split,run,period,field_G,time_us,parent_ARA,state_x_L,state_x_C,state_sector,history_x_P,history_x_R,history_sector,median_closure_rho,peak_closure_rho,peak_closure_lag_bins,best_coherent_miss,best_coherent_lag_bins,spin_radius,observed_phase_ARA,cycle_bins
development,EMU00069995,RF off,122.0,4.331000328063965,1.7199559827106756,1.1434965845420808,1.2775094858627785,Ab,1.8181303918596234,2.0,Ab,0.1567817715980312,0.2604520526549118,27,nan,0,1.873256354254487,0.23156552353958823,38
development,EMU00069995,RF off,122.0,4.394999980926514,1.7279745415107228,0.8036386773898708,1.1856337730157707,Ba,1.8181303918596234,2.0,Ab,0.14753583616364752,0.24946027620924782,7,nan,0,0.7886043243596836,0.05245848803412309,38
development,EMU00069995,RF off,122.0,4.459000110626221,1.7357635604366717,1.0172592266723812,1.2721336297159738,Ab,1.834310620419785,2.0,Ab,0.14690864565583,0.2658056829485419,7,nan,0,1.8591753138627272,0.029892272668210644,38
development,EMU00069995,RF off,122.0,4.523000240325928,1.7433295531202766,0.8066629033993518,1.2385967167491876,Ba,1.834310620419785,2.0,Ab,0.14136339319753616,0.23819575056532266,27,nan,0,0.9647106107836461,1.8356114453699517,38
development,EMU00069995,RF off,122.0,4.587000370025635,1.750678905565378,1.2304627410219828,1.2412672033002712,Ab,1.8501939472364997,2.0,Ab,0.13710408711069255,0.2474743931948734,7,nan,0,1.2244665163938608,1.3405828780494722,38
development,EMU00069995,RF off,122.0,4.651000022888184,1.7578177685025949,1.088169911427204,1.1936749498075752,Ab,1.8501939472364997,2.0,Ab,0.14554585920909813,0.26594953955311934,4,nan,0,1.5030491118914016,1.7462579359627908,38
development,EMU00069995,RF off,122.0,4.715000152587891,1.7647522738063923,1.3949692199861907,1.1365584676058487,Ab,1.834310620419785,2.0,Ab,0.15833905260176942,0.2766812503372027,4,nan,0,1.598006890603197,1.1503578043404583,38
development,EMU00069995,RF off,122.0,4.779000282287598,1.7714882205144122,0.8596899365415999,1.1904136377908783,Ba,1.8181303918596234,2.0,Ab,0.1659699904788905,0.293160545307755,4,nan,0,1.317919475385221,1.899615053643169,38
development,EMU00069995,RF off,122.0,4.843000411987305,1.7780312940381195,0.7067752814640648,1.169327435494442,Ba,1.8181303918596234,2.0,Ab,0.1601400794400864,0.3169516492235241,4,nan,0,0.763874609431139,1.7278540899730843,38
development,EMU00069995,RF off,122.0,4.9070000648498535,1.7843869703269897,1.4188701258624605,1.2761910485778496,Ab,1.8181303918596234,2.0,Ab,0.1701708238286982,0.30361743342799175,4,nan,0,1.7388998006367895,1.477033332409826,38
development,EMU00069995,RF off,122.0,4.9710001945495605,1.7905607085430049,0.5834894638217633,1.4024645307508372,Ba,1.8501939472364997,2.0,Ab,0.14369336034026797,0.3155439033902766,4,nan,0,0.5812272096585611,1.7818780746062766,38
development,EMU00069995,RF off,122.0,5.035000324249268,1.7965576715260125,0.928276824822848,1.318080785744009,Ba,1.8501939472364997,2.0,Ab,0.13778385632885642,0.323721522533686,4,nan,0,1.6103312843414448,1.688657581267547,38
development,EMU00069995,RF off,122.0,5.098999977111816,1.8023828781812998,0.9783644628615331,1.2253588647316924,Ba,1.8752522153119373,2.0,Ab,0.14895555287444717,0.3237791256861359,4,nan,0,1.347486016525687,0.19839174117259012,38
development,EMU00069995,RF off,122.0,5.163000106811523,1.8080413320278101,0.7484071178362219,1.2571344767541286,Ba,1.8596550901921711,2.0,Ab,0.13800470882860819,0.31104159659930913,4,nan,0,0.7759304772215158,1.5372051280056778,38
development,EMU00069995,RF off,122.0,5.2270002365112305,1.8135377649945588,1.0412675599037573,1.1939188109008079,Ab,1.843771763375457,2.0,Ab,0.13862563541697542,0.30987411629395684,4,nan,0,1.3298780852573406,1.8092758962113529,38
development,EMU00069995,RF off,122.0,5.2910003662109375,1.818876816293279,1.0508593948816536,1.1550028584368621,Ab,1.843771763375457,2.0,Ab,0.14125296135991683,0.2974011319810513,4,nan,0,1.6641299209853753,1.0255743504045256,38
development,EMU00069995,RF off,122.0,5.355000019073486,1.8240629542178166,1.0818469082655786,1.1874770789908533,Ab,1.834310620419785,2.0,Ab,0.13483267857795392,0.29370644057791634,32,nan,0,1.88561119196823,1.82558578904473,38
development,EMU00069995,RF off,122.0,5.419000148773193,1.8291006333636712,0.935612023861258,1.0808892614703334,Ba,1.834310620419785,2.0,Ab,0.12473892651190038,0.29585076668424015,32,nan,0,1.939879210600786,1.2463417516942756,38
development,EMU00069995,RF off,122.0,5.4830002784729,1.8339940665318595,1.2164791245829056,1.0710737316297227,Ab,1.834310620419785,2.0,Ab,0.1316713155806723,0.28831804642564474,32,nan,0,2.004997586798663,1.7041253216455514,38
development,EMU00069995,RF off,122.0,5.547000408172607,1.838747383977896,1.0506849494213388,0.9097458091397657,aB,1.834310620419785,2.0,Ab,0.13033709683939582,0.2891554940699927,32,nan,0,1.9245832539652237,1.3806386345806205,38
development,EMU00069995,RF off,122.0,5.611000061035156,1.8433645637903782,0.5977771059511778,0.8912030179122699,bA,1.834310620419785,2.0,Ab,0.12296350828170927,0.24640104575535862,32,nan,0,1.1695924514227938,1.2701135635602339,38
development,EMU00069995,RF off,122.0,5.675000190734863,1.8478495718623675,0.9157860396276577,0.9688629269604563,bA,1.8181303918596234,2.0,Ab,0.11961914095885884,0.24879964817479597,32,nan,0,0.9937431262265934,0.10786330003540942,38
development,EMU00069995,RF off,122.0,5.73900032043457,1.8522061588191063,1.734811473762727,0.9715686058414089,aB,1.8016419500063596,2.0,Ab,0.11728848203505202,0.2354106734049661,4,nan,0,2.944623717841575,1.016067857143888,38
development,EMU00069995,RF off,122.0,5.802999973297119,1.8564379707223382,1.3953926713109657,1.0662233596252442,Ab,1.7918600299101701,2.0,Ab,0.10807591240978112,0.24566919485008482,4,nan,0,2.0610818087316125,1.5404658707847165,38
development,EMU00069995,RF off,122.0,5.867000102996826,1.8605486424561584,1.3548514465497743,1.0452228160187755,Ab,1.7579099128903497,2.0,Ab,0.11507821315358427,0.26885627339557916,4,nan,0,2.7928253700793007,1.4520393450833105,38
development,EMU00069995,RF off,122.0,5.931000232696533,1.8645416116039377,0.9137010671783035,1.0327513493455664,Ba,1.7404221054946394,2.0,Ab,0.12209321785993286,0.2630445366068214,4,nan,0,1.399722708718944,1.237288587386697,38
development,EMU00069995,RF off,122.0,5.99500036239624,1.8684202483931376,1.1454628371741609,1.0566179051943239,Ab,1.750204025590829,2.0,Ab,0.13085759301252348,0.2660803404638673,4,nan,0,2.4645899407229725,1.6245283509985626,38
development,EMU00070001,RF on,158.0,2.2829999923706055,1.290480240652085,0.8446395761102533,1.3354381569832747,Ba,1.9295858296171042,0.9233889844815883,aB,0.7119476138480756,0.7597772014766496,11,nan,0,0.9214035989951953,0.2871536546847616,29
development,EMU00070001,RF on,158.0,2.3469998836517334,1.3107961426068178,0.8925111716599485,1.4571003924752648,Ba,1.9295858296171042,0.9486510116744159,aB,0.6969940213036891,0.7539231842921507,11,nan,0,1.2209166264963436,0.4971213148215609,29
development,EMU00070001,RF on,158.0,2.4110000133514404,1.3305304054176792,1.1334351716903304,1.3362309104047057,Ab,1.9295858296171042,0.9128178384219685,aB,0.6845136778386123,0.7478874566622769,11,nan,0,1.157846005720706,0.5939099578620268,29
development,EMU00070001,RF on,158.0,2.4749999046325684,1.3496995384347905,0.7396716071685512,1.2972603824591868,Ba,1.8905732705762202,0.9631559398324359,aB,0.6721353159401874,0.7372132284910676,21,nan,0,0.5991620657943484,0.4511066647243302,29
development,EMU00070001,RF on,158.0,2.5390000343322754,1.3683198640131937,1.2123226683410073,1.2133283785256483,Ab,1.8752522153119373,0.9821306179464612,aB,0.6723188641425464,0.7291421181866764,32,nan,0,1.7452839009154428,0.7448565102299349,29
development,EMU00070001,RF on,158.0,2.6029999256134033,1.3864069596019823,1.0934695125150928,1.2297307098696886,Ab,1.8752522153119373,0.9998703844611154,aB,0.6648754918905158,0.7237823993339156,32,nan,0,1.1487815146223412,1.198511671994499,29
development,EMU00070001,RF on,158.0,2.6670000553131104,1.4039762262104571,1.1649986100992855,1.2055366429280958,Ab,1.8905732705762202,1.0161942600681237,Ab,0.6612087831427866,0.7369126463442914,32,nan,0,1.6612466147204532,1.4128490185437337,29
development,EMU00070001,RF on,158.0,2.7309999465942383,1.4210423619895745,0.8904030149831915,1.132779337990647,Ba,1.9056278591539184,1.1556678866588277,Ab,0.6373251113022906,0.7183161011349473,32,nan,0,0.7393860596595416,1.3442687074496291,29
development,EMU00070001,RF on,158.0,2.7950000762939453,1.4376198986099702,1.0593167782744843,1.0208546115814365,Ab,1.8811121276205485,1.014960440350414,Ab,0.615920123139242,0.6869252594481796,32,nan,0,1.374891607984101,1.7626028986074476,29
development,EMU00070001,RF on,158.0,2.8589999675750732,1.4537227045580847,0.6981833800451104,1.07883197820707,Ba,1.8811121276205485,0.9893497979830485,aB,0.596899014688046,0.6550382445488078,16,nan,0,0.6209698243626856,1.6868790913242386,29
development,EMU00070001,RF on,158.0,2.922999858856201,1.4693644338095633,1.3596460741485523,1.224739312652493,Ab,1.9056278591539184,1.0729729853107135,Ab,0.5705470426133661,0.6376473121016124,12,nan,0,1.2721845180426181,0.41692524467097386,29
development,EMU00070001,RF on,158.0,2.986999988555908,1.4845583443015913,1.3918618701294887,1.3327103581588298,Ab,1.9441343573651102,1.058569860141277,Ab,0.5651723692895383,0.6177551335642597,10,nan,0,1.8244114713546926,1.2402381445973598,29
development,EMU00070001,RF on,158.0,3.050999879837036,1.4993171470024178,1.1272893154970107,1.2818922082885271,Ab,1.9204250916944794,1.1929896749190199,Ab,0.5697845082484565,0.6032704864833535,32,nan,0,1.413936757688575,0.9140580225065549,29
development,EMU00070001,RF on,158.0,3.115000009536743,1.5136534089080294,0.6766641582362738,1.1431524689605284,Ba,1.9204250916944794,1.5475361899158733,Ab,0.539736214939815,0.5976914161864613,20,nan,0,0.9294758168912081,1.0542650586690416,29
development,EMU00070001,RF on,158.0,3.178999900817871,1.5275791234923892,1.070246405102722,1.3166352149773153,Ab,1.9204250916944794,1.6744498036704554,Ab,0.5188363760446998,0.5921496886303427,16,nan,0,0.8511128934340062,1.5065579138787588,29
development,EMU00070001,RF on,158.0,3.243000030517578,1.5411061483839812,0.8468440148693281,1.376914520545305,Ba,1.9056278591539184,1.643201646475245,Ab,0.5094533314463376,0.5763171171345233,20,nan,0,1.0096801684496013,1.5469174051073171,29
development,EMU00070001,RF on,158.0,3.306999921798706,1.5542458000627855,1.2498774015256104,1.379275440459889,Ab,1.9056278591539184,1.2363502001364133,Ab,0.48688492260476135,0.5553748781657455,20,nan,0,1.0346790672334965,1.990236836450588,29
development,EMU00070001,RF on,158.0,3.371000051498413,1.5670092668313529,1.1849277101858415,1.4192682504384595,Ab,1.8752522153119373,1.4625156825486652,Ab,0.4720596894336776,0.539506095080695,20,nan,0,1.494755606935626,0.3875331920766777,29
development,EMU00070001,RF on,158.0,3.434999942779541,1.5794072263898669,0.3751481504151698,1.3675487631452752,Ba,1.8752522153119373,1.5454394807852925,Ab,0.45611416257050935,0.5214788842633888,20,nan,0,0.4212227651707511,1.1670928240402785,29
development,EMU00070001,RF on,158.0,3.499000072479248,1.5914502354962952,1.074584402644975,1.2912777520616159,Ab,1.8752522153119373,1.6371271905808453,Ab,0.44109065083110277,0.500789473622022,20,nan,0,1.6418508510999863,1.0872628704973295,29
development,EMU00070001,RF on,158.0,3.562999963760376,1.60314836912814,0.9853839910383537,1.4200207742339837,Ba,1.8752522153119373,1.6015241076054287,Ab,0.43318059752307486,0.48629314207408353,16,nan,0,1.084644422778049,1.3660618815155314,29
development,EMU00070001,RF on,158.0,3.626999855041504,1.614511546428203,1.2461643014386077,1.2206021287769984,Ab,1.8905732705762202,1.7928780739340604,Ab,0.41891431863310935,0.4679590178209723,5,nan,0,1.7070081231898464,1.498253988423611,29
development,EMU00070001,RF on,158.0,3.690999984741211,1.6255493988309917,1.0994936291976591,1.2340180576295965,Ab,1.834310620419785,1.7439598422940599,Ab,0.4180181981228541,0.4665389369117527,9,nan,0,1.2327918477116784,0.1605509486056607,29
development,EMU00070001,RF on,158.0,3.754999876022339,1.6362711604169293,0.9836830278945913,1.096563409527994,Ba,1.8596550901921711,1.5690633778257306,Ab,0.4022793671002626,0.46170958081631136,3,nan,0,1.3155996452092502,1.925010153612011,29
development,EMU00070001,RF on,158.0,3.819000005722046,1.6466859606755517,1.4990335309038145,0.9316718231189972,aB,1.8275915348152951,1.70606777147044,Ab,0.37715145855816246,0.4518248174826319,3,nan,0,1.8558280468540875,1.6036190037783022,29
development,EMU00070001,RF on,158.0,3.883000135421753,1.6568025495947836,0.9022725894538558,1.0342119878386087,Ba,1.843771763375457,1.8030372160027563,Ab,0.37046355628073036,0.4329278759395914,3,nan,0,1.3271873329889574,0.6639574335156063,29
development,EMU00070001,RF on,158.0,3.9469997882843018,1.666629393827122,0.7351657541408366,0.9955076817913628,bA,1.8844129532345621,1.9756303947739084,Ab,0.37236627275235834,0.42190382630607515,3,nan,0,1.0793452725936918,0.715326343815624,29
development,EMU00070001,RF on,158.0,4.011000156402588,1.6761749691148449,1.0773911496774817,0.986726975661572,aB,1.8844129532345621,2.0,Ab,0.3421244891628644,0.38732347863309563,2,nan,0,1.26661076494075,0.8678549841698401,29
development,EMU00070001,RF on,158.0,4.075000286102295,1.6854471869001517,1.0099315269886573,1.178767422549271,Ab,1.8844129532345621,2.0,Ab,0.3252343042013927,0.3803054649701681,9,nan,0,1.2104967148988788,1.9758809426418933,29
development,EMU00070001,RF on,158.0,4.139000415802002,1.6944539093887445,1.3057273637482227,1.2509239214241297,Ab,1.8997340084988443,1.8084951043578044,Ab,0.30469220377990375,0.35765500231164526,23,nan,0,2.318527283536951,1.9771984647813263,29
development,EMU00070001,RF on,158.0,4.203000068664551,1.703202674377213,1.2443504938488497,1.1693132584484078,Ab,1.8997340084988443,1.9286405326755471,Ab,0.28507952110072665,0.3591524657216522,9,nan,0,1.611611608753731,0.12842798110130008,29
development,EMU00070001,RF on,158.0,4.267000198364258,1.7117009965536942,1.0790465098690636,1.2977553555546026,Ab,1.8844129532345621,1.8795251864712776,Ab,0.2701894298894889,0.3628861768889041,9,nan,0,1.3360441295960876,0.5756204089764563,29
development,EMU00070001,RF on,158.0,4.331000328063965,1.7199559827106756,1.2014096256781739,1.1603059115208305,Ab,1.8688158281147955,1.9299138010386954,Ab,0.2721232873732246,0.34716794115497607,28,nan,0,1.9966376858538328,0.5204714930965771,29
development,EMU00070001,RF on,158.0,4.394999980926514,1.7279745415107228,0.9297056016799278,1.0637416815280405,Ba,1.843771763375457,1.8293295299762347,Ab,0.258042139072915,0.3491285684184532,28,nan,0,1.0389036602465067,0.8669910878282515,29
development,EMU00070001,RF on,158.0,4.459000110626221,1.7357635604366717,1.1698827710512991,1.1507130909056351,Ab,1.8596550901921711,1.7181872159922202,Ab,0.2617472544081525,0.33748298287021583,28,nan,0,2.2387842707618155,0.7361365529369641,29
development,EMU00070001,RF on,158.0,4.523000240325928,1.7433295531202766,1.0355665077712275,1.0485013626865456,Ab,1.843771763375457,1.5792692954435286,Ab,0.2569518206235296,0.3284735281432706,28,nan,0,1.2997784355450623,1.6445895173995118,29
development,EMU00070001,RF on,158.0,4.587000370025635,1.750678905565378,1.1293864032166019,0.9331121350500786,aB,1.8529325012980808,1.582812311559595,Ab,0.24185345178420636,0.3204838707434566,28,nan,0,3.0559668547663437,1.8199559311032836,29
development,EMU00070001,RF on,158.0,4.651000022888184,1.7578177685025949,1.061714512721077,0.9251464914279472,aB,1.8688158281147955,1.6990015835425423,Ab,0.23241934912862366,0.31351819512959894,7,nan,0,1.8236149413818552,1.5809685813664922,29
development,EMU00070001,RF on,158.0,4.715000152587891,1.7647522738063923,1.237169148540618,1.0593978390685068,Ab,1.8529325012980808,1.6680567764930534,Ab,0.2252915852747605,0.3093248569999302,12,nan,0,2.166814012651525,0.45730869707099925,29
development,EMU00070001,RF on,158.0,4.779000282287598,1.7714882205144122,0.7130543284216122,1.2618371699744486,Ba,1.8844129532345621,1.6388197414862717,Ab,0.2116713511268421,0.30850574803587416,2,nan,0,1.4692062249278415,1.8604555369152123,29
development,EMU00070001,RF on,158.0,4.843000411987305,1.7780312940381195,1.354320229625548,1.4502543419009888,Ab,1.8844129532345621,1.8869822828638976,Ab,0.21200895801352698,0.2840388876171239,2,nan,0,2.179111547645203,1.335932782768495,29
development,EMU00070001,RF on,158.0,4.9070000648498535,1.7843869703269897,0.9349194675393705,1.3279159502279738,Ba,1.843771763375457,1.8071190827708181,Ab,0.20439223248332372,0.29795486462583504,2,nan,0,1.9651875464483008,1.0458167722083205,29
development,EMU00070001,RF on,158.0,4.9710001945495605,1.7905607085430049,1.2084923603235453,1.3878900587374268,Ab,1.834310620419785,1.9220060441703715,Ab,0.21016934870397408,0.3014262492387576,2,nan,0,2.157627319353223,0.2721325973912794,29
development,EMU00070001,RF on,158.0,5.035000324249268,1.7965576715260125,0.622883031795541,1.2895518932865788,Ba,1.8181303918596234,1.8786264906364478,Ab,0.1988865676150402,0.3023749601851207,2,nan,0,1.280706162404827,1.3324322843604341,29
development,EMU00070001,RF on,158.0,5.098999977111816,1.8023828781812998,0.724702481438514,1.1678196225621122,Ba,1.8181303918596234,1.9922107726936484,Ab,0.18959092029209343,0.30623478599059134,2,nan,0,1.013623684612425,1.0550359256545507,29
development,EMU00070001,RF on,158.0,5.163000106811523,1.8080413320278101,0.7094574559828853,1.2115556155812919,Ba,1.834310620419785,1.9346902182155676,Ab,0.1944651741606553,0.3118929547707411,2,nan,0,1.1911752651088363,0.23346628053626012,29
development,EMU00070001,RF on,158.0,5.2270002365112305,1.8135377649945588,1.1034915671743735,1.1116323103496126,Ab,1.834310620419785,1.7212307718887179,Ab,0.19066384440239076,0.3151774743458115,2,nan,0,2.2226867948800852,1.2645743868003254,29
development,EMU00070001,RF on,158.0,5.2910003662109375,1.818876816293279,1.1917617204484867,0.9121620923153009,aB,1.8501939472364997,1.989418294620674,Ab,0.19108058238807468,0.304120551281486,31,nan,0,3.2131387398674836,0.4858183398744924,29
development,EMU00070001,RF on,158.0,5.355000019073486,1.8240629542178166,1.5225659124419195,1.0622064168767984,Ab,1.8501939472364997,1.947267827960601,Ab,0.19698684962441937,0.3166317050603434,31,nan,0,2.848062648148463,1.4344969013178042,29
development,EMU00070001,RF on,158.0,5.419000148773193,1.8291006333636712,0.9598179276138282,1.056408590887786,Ba,1.8501939472364997,1.7821770319624792,Ab,0.2004710698558388,0.3272664490186515,31,nan,0,1.9909297008685127,1.3172286379748832,29
development,EMU00070001,RF on,158.0,5.4830002784729,1.8339940665318595,1.0556063176688364,0.9850703468469856,aB,1.8245287003235962,1.6928002758675063,Ab,0.18848649451684707,0.3160782250227329,2,nan,0,1.4315232528608532,0.14586462183806606,29
development,EMU00070001,RF on,158.0,5.547000408172607,1.838747383977896,1.1755000924669385,1.0001096971708794,Ab,1.8245287003235962,1.599476221718425,Ab,0.1696911425917258,0.32356749333481916,31,nan,0,2.7696746813305695,0.4826878311373161,29
development,EMU00070001,RF on,158.0,5.611000061035156,1.8433645637903782,1.325338474605651,1.051167139812815,Ab,1.8245287003235962,1.5363102306962755,Ab,0.17131359662538875,0.2888441679419212,31,nan,0,3.2677564252889604,0.4248135753415725,29
development,EMU00070001,RF on,158.0,5.675000190734863,1.8478495718623675,0.8611928152162357,0.9923359941389713,bA,1.865791072356267,1.6626334736629513,Ab,0.1668374179555912,0.2693671561835629,24,nan,0,2.2274621671027415,0.30004231016645305,29
development,EMU00070001,RF on,158.0,5.73900032043457,1.8522061588191063,0.3656527045391909,0.9446279243445573,bA,1.8752522153119373,1.7013945278037703,Ab,0.14630131445282912,0.23951785150123886,29,nan,0,0.6761697375168069,0.1127970001951119,29
development,EMU00070001,RF on,158.0,5.802999973297119,1.8564379707223382,0.9223658826639926,0.9346286301418911,bA,1.843771763375457,1.8095808441677417,Ab,0.1472467018546547,0.23512007365841806,24,nan,0,2.099640035742413,1.344559220466961,29
development,EMU00070001,RF on,158.0,5.867000102996826,1.8605486424561584,1.2410654037090931,1.1128701103601253,Ab,1.843771763375457,1.9378694954706595,Ab,0.15839531215710095,0.22973024998846436,24,nan,0,2.8866874907632636,1.279469565742244,29
development,EMU00070001,RF on,158.0,5.931000232696533,1.8645416116039377,1.278224062693491,1.1085403962772193,Ab,1.8529325012980808,2.0,Ab,0.1381004229472813,0.22747314190004123,24,nan,0,2.626771931865492,0.10716582042226139,29
development,EMU00070001,RF on,158.0,5.99500036239624,1.8684202483931376,0.9201996764152945,1.1123562547302328,Ba,1.8202638308846557,2.0,Ab,0.14240193821354208,0.2238401965168131,24,nan,0,1.9399360627402138,1.5869289306627763,29
development,EMU00070001,RF off,158.0,2.2829999923706055,1.290480240652085,0.8661128716280667,0.9464035100016592,bA,1.8596550901921711,0.7952680852741503,aB,0.6455251962389833,0.7106185505225097,21,nan,0,1.2366415767743604,0.8883728847269409,29
development,EMU00070001,RF off,158.0,2.3469998836517334,1.3107961426068178,1.118179307006778,0.7901974429074187,aB,1.8596550901921711,0.8639551921860182,aB,0.6265166965267814,0.6906377499024603,21,nan,0,1.7607948274010263,1.6912019729935086,29
development,EMU00070001,RF off,158.0,2.4110000133514404,1.3305304054176792,0.4322480383328403,1.0712419570232952,Ba,1.843771763375457,0.8655717506603996,aB,0.6104556686996496,0.6805551328126624,21,nan,0,0.37925135141838706,1.1191567184008897,29
development,EMU00070001,RF off,158.0,2.4749999046325684,1.3496995384347905,0.7201809828149585,1.0799101011923198,Ba,1.843771763375457,0.9429318709948137,aB,0.5796018287548963,0.6695455552717169,21,nan,0,1.109929571661693,0.3970866310996794,29
development,EMU00070001,RF off,158.0,2.5390000343322754,1.3683198640131937,0.8078019094653973,1.108977830918055,Ba,1.8688158281147955,1.0366350434123337,Ab,0.5668886363676189,0.6620150347691456,21,nan,0,0.7536835304609277,0.8624300056832165,29
development,EMU00070001,RF off,158.0,2.6029999256134033,1.3864069596019823,1.03145621783342,1.2785338383436946,Ab,1.8529325012980808,1.07928188144357,Ab,0.5485501023881669,0.6479945576534728,21,nan,0,1.7253379146318397,1.3098969916343783,29
development,EMU00070001,RF off,158.0,2.6670000553131104,1.4039762262104571,0.8913569155851128,1.231609077419208,Ba,1.8688158281147955,1.0894818073834671,Ab,0.5413224918046908,0.6138217912898063,21,nan,0,1.5301203006794202,1.3902895733534053,29
development,EMU00070001,RF off,158.0,2.7309999465942383,1.4210423619895745,0.7347186925689067,1.2037839836766215,Ba,1.8688158281147955,1.206462199636872,Ab,0.5200906251739572,0.6006635521589757,21,nan,0,0.7196394310748557,0.168841152041802,29
development,EMU00070001,RF off,158.0,2.7950000762939453,1.4376198986099702,0.6765078284984141,1.3642288057771221,Ba,1.843771763375457,1.3205467548677725,Ab,0.5060799389243064,0.5858585381791973,5,nan,0,0.8022327400201651,1.5823486397732704,29
development,EMU00070001,RF off,158.0,2.8589999675750732,1.4537227045580847,1.6179319753875323,1.2702568310527256,Ab,1.843771763375457,1.6214857023642133,Ab,0.4918368679020638,0.5615186390346892,21,nan,0,1.6060042941073664,0.4335455153662343,29
development,EMU00070001,RF off,158.0,2.922999858856201,1.4693644338095633,0.7080944461984899,1.2199109102658183,Ba,1.843771763375457,1.5572559441209126,Ab,0.46756331115508254,0.5456859801989515,24,nan,0,0.6083532678162522,0.5601310845630316,29
development,EMU00070001,RF off,158.0,2.986999988555908,1.4845583443015913,0.9076155221659712,1.133031666490441,Ba,1.843771763375457,1.4965868451717959,Ab,0.4540941365775584,0.5404514038544282,24,nan,0,0.8503989469117476,0.5383198427762067,29
development,EMU00070001,RF off,158.0,3.050999879837036,1.4993171470024178,1.0582902333383541,1.1465410476413553,Ab,1.8596550901921711,1.4587742539862674,Ab,0.44635333501636393,0.524700158999769,24,nan,0,1.2874554714264776,1.0993114382484148,29
development,EMU00070001,RF off,158.0,3.115000009536743,1.5136534089080294,1.5267798652708566,1.0719339553528267,Ab,1.8596550901921711,1.4123859056795673,Ab,0.4331214059596161,0.5046317452273152,24,nan,0,1.6145336000749961,1.3430370810915255,29
development,EMU00070001,RF off,158.0,3.178999900817871,1.5275791234923892,1.1106282907307519,1.0472560596669809,Ab,1.834310620419785,1.7853317364098558,Ab,0.4162756868543936,0.47805822219285615,24,nan,0,1.0223676895551492,1.6337687434765917,29
development,EMU00070001,RF off,158.0,3.243000030517578,1.5411061483839812,1.2443403183801762,1.06266340799821,Ab,1.843771763375457,1.999423924764701,Ab,0.40039761479454544,0.48818381902114544,24,nan,0,1.4611205418154585,0.1537625129412138,29
development,EMU00070001,RF off,158.0,3.306999921798706,1.5542458000627855,0.5488900494380178,1.0856710810829102,Ba,1.8275915348152951,1.9538410933004517,Ab,0.3845205101177199,0.48714614323653965,10,nan,0,0.6074796579327905,1.935287970903893,29
development,EMU00070001,RF off,158.0,3.371000051498413,1.5670092668313529,1.0585874346684325,0.9955946483437497,aB,1.8529325012980808,1.8783635870096018,Ab,0.35796160612662353,0.46702843951182527,10,nan,0,0.9400076797514634,0.8048290588654045,29
development,EMU00070001,RF off,158.0,3.434999942779541,1.5794072263898669,0.6134287842574812,1.0144850587702103,Ba,1.843771763375457,1.8892165884714949,Ab,0.34812478634466376,0.42732471053168125,10,nan,0,0.6650434491964377,0.5708158774669446,29
development,EMU00070001,RF off,158.0,3.499000072479248,1.5914502354962952,1.0839951327090522,0.8954989109649488,aB,1.8275915348152951,1.8823199875945202,Ab,0.3181332525639072,0.4039415942737129,10,nan,0,1.555092936703752,0.9469862566470717,29
development,EMU00070001,RF off,158.0,3.562999963760376,1.60314836912814,0.9454406129291243,0.8373330275544723,bA,1.8275915348152951,1.8257697776910373,Ab,0.2978717640650623,0.3859377961219648,5,nan,0,1.2024061228449117,1.3388496047196679,29
development,EMU00070001,RF off,158.0,3.626999855041504,1.614511546428203,0.900683799771451,0.8192838120611751,bA,1.811103092962031,1.8489390360852218,Ab,0.2939287614906716,0.3881569135240136,32,nan,0,1.0975423744992188,1.6284603262341266,29
development,EMU00070001,RF off,158.0,3.690999984741211,1.6255493988309917,1.0722944192320163,0.9422975682536491,aB,1.811103092962031,1.8368146737230462,Ab,0.2730251609072761,0.38645252964953813,32,nan,0,1.6888455079864562,1.8969934513482658,29
development,EMU00070001,RF off,158.0,3.754999876022339,1.6362711604169293,0.3896857055977445,0.781229471895116,bA,1.8275915348152951,1.603836933301284,Ab,0.25267336165800697,0.34091634083295164,32,nan,0,0.35814295701764387,1.3007322946099609,29
development,EMU00070001,RF off,158.0,3.819000005722046,1.6466859606755517,1.0520516578353112,0.8587478804038785,aB,1.8275915348152951,1.6300876862322073,Ab,0.2301487979366289,0.3327754573789466,32,nan,0,0.8769555659785327,0.5010193912511923,29
development,EMU00070001,RF off,158.0,3.883000135421753,1.6568025495947836,0.9733622536845355,0.9349924060866907,bA,1.843771763375457,1.8612222720022875,Ab,0.20079575913453934,0.3315016967034351,32,nan,0,1.5504610216504802,1.6718382213833547,29
development,EMU00070001,RF off,158.0,3.9469997882843018,1.666629393827122,1.184377974006854,1.137224641178721,Ab,1.843771763375457,1.9834459018926087,Ab,0.19238654724212745,0.3236106174944123,32,nan,0,2.258175678278012,1.2359004897181205,29
development,EMU00070001,RF off,158.0,4.011000156402588,1.6761749691148449,0.8941373602370467,1.2708723396904351,Ba,1.8181303918596234,2.0,Ab,0.20128317774511637,0.31397796811465994,32,nan,0,1.1838821217185558,1.5477255173500009,29
development,EMU00070001,RF off,158.0,4.075000286102295,1.6854471869001517,1.0984320884685275,1.1206125923557027,Ab,1.8181303918596234,2.0,Ab,0.19310064074214084,0.32534854877306946,32,nan,0,1.3371990586444003,1.6771321774779206,29
