row,event_id,delay_ns,first_amp_mV,second_amp_mV,first_loop_area,second_loop_area,same_orientation,rmse_direct,rmse_full,rmse_radial,rmse_path
3667,2581,1008,98.0,13.0,1.972639331976942,0.5857034167814208,1,0.2331638502921672,1.3142234513136284,0.7521603505059774,1.1026347845921145
3669,2583,3456,42.2,27.2,0.9158207838209053,1.9355496333575544,1,0.22880074579205692,1.3242826335156825,0.7480086611774794,1.1164933127922028
3671,2585,1512,73.1,79.1,2.5638340252063463,1.6385825020320552,1,0.2117562886571776,1.383412988266637,0.801627530988786,1.1471989903462745
3673,2587,7824,65.1,80.1,1.5873337811176982,1.7257758478754521,1,0.20872651480118148,1.3496928537059971,0.7832278508940825,1.118834970364228
3675,2589,2816,25.8,24.8,1.0912301470294226,1.40428020938824,1,0.14579452077667948,1.3336951207722705,0.720354193610586,1.131851824757952
3676,2590,1920,38.0,37.0,2.0683437344685296,1.1126499577035278,1,0.19893013633768922,1.3502169080823672,0.7617028379465136,1.1324608976380006
3681,2595,928,19.1,20.1,2.0081688457186324,1.1660796502631539,1,0.17832046371049362,1.3245314291617556,0.6961252737876483,1.1408730419329225
3682,2596,1632,134.7,23.7,2.1207074637066046,2.0052704988156194,1,0.20274987808795,1.3387114392395452,0.7567200303465911,1.122778084167903
3684,2598,14536,17.3,22.3,1.0174593475996736,1.7722861114241477,1,0.19142201711494738,1.2798090436485268,0.6621172334173607,1.111824782082434
3685,2599,840,25.7,40.7,1.3027738539384246,1.2020615535162857,1,0.16998761579411015,1.3413480841975511,0.7311953630671126,1.1373055058043817
3687,2601,2408,60.9,21.9,1.2692655951931693,1.6768772336020452,1,0.2925969645297349,1.3267575119266948,0.7772775052164373,1.114333055684179
3688,2602,7096,81.8,28.8,1.8288190614103217,1.1741877214056324,1,0.1807206839780883,1.322674302308014,0.7297187368826384,1.1178720144300538
3689,2603,2448,71.6,17.6,1.7798094025289497,1.0721250837164558,1,0.25635598437669804,1.2727824803217505,0.7088360475202594,1.0877706976544226
3690,2604,1032,58.8,39.8,1.576548475440898,1.4159561633178386,1,0.12677981741660402,1.3403185489295986,0.7402655666517146,1.1245149289977203
3691,2605,4648,44.3,25.3,2.1029012442648223,0.7789787430931432,1,0.20430184779490523,1.3235655438972562,0.6973992961255351,1.1433281312764332
3697,2611,1456,104.0,17.0,2.0239377986506444,0.7656358663012992,1,0.2557745512524558,1.3432035872829255,0.7454034640717964,1.1462941043675838
3700,2614,1896,41.5,40.5,2.0755688685938676,1.3233047530827962,1,0.19931050471570244,1.3403663393922112,0.7641997950471962,1.1190644638784342
3703,2617,4008,38.1,26.1,1.5827361940589393,1.426952769791786,1,0.14668674337266568,1.3332267248748957,0.7187793254582742,1.1324163465332295
3705,2619,2504,90.7,26.7,2.354228725578856,1.3884250787309478,1,0.2202622650861787,1.3546439600882996,0.7717035733702949,1.1349226047938785
3707,2621,2856,60.3,20.3,1.5831505796946548,1.2520653527774508,1,0.19748207782713523,1.3185029948864446,0.7458075051210661,1.1050884507099592
3710,2624,3520,14.8,22.8,0.5547144913603865,1.5845071397656971,1,0.16663835359003443,1.2903293389881063,0.6553970265998104,1.1239096411477252
3711,2625,2192,95.2,14.2,1.9482214037789016,1.073229662842409,1,0.2794333442092568,1.3192918707202406,0.7394882753518329,1.1277283026605534
3713,2627,3168,42.2,31.2,1.563179476695944,0.5243600779134857,1,0.18443872255505242,1.304968554040606,0.7329394431630999,1.0953357211687815
3714,2628,4408,32.9,24.9,1.6251478873167007,1.0812122327387699,1,0.14941471668165193,1.3299627552765645,0.7205008665765105,1.1278316316039314
3716,2630,4672,47.6,12.6,1.1847630210065736,1.0393414271319679,1,0.21119560918570227,1.3130107934728035,0.6809601269855194,1.1423196726710376
3717,2631,3648,47.1,19.1,1.847484932495488,0.892323724702122,1,0.18779893428892455,1.3294712530513673,0.7138043241750387,1.1372095845529286
3719,2633,784,986.0,13.0,1.9281082081299976,0.6521557612695039,1,0.5488503739438692,1.2230526046418362,0.8400928265960603,1.0446714552438707
3720,2634,3376,137.4,22.4,2.025244875035967,1.348470902844492,1,0.2314022664365777,1.3215034057869226,0.754283943200781,1.1094926739045652
3722,2636,2816,42.0,37.0,2.02245400250547,1.4101917529316266,1,0.167514241527637,1.3284989444240258,0.726256838941241,1.124953985877381
3724,2638,2616,83.2,27.2,1.9205138672838458,1.187852768746641,1,0.15557041827953652,1.339209560798396,0.7410776287364559,1.1262718814584045
3731,2645,2312,58.6,22.6,2.131652439021417,0.9073933230246082,1,0.1842382946037318,1.3346856716674418,0.7181543050469953,1.139992976072804
3732,2646,5696,51.1,29.1,1.5183640625799906,1.1884994320352809,1,0.15234432267782716,1.304892174509624,0.7439923426247123,1.0827870399411021
3734,2648,3848,83.9,78.9,1.9081948934435213,1.8134911701588052,1,0.14108805825056314,1.3647879591273953,0.7839442317973687,1.1260477143494712
3738,2652,2464,72.4,32.4,1.7424187560332067,1.3930239384131384,1,0.22624052221705668,1.3246390989716383,0.7651835291089502,1.1046934792954162
3739,2653,1352,47.1,15.1,2.143075266969264,0.9036208640616252,1,0.272488033451847,1.31739845042659,0.7387516986012402,1.1242928147838616
3741,2655,2400,55.1,35.1,1.9321493088657982,0.9861926783427554,1,0.20351792505177657,1.3339174613640696,0.7546689702082554,1.11858396419498
3745,2659,928,47.7,21.7,1.5910044055663297,1.2427129959485737,1,0.16972138856219923,1.3282818428018628,0.729465902957374,1.1229503551249165
3749,2663,1112,111.9,28.9,1.767466260946907,1.4316143602842089,1,0.2466645927607795,1.3508735759630208,0.7804409908045815,1.1298737537569954
3750,2664,2120,46.9,18.9,1.677405157670881,0.9760034970738453,1,0.20935968305201771,1.3059978096303726,0.7226422499149601,1.1078131314823891
3752,2666,5352,30.2,37.2,1.5193907491070349,1.4909810383753388,1,0.1094321210947159,1.3139933650692084,0.7175004807535238,1.1062309942736428
3759,2673,832,52.3,18.3,1.5205267400273246,1.0354910916260507,1,0.16926412566110974,1.286403275985302,0.705062869898081,1.0892061706548575
3760,2674,920,48.2,21.2,1.615031600165644,0.9208144554302391,1,0.18558683079247604,1.3168526050039526,0.7246086228223868,1.1151168543254717
3762,2676,1512,23.0,18.0,0.9604906999474472,1.8910993109020384,1,0.2582937523312085,1.3039582472231932,0.7287457831783266,1.1117339414151775
3763,2677,5184,18.9,15.9,1.0929944565512717,0.8282377366491567,1,0.1548308136974268,1.3154895220308773,0.689622312756553,1.1308874078313618
3764,2678,1968,93.7,38.7,2.146189557102723,1.3127003981385466,1,0.188224971624611,1.3899919309105269,0.7829895622248426,1.163801337594355
3765,2679,3528,31.5,25.5,1.4519959362616826,1.4008558660099737,1,0.15917483821220102,1.3399555807047117,0.6916453102654821,1.158639008565371
3767,2681,5464,53.4,15.4,1.3302144582329725,1.3328413832551158,1,0.20325027914601695,1.3205697803844723,0.7189780329205046,1.1261819608817167
3768,2682,2416,73.1,24.1,1.9658472085590044,0.9203534755853577,1,0.23572765512928495,1.3303976285610954,0.7828929716527725,1.1011829877047816
3771,2685,3008,37.0,38.0,1.8481965121451331,1.5776723915240054,1,0.110238069002069,1.3766541662216722,0.7409062338609351,1.1654986391492688
3775,2689,1584,68.3,13.3,1.9440766357679,1.223651357543372,1,0.2338689826013133,1.3310509583881427,0.7162954076280633,1.145998361194253
3776,2690,1848,24.1,25.1,0.9400632998563685,1.3258797332157943,1,0.16114366350770468,1.3212114861374202,0.6843669593568564,1.1415817694457047
3778,2692,856,33.1,86.1,1.630352266267139,2.115570738541899,1,0.17899262249080658,1.3351050388075474,0.7706312111947409,1.1048399702617413
3779,2693,1496,28.0,28.0,1.1658491272517297,1.2570615072547842,1,0.12979653228058097,1.3333175231929226,0.7027812313964314,1.1404741550084725
3780,2694,2456,155.9,18.9,2.34544622222188,0.7485221213160207,1,0.2981195694962106,1.3366806395512543,0.7614338351717762,1.1383360332183796
3781,2695,1120,102.9,63.9,2.141394415081022,1.6680536580385918,1,0.1556088543224961,1.3621008425644714,0.7872375275894373,1.1224036243763973
3782,2696,1800,107.4,75.4,1.6258314913439198,1.5722377120846385,1,0.20463708737446276,1.3612172676910541,0.8147979987450994,1.109456176976082
3784,2698,7064,22.3,60.3,1.0182712136111571,2.3461557179373904,1,0.304809906245459,1.3084330761819611,0.7796325380512843,1.0941111915176025
3787,2701,1920,62.9,46.9,2.0536904687177726,1.3910711988481987,1,0.17014443280402314,1.3641427104518336,0.7792621392051944,1.1325126846505615
3790,2704,1088,62.1,20.1,1.7042220910024815,1.8586566252336496,1,0.18324433302103235,1.3368837613565525,0.7235132146039867,1.139019449024718
3792,2706,2936,76.2,15.2,2.2067051703156966,1.1382938914948582,1,0.22835147641180742,1.3332718894670559,0.6918156193355088,1.1623895546958136
3793,2707,1992,102.1,23.1,1.9058314250666952,1.4127884542696312,1,0.15393361272729641,1.3230249745333922,0.7394083433663139,1.1078654891847854
3794,2708,3064,64.0,87.0,1.9873295072622372,2.2031342857664855,1,0.16251289854723694,1.3718427739864207,0.8047245572255175,1.1228452367673725
3795,2709,3784,31.9,201.9,1.7876091362920286,2.2765731906129,1,0.2610280952171053,1.3483251524900115,0.7795753539821317,1.130654080960891
3798,2712,3408,109.2,28.2,2.320514800821499,1.0204182945864615,1,0.21943329266317074,1.3515311774400405,0.7518668051580942,1.144326789349451
3807,2721,1424,67.2,25.2,1.4472752079952502,1.380253806742973,1,0.17785075445682977,1.3321558760575227,0.7414041265362885,1.1209772924240757
3808,2722,5944,29.0,101.0,1.0718473984910406,2.04642287266879,1,0.2543678147657115,1.3353273926298221,0.7643553710535672,1.1240832253164381
3811,2725,1024,291.4,20.4,2.2188638576870634,1.0297371673934657,1,0.36829316786826977,1.313479489829365,0.8173770633271272,1.092136879721391
3813,2727,888,42.2,24.2,0.5979206614547501,0.9880459655242682,1,0.19372030464439485,1.3194520093088853,0.7279095400114767,1.1174206293339373
3815,2729,2056,40.9,14.9,1.8008593996472715,0.47939806136614294,1,0.19343788475383414,1.319333734838942,0.6961659556956591,1.1372830260196705
3816,2730,1024,91.3,56.3,2.200807017728013,2.137401762193317,1,0.1328784535909998,1.351112276005825,0.7895912491893211,1.1044033343874073
3821,2735,1632,106.4,31.4,2.0131377594766646,1.4604588482053558,1,0.22559720719075385,1.3475273798026992,0.7973416883209831,1.1094910415481687
3822,2736,7992,58.2,35.2,1.736970057270705,1.3722364713347575,1,0.17593104382923733,1.332456859991151,0.7444514186654575,1.1190107690131095
3824,2738,4144,79.3,20.3,1.6998412542173988,1.1404257708757974,1,0.21096923131953166,1.3251255047435144,0.7444083642729115,1.1163878390083959
3827,2741,2288,48.1,33.1,1.5610271770141046,1.0033224657479791,1,0.13798367923885202,1.3297328879523176,0.7384137863649337,1.1144389301996334
3828,2742,984,39.9,24.9,2.1942044191443366,1.2943506489629217,1,0.22222385387887708,1.3360722247427559,0.7462336202939787,1.1303131490453342
3832,2746,1600,16.0,24.0,0.8225335209266941,1.0561258512096527,1,0.1343536039384656,1.3054716139359532,0.6562168021607998,1.1365238819512993
3833,2747,2168,55.5,30.5,2.0394342412888458,1.7893449549498532,1,0.19122385558824542,1.3530837214446576,0.7564285145361318,1.1380764572651605
3834,2748,2584,60.2,19.2,2.006001392000456,1.086904429337423,1,0.244271857708799,1.346614072802951,0.7304897674945258,1.1573343946868826
3836,2750,784,59.1,23.1,1.9071707878900814,1.3553849998009593,1,0.21322709466986503,1.3409729076570056,0.7403110894678826,1.1382502465549094
3837,2751,5112,43.4,41.4,1.4688119495547571,1.5487052663373873,1,0.1675754124062552,1.3440124933997584,0.7318034491386843,1.1396994398026559
3840,2754,5016,74.3,28.3,2.2181990498661315,1.4415304481102822,1,0.18329371722097104,1.3255113249299402,0.7470076123330147,1.1102056054653726
3841,2755,2440,44.1,20.1,1.301865598496101,0.7733823043561667,1,0.15156799359495027,1.3308498290533295,0.6938106989209593,1.1457577572229156
3844,2758,1256,83.0,31.0,2.0661100038789098,1.6556562036660905,1,0.19206525529982194,1.3348411713566775,0.7520380821136202,1.1194323285009773
3845,2759,2008,47.7,38.7,1.6745095131097478,1.5232408106644935,1,0.15908579929659236,1.352535547283137,0.7545690224184356,1.1337046743349066
3846,2760,952,39.8,38.8,1.679068064088382,1.2178754626287471,1,0.1300288143994698,1.3366263880224765,0.7338102636866343,1.1247222282147253
3847,2761,3376,48.9,35.9,1.3720735387943919,2.0355377187571833,1,0.1443827402644409,1.3544840655882306,0.7496718461115488,1.137306283622136
3848,2762,4048,12.1,22.1,0.48610418951169426,1.4174402306826974,1,0.20448610567252284,1.2843204284111118,0.6205113680415607,1.142916957778826
3849,2763,3952,97.8,19.8,2.0323185369384373,1.3222232602766038,1,0.20596216257866443,1.3533507935086682,0.7510401321217953,1.144516274522603
3850,2764,840,20.7,31.7,1.4521551849017023,1.5758801216369362,1,0.1156725348369157,1.337880947491573,0.6962199618306916,1.1482958371974608
3851,2765,5536,137.6,30.6,1.901036806473667,1.5070352037336705,1,0.24208482408395757,1.3367481678248798,0.7678565593146238,1.1206681179334235
3854,2768,6256,109.2,21.2,2.137848706708196,1.015525085987914,1,0.231801359949007,1.3386717966339756,0.7593663739995619,1.1265597008664043
3855,2769,5416,28.2,36.2,1.1292339493247914,0.9074545702211325,1,0.1375501440375609,1.3087792455363996,0.7145684486124315,1.1050860092857948
3857,2771,15944,17.5,18.5,0.9552359078596226,1.3808056004435407,1,0.16658949601966466,1.2725733811595474,0.6315339147973709,1.1173003110536734
3862,2776,4192,25.4,17.4,2.214053178200835,0.9783375260984126,1,0.2897694704466453,1.290034068774496,0.7104147973889138,1.1151076451413464
3864,2778,1936,126.9,32.9,2.0779436753486245,1.1370477138294646,1,0.23827945023484035,1.356479364501088,0.8088761397228034,1.114689532250406
3865,2779,920,40.1,38.1,1.4396058875343614,1.2627563991352406,1,0.1391341193311769,1.3558276726855174,0.7469068430808399,1.1400689228905865
3867,2781,5704,30.2,30.2,1.2523704869319332,1.5086777982921173,1,0.16250608026334679,1.3321772879938172,0.6974463733459527,1.1465919540428047
3869,2783,880,49.2,23.2,1.8747645482502207,1.3835979969448036,1,0.22771928785052045,1.3139805473643005,0.7396168690242508,1.1096701491730323
3871,2785,1616,115.1,25.1,2.174230645350885,1.1055597356358131,1,0.2881367820797557,1.3238135250583374,0.7879700251920726,1.1020926883495157
3872,2786,1840,58.6,22.6,1.9207257475381971,1.142675166317129,1,0.21004073485092348,1.3366928315675488,0.7433146399123599,1.1306406070687298
3874,2788,1464,198.5,18.5,2.1609290360224382,1.034618511383251,1,0.3208099859072268,1.298391998668825,0.7597713388381023,1.1006763111583617
3875,2789,1352,30.0,20.0,1.737353926195016,0.8871106525884931,1,0.158876959536461,1.333643471017191,0.6940736662145037,1.1498297882408024
3876,2790,776,49.1,21.1,1.7533988750589347,1.156536800278426,1,0.1793247344302633,1.314106040373749,0.7356635905311382,1.1035538624335886
3878,2792,2000,59.8,28.8,1.9213533089701529,1.193645631909221,1,0.20154278526267336,1.3440309251211637,0.7305533565231653,1.1460062893571852
3879,2793,1880,50.4,18.4,1.5352796634019201,0.8463458581251789,1,0.19994336824239453,1.3189861442861055,0.7090479528055629,1.1300233625660494
3881,2795,4192,147.5,32.5,2.0154798390025506,1.3127070223814852,1,0.22387492019009145,1.3449023780125744,0.7631484646020615,1.1298171565565436
3882,2796,1832,73.0,34.0,1.7126226875150814,1.5251845493528617,1,0.14954984665845897,1.3630131414068083,0.7653459204969644,1.1377238690745126
3883,2797,3464,90.7,32.7,1.9981604690665302,1.542394077186203,1,0.22375763766321938,1.3522098271983718,0.771842688955625,1.1326066222171867
3884,2798,1304,21.8,29.8,1.5795504766456436,1.4851036823548016,1,0.14410810511814165,1.3446397893512858,0.7128659773557082,1.1491933724992078
3887,2801,11352,27.8,16.8,1.2690450083240756,1.0238534372439085,1,0.20284608415187635,1.3107418198231178,0.6726706326869359,1.1431119245329944
3898,2812,10760,46.0,35.0,1.7829099253242964,1.4302380556058003,1,0.18621227456750697,1.334235260111782,0.7420989991730738,1.1243432820769115
3900,2814,1416,23.9,17.9,1.37348750771725,0.9888409165916271,1,0.2500121309417602,1.2733670697525175,0.697205031841381,1.0944747157989585
3903,2817,10408,114.5,15.5,2.157299063678407,1.3861777233703718,1,0.25064326587815905,1.30618375741234,0.7009281578839479,1.1303264007990363
3905,2819,1184,33.8,31.8,1.5124435901814932,1.5822712767585916,1,0.12385747850224291,1.326582279187457,0.7147321480364064,1.1244194835551304
3906,2820,3400,98.1,51.1,2.533650231005893,1.773259031093268,1,0.22219529563472898,1.341443546467957,0.7975787648154853,1.1012309710856028
3907,2821,4232,53.0,36.0,1.8976029884273382,1.871140663417901,1,0.1367829497242455,1.3564238456050015,0.750711983739463,1.1379924172555314
3908,2822,1856,68.8,52.8,2.4590542630963332,2.222827046754645,1,0.24611105979459452,1.3581832194288617,0.8197860326076051,1.1104878081423715
3911,2825,1368,88.9,32.9,1.8685946057383331,1.5770756973203506,1,0.179931681305817,1.368381069406004,0.7682980099919791,1.1465427723764263
3912,2826,2784,37.0,16.0,1.776097934984511,1.391516674004682,1,0.16682197529074586,1.317168731874008,0.6864969385813603,1.1364352128409734
3914,2828,2760,54.5,25.5,2.0133575106647124,1.43071054093888,1,0.1559904100038375,1.333875254218649,0.7392781262806284,1.1211708406095091
3915,2829,1560,65.4,27.4,2.0988137405685543,1.2179796420180147,1,0.18652003925868035,1.336789609297279,0.7522360502621471,1.1206859994022575
3917,2831,3048,33.1,29.1,1.6528161834941322,1.309288947019829,1,0.18234647716127572,1.3243238461412472,0.7265485816211189,1.1221457328421358
3918,2832,12896,30.8,14.8,1.6490652190395056,0.6038839782528153,1,0.21687433217545934,1.292704148144846,0.6785673213933604,1.1214565889611972
