pulse,axis,time_ns_from_minimum,n,median,q25,q75
stopped_muon,x_R,-32,650,0.9730928180545783,0.8977060592185023,1.0516512614051718
stopped_muon,x_R,-24,650,0.9761395234102989,0.8917586293954815,1.0533991698328369
stopped_muon,x_R,-16,650,1.14451059570511,1.0078325643002755,1.3694534817277386
stopped_muon,x_R,-8,650,1.8239895097472787,1.71383615057465,1.893324977998571
stopped_muon,x_R,0,650,1.9189612631636737,1.875922094472261,1.9483738461699773
stopped_muon,x_R,8,650,1.9305236611945107,1.8933010342037595,1.9565412278326988
stopped_muon,x_R,16,650,1.9346831525360033,1.8976095041030014,1.9584396636430605
stopped_muon,x_R,24,650,1.9357046589602263,1.899467735005295,1.9593005203683962
stopped_muon,x_R,32,650,1.9363090720490175,1.9004812148524095,1.9594394832224187
stopped_muon,x_R,40,650,1.9368269596116812,1.9034732722416503,1.9594857512228292
stopped_muon,x_R,48,650,1.9384803015043923,1.903732816524077,1.9597091989194062
stopped_muon,x_R,56,650,1.9399279224729207,1.9057631041095422,1.9600942707695328
stopped_muon,x_R,64,650,1.9402367630948272,1.906299962410923,1.9606227121305675
stopped_muon,x_R,72,650,1.9405917576347331,1.905320541727154,1.9608424846611332
stopped_muon,x_R,80,650,1.939931819073544,1.905739109938903,1.9600969971732058
stopped_muon,x_R,88,650,1.9399106978283989,1.9041461891715534,1.9600608301003777
stopped_muon,x_R,96,650,1.939913931051297,1.9041101428723786,1.959743735390317
stopped_muon,x_R,104,650,1.9403601886570905,1.9036769997797598,1.9602899416063546
stopped_muon,x_R,112,650,1.8952629387128013,1.8345948292909453,1.9344153920722822
stopped_muon,x_R,120,650,1.424425276757486,1.2495699581593502,1.5943077162246797
stopped_muon,x_R,128,650,0.830777002011136,0.7332470754731423,0.9443148919770878
stopped_muon,x_R,136,650,0.5297329683496246,0.4795997225836344,0.5883738453220386
stopped_muon,x_R,144,650,0.33519548672889776,0.29232982564891824,0.3807723024120049
stopped_muon,x_R,152,650,0.21297286230749815,0.19064442644896218,0.24027568945742941
stopped_muon,x_R,160,650,0.15244404889847352,0.1339935786231406,0.17538260870506361
stopped_muon,x_R,168,650,0.1158071526756507,0.10106030350836565,0.14269995378514894
stopped_muon,x_R,176,650,0.09895973511670703,0.08264920629798987,0.12693498774535014
stopped_muon,x_R,184,650,0.08817690246094628,0.07250559985535729,0.11950576274098752
stopped_muon,x_R,192,650,0.08238450115920247,0.06485362518495885,0.11614971981231773
stopped_muon,x_R,200,650,0.07530496969699213,0.05767634848881255,0.11276075399778718
stopped_muon,x_R,208,650,0.06959905920450482,0.0516896348239776,0.10890167753995839
stopped_muon,x_R,216,650,0.066972401609934,0.04689792967309259,0.106713831952098
stopped_muon,x_R,224,650,0.0652562190232476,0.04462449712250646,0.10474285162304606
stopped_muon,x_R,232,650,0.06533768012188693,0.043822490916469455,0.10267181584967933
stopped_muon,x_R,240,650,0.06605001962624464,0.043605983889980396,0.1028362438080096
stopped_muon,x_R,248,650,0.07082797830657885,0.047998446868022855,0.10969241618775999
stopped_muon,x_R,256,650,0.11045285919675707,0.07284175505978004,0.17419297952871793
stopped_muon,x_R,264,650,0.17965586479137358,0.12341205969637847,0.2786649342591944
stopped_muon,x_R,272,650,0.2942447674773544,0.20391141363958842,0.43696448730982274
stopped_muon,x_R,280,650,0.44673919793955863,0.32872589331532603,0.6132851761197609
stopped_muon,x_R,288,650,0.5853595381500221,0.45319234891464466,0.7437180492934583
stopped_muon,x_R,296,650,0.6957801352990047,0.5665400915973199,0.8428906336498749
stopped_muon,x_R,304,650,0.7768013821199728,0.6500169462682635,0.8926595029197747
stopped_muon,x_R,312,650,0.8246577278705975,0.7074307340103987,0.9278327419345415
stopped_muon,x_R,320,650,0.8668781661835996,0.7534014940235135,0.9667036216270918
stopped_muon,x_R,328,650,0.9007724120429623,0.8050254878867736,1.0
stopped_muon,x_R,336,650,0.9354185166421185,0.8469185696212418,1.024845049763748
stopped_muon,x_R,344,650,0.956728597057659,0.8713393567922826,1.0436430648219126
stopped_muon,x_R,352,650,0.9718597638871326,0.8858129007322306,1.0594101617235123
stopped_muon,x_R,360,650,0.9744715453582824,0.8949210531840206,1.0638778696899778
stopped_muon,x_R,368,650,0.9835286154117024,0.9027698676588941,1.0645919816090716
stopped_muon,x_R,376,650,0.989058147974762,0.9050172938962101,1.0657744520658006
stopped_muon,x_R,384,650,0.9883799433556056,0.9058874737072553,1.0654321236756543
stopped_muon,x_R,392,650,0.9920389600637199,0.9073119510249319,1.0663858211270494
stopped_muon,x_R,400,650,1.0,0.9139950341288481,1.0684941987180054
stopped_muon,x_R,408,650,0.9967066461195966,0.9118053210682273,1.072001064487787
stopped_muon,x_R,416,650,0.9918040472087073,0.9126950021589884,1.0754492517902965
stopped_muon,x_R,424,650,1.0,0.9135332465342823,1.0751603793992326
stopped_muon,x_R,432,650,1.0,0.9165356350267476,1.0745595649181139
stopped_muon,x_R,440,650,1.0,0.9232335673888221,1.0775648145425576
stopped_muon,x_R,448,650,1.0,0.9226628548903659,1.0795916501749816
stopped_muon,x_R,456,650,1.0,0.916390872651771,1.0690771217409192
stopped_muon,x_R,464,650,1.0,0.9205530631513916,1.0769022345333412
stopped_muon,x_R,472,650,1.0,0.9224351854574422,1.0753621584570658
stopped_muon,x_R,480,650,1.0,0.9238503554256915,1.0816518960808275
stopped_muon,x_R,488,650,1.0,0.9185557286287841,1.0776118661119256
stopped_muon,x_R,496,650,1.0,0.9275499599702995,1.083177795539104
stopped_muon,x_R,504,650,1.0,0.9266911827492741,1.0879334167335384
stopped_muon,x_R,512,650,1.0,0.9256821296283555,1.0782946847913708
stopped_muon,x_H,-256,650,0.15345235653440265,0.10150856424367123,0.21972247485778068
stopped_muon,x_H,-248,650,0.15739536794324188,0.10632735314961148,0.2300910924460623
stopped_muon,x_H,-240,650,0.15739536794324188,0.10627173728324998,0.2305104729608886
stopped_muon,x_H,-232,650,0.1604593815720223,0.11227689391758516,0.23623839622052387
stopped_muon,x_H,-224,650,0.15212985346804503,0.10256566778289355,0.21962519936237426
stopped_muon,x_H,-216,650,0.16004637634946337,0.10906142616810209,0.2334746187005194
stopped_muon,x_H,-208,650,0.15712824464944017,0.0964513659437963,0.22012154086817468
stopped_muon,x_H,-200,650,0.15963337112690443,0.09996292710290341,0.2300910924460623
stopped_muon,x_H,-192,650,0.15963337112690443,0.11424178037614091,0.2193515990609846
stopped_muon,x_H,-184,650,0.1604593815720223,0.10776768752281761,0.22099447513812154
stopped_muon,x_H,-176,650,0.15739536794324188,0.10648960427466918,0.22190746526612143
stopped_muon,x_H,-168,650,0.15739536794324188,0.11146456383739597,0.21962519936237423
stopped_muon,x_H,-160,650,0.15073065769392563,0.09767084950426205,0.2206521561941847
stopped_muon,x_H,-152,650,0.15739536794324188,0.10108957770132417,0.22270586017060054
stopped_muon,x_H,-144,650,0.15444617800077035,0.10650849873013433,0.2152240754097207
stopped_muon,x_H,-136,650,0.15250301169867236,0.09903240999377386,0.22270586017060054
stopped_muon,x_H,-128,650,0.15739536794324188,0.11522638436840495,0.21006998378653718
stopped_muon,x_H,-120,650,0.16061377438519148,0.11024934777301709,0.2193515990609846
stopped_muon,x_H,-112,650,0.15558769177659254,0.11268488801702829,0.2155637914003023
stopped_muon,x_H,-104,650,0.15739536794324188,0.10868269378580969,0.21962519936237426
stopped_muon,x_H,-96,650,0.1604593815720223,0.11028875903343321,0.2193515990609846
stopped_muon,x_H,-88,650,0.15739536794324188,0.10997734903482473,0.21962519936237426
stopped_muon,x_H,-80,650,0.16510176260735362,0.11804365779042461,0.2300910924460623
stopped_muon,x_H,-72,650,0.15739536794324188,0.1135298697064239,0.22270586017060054
stopped_muon,x_H,-64,650,0.15945388129274196,0.11280314405898031,0.22490444487238073
stopped_muon,x_H,-56,650,0.15963337112690443,0.1128031440589803,0.22099447513812154
stopped_muon,x_H,-48,650,0.1604593815720223,0.11258233302287401,0.2196251993623742
stopped_muon,x_H,-40,650,0.15739536794324188,0.11642127832851551,0.21556379140030227
stopped_muon,x_H,-32,650,0.15739536794324188,0.09719569980844542,0.2300910924460623
stopped_muon,x_H,-24,650,0.1575439152520342,0.11116514895004465,0.23441183671327448
stopped_muon,x_H,-16,650,0.3575563114132503,0.1943215540287951,0.6636654445821761
stopped_muon,x_H,-8,650,1.4433316624789756,1.1625066973242082,1.633704942342042
stopped_muon,x_H,0,650,1.6670421703982898,1.5159219344165813,1.7815944748529486
stopped_muon,x_H,8,650,0.9896826491937867,0.9280731893385694,1.0617096628030693
stopped_muon,x_H,16,650,0.9372268557470043,0.8996764122139146,0.9651789524340698
stopped_muon,x_H,24,650,0.5104542185779806,0.4402617917849206,0.6265059499476038
stopped_muon,x_H,32,650,0.27343383662877163,0.24796241937010827,0.31666053497098934
stopped_muon,x_H,40,650,0.14622782525675526,0.12600182070425814,0.1789834211091435
stopped_muon,x_H,48,650,0.07899585136795276,0.06981741915386254,0.09249050298769794
stopped_muon,x_H,56,650,0.05067767165996124,0.041679696860864396,0.06019078076865162
stopped_muon,x_H,64,650,0.03511622043916994,0.02850670884043246,0.0423187739437457
stopped_muon,x_H,72,650,0.026465588115261972,0.019977379285728215,0.03346649358307481
stopped_muon,x_H,80,650,0.022770023395120572,0.01677548119618169,0.029959680922115484
stopped_muon,x_H,88,650,0.029885664147331712,0.018519058256376675,0.05705343188973621
stopped_muon,x_H,96,650,0.36531710283217456,0.22675292984602935,0.5619560579011192
stopped_muon,x_H,104,650,0.8738556587890306,0.8422283825935533,0.8943009018832235
stopped_muon,x_H,112,650,0.9531674849353777,0.8872642418415448,1.1872239114942145
stopped_muon,x_H,120,650,1.819654822922647,1.6554706814429232,1.8967540822118258
stopped_muon,x_H,128,650,1.7284827713697428,1.511206375501016,1.8507776235998445
stopped_muon,x_H,136,650,1.5296508069995367,1.2457738490978627,1.7220567770284894
stopped_muon,x_H,144,650,1.235816125999039,0.9147560461603842,1.4966534900453095
stopped_muon,x_H,152,650,0.8845668117741416,0.5982194949803606,1.148833864534622
stopped_muon,x_H,160,650,0.6359583563787399,0.39540938396772773,0.8849009219469732
stopped_muon,x_H,168,650,0.4457078995596283,0.26768270604476363,0.6440621748654035
stopped_muon,x_H,176,650,0.35908385244515895,0.2199675183063111,0.5283581188074058
stopped_muon,x_H,184,650,0.30191234825937335,0.1945904624701052,0.4491131198849185
stopped_muon,x_H,192,650,0.26334502538187526,0.16532784953258206,0.39602169165661305
stopped_muon,x_H,200,650,0.24160436821606734,0.1604593815720223,0.35945778999340455
stopped_muon,x_H,208,650,0.1911275977003699,0.13599101249466936,0.3087403455322054
stopped_muon,x_H,216,650,0.18533730470971915,0.13410708334552401,0.27299790239215926
stopped_muon,x_H,224,650,0.17710649399137068,0.12231994642909247,0.2465621325453979
stopped_muon,x_H,232,650,0.17693692898201785,0.11403835427135445,0.24160436821606734
stopped_muon,x_H,240,650,0.1604593815720223,0.11128022176917138,0.23009109244606224
stopped_muon,x_H,248,650,0.16143605527783234,0.11705530798416354,0.2300910924460623
stopped_muon,x_H,256,650,0.16410312452682516,0.11116514895004465,0.23628893402345386
stopped_muon,x_H,264,650,0.1650019644343688,0.11552510785843258,0.23628893402345386
stopped_muon,x_H,272,650,0.16837246034312262,0.11705530798416355,0.23009109244606232
stopped_muon,x_H,280,650,0.16271458735889238,0.11258233302287401,0.2300910924460623
stopped_muon,x_H,288,650,0.1545729134368523,0.10452520241896268,0.22293457947079948
stopped_muon,x_H,296,650,0.1604593815720223,0.09920853652515746,0.2300910924460623
stopped_muon,x_H,304,650,0.15892730046684683,0.10394903816256876,0.22099447513812154
stopped_muon,x_H,312,650,0.15739536794324188,0.10172431060370461,0.2300910924460623
stopped_muon,x_H,320,650,0.16379901365704594,0.11380600271761161,0.23628893402345386
stopped_muon,x_H,328,650,0.15739536794324188,0.09627117754278273,0.21617172993678496
stopped_muon,x_H,336,650,0.1679744618545749,0.11653096024148675,0.2300910924460623
stopped_muon,x_H,344,650,0.15739536794324188,0.08968043752937617,0.20635129499906504
stopped_muon,x_H,352,650,0.16500196443436882,0.11227689391758516,0.23441183671327448
stopped_muon,x_H,360,650,0.15963337112690443,0.09952265297046081,0.21853079815681575
stopped_muon,x_H,368,650,0.15915657662030702,0.10898848124216295,0.22999434091164508
stopped_muon,x_H,376,650,0.15739536794324188,0.11146456383739597,0.22293457947079948
stopped_muon,x_H,384,650,0.1604593815720223,0.10428077696872565,0.2258944596441126
stopped_muon,x_H,392,650,0.15963337112690443,0.11258233302287401,0.22581495766063248
stopped_muon,x_H,400,650,0.16417405407043295,0.10452520241896265,0.2300910924460623
stopped_muon,x_H,408,650,0.1625993701166769,0.10534810344026138,0.2300910924460623
stopped_muon,x_H,416,650,0.16837246034312262,0.11116514895004465,0.23520489598228828
stopped_muon,x_H,424,650,0.16510176260735362,0.11217508088248887,0.22761634797422142
stopped_muon,x_H,432,650,0.1743675040511165,0.1183796488248501,0.23625838580778757
stopped_muon,x_H,440,650,0.15968482828641148,0.110056903577321,0.2329871443680228
stopped_muon,x_H,448,650,0.16500196443436882,0.12100158824150296,0.23628893402345386
stopped_muon,x_H,456,650,0.1604593815720223,0.10870219827857362,0.2300910924460623
stopped_muon,x_H,464,650,0.1584245195905668,0.10803486230566672,0.22353023990719978
stopped_muon,x_H,472,650,0.15739536794324188,0.11056319916538532,0.2155637914003023
stopped_muon,x_H,480,650,0.15739536794324188,0.10860677062404385,0.22731132683486366
stopped_muon,x_H,488,650,0.15915657662030702,0.11258233302287401,0.22999434091164506
stopped_muon,x_H,496,650,0.15739536794324188,0.11372274732379825,0.22999434091164506
stopped_muon,x_H,504,650,0.15798821411846659,0.10728731271048096,0.2300910924460623
stopped_muon,x_H,512,650,0.16061377438519148,0.10944658478054904,0.2167429785769601
daughter,x_R,-256,650,1.0000000000000002,0.9333795340035447,1.078957529605379
daughter,x_R,-248,650,1.0,0.9301668105708906,1.0784631775629947
daughter,x_R,-240,650,1.0,0.9272806835674057,1.0779457683902984
daughter,x_R,-232,650,1.0,0.9214327388810841,1.0780883631569442
daughter,x_R,-224,650,1.0,0.9224351854574422,1.0845929738880835
daughter,x_R,-216,650,1.0,0.920049156562759,1.0806004663673145
daughter,x_R,-208,650,1.0,0.9190808425733233,1.0774395000708785
daughter,x_R,-200,650,1.0,0.9119596449587934,1.073729175732892
daughter,x_R,-192,650,0.9952999050104683,0.9133353704313565,1.0695053494344415
daughter,x_R,-184,650,0.9999999999999998,0.91943148633495,1.0702905820263002
daughter,x_R,-176,650,1.0,0.9158710039210486,1.0700803090925368
daughter,x_R,-168,650,1.0,0.914734699526722,1.0730996131657928
daughter,x_R,-160,650,1.0,0.9196325075827608,1.0722526107515022
daughter,x_R,-152,650,1.0,0.9221570160510932,1.0707903691455711
daughter,x_R,-144,650,1.0,0.9229098686578319,1.076576960544714
daughter,x_R,-136,650,1.0,0.9256384054759286,1.0794525030926685
daughter,x_R,-128,650,1.0,0.9253642496271955,1.0690641578871016
daughter,x_R,-120,650,1.0,0.9224351854574422,1.0726451733939357
daughter,x_R,-112,650,1.0,0.9227218220516217,1.0740255121651727
daughter,x_R,-104,650,1.0,0.9287395941096621,1.0773132313414369
daughter,x_R,-96,650,1.0,0.9255653972007415,1.0748637178571594
daughter,x_R,-88,650,1.0,0.920579541116866,1.0774395000708785
daughter,x_R,-80,650,1.0,0.9237273832613263,1.081534044103554
daughter,x_R,-72,650,1.0,0.9302389642913744,1.0823706347279334
daughter,x_R,-64,650,1.0050777164205809,0.9332611958216466,1.084943261150935
daughter,x_R,-56,650,1.0,0.9296363689004062,1.0781135065420995
daughter,x_R,-48,650,1.0086682259469224,0.9347153012212014,1.087242139994286
daughter,x_R,-40,650,1.0000000000000002,0.9309399807362859,1.081534044103554
daughter,x_R,-32,650,1.0,0.9382942184648306,1.0725620502873958
daughter,x_R,-24,650,1.0,0.9337716773439042,1.0787632902299638
daughter,x_R,-16,650,1.0892069415681611,0.9844261282860483,1.2016135388320195
daughter,x_R,-8,650,1.6699031727749736,1.520940722665383,1.7786780155837008
daughter,x_R,0,650,1.8251398527284928,1.7738549181192858,1.8786388164904906
daughter,x_R,8,650,1.847271033646269,1.8022240616417755,1.8927073617751216
daughter,x_R,16,650,1.8529169277913042,1.8104025488222997,1.8972119140320136
daughter,x_R,24,650,1.853404461170364,1.811001164433203,1.8993395982343857
daughter,x_R,32,650,1.8550169831280061,1.8105646632971515,1.9011649110502407
daughter,x_R,40,650,1.855496764689334,1.8107425852545889,1.9013573724924373
daughter,x_R,48,650,1.8580517050834295,1.8104846355346806,1.901019648385178
daughter,x_R,56,650,1.8577117757860098,1.8110631767390148,1.9002590714940863
daughter,x_R,64,650,1.8563675700188567,1.8097694532711768,1.8995797437037198
daughter,x_R,72,650,1.8568137441049672,1.8090835859926546,1.8987781842645002
daughter,x_R,80,650,1.8564329133484052,1.8070640163854577,1.9000427993747082
daughter,x_R,88,650,1.8560613844801934,1.8079462849238928,1.9017436426784324
daughter,x_R,96,650,1.856239899027337,1.8083171623586196,1.9002636555099892
daughter,x_R,104,650,1.8573659797560003,1.8097158884056603,1.8998614952433142
daughter,x_R,112,650,1.823906852447264,1.777656362320776,1.8712208933025203
daughter,x_R,120,650,1.4097654821401884,1.2228018974577415,1.5918613663850585
daughter,x_R,128,650,0.8213645957254261,0.7262357415330594,0.9487733467581374
daughter,x_R,136,650,0.5320812768464721,0.4789218102639967,0.5905394533315184
daughter,x_R,144,650,0.3441798541151201,0.2980618114364135,0.387592783772543
daughter,x_R,152,650,0.23477852445243574,0.2044072393987293,0.26617775637525376
daughter,x_R,160,650,0.1881309637923636,0.15587702568710488,0.21994603524658665
daughter,x_R,168,650,0.1639446674129742,0.13348783466544697,0.203701286940387
daughter,x_R,176,650,0.15783072489843533,0.12193999626730231,0.198413716701923
daughter,x_R,184,650,0.15109257333171594,0.11646059065570652,0.19534154436524423
daughter,x_R,192,650,0.14799604851536796,0.1129955348374069,0.19112704700293875
daughter,x_R,200,650,0.14619757639863518,0.10919517233500828,0.19234064078403892
daughter,x_R,208,650,0.1446399922159324,0.10657125981508768,0.18795592144641843
daughter,x_R,216,650,0.14479977615818795,0.10610332343590285,0.1868587404775708
daughter,x_R,224,650,0.14368938905829015,0.10323802241790658,0.1868587404775708
daughter,x_R,232,650,0.14295174836059843,0.10303763294250277,0.1889060524348814
daughter,x_R,240,650,0.14367163426934026,0.1018319942416765,0.19023751361241933
daughter,x_R,248,650,0.15796838625354834,0.10907904507638211,0.20752772119251228
daughter,x_R,256,650,0.23387621619578713,0.16361491601421219,0.3093149962494585
daughter,x_R,264,650,0.37469992074878744,0.2662351814766174,0.46223456017982484
daughter,x_R,272,650,0.551827974765825,0.4227452663138909,0.6625087187968473
daughter,x_R,280,650,0.7286423052609026,0.5909662244731851,0.8433586034537461
daughter,x_R,288,650,0.8410351119642705,0.7127195977315341,0.9581325079337784
daughter,x_R,296,650,0.8946782654913069,0.8004494812813294,1.015462791175056
daughter,x_R,304,650,0.9332611958216466,0.8305280634087766,1.0320885264746027
daughter,x_R,312,650,0.9558340123559558,0.850779821982232,1.0394271099891448
daughter,x_R,320,650,0.9699231141716207,0.8669708345378108,1.0438081079910715
daughter,x_R,328,650,0.9794621300890204,0.8915985582999365,1.0652566047812135
daughter,x_R,336,650,0.9870023768977931,0.9027698676588941,1.0753194929225864
daughter,x_R,344,650,0.9896794193888875,0.9070221533629604,1.0709159049102637
daughter,x_R,352,650,1.0,0.9191038061749958,1.074652440047214
daughter,x_R,360,650,1.0,0.9125319215259209,1.0816377119911333
daughter,x_R,368,650,1.0,0.9190419274596223,1.0807841052764924
daughter,x_R,376,650,1.0,0.9189740670564357,1.079107565571054
daughter,x_R,384,650,1.0,0.921567121670836,1.0775648145425576
daughter,x_R,392,650,1.0,0.9259978859302606,1.0797867737883284
daughter,x_R,400,650,1.0,0.923782785186827,1.0850757668110595
daughter,x_R,408,650,1.005415972743511,0.9254541621440007,1.0917680177174405
daughter,x_R,416,650,1.0,0.9233586848911374,1.083094251717008
daughter,x_R,424,650,1.0,0.9224659271767337,1.0828125283830234
daughter,x_R,432,650,1.0,0.9224403127306928,1.0838932728871709
daughter,x_R,440,650,1.0,0.9224351854574422,1.0800926389262098
daughter,x_R,448,650,1.0,0.9210797712017889,1.082882761260757
daughter,x_R,456,650,1.0,0.9230634746988537,1.0783960567965978
daughter,x_R,464,650,1.0,0.9246805070774134,1.0809212280093485
daughter,x_R,472,650,1.0,0.9224351854574422,1.0792066703614334
daughter,x_R,480,650,1.0,0.9225604999291213,1.0766716567085608
daughter,x_R,488,650,1.0,0.9220386214589688,1.0730996131657928
daughter,x_R,496,650,1.0,0.9240341269545553,1.076017717863547
daughter,x_R,504,650,1.0,0.9250680497991947,1.0830006974325064
daughter,x_R,512,650,1.0,0.9268879240953245,1.0809580725403776
daughter,x_H,-256,650,0.15739536794324188,0.10108957770132415,0.2300910924460623
daughter,x_H,-248,650,0.15386290480715925,0.10641918651181516,0.2155637914003023
daughter,x_H,-240,650,0.16409128426044398,0.10499142387649288,0.23502731694581985
daughter,x_H,-232,650,0.16076816719836068,0.11258233302287401,0.22193238491482659
daughter,x_H,-224,650,0.16837246034312262,0.11563478977140383,0.23628893402345386
daughter,x_H,-216,650,0.16135969733213978,0.10603021634729548,0.2394662101602273
daughter,x_H,-208,650,0.16500196443436882,0.10094327176966059,0.2300910924460623
daughter,x_H,-200,650,0.1604593815720223,0.09549731731703748,0.23628893402345386
daughter,x_H,-192,650,0.15739536794324188,0.0984153603855706,0.22258234395514742
daughter,x_H,-184,650,0.15739536794324188,0.0,0.2300910924460623
daughter,x_H,-176,650,0.15963337112690443,0.10452520241896267,0.22099447513812154
daughter,x_H,-168,650,0.15739536794324188,0.1059409041289763,0.22099447513812154
daughter,x_H,-160,650,0.16135205190500956,0.11380600271761163,0.2209502655494076
daughter,x_H,-152,650,0.15892730046684683,0.1070760594219189,0.22331939021661124
daughter,x_H,-144,650,0.16076816719836068,0.11204558125519545,0.23347461870051942
daughter,x_H,-136,650,0.1604593815720223,0.10665047158835643,0.22561098789797304
daughter,x_H,-128,650,0.15739536794324188,0.10436874161724125,0.22540717329067644
daughter,x_H,-120,650,0.16485476628954154,0.11372274732379825,0.23489248997803658
daughter,x_H,-112,650,0.15739536794324188,0.10234477628252314,0.22353023990719978
daughter,x_H,-104,650,0.16510176260735362,0.11146456383739596,0.2300910924460623
daughter,x_H,-96,650,0.1564915298599172,0.10520390052903127,0.2206521561941847
daughter,x_H,-88,650,0.1604593815720223,0.11434842276639,0.23009109244606224
daughter,x_H,-80,650,0.15739536794324188,0.1009432717696606,0.22819707238752976
daughter,x_H,-72,650,0.16400920508425557,0.10860677062404384,0.224548963778594
daughter,x_H,-64,650,0.1683724603431226,0.11380600271761163,0.23543374178393028
daughter,x_H,-56,650,0.15739536794324188,0.10246059576048691,0.2300910924460623
daughter,x_H,-48,650,0.1625993701166769,0.10860677062404385,0.23628893402345386
daughter,x_H,-40,650,0.16004637634946337,0.11146456383739596,0.2224788425516112
daughter,x_H,-32,650,0.1683724603431226,0.11642127832851551,0.2325191966481942
daughter,x_H,-24,650,0.16630550482722176,0.11146456383739597,0.22911819534374184
daughter,x_H,-16,650,0.2600938172969004,0.163315169420143,0.4231569141244843
daughter,x_H,-8,650,1.087304137471654,0.8314824251209794,1.3151916616815027
daughter,x_H,0,650,1.3989271556949125,1.2422123219785082,1.5666933038476554
daughter,x_H,8,650,0.9066597288073961,0.8272163469566172,0.9934229319863087
daughter,x_H,16,650,0.8691299007817374,0.8119112338890379,0.9162073663832009
daughter,x_H,24,650,0.4795827827036038,0.41700123190932287,0.5986465372843002
daughter,x_H,32,650,0.26078562823997464,0.23263241377410218,0.300471702603976
daughter,x_H,40,650,0.1408323654624268,0.11648026981969253,0.17256339270083623
daughter,x_H,48,650,0.07852893691754415,0.0627707167782211,0.09426367690341458
daughter,x_H,56,650,0.05080304536165357,0.03884194485344579,0.06489375375422679
daughter,x_H,64,650,0.03537521203350494,0.026834251459876158,0.048139713304269346
daughter,x_H,72,650,0.0315774115653812,0.022276462734316875,0.04250048915167952
daughter,x_H,80,650,0.029253218464790468,0.019258753502245606,0.03973432800112245
daughter,x_H,88,650,0.03849623913535842,0.022342949405157873,0.06699325020328131
daughter,x_H,96,650,0.35636242091739206,0.21169652586510268,0.5736282467269098
daughter,x_H,104,650,0.8298817371902479,0.7836128267910666,0.863470296357003
daughter,x_H,112,650,0.9023211677365748,0.8290499428201938,1.1244667058633557
daughter,x_H,120,650,1.5752635213744561,1.4337290650643735,1.7192952150882777
daughter,x_H,128,650,1.3823535214375977,1.2074871629703845,1.5901869854042903
daughter,x_H,136,650,1.0856480915231186,0.8769382049201552,1.3332475849234684
daughter,x_H,144,650,0.7546042395383825,0.5739533946919304,1.0047792656757024
daughter,x_H,152,650,0.4677520801570001,0.3364369849651566,0.6666572872560086
daughter,x_H,160,650,0.3227919641851821,0.2150943725787291,0.46556580876653453
daughter,x_H,168,650,0.24671793746318738,0.15739536794324188,0.35879808482261893
daughter,x_H,176,650,0.21006998378653718,0.14344195337532545,0.3190993389442741
daughter,x_H,184,650,0.19240632344859485,0.12900406723784713,0.2994970320344752
daughter,x_H,192,650,0.1911275977003699,0.13437494101272407,0.27986430832231385
daughter,x_H,200,650,0.16733898258517219,0.11867621575096282,0.25458205042352455
daughter,x_H,208,650,0.1721889011912609,0.11867621575096282,0.24160436821606734
daughter,x_H,216,650,0.16271458735889235,0.12053127461700898,0.24052530220581844
