time_us,on_background_subtracted_counts_per_2us,on_sigma,off_background_subtracted_counts_per_2us,off_sigma,fitted_prompt,fitted_delayed,fitted_total
-3.000000008854968,3.47368423834249,3.498804632126729,-2.5263158426073167,2.498326203548845,0.0,0.0,0.0
-0.9999999987337118,-3.5263158561002474,2.2894614457705127,0.4736841978714927,3.0400055801032457,0.0,0.0,0.0
1.0000000113875445,0.47368419787150157,3.0400055801032457,2.473684224857363,3.352854600395655,1.9019287082006275,0.5013491373197875,2.403277845520415
3.000000021508801,8.473684305807174,4.152304688959667,-2.526315842599496,2.498326203548845,3.43602245112094,7.116493215460624,10.552515666581563
5.000000031630057,4.473684251835429,3.638905600882058,-3.5263158560924355,2.2894614457705127,0.3553067813811208,4.521386617352045,4.876693398733165
7.0000000417513135,3.47368423834249,3.498804632126729,-1.5263158291065564,2.6910284009900676,0.051653322522308684,1.8635105806981598,1.9151639032204684
9.00000005187257,2.4736842248495505,3.352854600395655,-2.526315842599496,2.498326203548845,0.0018478131201695247,0.8406364569768436,0.8424842700970132
11.000000061993827,4.473684251835425,3.638905600882058,-1.5263158291065564,2.6910284009900676,0.0,0.36293912434124675,0.36293912434124675
13.000000072115082,-0.5263158156214379,2.870824557582552,4.473684251843242,3.638905600882058,0.0,0.0408722628530378,0.0408722628530378
15.000000082236339,-0.5263158156214379,2.870824557582552,-4.526315869585375,2.059522651795148,0.0,0.004323993709138857,0.004323993709138857
17.000000092357595,-0.5263158156214379,2.870824557582552,1.4736842113644322,3.200255271352648,0.0,0.0017296131185799042,0.0017296131185799042
19.00000010247885,2.473684224857372,3.352854600395655,-0.5263158156214379,2.870824557582552,0.0,0.0,0.0
21.00000011260011,1.4736842113644322,3.200255271352648,-1.5263158291143775,2.6910284009900676,0.0,0.0,0.0
23.000000122721364,-1.5263158291143775,2.6910284009900676,4.4736842518354205,3.638905600882058,0.0,0.0,0.0
25.00000013284262,-3.5263158561002474,2.2894614457705127,0.47368419786368066,3.0400055801032457,0.0,0.0,0.0
27.000000142963877,-3.5263158561002474,2.2894614457705127,3.4736842383424813,3.498804632126729,0.0,0.0,0.0
29.00000015308512,1.4736842113566202,3.200255271352648,-0.5263158156292588,2.870824557582552,0.0,0.0,0.0
31.00000016320638,0.47368419786368066,3.0400055801032457,-2.526315842615138,2.498326203548845,0.0,0.0,0.0
33.000000173327635,-1.5263158291221983,2.6910284009900676,-4.5263158696010075,2.059522651795148,0.0,0.0,0.0
