dataset,source_index,ear,azimuth_deg,elevation_deg,radius_m,eligible_pairs,free_angle_deg,median_angle_deg,median_ara_x,loss_direct,loss_thirty,loss_phi,loss_pure_delay,loss_phi_complement,loss_ridge_half,loss_perpendicular,broken_phi_loss,scrambled_phi_loss
NH2,20,1,0.0,70.0,1.2,56,50.68086107089618,51.67224419454884,1.240318192989521,51.6181424731635,22.881891707768286,17.646830743090412,11.320562530155012,10.339228052568451,13.51774033898655,40.520089333792114,18.36846575963464,10.217904905849831
NH2,21,0,0.0,80.0,1.2,54,50.79943385790492,51.852074072329565,1.2353874571395016,51.488879557232,22.430753143504727,17.01603597463252,10.205668564464528,8.986982886676191,12.45683166421348,40.08998158687849,14.62016389533118,10.850826959167007
NH2,21,1,0.0,80.0,1.2,54,51.328677061817906,52.21992621807846,1.2252640519239695,52.11138695866298,23.148996242740996,17.774473334099714,11.000714303712268,9.386134884987404,12.49621556061525,39.704342075247745,18.889128190855537,10.923251278963573
NH2,22,0,2.5,-30.0,1.2,53,50.411643738771375,48.76369078587814,1.318332289379522,51.23336490960708,22.364236084308285,17.065149597041927,10.62119312843598,9.818358120055061,13.246147791278593,40.62956813679064,17.715903686201692,10.650159932536061
NH2,22,1,2.5,-30.0,1.2,53,51.683730921847946,52.98189436191152,1.204134728630394,52.533090475417666,23.636872457826172,18.28925828253749,11.540789051538159,9.689306236198743,12.556985477281735,39.454455121897034,15.811274182965652,11.118547167617205
NH2,23,0,2.5,-20.0,1.2,54,50.07254459423633,48.69726233078005,1.3200742836076245,50.772472566829485,21.759855121192167,16.38965404651474,9.814018395549452,9.27411205301775,13.005330416452061,40.80178848514993,16.087612855019515,11.974402960060836
NH2,23,1,2.5,-20.0,1.2,53,50.27102160781926,48.78330008417041,1.317817474786788,50.91714681257384,21.824173364964913,16.402508459690335,9.652144571517072,8.904240893457452,12.650424759465151,40.54345755021066,14.705606228413162,10.608132258310869
NH2,24,0,2.5,-10.0,1.2,54,50.34962172440101,48.86456741705106,1.3156821788706525,51.229575294563126,22.438629222776772,17.18419683035665,10.8629383531907,10.134605992637471,13.509803030880622,40.76196112148103,18.11786369193676,11.4434538246833
NH2,24,1,2.5,-10.0,1.2,53,50.434266260392185,48.803321555502215,1.317291679909427,51.11128889123223,22.052389360327098,16.6462212341048,9.913621371007784,9.025690887718401,12.659063981034963,40.42518924201105,16.202431910264046,10.923661247143766
NH2,25,0,182.5,-5.0,1.2,53,52.1612723039499,52.58393772175538,1.2151970435255204,52.60305104697875,23.181989587049223,17.534804634402402,9.877574200964627,7.04723851054184,10.379224584575926,38.44544140389172,24.387362945813575,11.804922756781298
NH2,25,1,182.5,-5.0,1.2,54,50.655130637947344,52.75911222201256,1.2103344468136368,51.436345776624066,22.50310708714668,17.16182568726949,10.570520774170534,9.536433188258526,12.926019893948428,40.34568318943069,23.913080416552738,12.165117392333713
NH2,26,0,2.5,0.0,1.2,55,49.50259898514135,48.120594182561426,1.3351299595081412,50.32025582237829,21.49353872495445,16.246261696138607,10.094267549796577,10.091950041212646,13.849775009459025,41.49289491833698,19.294102873701757,13.72867680292012
NH2,26,1,2.5,0.0,1.2,54,51.8116576601464,51.36350626298956,1.2487542185899685,52.3303593703028,23.01666900783549,17.4363746316285,10.020844396150599,7.668603818768299,11.003071962296302,38.889177581927434,17.790501955283105,12.058577012981424
NH2,27,0,182.5,5.0,1.2,53,41.98902574430565,43.61575457699985,1.4479644198015575,42.47025606456059,13.578700436013989,8.747159344572315,7.050555524342547,13.598083313626804,19.106008501847473,48.43240667377917,11.157560731001006,10.989811699073115
NH2,27,1,182.5,5.0,1.2,54,40.42892201882565,42.49337297109774,1.474710667047066,41.05806266514523,12.650264372156533,8.419152241143108,8.494794177652757,15.34408458598366,20.83971850951719,50.08551234065969,10.834162217739395,11.318186921491366
NH2,28,0,2.5,10.0,1.2,55,52.8043795653392,54.31567209371225,1.1666381212351598,53.638156144999485,24.67365033218623,19.264902437617568,12.233463685923855,9.496251975317,11.854376693636894,38.37008565112005,25.976872390943107,12.500203206236826
NH2,28,1,2.5,10.0,1.2,55,51.50919351166629,50.98058234451175,1.25916746248361,52.21772422719697,23.154677988856076,17.72085750260468,10.763981949893227,8.927363788243083,12.065964614055455,39.4339433910389,25.41637244309605,13.2391742551626
NH2,29,0,2.5,20.0,1.2,56,53.82520760833733,54.301171175518405,1.167049196031481,54.35429938550154,24.997547983522175,19.364268999589054,11.624163494134699,7.567525354321718,9.765497872011144,36.957441634777894,21.510203861474903,12.749334615974233
NH2,29,1,2.5,20.0,1.2,56,51.2329050398094,50.435971611660705,1.2738802310951038,51.97883298940136,22.97443745886969,17.57924674364069,10.762788920964331,9.20028992155482,12.403647615236023,39.74765617963386,18.94465445758634,11.82966177596252
NH2,30,0,2.5,30.0,1.2,56,54.20402446606233,54.09170355282372,1.1729792894464084,54.8199639871827,25.553609991393937,19.96343382285523,12.323402517584102,8.197183005232729,10.037206565002451,36.72198316628322,20.568608633809827,10.662094076764522
NH2,30,1,2.5,30.0,1.2,55,51.8275306684488,50.48404771118549,1.2725860626186503,52.77814506539378,23.997515630515196,18.706960961509367,12.08531490625532,10.205845597072225,12.892979342645862,39.453479900041316,18.4382349563934,11.995861941590764
NH2,31,0,2.5,40.0,1.2,56,53.79123630028658,53.62680762287735,1.186084313595908,54.274769717810585,24.865165390645892,19.203687518305838,11.381535963813366,7.231673906532204,9.529022609217582,36.92327306550417,17.088135378978905,10.590794676343268
NH2,31,1,2.5,40.0,1.2,56,50.82454423815919,50.54018321773164,1.271073641917762,51.66629174935217,22.802040453424883,17.493956613119703,10.96342654897862,9.816054472545673,13.056048198060305,40.26149202725258,19.041089983969606,11.46584400366245
NH2,32,0,5.0,-30.0,1.2,53,52.84044961061292,52.02753145548854,1.2305655072685326,53.44741917806637,24.2115600521561,18.65781993781175,11.22435529733326,8.115297828776255,10.759770607331065,38.01770228308926,17.91032504204944,10.752818607048502
NH2,32,1,5.0,-30.0,1.2,53,51.497101879455286,53.05149023178741,1.2021941344022529,52.313068083524854,23.384417451460912,18.024032761586017,11.265785510142239,9.537824140249993,12.530158290176226,39.587608591698924,15.535755182237368,12.253849929939623
NH2,33,0,185.0,-25.0,1.2,51,53.12899355671921,53.528476610851726,1.1888463758106804,53.62745932617819,24.252108782077972,18.617649091577402,10.922223842980278,7.34663798313357,10.0212358007678,37.58570943286074,17.96437281027343,11.156377477672944
NH2,33,1,185.0,-25.0,1.2,52,51.80609587443768,53.476115846136736,1.1903147344968517,52.605964681476905,23.643641166337623,18.257837142150297,11.394686979878145,9.398359730800166,12.274201201555805,39.27200354794765,18.981608440686724,11.307918148348469
NH2,34,0,5.0,-20.0,1.2,54,50.150483012376704,48.91871609925951,1.3142580657215897,50.87847201376479,21.89954186079801,16.54642370919843,10.003771455883188,9.400358988823912,13.05989865849816,40.76189362907028,16.192921353919516,11.012650151647604
NH2,34,1,5.0,-20.0,1.2,53,50.14758880961311,48.76405060902115,1.3183228441187322,50.79631904217446,21.711994373101437,16.29845495567697,9.590778663340902,8.962501704109128,12.7497204314762,40.66571089387243,16.689291304651057,11.191945965268635
NH2,35,0,185.0,-15.0,1.2,52,51.98416979640993,53.318723847361994,1.1947261907005378,52.50002134719727,23.17761967225222,17.589542805731305,10.132964017466719,7.613271533571918,10.869768437596882,38.718234439374704,18.44652607419112,12.296860460012716
NH2,35,1,185.0,-15.0,1.2,55,49.69374355102906,49.03467115461564,1.3112044293205831,50.66545865275355,22.030980174112447,16.88310293813868,10.933973701324868,10.773318754345883,14.273733722134232,41.49837179105522,18.821605257014777,12.38530033746846
NH2,36,0,5.0,-10.0,1.2,54,50.42533437462442,48.68067719252913,1.3205096061774086,51.3072666630687,22.514785141274977,17.25721696746852,10.915837976034814,10.124203671193317,13.468314203355638,40.69244923819216,18.179003191815813,12.21741291217178
NH2,36,1,5.0,-10.0,1.2,53,50.27807076782902,48.701056797423504,1.3199756221726304,50.93864663067364,21.864616952850934,16.453711595896777,9.732386729884167,8.984101381835739,12.703433725774872,40.55481453977335,17.963928564738957,10.972842185899884
NH2,37,0,5.0,0.0,1.2,55,49.633013396500985,47.80600966132436,1.3432857676726668,50.4570661653757,21.631798867108657,16.381042746694472,10.195308741377765,10.077205922029984,13.782377096748748,41.3759968417309,19.552389775177094,12.163544439405408
NH2,37,1,5.0,0.0,1.2,54,51.699200017162404,51.37743594204014,1.2483734622382734,52.22373335207012,22.92087093018887,17.348657700019,9.969469578844468,7.733351367588447,11.10919993377711,39.00592675656982,17.635147069873348,12.282817623946597
NH2,38,0,5.0,10.0,1.2,55,52.94155949390769,54.57131610410793,1.1593783517568146,53.758981382571534,24.769628775119177,19.345174998699804,12.259189403870941,9.398917700971916,11.70644865118158,38.21710834676388,25.88837221860319,12.029036411436126
