split,event_id,run,period,field_G,direction,offset_reads,offset_us,child_U,child_R,other_bank_H,same_bank_H
development,EMU00069983|RF on|F_to_B|1,EMU00069983,RF on,50.0,F_to_B,-6,-0.3839999216381882,0.8315642522030742,0.9937426811856187,0.7597441519868738,0.7016318583455996
development,EMU00069983|RF on|F_to_B|1,EMU00069983,RF on,50.0,F_to_B,-5,-0.31999993324279785,0.8164239332736596,0.9849130083381405,0.7558350187157974,0.6908566543841045
development,EMU00069983|RF on|F_to_B|1,EMU00069983,RF on,50.0,F_to_B,-4,-0.2560000419616699,0.8379737480210759,0.968494344336854,0.7494059663042766,0.6836954916061717
development,EMU00069983|RF on|F_to_B|1,EMU00069983,RF on,50.0,F_to_B,-3,-0.1920000093762253,0.8350407383617654,0.9496154209815049,0.7346756166588684,0.6899429286337913
development,EMU00069983|RF on|F_to_B|1,EMU00069983,RF on,50.0,F_to_B,-2,-0.12800002098083496,0.8460542786091889,0.9200473931034996,0.7454516911892004,0.69963743465317
development,EMU00069983|RF on|F_to_B|1,EMU00069983,RF on,50.0,F_to_B,-1,-0.06399998839539034,0.8732299949593698,0.8618750828856515,0.7644956665914234,0.7011564802937886
development,EMU00069983|RF on|F_to_B|1,EMU00069983,RF on,50.0,F_to_B,0,0.0,0.8255003116908651,0.8255003116908651,0.7857936483488779,0.7169690892727301
development,EMU00069983|RF on|F_to_B|1,EMU00069983,RF on,50.0,F_to_B,1,0.06400003258544462,0.7753785720307469,0.8056762451991203,0.7982804648776873,0.7426288191605357
development,EMU00069983|RF on|F_to_B|1,EMU00069983,RF on,50.0,F_to_B,2,0.12800002098083496,0.7941172258988779,0.7819501681403758,0.7868244684476906,0.7709172010558669
development,EMU00069983|RF on|F_to_B|1,EMU00069983,RF on,50.0,F_to_B,3,0.19200005356627958,0.8103820346543609,0.7412614096575751,0.7709194572261675,0.7777271685496185
development,EMU00069983|RF on|F_to_B|1,EMU00069983,RF on,50.0,F_to_B,4,0.2560000419616699,0.8363090108562723,0.7295830925986945,0.7622545833145438,0.766171690137126
development,EMU00069983|RF on|F_to_B|1,EMU00069983,RF on,50.0,F_to_B,5,0.32000007454711454,0.8678695258898337,0.7226747473628052,0.7470285048529429,0.7344110023991192
development,EMU00069983|RF on|F_to_B|1,EMU00069983,RF on,50.0,F_to_B,6,0.3840000629425049,0.9110625137082967,0.6933200130508367,0.7494233096681266,0.6891915386562955
development,EMU00069983|RF on|F_to_B|1,EMU00069983,RF on,50.0,F_to_B,7,0.4479999542236328,0.9748270244752678,0.6642214031055901,0.762264875119114,0.6569916048963155
development,EMU00069983|RF on|F_to_B|1,EMU00069983,RF on,50.0,F_to_B,8,0.5119999868090774,1.0194218005427584,0.6557785999852022,0.747672819257471,0.6376033581905518
development,EMU00069983|RF on|F_to_B|2,EMU00069983,RF on,50.0,F_to_B,-8,-0.5119999850171273,0.8383002604674968,0.9960499359848379,0.7611258632301515,0.7021436095848695
development,EMU00069983|RF on|F_to_B|2,EMU00069983,RF on,50.0,F_to_B,-7,-0.4479999542236328,0.8163373000141582,0.985976627947377,0.756058337949992,0.6937380233801248
development,EMU00069983|RF on|F_to_B|2,EMU00069983,RF on,50.0,F_to_B,-6,-0.3840000629425049,0.8315673056056453,0.9726897405468916,0.7511815111550492,0.6838639061453936
development,EMU00069983|RF on|F_to_B|2,EMU00069983,RF on,50.0,F_to_B,-5,-0.3200000727551644,0.8403237403038717,0.9523966364591095,0.7378751521183213,0.6879526501555869
development,EMU00069983|RF on|F_to_B|2,EMU00069983,RF on,50.0,F_to_B,-4,-0.2560000419616699,0.8391188353895103,0.9270077794721128,0.7400194037966868,0.6980964750006712
development,EMU00069983|RF on|F_to_B|2,EMU00069983,RF on,50.0,F_to_B,-3,-0.19200005177432944,0.8698424947465592,0.8745459122603637,0.7625150061405049,0.7017597492286942
development,EMU00069983|RF on|F_to_B|2,EMU00069983,RF on,50.0,F_to_B,-2,-0.12800002098083496,0.8421496450489838,0.8277062109903477,0.7807644766331774,0.7118099357572073
development,EMU00069983|RF on|F_to_B|2,EMU00069983,RF on,50.0,F_to_B,-1,-0.06400003079349448,0.7789749166275133,0.8101083713342262,0.797990218631385,0.7384753967528543
development,EMU00069983|RF on|F_to_B|2,EMU00069983,RF on,50.0,F_to_B,0,0.0,0.7860230658568155,0.7860230658568155,0.7904612970565134,0.7652838472376879
development,EMU00069983|RF on|F_to_B|2,EMU00069983,RF on,50.0,F_to_B,1,0.06399999018734048,0.8110646841802839,0.7506708162408148,0.7731922426865314,0.7795554869989242
development,EMU00069983|RF on|F_to_B|2,EMU00069983,RF on,50.0,F_to_B,2,0.12800002098083496,0.8280605038511216,0.7266203446398647,0.7632924450549905,0.768382341505828
development,EMU00069983|RF on|F_to_B|2,EMU00069983,RF on,50.0,F_to_B,3,0.19200001116817544,0.8640688045373599,0.7267837925654161,0.7508837705504893,0.7424214241629796
development,EMU00069983|RF on|F_to_B|2,EMU00069983,RF on,50.0,F_to_B,4,0.2560000419616699,0.900714658912854,0.6993038231159814,0.7460551431449188,0.697254231748492
development,EMU00069983|RF on|F_to_B|2,EMU00069983,RF on,50.0,F_to_B,5,0.31999993324279785,0.9628063719522931,0.6688398932780478,0.7607266275369674,0.6611118870662691
development,EMU00069983|RF on|F_to_B|2,EMU00069983,RF on,50.0,F_to_B,6,0.38399992343013833,1.0143026564189654,0.6551376965671685,0.7531083310916304,0.6405890188670411
development,EMU00069983|RF on|F_to_B|2,EMU00069983,RF on,50.0,F_to_B,7,0.4479999542236328,1.0204311075727248,0.6426364532699788,0.7355889176450208,0.6359756496299992
development,EMU00069983|RF on|F_to_B|2,EMU00069983,RF on,50.0,F_to_B,8,0.5119999444109733,0.9906116678836732,0.6137370803382596,0.7436800429332813,0.6453677467639363
development,EMU00069989|RF off|F_to_B|0,EMU00069989,RF off,86.0,F_to_B,-8,-0.5119999605825796,0.5931099380648979,1.1685642633885593,1.2397321002397519,1.2512553470270833
development,EMU00069989|RF off|F_to_B|0,EMU00069989,RF off,86.0,F_to_B,-7,-0.4479999542236328,0.6161202846381044,1.1162480484442718,1.2448983345056412,1.271562291273222
development,EMU00069989|RF off|F_to_B|0,EMU00069989,RF off,86.0,F_to_B,-6,-0.3839999396017446,0.6414461361882805,1.0787249388933406,1.2655542321306092,1.2793967641877098
development,EMU00069989|RF off|F_to_B|0,EMU00069989,RF off,86.0,F_to_B,-5,-0.31999993324279785,0.6744710701186551,1.0347230829189493,1.2561612288408506,1.2813117710802948
development,EMU00069989|RF off|F_to_B|0,EMU00069989,RF off,86.0,F_to_B,-4,-0.25599991862090965,0.7100983178929352,0.9918794512338542,1.2661981870540895,1.267468146317217
development,EMU00069989|RF off|F_to_B|0,EMU00069989,RF off,86.0,F_to_B,-3,-0.1919999122619629,0.7349692772199782,0.9494454287955427,1.2856329391472225,1.2626874110427686
development,EMU00069989|RF off|F_to_B|0,EMU00069989,RF off,86.0,F_to_B,-2,-0.1279998976400747,0.7742775323812449,0.9033379281660664,1.2858088511499832,1.2708294647837628
development,EMU00069989|RF off|F_to_B|0,EMU00069989,RF off,86.0,F_to_B,-1,-0.06399989128112793,0.7977212053103081,0.8637666214045651,1.2877623980793156,1.2822847829196224
development,EMU00069989|RF off|F_to_B|0,EMU00069989,RF off,86.0,F_to_B,0,0.0,0.833587252201871,0.833587252201871,1.2655225071988705,1.3026450106813334
development,EMU00069989|RF off|F_to_B|0,EMU00069989,RF off,86.0,F_to_B,1,0.0640000146218882,0.918748426186245,0.8004693332261946,1.2487640625046055,1.317185728621739
development,EMU00069989|RF off|F_to_B|0,EMU00069989,RF off,86.0,F_to_B,2,0.12800002098083496,0.9761951695788498,0.7660990909579909,1.2376211311391527,1.3245092022994698
development,EMU00069989|RF off|F_to_B|0,EMU00069989,RF off,86.0,F_to_B,3,0.19200003560272316,0.9797115841922072,0.7414733221432455,1.2221953690800662,1.3209344537299115
development,EMU00069989|RF off|F_to_B|0,EMU00069989,RF off,86.0,F_to_B,4,0.2560000419616699,0.9589408462167718,0.7225851143839347,1.2072008602608615,1.2996426065880322
development,EMU00069989|RF off|F_to_B|0,EMU00069989,RF off,86.0,F_to_B,5,0.3200000565835581,0.9428802218702993,0.6889300790983729,1.1950474619229339,1.3153151216519372
development,EMU00069989|RF off|F_to_B|0,EMU00069989,RF off,86.0,F_to_B,6,0.3840000629425049,0.9265641695482766,0.6540656098286952,1.1995706204414474,1.3357987623005014
development,EMU00069989|RF off|F_to_B|0,EMU00069989,RF off,86.0,F_to_B,7,0.44800007756439353,0.9338540083149325,0.613794531996176,1.1932522339068201,1.3315530182518256
development,EMU00069989|RF off|F_to_B|0,EMU00069989,RF off,86.0,F_to_B,8,0.5120000839233403,0.9972362284939434,0.5768561986258192,1.1885156237900123,1.3489857309504276
development,EMU00069995|RF off|F_to_B|0,EMU00069995,RF off,122.0,F_to_B,-4,-0.2560000419616699,0.684870730512502,0.932163322445526,1.1907466246671172,1.1712645538998665
development,EMU00069995|RF off|F_to_B|0,EMU00069995,RF off,122.0,F_to_B,-3,-0.19200009590722678,0.6919907229312746,0.9121934478167869,1.1873534670987504,1.1826958455770809
development,EMU00069995|RF off|F_to_B|0,EMU00069995,RF off,122.0,F_to_B,-2,-0.12800002098083496,0.7354297832751349,0.8598147308375962,1.1761422852185404,1.1892273383389627
development,EMU00069995|RF off|F_to_B|0,EMU00069995,RF off,122.0,F_to_B,-1,-0.06400007492639181,0.7598615226792214,0.8236243123839484,1.186715341314846,1.2325455274770651
development,EMU00069995|RF off|F_to_B|0,EMU00069995,RF off,122.0,F_to_B,0,0.0,0.769134113710965,0.769134113710965,1.1956584204875789,1.2535460930674729
development,EMU00069995|RF off|F_to_B|0,EMU00069995,RF off,122.0,F_to_B,1,0.06399994605444315,0.8096293869248826,0.7412576931502018,1.172348861936069,1.2688847937291747
development,EMU00069995|RF off|F_to_B|0,EMU00069995,RF off,122.0,F_to_B,2,0.12800002098083496,0.8147421737744346,0.7104395279461635,1.1638583799496778,1.2730199350602034
development,EMU00069995|RF off|F_to_B|0,EMU00069995,RF off,122.0,F_to_B,3,0.1919999670352781,0.8588308514205991,0.6769124426784651,1.166811350839646,1.2726863907318113
development,EMU00069995|RF off|F_to_B|0,EMU00069995,RF off,122.0,F_to_B,4,0.2560000419616699,0.8797387892230559,0.6462387244702136,1.1817131312161464,1.2633225827298136
development,EMU00069995|RF off|F_to_B|0,EMU00069995,RF off,122.0,F_to_B,5,0.31999993324279785,0.9013487280090748,0.6127285788621514,1.187631303737271,1.2369213102097973
development,EMU00069995|RF off|F_to_B|0,EMU00069995,RF off,122.0,F_to_B,6,0.38399987929724055,0.9344107727940282,0.5853272467618895,1.162920679197644,1.2214572613132084
development,EMU00069995|RF off|F_to_B|0,EMU00069995,RF off,122.0,F_to_B,7,0.4479999542236328,0.9539033164584809,0.5690751254428931,1.141435201673775,1.230036674164528
development,EMU00069995|RF off|F_to_B|0,EMU00069995,RF off,122.0,F_to_B,8,0.5119999002780755,0.9156094863428035,0.5411109915914786,1.1666967169531701,1.2211616270905543
development,EMU00069995|RF on|F_to_B|0,EMU00069995,RF on,122.0,F_to_B,-8,-0.5120000765569701,0.7458637328452814,0.9902916414908792,1.1789170537989693,1.1832146065624247
development,EMU00069995|RF on|F_to_B|0,EMU00069995,RF on,122.0,F_to_B,-7,-0.4479999542236328,0.78507133089911,0.9971591048585696,1.1942974906032442,1.1964585840703155
development,EMU00069995|RF on|F_to_B|0,EMU00069995,RF on,122.0,F_to_B,-6,-0.38400005557613515,0.8302667549607504,1.0092810676447663,1.1801177500287534,1.1973127278890283
development,EMU00069995|RF on|F_to_B|0,EMU00069995,RF on,122.0,F_to_B,-5,-0.31999993324279785,0.8755110504479828,0.9633360216674683,1.1839330051183328,1.1988887179331646
development,EMU00069995|RF on|F_to_B|0,EMU00069995,RF on,122.0,F_to_B,-4,-0.2560000345953002,0.8764825004238005,0.9568960867055789,1.1860695013632705,1.215863703507943
development,EMU00069995|RF on|F_to_B|0,EMU00069995,RF on,122.0,F_to_B,-3,-0.1919999122619629,0.9105146633415361,0.9430349202650967,1.20049312438558,1.2195359025959724
development,EMU00069995|RF on|F_to_B|0,EMU00069995,RF on,122.0,F_to_B,-2,-0.12800001361446522,0.8400521095476741,0.9279142503723539,1.200724196777317,1.2164824020379872
development,EMU00069995|RF on|F_to_B|0,EMU00069995,RF on,122.0,F_to_B,-1,-0.0640001223333373,0.806106391525941,0.8749477439816757,1.1960304684813339,1.2364222175798556
development,EMU00069995|RF on|F_to_B|0,EMU00069995,RF on,122.0,F_to_B,0,0.0,0.8324230571977842,0.8324230571977843,1.205068501262311,1.2292141188298438
development,EMU00069995|RF on|F_to_B|0,EMU00069995,RF on,122.0,F_to_B,1,0.06399989864749767,0.8827710501106197,0.8353515464593899,1.1609728072082741,1.2527718973607669
development,EMU00069995|RF on|F_to_B|0,EMU00069995,RF on,122.0,F_to_B,2,0.12800002098083496,0.9229470295845279,0.8193678589660661,1.1219357344774377,1.2557228569969425
development,EMU00069995|RF on|F_to_B|0,EMU00069995,RF on,122.0,F_to_B,3,0.19199991962833263,0.9518390147892186,0.7940969403167297,1.116019360013024,1.2455380207202824
development,EMU00069995|RF on|F_to_B|0,EMU00069995,RF on,122.0,F_to_B,4,0.2560000419616699,0.9885159859208212,0.7816258722557176,1.1480267183729156,1.2504539945732112
development,EMU00069995|RF on|F_to_B|0,EMU00069995,RF on,122.0,F_to_B,5,0.3199999406091676,1.004717661619279,0.7533976967799569,1.1361920190212604,1.2278154663975234
development,EMU00069995|RF on|F_to_B|0,EMU00069995,RF on,122.0,F_to_B,6,0.3840000629425049,0.9509803650516804,0.7318639982132055,1.1472227598038298,1.2174766073650838
development,EMU00069995|RF on|F_to_B|0,EMU00069995,RF on,122.0,F_to_B,7,0.44799996159000255,0.9201324137466294,0.7121298614504773,1.110114850352014,1.2582650195295362
development,EMU00069995|RF on|F_to_B|0,EMU00069995,RF on,122.0,F_to_B,8,0.5120000839233398,0.8771666521932242,0.6764168854723183,1.0974840495238527,1.2708991356733312
development,EMU00070001|RF off|F_to_B|0,EMU00070001,RF off,158.0,F_to_B,0,0.0,0.8413428359967214,0.8413428359967214,0.8889738844179418,0.9183263928829991
development,EMU00070001|RF off|F_to_B|0,EMU00070001,RF off,158.0,F_to_B,1,0.06400003527851617,0.8862263087489483,0.8198979929270801,0.8930072461663519,0.9224861499660889
development,EMU00070001|RF off|F_to_B|0,EMU00070001,RF off,158.0,F_to_B,2,0.12800002098083496,0.9186924380641873,0.8038803989029395,0.9041245126385561,0.9222274518508443
development,EMU00070001|RF off|F_to_B|0,EMU00070001,RF off,158.0,F_to_B,3,0.19200005625935113,0.9329414359110717,0.7785279167330418,0.9002801805035364,0.9195661006939769
development,EMU00070001|RF off|F_to_B|0,EMU00070001,RF off,158.0,F_to_B,4,0.2560000419616699,0.9171173358085739,0.7508105116372947,0.8997030603025918,0.9028361546652228
development,EMU00070001|RF off|F_to_B|0,EMU00070001,RF off,158.0,F_to_B,5,0.3200000772401861,0.8720993769607971,0.7366143422360127,0.8963292565398103,0.8985314139369
development,EMU00070001|RF off|F_to_B|0,EMU00070001,RF off,158.0,F_to_B,6,0.3840000629425049,0.8610749408145122,0.7343245735620999,0.8748554664778283,0.9024143871996969
development,EMU00070001|RF off|F_to_B|0,EMU00070001,RF off,158.0,F_to_B,7,0.44800009822102105,0.8677600575949255,0.7236499502109133,0.8547781681442964,0.8966469043981882
development,EMU00070001|RF off|F_to_B|0,EMU00070001,RF off,158.0,F_to_B,8,0.5120000839233398,0.8899298167778044,0.716357743617127,0.8572893212054906,0.891226754837429
development,EMU00070001|RF on|F_to_B|0,EMU00070001,RF on,158.0,F_to_B,-8,-0.5119998851785756,0.8433613753395417,0.9961783313519935,0.9104297142036823,0.8844608753517291
development,EMU00070001|RF on|F_to_B|0,EMU00070001,RF on,158.0,F_to_B,-7,-0.4479999542236328,0.8414970007690079,0.9858907847688235,0.8957456941026375,0.9031113597855034
development,EMU00070001|RF on|F_to_B|0,EMU00070001,RF on,158.0,F_to_B,-6,-0.3839998641977407,0.7962523339658842,0.9575506226376144,0.8701296523383713,0.8967107451856401
development,EMU00070001|RF on|F_to_B|0,EMU00070001,RF on,158.0,F_to_B,-5,-0.31999993324279785,0.7849006973049669,0.9386509610495815,0.854393910031386,0.8813220117075399
development,EMU00070001|RF on|F_to_B|0,EMU00070001,RF on,158.0,F_to_B,-4,-0.2560000419616699,0.7359341331587254,0.9302041996290114,0.8444118782836308,0.89266994279827
development,EMU00070001|RF on|F_to_B|0,EMU00070001,RF on,158.0,F_to_B,-3,-0.1919999519357778,0.7350203789274963,0.9464687923367823,0.8359104404900547,0.9113216790869729
development,EMU00070001|RF on|F_to_B|0,EMU00070001,RF on,158.0,F_to_B,-2,-0.12800002098083496,0.7552145637910378,0.9511188677837665,0.8586796773642752,0.9212235453290009
development,EMU00070001|RF on|F_to_B|0,EMU00070001,RF on,158.0,F_to_B,-1,-0.06399993095494283,0.8444156683948858,0.9153893179093554,0.8308717283689917,0.8964539985746273
development,EMU00070001|RF on|F_to_B|0,EMU00070001,RF on,158.0,F_to_B,0,0.0,0.874419170865017,0.8744191708650169,0.8016048729028907,0.89222327318203
development,EMU00070001|RF on|F_to_B|0,EMU00070001,RF on,158.0,F_to_B,1,0.06400009002589213,0.8273514070930762,0.8651628266258374,0.7606044073068722,0.9098295406287606
development,EMU00070001|RF on|F_to_B|0,EMU00070001,RF on,158.0,F_to_B,2,0.12800002098083496,0.8662684882911335,0.8264661340952637,0.800514755478217,0.9085505659465003
development,EMU00070001|RF on|F_to_B|0,EMU00070001,RF on,158.0,F_to_B,3,0.1920001110067271,0.9156821786106664,0.7940391267732125,0.7950299554698225,0.8991126606552479
development,EMU00070001|RF on|F_to_B|0,EMU00070001,RF on,158.0,F_to_B,4,0.2560000419616699,0.9232698068559995,0.7787157526870568,0.7451889973721283,0.9109884620541496
development,EMU00070001|RF on|F_to_B|0,EMU00070001,RF on,158.0,F_to_B,5,0.32000013198756205,0.9083664108685816,0.7652374514019581,0.7039632835015026,0.9022583276362676
development,EMU00070001|RF on|F_to_B|0,EMU00070001,RF on,158.0,F_to_B,6,0.3840000629425049,0.9072356987348037,0.7495103334311874,0.6650632947073117,0.911726957196507
development,EMU00070001|RF on|F_to_B|0,EMU00070001,RF on,158.0,F_to_B,7,0.4479999542236328,0.9241693528888544,0.7050401453621322,0.6332588527779338,0.8997379543599257
development,EMU00070001|RF on|F_to_B|0,EMU00070001,RF on,158.0,F_to_B,8,0.5120000442495249,0.9222491828682661,0.69537459499889,0.6213023695518722,0.9175041737068856
development,EMU00070001|RF on|F_to_B|1,EMU00070001,RF on,158.0,F_to_B,-8,-0.5119998848288612,0.8359208107511272,0.9934114204305226,0.9079459559099133,0.8887297359277173
development,EMU00070001|RF on|F_to_B|1,EMU00070001,RF on,158.0,F_to_B,-7,-0.4479999542236328,0.8336579158812452,0.9787820506778367,0.8882418047497812,0.9047158069493038
development,EMU00070001|RF on|F_to_B|1,EMU00070001,RF on,158.0,F_to_B,-6,-0.3839998638480262,0.7865392980666426,0.9495728329477946,0.8634005589023533,0.8920679087386545
development,EMU00070001|RF on|F_to_B|1,EMU00070001,RF on,158.0,F_to_B,-5,-0.31999997256689827,0.7748849586602704,0.9347994200092621,0.8506209173736005,0.8814222228957286
development,EMU00070001|RF on|F_to_B|1,EMU00070001,RF on,158.0,F_to_B,-4,-0.2560000419616699,0.7279778963747325,0.9325050428812262,0.8414903036653533,0.8986057102517989
development,EMU00070001|RF on|F_to_B|1,EMU00070001,RF on,158.0,F_to_B,-3,-0.1919999515860633,0.7404218812073757,0.9501763377734169,0.8393017514255796,0.9158192716496826
development,EMU00070001|RF on|F_to_B|1,EMU00070001,RF on,158.0,F_to_B,-2,-0.12800002098083496,0.7758170452547462,0.9442374858187055,0.8570457911803808,0.9174013969244237
development,EMU00070001|RF on|F_to_B|1,EMU00070001,RF on,158.0,F_to_B,-1,-0.06399993060522835,0.8640460210602765,0.9015241423932085,0.8198560033171174,0.8914353371899258
development,EMU00070001|RF on|F_to_B|1,EMU00070001,RF on,158.0,F_to_B,0,0.0,0.8671769421878806,0.8671769421878806,0.7898490996437666,0.8958641794154645
development,EMU00070001|RF on|F_to_B|1,EMU00070001,RF on,158.0,F_to_B,1,0.06400009037560661,0.8271015805922018,0.8571041476134521,0.7626632792449222,0.9123642721934428
development,EMU00070001|RF on|F_to_B|1,EMU00070001,RF on,158.0,F_to_B,2,0.12800002098083496,0.8838641696978266,0.8139340315767504,0.8069855052446493,0.905921860679459
development,EMU00070001|RF on|F_to_B|1,EMU00070001,RF on,158.0,F_to_B,3,0.19200011135644202,0.9235350569237806,0.7870357489835665,0.7827817178587004,0.9001031685709555
development,EMU00070001|RF on|F_to_B|1,EMU00070001,RF on,158.0,F_to_B,4,0.2560000419616699,0.9202680366171423,0.7743880509444249,0.7295276502832179,0.911434040778859
development,EMU00070001|RF on|F_to_B|1,EMU00070001,RF on,158.0,F_to_B,5,0.320000132337277,0.905766859951782,0.760298986943364,0.6911632330428584,0.9023001390135731
development,EMU00070001|RF on|F_to_B|1,EMU00070001,RF on,158.0,F_to_B,6,0.3840000236184049,0.910879443276002,0.7385577069310398,0.653560273782013,0.9112365849900556
development,EMU00070001|RF on|F_to_B|1,EMU00070001,RF on,158.0,F_to_B,7,0.4479999542236328,0.926442381099168,0.6964368565639226,0.6268405062736021,0.9009578408137042
