draw,pair,delay_days,source_rms_arcsec,geometric_a_arcsec2,potential_b_arcsec2,observed_dphi_arcsec2,parallel_residual_arcsec2,perpendicular_residual_arcsec2,tangent_x,tangent_y,normal_x,normal_y
4,AB,-14.68114416856359,0.004048334374812698,0.014780656663066605,-0.1407542120061862,-0.3699961608754692,0.23925626785509174,-0.04799448200417731,0.19668047515300696,-0.980467638779367,0.980467638779367,0.19668047515300696
4,AC,-5.6557471342686,0.004048334374812698,0.3540675214714927,-0.6150390400610397,-0.14253689647995332,-0.11708526395333888,0.017826964946934507,0.1505215673372799,-0.9886067255316084,0.9886067255316084,0.1505215673372799
4,AD,-34.70886494927393,0.004048334374812698,0.2672420143922727,-0.8938127531540894,-0.8747374613400429,0.2398756485978907,0.06361128362923955,-0.2563247923346702,-0.9665907100911886,0.9665907100911886,-0.2563247923346702
5,AB,-6.771364226396823,0.004098615999257937,0.004567291529703699,-0.12452459086796486,-0.1706528277966937,0.04945611557184686,-0.01114133018197867,0.21976948501708451,-0.9755518302249888,0.9755518302249888,0.21976948501708451
5,AC,-1.6448632030290735,0.004098615999257937,0.3498134519374265,-0.6066274615506964,-0.041454062660133226,-0.21281165517230113,0.03303189631982099,0.15337994268269806,-0.9881672900792923,0.9881672900792923,0.15337994268269806
5,AD,-33.286746353195966,0.004098615999257937,0.25897024751983677,-0.8988022508119933,-0.8388970380857605,0.19268089512119652,0.05000960640390259,-0.25122245328394255,-0.9679293770549571,0.9679293770549571,-0.25122245328394255
6,AB,-6.963535471131017,0.0038578818800238147,0.01327854888433988,-0.13673078614014944,-0.1754959532347343,0.05101163356778761,-0.010313176699773465,0.1981637265092642,-0.9801689331416098,0.9801689331416098,0.1981637265092642
6,AC,-3.054984275622036,0.0038578818800238147,0.3521228209811509,-0.6113428150016227,-0.07699212272129549,-0.18014687588409842,0.027460884680366664,0.15069530519446284,-0.9885802572337502,0.9885802572337502,0.15069530519446284
6,AD,-21.940219156730368,0.0038578818800238147,0.26843243838189734,-0.8900137496890577,-0.5529403405859279,-0.06635334657833246,-0.017573168735569144,-0.2560157374075904,-0.9666726137631333,0.9666726137631333,-0.2560157374075904
7,AB,-8.015267615751728,0.005228542242983465,0.003867997531103784,-0.12213797667510295,-0.2020018475513528,0.08157523195985067,-0.018881401369679772,0.2254983882340017,-0.9742435408581714,0.9742435408581714,0.2254983882340017
7,AC,-1.751546225607477,0.005228542242983465,0.3465452784365124,-0.6000490677273209,-0.04414270247807885,-0.20685888074056163,0.03227178535763764,0.15414414325477904,-0.9880483708302191,0.9880483708302191,0.15414414325477904
7,AD,-31.518934781034652,0.005228542242983465,0.26383611485183334,-0.8805800950935259,-0.7943444141661966,0.17196766865121488,0.04437381061885613,-0.24985192681296564,-0.9682840568076335,0.9682840568076335,-0.24985192681296564
8,AB,-14.624709526988482,0.004633464206646577,0.019619318586318046,-0.1431232190746825,-0.36857388748291686,0.23842847551604873,-0.05666710323109017,0.23122824596367164,-0.9728995314360901,0.9728995314360901,0.23122824596367164
8,AC,-5.899880501136837,0.004633464206646577,0.35404375464898374,-0.6096280758172394,-0.1486895782768032,-0.10560399399715618,0.016561476675657282,0.15493256476115783,-0.9879250479548182,0.9879250479548182,0.15493256476115783
8,AD,-36.99926196167934,0.004633464206646577,0.27488187729104185,-0.9005924228132185,-0.9324603534893651,0.29713275221840674,0.07620742908025373,-0.24843513215305835,-0.9686485353894325,0.9686485353894325,-0.24843513215305835
9,AB,-9.076846218749651,0.006355978840754654,0.012740463150519243,-0.13342657790425472,-0.2287558936302563,0.10714823485207949,-0.014083070492748625,0.1303146045004845,-0.9914726944570296,0.9914726944570296,0.1303146045004845
9,AC,-7.157203293732291,0.006355978840754654,0.35029237016002,-0.6049001911336811,-0.18037679562854572,-0.07345894246886239,0.010678431305370956,0.14385401866301484,-0.9895989194186202,0.9895989194186202,0.14385401866301484
9,AD,-20.40455771044447,0.006355978840754654,0.2709278543717104,-0.9043498318584473,-0.5142383952193738,-0.11482104543038707,-0.03195080293755238,-0.26808057225430193,-0.9633964951045888,0.9633964951045888,-0.26808057225430193
10,AB,-14.90911809305387,0.006673450371362435,0.018469507767523652,-0.14472856309129378,-0.3757415902420531,0.2457692528884848,-0.04288367479459173,0.1718904884810398,-0.9851160642126133,0.9851160642126133,0.1718904884810398
10,AC,-3.015862641168743,0.006673450371362435,0.35548451110276125,-0.6173285767551415,-0.07600617405212523,-0.18379703505600425,0.027465830754777713,0.1477945671803996,-0.9890180816911076,0.9890180816911076,0.1477945671803996
10,AD,-41.812877091942404,0.006673450371362435,0.27044764574160784,-0.8935115928940875,-1.0537737264581466,0.415762511131503,0.11248310240726454,-0.26115753068944675,-0.9652961950428431,0.9652961950428431,-0.26115753068944675
11,AB,-2.156078506297037,0.003331937667667176,0.011663466105866327,-0.13241916480892835,-0.05433777917556348,-0.06513130718168587,0.013009721717475166,0.19587668222713367,-0.9806285358685471,0.9806285358685471,0.19587668222713367
11,AC,2.7103977459069375,0.003331937667667176,0.35100640409608497,-0.6056827011418431,0.06830780686551968,-0.3193088597888069,0.04858583579339898,0.15042794739751428,-0.9886209752183951,0.9886209752183951,0.15042794739751428
11,AD,-26.287267311517727,0.003331937667667176,0.26793405307816776,-0.9048518630445326,-0.6624952301739021,0.0247217671863197,0.00656038502363566,-0.2564912712229833,-0.9665465471390491,0.9665465471390491,-0.2564912712229833
12,AB,-7.518320708247344,0.003215721882581803,0.011624875764596254,-0.1309125787983274,-0.18947772505623608,0.0691503028465006,-0.012036395131308112,0.17148299408495554,-0.9851870800714243,0.9851870800714243,0.17148299408495554
12,AC,-6.277878503669555,0.003215721882581803,0.35003629335277653,-0.5989740375361654,-0.1582159345437198,-0.08972608252506892,0.01340435970126457,0.14775234041852006,-0.9890243909534535,0.9890243909534535,0.14775234041852006
12,AD,-28.280235632577877,0.003215721882581803,0.2696437159249365,-0.8911779437236822,-0.7127222846236256,0.08802164445012368,0.02382124715025536,-0.26123209529513647,-0.9652760187571806,0.9652760187571806,-0.26123209529513647
13,AB,-9.357945096455573,0.003264428567499423,0.009802729820353129,-0.13206336721467427,-0.23584018518025,0.11114682758491205,-0.02338153957860622,0.20586047430541815,-0.9785813533471545,0.9785813533471545,0.20586047430541815
13,AC,2.1078730636657417,0.003264428567499423,0.34999744417240874,-0.6041469344136683,0.053122899156533794,-0.30372007273470186,0.04658796737631462,0.15161781202541458,-0.9884391934138519,0.9884391934138519,0.15161781202541458
13,AD,-17.458465328936988,0.003264428567499423,0.26685391586451346,-0.9070508873097207,-0.4399905805922058,-0.1936208709502584,-0.05092697979311308,-0.2543723982842559,-0.9671063452336128,0.9671063452336128,-0.2543723982842559
14,AB,-6.86810385189328,0.0035277168945327887,0.012486625017058328,-0.132699362306965,-0.1730908727901393,0.052006289905342076,-0.009562584601585293,0.18084193988918584,-0.9835121721550354,0.9835121721550354,0.18084193988918584
14,AC,-3.0143442831687604,0.0035277168945327887,0.34859380795583483,-0.6015415655333864,-0.07596790819052904,-0.17501111864538668,0.026324426670747938,0.1487425080421513,-0.9888759610291528,0.9888759610291528,0.1487425080421513
14,AD,-29.029053881913192,0.0035277168945327887,0.27362885802312875,-0.9018435850752271,-0.7315941023965767,0.09983843346647242,0.026825034008837383,-0.2594814867032389,-0.9657480820888421,0.9657480820888421,-0.2594814867032389
15,AB,-11.836127776764025,0.004769001993884174,0.005893784853183259,-0.12375233560245791,-0.2982956768731648,0.17659520312472554,-0.03703634319402439,0.20525899513936413,-0.9787076912512634,0.9787076912512634,0.20525899513936413
15,AC,-6.573768917162097,0.004769001993884174,0.3474874925504551,-0.6039392160204411,-0.16567300435892665,-0.08973026553640473,0.013757008766840164,0.1515444247457351,-0.988450447583734,0.988450447583734,0.1515444247457351
15,AD,-29.31816752996938,0.004769001993884174,0.2652971722364421,-0.8895853569454952,-0.7388803832619705,0.11081889662045222,0.029164089579768036,-0.2545032728934023,-0.9670719125724552,0.9670719125724552,-0.2545032728934023
16,AB,-12.475130111641139,0.005270746795798863,0.020223831165627093,-0.14556591099769545,-0.31439989926757816,0.18561959789235022,-0.03589183706627524,0.18984582162981326,-0.9818139151640198,0.9818139151640198,0.18984582162981326
16,AC,-3.0811945565362424,0.005270746795798863,0.35598353430509266,-0.6141906412170934,-0.07765267772997726,-0.17851882935867794,0.027035707160227712,0.14973715838879825,-0.9887258383382364,0.9887258383382364,0.14973715838879825
16,AD,-26.62337539579306,0.005270746795798863,0.2722912464974745,-0.9000684504142509,-0.6709658711125946,0.04172975694806437,0.011130514777251877,-0.25771841318431765,-0.9662200678446693,0.9662200678446693,-0.25771841318431765
17,AB,-18.797002605941337,0.006359469836728279,0.017260342646728155,-0.1408311441312673,-0.47372457625317,0.34229505651673614,-0.0737682876914292,0.21067397528463788,-0.9775563800302097,0.9775563800302097,0.21067397528463788
17,AC,-8.640568558771403,0.006359469836728279,0.35262813304154694,-0.6006867737468764,-0.21776076563380675,-0.02994483412633177,0.004611739693008814,0.15221330479850834,-0.988347666482962,0.988347666482962,0.15221330479850834
17,AD,-42.69831099865671,0.006359469836728279,0.27376159703959724,-0.9167441874263276,-1.0760885503187254,0.41898033278415986,0.10970985948714704,-0.2533095123058878,-0.9673852856930134,0.9673852856930134,-0.2533095123058878
18,AB,-11.982212991384147,0.001481566807855349,0.011677057083923525,-0.13266610405043622,-0.3019773360101857,0.1773196025756734,-0.03625630032644498,0.20032401277463993,-0.979729702471996,0.979729702471996,0.20032401277463993
18,AC,-4.554538145233973,0.001481566807855349,0.3505114261167479,-0.6043736158572783,-0.11478408010636185,-0.13748445533558243,0.020993930563190162,0.15095064649938553,-0.9885413002608529,0.9885413002608529,0.15095064649938553
18,AD,-33.139617302000005,0.001481566807855349,0.2688586210282362,-0.8929754249299557,-0.8351890720396046,0.20406316217103332,0.053941896718875684,-0.25556126910825433,-0.9667928618539643,0.9667928618539643,-0.25556126910825433
19,AB,-20.945230874889386,0.004531397074941835,0.011559847854972327,-0.1343145667998713,-0.5278645126960597,0.39795899728142703,-0.07577982235311148,0.18705996132904984,-0.9823484976664718,0.9823484976664718,0.18705996132904984
19,AC,-7.898978286480244,0.004531397074941835,0.3514459427555756,-0.6065069537653405,-0.19907110830601768,-0.055361309077796815,0.008366281250814189,0.1494248220984008,-0.9887730895108652,0.9887730895108652,0.1494248220984008
19,AD,-55.826969950864175,0.004531397074941835,0.26696931123523715,-0.8957943831333497,-1.4069587709219327,0.7517332543538582,0.2009705646482857,-0.2582725370979385,-0.9660720969891399,0.9660720969891399,-0.2582725370979385
20,AB,-13.968245647120906,0.005174952185598436,0.000762795343370426,-0.12003589567102546,-0.35202959689386915,0.227979708001414,-0.04691310513457895,0.20155443919578503,-0.9794773136936213,0.9794773136936213,0.20155443919578503
20,AC,-7.107613125827407,0.005174952185598436,0.349348991770714,-0.6078415199770837,-0.17912701757778143,-0.07845430668373762,0.01199191561472105,0.1510973156947276,-0.9885188926823036,0.9885188926823036,0.1510973156947276
20,AD,-33.17407387591829,0.005174952185598436,0.25384489240397956,-0.9030018853253055,-0.8360574512286043,0.18070692576764544,0.04771570281445515,-0.25530008458302944,-0.9668618654243728,0.9668618654243728,-0.25530008458302944
21,AB,-10.857979907168144,0.004325641304976265,0.008891353082423503,-0.130526903225054,-0.2736442633073238,0.1497246549775676,-0.026252172668835182,0.1727017624337913,-0.9849741627333493,0.9849741627333493,0.1727017624337913
21,AC,-2.3852880859582295,0.004325641304976265,0.3489928434621994,-0.6056469901933652,-0.060114349689196586,-0.19437893631900938,0.029064083277972958,0.14787887092285232,-0.9890054800326348,0.9890054800326348,0.14787887092285232
21,AD,-23.807378784075418,0.004325641304976265,0.2672562781198149,-0.8785970912800816,-0.5999967474931377,-0.010950840240575145,-0.002960899168417352,-0.2610086414606161,-0.9653364641838015,0.9653364641838015,-0.2610086414606161
22,AB,-9.111191967107223,0.006776985228953365,0.012553223719820261,-0.13436669213981567,-0.2296214797786375,0.10529201168201383,-0.023155120147815424,0.2147810710540415,-0.9766622197652978,0.9766622197652978,0.2147810710540415
22,AC,-3.1319451271633945,0.006776985228953365,0.34938954447639614,-0.5977021640944096,-0.07893170040550507,-0.16739364980863258,0.02587009464650577,0.15273322855243618,-0.9882674541316988,0.9882674541316988,0.15273322855243618
22,AD,-27.28234754261156,0.006776985228953365,0.2722813633892811,-0.9153551134831244,-0.6875733753811509,0.0430590903931224,0.0112308229986812,-0.25238017008391517,-0.9676281567567234,0.9676281567567234,-0.25238017008391517
23,AB,-14.754040498365239,0.004091428581476381,0.009730937810571438,-0.13318987988789432,-0.37183330393862873,0.24322849278723893,-0.05029636096636587,0.20250222522746428,-0.9792818025358817,0.9792818025358817,0.20250222522746428
23,AC,-4.2680562100733646,0.004091428581476381,0.35036830818341635,-0.6080959672046973,-0.10756412402170124,-0.14843688297582516,0.02270636509860567,0.15121091214767438,-0.9885015225316895,0.9885015225316895,0.15121091214767438
23,AD,-33.862933678168304,0.004091428581476381,0.2660644566542705,-0.8940901362157074,-0.8534181881907615,0.21793545954303264,0.05749711662324808,-0.2550977269515488,-0.9669152753494761,0.9669152753494761,-0.2550977269515488
24,AB,-4.88143422291439,0.001765258552273551,0.007340559063859331,-0.1284116448835233,-0.12302255882152845,0.0019247796294993675,-0.00032166792639348046,0.16483339820030832,-0.9863214236939897,0.9863214236939897,0.16483339820030832
24,AC,-4.338717934283099,0.001765258552273551,0.34889093845569086,-0.6034969614519388,-0.10934495025556015,-0.1436814253128593,0.02136415862702343,0.14707421764096135,-0.989125459436415,0.989125459436415,0.14707421764096135
24,AD,-29.54420980679995,0.001765258552273551,0.2650075526617658,-0.8912871162554352,-0.7445771309856217,0.11415141087899314,0.031044642777599413,-0.2624284121983677,-0.9649514643084612,0.9649514643084612,-0.2624284121983677
25,AB,-9.222844237216563,0.003772767101956852,0.004180027085051385,-0.12369396109761421,-0.23243535523815004,0.11085145004663415,-0.021522160536643888,0.19059413442599424,-0.9816689237835768,0.9816689237835768,0.19059413442599424
25,AC,-2.536833796090357,0.003772767101956852,0.3480767930588454,-0.6044901045965614,-0.06393362496517258,-0.19030717222970883,0.028837647979619945,0.1498217733680243,-0.9887130201554243,0.9887130201554243,0.1498217733680243
25,AD,-27.85607643689646,0.003772767101956852,0.26153129595391444,-0.8818595966707017,-0.7020325677868278,0.0789475746265463,0.02104442249239482,-0.25756821824684634,-0.9662601166089517,0.9662601166089517,-0.25756821824684634
26,AB,-15.733588470833736,0.003605326197439645,0.009225268042997614,-0.13142732985234318,-0.3965200030845138,0.2675453132957685,-0.06057918981726081,0.22083568262308387,-0.9753110279702555,0.9753110279702555,0.22083568262308387
26,AC,-5.355628840537739,0.003605326197439645,0.35193366453819996,-0.6093952871413384,-0.13497327506094373,-0.12103630685743387,0.01880445973514235,0.15352039693950967,-0.9881454790280303,0.9881454790280303,0.15352039693950967
26,AD,-33.00091276686022,0.003605326197439645,0.26241413055259666,-0.894801157867684,-0.8316934217749863,0.19292752699627447,0.05002007796581922,-0.2509707633885445,-0.9679946673015153,0.9679946673015153,-0.2509707633885445
27,AB,-14.100731615462815,0.004884796487006515,0.0066738880970407255,-0.12434281254083723,-0.35536852600549385,0.23262884132371106,-0.048835671050752705,0.20545121123426416,-0.9786673591176799,0.9786673591176799,0.20545121123426416
27,AC,-6.127364445628337,0.004884796487006515,0.3483784894457065,-0.5997081306459795,-0.15442265910185843,-0.09578740172199132,0.01468798320983145,0.1515678529222484,-0.9884468554052565,0.9884468554052565,0.1515678529222484
27,AD,-26.621042534439386,0.004884796487006515,0.2648960192435449,-0.8706506598759198,-0.6709070780284314,0.06300780850382333,0.016578786632096644,-0.2544614951443109,-0.967082906212762,0.967082906212762,-0.2544614951443109
28,AB,-4.198849977791324,0.005700307429147808,0.005259130221995534,-0.12791107933404655,-0.10581997929026808,-0.016533453271910005,0.003155967519950067,0.18749840650651603,-0.9822649070172044,0.9822649070172044,0.18749840650651603
28,AC,-0.6790309953120959,0.005700307429147808,0.3504521191179898,-0.612060195653612,-0.017113030053808508,-0.24174831617274725,0.036545579510875205,0.14947370115162464,-0.9887657016017671,0.9887657016017671,0.14947370115162464
28,AD,-14.524052345840548,0.005700307429147808,0.2588909715857355,-0.8779823172908123,-0.36603711172745296,-0.24447449805246468,-0.06533502227746955,-0.2581858491379629,-0.9660952682344062,0.9660952682344062,-0.2581858491379629
29,AB,-13.312584026586206,0.0030409640334398487,0.008244398220285332,-0.12765494474882555,-0.3355055249519367,0.21198173646606278,-0.04196168615106991,0.19418168093130822,-0.9809655828777539,0.9809655828777539,0.19418168093130822
29,AC,-7.162000898437174,0.0030409640334398487,0.348866708555422,-0.6016243507676817,-0.18049770550463057,-0.07143984500642223,0.010855735739641508,0.15023173606648588,-0.9886508106902303,0.9886508106902303,0.15023173606648588
29,AD,-34.24505209684488,0.0030409640334398487,0.2664707561712164,-0.8931066551449349,-0.8630483877369847,0.22848177754231183,0.060720195769998785,-0.25684005141877897,-0.9664539243995024,0.9664539243995024,-0.25684005141877897
30,AB,-9.673335640564476,0.003392522515643994,0.012633636934191061,-0.13626231719952875,-0.2437886998979647,0.11826200801265613,-0.02127270032054612,0.17703642514027976,-0.9842043000178112,0.9842043000178112,0.17703642514027976
30,AC,-2.4832018550865764,0.003392522515643994,0.35134396608558327,-0.6053878549508793,-0.06258198560764967,-0.18934380185405592,0.028400441871428005,0.1483346889809724,-0.988937217443513,0.988937217443513,0.1483346889809724
30,AD,-25.629513096404455,0.003392522515643994,0.2688412003965879,-0.8973263786792853,-0.6459184203832399,0.016832735235493737,0.004536182825668782,-0.2602030534255956,-0.9655539192546404,0.9655539192546404,-0.2602030534255956
31,AB,-13.247676639295705,0.0042057466121919575,0.006606905825537801,-0.12226849810082108,-0.3338697202875178,0.21362109287687533,-0.04450635694699291,0.20396287412583236,-0.978978623861793,0.978978623861793,0.20396287412583236
31,AC,-5.151340663740941,0.0042057466121919575,0.34523720861803986,-0.5920263039289884,-0.12982477707882362,-0.1156162534582878,0.017706882158492455,0.15138704201525593,-0.9884745639164779,0.9884745639164779,0.15138704201525593
31,AD,-31.97438662003788,0.0042057466121919575,0.2705230366604403,-0.8955933620780041,-0.8058227723895091,0.1747872598140538,0.04605280548501191,-0.25478385635443046,-0.9669980281992125,0.9669980281992125,-0.25478385635443046
32,AB,-8.714991328472486,0.006171187194046718,-0.0006167838766382161,-0.11910452270522143,-0.21963637823967452,0.09907558717972473,-0.012924765737878804,0.12935751857480543,-0.991598019556397,0.991598019556397,0.12935751857480543
32,AC,-3.0167390806035788,0.006171187194046718,0.3472073975696759,-0.6001242578470691,-0.07602826219610133,-0.17505089408023466,0.025431488609110035,0.14377121467954987,-0.9896109527635427,0.9896109527635427,0.14377121467954987
32,AD,-25.539973031585554,0.006171187194046718,0.255586970625016,-0.8772226093425648,-0.6436618196818807,0.02121905831706249,0.005907978673844422,-0.2682252853280146,-0.9633562146530769,0.9633562146530769,-0.2682252853280146
33,AB,-12.022877804375492,0.0018558894969919167,0.009936867558008045,-0.12990267601071182,-0.3030021760714756,0.17984526214485447,-0.034029304358490206,0.18591553580961814,-0.9825657298850914,0.9825657298850914,0.18591553580961814
33,AC,-5.246853559575975,0.0018558894969919167,0.3482466780867932,-0.5999508476824538,-0.13223190586710518,-0.118133253102328,0.017836936729348843,0.149297721267548,-0.98879228881718,0.98879228881718,0.149297721267548
33,AD,-22.208822246164452,0.0018558894969919167,0.2702592862366442,-0.8985602349743604,-0.559709711606935,-0.066259945765888,-0.01773069085604543,-0.25849790144823803,-0.9660118192583657,0.9660118192583657,-0.25849790144823803
34,AB,-5.671888086849912,0.008364723017918147,0.005241051957227683,-0.1258928058717097,-0.14294368292788878,0.021784023690618395,-0.004731428006991422,0.21224847809921954,-0.9772157302993876,0.9772157302993876,0.21224847809921954
34,AC,-1.1138730043205847,0.008364723017918147,0.3515848773119883,-0.6166756787034005,-0.028071976582310487,-0.23424976972189984,0.036124350501075354,0.15241131386998655,-0.9883171512244562,0.9883171512244562,0.15241131386998655
34,AD,-31.020246711595508,0.008364723017918147,0.2567955440531844,-0.8620640134352044,-0.78177641067489,0.17076752448403415,0.04464869450546192,-0.2529557264020136,-0.9674778552920111,0.9674778552920111,-0.2529557264020136
35,AB,-10.8474908081283,0.0045641091065221975,0.0172651102642285,-0.14442562672635795,-0.27337991562902125,0.14317925995101127,-0.029661628623654217,0.20285699977332725,-0.9792083729436571,0.9792083729436571,0.20285699977332725
35,AC,-6.742106226623124,0.0045641091065221975,0.3560239988698287,-0.6163835757503366,-0.1699154637692806,-0.08940355320840429,0.013679995255427199,0.15125357289538197,-0.9884949957821645,0.9884949957821645,0.15125357289538197
35,AD,-32.28011096890778,0.0045641091065221975,0.26757234118813944,-0.8905381303776747,-0.8135276783606817,0.1842610223548017,0.04859742015004061,-0.25502171688901837,-0.9669353256112724,0.9669353256112724,-0.25502171688901837
36,AB,-9.350029865359165,0.004662963811976109,0.007395970041819799,-0.12693659491532916,-0.2356407044664522,0.11411937831168545,-0.021354062265575544,0.1839280587958663,-0.9829397078089706,0.9829397078089706,0.1839280587958663
36,AC,-1.3240107429331522,0.004662963811976109,0.34871128856423717,-0.5972647261460668,-0.033367896004462036,-0.21278091716379843,0.032079566625466814,0.14907863414202926,-0.988825343952281,0.988825343952281,0.14907863414202926
36,AD,-21.747006310276717,0.004662963811976109,0.265422368802839,-0.9015114757581935,-0.5480709645619019,-0.08501741304442366,-0.02278668184769258,-0.2588861935512468,-0.9659078314148541,0.9659078314148541,-0.2588861935512468
37,AB,-8.470593693478527,0.0052896806162709845,0.004633154035200926,-0.12039174892766535,-0.21347703632213946,0.09594357133940011,-0.01853981968861274,0.18972692786914,-0.981836897270284,0.981836897270284,0.18972692786914
37,AC,-6.23669888559081,0.0052896806162709845,0.3472101093104141,-0.5958085122324515,-0.15717812029569414,-0.09038978131335836,0.013687786877495337,0.14972374274361655,-0.9887278699717346,0.9887278699717346,0.14972374274361655
37,AD,-24.385079495261138,0.0052896806162709845,0.2638242015275525,-0.8835173855546103,-0.6145560381601033,-0.004963580801094668,-0.001324059397977623,-0.25774222345813164,-0.9662137166522002,0.9662137166522002,-0.25774222345813164
38,AB,-20.767523952735672,0.00256620015110695,0.007882661366492405,-0.1265311805389704,-0.5233859190522031,0.39746558709774793,-0.07637715584154108,0.18870792732334077,-0.982033257158498,0.982033257158498,0.18870792732334077
38,AC,-14.943298884710575,0.00256620015110695,0.34683323528804866,-0.5955487129271373,-0.37660301912957433,0.12644819625279627,-0.019133137037480544,0.14960907696316908,-0.9887452270884692,0.9887452270884692,0.14960907696316908
38,AD,-41.68960298848035,0.00256620015110695,0.2696135056612735,-0.8867396659084106,-1.050666955998526,0.41886952174052405,0.11182998407230642,-0.2579457000776336,-0.9661594153199873,0.9661594153199873,-0.2579457000776336
39,AB,-13.238551743918265,0.003008498287679415,0.008024320379464323,-0.1285684789480892,-0.3336397534525573,0.2089385766089646,-0.04188560329703845,0.1965578092773454,-0.9804922374053201,0.9804922374053201,0.1965578092773454
39,AC,-8.261584126427817,0.003008498287679415,0.35006231702858526,-0.6025479090237664,-0.2082095492307316,-0.04377169012866232,0.006663865706909799,0.1505072560879448,-0.9886089044029888,0.9886089044029888,0.1505072560879448
39,AD,-37.08177292029171,0.003008498287679415,0.2639435093558704,-0.8922728213210427,-0.9345398057150371,0.29597815176409165,0.07849713473018222,-0.2563502438107311,-0.9665839603977395,0.9665839603977395,-0.2563502438107311
40,AB,-17.182444842617254,0.0033686922015653516,0.012653462946372152,-0.13723373494072533,-0.4330342753418315,0.30021699214286013,-0.07080698983702134,0.22955445242594616,-0.9732958200729233,0.9732958200729233,0.22955445242594616
40,AC,-7.06112895728757,0.0033686922015653516,0.3529993113907175,-0.6139083500849556,-0.17795551733885215,-0.08195488876732279,0.012832884024809737,0.1546996898399484,-0.9879615407309253,0.9879615407309253,0.1546996898399484
40,AD,-33.98556283633028,0.0033686922015653516,0.2658516694165183,-0.9000251144737652,-0.8565087046525832,0.2153408219875465,0.055328998229259296,-0.24885390796746068,-0.9685410329404338,0.9685410329404338,-0.24885390796746068
41,AB,-8.224687498680156,0.0060582596395837,-7.930913301712472e-05,-0.11754580671377868,-0.2072796754784448,0.08838807916300367,-0.015016242027201912,0.1674899981539926,-0.9858737751448589,0.9858737751448589,0.1674899981539926
41,AC,-7.093119762656416,0.0060582596395837,0.3448053446888797,-0.5941831865861955,-0.17876175389874724,-0.06984534890195278,0.010404764340726833,0.1473426896847889,-0.9890855027733709,0.9890855027733709,0.1473426896847889
41,AD,-25.551273096917868,0.0060582596395837,0.2608140243453967,-0.8878006279455415,-0.6439466054412598,0.016367759913427326,0.0044427579122687,-0.26195503714500873,-0.9650800788091924,0.9650800788091924,-0.26195503714500873
42,AB,-20.902306455185595,0.0028652222756165484,0.012370604033202337,-0.1345627604388211,-0.5267827257238823,0.3967402278536251,-0.07931406170364906,0.19603536937920604,-0.9805968253835815,0.9805968253835815,0.19603536937920604
