index,time,eligible,e_rms,fundamental_fraction,te_ara_e_analogue,te_ara_rho_g_analogue,te_ara_rho_f_analogue,other_e_fraction,other_rho_f_fraction,ara_e_positive_raw,ara_e_negative_raw,ara_e_mean_centered_clean,ara_e_contrast_clean,ara_te_interaction_clean,ara_rho_g_positive_raw,ara_rho_g_negative_raw,ara_rho_f_positive_raw,ara_rho_f_negative_raw,q_plus_f_density,q_minus_f_density,tq_f_density,xq_f,q_plus_g_density,q_minus_g_density,tq_g_density,xq_g,cell_xq_f_mean,cell_xq_f_std,cell_xq_g_mean,cell_xq_g_std,source_activity_f,source_activity_g,dimensional_scale_k0_e_rms,source_shape_factor_f,source_shape_factor_g,spectral_entropy_e,skew_e,crest_e
0,3.799999952316284,0,0.00020835466330374492,0.09479783247706121,0.6437597287958686,0.2980416494918284,0.26708250888086493,0.6781201356020656,0.8664587455595676,1.1644231581591789,0.3231622460225555,-0.25620729790913277,0.8412609121366234,-0.08246797030875282,0.5356588227455401,0.681892202804457,0.31765601954389505,1.5852182344665584,0.002916840965157824,0.001951736288311281,0.004868577253469105,1.1982313572530574,0.001426002825690336,0.0014260028256903358,0.002852005651380672,1.0,1.124728667320171,0.2316800149540528,1.0038542953332747,0.04684725790771259,0.004911875670906343,0.002852005651380672,0.0006545654795762198,7.504024920602901,4.357097556117875,0.7360713244142816,-0.23790351311805016,2.900675117968059
1,3.875999927520752,0,0.00020634280020591746,0.08971647076924917,0.5623793763209073,0.23462161123901695,0.2583058904786517,0.7188103118395464,0.8708470547606741,1.1078378752367954,0.26622961169132286,-0.3129662565359408,0.8416082635454726,-0.08800288408008573,0.4257146993734611,0.9224186443153157,0.43364869813364915,3.878873638822444,0.0029329870135090088,0.0019627106213313946,0.004895697634840403,1.1981896073958098,0.0014528133358627925,0.0014528133358627927,0.0029056266717255854,0.9999999999999999,1.1256874711683036,0.23052663231109527,1.0050575731694755,0.05935248595723569,0.00494392499696457,0.0029056266717255854,0.0006482450252480568,7.626630061792965,4.482296907120454,0.7451389203508038,-0.1801192483953661,2.7456887197476725
2,3.9519999027252197,0,0.00020325061419314614,0.08644419606037403,0.5177086680825843,0.2566345700409879,0.2674167363605452,0.7411456659587079,0.8662916318197273,1.111889767442189,0.30959937474333,-0.28925542890724043,0.802290392698859,-0.07487502141761206,0.8418951953374169,0.6602585348425898,0.471638408811989,0.4807638595618284,0.002891099836294816,0.0019136354737848728,0.004804735310079689,1.2034377128869835,0.0014469560690880013,0.0014469560690880013,0.0028939121381760025,1.0,1.1252029746454681,0.23398223505364119,1.002600806993607,0.05502794939653495,0.0048490871933648755,0.002893912138176003,0.0006385306363868012,7.594133964822723,4.532142975240055,0.7482211543524953,-0.16679489370303552,2.6341098675768024
3,4.0279998779296875,0,0.000200624369407181,0.08328630250223729,0.49518049219195764,0.3194389948893621,0.2889045613644816,0.7524097539040212,0.8555477193177592,1.269990933597298,1.5651976390413191,0.4175942863193085,-0.29520670544402106,0.10339227211807224,0.7369616817803051,0.798405832891088,2.1641609550738417,1.0240476656877797,0.002905856452871202,0.0019312845892695916,0.004837141042140794,1.2014768341694435,0.001397737730139693,0.0013977377301396933,0.002795475460279386,1.0,1.1280471070127311,0.24137218568685723,0.9996758945757636,0.036615606026530204,0.004929183047814148,0.002795475460279386,0.0006302800450606847,7.820623683777829,4.4352910776514145,0.7502725654123992,-0.2104820210793877,2.82877527218069
4,4.104000091552734,0,0.00020015508983959023,0.07809453098403042,0.4695189919223003,0.33256690876194556,0.314546018110748,0.7652405040388499,0.842726990944626,1.601601676665071,1.644174788485206,0.6228882325751384,-0.04257311182013512,0.14622892751947114,1.6102767217240042,0.8276196496460246,1.0756603482949108,0.49007566890425375,0.0029284839949744283,0.0019488893339080085,0.004877373328882437,1.2008447160002158,0.0014418920826533873,0.0014418920826533873,0.0028837841653067747,1.0,1.1187387677037859,0.2406158370827742,1.0002708406559848,0.014863654710591626,0.004898013614857555,0.0028837841653067747,0.0006288057598186617,7.789390504740398,4.5861287373360184,0.760191951922123,-0.2886594939524265,3.0208166723590812
5,4.179999828338623,0,0.00020122677527266357,0.07042268267396114,0.43172873680821483,0.2918801135553873,0.32395497110834715,0.7841356315958926,0.8380225144458264,1.8035314696744469,1.413756856488746,0.6086441630815964,0.38977461318570095,0.13138458784645538,1.5376763556270094,0.5884535104022616,1.0638117581495725,0.5179922760743858,0.002940480064586551,0.00196127910632084,0.004901759170907391,1.199765211656542,0.001480076916588111,0.001480076916588111,0.002960153833176222,1.0,1.1154962968221398,0.23872048422428851,1.000812014969263,0.012855401170835735,0.004983963693029121,0.0029601538331762217,0.0006321725589021641,7.883865920539658,4.682509216022993,0.7736221375719816,-0.3386784661584219,3.198193642737854
6,4.25600004196167,0,0.0002014149661878127,0.06256910698123692,0.39726110105989737,0.24660005195884505,0.32718107502309524,0.8013694494700513,0.8364094624884524,0.414201054036957,1.5322707572277292,-0.02676409436765692,-1.1180697031907723,-0.005316166798683193,2.322950683184188,2.2437057178103816,1.049614743839232,1.7232283603649552,0.0028809891455193306,0.0019061135279197106,0.004787102673439041,1.2036462729342865,0.001464563511218305,0.001464563511218305,0.00292912702243661,1.0,1.1140375254760966,0.23615643917755175,0.9996099913198023,0.02053387486083912,0.004888692339645178,0.00292912702243661,0.0006327637780986689,7.7259358213182505,4.6291003433193705,0.7775698485394111,-0.31814907438313633,3.1250543723997595
7,4.331999778747559,0,0.00019874828621159642,0.05606224471229468,0.3865664344255362,0.23525926132754985,0.3360850145113691,0.8067167827872319,0.8319574927443154,0.49134712886540227,0.38478722203486054,-0.5619328245498686,0.10655990683054173,-0.10861218418645655,0.7747588970885304,1.4761657090845521,1.0342094605729206,1.7255674559623928,0.002739476207897247,0.0017691866749313199,0.004508662882828567,1.2152056071127684,0.001358587546123854,0.0013585875461238541,0.0027171750922477082,0.9999999999999999,1.1152297773243487,0.2388354058264869,0.998511861663931,0.025121376635350277,0.004561914450620217,0.0027171750922477082,0.0006243861558759129,7.306238947948146,4.351754225613716,0.7699651795776146,-0.21956448433690873,2.9883558630618055
8,4.4079999923706055,0,0.00019367784673702268,0.05134993550883685,0.3965135812957242,0.24831731026507955,0.3220020907705378,0.8017432093521379,0.8389989546147311,0.6032870072180133,5.564566538337372,,,,1.0192315641491971,1.6904874256513167,1.0130572679923004,2.0996351965571347,0.002712399706713707,0.001735978426690348,0.0044483781334040545,1.2195005124881702,0.0012865868668150131,0.0012865868668150131,0.0025731737336300263,1.0,1.1229439221951458,0.2401422207423082,1.0004568803795268,0.026547699348607824,0.004490891367986446,0.002573173733630026,0.0006084569004721203,7.380787964606575,4.2290156157871195,0.7546415635556025,-0.050171637731124485,3.0004621834742125
9,4.484000205993652,0,0.00018856811432184424,0.04754052170104397,0.42039803849538343,0.2851865915200031,0.2956000515163856,0.7898009807523083,0.8521999742418072,0.767612146400341,6.352534165062702,,,,1.3424193951246055,0.8893071442456174,0.4852270506674543,0.6346695809514018,0.002702598970445863,0.0017210645770183667,0.00442366354746423,1.2218826958461024,0.0012270982713365828,0.0012270982713365828,0.0024541965426731656,1.0,1.132566320431194,0.24914417102830982,1.0018020532809704,0.02860812238485254,0.004426804018038599,0.0024541965426731656,0.0005924042026547861,7.472607382257628,4.1427736867412275,0.7398700939709659,0.10063185038512082,3.1713639531928313
10,4.559999942779541,0,0.00018651052005383536,0.042314320394570386,0.45357558938639353,0.38331040265747657,0.2883843592929334,0.7732122053068032,0.8558078203535333,0.5903915040107433,7.052224301379495,,,,1.9724777609148565,0.6720355904881015,0.491533059983715,0.6527899847052168,0.002633211204451243,0.0016500999421371924,0.0042833111465884356,1.229521327932732,0.0012007579532046563,0.0012007579532046563,0.0024015159064093125,1.0,1.1426094472761725,0.2545047158153123,0.9979416641818937,0.040337017981232064,0.004337634021221767,0.002401515906409312,0.000585940079618341,7.402862804754945,4.098569102788749,0.7276288834258469,0.11338210773841126,3.1677536179594643
11,4.636000156402588,0,0.00018799414341030257,0.03561647655712033,0.47298655449290056,0.46889750860504087,0.2741517305653687,0.7635067227535497,0.8629241347173157,0.7162894023061782,7.551200495317662,,,,0.7461970881780084,0.7335451198264272,0.45218579144875354,0.8104681382782545,0.002668779698365988,0.0016892267835773023,0.00435800648194329,1.2247708714632042,0.0012369566340534703,0.0012369566340534703,0.0024739132681069406,1.0,1.1316917171526915,0.2431140964562953,0.995267756103954,0.057387412610191216,0.004396219683431556,0.0024739132681069406,0.0005906010198557126,7.443637135109552,4.188806292124813,0.7241912461182697,-0.009762619878386114,3.2155193268440345
