z,y,x,component,target_N_per_m3,flat_N_per_m3,first_moment_N_per_m3,marginal_N_per_m3,joint_N_per_m3,pyramid_N_per_m3,reassembled_N_per_m3,absolute_charge_density_C_per_m3,mean_abs_E_V_per_m,charge_sign_mean,field_sign_mean,joint_sign_mean,phase_coupling_covariance,amplitude_relation_covariance_V_per_m,phase_correction_N_per_m3,amplitude_correction_N_per_m3,mutual_information_bits,p_AA,p_AB,p_BA,p_BB,mean_abs_E_AA_V_per_m,mean_abs_E_AB_V_per_m,mean_abs_E_BA_V_per_m,mean_abs_E_BB_V_per_m
4,5,30,z,893153445758.3795,733112508388.5166,163950833249.04834,340883640094.2496,422362817179.0595,893153445758.3752,893153445758.3796,3190038.101588252,28677501.911973245,0.004486920543633482,0.830463581905804,0.00461687897542212,0.0008906548690295214,147581.50642304975,81479177084.80997,470790628579.32007,1.8439269876983693e-06,0.4598918453562149,0.04235161491560184,0.4553399455966871,0.04241659413149617,30654433.90836126,10935792.397312593,30165619.312281523,8982753.480231658
4,6,23,x,-534025064707.52576,122110575799.95015,-129538229002.43303,148693009844.83517,148693009844.83517,-534025064707.5238,-534025064707.52576,1105319.1083932144,43839351.709778145,-0.003068589193476094,-1.0,0.003068589193476094,0.0,-617666.0381315744,0.0,-682718074552.361,0.0,0.0,0.49846570540326196,0.0,0.501534294596738,nan,44458918.94523306,nan,43223575.23667752
4,6,23,y,216787972902.10596,-14316317272.663294,-84991843592.30487,28408681173.469463,169799046628.69547,216787972902.10635,216787972902.106,1105319.1083932144,9592398.714428926,-0.003068589193476094,-0.8731672159730183,0.016014756777545516,0.013335365294513105,42511.63841880704,141390365455.226,46988926273.410515,0.0005407732917591425,0.03494473790276274,0.46352096750049915,0.02847165411072805,0.47306264048601,4855199.745992668,9865042.143181661,4407179.600942375,9987263.959680038
4,6,23,z,878348332690.8741,32462702042.68009,319519751767.00006,-17315262064.795647,-1531353730442.7568,878348332690.8767,878348332690.874,1105319.1083932144,25355108.456551,-0.003068589193476094,0.20134329289451044,-0.054641469461566526,-0.05402362960881154,2180096.267978736,-1514038468377.9612,2409702063133.631,0.002195464424202029,0.285908308559867,0.212557396843395,0.3147633378873883,0.18677095670934976,39585075.84813861,10887169.747846426,31662130.32557473,9408208.43377885
4,6,24,x,1025449767685.3837,722180520283.8352,618411562283.8839,464719582661.8736,1148039553422.4014,1025449767685.4037,1025449767685.3837,3172801.3361064075,36584955.71387099,-0.004217151333438483,-0.9493500421190522,0.009890344920955413,0.005886792124933172,-38637.71246625151,683319970760.528,-122589785737.01799,0.0002536640412026266,0.014080787867116152,0.4838106364661645,0.011244191073357702,0.49086438459336146,1846603.5073224856,37246143.06640405,9853764.85644653,37542092.81076928
4,6,24,y,1126911471019.1924,150306185660.13058,-53068599156.757324,113847291332.01605,1500137454028.5535,1126911471019.1882,1126911471019.1924,3172801.3361064075,11447882.053661173,-0.004217151333438483,-0.7432509794827615,0.04130123404743781,0.03816683218823262,-117632.95065532718,1386290162696.5374,-373225983009.36115,0.0023545520765039414,0.07345827580780945,0.42443314852547126,0.05491623445080985,0.44719234121590934,6448894.881561633,12173753.189077094,6908836.3854089165,12137519.318650084
4,6,24,z,394251143499.6942,-713560755186.0798,-832300104869.0741,-303348520371.53766,-4082268626412.2754,394251143499.6907,394251143499.69434,3172801.3361064075,31792674.876487203,-0.004217151333438483,0.7131037927808079,-0.04046985335776962,-0.037462586747163996,1410904.5274815275,-3778920106040.738,4476519769911.97,0.002064303886388527,0.4171041970223999,0.08078722731088077,0.439447699368004,0.06266087629871527,37284564.030983575,6978082.927492014,34749226.517417386,6493990.1816806905
4,6,25,x,-1737708110067.6057,-2266268299543.2354,-1929695574072.5562,-1032135178012.1454,3368117518040.0146,-1737708110067.5928,-1737708110067.6064,3122711.6647268455,25153481.767306246,0.026144481529634844,-0.5026047074916749,0.04288024338082055,0.05602058287254416,-1635061.5030460218,4400252696052.16,-5105825628107.621,0.0030400789743575372,0.14160500435469514,0.3714672364101223,0.10709264189946742,0.379835117335715,4404594.428514771,32489537.770896133,7341112.360347942,30736471.421649728
4,6,25,y,-382337686424.1533,-2861928153.786968,360185794319.3244,-464800454957.9529,-140589199151.8481,-382337686424.1497,-382337686424.1533,3122711.6647268455,9265536.160686953,0.026144481529634844,-0.6144464930639241,-0.004859029280973743,0.011205355707884923,-77416.20528178089,324211255806.10474,-241748487272.3052,0.00014568079446364204,0.10170973979618425,0.41136250096863314,0.09106701367185366,0.3958607455633289,6164556.608110199,10186699.392954795,5529563.115484174,9964498.419173164
4,6,25,z,2563470555793.9595,1014400495447.5457,-7331723491.885986,323968857676.65564,-2582967905790.2134,2563470555793.956,2563470555793.9585,3122711.6647268455,21237918.673616886,0.026144481529634844,0.1868441013735002,-0.03894710406544993,-0.04383204622273063,1648067.1333561465,-2906936763466.869,5146438461584.172,0.0014379770887994903,0.2935103697094213,0.21956187105539615,0.2999116809773288,0.18701607825785374,27098531.67047236,16618962.032921359,21871815.943163905,16446260.495878445
4,6,26,x,-183327373672.81912,597020824926.767,470933556734.93475,494973770336.69226,3192380321354.716,-183327373672.82355,-183327373672.81836,3229624.123765425,24034858.15066173,-0.00782622113806461,-0.8147728078758875,0.04112643656339971,0.03474984439168119,-1045232.3755532859,2697406551018.024,-3375707695027.5347,0.002603175132429681,0.054631851887361874,0.4414550375436058,0.03798174417469429,0.4659313663943379,5798052.239028146,26562627.37420326,8414715.300594013,25051519.24251315
4,6,26,y,-823298021184.1687,-111807121057.29369,-418101121238.57336,14711727577.287813,-784854448824.875,-823298021184.1688,-823298021184.1687,3229624.123765425,9373770.036578191,-0.00782622113806461,-0.06209337755180783,-0.025925243792135844,-0.02641120029606563,-11903.419991324656,-799566176402.1628,-38443572359.29373,0.0005052241288483732,0.2260387893794979,0.27004810005146973,0.24291452184459814,0.2609985887244341,10738596.9358582,7984071.752976116,10943199.02020678,8168953.062056175
4,6,26,z,855902668771.0985,791666832891.0748,1203201372310.394,412341543770.54645,2041490507285.624,855902668771.0884,855902668771.0984,3229624.123765425,20811585.64230812,-0.00782622113806461,-0.7838768278121856,0.03037317650469621,0.02423838310523345,-367097.77766096394,1629148963515.0774,-1185587838514.5254,0.0011007903106480098,0.05966753188861151,0.43641935754235617,0.0483940542052957,0.4555190563637366,12020907.447862329,22548083.30052403,8944584.355214791,21560114.552121427
4,6,27,x,-565249219911.6626,-482417342271.4778,-122335798436.37164,-386071255226.38666,-183076457579.6338,-565249219911.6567,-565249219911.6626,3184085.3175739017,19958722.89401737,0.006364575866448201,-0.9545101596115073,-0.0028808129184054393,0.0031942394077375804,-120025.91771731277,202994797646.75287,-382172762332.0288,8.287446949450722e-05,0.012243400834133856,0.49093888709909017,0.010501519360112463,0.4863161927066634,4538494.696649416,20311577.19216425,9177717.431919068,20223536.35868687
4,6,27,y,198085612326.0089,-258679672633.858,414078217172.12354,-56538387467.08925,168521512215.70044,198085612326.00873,198085612326.00894,3184085.3175739017,9256464.11929358,0.006364575866448201,-0.3014006134739658,0.005717754829809846,0.007636041900458931,9284.958523923822,225059899682.78967,29564100110.30849,4.626742870146236e-05,0.177670429305573,0.325511858627651,0.17162926395744402,0.3251884481093318,10345768.551944098,8717205.009273164,10252172.846245011,8675586.452728963
4,6,27,z,-800202912975.4054,77239681672.31425,484403986001.2323,-168956218661.37982,2718656130862.0747,-800202912975.4011,-800202912975.4058,3184085.3175739017,23007601.97785333,0.006364575866448201,-0.3623670176830774,0.03711062149193905,0.039416933867481574,-1105139.684673606,2887612349523.4546,-3518859043837.4805,0.001291016160580494,0.17027704491882745,0.33290524301439656,0.14853944623963383,0.348278265827142,18244951.537272844,27331995.97888652,17035830.73510809,23749538.027330633
4,6,28,x,417018890487.4864,287732276932.68726,350876137054.6843,278493969640.4436,769220694731.7118,417018890487.4885,417018890487.4865,3221466.397491313,17605175.860166878,-0.005310650339771691,-0.9246430602375693,0.01356303824752182,0.008652582265503637,-109329.65326551265,490726725091.26825,-352201804244.2254,0.0003730152255311302,0.020902331917545244,0.47644234291256893,0.016776137963670102,0.48587918720621565,4433678.914524336,18132414.635580372,5890080.811162705,18059301.453907017
4,6,28,y,490794281906.0418,177209556605.55692,109585730106.38675,30293175162.412735,-44619526098.726654,490794281906.0423,490794281906.0419,3221466.397491313,6366638.702062592,-0.005310650339771691,-0.27812067682680675,-0.002175510294653268,-0.0036525119615410818,166201.89129451016,-74912701261.13939,535413808004.7685,1.0430578745577145e-05,0.178598290634692,0.31874638419542206,0.1823413709519045,0.32031395421798126,5869564.793004512,6416637.705866521,5823492.915639536,6903229.42457344
4,6,28,z,-1463215877264.6033,27193354952.127846,75822721338.8223,70395617874.94151,423738201521.15155,-1463215877264.6094,-1463215877264.6033,3221466.397491313,14403965.745435776,-0.005310650339771691,-0.28566841935190884,0.009131916535059974,0.007614831446766717,-585743.8340052849,353342583646.21,-1886954078785.755,4.554570880855582e-05,0.17953821171084478,0.31780646311926924,0.17762757861320064,0.32502774655668515,11284756.699857118,18641220.89423545,8471580.901830303,15225881.104425754
4,6,29,x,235512069419.59125,-396505231584.5112,-212246385688.39246,-344917597240.46906,-302186473909.50085,235512069419.5873,235512069419.59125,3177501.9645160306,15586830.559040017,0.008449574376884846,-0.8242080972870814,-0.006101426430881056,0.0008627811891768799,169220.5227042211,42731123330.96817,537698543329.0921,1.6746192668338957e-06,0.04453501266473056,0.4596897745237119,0.043360938691728655,0.4524142741198289,4980006.433788532,16342208.582377998,5627410.223361483,16817970.556084473
4,6,29,y,1398567577754.955,-301593764283.29706,-133709888741.07297,33495861670.616516,1036203956046.4521,1398567577754.9565,1398567577754.955,3177501.9645160306,12015147.523607662,0.008449574376884846,0.10383443066669416,0.02714127908591819,0.026263922341118465,114040.40839474194,1002708094375.8357,362363621708.5029,0.0005030854266343168,0.28485632103237424,0.21936846615606814,0.2670608943009728,0.22871431851058482,10180768.475467358,14718204.115708016,9581299.67613153,14549115.11690754
4,6,29,z,-2320984183972.4873,-710456503493.9648,-1058888995985.3193,-254775192159.77505,-712016677117.0197,-2320984183972.4897,-2320984183972.4873,3177501.9645160306,16793411.514798146,0.008449574376884846,-0.5650638792288214,-0.013343366286433272,-0.00856881701119827,-506362.3956249958,-457241484957.24457,-1608967506855.4678,7.781214666746682e-05,0.10751058221540755,0.3967142049730349,0.10995747817018178,0.3858177346413758,11697593.282044625,19356161.657999307,9849834.774975026,17557174.195455182
4,6,30,x,-884952754466.79,-219847017995.4038,-342302917362.8017,-13163057479.59059,-829415210968.9447,-884952754466.7915,-884952754466.79,3227261.8284775913,9467999.293532591,-0.007103892916998839,0.060641223258153236,-0.02714435820183955,-0.02671356944545781,-17208.87441104965,-816252153489.3541,-55537543497.84532,0.0005167449554427852,0.2565982430348287,0.23984981050667192,0.2737223685942478,0.2298295778642514,8111059.949882763,10495793.66364816,8598827.187035201,10945545.471163528
4,6,30,y,112438455163.85312,420543416598.5372,505563475693.7417,-3772797610.6259656,-969456249261.21,112438455163.85052,112438455163.85315,3227261.8284775913,12132903.787927175,-0.007103892916998839,0.013563386798553342,-0.024758781067780285,-0.024662428220371527,335236.1109589393,-965683451650.584,1081894704425.0631,0.000438895108013709,0.24542517820344356,0.25102287533805706,0.26135651519583303,0.24219543126266627,10585987.35973814,13107613.23061378,10555394.147148235,14392526.492948692
4,6,30,z,-1566912627583.2188,271116226829.27158,449968332070.53455,-30104073865.58706,-240455716089.3698,-1566912627583.2153,-1566912627583.2188,3227261.8284775913,18612509.33161752,-0.007103892916998839,0.07054881686788053,-0.004003095728636692,-0.003501924488186307,-411016.20568529563,-210351642223.78278,-1326456911493.8489,8.890922882839273e-06,0.2648604570555612,0.2315875964859393,0.270413951378379,0.23313799508012034,18653314.721564498,22025226.23675061,16449770.317143664,17684664.70037244
4,7,1,x,233935350539.1959,257018341863.94016,341400718665.05505,233935350539.1959,233935350539.1959,233935350539.1959,233935350539.1959,9001.018089183406,25989876.725202657,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,25989876.725202657
4,7,1,y,175046668178.79013,70412115039.82915,220831223444.43414,175046668178.79013,175046668178.79013,175046668178.79013,175046668178.79013,9001.018089183406,19447429.88453107,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,19447429.88453107
4,7,1,z,-104499462650.20271,-301496678.02259666,-64164440223.51035,-104048148399.84486,-104048148399.84486,-104499462650.20273,-104499462650.20271,9001.018089183406,11791597.020090943,-1.0,0.9803250335448955,-0.9803250335448955,0.0,-50140.35588931851,0.0,-451314250.35784966,0.0,0.0,0.0,0.9901625167724477,0.009837483227552268,nan,nan,11816916.275788868,9243162.896773297
4,7,2,x,114190589672.6598,136954428208.06544,180414255256.27808,114190589672.6598,114190589672.6598,114190589672.6598,114190589672.6598,5339.942884972043,21384234.275992192,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,21384234.275992192
4,7,2,y,85435165399.66016,29415757726.389046,99930801205.18274,85435165399.66016,85435165399.66016,85435165399.66016,85435165399.66016,5339.942884972043,15999265.767447893,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,15999265.767447893
4,7,2,z,-15764289831.749525,26538420275.94805,5067426918.137413,-19068931570.943287,-19068931570.943287,-15764289831.749523,-15764289831.749523,5339.942884972043,4054602.3446112587,-1.0,0.8807273461518315,-0.8807273461518315,0.0,618853.3867082857,0.0,3304641739.193763,0.0,0.0,0.0,0.9403636730759157,0.05963632692408429,nan,nan,3725552.3161876667,9243162.8967733
4,7,3,x,126869486513.83679,91039534776.59229,134329740110.43204,94186992964.97165,94186992964.97165,126869486513.83679,126869486513.83679,7797.247222023547,17611997.186337657,-1.0,-0.6858687568080445,0.6858687568080445,0.0,4191542.5557564106,0.0,32682493548.86515,0.0,0.0,0.0,0.15706562159597776,0.8429343784040222,nan,nan,4268712.662438538,20098277.6508339
4,7,3,y,94492414360.6489,51317662953.14711,1677208839.788353,94492414360.6489,94492414360.6489,94492414360.6489,94492414360.6489,7797.247222023547,12118689.028321737,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,12118689.028321737
4,7,3,z,-27750512574.904312,-62836359617.511696,-77442266554.68578,-28380054428.388435,-28380054428.388435,-27750512574.90431,-27750512574.904312,7797.247222023547,3681381.902097995,-1.0,0.988692060706242,-0.988692060706242,0.0,80738.98846069211,0.0,629541853.4841228,0.0,0.0,0.0,0.994346030353121,0.0056539696468789254,nan,nan,3640782.862127966,10821408.600442719
4,7,4,x,-24872205587.738632,36057580294.508545,44207583534.16275,-24753789354.728687,-24753789354.728687,-24872205587.738632,-24872205587.738632,5946.082219076824,4258642.127635149,-1.0,0.9775514740248877,-0.9775514740248877,0.0,-19915.00094466051,0.0,-118416233.00994402,0.0,0.0,0.0,0.9887757370124439,0.0112242629875561,nan,nan,4268712.662438538,3371501.4322175914
4,7,4,y,77395255178.56367,33072000110.27351,30896579621.49197,77395255178.56367,77395255178.56367,77395255178.56367,77395255178.56367,5946.082219076824,13016176.421216708,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,13016176.421216708
4,7,4,z,-84515322654.06528,24277364808.308056,30295391119.196632,-84030102536.26265,-84030102536.26265,-84515322654.06529,-84515322654.06529,5946.082219076824,14456539.543189934,-1.0,0.9775514740248877,-0.9775514740248877,0.0,-81603.33139119856,0.0,-485220117.80263937,0.0,0.0,0.0,0.9887757370124439,0.0112242629875561,nan,nan,14497804.37622364,10821408.600442719
4,7,5,x,-1256939224.055144,-523599856.8956017,-1319455425.8854368,-1256939224.055144,-1256939224.055144,-1256939224.055144,-1256939224.055144,80.91119858618956,15534799.212203074,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,nan,nan,15534799.212203074,nan
4,7,5,y,2569698709.6855187,861212718.0601996,2528552204.9719105,2569698709.6855187,2569698709.6855187,2569698709.6855187,2569698709.6855187,80.91119858618956,31759493.79798375,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,31759493.79798375
4,7,5,z,474006602.4555893,287938564.65903234,507796667.21023494,474006602.4555893,474006602.4555893,474006602.4555893,474006602.4555893,80.91119858618956,5858355.959844794,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,5858355.959844794
4,7,6,x,-37405633083.67664,-109029990206.37914,-133025552014.82103,-37405633083.67664,-37405633083.67664,-37405633083.67664,-37405633083.67664,4880.242062115406,7664708.554940546,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,nan,nan,7664708.554940546,nan
4,7,6,y,85931040651.95369,-41796590385.1183,-9403057238.067055,85931040651.95369,85931040651.95369,85931040651.95369,85931040651.95369,4880.242062115406,17607946.400655735,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,17607946.400655735
4,7,6,z,40111800900.73097,28248308867.651115,54890985295.66851,40111800900.73097,40111800900.73097,40111800900.73097,40111800900.73097,4880.242062115406,8219223.634850599,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,8219223.634850599
4,7,7,x,34973572948.37505,-27446153137.459003,30162653947.733624,27364765052.043297,27364765052.043297,34973572948.37506,34973572948.37505,7030.918041752795,6415328.147935409,-1.0,-0.6066815847797189,0.6066815847797189,0.0,1082192.6597845666,0.0,7608807896.331754,0.0,0.0,0.0,0.1966592076101406,0.8033407923898594,nan,nan,3663886.522252875,7088885.789994858
4,7,7,y,128370842360.56593,15672119260.193668,64165890744.43556,128370842360.56593,128370842360.56593,128370842360.56593,128370842360.56593,7030.918041752795,18258048.465113856,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,18258048.465113856
4,7,7,z,30575437273.863655,34806616257.46156,74681023131.18083,30575437273.863655,30575437273.863655,30575437273.863655,30575437273.863655,7030.918041752795,4348711.945195887,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,4348711.945195887
4,7,8,x,-137193567395.24515,201289856857.50714,114829255693.04495,44145564480.292336,44145564480.292336,-137193567395.24515,-137193567395.24515,16208.058316405837,14840707.564757014,-1.0,-0.18352763847459977,0.18352763847459977,0.0,-11188208.256382294,0.0,-181339131875.53748,0.0,0.0,0.0,0.4082361807627001,0.5917638192372999,nan,nan,28543814.716454804,5387435.927769881
4,7,8,y,186438156559.87292,380086793404.17413,500632434268.28357,184540492320.31067,184540492320.31067,186438156559.87292,186438156559.87292,16208.058316405837,13211920.287385538,-1.0,-0.861776683549121,0.861776683549121,0.0,117081.5283679869,0.0,1897664239.562256,0.0,0.0,0.0,0.06911165822543942,0.9308883417745605,nan,nan,12364874.135012291,13274807.27560627
4,7,8,z,-57543741733.90016,-10866293559.706823,-4769312155.035465,29006862902.843365,29006862902.843365,-57543741733.90016,-57543741733.90015,16208.058316405837,9751429.72527342,-1.0,-0.18352763847459977,0.18352763847459977,0.0,-5339973.669093773,0.0,-86550604636.74352,0.0,0.0,0.0,0.4082361807627001,0.5917638192372999,nan,nan,16291729.092072805,5239516.783403936
4,7,9,x,-140040668513.9392,64017429722.94388,34830283301.57446,-140040668513.9392,-140040668513.9392,-140040668513.9392,-140040668513.9392,5614.976260747474,24940562.882325843,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,nan,nan,24940562.882325843,nan
4,7,9,y,-53700655011.93679,-95149559999.36105,-142589491948.38516,8223959744.999485,8223959744.999485,-53700655011.93677,-53700655011.93678,5614.976260747474,12739395.922852084,-1.0,-0.11496991659070739,0.11496991659070739,0.0,-11028473.119259952,0.0,-61924614756.93627,0.0,0.0,0.0,0.4425150417046463,0.5574849582953536,nan,nan,25200523.884487376,2848121.7681356985
4,7,9,z,-127097735142.85783,-84933188469.12639,-186334989251.07812,-127097735142.85783,-127097735142.85783,-127097735142.85783,-127097735142.85783,5614.976260747474,22635489.31299282,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,nan,nan,22635489.31299282,nan
4,7,23,x,2303255111.9489713,-685557596093.5858,-573255840899.6926,-553225591905.7086,-553225591905.7086,2303255111.94529,2303255111.9489746,1086633.713082502,36182759.27424039,0.014070755101828121,-1.0,-0.014070755101828121,0.0,511238.3688536263,0.0,555528847017.6576,0.0,0.0,0.5070353775509141,0.0,0.49296462244908595,nan,35678614.60161123,nan,36701293.815637864
4,7,23,y,279059589289.9565,-130520142880.45366,-95036459263.00278,-30549635129.7821,-275161913616.9332,279059589289.9576,279059589289.95654,1086633.713082502,10110353.793413391,0.014070755101828121,-0.19762373139723535,-0.025046024028218487,-0.022265308901418528,510035.2549661883,-244612278487.15112,554221502906.8898,0.00037221651866322855,0.19785024991909353,0.3091851276318205,0.20333788438228878,0.28962673806679723,12503718.637074988,8908330.867237113,10683931.042519707,9355899.261896588
4,7,23,z,690147373229.061,273773346812.9515,502871404668.5498,20788002558.414173,-926871753410.8417,690147373229.0576,690147373229.0612,1086633.713082502,28657366.24131065,0.014070755101828121,0.0474434112933594,-0.0297646101163369,-0.030432174737841065,1488099.5382085405,-947659755969.2559,1617019126639.9028,0.0006698149597682574,0.25793738906971264,0.2490979884812014,0.26578431657696705,0.2271803058721189,48318956.20587965,13193293.279927704,40351132.59792229,9609018.741717748
4,7,24,x,355126700041.9937,-542645360557.60175,-132806490420.59088,-416282986193.09937,59652787351.87031,355126700042.0055,355126700041.99365,3144291.9392562713,31422030.971111223,0.004807842149158695,-0.8763575773738344,0.0006037729148517438,0.004817161813084266,93971.52630808599,475935773544.9696,295473912690.1234,7.217849177144908e-05,0.03226350942254405,0.4701404116520353,0.02955770189053879,0.4680383770348818,3279166.954858254,32627482.804846115,10658664.90274605,33462404.941232536
4,7,24,y,-721016378667.2338,86863296897.81914,380958196477.4921,38579165055.16371,-804298486920.098,-721016378667.2338,-721016378667.2339,3144291.9392562713,13695387.270956637,0.004807842149158695,0.18633972228503284,-0.01867755705909819,-0.019573449029962695,26486.760727619694,-842877651975.2617,83282108252.86418,0.0002863390038463226,0.29311750184377333,0.20928641923080604,0.3000523592987431,0.19754371962667752,14641488.830627758,12333004.137555033,14601512.148233665,12358591.822351426
4,7,24,z,3110386336972.2236,389527161294.3837,202198026412.51892,74350105762.49768,-1887443118612.7222,3110386336972.21,3110386336972.224,3144291.9392562713,26227276.201188546,0.004807842149158695,0.18752334357060205,-0.02288747168763948,-0.023789054322809387,1589492.8181405119,-1961793224375.22,4997829455584.946,0.0004231724968526123,0.29236092850803036,0.21004299256654904,0.30140074327727073,0.19619533564814992,40447886.337853484,10233667.921929365,34736209.881830476,9087193.011511944
4,7,25,x,-936629267730.9714,-283169474147.7988,-52002615760.644714,-186651234116.04062,213824381983.77686,-936629267730.9678,-936629267730.9714,3192568.9760304643,20949159.31463568,0.0036945581264762693,-0.755373028077025,0.003197056687701763,0.005987826247104723,-360353.5768067209,400475616099.8175,-1150453649714.7483,6.023872988701563e-05,0.06287964668428822,0.43896763237894987,0.05943383927719921,0.4387188816595627,3346672.982618875,23046583.70884994,8489512.739139834,23061357.744330663
4,7,25,y,428587304945.4202,101436794762.54503,514196053930.5305,351342586.5742709,-169854605784.50436,428587304945.4176,428587304945.4203,3192568.9760304643,7642146.4520001225,0.0036945581264762693,0.0038977380197696165,-0.006961802242695047,-0.006976202662370862,187448.38881257555,-170205948371.07864,598441910729.9247,3.5107412971488536e-05,0.25015762347588766,0.2516896555873504,0.2517912455339971,0.24636147540276476,8372778.04031939,7307232.363237263,7604695.655272802,7280690.314353228
4,7,25,z,2301236582937.356,-157709323870.23734,197484892497.0273,-39331009886.05903,204153042411.92685,2301236582937.357,2301236582937.356,3192568.9760304643,12275645.57309734,0.0036945581264762693,-0.27163639877771967,0.005209202334865743,0.0062127787994167155,656863.97264089,243484052297.98584,2097083540525.4292,3.0062074383993293e-05,0.18431684042090554,0.31753043864233255,0.1798649601902346,0.31828776074652726,15289638.549743624,11576245.577351546,11684361.985830791,11562147.587333921
4,7,26,x,-319545680342.88586,-1041189997113.5131,-863009826413.7622,-548957207010.5238,-64631581565.90931,-319545680342.89215,-319545680342.88574,3173610.3581156055,19299002.192621753,0.009689380360301446,-0.9250261838556519,-0.001055252338029702,0.007907678200585848,-80323.06112346346,484325625444.61456,-254914098776.97653,0.0003133292603217544,0.0209019860416549,0.48394270413849577,0.01658492203051901,0.4785703877893303,5377545.068937043,19918579.378399935,3641507.531602006,19823114.378241215
4,7,26,y,-136162937397.29678,-511452381194.74335,-327113693628.44196,-18378150930.88641,244561278636.22318,-136162937397.29662,-136162937397.29681,3173610.3581156055,8106549.235837867,0.009689380360301446,-0.0737252373722804,0.009506005618289905,0.01022035748534344,-119965.6457699434,262939429567.10956,-380724216033.51996,7.57698667161028e-05,0.23636753715157768,0.268477153028573,0.22676984416228202,0.2683854656575672,6406414.43636918,9891266.858653894,6258097.626246307,9380365.802817428
4,7,26,z,-80530708232.08691,154892646818.79807,658894638265.7721,-134743823925.39792,1853966394217.6973,-80530708232.08235,-80530708232.08667,3173610.3581156055,10509594.313453007,0.009689380360301446,-0.4169397547950934,0.05558560037891242,0.0596254882504529,-609557.2184855201,1988710218143.0952,-1934497102449.784,0.0031097828031733284,0.16208380648603013,0.34276088369412056,0.12944631611642313,0.36570899370342613,9377566.783343395,11652642.202541923,9837396.772908121,10177922.737954428
4,7,27,x,-1159297296751.3987,-1422007832348.2524,-1602705070285.8818,-616754411795.227,865562423332.7738,-1159297296751.4036,-1159297296751.399,3157130.832942068,16451318.717062922,0.014952746490557379,-0.7941416953102641,0.016664991570980423,0.028539591018536262,-641360.7250470661,1482316835128.0007,-2024859720084.1726,0.0015977435380813577,0.05936901068781847,0.4481073625574602,0.04356014165704952,0.44896348509767176,6470654.707158141,17817376.22987235,9760338.027927943,17056850.780974276
4,7,27,y,-1559221202058.2173,890984401250.889,6226961048.812988,110913518450.36093,77156043102.44513,-1559221202058.2178,-1559221202058.2175,3157130.832942068,10324469.49476528,0.014952746490557379,0.2275638051111843,0.002367061937400292,-0.0010356419508538522,-518311.50869213574,-33757475347.915802,-1636377245160.6626,8.161246319413236e-07,0.31122090338478553,0.1962554698604932,0.3025609991708067,0.18996262758391466,9637005.046124097,11415166.51824732,10473531.990099313,10086515.070940163
4,7,27,z,-1173784736801.485,-1656533833088.7468,-863373600288.8984,-725491055871.5226,5001778892733.332,-1173784736801.4856,-1173784736801.4844,3157130.832942068,24249168.100735094,0.014952746490557379,-0.6337553937615087,0.06533337080624624,0.07480975454618545,-1956068.327957106,5727269948604.8545,-6175563629534.816,0.006798802755615108,0.11163268088382373,0.39584369236145495,0.07148962223542193,0.4210340045192994,11479783.390135912,28647831.68762193,13574205.108239641,25311900.515931346
4,7,28,x,-158473558249.89386,-111637919750.40501,-267155840601.0594,-89110415752.70438,878850758749.8953,-158473558249.89304,-158473558249.89392,3185127.957516752,10821805.108542241,0.006029146182803357,-0.42879139712775244,0.02549696803490672,0.028082214050118428,-325677.4392852107,967961174502.5996,-1037324316999.7892,0.0006973392784324125,0.1506836792724894,0.35233089381891225,0.13492062216363435,0.36206480474496394,6263034.575025232,12551848.210787963,7510903.440929893,12269318.344952824
