z,y,x,active,null_005,null_010,null_020,E_magnitude_V_per_m,cB_magnitude_V_per_m,u_E_J_per_m3,u_B_J_per_m3,electric_energy_fraction,abs_cos_EB,impedance_ratio_cB_over_E,i1,i2,poynting_magnitude_W_per_m2,poynting_to_min_stress_axis_angle_deg,shear_fraction_total,shear_fraction_E,shear_fraction_B,stress_eigenvalue_min_Pa,stress_eigenvalue_mid_Pa,stress_eigenvalue_max_Pa
0,0,11,1,0,0,0,2822450.443371853,674404.3015410379,35.26723284247007,2.013535995875365,0.9459899551802073,0.29404900028358205,0.238942831795253,0.8919799103602929,0.13293221282451484,4829239338.346742,0.0,0.5121812982827686,0.5068088427979444,0.5277033038458251,-37.280768838345445,-33.620952652261536,33.62095265226154
0,0,12,1,0,0,0,2956684.895791341,702493.2388606872,38.70159108629387,2.184756459086468,0.94656513505733,0.05573452159014822,0.23759489550632978,0.893130270114539,0.025069281286288592,5504793629.36051,1.2074182697257333e-06,0.5547586286316656,0.5449627398130581,0.16953016961809075,-40.88634754538034,-36.53121704040292,36.531217040402915
0,0,13,1,0,0,0,4526967.717272442,85007.24821488334,90.726368855801,0.03199120877771525,0.9996475122649313,0.27229884204960814,0.018777966516205096,0.9992950245298617,0.010222832383174889,982887670.6405144,0.0,0.5235594098649614,0.5235299368435711,0.4088062461528279,-90.75836006457872,-90.69912327879592,90.69912327879592
0,0,14,1,0,0,0,5441199.349607902,941779.8220516115,131.07142149611337,3.9266075483463583,0.9709135935084415,0.14072641297791808,0.17308313140915838,0.9418271870168158,0.047297799833575196,13466971214.592625,0.0,0.31239665328403105,0.30869073440384326,0.3099187349909971,-134.99802904445977,-127.30504051452255,127.30504051452253
0,0,15,1,0,0,0,8649519.12296385,2290429.916326178,331.2094053009109,23.224841010675163,0.9344734848498302,0.04625118082109828,0.2648043068943858,0.8689469696995143,0.02288995021519097,52530724556.05841,0.0,0.6755305029406526,0.6644533888800395,0.5052650269209339,-354.434246311586,-308.0914025448904,308.0914025448904
0,0,16,1,0,0,0,12269441.334909633,816156.9245995455,666.4511341446556,2.9489409340928323,0.9955946510257772,0.06456989298905183,0.06651948546975604,0.991189302051544,0.008552468794265222,26525321284.832554,1.7075472925031877e-06,0.4973690076056262,0.49663105782803124,0.23841317320132546,-669.4000750787483,-663.5268919090424,663.5268919090429
0,0,17,1,0,0,0,15152095.221995048,341610.1543349651,1016.3987363143591,0.516630780622006,0.9994919628541972,0.04308424389217154,0.022545407043052225,0.9989839257083931,0.0019417166657742589,13726804267.239958,8.537736462515939e-07,0.500109050148929,0.500046458006397,0.5499773640442827,-1016.915367094981,-1015.8840245012415,1015.8840245012418
0,0,18,1,0,0,0,21735352.605345313,2320693.043109164,2091.4722877941817,23.842628678841802,0.988728567792357,0.1454701378149297,0.10677043456559535,0.9774571355846874,0.030713685924207212,132467497312.20978,0.0,0.706920530504944,0.7043280313095869,0.3589935562069586,-2115.3149164730244,-2068.6501380233212,2068.6501380233217
0,0,19,1,0,0,0,30314653.27441249,3764836.346211828,4068.4028060271935,62.74959681488147,0.984810631345454,0.09338797622757589,0.12419196459652701,0.9696212626908725,0.022843738778635218,301624090342.8488,0.0,0.8273273135618515,0.82488302096496,0.38319761842134203,-4131.1524028420745,-4006.764718792685,4006.764718792684
0,0,20,1,0,0,0,37529831.250982866,4908687.821089707,6235.509680995472,106.671784552158,0.9831805846093136,0.09527377017620713,0.1307942950306006,0.9663611692185876,0.0245033488051966,486778504622.3559,0.0,0.9075354728543155,0.9079638444731963,0.607610229731924,-6342.181465547632,-6130.807824168568,6130.807824168568
0,0,21,1,0,0,0,48390395.96410227,6347676.846396544,10366.617777365564,178.3809008513439,0.9830838384816653,0.17198059351563866,0.13117637745939253,0.9661676769632905,0.0443563323561612,803200344501.2706,0.0,0.8012432162563979,0.8096927710836582,0.7223850029524869,-10544.998678216907,-10198.968035498787,10198.968035498787
0,0,22,1,0,0,0,108605028.32129462,13615567.255379219,52217.80365238747,820.7109238212348,0.9845261329360574,0.4036897498831959,0.12536774278166235,0.9690522658720786,0.09965309075804546,3591094283818.6855,0.0,0.8941958629134131,0.8970383900179224,0.649298239898384,-53038.51457620869,-51668.14437162624,51668.14437162623
0,0,23,1,0,0,0,156829280.2821447,29948906.583303135,108886.24804337232,3970.824354316583,0.9648154584382264,0.5067277562286056,0.19096501960235593,0.9296309168763718,0.18672512732096463,10748263065995.492,1.4787793334710982e-06,0.8019765720671953,0.8065640365371979,0.5693468874935336,-112857.07239768888,-107010.87815974584,107010.87815974587
0,0,24,1,0,0,0,107343681.5929756,50361642.59841207,51011.92437096278,11228.41634707804,0.8195958406149374,0.649667032108334,0.46916261722206154,0.6391916812295217,0.49962478043016556,10908987844966.127,0.0,0.8951629275315263,0.8725591389753465,0.8087855130123465,-62240.34071804084,-50494.94540221169,50494.94540221172
0,0,25,1,0,0,0,94475967.79470745,60912669.77013058,39514.94969646414,16426.08266668629,0.7063679025432769,0.12999361872161355,0.6447424799340655,0.4127358050860585,0.11840478984773145,15145988818811.742,1.2074182697257333e-06,0.5876013697465041,0.47979994963256123,0.7931651462931294,-55941.032363150414,-24020.1790030961,24020.179003096113
0,0,26,1,0,0,0,86550111.26565576,52939684.94725882,33163.01409991909,12407.418734160086,0.7277309438921682,0.13650410596483117,0.6116651287110014,0.45546188778386326,0.12152350147618235,12048529879089.967,0.0,0.41143712797111653,0.22838913708228809,0.8155060435237956,-45570.43283407918,-21481.68610589379,21481.686105893783
0,0,27,1,0,0,0,54793814.543664545,42724339.667826526,13291.739020935393,8081.080867946097,0.6218991733444582,0.38882699347673244,0.7797292454202107,0.24379834668835498,0.3770945069026391,5725092191185.1455,0.0,0.8119230590367095,0.8254317936448174,0.8118995359108571,-21372.819888881488,-9597.274350604155,9597.274350604155
0,0,28,1,0,0,0,55161212.15183855,39536936.887273245,13470.5812801709,6920.297634591933,0.6606179820144146,0.08013746763707412,0.7167525031618701,0.32123596402829413,0.07589011649898357,5770417469915.666,0.0,0.7918775131741337,0.7500496291260818,0.6747906360369579,-20390.87891476283,-6730.591905955254,6730.591905955262
0,0,29,1,0,0,0,65185855.97210665,46138441.75202925,18811.58892932929,9424.20186911035,0.6662320550401887,0.15513007980138174,0.7077983569284128,0.3324641100798465,0.1463056460359563,7886714133015.966,0.0,0.4837643281258674,0.2622975782661245,0.760293425100887,-28235.790798439637,-10256.152119833316,10256.152119833314
0,0,30,1,0,0,0,63098881.58575387,48363239.419121265,17626.33652894174,10354.985612670609,0.6299322254944052,0.4885401158415864,0.7664674587519228,0.2598644509882538,0.4717563710290624,7067934837610.1875,0.0,0.821703652552208,0.7167468676404236,0.7993008311554747,-27981.322141612352,-15070.575066048761,15070.575066048765
0,0,31,1,0,0,0,43536015.62027869,50904819.53815884,8391.04586694249,11471.931334820594,0.42244653365446555,0.42879349987958515,1.169257655136632,0.15510693269165146,0.42360410661253933,5314449919864.956,0.0,0.8677202300424216,0.6397390232812465,0.8120125793455402,-19862.977201763082,-8960.35170720995,8960.35170720995
0,1,0,1,0,0,0,527505.3634375421,253529.75332445226,1.231891600140804,0.28456180192419483,0.812350447737663,0.49409158707216594,0.48062023800535403,0.6247008954749619,0.38581839780844396,308638292.47843057,0.0,0.7188174511102485,0.6662729992528218,0.676422251879677,-1.5164534020649987,-1.1134393696885907,1.1134393696885907
0,1,1,1,0,0,0,817923.4895323969,394165.44194846606,2.9617206666238025,0.6878216238023763,0.8115320856517447,0.08614926257330252,0.48190991821717777,0.6230641713031245,0.06738343091137279,852595523.736687,8.537736462515939e-07,0.7250230467292855,0.7002083223468536,0.21643628877692583,-3.6495422904261785,-2.287158248679619,2.2871582486796185
0,1,2,1,0,0,0,996773.6208029208,693230.9524544358,4.39857302594904,2.127524772241113,0.6739974119249136,0.08005340963488579,0.695474817939127,0.3479948238493026,0.07504978771931056,1828301593.893284,0.0,0.6953154152447598,0.6627678010620422,0.14533563904042715,-6.526097798190154,-2.323262109058019,2.3232621090580206
0,1,3,1,0,0,0,453791.391611132,382412.6149097741,0.9116565166193231,0.6474155926568077,0.5847430091239337,0.38659623782004826,0.8427057497764863,0.1694860182472878,0.3810031922621937,424821142.73882973,0.0,0.6746080363399161,0.8241802865156583,0.5649472165885474,-1.5590721092761308,-0.6501329628174408,0.650132962817441
0,1,4,1,0,0,0,872139.7444527234,445100.6140432681,3.367370407866041,0.8770717469823373,0.7933599481428982,0.8874870197711959,0.5103546958779791,0.5867198962854052,0.7186780694658096,474850616.0878535,0.0,0.6300090230897032,0.7269837390297533,0.12880351228886808,-4.244442154848377,-3.937823165501352,3.937823165501351
0,1,5,1,0,0,0,2216488.9017246542,1812235.9262811372,21.749529009116404,14.539457622580585,0.5993424183997207,0.29125987192698594,0.8176156103786637,0.19868483679886806,0.2854531504101576,10199997578.750969,1.2074182697257333e-06,0.7389194031347317,0.906201391274426,0.34182201756684355,-36.28898663169699,-12.621013509716125,12.621013509716137
0,1,6,1,0,0,0,2064836.0505928083,1261863.4671187822,18.875127010595904,7.04925901839004,0.7280838585527815,0.1673370850551606,0.6111204164400873,0.45616771710509024,0.14891223812917634,6818677132.717826,1.4787793334710982e-06,0.8335187995475815,0.8144432056657094,0.1155658386029989,-25.924386028985946,-12.440027829870953,12.440027829870958
0,1,7,1,0,0,0,1461677.439307298,1006823.3301384669,9.45849028376045,4.487715071894435,0.6782124629998537,0.033245150103799644,0.6888136212977396,0.35642492599918635,0.03106174047184341,3904218498.1686654,0.0,0.8471992424322314,0.857769699732583,0.5390834626035003,-13.946205355654886,-4.989615490046943,4.989615490046944
0,1,8,1,0,0,0,1391563.8458632901,1060160.8736433506,8.572845722454653,4.975792700951068,0.6327459228408353,0.4465469624555208,0.7618485323507771,0.26549184568111583,0.4305217786504725,3503894315.9376965,8.537736462515939e-07,0.7339333638276473,0.7707785895856207,0.1909241350933819,-13.548638423405723,-6.852918484928653,6.852918484928655
0,1,9,1,0,0,0,1846851.8985715038,114302.455807096,15.100206099381309,0.05784020949451043,0.9961841910021978,0.259692488709573,0.06189042873199862,0.9923683820043865,0.03202229990591332,541122275.8669659,0.0,0.8762871092246118,0.8756494804003395,0.19796997423807713,-15.158046308875823,-15.050195359575818,15.050195359575817
0,1,10,1,0,0,0,2695931.0693384195,38135.67475926201,32.176314789355565,0.006438454109947678,0.9997999408546174,0.2874464342015452,0.014145641627484374,0.9995998817092344,0.008130601563944758,261386404.69259357,0.0,0.6528620531745257,0.6528717579120731,0.3110685426111148,-32.18275324346552,-32.170940490954,32.17094049095401
0,1,11,1,0,0,0,2737729.389844336,720094.9345247757,33.18178697878744,2.2956107315709415,0.9352937114973152,0.20762971114405498,0.2630263375175,0.8705874229944858,0.10215667463443635,5118947709.391583,0.0,0.39290233612037523,0.3866766283284605,0.4741507572105345,-35.477397710358396,-31.09808824991116,31.098088249911154
0,1,12,1,0,0,0,2696580.425681504,974139.0032002821,32.19181697385177,4.201076587799963,0.8845632711044785,0.07308392316702425,0.36124974946893673,0.7691265422087132,0.046707680975082634,6954097807.552521,0.0,0.6713255207121859,0.6479194000932049,0.007415995747732308,-36.39289356165173,-28.042306635522298,28.04230663552231
0,1,13,1,0,0,0,4278296.131352372,458737.7236832968,81.03272024600639,0.931638966570213,0.9886336088573084,0.26684531989850035,0.10722439718970309,0.9772672177145902,0.056574219301982455,5020700689.079269,1.4787793334710982e-06,0.7564649455983355,0.7537637172953343,0.49905206900696203,-81.96435921257658,-80.23518951754565,80.23518951754563
0,1,14,1,0,0,0,5522019.471421417,1455068.1364984056,134.99404221335791,9.373146295919858,0.9350742617300641,0.03399427408313389,0.26350289853720094,0.8701485234599835,0.01675202325327652,21315700748.118492,0.0,0.4562627740498844,0.4470254324382128,0.08896813993502471,-144.36718850927772,-125.64417358246408,125.64417358246408
0,1,15,1,0,0,0,7647030.129909167,2707939.0618670853,258.8834795853982,32.463587284641754,0.8885741750092077,0.07848372134950446,0.35411643682110755,0.7771483500181788,0.04939117471207994,54797333315.891914,0.0,0.7650597719582579,0.7431763436143162,0.4760336314472304,-291.34706687003995,-226.87670435238604,226.876704352386
0,1,16,1,0,0,0,10043502.467704019,1296185.5836014894,446.5695592552576,7.43794749311119,0.9836171266277461,0.15605563669738134,0.12905712800584418,0.967234253255454,0.03962027939947447,34132499048.735092,1.2074182697257333e-06,0.7280120965915019,0.7251698133227499,0.6223501018510056,-454.0075067483687,-439.49987161401157,439.4998716140116
0,1,17,1,0,0,0,13872746.301382823,1523792.7086048387,852.0079023297886,10.27946510899167,0.988078840654335,0.135069445498437,0.10984073920914623,0.9761576813086418,0.029318527790557717,55598055744.6625,0.0,0.7057366777754049,0.7030079989728716,0.34956523954023044,-862.2873674387805,-842.1080042324041,842.1080042324044
0,1,18,1,0,0,0,20807436.30501568,3244630.833576366,1916.707676553818,46.606803316193194,0.976261162542193,0.00998264939462636,0.15593611755015874,0.9525223250843307,0.003039404790892796,179197380717.46655,0.0,0.8010594412893923,0.7948872332003319,0.08325859484044315,-1963.314479870011,-1870.1103937581236,1870.1103937581238
0,1,19,1,0,0,0,22675027.862546436,3966264.6655337918,2276.220829852159,69.64374495546542,0.9703121204423419,0.23940615901647835,0.17491774164851565,0.9406242408846152,0.08126632721491325,231783320693.11203,8.537736462515939e-07,0.8432156416139104,0.8429711756973305,0.756099723685336,-2345.8645748076246,-2214.797048089354,2214.797048089354
0,1,20,1,0,0,0,28724684.12168142,6347134.073107544,3652.8282899688816,178.35039638454023,0.9534476434054563,0.033600139272449175,0.22096445155742275,0.9068952868108066,0.014157622676538844,483678826091.04193,1.2074182697257333e-06,0.5459763500376997,0.5494919321978399,0.35447702843565776,-3831.1786863534226,-3474.901243499255,3474.9012434992555
0,1,21,1,0,0,0,40940474.65825298,9096287.350192154,7420.351557286038,366.3085679208075,0.9529569080927266,0.261099302713812,0.22218324106211798,0.905913816185346,0.11056566135040578,954232400597.9617,0.0,0.5082683552279518,0.5052838278435249,0.056090148196992304,-7786.660125206845,-7106.3869444118245,7106.386944411823
0,1,22,1,0,0,0,76739741.244958,13830770.147707554,26071.102404159956,846.8596920912539,0.9685392345429749,0.43593821400879007,0.18022956454282119,0.937078469085877,0.15219423005865718,2535521767014.5405,0.0,0.9184182020689695,0.9185679588964907,0.12036213607942432,-26917.962096251216,-25554.76180158298,25554.76180158298
0,1,23,1,0,0,0,133656396.43958317,29106446.087586667,79085.74863345064,3750.5684560918376,0.9547231384992934,0.27723873149163947,0.21777069308271887,0.9094462769984835,0.11528180831591409,9921602823167.36,0.0,0.7542364176771218,0.7521835913060173,0.3632539800765519,-82836.3170895425,-75938.01888886608,75938.0188888661
0,1,24,1,0,0,0,92149480.24418592,49543488.53306226,37592.786176132635,10866.555478411856,0.7757593250878844,0.521307780549752,0.5376426258919474,0.5515186501753533,0.43485543339718497,10341549954970.29,0.0,0.7865288195417016,0.7446019449990948,0.6669060943278603,-48459.341654544485,-34034.60951799967,34034.60951799967
0,1,25,1,0,0,0,69697521.34936172,52576212.54496679,21505.69101076711,12237.630311721397,0.6373317790870358,0.18183442899332813,0.7543483832291014,0.27466355817351984,0.17484114854596838,9564779950294.9,1.2074182697257333e-06,0.5180508431231642,0.2658113439855894,0.7288154903733111,-33743.321322488504,-10986.521635949794,10986.521635949797
0,1,26,1,0,0,0,65733797.82994245,46952509.95992028,19129.172524381273,9759.697600778896,0.6621640943901477,0.34076219165479704,0.7142826294836856,0.3243281887797611,0.3223421622295432,7702184226095.329,0.0,0.5840846711319554,0.544153336618082,0.5019469138885937,-28888.87012516017,-13209.931217850437,13209.931217850431
0,1,27,1,0,0,0,72098078.78721973,42678933.614575796,23012.622788753506,8063.913369963764,0.7405144084019236,0.6315497441182527,0.5919566004044641,0.48102881680338827,0.553682681684134,6332807337548.313,0.0,0.6681650274266988,0.8368009755542842,0.515709711995738,-31076.53615871727,-22793.177221572172,22793.177221572172
0,1,28,1,0,0,0,58918434.92583681,33703654.92591582,15368.133994783624,5028.896920297353,0.7534495612996727,0.03998075397862445,0.5720392092617544,0.506899122598902,0.034463625127130325,5266841581955.721,0.0,0.27607371450438895,0.1715712848061324,0.6004296144805203,-20397.03091508097,-10363.10618956462,10363.106189564616
0,1,29,1,0,0,0,74444213.68140543,35804576.81131221,24534.693028844966,5675.391488073382,0.812135861953811,0.2773756419647503,0.48095849281910585,0.6242717239072582,0.21668787086941158,6797583305223.052,1.4787793334710982e-06,0.8760008070014768,0.9012136104380725,0.5647489002100886,-30210.084516918352,-19963.102235247054,19963.102235247065
0,1,30,1,0,0,0,65321556.769800805,50521943.647160284,18889.992585443324,11300.010179440309,0.6257035725553414,0.3295256416977425,0.7734344701122828,0.2514071451101238,0.3189417467288726,8270760694671.978,8.537736462515939e-07,0.8512643818690008,0.780210750217784,0.6996901734852999,-30190.002764883644,-12260.612868568844,12260.612868568847
0,1,31,1,0,0,0,54619678.039579466,74263138.10817984,13207.390118214906,24415.483480370112,0.3510468195260776,0.5866897500386247,1.35964071509843,0.29790636094838857,0.5600511591205367,8719186396965.457,0.0,0.8551009269843002,0.8296604433146529,0.8161857498052625,-37622.87359858502,-23866.235287099782,23866.2352870998
0,2,0,1,0,0,0,139843.15812081436,262680.0122200512,0.0865767304841207,0.3054729719281265,0.22083100676118797,0.14334551511911284,1.8783901604475686,0.5583379864780348,0.11892138603843065,96500436.29271717,8.537736462515939e-07,0.8087038980395167,0.5883155205473651,0.7682795674720903,-0.39204970241224735,-0.22380633908154302,0.22380633908154293
0,2,1,1,0,0,0,1148343.8629673063,415585.883376382,5.837980527177521,0.7646105895903705,0.8841953748054198,0.9517273757910841,0.3619002084467219,0.7683907496105952,0.6090874195075225,388832184.37937665,1.4787793334710982e-06,0.7043714652758716,0.6897860928290553,0.8062597709670891,-6.60259111676789,-6.473946913021324,6.473946913021322
0,2,2,1,0,0,0,1499691.1268520572,587385.8495128109,9.95685948721026,1.5274453978122893,0.8669971397394427,0.4381525146192593,0.39167121748981043,0.7339942794786102,0.29757375611238773,2101872790.5264447,8.537736462515939e-07,0.7038671603598229,0.6742624709904664,0.7862043694808944,-11.484304885022553,-9.095814106242669,9.095814106242669
0,2,3,1,0,0,0,2014236.056525842,1185881.2578906934,17.961370292496934,6.225885728183384,0.7425964432319154,0.5336390816878127,0.5887498905843754,0.4851928864633744,0.46661782822814374,5362208075.588431,0.0,0.7285710724687455,0.7706754443895594,0.16711215839183735,-24.187256020680312,-16.281892348355353,16.281892348355356
0,2,4,1,0,0,0,2292755.17948917,1311535.4242403063,23.27202104399447,7.615155659241146,0.7534525174506023,0.5131108025047959,0.5720346576787665,0.5069050349007612,0.44230248964255436,6851056940.41242,0.0,0.8049921774835777,0.9025365593179594,0.4471733314940008,-30.887176703235614,-20.77915631242034,20.779156312420337
0,2,5,1,0,0,0,1003409.4798142284,241086.65409944006,4.457333547025616,0.257314982247188,0.9454222344148151,0.2681074893923407,0.2402674670206175,0.890844468829507,0.12180348749794327,618617907.780125,0.0,0.8876981216614238,0.9077732438625714,0.7081466240805911,-4.714648529272804,-4.239095566193068,4.23909556619307
0,2,6,1,0,0,0,3142583.5300244144,1635316.5239948365,43.72123234694756,11.839200749821472,0.7869130946261478,0.19633950160475622,0.5203732878922496,0.5738261892518952,0.1607975573423527,13375857115.289194,8.537736462515939e-07,0.7745563560715201,0.7688345252874565,0.6010637795657978,-55.560433096769025,-33.110118873680605,33.1101188736806
0,2,7,1,0,0,0,1211152.0122652745,399382.52960925316,6.4940562289809085,0.7061498338949624,0.9019264410312007,0.15508675785520531,0.3297542550932721,0.8038528820621904,0.09224997134612602,1268441704.264404,0.0,0.551273497329346,0.5723528890923577,0.5866719976589719,-7.200206062875871,-5.825894528440863,5.825894528440864
0,2,8,1,0,0,0,1616867.9747024053,1208107.9955981125,11.573583588586363,6.4614539239100095,0.6417277247450743,0.072023598805688,0.7471902557909667,0.28345544948960005,0.06906958011347639,5171545972.293263,1.2074182697257333e-06,0.6784383618605496,0.6474932653606941,0.2199237359502319,-18.03503751249637,-5.26170786026659,5.261707860266586
0,2,9,1,0,0,0,1379395.5200544365,845900.2678587268,8.423573251724196,3.167794930635037,0.7267108696058792,0.4136532897375197,0.6132398253876772,0.45342173921128415,0.36868756123484414,2819850651.5090604,0.0,0.8665209217892921,0.8205346039037824,0.5644996380720919,-11.591368182359234,-6.773980009429062,6.773980009429061
0,2,10,1,0,0,0,2032859.123895817,257206.47985567126,18.295037377462325,0.2928751647017148,0.9842437840162326,0.541450517527077,0.12652449785244094,0.9684875680324284,0.1348546952328359,1166854001.3588436,1.7075472925031877e-06,0.7022577004003276,0.6993543073307308,0.6368271612867041,-18.587912542164037,-18.175841801457608,18.175841801457608
0,2,11,1,0,0,0,2423831.583025936,894775.3890645233,26.00899761022896,3.5444331931891764,0.8800669466511065,0.34811327220267796,0.3691574098343403,0.7601338933019611,0.2261923316956902,5396785601.709821,0.0,0.6193418953365635,0.59747662452645,0.7608496533183305,-29.553430803418138,-23.43806013711694,23.43806013711693
0,2,12,1,0,0,0,3479600.308115009,1223855.6198767044,53.6015632520146,6.6310012137626115,0.8899100300215477,0.014692253681080868,0.3517230461850658,0.7798200600428613,0.009197405653177783,11302697414.322435,1.2074182697257333e-06,0.6475110208450011,0.6255064339275788,0.1265239100051225,-60.232564465777216,-46.97382883817331,46.973828838173326
0,2,13,1,0,0,0,4412805.259518528,1209055.4883815886,86.20813677777308,6.471593053412612,0.9301725084309106,0.1746783312017149,0.27398795488960825,0.8603450168616661,0.08903566366060371,13944454535.749973,0.0,0.8361890848748453,0.8182640404504973,0.28973733432857074,-92.6797298311857,-80.16238911754361,80.16238911754364
0,2,14,1,0,0,0,4916532.735372927,2113031.3846366885,107.01301615453679,19.766538823108604,0.84408733074829,0.08523255395674632,0.42978080252249384,0.6881746614962659,0.061840058544050905,27475845953.375435,1.9090959104164224e-06,0.8421291187376123,0.8050473908071686,0.25704984143191256,-126.77955497764533,-87.59802663728136,87.59802663728138
0,2,15,1,0,0,0,6861056.589922644,3263752.2701437436,208.4014504661,47.15775353588477,0.8154722944922049,0.027738886141518856,0.47569237002613635,0.6309445889840508,0.021520601697942707,59416966321.60204,8.537736462515939e-07,0.8562718319601824,0.8177500075351402,0.19570577713853318,-255.55920400198477,-161.33746454560193,161.33746454560196
0,2,16,1,0,0,0,9478958.83788913,2404877.2708398714,397.7773125209363,25.603808481751372,0.939525389273111,0.12255676034125366,0.25370690093379644,0.8790507785460865,0.05842625759342867,60053269823.48558,0.0,0.8347418724260117,0.8229533546954647,0.4609757833520727,-423.38112100268773,-372.9946584384651,372.99465843846525
0,2,17,1,0,0,0,13444728.170445153,3373451.5933135822,800.2446629904373,50.38110631871466,0.9407717140292701,0.06479919402124765,0.2509125919502981,0.8815434280584071,0.030591889903459457,120138508198.25027,0.0,0.8219851186170227,0.8070842096180956,0.20919414974803932,-850.6257693091516,-750.3149412835771,750.3149412835767
0,2,18,1,0,0,0,18028252.913939368,4698084.647475428,1438.884779388193,97.71481391199536,0.9364084083205234,0.04381121847111638,0.2605956700242922,0.8728168166409047,0.021381975500506068,224608772625.00684,1.2074182697257333e-06,0.7838007739532926,0.7682463758476396,0.05000128671763095,-1536.5995933001882,-1341.5723470861465,1341.572347086146
0,2,19,1,0,0,0,17177068.156544417,4097879.209922746,1306.2214532277326,74.34247924684949,0.9461506435898301,0.2777907756244384,0.23856685975606756,0.8923012871795386,0.1254059721402218,179489486360.9055,1.4787793334710982e-06,0.7121468516407634,0.7076481653507904,0.589012786806765,-1380.5639324745823,-1243.9855853496863,1243.9855853496863
0,2,20,1,0,0,0,25016557.43902044,9020178.059596706,2770.5999739295576,360.20435213575166,0.8849483025378195,0.08934121532962268,0.36056831886577534,0.7698966050753961,0.05701476219181929,596584406845.3802,0.0,0.08294198888242121,0.0893418732271571,0.18880990581279067,-3130.8043260653103,-2416.996077873881,2416.9960778738828
