field_g,role,time_us,parent_ara,accumulated_child_cycles,fractional_child_phase,distance_to_half_cycle,native_child_ara,projected_child_ara,pole_score,reverse_fractional_phase,reverse_pole_score
20,calibration,8.625833492697605,1.9608580374535072,2.3740121886295293,0.37401218862952934,0.12598781137047066,1.7027044595724385,0.8513522297862193,0.7027044595724385,0.605651433866301,0.787639723119491
25,calibration,8.625833492697605,1.9608580374535072,2.970057282974933,0.970057282974933,0.47005728297493293,0.017645370698774587,0.008822685349387294,-0.9823546293012254,0.0096063395208974,-0.9981789840423779
63,discovery,8.625833492697605,1.9608580374535072,7.499999999999999,0.4999999999999991,8.881784197001252e-16,2.0,1.0,1.0,0.4796636224958304,0.9918475910656918
160,comparison,8.625833492697605,1.9608580374535072,19.063274830300827,0.06327483030082703,0.43672516969917297,0.077994465625699,0.0389972328128495,-0.922005534374301,0.9163887921950007,-0.8651511158788942
400,comparison,8.625833492697605,1.9608580374535072,47.6734393588802,0.6734393588802021,0.17343935888020212,1.4627055628914194,0.7313527814457097,0.4627055628914195,0.3062242636156327,0.3459653409417473
1000,diagnostic,8.625833492697605,1.9608580374535072,119.19885068032862,0.19885068032861852,0.3011493196713815,0.6841231740974488,0.3420615870487244,-0.3158768259025512,0.7808129421672021,-0.19239624028217495
2000,diagnostic,8.625833492697605,1.9608580374535072,238.40786954940933,0.40786954940932674,0.09213045059067325,1.8370799092364365,0.9185399546182182,0.8370799092364365,0.5717940730864939,0.8999700725717378
4000,diagnostic,8.625833492697605,1.9608580374535072,476.8259072875708,0.8259072875707716,0.3259072875707716,0.5409375828950456,0.2704687914475228,-0.4590624171049545,0.15375633492510588,-0.568529106305155
