replicate,shifted_parent_grandchild_brier,improvement_over_parent_state
74,0.0815544145285155,0.0031864642594839065
75,0.08065872986101917,0.004082148926980236
76,0.08093218220218372,0.003808696585815688
77,0.0816844727813221,0.003056406006677309
78,0.0811595680890308,0.0035813106989686094
79,0.08212981528922703,0.0026110634987723813
80,0.08181368348536468,0.0029271953026347303
81,0.0822751548445606,0.0024657239434388023
82,0.08164985662353923,0.0030910221644601804
83,0.08113566348795485,0.0036052153000445536
84,0.08273288903775376,0.002007989750245645
85,0.0798836415946414,0.0048572371933580105
86,0.08204774206138604,0.0026931367266133655
87,0.08220610550453232,0.002534773283467087
88,0.0808494105374324,0.0038914682505670067
89,0.08161157082018691,0.0031293079678124947
90,0.08046953127593792,0.004271347512061485
91,0.08133444508909202,0.0034064336989073907
92,0.08215959672308604,0.0025812820649133705
93,0.08064922402642599,0.0040916547615734156
94,0.08110624044942678,0.003634638338572624
95,0.08023954894752307,0.00450132984047634
96,0.08146298991153089,0.0032778888764685155
97,0.08186953224763875,0.002871346540360656
98,0.08087098469235378,0.003869894095645629
99,0.08052326773363187,0.004217611054367534
100,0.08172968822856752,0.0030111905594318866
101,0.08134543312238819,0.003395445665611216
102,0.08126992362971362,0.003470955158285785
103,0.0807188208062346,0.004022057981764804
104,0.08208402361284145,0.002656855175157957
105,0.08316270251018326,0.0015781762778161457
106,0.08095106425639913,0.00378981453160028
107,0.08087226254751921,0.0038686162404801966
108,0.0806284366943719,0.0041124420936275025
109,0.08095773485374944,0.0037831439342499718
110,0.08080693026559566,0.003933948522403752
111,0.08160684645205986,0.003134032335939549
112,0.081617836879638,0.003123041908361407
113,0.08159261641859727,0.0031482623694021328
114,0.0817938587331551,0.0029470200548443043
115,0.08135917455351166,0.003381704234487748
116,0.08119427785305372,0.0035466009349456873
117,0.08092472156941621,0.003816157218583194
118,0.08168890893885815,0.003051969849141259
119,0.08280312777191112,0.001937751016088285
120,0.08035764605328871,0.004383232734710696
121,0.08157324359714481,0.003167635190854598
122,0.0827702846848171,0.001970594103182302
123,0.0793594801035987,0.005381398684400712
124,0.08131321253329801,0.0034276662547013947
125,0.08149058189468525,0.0032502968933141585
126,0.08214585980273774,0.0025950189852616684
127,0.0811475170793953,0.003593361708604109
128,0.08174918464732799,0.002991694140671422
129,0.08148426944569599,0.0032566093423034154
130,0.08170068066765858,0.0030401981203408285
131,0.08190165775468748,0.0028392210333119255
132,0.08167205419966529,0.0030688245883341153
133,0.08164173809662567,0.0030991406913737363
134,0.08301467540690499,0.0017262033810944155
135,0.08129753082556088,0.003443347962438531
136,0.08077551275009219,0.003965366037907217
137,0.08140667105066676,0.003334207737332645
138,0.08164503094295092,0.0030958478450484883
139,0.08203329752871832,0.0027075812592810833
140,0.08006644914143268,0.0046744296465667245
141,0.08242432486282683,0.0023165539251725764
142,0.08224535384962092,0.002495524938378485
143,0.08197882954936467,0.0027620492386347395
144,0.08288267635149432,0.0018582024365050853
145,0.08225475261464577,0.002486126173353642
146,0.08173540935018969,0.0030054694378097158
147,0.0824222719512473,0.002318606836752113
148,0.08130612719508466,0.003434751592914745
149,0.08081248566412368,0.003928393123875731
150,0.08035038966254465,0.004390489125454755
151,0.08265124298574236,0.002089635802257045
152,0.08238296157878387,0.002357917209215535
153,0.08030431827828798,0.004436560509711432
154,0.08140360830412587,0.0033372704838735417
155,0.08011376748646136,0.004627111301538048
156,0.08218972807518743,0.002551150712811978
157,0.08184285575446416,0.0028980230335352436
158,0.08100350895373894,0.0037373698342604705
159,0.08157226315568863,0.003168615632310773
160,0.080748879710379,0.003991999077620406
161,0.0813214140214465,0.0034194647665529015
162,0.08057489317901448,0.004165985608984929
163,0.07988391069297289,0.004856968095026518
164,0.08259632208964235,0.0021445566983570585
165,0.0807283603958727,0.004012518392126713
166,0.08114687291507046,0.0035940058729289487
167,0.0827651610989323,0.0019757176890671108
168,0.08213538803806684,0.0026054907499325625
169,0.08154814687675771,0.0031927319112416974
170,0.08079584367812359,0.003945035109875816
171,0.08065450262060023,0.0040863761673991805
172,0.08103845505614916,0.0037024237318502434
173,0.080749296550978,0.00399158223702141
174,0.08095081985989269,0.0037900589281067154
175,0.08030339235397238,0.004437486434027027
176,0.0818405807668623,0.0029002980211371016
177,0.08135554482800161,0.003385333959997794
178,0.0814379210270858,0.003302957760913605
179,0.07993940109694442,0.0048014776910549894
180,0.08125242584820147,0.003488452939797937
181,0.08127344754407997,0.0034674312439194332
182,0.07994193847502097,0.004798940312978436
183,0.08162420448298152,0.0031166743050178858
184,0.08153353140439953,0.0032073473835998734
185,0.08102617175549201,0.003714707032507397
186,0.0819092113790095,0.0028316674089899074
187,0.08056089420269004,0.004179984585309368
188,0.08068436837056772,0.004056510417431686
189,0.08161823025311239,0.0031226485348870153
190,0.08168255472623998,0.003058324061759432
191,0.08152787263395513,0.0032130061540442817
192,0.08214257767623281,0.0025983011117665933
193,0.081763491283244,0.002977387504755402
194,0.08077501137694831,0.003965867411051094
195,0.08089474248056606,0.0038461363074333427
196,0.08160422643723128,0.0031366523507681265
197,0.08287925827668896,0.0018616205113104467
198,0.08069028207290331,0.004050596715096097
199,0.08113784883279788,0.0036030299552015227
200,0.08150513908514312,0.0032357397028562884
201,0.08230455214844501,0.002436326639554398
202,0.08049586536324163,0.004245013424757776
203,0.08066874967499796,0.004072129113001449
204,0.08135246009866538,0.0033884186893340246
205,0.08187904465608954,0.0028618341319098656
206,0.0804132022369253,0.0043276765510741055
207,0.08177482919795803,0.0029660495900413753
