run,split,field_g,cycle,t0_us,t1_us,native_bins,valid_fraction,method,fallbacks,rmse,mae,waveform_r,direction_agreement,quadrant_agreement,turn_error,endpoint_error
EMU00066584,validation,20.0,1,3.654732954964134,7.27267796220003,226,1.0,linear_persistence,0,1.135078109076476,0.8641112633445595,-0.031070047285987674,0.4375,0.4375,1.0,0.18973973783799958
EMU00066584,validation,20.0,1,3.654732954964134,7.27267796220003,226,1.0,state_only,0,0.45374231059591635,0.34991964930017927,0.9366860057892862,1.0,1.0,0.0,0.00010928103594376459
EMU00066584,validation,20.0,1,3.654732954964134,7.27267796220003,226,1.0,direction_only,0,0.24852654506818625,0.2007827691952473,0.9565168551879031,0.875,0.875,0.125,0.10390158565275698
EMU00066584,validation,20.0,1,3.654732954964134,7.27267796220003,226,1.0,wrong_relation,0,1.0255054953539218,0.8013174606927275,0.0958385824830498,0.4375,0.4375,1.0,1.9139687503498741
EMU00066584,validation,20.0,1,3.654732954964134,7.27267796220003,226,1.0,full_irrationality,0,0.2201748937806152,0.16076281550350155,0.9912192296371785,0.9375,0.9375,0.0625,0.00010928103594376459
EMU00066578,holdout,63.0,1,1.160232684115598,2.3087866546666764,72,0.8823529411764706,open_loop_t382,0,0.38678343383079966,0.3286681076963585,0.8670242878179222,0.875,0.875,0.25,0.4639271549176901
EMU00066578,holdout,63.0,1,1.160232684115598,2.3087866546666764,72,0.8823529411764706,linear_persistence,0,1.0695290500514603,0.9302421801743916,-0.2700532358587727,0.5,0.5,1.0,0.4639271549176901
EMU00066578,holdout,63.0,1,1.160232684115598,2.3087866546666764,72,0.8823529411764706,state_only,0,0.7169420128888887,0.528123081664596,0.6561121659496175,0.5625,0.5625,0.25,1.5360728450823098
EMU00066578,holdout,63.0,1,1.160232684115598,2.3087866546666764,72,0.8823529411764706,direction_only,0,0.7546857845722736,0.6129484013251364,0.5005266752308671,0.4375,0.4375,0.25,1.5360728450823098
EMU00066578,holdout,63.0,1,1.160232684115598,2.3087866546666764,72,0.8823529411764706,wrong_relation,0,0.8331506319560955,0.7195870590338986,0.16667217110594973,0.4375,0.4375,0.25,1.5360728450823098
EMU00066578,holdout,63.0,1,1.160232684115598,2.3087866546666764,72,0.8823529411764706,full_irrationality,0,0.7537707976019318,0.61086919022172,0.5019848205219134,0.4375,0.4375,0.25,1.5360728450823098
EMU00066578,holdout,63.0,2,2.3087866546666764,3.4573406252177543,72,0.8235294117647058,open_loop_t382,0,0.4261303763617477,0.35251880774666305,0.8389309849303291,0.8125,0.8125,0.375,0.5784998244911406
EMU00066578,holdout,63.0,2,2.3087866546666764,3.4573406252177543,72,0.8235294117647058,linear_persistence,0,0.535745945303334,0.41573895361147317,0.3476123112652804,0.5625,0.5625,1.0,0.4044914906885081
EMU00066578,holdout,63.0,2,2.3087866546666764,3.4573406252177543,72,0.8235294117647058,state_only,0,0.3154454491319481,0.24898609303894653,0.8098013611943993,0.8125,0.8125,0.375,0.4135984380609341
EMU00066578,holdout,63.0,2,2.3087866546666764,3.4573406252177543,72,0.8235294117647058,direction_only,0,0.7154060387220729,0.5875081266949203,0.6108159526294555,0.5625,0.5625,1.0,1.4215001755088594
EMU00066578,holdout,63.0,2,2.3087866546666764,3.4573406252177543,72,0.8235294117647058,wrong_relation,0,0.7143470630025762,0.5818639949034811,0.6941372215948294,0.5625,0.5625,1.0,1.4215001755088594
EMU00066578,holdout,63.0,2,2.3087866546666764,3.4573406252177543,72,0.8235294117647058,full_irrationality,0,0.7039273630204544,0.5753591285162537,0.5978671918645402,0.5625,0.5625,1.0,1.4215001755088594
EMU00066578,holdout,63.0,3,3.4573406252177543,4.605894595768833,72,0.7647058823529411,open_loop_t382,0,0.4862074013328698,0.4060839517818239,0.7450903586608495,0.6875,0.6875,0.28125,0.3377978425321345
EMU00066578,holdout,63.0,3,3.4573406252177543,4.605894595768833,72,0.7647058823529411,linear_persistence,0,1.078062482209855,0.9261088533521985,-0.2756747591985144,0.5625,0.5625,1.0,0.3377978425321345
EMU00066578,holdout,63.0,3,3.4573406252177543,4.605894595768833,72,0.7647058823529411,state_only,0,1.07804810159339,0.9253962598994636,-0.2858570039137438,0.5625,0.5625,1.0,0.3377978425321345
EMU00066578,holdout,63.0,3,3.4573406252177543,4.605894595768833,72,0.7647058823529411,direction_only,0,0.5371250123907304,0.41979353314286816,0.7769974939698701,0.8125,0.8125,0.09375,0.3377978425321345
EMU00066578,holdout,63.0,3,3.4573406252177543,4.605894595768833,72,0.7647058823529411,wrong_relation,0,0.6848604385288158,0.5452296461993074,0.4755432073361511,0.5,0.5,0.34375,1.611589781124533
EMU00066578,holdout,63.0,3,3.4573406252177543,4.605894595768833,72,0.7647058823529411,full_irrationality,0,0.5371250123907304,0.41979353314286816,0.7769974939698701,0.8125,0.8125,0.09375,0.3377978425321345
EMU00066578,holdout,63.0,4,4.605894595768833,5.75444856631991,71,0.8823529411764706,open_loop_t382,0,0.612199217760821,0.48798124940114296,0.555349525090028,0.6875,0.6875,0.125,0.9820131109226276
EMU00066578,holdout,63.0,4,4.605894595768833,5.75444856631991,71,0.8823529411764706,linear_persistence,0,0.9151493997365489,0.7710915280738456,0.47374529999193693,0.4375,0.4375,1.0,1.0179868890773724
EMU00066578,holdout,63.0,4,4.605894595768833,5.75444856631991,71,0.8823529411764706,state_only,0,1.085308158926697,0.9083167144934531,-0.4688591837102427,0.625,0.625,0.4375,0.9820131109226276
EMU00066578,holdout,63.0,4,4.605894595768833,5.75444856631991,71,0.8823529411764706,direction_only,0,0.9425810725445816,0.7265954078118555,-0.5372331318802269,0.375,0.375,0.125,0.43034581545316763
EMU00066578,holdout,63.0,4,4.605894595768833,5.75444856631991,71,0.8823529411764706,wrong_relation,0,0.8128273482161236,0.6972324647902072,0.5870872671982245,0.4375,0.4375,1.0,1.0179868890773724
EMU00066578,holdout,63.0,4,4.605894595768833,5.75444856631991,71,0.8823529411764706,full_irrationality,0,0.9513944882694523,0.7465529441306049,-0.5110742262229843,0.4375,0.4375,0.125,0.5795808084093808
EMU00066578,holdout,63.0,5,5.75444856631991,6.903002536870989,72,0.8235294117647058,open_loop_t382,0,0.9268534430145261,0.810545450779146,0.008400479089275466,0.5,0.5,0.25,1.027375122636446
EMU00066578,holdout,63.0,5,5.75444856631991,6.903002536870989,72,0.8235294117647058,linear_persistence,0,1.077372434906638,0.8696655593148181,0.019365350817038496,0.5,0.5,1.0,1.027375122636446
EMU00066578,holdout,63.0,5,5.75444856631991,6.903002536870989,72,0.8235294117647058,state_only,0,1.0735408192929496,0.8806908528960898,-0.08345876014649962,0.5,0.5,1.0,1.027375122636446
EMU00066578,holdout,63.0,5,5.75444856631991,6.903002536870989,72,0.8235294117647058,direction_only,0,0.824170998475373,0.6351857964030556,0.07168838005139827,0.5,0.5,0.0625,0.7757509405585548
EMU00066578,holdout,63.0,5,5.75444856631991,6.903002536870989,72,0.8235294117647058,wrong_relation,0,0.8140256702076635,0.6307074545808118,0.22369053783589837,0.5625,0.5625,0.25,0.9601045256016953
EMU00066578,holdout,63.0,5,5.75444856631991,6.903002536870989,72,0.8235294117647058,full_irrationality,0,0.865336823990215,0.6696148955004314,0.015000901834023393,0.4375,0.4375,0.125,0.9021902988723915
EMU00066579,holdout,160.0,1,0.45684161937051676,0.9090847452750037,29,0.8235294117647058,open_loop_t382,0,0.4087242893507835,0.33245261585660674,0.8306672880776307,0.6875,0.6875,0.21875,0.35353069966326733
EMU00066579,holdout,160.0,1,0.45684161937051676,0.9090847452750037,29,0.8235294117647058,linear_persistence,0,1.0780744370036213,0.9249369030821886,-0.37795766275827014,0.4375,0.4375,1.0,0.35353069966326733
EMU00066579,holdout,160.0,1,0.45684161937051676,0.9090847452750037,29,0.8235294117647058,state_only,0,0.7091243817387497,0.534907856290574,0.687066215197041,0.625,0.625,0.15625,1.6042148542399532
EMU00066579,holdout,160.0,1,0.45684161937051676,0.9090847452750037,29,0.8235294117647058,direction_only,0,0.7298558291782078,0.5513451197425834,0.5501229303132315,0.5,0.5,0.4375,1.6464693003367326
EMU00066579,holdout,160.0,1,0.45684161937051676,0.9090847452750037,29,0.8235294117647058,wrong_relation,0,0.8073274823512747,0.6818802364677083,0.28679443439372854,0.5,0.5,0.4375,1.6380486070570113
EMU00066579,holdout,160.0,1,0.45684161937051676,0.9090847452750037,29,0.8235294117647058,full_irrationality,0,0.7213660185512628,0.5445948244836148,0.5496969744317862,0.5,0.5,0.4375,1.6464693003367326
EMU00066579,holdout,160.0,2,0.9090847452750037,1.3613278711794907,28,0.7647058823529411,open_loop_t382,0,0.4604416647093676,0.36822432791454907,0.7856485052234655,0.6875,0.6875,0.3125,0.558876061073249
EMU00066579,holdout,160.0,2,0.9090847452750037,1.3613278711794907,28,0.7647058823529411,linear_persistence,0,1.0667356349241675,0.9345734755360137,-0.4629938914762961,0.4375,0.4375,1.0,0.558876061073249
EMU00066579,holdout,160.0,2,0.9090847452750037,1.3613278711794907,28,0.7647058823529411,state_only,0,0.7952200518701299,0.6508541853741046,0.23593117848552891,0.6875,0.6875,0.09375,0.558876061073249
EMU00066579,holdout,160.0,2,0.9090847452750037,1.3613278711794907,28,0.7647058823529411,direction_only,0,0.6173872522680776,0.4854776589947003,0.6058834757212646,0.4375,0.4375,0.28125,1.3225869729337156
EMU00066579,holdout,160.0,2,0.9090847452750037,1.3613278711794907,28,0.7647058823529411,wrong_relation,0,0.7058290777743373,0.5883233254642743,0.47280674261804057,0.5,0.5,0.28125,1.441123938926751
EMU00066579,holdout,160.0,2,0.9090847452750037,1.3613278711794907,28,0.7647058823529411,full_irrationality,0,0.402388183688221,0.30766521524814067,0.7962229416753035,0.625,0.625,0.125,0.02309311983494211
EMU00066579,holdout,160.0,3,1.3613278711794907,1.8135709970839777,28,0.7647058823529411,open_loop_t382,0,0.4985137783662404,0.4284720470320193,0.7424593473707601,0.5625,0.5625,0.34375,0.537463469016348
EMU00066579,holdout,160.0,3,1.3613278711794907,1.8135709970839777,28,0.7647058823529411,linear_persistence,0,1.0380954828396571,0.8955387378720947,-0.5092532427605259,0.3125,0.3125,1.0,0.537463469016348
EMU00066579,holdout,160.0,3,1.3613278711794907,1.8135709970839777,28,0.7647058823529411,state_only,0,1.0333904969612178,0.8828318857790783,-0.5962648689273655,0.3125,0.3125,1.0,0.537463469016348
EMU00066579,holdout,160.0,3,1.3613278711794907,1.8135709970839777,28,0.7647058823529411,direction_only,0,0.49034461131623475,0.35557028638618643,0.7500930764176414,0.5625,0.5625,0.21875,0.36890084211015506
EMU00066579,holdout,160.0,3,1.3613278711794907,1.8135709970839777,28,0.7647058823529411,wrong_relation,0,0.663447559779171,0.5581918074085047,0.41846623257614235,0.6875,0.6875,0.53125,1.3478140766948432
EMU00066579,holdout,160.0,3,1.3613278711794907,1.8135709970839777,28,0.7647058823529411,full_irrationality,0,0.5140669687029339,0.3744541770679644,0.6501789501429134,0.625,0.625,0.15625,0.048885749639411835
EMU00066579,holdout,160.0,6,2.718057248892952,3.170300374797439,28,0.7647058823529411,open_loop_t382,0,0.6995807416476926,0.6459714467937047,0.38501514479347826,0.5,0.5,0.3125,0.9950393920310602
EMU00066579,holdout,160.0,6,2.718057248892952,3.170300374797439,28,0.7647058823529411,linear_persistence,0,0.9333270834677259,0.7935951306738753,0.33716369408725905,0.625,0.625,1.0,1.0049606079689397
EMU00066579,holdout,160.0,6,2.718057248892952,3.170300374797439,28,0.7647058823529411,state_only,0,1.074226925792498,0.9263438267135401,-0.5586163296787844,0.4375,0.4375,0.4375,0.9950393920310602
EMU00066579,holdout,160.0,6,2.718057248892952,3.170300374797439,28,0.7647058823529411,direction_only,0,0.9540200514002043,0.7405812530873778,-0.6029571106690317,0.3125,0.3125,0.0625,0.23999883396167
EMU00066579,holdout,160.0,6,2.718057248892952,3.170300374797439,28,0.7647058823529411,wrong_relation,0,0.7864874592616359,0.6694920635121079,0.49926773780376504,0.625,0.625,1.0,1.0049606079689397
EMU00066579,holdout,160.0,6,2.718057248892952,3.170300374797439,28,0.7647058823529411,full_irrationality,0,1.0063705835696917,0.8281271618169754,-0.7923989018546586,0.3125,0.3125,0.09375,0.5472435441879065
EMU00066579,holdout,160.0,12,5.431516004319874,5.8837591302243615,29,0.8235294117647058,open_loop_t382,0,0.9648593016344033,0.8645578933139723,-0.1408926536743319,0.375,0.375,0.1875,1.6137539477300122
EMU00066579,holdout,160.0,12,5.431516004319874,5.8837591302243615,29,0.8235294117647058,linear_persistence,0,1.1190428908700352,0.9698354842565725,-0.07502052588757208,0.625,0.625,1.0,1.6137539477300122
EMU00066579,holdout,160.0,12,5.431516004319874,5.8837591302243615,29,0.8235294117647058,state_only,0,1.2016043461466082,1.0296964772067738,-0.05952349163540469,0.625,0.625,1.0,1.6137539477300122
EMU00066579,holdout,160.0,12,5.431516004319874,5.8837591302243615,29,0.8235294117647058,direction_only,0,0.9212285107233568,0.7159051468677318,0.021206975771502524,0.6875,0.6875,0.0625,1.3269780775525615
EMU00066579,holdout,160.0,12,5.431516004319874,5.8837591302243615,29,0.8235294117647058,wrong_relation,0,0.8470523001877436,0.6684249927487315,0.148896786739428,0.625,0.625,0.125,0.06550860532243097
EMU00066579,holdout,160.0,12,5.431516004319874,5.8837591302243615,29,0.8235294117647058,full_irrationality,0,0.9144882797128191,0.7050426510804744,0.03014278521692886,0.6875,0.6875,0.0625,1.2900455918758864
EMU00066579,holdout,160.0,15,6.788245382033334,7.240488507937822,28,0.8823529411764706,open_loop_t382,0,1.0685366049371186,0.9264753848493928,-0.24904134629889293,0.5,0.5,0.28125,1.3200249108244884
EMU00066579,holdout,160.0,15,6.788245382033334,7.240488507937822,28,0.8823529411764706,linear_persistence,0,1.020130365239413,0.8050786632841715,0.0854315549271847,0.625,0.625,1.0,0.6799750891755116
EMU00066579,holdout,160.0,15,6.788245382033334,7.240488507937822,28,0.8823529411764706,state_only,0,1.0177324436476936,0.7606099512315009,0.05426350877605026,0.4375,0.4375,0.28125,1.3200249108244884
EMU00066579,holdout,160.0,15,6.788245382033334,7.240488507937822,28,0.8823529411764706,direction_only,0,0.8521589110158965,0.65614487904346,0.10965002289246435,0.4375,0.4375,0.09375,0.10397528241762766
EMU00066579,holdout,160.0,15,6.788245382033334,7.240488507937822,28,0.8823529411764706,wrong_relation,0,1.1157764490471664,0.891366683922305,-0.24454060076816062,0.625,0.625,1.0,0.6799750891755116
EMU00066579,holdout,160.0,15,6.788245382033334,7.240488507937822,28,0.8823529411764706,full_irrationality,0,0.8522899933777618,0.6571385634771458,0.10902035776958174,0.4375,0.4375,0.09375,0.12086791779028627
EMU00066579,holdout,160.0,16,7.240488507937822,7.6927316338423095,29,0.8235294117647058,open_loop_t382,0,0.8463256066748029,0.6816746824149578,0.021893339694130664,0.5625,0.5625,0.25,0.8019553316218655
EMU00066579,holdout,160.0,16,7.240488507937822,7.6927316338423095,29,0.8235294117647058,linear_persistence,0,0.9936291766114893,0.8359684823930604,0.14873260329787996,0.5625,0.5625,1.0,0.8019553316218655
EMU00066579,holdout,160.0,16,7.240488507937822,7.6927316338423095,29,0.8235294117647058,state_only,0,0.9663079575520938,0.7981650630822796,0.12566490167448144,0.5625,0.5625,1.0,0.8019553316218655
EMU00066579,holdout,160.0,16,7.240488507937822,7.6927316338423095,29,0.8235294117647058,direction_only,0,0.7222213365365385,0.5788880745273033,0.05668425749991658,0.5,0.5,0.25,0.4941408039914559
EMU00066579,holdout,160.0,16,7.240488507937822,7.6927316338423095,29,0.8235294117647058,wrong_relation,0,0.8146583839273486,0.5999960484136767,0.01959598908206592,0.4375,0.4375,0.25,1.1802274696860908
EMU00066579,holdout,160.0,16,7.240488507937822,7.6927316338423095,29,0.8235294117647058,full_irrationality,0,0.7200306281513174,0.5769007056599316,0.059725363037613596,0.5,0.5,0.25,0.47724816861879726
EMU00066580,holdout,400.0,38,6.875934911134614,7.056832161496408,11,0.7647058823529411,open_loop_t382,0,1.1204944341671106,0.9932199385711288,-0.3025078367616301,0.375,0.375,0.3125,1.3681240399727754
EMU00066580,holdout,400.0,38,6.875934911134614,7.056832161496408,11,0.7647058823529411,linear_persistence,0,1.2284146093346133,0.9950040251047011,0.2517388277566438,0.5,0.5,1.0,1.3681240399727754
EMU00066580,holdout,400.0,38,6.875934911134614,7.056832161496408,11,0.7647058823529411,state_only,0,1.1126081883828152,0.9086654439349566,0.3598869290233436,0.5,0.5,1.0,1.3681240399727754
EMU00066580,holdout,400.0,38,6.875934911134614,7.056832161496408,11,0.7647058823529411,direction_only,0,0.8378409991414894,0.6018941382230546,0.4695634921721476,0.6875,0.6875,0.1875,0.1432757242697149
EMU00066580,holdout,400.0,38,6.875934911134614,7.056832161496408,11,0.7647058823529411,wrong_relation,0,0.7646724780564502,0.5500153310477832,0.4991656985819222,0.75,0.75,0.25,0.15981317766216985
EMU00066580,holdout,400.0,38,6.875934911134614,7.056832161496408,11,0.7647058823529411,full_irrationality,0,0.8378409991414894,0.6018941382230546,0.4695634921721476,0.6875,0.6875,0.1875,0.1432757242697149
