# Time  Stress
 2761.2939 0.520
 2761.3936 0.520
 2761.4932 0.520
 2761.5928 0.520
 2761.6924 0.521
 2761.7920 0.521
 2761.8916 0.521
 2761.9912 0.521
 2762.0908 0.521
 2762.1904 0.521
 2762.2900 0.521
 2762.3896 0.521
 2762.4893 0.521
 2762.5889 0.521
 2762.6885 0.521
 2762.7881 0.521
 2762.8877 0.521
 2762.9873 0.521
 2763.0869 0.521
 2763.1865 0.521
 2763.2861 0.521
 2763.3857 0.521
 2763.4854 0.521
 2763.5850 0.521
 2763.6846 0.521
 2763.7842 0.521
 2763.8838 0.521
 2763.9834 0.521
 2764.0830 0.521
 2764.1826 0.521
 2764.2822 0.521
 2764.3818 0.522
 2764.4814 0.522
 2764.5811 0.522
 2764.6807 0.522
 2764.7803 0.522
 2764.8799 0.522
 2764.9795 0.521
 2765.0791 0.521
 2765.1787 0.521
 2765.2783 0.522
 2765.3779 0.521
 2765.4775 0.521
 2765.5771 0.521
 2765.6768 0.521
 2765.7764 0.522
 2765.8760 0.522
 2765.9756 0.522
 2766.0752 0.522
 2766.1748 0.522
 2766.2744 0.522
 2766.3740 0.522
 2766.4736 0.522
 2766.5732 0.522
 2766.6729 0.522
 2766.7725 0.522
 2766.8721 0.522
 2766.9717 0.523
 2767.0713 0.523
 2767.1709 0.523
 2767.2705 0.523
 2767.3701 0.523
 2767.4697 0.523
 2767.5693 0.523
 2767.6689 0.523
 2767.7686 0.523
 2767.8682 0.523
 2767.9678 0.523
 2768.0674 0.523
 2768.1670 0.523
 2768.2666 0.523
 2768.3662 0.523
 2768.4658 0.523
 2768.5654 0.523
 2768.6650 0.523
 2768.7646 0.523
 2768.8643 0.523
 2768.9639 0.523
 2769.0635 0.523
 2769.1631 0.523
 2769.2627 0.523
 2769.3623 0.523
 2769.4619 0.523
 2769.5615 0.523
 2769.6611 0.523
 2769.7607 0.523
 2769.8604 0.523
 2769.9600 0.523
 2770.0596 0.523
 2770.1592 0.523
 2770.2588 0.523
 2770.3584 0.524
 2770.4580 0.524
 2770.5576 0.524
 2770.6572 0.524
 2770.7568 0.524
 2770.8564 0.524
 2770.9561 0.524
 2771.0557 0.524
 2771.1553 0.524
 2771.2549 0.524
 2771.3545 0.524
 2771.4541 0.524
 2771.5537 0.524
 2771.6533 0.524
 2771.7529 0.524
 2771.8525 0.524
 2771.9521 0.524
 2772.0518 0.524
 2772.1514 0.524
 2772.2510 0.524
 2772.3506 0.524
 2772.4502 0.524
 2772.5498 0.524
 2772.6494 0.524
 2772.7490 0.524
 2772.8486 0.524
 2772.9482 0.524
 2773.0479 0.524
 2773.1475 0.524
 2773.2471 0.524
 2773.3467 0.524
 2773.4463 0.524
 2773.5459 0.524
 2773.6455 0.524
 2773.7451 0.524
 2773.8447 0.524
 2773.9443 0.524
 2774.0439 0.524
 2774.1436 0.524
 2774.2432 0.524
 2774.3428 0.524
 2774.4424 0.524
 2774.5420 0.524
 2774.6416 0.524
 2774.7412 0.525
 2774.8408 0.525
 2774.9404 0.525
 2775.0400 0.525
 2775.1396 0.525
 2775.2393 0.525
 2775.3389 0.525
 2775.4385 0.525
 2775.5381 0.525
 2775.6377 0.525
 2775.7373 0.525
 2775.8369 0.525
 2775.9365 0.525
 2776.0361 0.525
 2776.1357 0.525
 2776.2354 0.525
 2776.3350 0.525
 2776.4346 0.525
 2776.5342 0.525
 2776.6338 0.525
 2776.7334 0.525
 2776.8330 0.525
 2776.9326 0.525
 2777.0322 0.525
 2777.1318 0.525
 2777.2314 0.525
 2777.3311 0.525
 2777.4307 0.525
 2777.5303 0.525
 2777.6299 0.525
 2777.7295 0.525
 2777.8291 0.525
 2777.9287 0.525
 2778.0283 0.525
 2778.1279 0.525
 2778.2275 0.525
 2778.3271 0.525
 2778.4268 0.525
 2778.5264 0.525
 2778.6260 0.525
 2778.7256 0.525
 2778.8252 0.525
 2778.9248 0.525
 2779.0244 0.525
 2779.1240 0.525
 2779.2236 0.526
 2779.3232 0.526
 2779.4229 0.526
 2779.5225 0.526
 2779.6221 0.526
 2779.7217 0.526
 2779.8213 0.526
 2779.9209 0.526
 2780.0205 0.526
 2780.1201 0.526
 2780.2197 0.526
 2780.3193 0.526
 2780.4189 0.526
 2780.5186 0.526
 2780.6182 0.526
 2780.7178 0.526
 2780.8174 0.526
 2780.9170 0.526
 2781.0166 0.527
 2781.1162 0.527
 2781.2158 0.527
 2781.3154 0.527
 2781.4150 0.527
 2781.5146 0.527
 2781.6143 0.527
 2781.7139 0.526
 2781.8135 0.526
 2781.9131 0.526
 2782.0127 0.526
 2782.1123 0.526
 2782.2119 0.526
 2782.3115 0.526
 2782.4111 0.526
 2782.5107 0.526
 2782.6104 0.526
 2782.7100 0.526
 2782.8096 0.526
 2782.9092 0.526
 2783.0088 0.527
 2783.1084 0.527
 2783.2080 0.527
 2783.3076 0.527
 2783.4072 0.527
 2783.5068 0.527
 2783.6064 0.527
 2783.7061 0.527
 2783.8057 0.527
 2783.9053 0.527
 2784.0049 0.527
 2784.1045 0.527
 2784.2041 0.527
 2784.3037 0.527
 2784.4033 0.527
 2784.5029 0.527
 2784.6025 0.527
 2784.7021 0.527
 2784.8018 0.527
 2784.9014 0.527
 2785.0010 0.527
 2785.1006 0.527
 2785.2002 0.527
 2785.2998 0.527
 2785.3994 0.527
 2785.4990 0.527
 2785.5986 0.528
 2785.6982 0.528
 2785.7979 0.528
 2785.8975 0.528
 2785.9971 0.528
 2786.0967 0.528
 2786.1963 0.528
 2786.2959 0.528
 2786.3955 0.528
 2786.4951 0.528
 2786.5947 0.528
 2786.6943 0.528
 2786.7939 0.528
 2786.8936 0.528
 2786.9932 0.528
 2787.0928 0.528
 2787.1924 0.528
 2787.2920 0.528
 2787.3916 0.528
 2787.4912 0.528
 2787.5908 0.528
 2787.6904 0.528
 2787.7900 0.528
 2787.8896 0.529
 2787.9893 0.529
 2788.0889 0.529
 2788.1885 0.529
 2788.2881 0.529
 2788.3877 0.529
 2788.4873 0.529
 2788.5869 0.529
 2788.6865 0.529
 2788.7861 0.529
 2788.8857 0.528
 2788.9854 0.528
 2789.0850 0.528
 2789.1846 0.528
 2789.2842 0.528
 2789.3838 0.528
 2789.4834 0.528
 2789.5830 0.528
 2789.6826 0.528
 2789.7822 0.528
 2789.8818 0.529
 2789.9814 0.529
 2790.0811 0.529
 2790.1807 0.529
 2790.2803 0.529
 2790.3799 0.529
 2790.4795 0.529
 2790.5791 0.529
 2790.6787 0.529
 2790.7783 0.529
 2790.8779 0.529
 2790.9775 0.529
 2791.0771 0.529
 2791.1768 0.529
 2791.2764 0.529
 2791.3760 0.529
 2791.4756 0.529
 2791.5752 0.529
 2791.6748 0.528
 2791.7744 0.529
 2791.8740 0.529
 2791.9736 0.529
 2792.0732 0.529
 2792.1729 0.529
 2792.2725 0.529
 2792.3721 0.529
 2792.4717 0.529
 2792.5713 0.529
 2792.6709 0.530
 2792.7705 0.530
 2792.8701 0.530
 2792.9697 0.530
 2793.0693 0.530
 2793.1689 0.530
 2793.2686 0.530
 2793.3682 0.530
 2793.4678 0.530
 2793.5674 0.530
 2793.6670 0.530
 2793.7666 0.530
 2793.8662 0.530
 2793.9658 0.530
 2794.0654 0.530
 2794.1650 0.530
 2794.2646 0.530
 2794.3643 0.530
 2794.4639 0.530
 2794.5635 0.530
 2794.6631 0.530
 2794.7627 0.530
 2794.8623 0.530
 2794.9619 0.530
 2795.0615 0.530
 2795.1611 0.530
 2795.2607 0.530
 2795.3604 0.530
 2795.4600 0.530
 2795.5596 0.531
 2795.6592 0.531
 2795.7588 0.531
 2795.8584 0.531
 2795.9580 0.531
 2796.0576 0.531
 2796.1572 0.531
 2796.2568 0.531
 2796.3564 0.531
 2796.4561 0.531
 2796.5557 0.531
 2796.6553 0.531
 2796.7549 0.531
 2796.8545 0.531
 2796.9541 0.530
 2797.0537 0.530
 2797.1533 0.530
 2797.2529 0.530
 2797.3525 0.530
 2797.4521 0.530
 2797.5518 0.530
 2797.6514 0.530
 2797.7510 0.530
 2797.8506 0.531
 2797.9502 0.531
 2798.0498 0.531
 2798.1494 0.531
 2798.2490 0.531
 2798.3486 0.531
 2798.4482 0.531
 2798.5479 0.531
 2798.6475 0.531
 2798.7471 0.531
 2798.8467 0.531
 2798.9463 0.531
 2799.0459 0.531
 2799.1455 0.531
 2799.2451 0.531
 2799.3447 0.530
 2799.4443 0.530
 2799.5439 0.530
 2799.6436 0.531
 2799.7432 0.531
 2799.8428 0.531
 2799.9424 0.531
 2800.0420 0.531
 2800.1416 0.532
 2800.2412 0.532
 2800.3408 0.532
 2800.4404 0.532
 2800.5400 0.532
 2800.6396 0.532
 2800.7393 0.532
 2800.8389 0.532
 2800.9385 0.532
 2801.0381 0.532
 2801.1377 0.532
 2801.2373 0.532
 2801.3369 0.532
 2801.4365 0.532
 2801.5361 0.532
 2801.6357 0.532
 2801.7354 0.532
 2801.8350 0.532
 2801.9346 0.532
 2802.0342 0.532
 2802.1338 0.532
 2802.2334 0.532
 2802.3330 0.532
 2802.4326 0.532
 2802.5322 0.532
 2802.6318 0.532
 2802.7314 0.532
 2802.8311 0.532
 2802.9307 0.532
 2803.0303 0.532
 2803.1299 0.532
 2803.2295 0.532
 2803.3291 0.532
 2803.4287 0.532
 2803.5283 0.532
 2803.6279 0.533
 2803.7275 0.533
 2803.8271 0.533
 2803.9268 0.533
 2804.0264 0.533
 2804.1260 0.533
 2804.2256 0.533
 2804.3252 0.533
 2804.4248 0.533
 2804.5244 0.533
 2804.6240 0.533
 2804.7236 0.533
 2804.8232 0.533
 2804.9229 0.533
 2805.0225 0.533
 2805.1221 0.534
 2805.2217 0.534
 2805.3213 0.533
 2805.4209 0.533
 2805.5205 0.533
 2805.6201 0.533
 2805.7197 0.533
 2805.8193 0.533
 2805.9189 0.533
 2806.0186 0.533
 2806.1182 0.533
 2806.2178 0.533
 2806.3174 0.533
 2806.4170 0.533
 2806.5166 0.533
 2806.6162 0.534
 2806.7158 0.534
 2806.8154 0.534
 2806.9150 0.534
 2807.0146 0.534
 2807.1143 0.534
 2807.2139 0.534
 2807.3135 0.534
 2807.4131 0.534
 2807.5127 0.534
 2807.6123 0.534
 2807.7119 0.534
 2807.8115 0.534
 2807.9111 0.534
 2808.0107 0.534
 2808.1104 0.534
 2808.2100 0.533
 2808.3096 0.533
 2808.4092 0.533
 2808.5088 0.533
 2808.6084 0.533
 2808.7080 0.534
 2808.8076 0.534
 2808.9072 0.534
 2809.0068 0.534
 2809.1064 0.534
 2809.2061 0.534
 2809.3057 0.534
 2809.4053 0.534
 2809.5049 0.534
 2809.6045 0.534
 2809.7041 0.534
 2809.8037 0.534
 2809.9033 0.535
 2810.0029 0.535
 2810.1025 0.535
 2810.2021 0.535
 2810.3018 0.535
 2810.4014 0.534
 2810.5010 0.534
 2810.6006 0.534
 2810.7002 0.534
 2810.7998 0.534
 2810.8994 0.534
 2810.9990 0.534
 2811.0986 0.534
 2811.1982 0.534
 2811.2979 0.534
 2811.3975 0.534
 2811.4971 0.534
 2811.5967 0.534
 2811.6963 0.534
 2811.7959 0.535
 2811.8955 0.535
 2811.9951 0.535
 2812.0947 0.535
 2812.1943 0.535
 2812.2939 0.535
 2812.3936 0.535
 2812.4932 0.535
 2812.5928 0.535
 2812.6924 0.535
 2812.7920 0.535
 2812.8916 0.535
 2812.9912 0.535
 2813.0908 0.535
 2813.1904 0.535
 2813.2900 0.535
 2813.3896 0.534
 2813.4893 0.534
 2813.5889 0.534
 2813.6885 0.534
 2813.7881 0.534
 2813.8877 0.534
 2813.9873 0.534
 2814.0869 0.535
 2814.1865 0.535
 2814.2861 0.535
 2814.3857 0.535
 2814.4854 0.535
 2814.5850 0.536
 2814.6846 0.536
 2814.7842 0.536
 2814.8838 0.536
 2814.9834 0.536
 2815.0830 0.536
 2815.1826 0.536
 2815.2822 0.536
 2815.3818 0.536
 2815.4814 0.536
 2815.5811 0.536
 2815.6807 0.536
 2815.7803 0.536
 2815.8799 0.536
 2815.9795 0.536
 2816.0791 0.536
 2816.1787 0.536
 2816.2783 0.536
 2816.3779 0.536
 2816.4775 0.536
 2816.5771 0.536
 2816.6768 0.536
 2816.7764 0.535
 2816.8760 0.536
 2816.9756 0.536
 2817.0752 0.536
 2817.1748 0.536
 2817.2744 0.536
 2817.3740 0.536
 2817.4736 0.536
 2817.5732 0.537
 2817.6729 0.537
 2817.7725 0.537
 2817.8721 0.537
 2817.9717 0.537
 2818.0713 0.537
 2818.1709 0.537
 2818.2705 0.537
 2818.3701 0.537
 2818.4697 0.537
 2818.5693 0.537
 2818.6689 0.537
 2818.7686 0.537
 2818.8682 0.537
 2818.9678 0.536
 2819.0674 0.536
 2819.1670 0.536
 2819.2666 0.536
 2819.3662 0.536
 2819.4658 0.536
 2819.5654 0.536
 2819.6650 0.536
 2819.7646 0.537
 2819.8643 0.537
 2819.9639 0.537
 2820.0635 0.537
 2820.1631 0.537
 2820.2627 0.537
 2820.3623 0.537
 2820.4619 0.537
 2820.5615 0.537
 2820.6611 0.537
 2820.7607 0.537
 2820.8604 0.537
 2820.9600 0.537
 2821.0596 0.537
 2821.1592 0.538
 2821.2588 0.538
 2821.3584 0.538
 2821.4580 0.538
 2821.5576 0.538
 2821.6572 0.538
 2821.7568 0.538
 2821.8564 0.538
 2821.9561 0.538
 2822.0557 0.538
 2822.1553 0.538
 2822.2549 0.537
 2822.3545 0.537
 2822.4541 0.537
 2822.5537 0.537
 2822.6533 0.537
 2822.7529 0.537
 2822.8525 0.537
 2822.9521 0.537
 2823.0518 0.537
 2823.1514 0.537
 2823.2510 0.538
 2823.3506 0.538
 2823.4502 0.538
 2823.5498 0.538
 2823.6494 0.538
 2823.7490 0.538
 2823.8486 0.538
 2823.9482 0.538
 2824.0479 0.538
 2824.1475 0.538
 2824.2471 0.538
 2824.3467 0.538
 2824.4463 0.538
 2824.5459 0.539
 2824.6455 0.539
 2824.7451 0.539
 2824.8447 0.539
 2824.9443 0.539
 2825.0439 0.539
 2825.1436 0.539
 2825.2432 0.539
 2825.3428 0.539
 2825.4424 0.539
 2825.5420 0.538
 2825.6416 0.538
 2825.7412 0.538
 2825.8408 0.538
 2825.9404 0.538
 2826.0400 0.538
 2826.1396 0.538
 2826.2393 0.538
 2826.3389 0.538
 2826.4385 0.538
 2826.5381 0.538
 2826.6377 0.538
 2826.7373 0.539
 2826.8369 0.539
 2826.9365 0.539
 2827.0361 0.539
 2827.1357 0.539
 2827.2354 0.539
 2827.3350 0.539
 2827.4346 0.539
 2827.5342 0.539
 2827.6338 0.539
 2827.7334 0.539
 2827.8330 0.539
 2827.9326 0.539
 2828.0322 0.539
 2828.1318 0.538
 2828.2314 0.538
 2828.3311 0.538
 2828.4307 0.538
 2828.5303 0.538
 2828.6299 0.538
 2828.7295 0.538
 2828.8291 0.538
 2828.9287 0.538
 2829.0283 0.539
 2829.1279 0.539
 2829.2275 0.539
 2829.3271 0.539
 2829.4268 0.539
 2829.5264 0.540
 2829.6260 0.540
 2829.7256 0.540
 2829.8252 0.540
 2829.9248 0.540
 2830.0244 0.540
 2830.1240 0.540
 2830.2236 0.540
 2830.3232 0.540
 2830.4229 0.540
 2830.5225 0.540
 2830.6221 0.540
 2830.7217 0.540
 2830.8213 0.540
 2830.9209 0.540
 2831.0205 0.540
 2831.1201 0.540
 2831.2197 0.540
 2831.3193 0.540
 2831.4189 0.540
 2831.5186 0.540
 2831.6182 0.540
 2831.7178 0.540
 2831.8174 0.540
 2831.9170 0.541
 2832.0166 0.541
 2832.1162 0.541
 2832.2158 0.541
 2832.3154 0.541
 2832.4150 0.541
 2832.5146 0.541
 2832.6143 0.541
 2832.7139 0.541
 2832.8135 0.541
 2832.9131 0.541
 2833.0127 0.541
 2833.1123 0.541
 2833.2119 0.541
 2833.3115 0.541
 2833.4111 0.541
 2833.5107 0.541
 2833.6104 0.541
 2833.7100 0.541
 2833.8096 0.541
 2833.9092 0.541
 2834.0088 0.541
 2834.1084 0.541
 2834.2080 0.541
 2834.3076 0.541
 2834.4072 0.541
 2834.5068 0.541
 2834.6064 0.541
 2834.7061 0.541
 2834.8057 0.541
 2834.9053 0.541
 2835.0049 0.541
 2835.1045 0.541
 2835.2041 0.541
 2835.3037 0.541
 2835.4033 0.541
 2835.5029 0.541
 2835.6025 0.541
 2835.7021 0.541
 2835.8018 0.541
 2835.9014 0.540
 2836.0010 0.541
 2836.1006 0.541
 2836.2002 0.541
 2836.2998 0.541
 2836.3994 0.541
 2836.4990 0.541
 2836.5986 0.541
 2836.6982 0.541
 2836.7979 0.542
 2836.8975 0.542
 2836.9971 0.542
 2837.0967 0.542
 2837.1963 0.542
 2837.2959 0.542
 2837.3955 0.542
 2837.4951 0.542
 2837.5947 0.542
 2837.6943 0.542
 2837.7939 0.542
 2837.8936 0.542
 2837.9932 0.542
 2838.0928 0.542
 2838.1924 0.542
 2838.2920 0.542
 2838.3916 0.542
 2838.4912 0.542
 2838.5908 0.542
 2838.6904 0.542
 2838.7900 0.542
 2838.8896 0.542
 2838.9893 0.542
 2839.0889 0.542
 2839.1885 0.542
 2839.2881 0.542
 2839.3877 0.542
 2839.4873 0.543
 2839.5869 0.543
 2839.6865 0.543
 2839.7861 0.543
 2839.8857 0.543
 2839.9854 0.543
 2840.0850 0.543
 2840.1846 0.543
 2840.2842 0.542
 2840.3838 0.542
 2840.4834 0.542
 2840.5830 0.542
 2840.6826 0.542
 2840.7822 0.542
 2840.8818 0.542
 2840.9814 0.542
 2841.0811 0.542
 2841.1807 0.543
 2841.2803 0.543
 2841.3799 0.543
 2841.4795 0.543
 2841.5791 0.543
 2841.6787 0.543
 2841.7783 0.543
 2841.8779 0.543
 2841.9775 0.543
 2842.0771 0.543
 2842.1768 0.543
 2842.2764 0.543
 2842.3760 0.543
 2842.4756 0.543
 2842.5752 0.543
 2842.6748 0.543
 2842.7744 0.543
 2842.8740 0.542
 2842.9736 0.542
 2843.0732 0.542
 2843.1729 0.542
 2843.2725 0.542
 2843.3721 0.542
 2843.4717 0.542
 2843.5713 0.542
 2843.6709 0.542
 2843.7705 0.542
 2843.8701 0.542
 2843.9697 0.543
 2844.0693 0.543
 2844.1689 0.543
 2844.2686 0.543
 2844.3682 0.543
 2844.4678 0.544
 2844.5674 0.544
 2844.6670 0.544
 2844.7666 0.544
 2844.8662 0.543
 2844.9658 0.543
 2845.0654 0.543
 2845.1650 0.543
 2845.2646 0.543
 2845.3643 0.543
 2845.4639 0.543
 2845.5635 0.543
 2845.6631 0.543
 2845.7627 0.544
 2845.8623 0.544
 2845.9619 0.544
 2846.0615 0.544
 2846.1611 0.544
 2846.2607 0.544
 2846.3604 0.544
 2846.4600 0.544
 2846.5596 0.544
 2846.6592 0.545
 2846.7588 0.544
 2846.8584 0.545
 2846.9580 0.545
 2847.0576 0.545
 2847.1572 0.545
 2847.2568 0.545
 2847.3564 0.545
 2847.4561 0.545
 2847.5557 0.545
 2847.6553 0.545
 2847.7549 0.545
 2847.8545 0.545
 2847.9541 0.545
 2848.0537 0.545
 2848.1533 0.545
 2848.2529 0.544
 2848.3525 0.544
 2848.4521 0.544
 2848.5518 0.544
 2848.6514 0.544
 2848.7510 0.544
 2848.8506 0.544
 2848.9502 0.544
 2849.0498 0.544
 2849.1494 0.545
 2849.2490 0.545
 2849.3486 0.545
 2849.4482 0.545
 2849.5479 0.545
 2849.6475 0.545
 2849.7471 0.545
 2849.8467 0.545
 2849.9463 0.545
 2850.0459 0.545
 2850.1455 0.545
 2850.2451 0.545
 2850.3447 0.545
 2850.4443 0.545
 2850.5439 0.545
 2850.6436 0.546
 2850.7432 0.546
 2850.8428 0.546
 2850.9424 0.546
 2851.0420 0.546
 2851.1416 0.546
 2851.2412 0.545
 2851.3408 0.545
 2851.4404 0.545
 2851.5400 0.545
 2851.6396 0.545
 2851.7393 0.545
 2851.8389 0.545
 2851.9385 0.545
 2852.0381 0.545
 2852.1377 0.545
 2852.2373 0.545
 2852.3369 0.545
 2852.4365 0.546
 2852.5361 0.546
 2852.6357 0.546
 2852.7354 0.546
 2852.8350 0.546
 2852.9346 0.546
 2853.0342 0.546
 2853.1338 0.546
 2853.2334 0.546
 2853.3330 0.546
 2853.4326 0.546
 2853.5322 0.546
 2853.6318 0.546
 2853.7314 0.546
 2853.8311 0.546
 2853.9307 0.546
 2854.0303 0.546
 2854.1299 0.546
 2854.2295 0.546
 2854.3291 0.546
 2854.4287 0.546
 2854.5283 0.546
 2854.6279 0.546
 2854.7275 0.546
 2854.8271 0.546
 2854.9268 0.547
 2855.0264 0.547
 2855.1260 0.547
 2855.2256 0.547
 2855.3252 0.547
 2855.4248 0.547
 2855.5244 0.547
 2855.6240 0.547
 2855.7236 0.547
 2855.8232 0.547
 2855.9229 0.547
 2856.0225 0.547
 2856.1221 0.547
 2856.2217 0.547
 2856.3213 0.546
 2856.4209 0.546
 2856.5205 0.546
 2856.6201 0.546
 2856.7197 0.546
 2856.8193 0.546
 2856.9189 0.546
 2857.0186 0.546
 2857.1182 0.546
 2857.2178 0.547
 2857.3174 0.547
 2857.4170 0.547
 2857.5166 0.547
 2857.6162 0.547
 2857.7158 0.547
 2857.8154 0.548
 2857.9150 0.548
 2858.0146 0.548
 2858.1143 0.548
 2858.2139 0.548
 2858.3135 0.548
 2858.4131 0.548
 2858.5127 0.548
 2858.6123 0.548
 2858.7119 0.548
 2858.8115 0.548
 2858.9111 0.548
 2859.0107 0.547
 2859.1104 0.547
 2859.2100 0.547
 2859.3096 0.547
 2859.4092 0.547
 2859.5088 0.547
 2859.6084 0.547
 2859.7080 0.547
 2859.8076 0.547
 2859.9072 0.547
 2860.0068 0.548
 2860.1064 0.548
 2860.2061 0.548
 2860.3057 0.548
 2860.4053 0.548
 2860.5049 0.548
 2860.6045 0.548
 2860.7041 0.548
 2860.8037 0.548
 2860.9033 0.548
 2861.0029 0.548
 2861.1025 0.548
 2861.2021 0.548
 2861.3018 0.548
 2861.4014 0.548
 2861.5010 0.548
 2861.6006 0.548
 2861.7002 0.548
 2861.7998 0.548
 2861.8994 0.548
 2861.9990 0.548
 2862.0986 0.548
 2862.1982 0.548
 2862.2979 0.548
 2862.3975 0.548
 2862.4971 0.548
 2862.5967 0.549
 2862.6963 0.549
 2862.7959 0.549
 2862.8955 0.549
 2862.9951 0.549
 2863.0947 0.549
 2863.1943 0.549
 2863.2939 0.549
 2863.3936 0.549
 2863.4932 0.549
 2863.5928 0.549
 2863.6924 0.549
 2863.7920 0.549
 2863.8916 0.549
 2863.9912 0.549
 2864.0908 0.549
 2864.1904 0.549
 2864.2900 0.549
 2864.3896 0.549
 2864.4893 0.550
 2864.5889 0.550
 2864.6885 0.550
 2864.7881 0.550
 2864.8877 0.550
 2864.9873 0.550
 2865.0869 0.550
 2865.1865 0.550
 2865.2861 0.550
 2865.3857 0.550
 2865.4854 0.550
 2865.5850 0.550
 2865.6846 0.550
 2865.7842 0.550
 2865.8838 0.549
 2865.9834 0.549
 2866.0830 0.549
 2866.1826 0.549
 2866.2822 0.549
 2866.3818 0.549
 2866.4814 0.549
 2866.5811 0.550
 2866.6807 0.550
 2866.7803 0.550
 2866.8799 0.550
 2866.9795 0.550
 2867.0791 0.550
 2867.1787 0.550
 2867.2783 0.550
 2867.3779 0.551
 2867.4775 0.551
 2867.5771 0.551
 2867.6768 0.551
 2867.7764 0.551
 2867.8760 0.551
 2867.9756 0.550
 2868.0752 0.550
 2868.1748 0.550
 2868.2744 0.550
 2868.3740 0.550
 2868.4736 0.550
 2868.5732 0.550
 2868.6729 0.550
 2868.7725 0.550
 2868.8721 0.550
 2868.9717 0.550
 2869.0713 0.551
 2869.1709 0.551
 2869.2705 0.551
 2869.3701 0.551
 2869.4697 0.551
 2869.5693 0.551
 2869.6689 0.551
 2869.7686 0.551
 2869.8682 0.551
 2869.9678 0.551
 2870.0674 0.551
 2870.1670 0.551
 2870.2666 0.551
 2870.3662 0.551
 2870.4658 0.551
 2870.5654 0.551
 2870.6650 0.551
 2870.7646 0.552
 2870.8643 0.552
 2870.9639 0.552
 2871.0635 0.552
 2871.1631 0.551
 2871.2627 0.551
 2871.3623 0.551
 2871.4619 0.551
 2871.5615 0.551
 2871.6611 0.551
 2871.7607 0.551
 2871.8604 0.551
 2871.9600 0.551
 2872.0596 0.551
 2872.1592 0.551
 2872.2588 0.551
 2872.3584 0.551
 2872.4580 0.551
 2872.5576 0.551
 2872.6572 0.551
 2872.7568 0.551
 2872.8564 0.552
 2872.9561 0.552
 2873.0557 0.552
 2873.1553 0.552
 2873.2549 0.552
 2873.3545 0.552
 2873.4541 0.552
 2873.5537 0.552
 2873.6533 0.552
 2873.7529 0.552
 2873.8525 0.552
 2873.9521 0.552
 2874.0518 0.552
 2874.1514 0.552
 2874.2510 0.552
 2874.3506 0.552
 2874.4502 0.552
 2874.5498 0.552
 2874.6494 0.552
 2874.7490 0.552
 2874.8486 0.552
 2874.9482 0.552
 2875.0479 0.552
 2875.1475 0.552
 2875.2471 0.552
 2875.3467 0.552
 2875.4463 0.552
 2875.5459 0.552
 2875.6455 0.552
 2875.7451 0.552
 2875.8447 0.552
 2875.9443 0.552
 2876.0439 0.552
 2876.1436 0.552
 2876.2432 0.552
 2876.3428 0.552
 2876.4424 0.553
 2876.5420 0.553
 2876.6416 0.553
 2876.7412 0.553
 2876.8408 0.553
 2876.9404 0.553
 2877.0400 0.553
 2877.1396 0.553
 2877.2393 0.553
 2877.3389 0.553
 2877.4385 0.553
 2877.5381 0.553
 2877.6377 0.553
 2877.7373 0.553
 2877.8369 0.553
 2877.9365 0.553
 2878.0361 0.553
 2878.1357 0.553
 2878.2354 0.553
 2878.3350 0.553
 2878.4346 0.553
 2878.5342 0.553
 2878.6338 0.553
 2878.7334 0.553
 2878.8330 0.554
 2878.9326 0.554
 2879.0322 0.554
 2879.1318 0.554
 2879.2314 0.554
 2879.3311 0.554
 2879.4307 0.554
 2879.5303 0.554
 2879.6299 0.554
 2879.7295 0.554
 2879.8291 0.554
 2879.9287 0.554
 2880.0283 0.554
 2880.1279 0.554
 2880.2275 0.554
 2880.3271 0.553
 2880.4268 0.553
 2880.5264 0.553
 2880.6260 0.553
 2880.7256 0.553
 2880.8252 0.553
 2880.9248 0.553
 2881.0244 0.553
 2881.1240 0.553
 2881.2236 0.554
 2881.3232 0.554
 2881.4229 0.554
 2881.5225 0.554
 2881.6221 0.554
 2881.7217 0.554
 2881.8213 0.554
 2881.9209 0.554
 2882.0205 0.554
 2882.1201 0.554
 2882.2197 0.554
 2882.3193 0.554
 2882.4189 0.554
 2882.5186 0.554
 2882.6182 0.554
 2882.7178 0.554
 2882.8174 0.554
 2882.9170 0.554
 2883.0166 0.554
 2883.1162 0.554
 2883.2158 0.554
 2883.3154 0.554
 2883.4150 0.554
 2883.5146 0.554
 2883.6143 0.554
 2883.7139 0.555
 2883.8135 0.555
 2883.9131 0.555
 2884.0127 0.555
 2884.1123 0.555
 2884.2119 0.555
 2884.3115 0.555
 2884.4111 0.555
 2884.5107 0.555
 2884.6104 0.555
 2884.7100 0.555
 2884.8096 0.555
 2884.9092 0.555
 2885.0088 0.555
 2885.1084 0.555
 2885.2080 0.555
 2885.3076 0.555
 2885.4072 0.555
 2885.5068 0.555
 2885.6064 0.555
 2885.7061 0.555
 2885.8057 0.555
 2885.9053 0.556
 2886.0049 0.555
 2886.1045 0.556
 2886.2041 0.555
 2886.3037 0.555
 2886.4033 0.555
 2886.5029 0.556
 2886.6025 0.556
 2886.7021 0.556
 2886.8018 0.556
 2886.9014 0.556
 2887.0010 0.556
 2887.1006 0.556
 2887.2002 0.556
 2887.2998 0.555
 2887.3994 0.555
 2887.4990 0.555
 2887.5986 0.555
 2887.6982 0.555
 2887.7979 0.555
 2887.8975 0.555
