tau_us,objective
2.2049999999999557,10343.169440902333
2.205999999999955,10469.107102047841
2.2069999999999554,10642.950952815227
2.207999999999955,10858.756008296172
2.208999999999955,11115.82266169649
2.2099999999999547,11414.01717527597
2.210999999999955,11753.206248314149
2.2119999999999544,12133.257015522238
2.212999999999955,12554.03704546506
2.2139999999999542,13015.41433898588
2.2149999999999546,13517.257327641146
2.215999999999954,14059.434872138714
2.2169999999999543,14641.816260785301
2.217999999999954,15264.271207936981
2.218999999999954,15926.669852459694
2.2199999999999536,16628.88275619191
2.220999999999954,17370.78090242032
2.2219999999999533,18152.235694350144
2.2229999999999537,18973.11895359748
2.223999999999953,19833.302918670866
2.2249999999999535,20732.660243475264
2.225999999999953,21671.06399580608
2.2269999999999532,22648.38765586707
2.2279999999999527,23664.505114774965
2.228999999999953,24719.290673088275
2.2299999999999525,25812.619039327128
2.230999999999953,26944.36532851143
2.2319999999999522,28114.40506069459
2.2329999999999526,29322.614159513723
2.233999999999952,30568.868950730714
2.2349999999999524,31853.046160800972
2.235999999999952,33175.02291542172
2.236999999999952,34534.67673811533
2.2379999999999516,35931.88554878637
2.238999999999952,37366.52766231656
2.2399999999999514,38838.481787136756
2.2409999999999517,40347.6270238318
2.241999999999951,41893.84286372078
2.2429999999999515,43477.00918747677
2.243999999999951,45097.006263720905
2.2449999999999513,46753.71474764493
2.2459999999999507,48447.01567962449
2.246999999999951,50176.79048384966
2.2479999999999505,51942.92096694978
2.248999999999951,53745.28931663436
2.2499999999999503,55583.77810032898
2.2509999999999506,57458.27026382925
2.25199999999995,59368.64912994505
2.2529999999999504,61314.79839716683
2.25399999999995,63296.60213831972
2.25499999999995,65313.94479924178
2.2559999999999496,67366.7111974466
2.25699999999995,69454.7865208161
2.2579999999999494,71578.05632627028
2.2589999999999497,73736.40653847037
2.259999999999949,75929.72344850356
2.2609999999999495,78157.89371259174
2.261999999999949,80420.80435078735
2.2629999999999493,82718.34274569442
2.2639999999999487,85050.39664117423
2.264999999999949,87416.85414107831
2.2659999999999485,89817.6037079603
2.266999999999949,92252.53416182013
2.2679999999999483,94721.53467882909
2.2689999999999486,97224.49479008182
2.269999999999948,99761.30438033146
2.2709999999999484,102331.85368675283
2.271999999999948,104936.03329768397
2.272999999999948,107573.7341514063
2.2739999999999476,110244.84753488906
2.274999999999948,112949.26508258091
2.2759999999999474,115686.87877516486
2.2769999999999477,118457.58093836819
2.277999999999947,121261.26424170958
2.2789999999999475,124097.82169732697
2.279999999999947,126967.14665874389
2.2809999999999473,129869.13281969095
2.2819999999999467,132803.67421289338
2.282999999999947,135770.66520889505
2.2839999999999465,138770.00051486024
2.284999999999947,141801.5751734029
2.2859999999999463,144865.284561399
2.2869999999999466,147961.02438882974
2.287999999999946,151088.69069759652
2.2889999999999464,154248.17986037844
2.289999999999946,157439.3885794506
2.290999999999946,160662.21388555638
2.2919999999999456,163916.553136735
2.292999999999946,167202.3040171956
2.2939999999999454,170519.3645361653
2.2949999999999458,173867.6330267598
2.295999999999945,177247.00814484866
2.2969999999999455,180657.38886793933
2.297999999999945,184098.67449403214
2.2989999999999453,187570.76464053238
2.2999999999999448,191073.55924311205
2.300999999999945,194606.95855461957
2.3019999999999445,198170.86314395405
2.302999999999945,201765.1738949939
2.3039999999999443,205389.792005469
2.3049999999999446,209044.6189859003
2.305999999999944,212729.5566584809
2.3069999999999444,216444.5071560267
2.307999999999944,220189.3729208623
2.308999999999944,223964.0567037784
2.3099999999999437,227768.46156293945
2.310999999999944,231602.4908628291
2.3119999999999434,235466.0482731789
2.3129999999999438,239359.03776792312
2.313999999999943,243281.3636241289
2.3149999999999435,247232.9304209632
2.315999999999943,251213.64303862877
2.3169999999999433,255223.4066573496
2.3179999999999428,259262.1267562943
2.318999999999943,263329.709112584
2.3199999999999426,267426.0598002324
2.320999999999943,271551.0851891378
2.3219999999999423,275704.69194404804
2.3229999999999427,279886.78702356573
2.323999999999942,284097.2776790981
2.3249999999999424,288336.07145388826
2.325999999999942,292603.0761819735
2.3269999999999422,296898.1999872146
2.3279999999999417,301221.35128226836
2.328999999999942,305572.4387676201
2.3299999999999415,309951.3714305739
2.330999999999942,314358.05854427983
2.3319999999999412,318792.4096667354
2.3329999999999416,323254.33463983063
2.333999999999941,327743.74358834024
2.3349999999999413,332260.5469189922
2.335999999999941,336804.6553194587
2.336999999999941,341375.9797574281
2.3379999999999406,345974.4314796179
2.338999999999941,350599.9220108393
2.3399999999999403,355252.363153022
2.3409999999999407,359931.6669842926
2.34199999999994,364637.74585800205
2.3429999999999405,369370.5124018047
2.34399999999994,374129.87951670215
2.3449999999999402,378915.76037613105
2.3459999999999397,383728.06842500245
2.34699999999994,388566.71737881185
2.3479999999999395,393431.62122266716
2.34899999999994,398322.69421042706
2.3499999999999392,403239.850863725
2.3509999999999396,408183.00597110327
2.351999999999939,413152.07458706375
2.3529999999999394,418146.9720312029
2.353999999999939,423167.61388726963
2.354999999999939,428213.91600229987
2.3559999999999386,433285.79448568105
2.356999999999939,438383.1657083073
2.3579999999999384,443505.94630164944
2.3589999999999387,448654.0531568919
2.359999999999938,453827.4034240408
2.3609999999999385,459025.91451104777
2.361999999999938,464249.5040829298
2.3629999999999383,469498.09006091784
2.3639999999999377,474771.59062154364
2.364999999999938,480069.92419583304
2.3659999999999375,485393.0094683764
2.366999999999938,490740.76537654136
2.3679999999999373,496113.11110955104
2.3689999999999376,501509.96610767755
2.369999999999937,506931.2500613643
2.3709999999999374,512376.8829104001
2.371999999999937,517846.78484306106
2.372999999999937,523340.8762952785
2.3739999999999366,528859.0779497974
2.374999999999937,534401.3107353522
2.3759999999999364,539967.4958258213
2.3769999999999367,545557.5546394177
2.377999999999936,551171.4088378453
2.3789999999999365,556808.980325498
2.379999999999936,562470.1912486245
2.3809999999999363,568154.9639945254
2.3819999999999357,573863.2211907308
2.382999999999936,579594.885704211
2.3839999999999355,585349.8806405378
2.384999999999936,591128.1293431228
2.3859999999999353,596929.5553923751
2.3869999999999356,602754.082604948
2.387999999999935,608601.6350329019
2.3889999999999354,614472.1369629577
2.389999999999935,620365.5129156607
2.390999999999935,626281.6876446533
2.3919999999999346,632220.5861358283
2.392999999999935,638182.1336066126
2.3939999999999344,644166.2555051383
2.3949999999999347,650172.8775095175
2.395999999999934,656201.9255270229
2.3969999999999345,662253.325693367
2.397999999999934,668327.0043719041
2.3989999999999343,674422.8881528954
2.3999999999999337,680540.9038527106
2.400999999999934,686680.9785131287
2.4019999999999335,692843.0394005247
2.402999999999934,699027.014005179
2.4039999999999333,705232.83004047
2.4049999999999336,711460.4154421837
2.405999999999933,717709.6983677247
2.4069999999999334,723980.607195423
2.407999999999933,730273.0705237527
2.408999999999933,736587.0171706448
2.4099999999999326,742922.3761726985
2.410999999999933,749279.0767845195
2.4119999999999324,755657.0484779363
2.4129999999999328,762056.2209413244
2.413999999999932,768476.5240788395
2.4149999999999325,774917.8880097443
2.415999999999932,781380.2430676664
2.4169999999999323,787863.5197998969
2.4179999999999318,794367.6489666678
2.418999999999932,800892.5615404785
2.4199999999999315,807438.1887053406
2.420999999999932,814004.4618561259
2.4219999999999313,820591.3125978308
2.4229999999999317,827198.6727449141
2.423999999999931,833826.47432055
2.4249999999999314,840474.6495560107
2.425999999999931,847143.1308899092
2.426999999999931,853831.8509675536
2.4279999999999307,860540.742640243
2.428999999999931,867269.7389646125
2.4299999999999304,874018.7732019082
2.4309999999999308,880787.7788173745
2.43199999999993,887576.6894795066
2.4329999999999306,894385.4390594573
2.43399999999993,901213.9616302961
2.4349999999999303,908062.1914664024
2.4359999999999298,914930.0630427499
2.43699999999993,921817.5110342997
2.4379999999999296,928724.4703152797
2.43899999999993,935650.8759585938
2.4399999999999293,942596.6632351065
2.4409999999999297,949561.7676130455
2.441999999999929,956546.1247572956
2.4429999999999295,963549.6705288175
2.443999999999929,970572.3409839326
2.4449999999999292,977614.0723737489
2.4459999999999287,984674.801143465
2.446999999999929,991754.4639317712
2.4479999999999285,998852.997570182
2.448999999999929,1005970.3390824515
2.4499999999999282,1013106.4256838692
2.4509999999999286,1020261.194780716
2.451999999999928,1027434.5839695606
2.4529999999999283,1034626.5310367042
2.453999999999928,1041836.9739574973
2.454999999999928,1049065.8508957762
2.4559999999999276,1056313.1002032037
2.456999999999928,1063578.6604186727
2.4579999999999274,1070862.470267689
2.4589999999999277,1078164.4686617812
2.459999999999927,1085484.594697845
2.4609999999999275,1092822.7876576013
2.461999999999927,1100178.9870069274
2.4629999999999272,1107553.1323953185
2.4639999999999267,1114945.1636552247
2.464999999999927,1122355.0208015174
2.4659999999999265,1129782.644030834
2.466999999999927,1137227.97372105
2.4679999999999263,1144690.950430612
2.4689999999999266,1152171.5148980306
