split,alias_class,run,period,field_G,frequency_MHz,phase_bin,x_spin_mid,direction_cos,direction_sin,release_residual,parent_release_ARA,time_us,count_weight,sample_bins
development,primary,EMU00070049,RF on,446.0,6.042854,11,0.71875,-0.07749471070092268,0.06148785811237249,-0.5235142443223965,1.0543936615601213,2.0392754718994945,222645.0,11
development,primary,EMU00070049,RF on,446.0,6.042854,12,0.78125,-0.02807731396756562,0.06621308986932307,0.2801217640848553,0.9814039324776571,1.86349934587006,243782.0,11
development,primary,EMU00070049,RF on,446.0,6.042854,13,0.84375,-0.03991038548216451,-0.016506502578986244,0.08047354286105868,1.1379151022877645,2.184798795146128,221591.0,11
development,primary,EMU00070049,RF on,446.0,6.042854,14,0.90625,-0.08139567160939745,0.026032799533844932,-0.22340712021986792,1.0576948493380405,2.0348737073663483,224474.0,11
development,primary,EMU00070049,RF on,446.0,6.042854,15,0.96875,-0.03651225395412602,0.006528638507483649,0.1813018561169194,0.9886343339466577,1.8675059195321844,244505.0,11
development,primary,EMU00070049,RF on,446.0,6.042854,16,1.03125,-0.06180812719801895,0.004619768444365613,-0.05086033747236698,0.9465267158264633,1.791370944540568,277808.0,12
development,primary,EMU00070049,RF on,446.0,6.042854,17,1.09375,-0.053086075492659146,-0.024455334895476657,-0.06388179585847763,1.0656926516248904,2.0435854321360645,225253.0,11
development,primary,EMU00070049,RF on,446.0,6.042854,18,1.15625,-0.035036110640219345,-0.004349255374139141,0.6015324149730057,0.9978966640832283,1.8814628865476708,245269.0,11
development,primary,EMU00070049,RF on,446.0,6.042854,19,1.21875,-0.05752385578812303,-0.004633130062860847,-0.1667348302935122,0.9550542881637438,1.813640241094086,274310.0,12
development,primary,EMU00070049,RF on,446.0,6.042854,20,1.28125,-0.02517664293266588,-0.03911598313998115,-0.0589513415367452,1.0740966581052964,2.0546616716183688,225524.0,11
development,primary,EMU00070049,RF on,446.0,6.042854,21,1.34375,-0.019799249503046273,-0.02964831487039963,-0.3813758852714347,1.0070392356039202,1.8969572816310554,243346.0,11
development,primary,EMU00070049,RF on,446.0,6.042854,22,1.40625,-0.027729261688078065,-0.021761943044120758,0.2938546559010808,0.9618481701003869,1.831236829653259,272318.0,12
development,primary,EMU00070049,RF on,446.0,6.042854,23,1.46875,0.007207240028250211,-0.04983971913683723,0.426138313558135,1.0843786082708393,2.076021402543805,225852.0,11
development,primary,EMU00070049,RF on,446.0,6.042854,24,1.53125,0.04487049858877534,-0.09641189051234494,-0.5051989451262433,1.0162887732100157,1.9128139778802624,242845.0,11
development,primary,EMU00070049,RF on,446.0,6.042854,25,1.59375,0.04265885263514508,-0.08874738690026095,-0.02783958539497513,0.9460928973232685,1.7601329588795853,262909.0,11
development,primary,EMU00070049,RF on,446.0,6.042854,26,1.65625,0.01018086006070666,-0.04930549824893033,-0.05958728279486784,1.1118652490575263,2.173760057413798,231503.0,12
development,primary,EMU00070049,RF on,446.0,6.042854,27,1.71875,0.05705493710270643,-0.0539978592273421,-0.34667569412444593,1.0253303389009738,1.9307726981319315,242504.0,11
development,primary,EMU00070049,RF on,446.0,6.042854,28,1.78125,0.0331669415930489,-0.051988547205630016,0.058924880981743574,0.9551673949805685,1.7782592006905664,262206.0,11
development,primary,EMU00070049,RF on,446.0,6.042854,29,1.84375,0.06894913249405625,-0.06915119258162447,-0.14500715025905445,1.117063351202119,2.186240150519242,229409.0,12
development,primary,EMU00070049,RF on,446.0,6.042854,30,1.90625,0.07872942005190306,-0.034154020944966355,-0.12946931560251967,1.036562049432949,1.95797588569557,241511.0,11
development,primary,EMU00070049,RF on,446.0,6.042854,31,1.96875,0.040417617223737254,-0.03727713708036669,-0.48603395663056614,1.1708749349814591,2.286675354218812,207158.0,11
development,primary,EMU00070049,RF off,446.0,6.042854,0,0.03125,0.07266639938059719,0.007097230223076098,0.12364137998587062,0.9417365751898409,1.7687273499426501,280677.0,12
development,primary,EMU00070049,RF off,446.0,6.042854,1,0.09375,0.04464998325263606,0.04812845067597836,-0.04720519766057619,1.2353661817200638,2.466768628428416,191900.0,11
development,primary,EMU00070049,RF off,446.0,6.042854,2,0.15625,0.06089457989330975,0.0070550306845305125,-0.40292065028260987,1.1036433435603539,2.175329798700879,213008.0,11
development,primary,EMU00070049,RF off,446.0,6.042854,3,0.21875,0.027107458553134657,0.06903254313767425,0.12565969268876215,0.9691987735324716,1.8192713905299687,275577.0,12
development,primary,EMU00070049,RF off,446.0,6.042854,4,0.28125,0.04943998239224563,0.05680507135556811,-0.43625298269536666,1.1730311540063414,2.350041557683787,196768.0,11
development,primary,EMU00070049,RF off,446.0,6.042854,5,0.34375,0.018599515153409043,0.05972578628394537,0.14466633427171605,1.0702350515642594,2.101955025733268,218432.0,11
development,primary,EMU00070049,RF off,446.0,6.042854,6,0.40625,-0.006403152983330625,0.0460275274917082,-0.5024294406242032,0.9891157500627153,1.863219717907184,269673.0,12
development,primary,EMU00070049,RF off,446.0,6.042854,7,0.46875,0.022729928724862132,0.06282913158719985,-0.011738181081327535,1.1393296590146271,2.2685658795680697,201957.0,11
development,primary,EMU00070049,RF off,446.0,6.042854,8,0.53125,0.003944503071998543,0.026939849469343462,-0.12690952741429706,1.0572340155138276,2.05922299780275,221371.0,11
development,primary,EMU00070049,RF off,446.0,6.042854,9,0.59375,-0.028111615513800987,0.05363991633575028,-0.36236799877949294,1.0020765602273698,1.8940588374554819,266163.0,12
development,primary,EMU00070049,RF off,446.0,6.042854,10,0.65625,-0.01687890528416221,0.03707502405071956,0.5666062036021435,1.1149365106716476,2.16085272312761,200584.0,10
development,primary,EMU00070049,RF off,446.0,6.042854,11,0.71875,-0.06124102381107315,0.06333006209633081,0.03538761405792952,1.05496954879971,2.0422355755086343,223603.0,11
development,primary,EMU00070049,RF off,446.0,6.042854,12,0.78125,-0.02793593936524505,0.049444895743324696,0.11451273085674152,0.9804734639207503,1.861900957444443,243758.0,11
development,primary,EMU00070049,RF off,446.0,6.042854,13,0.84375,-0.04196857032311616,0.04495846604570018,-0.06151500914048819,1.137892568548457,2.1866918755544287,221388.0,11
development,primary,EMU00070049,RF off,446.0,6.042854,14,0.90625,-0.0632816255549917,0.02140714267569753,0.14015378789853195,1.0606285828484934,2.043046977685577,224844.0,11
development,primary,EMU00070049,RF off,446.0,6.042854,15,0.96875,-0.04642767055183955,-0.0020493331991127558,-0.6038839702140896,0.9878129915951157,1.8659769381082623,243391.0,11
development,primary,EMU00070049,RF off,446.0,6.042854,16,1.03125,-0.0508040179671217,0.009790721353145421,0.07551862352307996,0.9473302066885044,1.7930229829450879,278179.0,12
development,primary,EMU00070049,RF off,446.0,6.042854,17,1.09375,-0.07736335611152056,-0.01574794459324179,0.31824926389629443,1.0667282422933588,2.045157284517404,226076.0,11
development,primary,EMU00070049,RF off,446.0,6.042854,18,1.15625,-0.048066630953152965,-0.016573094001936805,-0.24047641058939934,0.9995810615498234,1.8848510900371174,243827.0,11
development,primary,EMU00070049,RF off,446.0,6.042854,19,1.21875,-0.05747972918790842,-0.04343686347361079,-0.13416668286631658,0.9529712122005473,1.807640731212117,274999.0,12
development,primary,EMU00070049,RF off,446.0,6.042854,20,1.28125,-0.020257052101399973,-0.020175492748281943,-0.3210114195501043,1.0736342718284282,2.052851713325127,225423.0,11
development,primary,EMU00070049,RF off,446.0,6.042854,21,1.34375,-0.05537962827448107,-0.0462432829252096,-0.7752746839215099,1.006609868683084,1.8926151690134132,243269.0,11
development,primary,EMU00070049,RF off,446.0,6.042854,22,1.40625,-0.03621095282608112,-0.06751716179775824,0.05086309524205046,0.9603153962902019,1.8275960265652178,272305.0,12
development,primary,EMU00070049,RF off,446.0,6.042854,23,1.46875,0.02646282552325822,-0.049058735543758794,-0.018555870967628885,1.0822589207942308,2.069221847681205,225703.0,11
development,primary,EMU00070049,RF off,446.0,6.042854,24,1.53125,0.010885692725410727,-0.08563655439969117,0.0390589556415569,1.0164314305351674,1.9131097414258273,244005.0,11
development,primary,EMU00070049,RF off,446.0,6.042854,25,1.59375,0.03874624183720352,-0.05311209559897029,0.2528933067885228,0.9461810316870712,1.7611063784908434,263522.0,11
development,primary,EMU00070049,RF off,446.0,6.042854,26,1.65625,0.0352910301791598,-0.05592867187787232,0.4539773092328538,1.1123233846630476,2.1745776924791946,232642.0,12
development,primary,EMU00070049,RF off,446.0,6.042854,27,1.71875,0.03277772580508488,-0.06825603794918939,0.2686270280720972,1.0279273438121066,1.938914481396567,243240.0,11
development,primary,EMU00070049,RF off,446.0,6.042854,28,1.78125,0.06234518633229663,-0.040837283912479976,0.43387590536817106,0.9571165862006046,1.785043515059498,262578.0,11
development,primary,EMU00070049,RF off,446.0,6.042854,29,1.84375,0.04290036583224825,-0.01930398601785267,0.0605446653989267,1.1188129951098624,2.19109709501254,229752.0,12
development,primary,EMU00070049,RF off,446.0,6.042854,30,1.90625,0.052680652767609644,-0.015980885365952262,-0.031518724450000445,1.0350551825800731,1.9526028712838743,242221.0,11
development,primary,EMU00070049,RF off,446.0,6.042854,31,1.96875,0.05921141361425069,-0.01745199534274189,-0.21190639285399746,1.1716134858388996,2.289219946775462,207673.0,11
development,primary,EMU00070055,RF on,482.0,6.5306180000000005,0,0.03125,0.08984629257594387,-0.04275629796701631,-0.49436861771586693,1.227417616173764,2.4994535405671567,217898.0,13
development,primary,EMU00070055,RF on,482.0,6.5306180000000005,1,0.09375,0.07497684227707009,0.044497981466696555,-0.15922274319237997,0.9368532260128813,1.8013457931672994,264134.0,12
development,primary,EMU00070055,RF on,482.0,6.5306180000000005,2,0.15625,0.05791417492951735,0.021512633785168298,0.2343396785557544,1.1118479477291703,2.1184840052716107,206802.0,10
development,primary,EMU00070055,RF on,482.0,6.5306180000000005,3,0.21875,0.05304882255387869,0.057778179654468464,-0.4268311979397652,1.0628426676029101,2.0668937974396435,220357.0,11
development,primary,EMU00070055,RF on,482.0,6.5306180000000005,4,0.28125,-0.0047872541543516525,0.057687050453205414,-0.08477356560626292,1.0657214853333947,2.0456637689798756,225043.0,11
development,primary,EMU00070055,RF on,482.0,6.5306180000000005,5,0.34375,0.020302187454171186,0.07139999284547084,-0.2042096689382891,1.0007685240568904,1.925141031340943,235558.0,11
development,primary,EMU00070055,RF on,482.0,6.5306180000000005,6,0.40625,-0.011000803915587443,0.05562289136312698,-0.26978092727345415,1.0017955734447712,1.9007932080373784,239927.0,11
development,primary,EMU00070055,RF on,482.0,6.5306180000000005,7,0.46875,0.02562982662793086,0.04392949946928975,0.10902204402199192,1.1791242937788522,2.2917326257175494,190888.0,10
development,primary,EMU00070055,RF on,482.0,6.5306180000000005,8,0.53125,0.002536411399416017,0.06334493283686089,0.6574743603666372,0.9376686946605767,1.7650021766589024,257323.0,11
development,primary,EMU00070055,RF on,482.0,6.5306180000000005,9,0.59375,-0.027524968201065668,0.08028059825104773,0.2539305885032893,0.9829615338819157,1.7855261954797514,289218.0,12
development,primary,EMU00070055,RF on,482.0,6.5306180000000005,10,0.65625,-0.0729619815690582,0.07333344749097752,0.054222912228973935,1.2425737978108342,2.484523387171146,227966.0,13
development,primary,EMU00070055,RF on,482.0,6.5306180000000005,11,0.71875,-0.04966588555290078,0.018915838518459578,0.3371830809418877,0.9654655440524905,1.860802431380434,261178.0,12
development,primary,EMU00070055,RF on,482.0,6.5306180000000005,12,0.78125,-0.0074484163998107394,0.028566193751968134,0.5428838841514926,1.1318143654679933,2.1692556815274946,202669.0,10
development,primary,EMU00070055,RF on,482.0,6.5306180000000005,13,0.84375,-0.06294706983775845,0.03061673188937982,0.33417169393146456,1.0844592175825232,2.1199862845796127,216551.0,11
development,primary,EMU00070055,RF on,482.0,6.5306180000000005,14,0.90625,-0.009155310720960267,0.005525593960243842,0.21617653895151875,1.0708764847787957,2.0170942961704235,216307.0,10
development,primary,EMU00070055,RF on,482.0,6.5306180000000005,15,0.96875,-0.08885969914866332,0.03084196073037191,-0.13966097549716763,1.0213625815029563,1.970521985385919,230718.0,11
development,primary,EMU00070055,RF on,482.0,6.5306180000000005,16,1.03125,-0.06661047546183686,-0.007686557818019206,-0.09733449335132183,1.025016704029434,1.9528161025069128,234865.0,11
development,primary,EMU00070055,RF on,482.0,6.5306180000000005,17,1.09375,-0.045568379024136386,0.00771802076361386,0.17778589685546525,1.1958877108865942,2.3359652230359926,187053.0,10
development,primary,EMU00070055,RF on,482.0,6.5306180000000005,18,1.15625,-0.10173906539179842,-0.06212343149263114,-0.2769872261585441,0.9591351933110694,1.8083159418901824,250432.0,11
development,primary,EMU00070055,RF on,482.0,6.5306180000000005,19,1.21875,-0.047082511334291664,-0.035400962939273445,-0.26183222425083225,0.9993362632889501,1.859109151220632,250293.0,11
development,primary,EMU00070055,RF on,482.0,6.5306180000000005,20,1.28125,-0.007254513398523365,-0.01132555363597586,-0.14910676986684596,0.9921213026404363,1.8738632778724467,288037.0,13
development,primary,EMU00070055,RF on,482.0,6.5306180000000005,21,1.34375,-0.04699414979088306,-0.03889548681111502,0.022050656102893303,1.028762319064365,1.9958002987651775,275557.0,13
development,primary,EMU00070055,RF on,482.0,6.5306180000000005,22,1.40625,-0.03869885667354763,-0.06618991947033964,-0.500362755656862,1.164407742826107,2.2917840701015537,202088.0,11
development,primary,EMU00070055,RF on,482.0,6.5306180000000005,23,1.46875,0.019670535015305777,-0.0402663136148205,0.014263773824196463,0.9141919246351603,1.7530907843176096,270392.0,12
development,primary,EMU00070055,RF on,482.0,6.5306180000000005,24,1.53125,-0.0012432845886419647,-0.07497578094076339,-0.15300847428356243,1.0892210611695234,2.0614491440641842,211226.0,10
development,primary,EMU00070055,RF on,482.0,6.5306180000000005,25,1.59375,0.032807414965554366,-0.04242748174442941,-0.30403171256356926,1.0417428813973446,2.0166359048425053,225559.0,11
development,primary,EMU00070055,RF on,482.0,6.5306180000000005,26,1.65625,0.03177581882479206,-0.05772289311902032,0.03389417730700188,1.0457497554189417,1.9995393813170081,230097.0,11
development,primary,EMU00070055,RF on,482.0,6.5306180000000005,27,1.71875,0.04082823431122164,-0.05278615488875186,-0.32170009239807595,0.9776760358634701,1.8763426782939077,240507.0,11
development,primary,EMU00070055,RF on,482.0,6.5306180000000005,28,1.78125,0.03681426507718846,-0.08075728209275887,0.0706852891093762,0.9825764421550506,1.8600462424215378,245390.0,11
development,primary,EMU00070055,RF on,482.0,6.5306180000000005,29,1.84375,0.07255139705236473,-0.04126993738701295,-0.35430208657102674,1.1596792319585612,2.237193428688709,194768.0,10
development,primary,EMU00070055,RF on,482.0,6.5306180000000005,30,1.90625,0.06427961591873722,-0.02475818948814398,-0.05722216535285223,0.908060080951617,1.6907479782888868,307075.0,13
development,primary,EMU00070055,RF on,482.0,6.5306180000000005,31,1.96875,0.06299101999091747,-0.011598935797237623,0.25734046319228326,1.0203184729622679,1.9002858222455572,275121.0,12
development,primary,EMU00070055,RF off,482.0,6.5306180000000005,0,0.03125,0.0734352284112924,0.04055756781070368,0.07561137641091971,1.2280384168154004,2.5012099717881453,219037.0,13
development,primary,EMU00070055,RF off,482.0,6.5306180000000005,1,0.09375,0.0450863717506657,0.02855483512765756,0.13451257908969205,0.9391718964280866,1.8079045305235448,264411.0,12
development,primary,EMU00070055,RF off,482.0,6.5306180000000005,2,0.15625,0.03497307301655844,0.01332832220122789,0.04878599512865578,1.1108800982980733,2.115534772786132,206793.0,10
development,primary,EMU00070055,RF off,482.0,6.5306180000000005,3,0.21875,0.0432527453266771,0.03965276315172993,-0.5163661552470277,1.0614845790995484,2.063283492831405,220526.0,11
development,primary,EMU00070055,RF off,482.0,6.5306180000000005,4,0.28125,0.049896616841871425,0.041811758442682624,-0.5298272037673922,1.0656552204172485,2.046093417553471,224396.0,11
development,primary,EMU00070055,RF off,482.0,6.5306180000000005,5,0.34375,0.03643466800750088,0.04041928510742946,-0.07601017319358978,1.0007064795152407,1.9258110685436889,235831.0,11
development,primary,EMU00070055,RF off,482.0,6.5306180000000005,6,0.40625,0.008294864093650342,0.04091600267283039,-0.02076711852932058,1.0042819883159912,1.9041864902278602,240446.0,11
development,primary,EMU00070055,RF off,482.0,6.5306180000000005,7,0.46875,0.00448831620568695,0.04814735321693219,0.1156535267778798,1.1801370276999377,2.2938828882866864,190959.0,10
development,primary,EMU00070055,RF off,482.0,6.5306180000000005,8,0.53125,-0.0016692976837696793,0.029621868834977635,-0.17141072452455466,0.9362134250526908,1.7609046190916378,256214.0,11
development,primary,EMU00070055,RF off,482.0,6.5306180000000005,9,0.59375,-0.03976496426508418,0.06745753885351366,-0.172082699273121,0.9831655456392878,1.7858548316413552,288470.0,12
development,primary,EMU00070055,RF off,482.0,6.5306180000000005,10,0.65625,-0.044264624465490364,0.03656296425257962,-0.08745311795139411,1.2445404353635223,2.491840686051392,227472.0,13
development,primary,EMU00070055,RF off,482.0,6.5306180000000005,11,0.71875,-0.02667135118066749,0.0464512038267215,-0.606093092611612,0.9645354239906585,1.8589696616558256,259625.0,12
development,primary,EMU00070055,RF off,482.0,6.5306180000000005,12,0.78125,-0.05866877906460901,0.046549537776048026,-0.2222932835597975,1.129745152524469,2.1629684709568555,201952.0,10
development,primary,EMU00070055,RF off,482.0,6.5306180000000005,13,0.84375,-0.07319117136411614,0.013046587578956917,-0.08190507608550825,1.0832483480674464,2.114457545576615,216378.0,11
development,primary,EMU00070055,RF off,482.0,6.5306180000000005,14,0.90625,-0.060089116024654034,0.030529416382800788,0.1016867278068528,1.0740187858908037,2.028222657673,215582.0,10
development,primary,EMU00070055,RF off,482.0,6.5306180000000005,15,0.96875,-0.07988199121439422,0.032966520239567636,-0.06475398186226909,1.021254510263652,1.9709446162342208,230945.0,11
development,primary,EMU00070055,RF off,482.0,6.5306180000000005,16,1.03125,-0.0496050923880648,0.02240985297885146,-0.05724363095472606,1.0255919326758955,1.953997071802632,235001.0,11
development,primary,EMU00070055,RF off,482.0,6.5306180000000005,17,1.09375,-0.05295247830512544,-0.03039868143114413,0.2578383501350404,1.1969537941165402,2.338720136488172,187206.0,10
development,primary,EMU00070055,RF off,482.0,6.5306180000000005,18,1.15625,-0.054617309748098336,-0.006901027801581701,0.2574537160857196,0.9615228676540599,1.8159386111189761,251007.0,11
development,primary,EMU00070055,RF off,482.0,6.5306180000000005,19,1.21875,-0.051448943525990935,-0.03017300713053335,0.322908200813349,0.9992917623504144,1.8573727445969614,251614.0,11
development,primary,EMU00070055,RF off,482.0,6.5306180000000005,20,1.28125,-0.01667076036719128,-0.03821299422067052,-0.45582778263646245,0.9923632877228119,1.874330307474286,287562.0,13
development,primary,EMU00070055,RF off,482.0,6.5306180000000005,21,1.34375,-0.03072399786718648,-0.048566387624856086,-0.07615244000148921,1.0280949234211514,1.9933435180944732,275688.0,13
development,primary,EMU00070055,RF off,482.0,6.5306180000000005,22,1.40625,-0.006092193999871257,-0.06978523786567789,-0.046133696213882885,1.16467408399033,2.2926077897289074,202939.0,11
development,primary,EMU00070055,RF off,482.0,6.5306180000000005,23,1.46875,-0.023954473174599575,-0.034078860182671714,0.01741583087678733,0.9126178928225479,1.7497453938548695,270750.0,12
development,primary,EMU00070055,RF off,482.0,6.5306180000000005,24,1.53125,0.036127115341525635,-0.043881749419302035,0.4816854151716896,1.0913761225806644,2.067879665055102,211975.0,10
development,primary,EMU00070055,RF off,482.0,6.5306180000000005,25,1.59375,0.01859702363857953,-0.04488220869905,0.07354163965079076,1.0439113577472032,2.0241861529363177,225901.0,11
development,primary,EMU00070055,RF off,482.0,6.5306180000000005,26,1.65625,0.021370508685391296,-0.05118971394979649,0.43437115224087675,1.045697203556371,1.9989012484695334,230983.0,11
development,primary,EMU00070055,RF off,482.0,6.5306180000000005,27,1.71875,0.06576116527088027,-0.03554311555414466,-0.27385276116419655,0.9789313236222804,1.8768207345785521,240797.0,11
development,primary,EMU00070055,RF off,482.0,6.5306180000000005,28,1.78125,0.04172869125011133,-0.04797267833891122,0.2702162354164997,0.9817215640499033,1.8578214310670547,245992.0,11
development,primary,EMU00070055,RF off,482.0,6.5306180000000005,29,1.84375,0.09532288279649234,-0.05277342852509461,-0.38423440736831094,1.1613926986820986,2.2434042300586157,194547.0,10
development,primary,EMU00070055,RF off,482.0,6.5306180000000005,30,1.90625,0.038774169103606024,-0.04110609046734484,0.08340522222743957,0.9078091894086044,1.6897324632292194,307631.0,13
development,primary,EMU00070055,RF off,482.0,6.5306180000000005,31,1.96875,0.05986277376247257,-0.028002267371915513,-0.28772240847905517,1.0212095750568517,1.902518696433926,274046.0,12
validation,primary,EMU00069986,RF on,68.0,0.921332,0,0.03125,0.1329529588902108,0.013909327318077975,0.09075696133073304,1.1936812325962414,2.291910730536951,223787.0,11
validation,primary,EMU00069986,RF on,68.0,0.921332,1,0.09375,0.06924345680076756,-0.015255377142068496,0.15696770427681128,1.2219976057961202,2.4064527493021535,210718.0,11
validation,primary,EMU00069986,RF on,68.0,0.921332,2,0.15625,0.0771615252299076,0.0876845269598052,0.18506701998289313,1.2313300155590157,2.4626500156978186,201627.0,11
validation,primary,EMU00069986,RF on,68.0,0.921332,3,0.21875,0.13166583010903413,0.04912712114030381,0.11767882342276992,1.2183761341353943,2.397968367262406,189461.0,10
validation,primary,EMU00069986,RF on,68.0,0.921332,4,0.28125,0.027242302876253805,0.08400926098973983,-0.30539248332365826,1.2466366816273797,2.517285908096027,191757.0,11
validation,primary,EMU00069986,RF on,68.0,0.921332,5,0.34375,0.09774962513951314,0.09796704938024307,0.09881571218053505,1.2423009859061034,2.4673967021117384,183683.0,10
validation,primary,EMU00069986,RF on,68.0,0.921332,6,0.40625,0.011305190663365461,0.09864998590370148,-0.36130112970977407,1.2532349597336665,2.501354940199406,180252.0,10
validation,primary,EMU00069986,RF on,68.0,0.921332,7,0.46875,0.027093921216958448,0.09745576182010367,-0.07142015729604659,0.8492261563044532,1.5801276170066736,338600.0,13
validation,primary,EMU00069986,RF on,68.0,0.921332,8,0.53125,-0.013427717818473982,0.1055692589496815,-0.20570535148165833,0.8915577952778118,1.697696309484684,318943.0,13
validation,primary,EMU00069986,RF on,68.0,0.921332,9,0.59375,0.0057450442779227355,0.06823751220095967,-0.36112430984709815,0.9053559127170788,1.7561820299132174,305115.0,13
validation,primary,EMU00069986,RF on,68.0,0.921332,10,0.65625,-0.042603782686675785,0.0794855826447139,-0.018896685392927274,0.8882011143898484,1.7021797527897669,287855.0,12
validation,primary,EMU00069986,RF on,68.0,0.921332,11,0.71875,-0.04774098280687397,0.1088959690880967,-0.6472264400028052,0.9285746393507774,1.8192104809037002,290308.0,13
validation,primary,EMU00069986,RF on,68.0,0.921332,12,0.78125,-0.07382894126610161,0.06053952699708075,-0.2704581145216728,0.9376065592449847,1.8406157186033671,283538.0,13
validation,primary,EMU00069986,RF on,68.0,0.921332,13,0.84375,-0.09136688462167186,0.05908815466959682,0.27806885369030726,0.9365515855746391,1.8010630750166583,275775.0,12
validation,primary,EMU00069986,RF on,68.0,0.921332,14,0.90625,-0.08177482798818282,0.04007944996416267,-0.3623922373907096,0.8588735181981085,1.6040641577474466,326018.0,13
validation,primary,EMU00069986,RF on,68.0,0.921332,15,0.96875,-0.09679205163768594,-0.017237530261110415,0.03497840666299904,0.9800915667081003,1.844819841374542,300048.0,13
validation,primary,EMU00069986,RF on,68.0,0.921332,16,1.03125,-0.09259649928365274,-0.0033999002797958965,-0.3573768656232692,1.018883566629075,1.9666023255803509,281741.0,13
validation,primary,EMU00069986,RF on,68.0,0.921332,17,1.09375,-0.09074796672462501,-0.05363668900444856,0.08820830223283474,0.9723429219866147,1.796322038922648,249311.0,10
validation,primary,EMU00069986,RF on,68.0,0.921332,18,1.15625,-0.11302078443508635,-0.059769684640445846,0.22120644700790332,1.0194114699205923,1.9261725270526384,257659.0,11
validation,primary,EMU00069986,RF on,68.0,0.921332,19,1.21875,-0.03988894491920138,-0.04629504077179128,0.1415709836740905,1.0240751181231273,1.9493513927276322,249345.0,11
validation,primary,EMU00069986,RF on,68.0,0.921332,20,1.28125,-0.08913260179286886,-0.06728141581350447,-0.5681855198395083,1.0161002171251483,1.893226541332768,237266.0,10
validation,primary,EMU00069986,RF on,68.0,0.921332,21,1.34375,-0.04044648213781022,-0.11089548006659619,0.34625642304680637,1.0296687816396353,1.9237667601230066,235406.0,10
validation,primary,EMU00069986,RF on,68.0,0.921332,22,1.40625,-0.005223957781143976,-0.08740744486476337,0.46904083832080107,0.9648435419792918,1.7494903996350597,281112.0,11
validation,primary,EMU00069986,RF on,68.0,0.921332,23,1.46875,-0.008625399879502981,-0.10443775267860356,0.06011048651166801,1.073778146097188,1.9861442967695433,256922.0,11
validation,primary,EMU00069986,RF on,68.0,0.921332,24,1.53125,0.029244120995333054,-0.10571845515520346,-0.06593214732550107,1.0802295035666931,2.0402376064062797,223339.0,10
validation,primary,EMU00069986,RF on,68.0,0.921332,25,1.59375,0.04205391182750606,-0.11146670487468925,-0.2639943699473214,1.1206941577346308,2.1384058495852214,237390.0,11
validation,primary,EMU00069986,RF on,68.0,0.921332,26,1.65625,0.08017791700430983,-0.11893592003583765,-0.039471949337401994,1.1322351615688346,2.1961195640873035,227410.0,11
validation,primary,EMU00069986,RF on,68.0,0.921332,27,1.71875,0.08421742129191268,-0.07870987395825632,0.739836728280439,1.138053906508993,2.223273287755981,221305.0,11
validation,primary,EMU00069986,RF on,68.0,0.921332,28,1.78125,0.1160366988982793,-0.06688140582295395,0.24117871389593964,1.1305642769157074,2.165403312241475,210921.0,10
validation,primary,EMU00069986,RF on,68.0,0.921332,29,1.84375,0.0661798558396791,-0.0615373760641653,0.24734667922190195,1.1419622049389213,2.1933228339566413,208118.0,10
validation,primary,EMU00069986,RF on,68.0,0.921332,30,1.90625,0.07661743361494253,-0.008143895618701448,-0.38756376572726714,1.0856232861461448,2.021550620666977,247090.0,11
validation,primary,EMU00069986,RF on,68.0,0.921332,31,1.96875,0.11358604553212714,-0.01940886230966141,-0.16233574574943108,1.1715471588106805,2.268462091666983,200873.0,10
validation,primary,EMU00069986,RF off,68.0,0.921332,0,0.03125,0.09108198130357605,0.019750194239364763,-0.3210744051250666,1.1932322939232214,2.291124750186655,222730.0,11
validation,primary,EMU00069986,RF off,68.0,0.921332,1,0.09375,0.14651386655386908,0.015776231823663493,0.2880530661374088,1.2253369380303356,2.4174082344603316,210008.0,11
validation,primary,EMU00069986,RF off,68.0,0.921332,2,0.15625,0.09249892724384481,0.046190670966782095,-0.09198536874119684,1.2326663381368046,2.466723225480286,200634.0,11
validation,primary,EMU00069986,RF off,68.0,0.921332,3,0.21875,0.0579135062851863,0.06464499164640185,0.08718852390471613,1.2195353681941705,2.4010722139997998,188964.0,10
validation,primary,EMU00069986,RF off,68.0,0.921332,4,0.28125,0.031925539244022895,0.027327769076698052,-0.014667609906447564,1.2486625686369321,2.5261354041641293,191397.0,11
validation,primary,EMU00069986,RF off,68.0,0.921332,5,0.34375,0.07182551826099443,0.07846762122554939,0.01886730798340174,1.2425232384544052,2.468292247173733,183206.0,10
validation,primary,EMU00069986,RF off,68.0,0.921332,6,0.40625,0.009355744445826528,0.1098723478394271,-0.6008025913661801,1.252281589192545,2.4976417796416603,179745.0,10
validation,primary,EMU00069986,RF off,68.0,0.921332,7,0.46875,0.031204571915987068,0.10801387254343225,-0.19583768439306,0.8481042019553886,1.578236999240524,337841.0,13
validation,primary,EMU00069986,RF off,68.0,0.921332,8,0.53125,-0.0042522191486998,0.10720024173227227,-0.011378343065542341,0.8922581680252618,1.7006215621334284,318496.0,13
validation,primary,EMU00069986,RF off,68.0,0.921332,9,0.59375,-0.026283067133864715,0.10914848229999553,-0.5577018681237866,0.9060455931974968,1.7578589631209116,304026.0,13
validation,primary,EMU00069986,RF off,68.0,0.921332,10,0.65625,-0.025251449561710874,0.07490899483591221,0.15600526064433753,0.8897374484097583,1.708455698429918,287172.0,12
