split,alias_class,period,phase_bin,x_spin_mid,measure,mean,se,run_count,count_weight
development,primary,RF on,8,0.53125,time_us,1.9703803912796531,0.07111612307664755,13,3033683.0
development,primary,RF on,9,0.59375,direction_cos,-0.02744897245371527,0.0046407326962797125,13,3313442.0
development,primary,RF on,9,0.59375,direction_sin,0.06729583046216744,0.006044302223435696,13,3313442.0
development,primary,RF on,9,0.59375,release_residual,0.05337224962226454,0.08023764448932075,13,3313442.0
development,primary,RF on,9,0.59375,parent_release_ARA,1.0473851196399846,0.05418285125274904,13,3313442.0
development,primary,RF on,9,0.59375,time_us,2.040997663583722,0.15967582655443868,13,3313442.0
development,primary,RF on,10,0.65625,direction_cos,-0.032066769509508326,0.006187777203077786,13,3018486.0
development,primary,RF on,10,0.65625,direction_sin,0.07017353923904658,0.0068090233578469465,13,3018486.0
development,primary,RF on,10,0.65625,release_residual,0.030199994304300672,0.08265017279414763,13,3018486.0
development,primary,RF on,10,0.65625,parent_release_ARA,1.0681002830457023,0.032835654030133894,13,3018486.0
development,primary,RF on,10,0.65625,time_us,2.0637982230926353,0.08447933986605426,13,3018486.0
development,primary,RF on,11,0.71875,direction_cos,-0.06971023238843901,0.005410122958633805,13,3337832.0
development,primary,RF on,11,0.71875,direction_sin,0.06829767833490204,0.007669286574176583,13,3337832.0
development,primary,RF on,11,0.71875,release_residual,-0.10530056721716294,0.1096583141572264,13,3337832.0
development,primary,RF on,11,0.71875,parent_release_ARA,1.007496126194603,0.03198487377370782,13,3337832.0
development,primary,RF on,11,0.71875,time_us,1.9119061173906948,0.0676923107278573,13,3337832.0
development,primary,RF on,12,0.78125,direction_cos,-0.050297703890546545,0.007448065864629673,13,3019228.0
development,primary,RF on,12,0.78125,direction_sin,0.05946132875384769,0.005984623733669124,13,3019228.0
development,primary,RF on,12,0.78125,release_residual,0.024967765912202455,0.0927138279056956,13,3019228.0
development,primary,RF on,12,0.78125,parent_release_ARA,1.0496595715432302,0.029351305401942668,13,3019228.0
development,primary,RF on,12,0.78125,time_us,2.049013796194501,0.07078854538352572,13,3019228.0
development,primary,RF on,13,0.84375,direction_cos,-0.0727981424711868,0.005196650373502971,13,3256769.0
development,primary,RF on,13,0.84375,direction_sin,0.031108024665781754,0.004893642596708403,13,3256769.0
development,primary,RF on,13,0.84375,release_residual,-0.06633212638466711,0.09518924995537799,13,3256769.0
development,primary,RF on,13,0.84375,parent_release_ARA,1.0424662131745184,0.02796349598565179,13,3256769.0
development,primary,RF on,13,0.84375,time_us,2.004328480222864,0.07645868913266488,13,3256769.0
development,primary,RF on,14,0.90625,direction_cos,-0.07714033127706844,0.008281803430614984,13,3226804.0
development,primary,RF on,14,0.90625,direction_sin,0.024194180279870393,0.006876223842424847,13,3226804.0
development,primary,RF on,14,0.90625,release_residual,-0.06093232820865961,0.0826345393656976,13,3226804.0
development,primary,RF on,14,0.90625,parent_release_ARA,1.0399851624348833,0.04453764125118266,13,3226804.0
development,primary,RF on,14,0.90625,time_us,1.994496953022531,0.1131350231314442,13,3226804.0
development,primary,RF on,15,0.96875,direction_cos,-0.07772801573346613,0.005293264629866715,13,3122183.0
development,primary,RF on,15,0.96875,direction_sin,0.015087082341174264,0.005125039391702124,13,3122183.0
development,primary,RF on,15,0.96875,release_residual,-0.0004008600472655256,0.0914100711832073,13,3122183.0
development,primary,RF on,15,0.96875,parent_release_ARA,1.0155486121505843,0.029692313117341017,13,3122183.0
development,primary,RF on,15,0.96875,time_us,1.9354622377234927,0.06588792587677834,13,3122183.0
development,primary,RF on,16,1.03125,direction_cos,-0.08583227906051774,0.009199143281785697,13,3222962.0
development,primary,RF on,16,1.03125,direction_sin,-0.0012591627622980603,0.005033868971626549,13,3222962.0
development,primary,RF on,16,1.03125,release_residual,0.04713627987586159,0.0917707408532002,13,3222962.0
development,primary,RF on,16,1.03125,parent_release_ARA,1.0338792851014007,0.020704600435069925,13,3222962.0
development,primary,RF on,16,1.03125,time_us,1.9643041847653113,0.05491685522287852,13,3222962.0
development,primary,RF on,17,1.09375,direction_cos,-0.07916650033886762,0.006397724115141572,13,2997066.0
development,primary,RF on,17,1.09375,direction_sin,-0.015425602376639199,0.005884632616898695,13,2997066.0
development,primary,RF on,17,1.09375,release_residual,0.019569832316296745,0.07594910982756765,13,2997066.0
development,primary,RF on,17,1.09375,parent_release_ARA,1.0859123499313268,0.04889274962685278,13,2997066.0
development,primary,RF on,17,1.09375,time_us,2.1376887473994097,0.15242655097368685,13,2997066.0
development,primary,RF on,18,1.15625,direction_cos,-0.07422615625860672,0.007228123451882807,13,3221619.0
development,primary,RF on,18,1.15625,direction_sin,-0.035429752182008424,0.00650388637013762,13,3221619.0
development,primary,RF on,18,1.15625,release_residual,0.013073863029406009,0.08168640313009452,13,3221619.0
development,primary,RF on,18,1.15625,parent_release_ARA,1.0359322804822932,0.026148604835844278,13,3221619.0
development,primary,RF on,18,1.15625,time_us,1.9922003164783253,0.06515866262573874,13,3221619.0
development,primary,RF on,19,1.21875,direction_cos,-0.06301204565927096,0.0077883183605543214,13,3202212.0
development,primary,RF on,19,1.21875,direction_sin,-0.0387877450449506,0.004858486223992165,13,3202212.0
development,primary,RF on,19,1.21875,release_residual,-0.0858519442722323,0.05769911871446612,13,3202212.0
development,primary,RF on,19,1.21875,parent_release_ARA,1.038546967896877,0.028285622333887112,13,3202212.0
development,primary,RF on,19,1.21875,time_us,1.9760148940776587,0.05958011459619802,13,3202212.0
development,primary,RF on,20,1.28125,direction_cos,-0.047040718509082584,0.007665978606672993,13,3137463.0
development,primary,RF on,20,1.28125,direction_sin,-0.05711022322834229,0.00799155269675285,13,3137463.0
development,primary,RF on,20,1.28125,release_residual,0.026826500291093344,0.07701841532828395,13,3137463.0
development,primary,RF on,20,1.28125,parent_release_ARA,1.0368236833716646,0.022283740728095844,13,3137463.0
development,primary,RF on,20,1.28125,time_us,2.0065600770169705,0.05415842371354822,13,3137463.0
development,primary,RF on,21,1.34375,direction_cos,-0.02657085634255847,0.005867739876121902,13,3284611.0
development,primary,RF on,21,1.34375,direction_sin,-0.07481941675502438,0.006990251887993448,13,3284611.0
development,primary,RF on,21,1.34375,release_residual,0.026222849711904344,0.10815227079338191,13,3284611.0
development,primary,RF on,21,1.34375,parent_release_ARA,1.0067319414501927,0.025339461079033027,13,3284611.0
development,primary,RF on,21,1.34375,time_us,1.9249835561724176,0.06806364096931569,13,3284611.0
development,primary,RF on,22,1.40625,direction_cos,-0.01826183591703518,0.005248880474232619,13,3048378.0
development,primary,RF on,22,1.40625,direction_sin,-0.06496078495601129,0.0050605669007630395,13,3048378.0
development,primary,RF on,22,1.40625,release_residual,0.07627855663131444,0.09295992520864294,13,3048378.0
development,primary,RF on,22,1.40625,parent_release_ARA,1.0860731399981713,0.03654109598615154,13,3048378.0
development,primary,RF on,22,1.40625,time_us,2.100904598794169,0.09250586363564889,13,3048378.0
development,primary,RF on,23,1.46875,direction_cos,0.0068702453814451225,0.005166496354072985,13,3300244.0
development,primary,RF on,23,1.46875,direction_sin,-0.07366596824129987,0.006865228109139287,13,3300244.0
development,primary,RF on,23,1.46875,release_residual,0.09627317177204124,0.07528743269880266,13,3300244.0
development,primary,RF on,23,1.46875,parent_release_ARA,1.013763844833168,0.020999812417842673,13,3300244.0
development,primary,RF on,23,1.46875,time_us,1.9392713745678445,0.043770648821346486,13,3300244.0
development,primary,RF on,24,1.53125,direction_cos,0.007449540194133035,0.009417017881408637,13,2901807.0
development,primary,RF on,24,1.53125,direction_sin,-0.0836950234707139,0.006498426155491278,13,2901807.0
development,primary,RF on,24,1.53125,release_residual,-0.10149884652516561,0.10081233976797312,13,2901807.0
development,primary,RF on,24,1.53125,parent_release_ARA,1.0633163153433072,0.01755177421849343,13,2901807.0
development,primary,RF on,24,1.53125,time_us,2.0355518423587755,0.044918440460416306,13,2901807.0
