identity,family,delta_r_ohm,condition,x_p,x_r,local_loss,null_loss,cycle_rho,cycle_miss_signed,cycle_miss_abs,best_rho,best_lag,best_miss_abs,orientation,pairs,pair_closure_share,pair_coherent_nonclosure_share,x_p_q25,x_r_q25,local_loss_q25,null_loss_q25,cycle_rho_q25,cycle_miss_signed_q25,cycle_miss_abs_q25,best_rho_q25,best_lag_q25,best_miss_abs_q25,orientation_q25,x_p_q75,x_r_q75,local_loss_q75,null_loss_q75,cycle_rho_q75,cycle_miss_signed_q75,cycle_miss_abs_q75,best_rho_q75,best_lag_q75,best_miss_abs_q75,orientation_q75
coupled_240,coupled,240.0,chronological,1.2121473666643752,1.1751989709818713,0.3231716618382674,0.5608487928724,0.3208127743803424,-0.002005104664913204,0.05367144346082296,0.784316462591223,1.0,0.016384642542769272,0.006887276492919425,40,0.0,0.0,1.1970188013160836,1.0927292321807047,0.29945146898477076,0.5101626535025164,0.2981398610695497,-0.009061918816438927,0.04848905552308354,0.7692330477533074,1.0,0.013916859127347445,0.005878329610877721,1.2217668361837322,1.255192309583041,0.35307414620525496,0.6046245997592128,0.33964212986312187,0.0058072761026473785,0.06629436340843103,0.8046553628207982,1.0,0.01897889017516679,0.008432012257885623
coupled_240,coupled,240.0,reversed,1.2121473666643752,1.2458797948039346,0.305360386330072,0.5290242958006315,0.3208127743803424,0.0020051046649132045,0.05367144346082297,0.7843164625912229,1.0,0.016384642542769272,-0.0068872764929194235,40,0.0,0.0,1.1970188013160836,1.1669104042286311,0.28949933240851766,0.4869052657689673,0.2981398610695497,-0.00580727610264738,0.048489055523083545,0.7692330477533074,1.0,0.013916859127347445,-0.008432012257885622,1.2217668361837322,1.2782587103189569,0.3221037575213519,0.5539072395959489,0.33964212986312187,0.009061918816438929,0.06629436340843103,0.8046553628207982,1.0,0.018978890175166786,-0.00587832961087772
coupled_240,coupled,240.0,shuffled,1.2121473666643752,2.0,0.6401463476229734,0.5322916378242641,0.2735861500275978,0.0020995835239832994,0.045700397772607794,0.4932995051704465,11.0,0.025771828601641213,-0.0006193942504146665,40,0.0,0.0,1.1970188013160836,2.0,0.5978039697114907,0.49164485754736537,0.2532427793505729,-0.0028258106113470145,0.03454321610364376,0.4785854122344737,10.0,0.02136188612983852,-0.002267625864306353,1.2217668361837322,2.0,0.6827571967803863,0.5671874565970645,0.3016438126063999,0.009130025730446594,0.049592736044820666,0.519273349325342,12.0,0.030725702812986685,0.00334321966724167
coupled_240,coupled,240.0,wrong_record,1.1785691484273175,1.2351107200737257,0.3116137591996011,0.5461360772279127,0.32804432891742513,0.0045284605755390814,0.04597442256527573,0.7879287357247817,1.0,0.015627786836912717,0.006818773110249475,40,0.0,0.0,1.1591718566439546,1.1184612554972646,0.2954008678404581,0.5024510120592391,0.3067163126911552,-0.00463676638705805,0.04056940210633575,0.7711438545673449,1.0,0.01379851988230215,0.0036094234029219107,1.210964373348716,1.310218185034767,0.3418737656052083,0.5875681813546094,0.3459267903918448,0.010524577159542359,0.05461265199713908,0.8022803986257196,1.0,0.01788841135709337,0.01071437269996571
coupled_290,coupled,290.0,chronological,1.2320223443837,1.212897221977919,0.37321884138932787,0.6172895775887823,0.33572136072549974,-0.006477033613900449,0.05246834737010621,0.7600473317489811,1.0,0.017809842667363397,0.00944541607442596,40,0.0,0.0,1.2021106776245023,1.1475269764530287,0.34155261681896626,0.5745638262046802,0.3152563455003229,-0.015938701716363933,0.04710509621611683,0.7467734824940337,1.0,0.015843554280492115,0.007098675115453576,1.253275429838158,1.2679653394298696,0.3865968393674634,0.6757767370452,0.3491889626361762,-0.0010402199284605855,0.06330019837351648,0.78186946859145,1.0,0.019942326991374177,0.010441790324861065
coupled_290,coupled,290.0,reversed,1.2320223443837,1.2448420103819133,0.3327188925045052,0.5706168976681187,0.33572136072549974,0.006477033613900449,0.0524683473701062,0.760047331748981,1.0,0.0178098426673634,-0.00944541607442596,40,0.0,0.0,1.2021106776245023,1.180546504129703,0.31520928267995935,0.5268971737838454,0.3152563455003229,0.0010402199284605858,0.04710509621611684,0.7467734824940337,1.0,0.015843554280492115,-0.010441790324861065,1.253275429838158,1.2939954445070274,0.36697806212484585,0.6272866467465887,0.3491889626361761,0.01593870171636393,0.06330019837351648,0.78186946859145,1.0,0.019942326991374174,-0.007098675115453576
coupled_290,coupled,290.0,shuffled,1.2320223443837,2.0,0.6937910152627154,0.5621862218224687,0.24684610541575863,0.0016419187494789685,0.04952998778298974,0.4732365549919695,11.0,0.029591579730435465,0.0001387345310352063,40,0.0,0.0,1.2021106776245023,2.0,0.6685110419328824,0.5273788796331091,0.22101780639277407,-0.006656276642664236,0.04149782442373611,0.45310339553356405,10.5,0.02553368799285578,-0.0045571480226445716,1.253275429838158,2.0,0.725692786744504,0.599858246541593,0.2751447587924991,0.01055932112980985,0.06525355123291707,0.4889003198761783,12.0,0.03480440543402663,0.005280877927861112
coupled_290,coupled,290.0,wrong_record,1.2019666752619056,1.174109977579758,0.33393383520097136,0.6003045031781831,0.33368071759943985,-0.0036379523866812012,0.057710143194431844,0.7709556104880201,1.0,0.017401098472325932,0.007739481975326078,40,0.0,0.0,1.1738677251171912,1.1111459645595398,0.31868390954110337,0.5652841254796184,0.3159263622089503,-0.012570551078060828,0.04637113264309293,0.7551805844639822,1.0,0.015179667262915286,0.00528601767902007,1.2325239662067344,1.236543571084813,0.353543089867389,0.6674956541919347,0.360505991952187,0.004678031957383522,0.0672133131001379,0.7875008681225081,1.0,0.019227667456869265,0.011406416005217947
coupled_340,coupled,340.0,chronological,1.2460327498750616,1.1527504327448854,0.3785521665990093,0.681244795463596,0.32417911922571796,-0.00994804639045805,0.05657353179159011,0.7496914644869874,1.0,0.017988076906883796,0.009626222973804563,40,0.0,0.0,1.2033697299696873,1.110256941492585,0.35251898424194555,0.6145272162722404,0.3027698221120616,-0.023172683053540533,0.04760726796784108,0.7360682403606685,1.0,0.016086098554764148,0.007424594437067113,1.2636455536138804,1.2029909564080672,0.4060612913673783,0.7590361697814234,0.36477799876012956,-0.0034161757476785432,0.06552550690836359,0.7666963347734455,1.0,0.021931580348693875,0.011335069482972186
coupled_340,coupled,340.0,reversed,1.2460327498750616,1.2346286759409593,0.3549579338129822,0.6136792686775283,0.32417911922571796,0.00994804639045805,0.05657353179159011,0.7496914644869873,1.0,0.017988076906883796,-0.009626222973804565,40,0.0,0.0,1.2033697299696873,1.1439915084672712,0.3300327380251755,0.5704580935520449,0.3027698221120616,0.0034161757476785432,0.04760726796784108,0.7360682403606685,1.0,0.016086098554764144,-0.011335069482972183,1.2636455536138804,1.284995498400595,0.3742055822931496,0.7169811797253974,0.3647779987601295,0.023172683053540533,0.06552550690836359,0.7666963347734455,1.0,0.02193158034869388,-0.007424594437067113
coupled_340,coupled,340.0,shuffled,1.2460327498750616,2.0,0.7227309660831722,0.6198454017471161,0.2328413905595657,0.00017864353922669103,0.05737042150788144,0.46185143739775325,11.0,0.0335854567587333,-0.0033820992137125003,40,0.0,0.0,1.2033697299696873,2.0,0.6771635916192424,0.5643661725862015,0.2180372139970225,-0.00766446027067369,0.04834892293434144,0.4504649256583683,10.5,0.02704182754533225,-0.007992723146631936,1.2636455536138804,2.0,0.7681164044938297,0.665417575404281,0.25908189483769634,0.011079100347858292,0.07292918408172536,0.4761553065452111,12.0,0.04046109652199769,0.004380438009316954
coupled_340,coupled,340.0,wrong_record,1.211472582757573,1.203692618031352,0.41700275309254775,0.7224453423791896,0.32923291521129516,-0.012449169943758047,0.07138844123979433,0.7508547314835936,1.0,0.01891060441276849,0.011246231829994555,40,0.0,0.0,1.1935576465405424,1.1572320780154288,0.3856217351212529,0.6622834927967965,0.30897614321529304,-0.02123938070528001,0.06018211055206349,0.728615333821516,1.0,0.01700318525297896,0.00887326126209766,1.2403693444489323,1.3002218422563026,0.4448882128147184,0.7839452904996971,0.3480661151728525,0.002298441273414095,0.08072515307128415,0.7678139415435179,1.0,0.02220997757612339,0.012897608826000915
coupled_50,coupled,50.0,chronological,1.2081044734740176,1.5200988244326288,0.3393423275017442,0.4866935485328125,0.40657233719028335,0.007427209164721317,0.044369280290006904,0.81296061954264,1.0,0.010323467600569663,0.003802458659205518,40,0.0,0.0,1.1758393041913835,1.3990234206628065,0.31079386061574676,0.46088563805313276,0.37909716255973763,0.0026026217291121533,0.038907915761743704,0.8027140055486552,1.0,0.00819167456604806,0.0029437368448947173,1.237973508834123,1.5865423956304605,0.3693102697276023,0.5264756848889547,0.42719633492029135,0.0147622434397211,0.05323453644998742,0.8242127880682089,1.0,0.011801457138463988,0.004446950110408668
coupled_50,coupled,50.0,reversed,1.2081044734740176,1.4857621712477518,0.3233042583669695,0.4696866534629609,0.40657233719028335,-0.007427209164721317,0.044369280290006904,0.81296061954264,1.0,0.010323467600569663,-0.003802458659205519,40,0.0,0.0,1.1758393041913835,1.4341629521515877,0.2988519662303568,0.43989663145079955,0.3790971625597376,-0.0147622434397211,0.038907915761743704,0.8027140055486552,1.0,0.00819167456604806,-0.004446950110408665,1.237973508834123,1.5524814963707134,0.34268520662062996,0.5095992878140915,0.4271963349202914,-0.002602621729112152,0.05323453644998742,0.8242127880682089,1.0,0.011801457138463986,-0.002943736844894716
coupled_50,coupled,50.0,shuffled,1.2081044734740176,2.0,0.512257339936558,0.42307739924109444,0.37516235142076404,-0.0011969504901724142,0.030723851044490852,0.5717514631692542,11.0,0.025031045566362202,0.00013359588593730523,40,0.0,0.0,1.1758393041913835,2.0,0.4833518516819404,0.3905092040427093,0.3509884488108935,-0.0031256854132239347,0.02564226690918713,0.5432783894470943,10.375,0.022226251001602727,-0.001450373282762876,1.237973508834123,2.0,0.5620362344880838,0.4476259001408047,0.39066319648618963,0.003119831509302177,0.03431435045935091,0.5851576220441171,12.0,0.02799659321873403,0.002364610225582516
coupled_50,coupled,50.0,wrong_record,1.2079029217850494,1.48418279222507,0.3439359079131025,0.47649665451421075,0.41808179571494836,0.0134851060285683,0.043529333798935366,0.814437070839102,1.0,0.010554886461973102,0.003692354672095553,40,0.0,0.0,1.184868758040186,1.3995921174786432,0.31039555887424336,0.4501726070093357,0.38630157995219283,0.007983749556008531,0.03639175350490135,0.8011922376088365,1.0,0.009095182531180381,0.0028660387531275694,1.2280199414790314,1.6127210360648185,0.38728976894330214,0.5376773038583427,0.43002099817697004,0.01743609989031829,0.049061573940159094,0.8245899032150956,1.0,0.011690504349751586,0.004987979554979967
uncoupled_detuned,uncoupled,150.0,chronological,1.290293577512569,1.623794098671866,0.32756532612385175,0.4296748772292609,0.5147284321733158,0.0040923551881096015,0.0275507922804879,0.8151704430368523,1.0,0.00881775769455381,0.002797813814468254,40,0.0,0.0,1.2390596907318803,1.5325411496006667,0.273465017647992,0.393095396004444,0.48598889142377905,-0.006152660432121976,0.023791495739885083,0.8013587928806497,1.0,0.007283009787829553,0.0009422505798465012,1.3032509729672859,1.7181891137642924,0.38426654926491366,0.48574915655196277,0.545518264922932,0.01134401845481399,0.033249033420909145,0.8287882306705374,1.0,0.010753793864581442,0.0039509368041043555
uncoupled_detuned,uncoupled,150.0,reversed,1.290293577512569,1.6258520613743697,0.30743163876808266,0.4230329553830316,0.5147284321733158,-0.0040923551881096015,0.0275507922804879,0.8151704430368523,1.0,0.00881775769455381,-0.0027978138144682534,40,0.0,0.0,1.2390596907318803,1.5197048586043538,0.2696939121191272,0.379485332332165,0.48598889142377916,-0.01134401845481399,0.02379149573988508,0.8013587928806497,1.0,0.007283009787829552,-0.003950936804104354,1.3032509729672859,1.6777651735417307,0.3685212346925007,0.5140739514407126,0.545518264922932,0.006152660432121976,0.03324903342090915,0.8287882306705375,1.0,0.010753793864581442,-0.0009422505798465013
uncoupled_detuned,uncoupled,150.0,shuffled,1.290293577512569,2.0,0.4600243673349448,0.3701151571292198,0.41152684507118487,-0.0019365732729580152,0.0278650896205649,0.5904587992131501,11.0,0.02325393444254136,-0.00017648389492879796,40,0.0,0.0,1.2390596907318803,2.0,0.42389990525453536,0.3543187718635239,0.3816813956909871,-0.006716227690560232,0.023649791662639367,0.5684921523326223,10.0,0.019918114579117876,-0.002034547140884729,1.3032509729672859,2.0,0.4988841339257624,0.4148499044141517,0.44666876877504036,0.003954306387501727,0.033904864319374096,0.6009840666618221,12.0,0.03132748082404486,0.00359813833648896
