identity,family,delta_r_ohm,condition,lag,rho,miss_signed,miss_abs
coupled_100,coupled,100.0,chronological,7,0.9995342911290881,-0.11305880297120169,0.11305880297120169
coupled_100,coupled,100.0,chronological,8,0.9995000263536047,0.013649132259229861,0.013649132259229861
coupled_100,coupled,100.0,chronological,9,0.999491434908891,0.1402950919284798,0.1402950919284798
coupled_100,coupled,100.0,chronological,10,0.9994791293545655,0.2668536862203733,0.2668536862203733
coupled_100,coupled,100.0,chronological,11,0.9994828551691555,0.3934640887249693,0.3934640887249693
coupled_100,coupled,100.0,chronological,12,0.9995071818504906,-0.47987697284640657,0.47987697284640657
coupled_100,coupled,100.0,chronological,13,0.9995357570489942,-0.35317807262472917,0.35317807262472917
coupled_100,coupled,100.0,chronological,14,0.9995757756487291,-0.2265169995765537,0.2265169995765537
coupled_100,coupled,100.0,chronological,15,0.9996040001647891,-0.09982553206522723,0.09982553206522723
coupled_100,coupled,100.0,chronological,16,0.9996457385385313,0.02683591735112801,0.02683591735112801
coupled_100,coupled,100.0,reversed,1,0.9999833065818122,-0.12673494631496318,0.12673494631496318
coupled_100,coupled,100.0,reversed,2,0.9999389172488349,-0.25346931628087743,0.25346931628087743
coupled_100,coupled,100.0,reversed,3,0.9998719193190475,-0.3801687194103561,0.3801687194103561
coupled_100,coupled,100.0,reversed,4,0.9997901623065371,0.49313408273596326,0.49313408273596326
coupled_100,coupled,100.0,reversed,5,0.9996960480355708,0.366457763141823,0.366457763141823
coupled_100,coupled,100.0,reversed,6,0.9996054205804832,0.23978600147883097,0.23978600147883097
coupled_100,coupled,100.0,reversed,7,0.999534291129088,0.11305880297120167,0.11305880297120167
coupled_100,coupled,100.0,reversed,8,0.9995000263536047,-0.013649132259229861,0.013649132259229861
coupled_100,coupled,100.0,reversed,9,0.999491434908891,-0.1402950919284798,0.1402950919284798
coupled_100,coupled,100.0,reversed,10,0.9994791293545657,-0.26685368622037337,0.26685368622037337
coupled_100,coupled,100.0,reversed,11,0.9994828551691557,-0.3934640887249693,0.3934640887249693
coupled_100,coupled,100.0,reversed,12,0.9995071818504907,0.47987697284640657,0.47987697284640657
coupled_100,coupled,100.0,reversed,13,0.9995357570489942,0.35317807262472917,0.35317807262472917
coupled_100,coupled,100.0,reversed,14,0.9995757756487291,0.2265169995765537,0.2265169995765537
coupled_100,coupled,100.0,reversed,15,0.9996040001647892,0.09982553206522723,0.09982553206522723
coupled_100,coupled,100.0,reversed,16,0.9996457385385313,-0.026835917351128002,0.026835917351128002
coupled_100,coupled,100.0,shuffled,1,0.16201627580876377,-0.04337626249248763,0.30645338377070797
coupled_100,coupled,100.0,shuffled,2,0.15581178877284127,-0.015255445664823019,0.2895009295300126
coupled_100,coupled,100.0,shuffled,3,0.15918936088697788,0.008392582992320267,0.29678531539389486
coupled_100,coupled,100.0,shuffled,4,0.15579923271948826,0.05153425193383577,0.28611254766101024
coupled_100,coupled,100.0,shuffled,5,0.16778456975631653,0.0373950744589405,0.3036373253797524
coupled_100,coupled,100.0,shuffled,6,0.17201869128310443,0.002684001940979515,0.28404674397336044
coupled_100,coupled,100.0,shuffled,7,0.1779263149405496,0.05440705800153346,0.31070649143821405
coupled_100,coupled,100.0,shuffled,8,0.16718248227209154,-0.016305768247630456,0.29425566421377053
coupled_100,coupled,100.0,shuffled,9,0.18515433905745024,-0.01065707007332797,0.28455798146645017
coupled_100,coupled,100.0,shuffled,10,0.19618976877977665,-0.011513919741152723,0.2925531032407317
coupled_100,coupled,100.0,shuffled,11,0.18213490337197816,-0.01689846413027892,0.2827704535317381
coupled_100,coupled,100.0,shuffled,12,0.1921122607056565,-0.006174615474511633,0.2829426347425664
coupled_100,coupled,100.0,shuffled,13,0.20456717260424495,-0.028239275861139744,0.28369351743026416
coupled_100,coupled,100.0,shuffled,14,0.2078959165014132,-0.026998737801944304,0.2986907702293057
coupled_100,coupled,100.0,shuffled,15,0.20122501512429483,0.05140641181005025,0.27437830346044856
coupled_100,coupled,100.0,shuffled,16,0.21417000183531654,0.0012102695352535049,0.2897798626543354
coupled_100,coupled,100.0,wrong_record,1,0.9999853929922108,0.12736326756727206,0.12736326756727206
coupled_100,coupled,100.0,wrong_record,2,0.9999461192707323,0.2547160796675426,0.2547160796675426
coupled_100,coupled,100.0,wrong_record,3,0.9998874459000676,0.3820679481290242,0.3820679481290242
coupled_100,coupled,100.0,wrong_record,4,0.9998151409439351,-0.4905653076939377,0.4905653076939377
coupled_100,coupled,100.0,wrong_record,5,0.9997342813084038,-0.36324058682086413,0.36324058682086413
coupled_100,coupled,100.0,wrong_record,6,0.999654075988134,-0.2358720589819866,0.2358720589819866
coupled_100,coupled,100.0,wrong_record,7,0.9995945544545086,-0.10847802603430315,0.10847802603430315
coupled_100,coupled,100.0,wrong_record,8,0.9995551626808761,0.01890592339999594,0.01890592339999594
coupled_100,coupled,100.0,wrong_record,9,0.9995349338140929,0.14637662064276896,0.14637662064276896
coupled_100,coupled,100.0,wrong_record,10,0.9995356777466615,0.2738069929909676,0.2738069929909676
coupled_100,coupled,100.0,wrong_record,11,0.9995531076081237,0.40131971107523184,0.40131971107523184
coupled_100,coupled,100.0,wrong_record,12,0.9995785553576171,-0.471221847510907,0.471221847510907
coupled_100,coupled,100.0,wrong_record,13,0.999606001044405,-0.34373725617170126,0.34373725617170126
coupled_100,coupled,100.0,wrong_record,14,0.9996534825723459,-0.21630772394273606,0.21630772394273606
coupled_100,coupled,100.0,wrong_record,15,0.9996974414806004,-0.0889537882927707,0.0889537882927707
coupled_100,coupled,100.0,wrong_record,16,0.9997167153747282,0.03847521185121393,0.03847521185121393
coupled_150,coupled,150.0,chronological,1,0.9999900377231659,0.12506651589983508,0.12506651589983508
coupled_150,coupled,150.0,chronological,2,0.9999633532787552,0.2501219808498398,0.2501219808498398
coupled_150,coupled,150.0,chronological,3,0.9999239316222347,0.3751752333005198,0.3751752333005198
coupled_150,coupled,150.0,chronological,4,0.9998750015094368,-0.4987791277628574,0.4994404243613254
coupled_150,coupled,150.0,chronological,5,0.9998250134908395,-0.37470120978860666,0.37470120978860666
coupled_150,coupled,150.0,chronological,6,0.9997729419779074,-0.24963524351412236,0.24963524351412236
coupled_150,coupled,150.0,chronological,7,0.9997270578490438,-0.12458889181783739,0.12458889181783739
coupled_150,coupled,150.0,chronological,8,0.9996946476329995,0.0004450235444667836,0.0012618645741649761
coupled_150,coupled,150.0,chronological,9,0.9996817325996865,0.125505762991235,0.125505762991235
coupled_150,coupled,150.0,chronological,10,0.9996813506009345,0.2505586173574409,0.2505586173574409
coupled_150,coupled,150.0,chronological,11,0.9996838161942215,0.3756230081144583,0.3756230081144583
coupled_150,coupled,150.0,chronological,12,0.9996935652726668,-0.4956390541585408,0.49793106727365005
coupled_150,coupled,150.0,chronological,13,0.9997224334905325,-0.37431757634697227,0.37431757634697227
coupled_150,coupled,150.0,chronological,14,0.9997478554633259,-0.24924216980398112,0.24924216980398112
coupled_150,coupled,150.0,chronological,15,0.9997847909802364,-0.12419467458865499,0.12419467458865499
coupled_150,coupled,150.0,chronological,16,0.9998207001573942,0.0008434158202739615,0.002808788767037218
coupled_150,coupled,150.0,reversed,1,0.9999900377231659,-0.12506651589983508,0.12506651589983508
coupled_150,coupled,150.0,reversed,2,0.9999633532787553,-0.2501219808498398,0.2501219808498398
coupled_150,coupled,150.0,reversed,3,0.9999239316222346,-0.3751752333005198,0.3751752333005198
coupled_150,coupled,150.0,reversed,4,0.9998750015094369,0.4987791277628574,0.4994404243613254
coupled_150,coupled,150.0,reversed,5,0.9998250134908395,0.37470120978860666,0.37470120978860666
coupled_150,coupled,150.0,reversed,6,0.9997729419779074,0.24963524351412236,0.24963524351412236
coupled_150,coupled,150.0,reversed,7,0.9997270578490438,0.12458889181783739,0.12458889181783739
coupled_150,coupled,150.0,reversed,8,0.9996946476329995,-0.00044502354446678363,0.0012618645741649761
coupled_150,coupled,150.0,reversed,9,0.9996817325996865,-0.12550576299123506,0.12550576299123506
coupled_150,coupled,150.0,reversed,10,0.9996813506009345,-0.2505586173574409,0.2505586173574409
coupled_150,coupled,150.0,reversed,11,0.9996838161942215,-0.3756230081144583,0.3756230081144583
coupled_150,coupled,150.0,reversed,12,0.9996935652726668,0.4956390541585408,0.49793106727365005
coupled_150,coupled,150.0,reversed,13,0.9997224334905324,0.37431757634697227,0.37431757634697227
coupled_150,coupled,150.0,reversed,14,0.9997478554633261,0.24924216980398112,0.24924216980398112
coupled_150,coupled,150.0,reversed,15,0.9997847909802362,0.12419467458865499,0.12419467458865499
coupled_150,coupled,150.0,reversed,16,0.9998207001573942,-0.0008434158202739613,0.002808788767037218
coupled_150,coupled,150.0,shuffled,1,0.14798856382592807,-0.007622705299424274,0.288846330075285
coupled_150,coupled,150.0,shuffled,2,0.15598490889563948,-0.034070056641358246,0.2870087611891914
coupled_150,coupled,150.0,shuffled,3,0.15866200129283775,-0.026076807584150985,0.29554198559273237
coupled_150,coupled,150.0,shuffled,4,0.16231153218200664,0.03013550418879081,0.2854968506611364
coupled_150,coupled,150.0,shuffled,5,0.1570272235154796,0.019220062059852147,0.3010277169184251
coupled_150,coupled,150.0,shuffled,6,0.1770387113704889,0.014860566949615184,0.29859126239085965
coupled_150,coupled,150.0,shuffled,7,0.17411562583941614,-0.0422663526444816,0.2843141437538955
coupled_150,coupled,150.0,shuffled,8,0.173475286494524,2.6812291146803715e-05,0.28376406372578555
coupled_150,coupled,150.0,shuffled,9,0.18049947167210567,0.0171013607410224,0.29192935833836486
coupled_150,coupled,150.0,shuffled,10,0.1794393490796227,-0.03898931142092115,0.2968172216345194
coupled_150,coupled,150.0,shuffled,11,0.17985100680696217,-0.01864100830585376,0.2916030435752632
coupled_150,coupled,150.0,shuffled,12,0.19221331345882145,0.0019466826905501567,0.2956914470688268
coupled_150,coupled,150.0,shuffled,13,0.19110947194899505,-0.019290188113627142,0.28467901829543873
coupled_150,coupled,150.0,shuffled,14,0.20297298060087754,-0.02395529772713935,0.2761909770068094
coupled_150,coupled,150.0,shuffled,15,0.21017016601742466,0.03631193034496967,0.28909812711257377
coupled_150,coupled,150.0,shuffled,16,0.2174213545841966,-0.0018176989855223104,0.2876286752080067
coupled_150,coupled,150.0,wrong_record,1,0.9999901200759034,0.1256526689851114,0.1256526689851114
coupled_150,coupled,150.0,wrong_record,2,0.9999639145842278,0.2513019412898686,0.2513019412898686
coupled_150,coupled,150.0,wrong_record,3,0.9999243595935253,0.37694581287103496,0.37694581287103496
coupled_150,coupled,150.0,wrong_record,4,0.9998766102612084,-0.49741228097422374,0.49741703845120333
coupled_150,coupled,150.0,wrong_record,5,0.9998258393414201,-0.3717890592573659,0.3717890592573659
coupled_150,coupled,150.0,wrong_record,6,0.9997816068579737,-0.24613393995881955,0.24613393995881955
coupled_150,coupled,150.0,wrong_record,7,0.9997394760384977,-0.12043962482875807,0.12043962482875807
coupled_150,coupled,150.0,wrong_record,8,0.999711192192758,0.005237583738647158,0.005237583738647158
coupled_150,coupled,150.0,wrong_record,9,0.999703571188405,0.13088490776714656,0.13088490776714656
coupled_150,coupled,150.0,wrong_record,10,0.9997053424462787,0.256562735767798,0.256562735767798
coupled_150,coupled,150.0,wrong_record,11,0.9997162827860557,0.3822173920744215,0.3822173920744215
coupled_150,coupled,150.0,wrong_record,12,0.9997280673726676,-0.4921081301268991,0.49219511691308404
coupled_150,coupled,150.0,wrong_record,13,0.9997446162280834,-0.36656043080945344,0.36656043080945344
coupled_150,coupled,150.0,wrong_record,14,0.9997607849047881,-0.24097134592241776,0.24097134592241776
coupled_150,coupled,150.0,wrong_record,15,0.9997956615497634,-0.11532976890860373,0.11532976890860373
coupled_150,coupled,150.0,wrong_record,16,0.9998272429065074,0.01033139587763959,0.01033139587763959
coupled_170,coupled,170.0,chronological,1,0.9999910492153816,0.1250387175269709,0.1250387175269709
coupled_170,coupled,170.0,chronological,2,0.9999669630515116,0.2500771620622705,0.2500771620622705
coupled_170,coupled,170.0,chronological,3,0.9999332159281622,0.3751111760528781,0.3751111760528781
coupled_170,coupled,170.0,chronological,4,0.9998924851865383,-0.4984680216268182,0.4994355103099577
coupled_170,coupled,170.0,chronological,5,0.9998484983958893,-0.3748217614064679,0.3748217614064679
coupled_170,coupled,170.0,chronological,6,0.9998044247695999,-0.24978144868544455,0.24978144868544455
coupled_170,coupled,170.0,chronological,7,0.9997702042236817,-0.12477679589518151,0.12477679589518151
coupled_170,coupled,170.0,chronological,8,0.9997499156863883,0.0002503192227957554,0.001143642826831374
coupled_170,coupled,170.0,chronological,9,0.9997345861127427,0.12527238344756894,0.12527238344756894
coupled_170,coupled,170.0,chronological,10,0.9997324594177377,0.25032009087440255,0.25032009087440255
coupled_170,coupled,170.0,chronological,11,0.9997371685025904,0.3753220795170875,0.3753220795170875
coupled_170,coupled,170.0,chronological,12,0.9997482106894153,-0.4949008328684089,0.4981158752325578
coupled_170,coupled,170.0,chronological,13,0.9997659946353588,-0.37459241559299417,0.37459241559299417
coupled_170,coupled,170.0,chronological,14,0.9997798309979953,-0.24955982719345554,0.24955982719345554
coupled_170,coupled,170.0,chronological,15,0.9998002064384628,-0.12454283432547214,0.12454283432547214
coupled_170,coupled,170.0,chronological,16,0.999830983705563,0.0004901206518617669,0.002408711895609539
coupled_170,coupled,170.0,reversed,1,0.9999910492153817,-0.12503871752697088,0.12503871752697088
coupled_170,coupled,170.0,reversed,2,0.9999669630515116,-0.2500771620622705,0.2500771620622705
coupled_170,coupled,170.0,reversed,3,0.9999332159281622,-0.3751111760528781,0.3751111760528781
coupled_170,coupled,170.0,reversed,4,0.9998924851865382,0.4984680216268182,0.4994355103099577
coupled_170,coupled,170.0,reversed,5,0.9998484983958894,0.37482176140646795,0.37482176140646795
coupled_170,coupled,170.0,reversed,6,0.9998044247695999,0.24978144868544455,0.24978144868544455
coupled_170,coupled,170.0,reversed,7,0.9997702042236818,0.12477679589518151,0.12477679589518151
coupled_170,coupled,170.0,reversed,8,0.9997499156863883,-0.00025031922279575546,0.001143642826831374
coupled_170,coupled,170.0,reversed,9,0.9997345861127425,-0.12527238344756894,0.12527238344756894
coupled_170,coupled,170.0,reversed,10,0.9997324594177378,-0.25032009087440255,0.25032009087440255
coupled_170,coupled,170.0,reversed,11,0.9997371685025904,-0.3753220795170875,0.3753220795170875
coupled_170,coupled,170.0,reversed,12,0.9997482106894153,0.4949008328684089,0.4981158752325578
coupled_170,coupled,170.0,reversed,13,0.9997659946353589,0.37459241559299417,0.37459241559299417
coupled_170,coupled,170.0,reversed,14,0.9997798309979955,0.24955982719345554,0.24955982719345554
coupled_170,coupled,170.0,reversed,15,0.9998002064384627,0.12454283432547213,0.12454283432547213
coupled_170,coupled,170.0,reversed,16,0.999830983705563,-0.0004901206518617669,0.002408711895609539
coupled_170,coupled,170.0,shuffled,1,0.1549103380828243,-0.0011281411189318711,0.30080172935674265
coupled_170,coupled,170.0,shuffled,2,0.1492483316331742,0.006537992099953339,0.2846570918987999
coupled_170,coupled,170.0,shuffled,3,0.15847426658486763,-0.027567617678637038,0.3059667161177678
coupled_170,coupled,170.0,shuffled,4,0.15712400803584955,0.02688288700686517,0.2972150007484203
coupled_170,coupled,170.0,shuffled,5,0.16576410311979062,0.011156164146374256,0.2983569010553438
coupled_170,coupled,170.0,shuffled,6,0.16935413277577854,0.022346967962375487,0.27686088396930686
coupled_170,coupled,170.0,shuffled,7,0.16554302967524265,0.0066839138344475186,0.3069299723963697
coupled_170,coupled,170.0,shuffled,8,0.17335776089217494,0.0071219415077668526,0.29407174735414104
coupled_170,coupled,170.0,shuffled,9,0.1809579514515315,0.003888712760717427,0.28720598039061934
coupled_170,coupled,170.0,shuffled,10,0.1922036359852365,-0.01219892028332897,0.290643274357363
coupled_170,coupled,170.0,shuffled,11,0.18770028606891676,-0.018786471198538886,0.2907044266529045
coupled_170,coupled,170.0,shuffled,12,0.17865482563382096,-0.017962944363123932,0.2946075743025833
coupled_170,coupled,170.0,shuffled,13,0.20229416878198242,0.009704826234795346,0.3040527978286367
coupled_170,coupled,170.0,shuffled,14,0.20600584432080904,0.013877439580435965,0.28587062596362456
coupled_170,coupled,170.0,shuffled,15,0.2040428738567064,0.04143844603372898,0.2896559003460093
coupled_170,coupled,170.0,shuffled,16,0.21754246483620945,0.0009238472661258481,0.2737326614679688
coupled_170,coupled,170.0,wrong_record,1,0.9999908531436279,0.12611371284905798,0.12611371284905798
coupled_170,coupled,170.0,wrong_record,2,0.9999664835513546,0.25222687064001026,0.25222687064001026
coupled_170,coupled,170.0,wrong_record,3,0.9999305836446313,0.37833853075166324,0.37833853075166324
coupled_170,coupled,170.0,wrong_record,4,0.9998865606432195,-0.49556799743412294,0.49556799743412294
coupled_170,coupled,170.0,wrong_record,5,0.9998395290225752,-0.36947825799789574,0.36947825799789574
coupled_170,coupled,170.0,wrong_record,6,0.9997934801386135,-0.2433951795722657,0.2433951795722657
coupled_170,coupled,170.0,wrong_record,7,0.9997564855387846,-0.11727195468211882,0.11727195468211882
coupled_170,coupled,170.0,wrong_record,8,0.9997370157984986,0.008844131952701232,0.008844131952701232
coupled_170,coupled,170.0,wrong_record,9,0.9997217585875695,0.1348995754984448,0.1348995754984448
coupled_170,coupled,170.0,wrong_record,10,0.9997177376205588,0.2609896020873886,0.2609896020873886
coupled_170,coupled,170.0,wrong_record,11,0.9997232344358575,0.3871181394309313,0.3871181394309313
coupled_170,coupled,170.0,wrong_record,12,0.9997402025891793,-0.4868396990156777,0.4868396990156777
coupled_170,coupled,170.0,wrong_record,13,0.9997592475864616,-0.3607410928980999,0.3607410928980999
coupled_170,coupled,170.0,wrong_record,14,0.9997902026187107,-0.23468050604100035,0.23468050604100035
coupled_170,coupled,170.0,wrong_record,15,0.9998086402140375,-0.108582089163009,0.108582089163009
coupled_170,coupled,170.0,wrong_record,16,0.9998295413123681,0.017501791348188144,0.017501791348188144
coupled_190,coupled,190.0,chronological,1,0.9999915102570325,0.12494637678765969,0.12494637678765969
coupled_190,coupled,190.0,chronological,2,0.9999683031377486,0.24988930465893738,0.24988930465893738
coupled_190,coupled,190.0,chronological,3,0.9999353061910112,0.37483274447911025,0.37483274447911025
coupled_190,coupled,190.0,chronological,4,0.9998934948482319,0.49871716672175126,0.4994398355796025
coupled_190,coupled,190.0,chronological,5,0.9998499180614133,-0.3752996117980166,0.3752996117980166
coupled_190,coupled,190.0,chronological,6,0.9998080756774952,-0.2503619707288778,0.2503619707288778
coupled_190,coupled,190.0,chronological,7,0.9997720381510875,-0.12546301668551973,0.12546301668551973
coupled_190,coupled,190.0,chronological,8,0.9997455428377553,-0.0004929199090922385,0.0012085870014002026
coupled_190,coupled,190.0,chronological,9,0.9997340775549737,0.12447369086540502,0.12447369086540502
coupled_190,coupled,190.0,chronological,10,0.9997250370062865,0.249385544184402,0.249385544184402
coupled_190,coupled,190.0,chronological,11,0.9997350443032091,0.3743051099116326,0.3743051099116326
coupled_190,coupled,190.0,chronological,12,0.9997498727118658,0.4955087901904792,0.49804377823671386
coupled_190,coupled,190.0,chronological,13,0.9997621256702547,-0.3758590984551209,0.3758590984551209
coupled_190,coupled,190.0,chronological,14,0.9997766767636642,-0.2509021051187293,0.2509021051187293
coupled_190,coupled,190.0,chronological,15,0.9997990930542364,-0.12592364578001158,0.12592364578001158
coupled_190,coupled,190.0,chronological,16,0.999821792967739,-0.0010099306317971717,0.002705419096227878
coupled_190,coupled,190.0,reversed,1,0.9999915102570325,-0.12494637678765971,0.12494637678765971
coupled_190,coupled,190.0,reversed,2,0.9999683031377488,-0.24988930465893738,0.24988930465893738
coupled_190,coupled,190.0,reversed,3,0.9999353061910112,-0.37483274447911025,0.37483274447911025
coupled_190,coupled,190.0,reversed,4,0.9998934948482319,-0.49871716672175126,0.4994398355796025
coupled_190,coupled,190.0,reversed,5,0.9998499180614133,0.3752996117980166,0.3752996117980166
coupled_190,coupled,190.0,reversed,6,0.9998080756774953,0.2503619707288778,0.2503619707288778
coupled_190,coupled,190.0,reversed,7,0.9997720381510873,0.1254630166855197,0.1254630166855197
coupled_190,coupled,190.0,reversed,8,0.9997455428377552,0.0004929199090922385,0.0012085870014002026
coupled_190,coupled,190.0,reversed,9,0.9997340775549737,-0.12447369086540502,0.12447369086540502
coupled_190,coupled,190.0,reversed,10,0.9997250370062867,-0.249385544184402,0.249385544184402
coupled_190,coupled,190.0,reversed,11,0.9997350443032093,-0.3743051099116326,0.3743051099116326
coupled_190,coupled,190.0,reversed,12,0.9997498727118658,-0.4955087901904792,0.49804377823671386
coupled_190,coupled,190.0,reversed,13,0.9997621256702547,0.3758590984551209,0.3758590984551209
coupled_190,coupled,190.0,reversed,14,0.999776676763664,0.2509021051187293,0.2509021051187293
coupled_190,coupled,190.0,reversed,15,0.9997990930542364,0.12592364578001156,0.12592364578001156
coupled_190,coupled,190.0,reversed,16,0.999821792967739,0.0010099306317971715,0.002705419096227878
coupled_190,coupled,190.0,shuffled,1,0.15133548700968782,-0.04929677816040624,0.3124234246362949
coupled_190,coupled,190.0,shuffled,2,0.1561715379387617,0.039290247438494345,0.3037416840311704
coupled_190,coupled,190.0,shuffled,3,0.15788204345847054,-0.01187256666752385,0.2968991037867607
coupled_190,coupled,190.0,shuffled,4,0.16188570704050162,-0.03241012292221607,0.3025798904332606
coupled_190,coupled,190.0,shuffled,5,0.16404147985300954,-0.031479680164238744,0.2978651267890988
