trajectory_id,phase_id,split,family,parameter,parameter_index,replicate,radial_mode,radial_span,control,endpoint_error,x_l,x_c,radial_log_gain,x_p,x_r,mean_rho,best_miss_64,best_miss_512,exact_closure_64
calibration:irrational rotation:4:23:contraction,calibration:irrational rotation:4:23,calibration,irrational rotation,11,4,23,contraction,1.15,radial_inverted,0.0,1.9109932894754258,2.0,1.15,2.0,2.7814408974494554e-06,1.0000000000000002,0.005025157352024605,0.001591089393041528,False
calibration:irrational rotation:4:23:neutral,calibration:irrational rotation:4:23,calibration,irrational rotation,11,4,23,neutral,1.15,chronological,0.0,1.0,2.0,0.0,2.0,2.7814408974494554e-06,1.0000000000000002,0.005025157352024605,0.001591089393041528,False
calibration:irrational rotation:4:23:neutral,calibration:irrational rotation:4:23,calibration,irrational rotation,11,4,23,neutral,1.15,phase_reflected,0.0,1.0,0.0,0.0,2.0,2.7814408974499975e-06,1.0000000000000004,0.005025157352024611,0.0015910893930414932,False
calibration:irrational rotation:4:23:neutral,calibration:irrational rotation:4:23,calibration,irrational rotation,11,4,23,neutral,1.15,shuffled,0.0,1.0,1.0145867669426802,0.0,2.0,1.9019338543445699,0.013733024792974034,,,False
calibration:irrational rotation:4:23:neutral,calibration:irrational rotation:4:23,calibration,irrational rotation,11,4,23,neutral,1.15,endpoint_shuffled,0.0,1.0,0.9826552077798817,0.0,2.0,2.0,0.01375486821544953,,,False
calibration:irrational rotation:4:23:neutral,calibration:irrational rotation:4:23,calibration,irrational rotation,11,4,23,neutral,1.15,radial_inverted,0.0,1.0,2.0,0.0,2.0,2.7814408974494554e-06,1.0000000000000002,0.005025157352024605,0.001591089393041528,False
calibration:irrational rotation:4:23:expansion,calibration:irrational rotation:4:23,calibration,irrational rotation,11,4,23,expansion,1.15,chronological,0.0,1.9109932894754258,2.0,1.15,2.0,2.7814408974494554e-06,1.0000000000000002,0.005025157352024605,0.001591089393041528,False
calibration:irrational rotation:4:23:expansion,calibration:irrational rotation:4:23,calibration,irrational rotation,11,4,23,expansion,1.15,phase_reflected,0.0,1.9109932894754258,0.0,1.15,2.0,2.7814408974499975e-06,1.0000000000000004,0.005025157352024611,0.0015910893930414932,False
calibration:irrational rotation:4:23:expansion,calibration:irrational rotation:4:23,calibration,irrational rotation,11,4,23,expansion,1.15,shuffled,0.0,1.9109932894754258,1.0145867669426802,1.15,2.0,1.9019338543445699,0.013733024792974034,,,False
calibration:irrational rotation:4:23:expansion,calibration:irrational rotation:4:23,calibration,irrational rotation,11,4,23,expansion,1.15,endpoint_shuffled,0.0,1.9109932894754258,0.9826552077798817,1.15,2.0,2.0,0.01375486821544953,,,False
calibration:irrational rotation:4:23:expansion,calibration:irrational rotation:4:23,calibration,irrational rotation,11,4,23,expansion,1.15,radial_inverted,0.0,0.0890067105245741,2.0,-1.15,2.0,2.7814408974494554e-06,1.0000000000000002,0.005025157352024605,0.001591089393041528,False
calibration:deterministic chaos:0:0:contraction,calibration:deterministic chaos:0:0,calibration,deterministic chaos,"(2, 2)",0,0,contraction,0.35,chronological,0.0,0.56449788608452,1.1019393774256632,-0.35,0.8914337134257451,0.0,0.13961711618458844,0.0,0.0,True
calibration:deterministic chaos:0:0:contraction,calibration:deterministic chaos:0:0,calibration,deterministic chaos,"(2, 2)",0,0,contraction,0.35,phase_reflected,0.0,0.56449788608452,0.8980606225743369,-0.35,0.8914337134257451,0.0,0.1396171161845884,0.0,0.0,True
calibration:deterministic chaos:0:0:contraction,calibration:deterministic chaos:0:0,calibration,deterministic chaos,"(2, 2)",0,0,contraction,0.35,shuffled,0.0,0.56449788608452,1.0005172904894781,-0.35,0.8914337134257451,2.0,0.014529540035341125,,,False
calibration:deterministic chaos:0:0:contraction,calibration:deterministic chaos:0:0,calibration,deterministic chaos,"(2, 2)",0,0,contraction,0.35,endpoint_shuffled,0.0,0.56449788608452,1.0176644024672168,-0.35,0.8914337134257451,2.0,0.014778853156418529,,,False
calibration:deterministic chaos:0:0:contraction,calibration:deterministic chaos:0:0,calibration,deterministic chaos,"(2, 2)",0,0,contraction,0.35,radial_inverted,0.0,1.4355021139154798,1.1019393774256632,0.3499999999999999,0.8914337134257451,0.0,0.13961711618458844,0.0,0.0,True
calibration:deterministic chaos:0:0:neutral,calibration:deterministic chaos:0:0,calibration,deterministic chaos,"(2, 2)",0,0,neutral,0.35,chronological,0.0,1.0,1.1019393774256632,0.0,0.8914337134257451,0.0,0.13961711618458844,0.0,0.0,True
calibration:deterministic chaos:0:0:neutral,calibration:deterministic chaos:0:0,calibration,deterministic chaos,"(2, 2)",0,0,neutral,0.35,phase_reflected,0.0,1.0,0.8980606225743369,0.0,0.8914337134257451,0.0,0.1396171161845884,0.0,0.0,True
calibration:deterministic chaos:0:0:neutral,calibration:deterministic chaos:0:0,calibration,deterministic chaos,"(2, 2)",0,0,neutral,0.35,shuffled,0.0,1.0,1.0005172904894781,0.0,0.8914337134257451,2.0,0.014529540035341125,,,False
calibration:deterministic chaos:0:0:neutral,calibration:deterministic chaos:0:0,calibration,deterministic chaos,"(2, 2)",0,0,neutral,0.35,endpoint_shuffled,0.0,1.0,1.0176644024672168,0.0,0.8914337134257451,2.0,0.014778853156418529,,,False
calibration:deterministic chaos:0:0:neutral,calibration:deterministic chaos:0:0,calibration,deterministic chaos,"(2, 2)",0,0,neutral,0.35,radial_inverted,0.0,1.0,1.1019393774256632,0.0,0.8914337134257451,0.0,0.13961711618458844,0.0,0.0,True
calibration:deterministic chaos:0:0:expansion,calibration:deterministic chaos:0:0,calibration,deterministic chaos,"(2, 2)",0,0,expansion,0.35,chronological,0.0,1.4355021139154798,1.1019393774256632,0.3499999999999999,0.8914337134257451,0.0,0.13961711618458844,0.0,0.0,True
calibration:deterministic chaos:0:0:expansion,calibration:deterministic chaos:0:0,calibration,deterministic chaos,"(2, 2)",0,0,expansion,0.35,phase_reflected,0.0,1.4355021139154798,0.8980606225743369,0.3499999999999999,0.8914337134257451,0.0,0.1396171161845884,0.0,0.0,True
calibration:deterministic chaos:0:0:expansion,calibration:deterministic chaos:0:0,calibration,deterministic chaos,"(2, 2)",0,0,expansion,0.35,shuffled,0.0,1.4355021139154798,1.0005172904894781,0.3499999999999999,0.8914337134257451,2.0,0.014529540035341125,,,False
calibration:deterministic chaos:0:0:expansion,calibration:deterministic chaos:0:0,calibration,deterministic chaos,"(2, 2)",0,0,expansion,0.35,endpoint_shuffled,0.0,1.4355021139154798,1.0176644024672168,0.3499999999999999,0.8914337134257451,2.0,0.014778853156418529,,,False
calibration:deterministic chaos:0:0:expansion,calibration:deterministic chaos:0:0,calibration,deterministic chaos,"(2, 2)",0,0,expansion,0.35,radial_inverted,0.0,0.56449788608452,1.1019393774256632,-0.35,0.8914337134257451,0.0,0.13961711618458844,0.0,0.0,True
calibration:deterministic chaos:0:1:contraction,calibration:deterministic chaos:0:1,calibration,deterministic chaos,"(2, 2)",0,1,contraction,0.75,chronological,0.0,0.23840584404423515,0.978625174983604,-0.7499999999999999,0.8797487383876375,0.0,0.10158722535889739,0.0,0.0,True
calibration:deterministic chaos:0:1:contraction,calibration:deterministic chaos:0:1,calibration,deterministic chaos,"(2, 2)",0,1,contraction,0.75,phase_reflected,0.0,0.23840584404423515,1.0213748250163959,-0.7499999999999999,0.8797487383876375,0.0,0.1015872253588974,0.0,0.0,True
calibration:deterministic chaos:0:1:contraction,calibration:deterministic chaos:0:1,calibration,deterministic chaos,"(2, 2)",0,1,contraction,0.75,shuffled,0.0,0.23840584404423515,0.9852607518244489,-0.7499999999999999,0.8797487383876375,2.0,0.014181613736494935,,,False
calibration:deterministic chaos:0:1:contraction,calibration:deterministic chaos:0:1,calibration,deterministic chaos,"(2, 2)",0,1,contraction,0.75,endpoint_shuffled,0.0,0.23840584404423515,1.0001251871448544,-0.7499999999999999,0.8797487383876375,2.0,0.014636944748638026,,,False
calibration:deterministic chaos:0:1:contraction,calibration:deterministic chaos:0:1,calibration,deterministic chaos,"(2, 2)",0,1,contraction,0.75,radial_inverted,0.0,1.7615941559557649,0.978625174983604,0.7499999999999999,0.8797487383876375,0.0,0.10158722535889739,0.0,0.0,True
calibration:deterministic chaos:0:1:neutral,calibration:deterministic chaos:0:1,calibration,deterministic chaos,"(2, 2)",0,1,neutral,0.75,chronological,0.0,1.0,0.978625174983604,0.0,0.8797487383876375,0.0,0.10158722535889739,0.0,0.0,True
calibration:deterministic chaos:0:1:neutral,calibration:deterministic chaos:0:1,calibration,deterministic chaos,"(2, 2)",0,1,neutral,0.75,phase_reflected,0.0,1.0,1.0213748250163959,0.0,0.8797487383876375,0.0,0.1015872253588974,0.0,0.0,True
calibration:deterministic chaos:0:1:neutral,calibration:deterministic chaos:0:1,calibration,deterministic chaos,"(2, 2)",0,1,neutral,0.75,shuffled,0.0,1.0,0.9852607518244489,0.0,0.8797487383876375,2.0,0.014181613736494935,,,False
calibration:deterministic chaos:0:1:neutral,calibration:deterministic chaos:0:1,calibration,deterministic chaos,"(2, 2)",0,1,neutral,0.75,endpoint_shuffled,0.0,1.0,1.0001251871448544,0.0,0.8797487383876375,2.0,0.014636944748638026,,,False
calibration:deterministic chaos:0:1:neutral,calibration:deterministic chaos:0:1,calibration,deterministic chaos,"(2, 2)",0,1,neutral,0.75,radial_inverted,0.0,1.0,0.978625174983604,0.0,0.8797487383876375,0.0,0.10158722535889739,0.0,0.0,True
calibration:deterministic chaos:0:1:expansion,calibration:deterministic chaos:0:1,calibration,deterministic chaos,"(2, 2)",0,1,expansion,0.75,chronological,0.0,1.7615941559557649,0.978625174983604,0.7499999999999999,0.8797487383876375,0.0,0.10158722535889739,0.0,0.0,True
calibration:deterministic chaos:0:1:expansion,calibration:deterministic chaos:0:1,calibration,deterministic chaos,"(2, 2)",0,1,expansion,0.75,phase_reflected,0.0,1.7615941559557649,1.0213748250163959,0.7499999999999999,0.8797487383876375,0.0,0.1015872253588974,0.0,0.0,True
calibration:deterministic chaos:0:1:expansion,calibration:deterministic chaos:0:1,calibration,deterministic chaos,"(2, 2)",0,1,expansion,0.75,shuffled,0.0,1.7615941559557649,0.9852607518244489,0.7499999999999999,0.8797487383876375,2.0,0.014181613736494935,,,False
calibration:deterministic chaos:0:1:expansion,calibration:deterministic chaos:0:1,calibration,deterministic chaos,"(2, 2)",0,1,expansion,0.75,endpoint_shuffled,0.0,1.7615941559557649,1.0001251871448544,0.7499999999999999,0.8797487383876375,2.0,0.014636944748638026,,,False
calibration:deterministic chaos:0:1:expansion,calibration:deterministic chaos:0:1,calibration,deterministic chaos,"(2, 2)",0,1,expansion,0.75,radial_inverted,0.0,0.23840584404423515,0.978625174983604,-0.7499999999999999,0.8797487383876375,0.0,0.10158722535889739,0.0,0.0,True
calibration:deterministic chaos:0:2:contraction,calibration:deterministic chaos:0:2,calibration,deterministic chaos,"(2, 2)",0,2,contraction,1.15,chronological,0.0,0.0890067105245741,1.2797239916636982,-1.15,0.8206575616824051,0.0,0.11635155947899395,0.0,0.0,True
calibration:deterministic chaos:0:2:contraction,calibration:deterministic chaos:0:2,calibration,deterministic chaos,"(2, 2)",0,2,contraction,1.15,phase_reflected,0.0,0.0890067105245741,0.7202760083363018,-1.15,0.8206575616824051,0.0,0.1163515594789939,0.0,0.0,True
calibration:deterministic chaos:0:2:contraction,calibration:deterministic chaos:0:2,calibration,deterministic chaos,"(2, 2)",0,2,contraction,1.15,shuffled,0.0,0.0890067105245741,0.9961276513632185,-1.15,0.8206575616824051,2.0,0.08264942408636379,,,False
calibration:deterministic chaos:0:2:contraction,calibration:deterministic chaos:0:2,calibration,deterministic chaos,"(2, 2)",0,2,contraction,1.15,endpoint_shuffled,0.0,0.0890067105245741,1.0197574199848238,-1.15,0.8206575616824051,2.0,0.08122165924129471,,,False
calibration:deterministic chaos:0:2:contraction,calibration:deterministic chaos:0:2,calibration,deterministic chaos,"(2, 2)",0,2,contraction,1.15,radial_inverted,0.0,1.9109932894754258,1.2797239916636982,1.15,0.8206575616824051,0.0,0.11635155947899395,0.0,0.0,True
calibration:deterministic chaos:0:2:neutral,calibration:deterministic chaos:0:2,calibration,deterministic chaos,"(2, 2)",0,2,neutral,1.15,chronological,0.0,1.0,1.2797239916636982,0.0,0.8206575616824051,0.0,0.11635155947899395,0.0,0.0,True
calibration:deterministic chaos:0:2:neutral,calibration:deterministic chaos:0:2,calibration,deterministic chaos,"(2, 2)",0,2,neutral,1.15,phase_reflected,0.0,1.0,0.7202760083363018,0.0,0.8206575616824051,0.0,0.1163515594789939,0.0,0.0,True
calibration:deterministic chaos:0:2:neutral,calibration:deterministic chaos:0:2,calibration,deterministic chaos,"(2, 2)",0,2,neutral,1.15,shuffled,0.0,1.0,0.9961276513632185,0.0,0.8206575616824051,2.0,0.08264942408636379,,,False
calibration:deterministic chaos:0:2:neutral,calibration:deterministic chaos:0:2,calibration,deterministic chaos,"(2, 2)",0,2,neutral,1.15,endpoint_shuffled,0.0,1.0,1.0197574199848238,0.0,0.8206575616824051,2.0,0.08122165924129471,,,False
calibration:deterministic chaos:0:2:neutral,calibration:deterministic chaos:0:2,calibration,deterministic chaos,"(2, 2)",0,2,neutral,1.15,radial_inverted,0.0,1.0,1.2797239916636982,0.0,0.8206575616824051,0.0,0.11635155947899395,0.0,0.0,True
calibration:deterministic chaos:0:2:expansion,calibration:deterministic chaos:0:2,calibration,deterministic chaos,"(2, 2)",0,2,expansion,1.15,chronological,0.0,1.9109932894754258,1.2797239916636982,1.15,0.8206575616824051,0.0,0.11635155947899395,0.0,0.0,True
calibration:deterministic chaos:0:2:expansion,calibration:deterministic chaos:0:2,calibration,deterministic chaos,"(2, 2)",0,2,expansion,1.15,phase_reflected,0.0,1.9109932894754258,0.7202760083363018,1.15,0.8206575616824051,0.0,0.1163515594789939,0.0,0.0,True
calibration:deterministic chaos:0:2:expansion,calibration:deterministic chaos:0:2,calibration,deterministic chaos,"(2, 2)",0,2,expansion,1.15,shuffled,0.0,1.9109932894754258,0.9961276513632185,1.15,0.8206575616824051,2.0,0.08264942408636379,,,False
calibration:deterministic chaos:0:2:expansion,calibration:deterministic chaos:0:2,calibration,deterministic chaos,"(2, 2)",0,2,expansion,1.15,endpoint_shuffled,0.0,1.9109932894754258,1.0197574199848238,1.15,0.8206575616824051,2.0,0.08122165924129471,,,False
calibration:deterministic chaos:0:2:expansion,calibration:deterministic chaos:0:2,calibration,deterministic chaos,"(2, 2)",0,2,expansion,1.15,radial_inverted,0.0,0.0890067105245741,1.2797239916636982,-1.15,0.8206575616824051,0.0,0.11635155947899395,0.0,0.0,True
calibration:deterministic chaos:0:3:contraction,calibration:deterministic chaos:0:3,calibration,deterministic chaos,"(2, 2)",0,3,contraction,0.35,chronological,0.0,0.56449788608452,1.2709392625811198,-0.35,0.8665794484485713,0.0,0.1113175340704117,0.0,0.0,True
calibration:deterministic chaos:0:3:contraction,calibration:deterministic chaos:0:3,calibration,deterministic chaos,"(2, 2)",0,3,contraction,0.35,phase_reflected,0.0,0.56449788608452,0.7290607374188802,-0.35,0.8665794484485713,0.0,0.1113175340704117,0.0,0.0,True
calibration:deterministic chaos:0:3:contraction,calibration:deterministic chaos:0:3,calibration,deterministic chaos,"(2, 2)",0,3,contraction,0.35,shuffled,0.0,0.56449788608452,1.0037761089134523,-0.35,0.8665794484485713,2.0,0.03173670820023536,,,False
calibration:deterministic chaos:0:3:contraction,calibration:deterministic chaos:0:3,calibration,deterministic chaos,"(2, 2)",0,3,contraction,0.35,endpoint_shuffled,0.0,0.56449788608452,0.9802928610285099,-0.35,0.8665794484485713,2.0,0.03253180710239045,,,False
calibration:deterministic chaos:0:3:contraction,calibration:deterministic chaos:0:3,calibration,deterministic chaos,"(2, 2)",0,3,contraction,0.35,radial_inverted,0.0,1.4355021139154798,1.2709392625811198,0.3499999999999999,0.8665794484485713,0.0,0.1113175340704117,0.0,0.0,True
calibration:deterministic chaos:0:3:neutral,calibration:deterministic chaos:0:3,calibration,deterministic chaos,"(2, 2)",0,3,neutral,0.35,chronological,0.0,1.0,1.2709392625811198,0.0,0.8665794484485713,0.0,0.1113175340704117,0.0,0.0,True
calibration:deterministic chaos:0:3:neutral,calibration:deterministic chaos:0:3,calibration,deterministic chaos,"(2, 2)",0,3,neutral,0.35,phase_reflected,0.0,1.0,0.7290607374188802,0.0,0.8665794484485713,0.0,0.1113175340704117,0.0,0.0,True
calibration:deterministic chaos:0:3:neutral,calibration:deterministic chaos:0:3,calibration,deterministic chaos,"(2, 2)",0,3,neutral,0.35,shuffled,0.0,1.0,1.0037761089134523,0.0,0.8665794484485713,2.0,0.03173670820023536,,,False
calibration:deterministic chaos:0:3:neutral,calibration:deterministic chaos:0:3,calibration,deterministic chaos,"(2, 2)",0,3,neutral,0.35,endpoint_shuffled,0.0,1.0,0.9802928610285099,0.0,0.8665794484485713,2.0,0.03253180710239045,,,False
calibration:deterministic chaos:0:3:neutral,calibration:deterministic chaos:0:3,calibration,deterministic chaos,"(2, 2)",0,3,neutral,0.35,radial_inverted,0.0,1.0,1.2709392625811198,0.0,0.8665794484485713,0.0,0.1113175340704117,0.0,0.0,True
calibration:deterministic chaos:0:3:expansion,calibration:deterministic chaos:0:3,calibration,deterministic chaos,"(2, 2)",0,3,expansion,0.35,chronological,0.0,1.4355021139154798,1.2709392625811198,0.3499999999999999,0.8665794484485713,0.0,0.1113175340704117,0.0,0.0,True
calibration:deterministic chaos:0:3:expansion,calibration:deterministic chaos:0:3,calibration,deterministic chaos,"(2, 2)",0,3,expansion,0.35,phase_reflected,0.0,1.4355021139154798,0.7290607374188802,0.3499999999999999,0.8665794484485713,0.0,0.1113175340704117,0.0,0.0,True
calibration:deterministic chaos:0:3:expansion,calibration:deterministic chaos:0:3,calibration,deterministic chaos,"(2, 2)",0,3,expansion,0.35,shuffled,0.0,1.4355021139154798,1.0037761089134523,0.3499999999999999,0.8665794484485713,2.0,0.03173670820023536,,,False
calibration:deterministic chaos:0:3:expansion,calibration:deterministic chaos:0:3,calibration,deterministic chaos,"(2, 2)",0,3,expansion,0.35,endpoint_shuffled,0.0,1.4355021139154798,0.9802928610285099,0.3499999999999999,0.8665794484485713,2.0,0.03253180710239045,,,False
calibration:deterministic chaos:0:3:expansion,calibration:deterministic chaos:0:3,calibration,deterministic chaos,"(2, 2)",0,3,expansion,0.35,radial_inverted,0.0,0.56449788608452,1.2709392625811198,-0.35,0.8665794484485713,0.0,0.1113175340704117,0.0,0.0,True
calibration:deterministic chaos:0:4:contraction,calibration:deterministic chaos:0:4,calibration,deterministic chaos,"(2, 2)",0,4,contraction,0.75,chronological,0.0,0.23840584404423515,0.8628460025964497,-0.7499999999999999,0.9156275492765463,0.0,0.10124139271992613,0.0,0.0,True
calibration:deterministic chaos:0:4:contraction,calibration:deterministic chaos:0:4,calibration,deterministic chaos,"(2, 2)",0,4,contraction,0.75,phase_reflected,0.0,0.23840584404423515,1.1371539974035503,-0.7499999999999999,0.9156275492765463,0.0,0.10124139271992617,0.0,0.0,True
calibration:deterministic chaos:0:4:contraction,calibration:deterministic chaos:0:4,calibration,deterministic chaos,"(2, 2)",0,4,contraction,0.75,shuffled,0.0,0.23840584404423515,1.0032925726955386,-0.7499999999999999,0.9156275492765463,2.0,0.022231738297692455,,,False
calibration:deterministic chaos:0:4:contraction,calibration:deterministic chaos:0:4,calibration,deterministic chaos,"(2, 2)",0,4,contraction,0.75,endpoint_shuffled,0.0,0.23840584404423515,1.0115202185361059,-0.7499999999999999,0.9156275492765463,2.0,0.021806067682859417,,,False
calibration:deterministic chaos:0:4:contraction,calibration:deterministic chaos:0:4,calibration,deterministic chaos,"(2, 2)",0,4,contraction,0.75,radial_inverted,0.0,1.7615941559557649,0.8628460025964497,0.7499999999999999,0.9156275492765463,0.0,0.10124139271992613,0.0,0.0,True
calibration:deterministic chaos:0:4:neutral,calibration:deterministic chaos:0:4,calibration,deterministic chaos,"(2, 2)",0,4,neutral,0.75,chronological,0.0,1.0,0.8628460025964497,0.0,0.9156275492765463,0.0,0.10124139271992613,0.0,0.0,True
calibration:deterministic chaos:0:4:neutral,calibration:deterministic chaos:0:4,calibration,deterministic chaos,"(2, 2)",0,4,neutral,0.75,phase_reflected,0.0,1.0,1.1371539974035503,0.0,0.9156275492765463,0.0,0.10124139271992617,0.0,0.0,True
calibration:deterministic chaos:0:4:neutral,calibration:deterministic chaos:0:4,calibration,deterministic chaos,"(2, 2)",0,4,neutral,0.75,shuffled,0.0,1.0,1.0032925726955386,0.0,0.9156275492765463,2.0,0.022231738297692455,,,False
calibration:deterministic chaos:0:4:neutral,calibration:deterministic chaos:0:4,calibration,deterministic chaos,"(2, 2)",0,4,neutral,0.75,endpoint_shuffled,0.0,1.0,1.0115202185361059,0.0,0.9156275492765463,2.0,0.021806067682859417,,,False
calibration:deterministic chaos:0:4:neutral,calibration:deterministic chaos:0:4,calibration,deterministic chaos,"(2, 2)",0,4,neutral,0.75,radial_inverted,0.0,1.0,0.8628460025964497,0.0,0.9156275492765463,0.0,0.10124139271992613,0.0,0.0,True
calibration:deterministic chaos:0:4:expansion,calibration:deterministic chaos:0:4,calibration,deterministic chaos,"(2, 2)",0,4,expansion,0.75,chronological,0.0,1.7615941559557649,0.8628460025964497,0.7499999999999999,0.9156275492765463,0.0,0.10124139271992613,0.0,0.0,True
calibration:deterministic chaos:0:4:expansion,calibration:deterministic chaos:0:4,calibration,deterministic chaos,"(2, 2)",0,4,expansion,0.75,phase_reflected,0.0,1.7615941559557649,1.1371539974035503,0.7499999999999999,0.9156275492765463,0.0,0.10124139271992617,0.0,0.0,True
calibration:deterministic chaos:0:4:expansion,calibration:deterministic chaos:0:4,calibration,deterministic chaos,"(2, 2)",0,4,expansion,0.75,shuffled,0.0,1.7615941559557649,1.0032925726955386,0.7499999999999999,0.9156275492765463,2.0,0.022231738297692455,,,False
calibration:deterministic chaos:0:4:expansion,calibration:deterministic chaos:0:4,calibration,deterministic chaos,"(2, 2)",0,4,expansion,0.75,endpoint_shuffled,0.0,1.7615941559557649,1.0115202185361059,0.7499999999999999,0.9156275492765463,2.0,0.021806067682859417,,,False
calibration:deterministic chaos:0:4:expansion,calibration:deterministic chaos:0:4,calibration,deterministic chaos,"(2, 2)",0,4,expansion,0.75,radial_inverted,0.0,0.23840584404423515,0.8628460025964497,-0.7499999999999999,0.9156275492765463,0.0,0.10124139271992613,0.0,0.0,True
calibration:deterministic chaos:0:5:contraction,calibration:deterministic chaos:0:5,calibration,deterministic chaos,"(2, 2)",0,5,contraction,1.15,chronological,0.0,0.0890067105245741,1.021353257841731,-1.15,0.9699426758287938,0.0,0.10439162953479497,0.0,0.0,True
calibration:deterministic chaos:0:5:contraction,calibration:deterministic chaos:0:5,calibration,deterministic chaos,"(2, 2)",0,5,contraction,1.15,phase_reflected,0.0,0.0890067105245741,0.978646742158269,-1.15,0.9699426758287938,0.0,0.10439162953479494,0.0,0.0,True
calibration:deterministic chaos:0:5:contraction,calibration:deterministic chaos:0:5,calibration,deterministic chaos,"(2, 2)",0,5,contraction,1.15,shuffled,0.0,0.0890067105245741,0.9857571403946442,-1.15,0.9699426758287938,2.0,0.015290896540933328,,,False
calibration:deterministic chaos:0:5:contraction,calibration:deterministic chaos:0:5,calibration,deterministic chaos,"(2, 2)",0,5,contraction,1.15,endpoint_shuffled,0.0,0.0890067105245741,1.009051912329555,-1.15,0.9699426758287938,2.0,0.015093392845875565,,,False
calibration:deterministic chaos:0:5:contraction,calibration:deterministic chaos:0:5,calibration,deterministic chaos,"(2, 2)",0,5,contraction,1.15,radial_inverted,0.0,1.9109932894754258,1.021353257841731,1.15,0.9699426758287938,0.0,0.10439162953479497,0.0,0.0,True
calibration:deterministic chaos:0:5:neutral,calibration:deterministic chaos:0:5,calibration,deterministic chaos,"(2, 2)",0,5,neutral,1.15,chronological,0.0,1.0,1.021353257841731,0.0,0.9699426758287938,0.0,0.10439162953479497,0.0,0.0,True
calibration:deterministic chaos:0:5:neutral,calibration:deterministic chaos:0:5,calibration,deterministic chaos,"(2, 2)",0,5,neutral,1.15,phase_reflected,0.0,1.0,0.978646742158269,0.0,0.9699426758287938,0.0,0.10439162953479494,0.0,0.0,True
calibration:deterministic chaos:0:5:neutral,calibration:deterministic chaos:0:5,calibration,deterministic chaos,"(2, 2)",0,5,neutral,1.15,shuffled,0.0,1.0,0.9857571403946442,0.0,0.9699426758287938,2.0,0.015290896540933328,,,False
calibration:deterministic chaos:0:5:neutral,calibration:deterministic chaos:0:5,calibration,deterministic chaos,"(2, 2)",0,5,neutral,1.15,endpoint_shuffled,0.0,1.0,1.009051912329555,0.0,0.9699426758287938,2.0,0.015093392845875565,,,False
calibration:deterministic chaos:0:5:neutral,calibration:deterministic chaos:0:5,calibration,deterministic chaos,"(2, 2)",0,5,neutral,1.15,radial_inverted,0.0,1.0,1.021353257841731,0.0,0.9699426758287938,0.0,0.10439162953479497,0.0,0.0,True
calibration:deterministic chaos:0:5:expansion,calibration:deterministic chaos:0:5,calibration,deterministic chaos,"(2, 2)",0,5,expansion,1.15,chronological,0.0,1.9109932894754258,1.021353257841731,1.15,0.9699426758287938,0.0,0.10439162953479497,0.0,0.0,True
calibration:deterministic chaos:0:5:expansion,calibration:deterministic chaos:0:5,calibration,deterministic chaos,"(2, 2)",0,5,expansion,1.15,phase_reflected,0.0,1.9109932894754258,0.978646742158269,1.15,0.9699426758287938,0.0,0.10439162953479494,0.0,0.0,True
calibration:deterministic chaos:0:5:expansion,calibration:deterministic chaos:0:5,calibration,deterministic chaos,"(2, 2)",0,5,expansion,1.15,shuffled,0.0,1.9109932894754258,0.9857571403946442,1.15,0.9699426758287938,2.0,0.015290896540933328,,,False
calibration:deterministic chaos:0:5:expansion,calibration:deterministic chaos:0:5,calibration,deterministic chaos,"(2, 2)",0,5,expansion,1.15,endpoint_shuffled,0.0,1.9109932894754258,1.009051912329555,1.15,0.9699426758287938,2.0,0.015093392845875565,,,False
calibration:deterministic chaos:0:5:expansion,calibration:deterministic chaos:0:5,calibration,deterministic chaos,"(2, 2)",0,5,expansion,1.15,radial_inverted,0.0,0.0890067105245741,1.021353257841731,-1.15,0.9699426758287938,0.0,0.10439162953479497,0.0,0.0,True
calibration:deterministic chaos:0:6:contraction,calibration:deterministic chaos:0:6,calibration,deterministic chaos,"(2, 2)",0,6,contraction,0.35,chronological,0.0,0.56449788608452,0.5449466396037659,-0.35,0.7058708081264345,0.0,0.2145371613389302,0.0,0.0,True
calibration:deterministic chaos:0:6:contraction,calibration:deterministic chaos:0:6,calibration,deterministic chaos,"(2, 2)",0,6,contraction,0.35,phase_reflected,0.0,0.56449788608452,1.4550533603962341,-0.35,0.7058708081264345,0.0,0.2145371613389302,0.0,0.0,True
calibration:deterministic chaos:0:6:contraction,calibration:deterministic chaos:0:6,calibration,deterministic chaos,"(2, 2)",0,6,contraction,0.35,shuffled,0.0,0.56449788608452,1.00182758437951,-0.35,0.7058708081264345,2.0,0.2080003090911548,,,False
calibration:deterministic chaos:0:6:contraction,calibration:deterministic chaos:0:6,calibration,deterministic chaos,"(2, 2)",0,6,contraction,0.35,endpoint_shuffled,0.0,0.56449788608452,0.9884297551723222,-0.35,0.7058708081264345,2.0,0.21222382055226863,,,False
calibration:deterministic chaos:0:6:contraction,calibration:deterministic chaos:0:6,calibration,deterministic chaos,"(2, 2)",0,6,contraction,0.35,radial_inverted,0.0,1.4355021139154798,0.5449466396037659,0.3499999999999999,0.7058708081264345,0.0,0.2145371613389302,0.0,0.0,True
calibration:deterministic chaos:0:6:neutral,calibration:deterministic chaos:0:6,calibration,deterministic chaos,"(2, 2)",0,6,neutral,0.35,chronological,0.0,1.0,0.5449466396037659,0.0,0.7058708081264345,0.0,0.2145371613389302,0.0,0.0,True
