identity,delta_r_ohm,pair,window,sample,cycle,landmark,phase,ara_phase,physical_time
coupled_170,170.0,40,4,31,3,7,0.3296286071005241,0.6592572142010482,48.9541826595383
coupled_340,340.0,1,0,0,0,0,0.3448729035030723,0.6897458070061446,0.2805525051475642
coupled_340,340.0,1,0,1,0,1,0.46366559744242697,0.9273311948848539,0.5677054735758412
coupled_340,340.0,1,0,2,0,2,0.5824582913817817,1.1649165827635635,0.8548584420041184
coupled_340,340.0,1,0,3,0,3,0.7012509853211364,1.4025019706422728,1.1420114104323957
coupled_340,340.0,1,0,4,0,4,0.8200436792604912,1.6400873585209823,1.429164378860673
coupled_340,340.0,1,0,5,0,5,0.9388363731998459,1.8776727463996918,1.7163173472889501
coupled_340,340.0,1,0,6,0,6,0.05762906713920068,0.11525813427840136,2.0034703157172276
coupled_340,340.0,1,0,7,0,7,0.1764217610785553,0.3528435221571106,2.2906232841455045
coupled_340,340.0,1,0,8,1,0,0.2952144550179101,0.5904289100358202,2.577776252573782
coupled_340,340.0,1,0,9,1,1,0.414007148957265,0.82801429791453,2.8649292210020594
coupled_340,340.0,1,0,10,1,2,0.5327998428966195,1.065599685793239,3.1520821894303364
coupled_340,340.0,1,0,11,1,3,0.6515925368359744,1.3031850736719488,3.439235157858614
coupled_340,340.0,1,0,12,1,4,0.7703852307753292,1.5407704615506583,3.726388126286891
coupled_340,340.0,1,0,13,1,5,0.8891779247146839,1.7783558494293679,4.013541094715168
coupled_340,340.0,1,0,14,1,6,0.00797619523882731,0.01595239047765462,4.300694063143446
coupled_340,340.0,1,0,15,1,7,0.12685200161383436,0.25370400322766873,4.587847031571723
coupled_340,340.0,1,0,16,2,0,0.2457278079888412,0.4914556159776824,4.875
coupled_340,340.0,1,0,17,2,1,0.36386014451045257,0.7277202890209051,5.160357064098795
coupled_340,340.0,1,0,18,2,2,0.48199248103206327,0.9639849620641265,5.445714128197589
coupled_340,340.0,1,0,19,2,3,0.6001248175536742,1.2002496351073484,5.731071192296383
coupled_340,340.0,1,0,20,2,4,0.7182571540752851,1.4365143081505702,6.016428256395177
coupled_340,340.0,1,0,21,2,5,0.8363894905968963,1.6727789811937925,6.301785320493972
coupled_340,340.0,1,0,22,2,6,0.954521827118507,1.909043654237014,6.587142384592767
coupled_340,340.0,1,0,23,2,7,0.07243135265053846,0.14486270530107692,6.872499448691562
coupled_340,340.0,1,0,24,3,0,0.1902034599864746,0.3804069199729492,7.157861482997741
coupled_340,340.0,1,0,25,3,1,0.30845056959540473,0.6169011391908095,7.444374448691561
coupled_340,340.0,1,0,26,3,2,0.42669973046458454,0.8533994609291691,7.730892384592767
coupled_340,340.0,1,0,27,3,3,0.544948891333763,1.089897782667526,8.01741032049397
coupled_340,340.0,1,0,28,3,4,0.6631980522029433,1.3263961044058865,8.303928256395178
coupled_340,340.0,1,0,29,3,5,0.7814472130721226,1.5628944261442452,8.590446192296383
coupled_340,340.0,1,0,30,3,6,0.899696373941302,1.799392747882604,8.876964128197589
coupled_340,340.0,1,0,31,3,7,0.017784075296030544,0.03556815059206109,9.163482064098794
coupled_340,340.0,1,1,0,0,0,0.13496932515337434,0.2699386503067487,9.45
coupled_340,340.0,1,1,1,0,1,0.25247094155878314,0.5049418831175663,9.737291452111224
