time_s,time_to_main_slip_s,stress_mpa,displacement_micrometre,signed_displacement_increment,x_C,x_M,direction_C,direction_M,quadrant
7730.4503700000005,-44.228000000000065,1.8521849099999999,-0.18966400000000003,0.019711000000000034,0.0,0.7171018551581942,1.0,1.0,bA
7730.45237,-44.22600000000057,1.85658146,-0.169953,0.032083,0.0,1.0869300758405793,1.0,1.0,Ba
7730.45437,-44.22400000000016,1.85565081,-0.13787,0.03164399999999999,0.0,1.0751798173167828,1.0,1.0,Ba
7730.45637,-44.22200000000066,1.8568883500000002,-0.106226,-0.022237999999999994,0.0,0.7999593713304969,1.0,-1.0,bA
7730.45837,-44.220000000000255,1.8565253899999998,-0.128464,0.00432299999999998,0.0,0.09023134920110733,1.0,1.0,bA
7730.460370000001,-44.21799999999985,1.8631190899999999,-0.12414100000000002,-0.054046000000000025,0.016378563688037126,1.5854960942406942,1.0,-1.0,Ba
7730.46237,-44.21600000000035,1.85687837,-0.17818700000000004,0.004065000000000013,0.0,0.07729221425154187,-1.0,1.0,bA
7730.464370000001,-44.21399999999994,1.8562360100000002,-0.17412200000000003,0.008461000000000024,0.0,0.28453117596188593,1.0,1.0,bA
7730.46637,-44.212000000000444,1.8542316299999997,-0.165661,0.036934999999999996,0.0,1.2113186776300258,1.0,1.0,Ba
7730.4683700000005,-44.210000000000036,1.8534365499999998,-0.128726,-0.03699400000000003,0.0,1.2127728549417893,1.0,-1.0,Ba
7730.47037,-44.20800000000054,1.85136362,-0.16572000000000003,0.0068240000000000245,0.0,0.2104818289667716,1.0,1.0,bA
7730.47237,-44.20600000000013,1.8547217799999998,-0.158896,0.04927000000000001,0.0,1.4896099059375842,1.0,1.0,Ba
7730.47437,-44.20400000000063,1.85619611,-0.109626,0.036764000000000005,0.0,1.2070964909480923,1.0,1.0,Ba
7730.47637,-44.202000000000226,1.8562361299999999,-0.072862,-0.081746,0.0,2.0,1.0,-1.0,Ba
7730.478370000001,-44.19999999999982,1.85636365,-0.154608,-0.005278000000000033,0.0,0.13722936964634005,1.0,-1.0,bA
7730.48037,-44.19800000000032,1.8611651200000001,-0.15988600000000003,-0.008197999999999983,0.006508653862325775,0.27286475690065964,1.0,-1.0,bA
7730.482370000001,-44.19599999999991,1.8564733000000002,-0.168084,0.0012910000000000144,0.0,0.0,-1.0,1.0,bA
7730.48437,-44.194000000000415,1.8557534599999999,-0.166793,-0.04678300000000002,0.0,1.4372887942739345,1.0,-1.0,Ba
7730.4863700000005,-44.19200000000001,1.8536842899999997,-0.21357600000000002,0.059086,0.0,1.6807728633328043,1.0,1.0,Ba
7730.48837,-44.19000000000051,1.85246348,-0.15449000000000002,0.042409,0.0,1.3408683626595599,1.0,1.0,Ba
7730.49037,-44.1880000000001,1.84997732,-0.11208100000000001,-0.03449399999999997,0.0,1.149957404686132,1.0,-1.0,Ba
7730.49237,-44.186000000000604,1.8550295,-0.14657499999999998,0.028560000000000002,0.0,0.9900882180551424,1.0,1.0,bA
7730.49437,-44.1840000000002,1.85456396,-0.11801499999999998,0.0025029999999999775,0.0,0.0,1.0,1.0,bA
7730.49637,-44.1820000000007,1.85514859,-0.115512,-0.016223000000000015,0.0,0.595132736385729,1.0,-1.0,bA
7730.49837,-44.18000000000029,1.8570159099999999,-0.13173500000000002,0.007478000000000012,0.0,0.2404807627514305,1.0,1.0,bA
7730.500370000001,-44.177999999999884,1.86013213,-0.124257,-0.01733399999999999,0.0012908060187743974,0.6350082904768758,1.0,-1.0,bA
7730.50237,-44.176000000000386,1.8544604,-0.141591,-0.022807999999999995,0.0,0.8180662841995201,-1.0,-1.0,bA
7730.504370000001,-44.17399999999998,1.85285172,-0.164399,-0.018167000000000044,0.0,0.6642627034101058,1.0,-1.0,bA
7730.50637,-44.17200000000048,1.85252578,-0.18256600000000003,0.046908000000000005,0.0,1.4399600715951917,1.0,1.0,Ba
7730.5083700000005,-44.17000000000007,1.85166073,-0.13565800000000003,-0.021833999999999992,0.0,0.7869995336780757,1.0,-1.0,bA
7730.51037,-44.168000000000575,1.8513728,-0.15749200000000002,0.012657000000000002,0.0,0.4599281221139763,1.0,1.0,bA
7730.51237,-44.16600000000017,1.85450558,-0.14483500000000002,0.013029000000000013,0.0,0.47458240344560465,1.0,1.0,bA
7730.51437,-44.16400000000067,1.85449472,-0.131806,0.008833999999999995,0.0,0.30093149798087465,1.0,1.0,bA
7730.51637,-44.16200000000026,1.8526547800000002,-0.12297200000000001,-0.027902000000000024,0.0,0.9713276297616527,1.0,-1.0,bA
7730.518370000001,-44.159999999999854,1.8561846,-0.15087400000000004,0.09810600000000003,0.0,2.0,1.0,1.0,Ba
7730.52037,-44.15800000000036,1.85956213,-0.05276800000000001,-0.077043,0.0,1.9801728207634333,1.0,-1.0,Ba
7730.522370000001,-44.15599999999995,1.85315758,-0.129811,-0.06258400000000003,0.0,1.7436922090817926,1.0,-1.0,Ba
7730.52437,-44.15400000000045,1.8517287499999997,-0.19239500000000004,0.019751000000000046,0.0,0.7184476544632521,1.0,1.0,bA
7730.5263700000005,-44.152000000000044,1.8521260400000001,-0.172644,0.03917700000000002,0.0,1.26566231019282,1.0,1.0,Ba
7730.52837,-44.150000000000546,1.85122298,-0.13346699999999997,-0.039596000000000076,0.0,1.2756153745711027,1.0,-1.0,Ba
7730.53037,-44.14800000000014,1.84792848,-0.17306300000000005,0.036627000000000076,0.0,1.2037056861162914,1.0,1.0,Ba
7730.53237,-44.14600000000064,1.8527376899999999,-0.13643599999999997,0.04106299999999999,0.0,1.3099795575346211,1.0,1.0,Ba
7730.53437,-44.14400000000023,1.85432359,-0.09537299999999999,0.010097999999999982,0.0,0.3552813402649186,1.0,1.0,bA
7730.536370000001,-44.141999999999825,1.85364682,-0.085275,-0.056294000000000025,0.0,1.6287000971370074,1.0,-1.0,Ba
7730.53837,-44.14000000000033,1.85625859,-0.14156900000000003,-0.03506699999999999,0.0,1.164575724092125,1.0,-1.0,Ba
7730.540370000001,-44.13799999999992,1.86005765,-0.17663600000000002,0.036858,0.0009145920114866438,1.2094188481075774,1.0,1.0,Ba
7730.54237,-44.13600000000042,1.8535632,-0.139778,-0.03797600000000001,0.0,1.2367828033436357,-1.0,-1.0,Ba
7730.5443700000005,-44.134000000000015,1.85258967,-0.17775400000000002,0.027230000000000032,0.0,0.9519363783719028,1.0,1.0,bA
7730.54637,-44.13200000000052,1.85068589,-0.150524,-0.018307000000000018,0.0,0.6691269505986102,1.0,-1.0,bA
7730.54837,-44.13000000000011,1.85123981,-0.168831,0.06430400000000001,0.0,1.7737394247288947,1.0,1.0,Ba
7730.55037,-44.12800000000061,1.85068152,-0.104527,-0.037093,0.0,1.21520992774075,1.0,-1.0,Ba
7730.55237,-44.126000000000204,1.85274433,-0.14162,0.008783999999999986,0.0,0.29874286772213193,1.0,1.0,bA
7730.55437,-44.124000000000706,1.8521505600000001,-0.132836,0.004250000000000004,0.0,0.08658095697335035,1.0,1.0,bA
7730.55637,-44.1220000000003,1.8539519,-0.128586,0.01951499999999999,0.0,0.7104909041600372,1.0,1.0,bA
7730.558370000001,-44.11999999999989,1.85504488,-0.10907100000000002,0.013405000000000014,0.0,0.48925812230981636,1.0,1.0,bA
7730.56037,-44.11800000000039,1.85969727,-0.095666,-0.055833999999999995,0.0,1.619954546852355,1.0,-1.0,Ba
7730.562370000001,-44.115999999999985,1.85228083,-0.1515,-0.022535000000000027,0.0,0.8094197795868472,1.0,-1.0,bA
7730.56437,-44.11400000000049,1.85253065,-0.17403500000000002,-0.027655000000000013,0.0,0.9642276784981484,1.0,-1.0,bA
7730.5663700000005,-44.11200000000008,1.85080123,-0.20169000000000004,0.045772000000000035,0.0,1.4155167757775864,1.0,1.0,Ba
7730.56837,-44.11000000000058,1.8504995800000001,-0.155918,0.08791900000000001,0.0,2.0,1.0,1.0,Ba
7730.57037,-44.108000000000175,1.8487944699999999,-0.06799899999999999,-0.049263000000000015,0.0,1.4894650336756199,1.0,-1.0,Ba
7730.57237,-44.10600000000068,1.8529376799999997,-0.117262,-0.029325000000000018,0.0,1.011624549995399,1.0,-1.0,Ba
7730.57437,-44.10400000000027,1.85200231,-0.14658700000000002,-0.04869599999999999,0.0,1.4776862761551248,1.0,-1.0,Ba
7730.576370000001,-44.10199999999986,1.85215466,-0.195283,0.062048999999999965,0.0,1.734229024207629,1.0,1.0,Ba
7730.57837,-44.100000000000364,1.85415668,-0.13323400000000005,0.04164100000000004,0.0,1.3233175060008149,1.0,1.0,Ba
7730.580370000001,-44.097999999999956,1.85943356,-0.09159300000000001,-0.046569,0.0,1.4327051115691416,1.0,-1.0,Ba
7730.58237,-44.09600000000046,1.85232252,-0.138162,-0.03476199999999999,0.0,1.1568113458558344,1.0,-1.0,Ba
7730.5843700000005,-44.09400000000005,1.85076492,-0.172924,-0.00749600000000003,0.0,0.24129846224855622,1.0,-1.0,bA
7730.58637,-44.09200000000055,1.85127221,-0.18042000000000002,0.03469800000000001,0.0,1.1551772700407736,1.0,1.0,Ba
7730.58837,-44.090000000000146,1.84775185,-0.14572200000000002,0.04064400000000003,0.0,1.300240184924135,1.0,1.0,Ba
7730.59037,-44.08800000000065,1.84667436,-0.10507799999999999,-0.08078900000000004,0.0,2.0,1.0,-1.0,Ba
7730.59237,-44.08600000000024,1.85096821,-0.18586700000000003,0.09373800000000003,0.0,2.0,1.0,1.0,Ba
7730.594370000001,-44.08399999999983,1.8507328499999998,-0.092129,-0.022935999999999998,0.0,0.8221041705426979,1.0,-1.0,bA
7730.59637,-44.082000000000335,1.85023363,-0.115065,-0.048016,0.0,1.4634438976218807,1.0,-1.0,Ba
7730.598370000001,-44.07999999999993,1.85219022,-0.163081,-0.0019750000000000045,0.0,0.0,1.0,-1.0,bA
7730.60037,-44.07800000000043,1.85586923,-0.165056,0.05424000000000001,0.0,1.5892712377911977,1.0,1.0,Ba
7730.6023700000005,-44.07600000000002,1.8487222300000001,-0.110816,-0.04553200000000002,0.0,1.4103042122742444,1.0,-1.0,Ba
7730.60437,-44.074000000000524,1.8506284599999998,-0.15634800000000001,-0.00848199999999999,0.0,0.28545903110772863,1.0,-1.0,bA
7730.60637,-44.072000000000116,1.84800704,-0.16483,-0.007643000000000011,0.0,0.2479606303689218,1.0,-1.0,bA
7730.60837,-44.07000000000062,1.8474107899999999,-0.17247300000000002,0.013439000000000034,0.0,0.49057852066604235,1.0,1.0,bA
7730.61037,-44.06800000000021,1.84539192,-0.15903399999999998,0.06607099999999999,0.0,1.8040269076123692,1.0,1.0,Ba
7730.61237,-44.06600000000071,1.8491767100000003,-0.09296299999999999,0.02317799999999999,0.0,0.8297103609501532,1.0,1.0,bA
7730.61437,-44.064000000000306,1.8495253299999999,-0.069785,-0.064407,0.0,1.7755208508073566,1.0,-1.0,Ba
7730.616370000001,-44.0619999999999,1.85100252,-0.134192,-0.045017,0.0,1.3990608419746848,1.0,-1.0,Ba
7730.61837,-44.0600000000004,1.85093948,-0.179209,0.03309199999999998,0.0,1.1136118964276,1.0,1.0,Ba
7730.620370000001,-44.05799999999999,1.8559758299999998,-0.14611700000000002,0.02234300000000003,0.0,0.8033104033129531,1.0,1.0,bA
7730.62237,-44.056000000000495,1.84992599,-0.123774,-0.02773700000000001,0.0,0.966588268486932,1.0,-1.0,bA
7730.62437,-44.05400000000009,1.8491458600000001,-0.151511,-0.041255000000000014,0.0,1.3144225920393067,1.0,-1.0,Ba
7730.62637,-44.05200000000059,1.8490082100000003,-0.19276600000000002,0.023975999999999997,0.0,0.8545369158515358,1.0,1.0,bA
7730.62837,-44.05000000000018,1.84815794,-0.16879000000000002,0.05150300000000002,0.0,1.535162510221059,1.0,1.0,Ba
7730.63037,-44.048000000000684,1.8449866700000002,-0.117287,-0.009618000000000015,0.0,0.3348605843483717,1.0,-1.0,bA
7730.63237,-44.04600000000028,1.8506913,-0.12690500000000002,-0.003808000000000006,0.0,0.06429757119438187,1.0,-1.0,bA
7730.634370000001,-44.04399999999987,1.85002671,-0.13071300000000002,0.0018709999999999838,0.0,0.0,1.0,1.0,bA
7730.63637,-44.04200000000037,1.8497638699999999,-0.12884200000000004,-0.05222799999999997,0.0,1.5496757235826233,1.0,-1.0,Ba
7730.638370000001,-44.039999999999964,1.8510548100000002,-0.18107,0.02262800000000001,0.0,0.8123705816462655,1.0,1.0,bA
7730.64037,-44.038000000000466,1.8555301000000002,-0.158442,-0.022411000000000014,0.0,0.8054768294076758,1.0,-1.0,bA
7730.6423700000005,-44.03600000000006,1.84955512,-0.180853,0.004935999999999996,0.0,0.12055805536662204,1.0,1.0,bA
7730.64437,-44.03400000000056,1.8505241,-0.17591700000000002,0.032031000000000004,0.0,1.085542775852298,1.0,1.0,Ba
7730.64637,-44.03200000000015,1.84762581,-0.14388600000000001,-0.006266999999999995,0.0,0.18447773725262806,1.0,-1.0,bA
7730.64837,-44.030000000000655,1.84765855,-0.150153,0.03760799999999999,0.0,1.2278276546188753,1.0,1.0,Ba
7730.65037,-44.02800000000025,1.84491523,-0.11254500000000002,-0.04526799999999999,0.0,1.4045505638813613,1.0,-1.0,Ba
7730.652370000001,-44.02599999999984,1.84887365,-0.157813,0.060092000000000007,0.0,1.6991247906700746,1.0,1.0,Ba
7730.65437,-44.02400000000034,1.84942648,-0.097721,0.040912000000000004,0.0,1.3064765436890677,1.0,1.0,Ba
7730.656370000001,-44.021999999999935,1.8491931199999998,-0.056809,-0.05555800000000001,0.0,1.6146840077244562,1.0,-1.0,Ba
7730.65837,-44.02000000000044,1.8505812000000001,-0.11236700000000001,-0.038641999999999996,0.0,1.2528623998238475,1.0,-1.0,Ba
7730.6603700000005,-44.01800000000003,1.8535127,-0.151009,0.00528300000000001,0.0,0.13747180907756684,1.0,1.0,bA
7730.66237,-44.01600000000053,1.84798895,-0.145726,0.0025319999999999787,0.0,0.0,1.0,1.0,bA
7730.66437,-44.014000000000124,1.84783361,-0.14319400000000002,-0.009569999999999995,0.0,0.33280399343725453,1.0,-1.0,bA
7730.66637,-44.012000000000626,1.84545228,-0.152764,-0.012728000000000017,0.0,0.46273550174062916,1.0,-1.0,bA
7730.66837,-44.01000000000022,1.84457362,-0.16549200000000003,-0.027434999999999987,0.0,0.9578769995521105,1.0,-1.0,bA
7730.67037,-44.00800000000072,1.84482589,-0.19292700000000002,0.033447000000000005,0.0,1.1228938653914404,1.0,1.0,Ba
7730.67237,-44.00600000000031,1.8499075600000001,-0.15948,0.10583500000000001,0.0,2.0,1.0,1.0,Ba
7730.674370000001,-44.003999999999905,1.8476339,-0.053645000000000005,-0.04829100000000001,0.0,1.4692190729039754,1.0,-1.0,Ba
7730.67637,-44.00200000000041,1.84944568,-0.10193600000000001,-0.059266,0.0,1.6840721235222218,1.0,-1.0,Ba
7730.6783700000005,-44.0,1.8489738199999999,-0.161202,0.008163000000000004,0.0,0.2713057105296157,1.0,1.0,bA
7730.68037,-43.9980000000005,1.8540458199999998,-0.153039,0.0006970000000000032,0.0,0.0,1.0,1.0,bA
7730.68237,-43.996000000000095,1.8487026499999997,-0.152342,-0.012683000000000028,0.0,0.46095675258524615,1.0,-1.0,bA
