split,case_id,regime,mode,progress,front,front_velocity,candidate_geometry,open_mismatch,connection_response,hidden_edge_mean
holdout,0,progressive,forward,0.028645833333333332,0.028645833333333332,0.0013020833333333322,0.004910692840396476,0.6866860345583777,0.0,0.0007269635115437907
holdout,0,progressive,forward,0.029947916666666664,0.029947916666666664,0.0013020833333333322,0.005104211521767464,0.6860901890967054,0.07699079095804992,0.0007907218394909872
holdout,0,progressive,forward,0.03125,0.03125,0.0013020833333333356,0.005304367232876532,0.6854903936100951,0.07896885639120964,0.0008585204056556738
holdout,0,progressive,forward,0.03255208333333333,0.03255208333333333,0.0013020833333333287,0.005511307825996386,0.6848866566559202,0.07085010766266805,0.0009305820307526863
holdout,0,progressive,forward,0.033854166666666664,0.033854166666666664,0.0013020833333333356,0.005725180046711285,0.6842789873539954,0.07602123708812084,0.001007138778910107
holdout,0,progressive,forward,0.03515625,0.03515625,0.0013020833333333356,0.005946129268719678,0.6836673953831633,0.08003338648401485,0.0010884320785064597
holdout,0,progressive,forward,0.03645833333333333,0.03645833333333333,0.0013020833333333287,0.00617429922302348,0.6830518909776007,0.08907710227121488,0.0011747128189397678
holdout,0,progressive,forward,0.037760416666666664,0.037760416666666664,0.0013020833333333356,0.0064098317223562195,0.6824324849228456,0.09248585514658392,0.0012662414206170945
holdout,0,progressive,forward,0.0390625,0.0390625,0.0013020833333333356,0.006652866381776611,0.6818091885515521,0.09098763517695793,0.001363287875341687
holdout,0,progressive,forward,0.04036458333333333,0.04036458333333333,0.0013020833333333287,0.006903540336425859,0.6811820137389767,0.08704735918369419,0.0014661317541726524
holdout,0,progressive,forward,0.041666666666666664,0.041666666666666664,0.0013020833333333356,0.007161987957517255,0.6805509728982028,0.08499386585433322,0.0015750621797412556
holdout,0,progressive,forward,0.04296875,0.04296875,0.0013020833333333356,0.0074283405676922685,0.6799160789751066,0.08370042268775257,0.0016903777599307861
holdout,0,progressive,forward,0.04427083333333333,0.04427083333333333,0.0013020833333333287,0.007702726156940032,0.6792773454430726,0.08685775355575387,0.0018123864797658477
holdout,0,progressive,forward,0.045572916666666664,0.045572916666666664,0.0013020833333333356,0.007985269100334083,0.6786347862974613,0.0899344803320261,0.0019414055483144954
holdout,0,progressive,forward,0.046875,0.046875,0.0013020833333333356,0.00827608987889153,0.6779884160498393,0.08924713684616423,0.002077761197385497
holdout,0,progressive,forward,0.04817708333333333,0.04817708333333333,0.0013020833333333287,0.008575304804905108,0.6773382497219718,0.09598791985590802,0.002221788428805998
holdout,0,progressive,forward,0.049479166666666664,0.049479166666666664,0.0013020833333333356,0.008883025753135718,0.6766843028395909,0.10962126069425848,0.002373830707094796
holdout,0,progressive,forward,0.05078125,0.05078125,0.0013020833333333356,0.009199359899282646,0.6760265914259402,0.12268351414587841,0.0025342395944063143
holdout,0,progressive,forward,0.05208333333333333,0.05208333333333333,0.0013020833333333287,0.00952440946716949,0.6753651319951044,0.13048139849703633,0.00270337432471305
holdout,0,progressive,forward,0.053385416666666664,0.053385416666666664,0.0013020833333333356,0.009858271486094654,0.6746999415451305,0.12407738526450074,0.002881601314322808
holdout,0,progressive,forward,0.0546875,0.0546875,0.0013020833333333356,0.010201037559796773,0.6740310375509477,0.12389899235870527,0.0030692936059941965
holdout,0,progressive,forward,0.05598958333333333,0.05598958333333333,0.0013020833333333287,0.010552793648475634,0.6733584379570916,0.12698899680535028,0.0032668302441224996
holdout,0,progressive,forward,0.057291666666666664,0.057291666666666664,0.0013020833333333356,0.010913619865289074,0.6726821611702398,0.12139366422528215,0.0034745955787207393
holdout,0,progressive,forward,0.05859375,0.05859375,0.0013020833333333356,0.011283590288713823,0.6720022260515666,0.11347196903294929,0.0036929784962198816
holdout,0,progressive,forward,0.05989583333333333,0.05989583333333333,0.0013020833333333287,0.011662772792115736,0.6713186519089221,0.10670651925327587,0.00392237157545989
holdout,0,progressive,forward,0.061197916666666664,0.061197916666666664,0.0013020833333333356,0.012051228891818247,0.670631458488846,0.10266117005361002,0.004163170167641283
holdout,0,progressive,forward,0.0625,0.0625,0.0013020833333333356,0.012449013614892136,0.6699406659684176,0.11107828769171327,0.004415771399456618
holdout,0,progressive,forward,0.06380208333333333,0.06380208333333333,0.0013020833333333287,0.012856175387809726,0.6692462949469555,0.11299824097352704,0.00468057309912332
holdout,0,progressive,forward,0.06510416666666666,0.06510416666666666,0.0013020833333333287,0.01327275594701681,0.6685483664375692,0.1149936785363711,0.004957972645594155
holdout,0,progressive,forward,0.06640625,0.06640625,0.0013020833333333426,0.013698790272374037,0.6678469018585718,0.12421259035198202,0.0052483657418285765
holdout,0,progressive,forward,0.06770833333333333,0.06770833333333333,0.0013020833333333287,0.01413430654430689,0.6671419230247606,0.12438260647709502,0.005552145113666339
holdout,0,progressive,forward,0.06901041666666666,0.06901041666666666,0.0013020833333333287,0.01457932612538119,0.6664334521385734,0.13098285748167302,0.005869699136551836
holdout,0,progressive,forward,0.0703125,0.0703125,0.0013020833333333426,0.015033863566889216,0.6657215117811253,0.13701821258669256,0.006201410393110953
holdout,0,progressive,forward,0.07161458333333333,0.07161458333333333,0.0013020833333333287,0.015497926640890803,0.6650061249031365,0.1280997790239365,0.006547654165377857
holdout,0,progressive,forward,0.07291666666666666,0.07291666666666666,0.0013020833333333287,0.015971516398006202,0.6642873148157546,0.1270229108069556,0.006908796866302196
holdout,0,progressive,forward,0.07421875,0.07421875,0.0013020833333333426,0.016454627251102204,0.6635651051812819,0.11423582524293716,0.007285194416031876
holdout,0,progressive,forward,0.07552083333333333,0.07552083333333333,0.0013020833333333287,0.016947247084853553,0.6628395200038111,0.10758046891130042,0.007677190569355794
holdout,0,progressive,forward,0.07682291666666666,0.07682291666666666,0.0013020833333333287,0.01744935739099691,0.6621105836197798,0.09076783656654874,0.008085115201596644
holdout,0,progressive,forward,0.078125,0.078125,0.0013020833333333426,0.017960933428928013,0.6613783206884482,0.0851820269019278,0.008509282561157076
holdout,0,progressive,forward,0.07942708333333333,0.07942708333333333,0.0013020833333333287,0.0184819444111235,0.6606427561823078,0.09310025948357763,0.008949989497832647
holdout,0,progressive,forward,0.08072916666666666,0.08072916666666666,0.0013020833333333287,0.019012353712701168,0.6599039153774282,0.10392172390029937,0.009407513676901335
holdout,0,progressive,forward,0.08203125,0.08203125,0.0013020833333333426,0.019552119104264375,0.6591618238437472,0.11299328272868348,0.009882111789869443
holdout,0,progressive,forward,0.08333333333333333,0.08333333333333333,0.0013020833333333287,0.020101193007012873,0.6584165074353139,0.12805896046608017,0.01037401777358476
holdout,0,progressive,forward,0.08463541666666666,0.08463541666666666,0.0013020833333333287,0.02065952276894272,0.6576679922804869,0.14883364697663254,0.010883441050206376
holdout,0,progressive,forward,0.0859375,0.0859375,0.0013020833333333426,0.02122705096080351,0.6569163047720991,0.14321907390503275,0.011410564801232193
holdout,0,progressive,forward,0.08723958333333333,0.08723958333333333,0.0013020833333333287,0.021803715690335727,0.65616147155759,0.13594991790375371,0.011955544289415986
holdout,0,progressive,forward,0.08854166666666666,0.08854166666666666,0.0013020833333333287,0.02238945093317394,0.6554035195291181,0.1390372123797985,0.012518505242941041
holdout,0,progressive,forward,0.08984375,0.08984375,0.0013020833333333426,0.022984186878672888,0.6546424758136535,0.1452992445961499,0.013099542316642615
holdout,0,progressive,forward,0.09114583333333333,0.09114583333333333,0.0013020833333333287,0.023587850288800012,0.6538783677630604,0.1492516444691429,0.013698717645373198
holdout,0,progressive,forward,0.09244791666666666,0.09244791666666666,0.0013020833333333287,0.024200364868133616,0.6531112229441751,0.15587914796380564,0.014316059504769014
holdout,0,progressive,forward,0.09375,0.09375,0.0013020833333333426,0.0248216516429176,0.6523410691288847,0.16034342437180146,0.01495156109469165
holdout,0,progressive,forward,0.09505208333333333,0.09505208333333333,0.0013020833333333287,0.025451629347048886,0.651567934284212,0.14755526084346443,0.01560517946047393
holdout,0,progressive,forward,0.09635416666666666,0.09635416666666666,0.0013020833333333287,0.026090214812816176,0.650791846562413,0.14991165989157365,0.016276834566784745
holdout,0,progressive,forward,0.09765625,0.09765625,0.0013020833333333426,0.026737323364164806,0.650012834291093,0.15112976407496562,0.01696640853843625
holdout,0,progressive,forward,0.09895833333333333,0.09895833333333333,0.0013020833333333287,0.027392869210238712,0.6492309259633459,0.1445779321134793,0.01767374508178269
holdout,0,progressive,forward,0.10026041666666666,0.10026041666666666,0.0013020833333333287,0.028056765836941742,0.6484461502279208,0.1299507422343577,0.01839864909950087
holdout,0,progressive,forward,0.1015625,0.1015625,0.0013020833333333426,0.028728926394269605,0.6476585358794253,0.1120618532423198,0.01914088651049662
holdout,0,progressive,forward,0.10286458333333333,0.10286458333333333,0.0013020833333333287,0.029409264077191567,0.6468681118485655,0.10134395609112205,0.019900184285452545
holdout,0,progressive,forward,0.10416666666666666,0.10416666666666666,0.0013020833333333287,0.030097692497905493,0.6460749071924314,0.10025985591622573,0.020676230707124772
holdout,0,progressive,forward,0.10546875,0.10546875,0.0013020833333333426,0.030794126047350222,0.6452789510848305,0.09344590220272508,0.02146867586291851
holdout,0,progressive,forward,0.10677083333333333,0.10677083333333333,0.0013020833333333287,0.031498480243939544,0.6444802728066762,0.10001790113523375,0.022277132375535445
holdout,0,progressive,forward,0.10807291666666666,0.10807291666666666,0.0013020833333333287,0.0322106720675749,0.6436789017364328,0.1045911758671644,0.023101176375604226
holdout,0,progressive,forward,0.109375,0.109375,0.0013020833333333426,0.032930620277104736,0.6428748673406256,0.11480713376746561,0.023940348718196006
holdout,0,progressive,forward,0.11067708333333333,0.11067708333333333,0.0013020833333333287,0.03365824570952179,0.6420681991644157,0.11421961823772162,0.024794156443009384
holdout,0,progressive,forward,0.11197916666666666,0.11197916666666666,0.0013020833333333287,0.034393471559328,0.6412589268222486,0.12051324163971622,0.02566207447580629
holdout,0,progressive,forward,0.11328125,0.11328125,0.0013020833333333426,0.03513622363664519,0.6404470799885764,0.1052588374362026,0.026543547566415932
holdout,0,progressive,forward,0.11458333333333333,0.11458333333333333,0.0013020833333333287,0.035886430602810486,0.6396326883886612,0.08948319791780476,0.027437992456325073
holdout,0,progressive,forward,0.11588541666666666,0.11588541666666666,0.0013020833333333287,0.036644024182365086,0.638815781789461,0.07868082068586969,0.028344800266566973
holdout,0,progressive,forward,0.1171875,0.1171875,0.0013020833333333426,0.037408939350521565,0.6379963899906025,0.07166462723387143,0.029263339094337332
holdout,0,progressive,forward,0.11848958333333333,0.11848958333333333,0.0013020833333333287,0.03818111449537867,0.6371745428154469,0.0778083934662553,0.030192956804533592
holdout,0,progressive,forward,0.11979166666666666,0.11979166666666666,0.0013020833333333287,0.038960491554340095,0.6363502701022465,0.08889987671901223,0.031132984000262015
holdout,0,progressive,forward,0.12109375,0.12109375,0.0013020833333333426,0.03974701612438397,0.6355236016954031,0.09617756745896104,0.032082737154316796
holdout,0,progressive,forward,0.12239583333333333,0.12239583333333333,0.0013020833333333287,0.040540637546021066,0.6346945674368235,0.1039149834782593,0.033041521881732434
holdout,0,progressive,forward,0.12369791666666666,0.12369791666666666,0.0013020833333333287,0.041341308960969894,0.6338631971573825,0.11411010527375028,0.03400863633177405
holdout,0,progressive,forward,0.125,0.125,0.0013020833333333426,0.04214898734376485,0.6330295206684905,0.12177195141402808,0.034983374676183655
holdout,0,progressive,forward,0.12630208333333331,0.12630208333333331,0.0013020833333333148,0.042963633507695935,0.6321935677537732,0.11201975774429948,0.0359650306691668
holdout,0,progressive,forward,0.12760416666666666,0.12760416666666666,0.0013020833333333426,0.04378521208565752,0.6313553681608622,0.10982527516142584,0.03695290125350427
holdout,0,progressive,forward,0.12890625,0.12890625,0.0013020833333333426,0.04461369148665041,0.6305149515933028,0.10265166940543362,0.03794629018632195
holdout,0,progressive,forward,0.13020833333333331,0.13020833333333331,0.0013020833333333148,0.045449043828845036,0.6296723477025783,0.09920395471960691,0.03894451165746599
holdout,0,progressive,forward,0.13151041666666666,0.13151041666666666,0.0013020833333333426,0.04629124485025991,0.628827586080256,0.1086511462597171,0.03994689387311614
holdout,0,progressive,forward,0.1328125,0.1328125,0.0013020833333333426,0.04714027379824984,0.6279806962502553,0.11955510916811796,0.04095278257723604
holdout,0,progressive,forward,0.13411458333333331,0.13411458333333331,0.0013020833333333148,0.04799611329912089,0.6271317076612404,0.12753721363088144,0.04196154448370758
holdout,0,progressive,forward,0.13541666666666666,0.13541666666666666,0.0013020833333333426,0.04885874920930146,0.6262806496791405,0.12202330362319147,0.04297257059252463
holdout,0,progressive,forward,0.13671875,0.13671875,0.0013020833333333426,0.04972817044959154,0.6254275515797996,0.13056069270000253,0.04398527936422579
holdout,0,progressive,forward,0.13802083333333331,0.13802083333333331,0.0013020833333333148,0.05060436882409468,0.6245724425417541,0.12802816918864918,0.044999119727816325
holdout,0,progressive,forward,0.13932291666666666,0.13932291666666666,0.0013020833333333426,0.05148733882549805,0.623715351639147,0.13148648508612962,0.046013573898754906
holdout,0,progressive,forward,0.140625,0.140625,0.0013020833333333426,0.05237707742841424,0.622856307834773,0.12863352043668122,0.04702815998514478
holdout,0,progressive,forward,0.14192708333333331,0.14192708333333331,0.0013020833333333148,0.05327358387252755,0.6219953399732605,0.11612540130012898,0.04804243436205425
holdout,0,progressive,forward,0.14322916666666666,0.14322916666666666,0.0013020833333333426,0.05417685943730098,0.6211324767743904,0.11963288382047839,0.04905599379587589
holdout,0,progressive,forward,0.14453125,0.14453125,0.0013020833333333426,0.055086907209996316,0.6202677468265532,0.1153872134889575,0.050068477302795664
holdout,0,progressive,forward,0.14583333333333331,0.14583333333333331,0.0013020833333333148,0.05600373184874151,0.619401178580345,0.11219727862755122,0.051079567727756126
holdout,0,progressive,forward,0.14713541666666666,0.14713541666666666,0.0013020833333333426,0.05692733934234201,0.6185328003423052,0.11613343908652196,0.05208899303273666
holdout,0,progressive,forward,0.1484375,0.1484375,0.0013020833333333426,0.057857736768486004,0.6176626402687936,0.11819369678201937,0.05309652728571026
holdout,0,progressive,forward,0.14973958333333331,0.14973958333333331,0.0013020833333333148,0.058794932051926894,0.6167907263600126,0.1270288117318515,0.054101991344242005
holdout,0,progressive,forward,0.15104166666666666,0.15104166666666666,0.0013020833333333426,0.05973893372415192,0.6159170864541701,0.1360813096620083,0.05510525323034303
holdout,0,progressive,forward,0.15234375,0.15234375,0.0013020833333333426,0.060689750685956445,0.6150417482217871,0.13467772154318566,0.05610622819585318
holdout,0,progressive,forward,0.15364583333333331,0.15364583333333331,0.0013020833333333148,0.06164739197424544,0.61416473916015,0.13004494974181585,0.0571048784802727
holdout,0,progressive,forward,0.15494791666666666,0.15494791666666666,0.0013020833333333426,0.06261186653427693,0.6132860865879072,0.1288939306356206,0.05810121276556616
holdout,0,progressive,forward,0.15625,0.15625,0.0013020833333333426,0.06358318299844656,0.6124058176398106,0.13231042063384896,0.059095285334997895
holdout,0,progressive,forward,0.15755208333333331,0.15755208333333331,0.0013020833333333148,0.06456134947259298,0.6115239592616041,0.13627503974563765,0.06008719494550152
holdout,0,progressive,forward,0.15885416666666666,0.15885416666666666,0.0013020833333333426,0.06554637333067923,0.6106405382050552,0.15597028669988805,0.06107708342541163
holdout,0,progressive,forward,0.16015625,0.16015625,0.0013020833333333426,0.06653826101857781,0.6097555810231349,0.1567675035692882,0.062065134011574784
holdout,0,progressive,forward,0.16145833333333331,0.16145833333333331,0.0013020833333333148,0.06753701786756061,0.6088691140653419,0.15831938810080587,0.06305156944188797
holdout,0,progressive,forward,0.16276041666666666,0.16276041666666666,0.0013020833333333426,0.06854264791796674,0.6079811634731733,0.14972542814324863,0.06403664982116646
holdout,0,progressive,forward,0.1640625,0.1640625,0.0013020833333333426,0.06955515375339777,0.6070917551757399,0.1478153937437624,0.06502067027990827
holdout,0,progressive,forward,0.16536458333333331,0.16536458333333331,0.0013020833333333148,0.0705745363456695,0.606200914885528,0.1428665197004965,0.06600395844698019
holdout,0,progressive,forward,0.16666666666666666,0.16666666666666666,0.0013020833333333426,0.07160079491063387,0.6053086680943057,0.14002335377055244,0.06698687175849395
holdout,0,progressive,forward,0.16796875,0.16796875,0.0013020833333333426,0.07263392677487653,0.6044150400691736,0.13276524454288943,0.06796979462615886
holdout,0,progressive,forward,0.16927083333333331,0.16927083333333331,0.0013020833333333148,0.07367392725319526,0.6035200558487599,0.1330478053941955,0.0689531354891836
holdout,0,progressive,forward,0.17057291666666666,0.17057291666666666,0.0013020833333333426,0.07472078953667424,0.6026237402395599,0.1332795838336474,0.06993732377435129
holdout,0,progressive,forward,0.171875,0.171875,0.0013020833333333426,0.07577450459108556,0.6017261178124165,0.13259190989076372,0.07092280678920475
holdout,0,progressive,forward,0.17317708333333331,0.17317708333333331,0.0013020833333333148,0.07683506106528107,0.6008272128991453,0.13659863884175058,0.07191004657335599
holdout,0,progressive,forward,0.17447916666666666,0.17447916666666666,0.0013020833333333426,0.077902445209178,0.5999270495893004,0.14119028247481488,0.07289951673277593
holdout,0,progressive,forward,0.17578125,0.17578125,0.0013020833333333426,0.07897664080089307,0.5990256517270806,0.14581499181239435,0.0738916992815347
holdout,0,progressive,forward,0.17708333333333331,0.17708333333333331,0.0013020833333333148,0.08005762908254636,0.5981230429083757,0.16216670643033274,0.07488708151485433
holdout,0,progressive,forward,0.17838541666666666,0.17838541666666666,0.0013020833333333426,0.08114538870423113,0.5972192464779529,0.17273733904092117,0.07588615293651607
holdout,0,progressive,forward,0.1796875,0.1796875,0.0013020833333333426,0.08223989567563447,0.596314285526779,0.17610846600179242,0.0768894022626441
holdout,0,progressive,forward,0.18098958333333331,0.18098958333333331,0.0013020833333333148,0.08334112332479479,0.5954081828894824,0.17901881533192127,0.07789731452267987
holdout,0,progressive,forward,0.18229166666666666,0.18229166666666666,0.0013020833333333426,0.08444904226349112,0.5945009611419477,0.16727832181910335,0.07891036827698127
holdout,0,progressive,forward,0.18359375,0.18359375,0.0013020833333333426,0.08556362035878143,0.5935926425990485,0.17620338927186138,0.07992903296894666
holdout,0,progressive,forward,0.18489583333333331,0.18489583333333331,0.0013020833333333148,0.08668482271023782,0.5926832493125106,0.18073790321564873,0.08095376642789094
holdout,0,progressive,forward,0.18619791666666666,0.18619791666666666,0.0013020833333333426,0.0878126116324656,0.59177280306891,0.18560051421284182,0.08198501253711188
holdout,0,progressive,forward,0.1875,0.1875,0.0013020833333333426,0.08894694664253826,0.5908613253877995,0.1950389135949232,0.08302319907969621
holdout,0,progressive,forward,0.18880208333333331,0.18880208333333331,0.0013020833333333148,0.09008778445203572,0.5899488375199681,0.19714180565538675,0.0840687357726527
holdout,0,progressive,forward,0.19010416666666666,0.19010416666666666,0.0013020833333333426,0.09123507896342778,0.589035360445825,0.1924414249326229,0.08512201249793876
holdout,0,progressive,forward,0.19140625,0.19140625,0.0013020833333333426,0.09238878127060748,0.5881209148739138,0.2012633786927657,0.08618339773689596
holdout,0,progressive,forward,0.19270833333333331,0.19270833333333331,0.0013020833333333148,0.09354883966344156,0.5872055212395499,0.21530813718689673,0.08725323721254588
holdout,0,progressive,forward,0.19401041666666666,0.19401041666666666,0.0013020833333333426,0.09471519963626843,0.586289199703584,0.21240540294299123,0.08833185274214321
holdout,0,progressive,forward,0.1953125,0.1953125,0.0013020833333333426,0.09588780390033765,0.585371970151286,0.21490401602645326,0.08941954130036103
holdout,0,progressive,forward,0.19661458333333331,0.19661458333333331,0.0013020833333333148,0.09706659240024525,0.5844538521913512,0.21957627096957388,0.09051657429150997
holdout,0,progressive,forward,0.19791666666666666,0.19791666666666666,0.0013020833333333426,0.09825150233447574,0.5835348651550264,0.2198128342901174,0.09162319702729242
holdout,0,progressive,forward,0.19921875,0.19921875,0.0013020833333333426,0.09944246818021549,0.5826150280953527,0.21721212182337918,0.09273962840477869
holdout,0,progressive,forward,0.20052083333333331,0.20052083333333331,0.0013020833333333148,0.10063942172264664,0.5816943597865258,0.2112446630254013,0.09386606077758361
holdout,0,progressive,forward,0.20182291666666666,0.20182291666666666,0.0013020833333333426,0.10184229208897226,0.5807728787233698,0.20368875419975024,0.09500266001163464
holdout,0,progressive,forward,0.203125,0.203125,0.0013020833333333426,0.10305100578745185,0.5798506031209257,0.2105780046474221,0.09614956571546682
holdout,0,progressive,forward,0.20442708333333331,0.20442708333333331,0.0013020833333333148,0.1042654867517517,0.578927550914151,0.21311604115135227,0.09730689163367252
holdout,0,progressive,forward,0.20572916666666666,0.20572916666666666,0.0013020833333333426,0.10548565639092618,0.5780037397577276,0.2066029586861305,0.09847472619098027
holdout,0,progressive,forward,0.20703125,0.20703125,0.0013020833333333426,0.10671143364534849,0.5770791870259806,0.20864084843013403,0.09965313317344797
holdout,0,progressive,forward,0.20833333333333331,0.20833333333333331,0.0013020833333333148,0.10794273504890459,0.5761539098129018,0.21298928091616168,0.10084215253243897
holdout,0,progressive,forward,0.20963541666666666,0.20963541666666666,0.0013020833333333426,0.10917947479774463,0.5752279249322789,0.23243300078981663,0.10204180129640475
holdout,0,progressive,forward,0.2109375,0.2109375,0.0013020833333333426,0.11042156482585899,0.5743012489179282,0.22600817241888485,0.10325207457503467
holdout,0,progressive,forward,0.21223958333333331,0.21223958333333331,0.0013020833333333148,0.1116689148877098,0.5733738980240284,0.22745781911613677,0.1044729466400471
holdout,0,progressive,forward,0.21354166666666666,0.21354166666666666,0.0013020833333333426,0.11292143264810006,0.5724458882255548,0.2199404323263391,0.10570437206678902
holdout,0,progressive,forward,0.21484375,0.21484375,0.0013020833333333426,0.11417902377940688,0.5715172352188119,0.21591511259369786,0.10694628692088097
holdout,0,progressive,forward,0.21614583333333331,0.21614583333333331,0.0013020833333333148,0.11544159206624154,0.5705879544220631,0.21942209618049535,0.10819860997438542
holdout,0,progressive,forward,0.21744791666666666,0.21744791666666666,0.0013020833333333426,0.11670903951752742,0.5696580609762538,0.21641085554547282,0.10946124393638597
holdout,0,progressive,forward,0.21875,0.21875,0.0013020833333333426,0.1179812664859076,0.5687275697458307,0.23097865723375763,0.11073407668343278
holdout,0,progressive,forward,0.22005208333333331,0.22005208333333331,0.0013020833333333148,0.11925817179431356,0.5677964953196504,0.2395811546881979,0.11201698247603105
holdout,0,progressive,forward,0.22135416666666666,0.22135416666666666,0.0013020833333333426,0.12053965286943798,0.5668648520119792,0.23630176001309772,0.11330982314821147
holdout,0,progressive,forward,0.22265625,0.22265625,0.0013020833333333426,0.12182560588176483,0.5659326538635826,0.22744116459886757,0.11461244925821616
holdout,0,progressive,forward,0.22395833333333331,0.22395833333333331,0.0013020833333333148,0.12311592589172275,0.5649999146428989,0.22516013808810031,0.11592470118944612
holdout,0,progressive,forward,0.22526041666666666,0.22526041666666666,0.0013020833333333426,0.12441050700143477,0.5640666478473018,0.21969185141894396,0.11724641019203497
holdout,0,progressive,forward,0.2265625,0.2265625,0.0013020833333333426,0.12570924251145077,0.5631328667044434,0.20768325828003978,0.1185773993567242
holdout,0,progressive,forward,0.22786458333333331,0.22786458333333331,0.0013020833333333148,0.12701202508176582,0.5621985841736828,0.20358865244210694,0.1199174845140996
holdout,0,progressive,forward,0.22916666666666666,0.22916666666666666,0.0013020833333333426,0.12831874689634526,0.561263812947592,0.20444238762366657,0.12126647505369466
holdout,0,progressive,forward,0.23046875,0.23046875,0.0013020833333333426,0.12962929983030658,0.5603285654535439,0.2136449251507261,0.12262417465895248
holdout,0,progressive,forward,0.23177083333333331,0.23177083333333331,0.0013020833333333148,0.13094357561883893,0.5593928538553761,0.21796666104949117,0.1239903819555496
holdout,0,progressive,forward,0.23307291666666666,0.23307291666666666,0.0013020833333333426,0.13226146602688732,0.5584566900551315,0.22353384239612556,0.12536489107210008
holdout,0,progressive,forward,0.234375,0.234375,0.0013020833333333426,0.13358286301857708,0.5575200856948739,0.21974340753889404,0.1267474921137632
holdout,0,progressive,forward,0.23567708333333331,0.23567708333333331,0.0013020833333333148,0.1349076589253205,0.5565830521585756,0.21631378509073249,0.12813797155074597
holdout,0,progressive,forward,0.23697916666666666,0.23697916666666666,0.0013020833333333426,0.13623574661151983,0.5556456005740783,0.21125018196703058,0.1295361125251117
holdout,0,progressive,forward,0.23828125,0.23828125,0.0013020833333333426,0.13756701963676926,0.5547077418151227,0.2064618419293617,0.13094169508065406
holdout,0,progressive,forward,0.23958333333333331,0.23958333333333331,0.0013020833333333148,0.13890137241345796,0.5537694865034479,0.20640649754555812,0.1323544963218529
holdout,0,progressive,forward,0.24088541666666666,0.24088541666666666,0.0013020833333333426,0.1402387003586874,0.5528308450109578,0.21070480377429165,0.1337742905090827
holdout,0,progressive,forward,0.2421875,0.2421875,0.0013020833333333426,0.1415789000394451,0.5518918274619531,0.2068271529551411,0.1352008490982724
