time_s,time_to_slip_s,stress_mpa,smoothed_stress_mpa,displacement_micrometre,displacement_increment,stress_change_mpa,accumulation_A,release_R,transfer_activity,x_S,x_F,quadrant,child_u,child_v,child_handover,active_Ab_child
7730.49437,-44.1840000000002,1.85456396,1.8551710209999992,-0.1180149999999999,0.0025029999999999,-0.0001632149999999,0.0047330177142859,0.0017469067142865,0.0064799244285724,0.0,0.5391750269752477,bA,-2.0,-0.9216499460495047,,False
7730.49637,-44.1820000000007,1.85514859,1.8550622669999992,-0.115512,-0.016223,-0.0001087539999999,0.0047330177142859,0.0018556607142865,0.0065886784285724,0.0,0.5632876864165339,bA,-2.0,-0.8734246271669321,,False
7730.49837,-44.18000000000029,1.85701591,1.8551274929999997,-0.131735,0.007478,6.522600000025136e-05,0.0047982437142861,0.0018556607142865,0.0066539044285727,0.0,0.5577659655940082,bA,-2.0,-0.8844680688119837,,False
7730.500370000001,-44.17799999999989,1.86013213,1.8550241939999992,-0.124257,-0.0173339999999999,-0.0001032990000002,0.0047982437142861,0.0019589597142868,0.006757203428573,0.0,0.5798137454330071,bA,-2.0,-0.8403725091339858,,False
7730.50237,-44.17600000000039,1.8544604,1.8548229039999995,-0.141591,-0.0228079999999999,-0.0002012899999999,0.0047982437142861,0.0021602497142867,0.0069584934285729,0.0,0.6208958121355246,bA,-2.0,-0.7582083757289508,,False
7730.504370000001,-44.17399999999998,1.85285172,1.854532729999999,-0.164399,-0.018167,-0.0002901740000003,0.0047982437142861,0.002450423714287,0.0072486674285732,0.0,0.6761032254363969,bA,-2.0,-0.6477935491272062,,False
7730.50637,-44.17200000000048,1.85252578,1.8544168789999995,-0.182566,0.046908,-0.0001158509999996,0.0047982437142861,0.0025662747142867,0.0073645184285728,0.0,0.6969294025608187,bA,-2.0,-0.6061411948783626,,False
7730.50837,-44.17000000000007,1.85166073,1.854336604,-0.135658,-0.0218339999999999,-8.027499999974097e-05,0.0047982437142861,0.0026465497142864,0.0074447934285726,0.0,0.7109800264246897,bA,-2.0,-0.5780399471506206,,False
7730.51037,-44.168000000000575,1.8513728,1.8544761519999995,-0.157492,0.012657,0.0001395479999999,0.004937791714286,0.0026465497142864,0.0075843414285725,0.0,0.6978983578761604,bA,-2.0,-0.6042032842476792,,False
7730.51237,-44.16600000000017,1.85450558,1.8544237599999995,-0.144835,0.013029,-5.2391999999956695e-05,0.004937791714286,0.0026989417142864,0.0076367334285725,0.0,0.7068314586413194,bA,-2.0,-0.5863370827173613,,False
7730.51437,-44.16400000000067,1.85449472,1.8544168359999995,-0.131806,0.0088339999999999,-6.924000000241293e-06,0.004937791714286,0.0027058657142866,0.0076436574285727,0.0,0.708002874166459,bA,-2.0,-0.583994251667082,,False
7730.51637,-44.16200000000026,1.85265478,1.854167455,-0.122972,-0.027902,-0.0002493809999997,0.004937791714286,0.0029552467142863,0.0078930384285724,0.0,0.7488235971558186,bA,-2.0,-0.5023528056883628,,False
7730.518370000001,-44.159999999999854,1.8561846,1.854084324,-0.150874,0.098106,-8.313099999956997e-05,0.004937791714286,0.0030383777142859,0.007976169428572,0.0,0.761863885037833,bA,-2.0,-0.47627222992433405,,False
7730.52037,-44.15800000000036,1.85956213,1.8540273240000005,-0.052768,-0.077043,-5.699999999952965e-05,0.004937791714286,0.0030953777142854,0.0080331694285715,0.0,0.7706491794573993,bA,-2.0,-0.4587016410852014,,False
7730.522370000001,-44.15599999999995,1.85315758,1.8538970420000005,-0.129811,-0.062584,-0.0001302819999999,0.004937791714286,0.0032256597142854,0.0081634514285715,0.0,0.7902686118755736,bA,-2.0,-0.41946277624885275,,False
7730.52437,-44.15400000000045,1.85172875,1.8537847450000016,-0.192395,0.019751,-0.0001122969999989,0.004937791714286,0.0033379567142843,0.0082757484285704,0.0,0.8066839496378864,bA,-2.0,-0.38663210072422727,,False
7730.52637,-44.15200000000005,1.85212604,1.8537447710000017,-0.172644,0.039177,-3.997399999988716e-05,0.004937791714286,0.0033779307142842,0.0083157224285703,0.0,0.812420266140365,bA,-2.0,-0.37515946771927,,False
7730.52837,-44.15000000000055,1.85122298,1.853700996000002,-0.1334669999999999,-0.039596,-4.37749999997461e-05,0.004937791714286,0.003421705714284,0.0083594974285701,0.0,0.8186390972714963,bA,-2.0,-0.3627218054570074,,False
7730.53037,-44.14800000000014,1.84792848,1.8533565640000011,-0.173063,0.036627,-0.0003444320000005,0.004937791714286,0.0037661377142845,0.0087039294285706,0.0,0.8653879251185606,bA,-2.0,-0.2692241497628789,,False
7730.53237,-44.14600000000064,1.85273769,1.853179775000001,-0.1364359999999999,0.0410629999999999,-0.0001767890000003,0.004937791714286,0.0039429267142849,0.008880718428571,0.0,0.8879747164598262,bA,-2.0,-0.22405056708034765,,False
7730.53437,-44.14400000000023,1.85432359,1.8531626620000003,-0.0953729999999999,0.0100979999999999,-1.7113000000623657e-05,0.004937791714286,0.0039600397142856,0.0088978314285717,0.0,0.8901134497939742,bA,-2.0,-0.21977310041205156,,False
7730.536370000001,-44.14199999999983,1.85364682,1.853261866,-0.085275,-0.056294,9.920399999940877e-05,0.0050369957142855,0.0039600397142856,0.0089970354285711,0.0,0.8802987930246545,bA,-2.0,-0.23940241395069095,,False
7730.53837,-44.14000000000033,1.85625859,1.8532692649999989,-0.141569,-0.0350669999999999,7.398999998908806e-06,0.0050443947142844,0.0039600397142856,0.00900443442857,0.0,0.8795754460093258,bA,-2.0,-0.2408491079813484,,False
7730.540370000001,-44.13799999999992,1.86005765,1.8533188169999988,-0.176636,0.036858,4.955200000011928e-05,0.0050939467142845,0.0039600397142856,0.0090539864285701,0.0,0.8747615750316506,bA,-2.0,-0.2504768499366987,,False
7730.54237,-44.13600000000042,1.8535632,1.8533593789999985,-0.139778,-0.037976,4.056199999946664e-05,0.005134508714284,0.0039600397142856,0.0090945484285696,0.0,0.8708601082040615,bA,-2.0,-0.2582797835918771,,False
7730.54437,-44.134000000000015,1.85258967,1.8534454709999977,-0.177754,0.02723,8.609199999942696e-05,0.0052206007142834,0.0039600397142856,0.009180640428569,0.0,0.8626935659003574,bA,-2.0,-0.2746128681992852,,False
7730.54637,-44.13200000000052,1.85068589,1.853301455999997,-0.150524,-0.018307,-0.0001440150000007,0.0052206007142834,0.0041040547142863,0.0093246554285697,0.0,0.8802587389367621,bA,-2.0,-0.2394825221264758,,False
7730.54837,-44.13000000000011,1.85123981,1.8533031389999963,-0.168831,0.064304,1.6829999993639433e-06,0.0052222837142827,0.0041040547142863,0.0093263384285691,0.0,0.8800998903738005,bA,-2.0,-0.23980021925239892,,False
7730.55037,-44.12800000000061,1.85068152,1.8535784429999964,-0.104527,-0.037093,0.000275304,0.0054975877142828,0.0041040547142863,0.0096016424285692,0.0,0.854865143087377,bA,-2.0,-0.2902697138252459,,False
7730.55237,-44.12600000000021,1.85274433,1.853579106999996,-0.14162,0.0087839999999999,6.639999994284551e-07,0.0032999767142822,0.0041040547142863,0.0074040314285686,0.0,1.1086000252378032,Ba,-2.0,0.21720005047560642,,False
7730.55437,-44.12400000000071,1.85215056,1.8533618039999964,-0.132836,0.00425,-0.0002173029999994,0.0028774350476157,0.0043213577142857,0.0071987927619014,0.0,1.2005784461961146,Ba,-2.0,0.4011568923922293,,False
7730.55637,-44.1220000000003,1.8539519,1.8533923119999969,-0.128586,0.0195149999999999,3.050800000048426e-05,0.0023872872142827,0.0043213577142857,0.0067086449285684,0.0,1.2882952549429003,Ba,-2.0,0.5765905098858006,,False
7730.558370000001,-44.11999999999989,1.85504488,1.8532709409999968,-0.109071,0.013405,-0.000121371,0.0021474857142826,0.0044427287142858,0.0065902144285685,0.0,1.348280473250354,Ba,-2.0,0.6965609465007079,,False
7730.56037,-44.11800000000039,1.85969727,1.8532349029999964,-0.095666,-0.0558339999999999,-3.603800000040458e-05,0.0008886680476161,0.0044787667142862,0.0053674347619023,0.0,1.6688667540316244,Ba,-2.0,1.3377335080632489,,False
7730.562370000001,-44.11599999999999,1.85228083,1.8531066659999964,-0.1515,-0.022535,-0.0001282369999999,0.0008810439999968,0.0046070037142862,0.0054880477142831,0.0,1.6789226166150508,Ba,-2.0,1.3578452332301016,,False
7730.56437,-44.11400000000049,1.85253065,1.853100763999997,-0.174035,-0.027655,-5.90199999939145e-06,0.0008810439999968,0.0045383287499998,0.0054193727499967,0.0,1.674853884152027,Ba,-2.0,1.3497077683040541,,False
7730.56637,-44.11200000000008,1.85080123,1.8531122979999977,-0.20169,0.045772,1.1534000000867906e-05,0.0008925779999977,0.0042576155555553,0.0051501935555531,0.0,1.6533807941896297,Ba,-2.0,1.3067615883792594,,False
7730.56837,-44.11000000000058,1.85049958,1.8530382749999987,-0.155918,0.087919,-7.402299999914597e-05,0.0008925779999977,0.004027559999999,0.0049201379999967,0.0,1.63717359147311,Ba,-2.0,1.27434718294622,,False
7730.57037,-44.108000000000175,1.84879447,1.8528495699999996,-0.0679989999999999,-0.049263,-0.0001887049999993,0.0008925779999977,0.0041341359999986,0.0050267139999964,0.0,1.6448662088201598,Ba,-2.0,1.2897324176403195,,False
7730.57237,-44.10600000000068,1.85293768,1.852868905,-0.117262,-0.029325,1.9335000000397784e-05,0.0009119129999981,0.0039481679999984,0.0048600809999965,0.0,1.6247334149374064,Ba,-2.0,1.2494668298748128,,False
7730.57437,-44.10400000000027,1.85200231,1.85285408,-0.146587,-0.0486959999999999,-1.4824999999607512e-05,0.0008573829999982,0.003962992999998,0.0048203759999962,0.0,1.644267169200524,Ba,-2.0,1.288534338401048,,False
7730.576370000001,-44.10199999999986,1.85215466,1.852674356,-0.195283,0.0620489999999999,-0.0001797240000001,0.0008573829999982,0.0040774949999977,0.004934877999996,0.0,1.652521095760034,Ba,-2.0,1.305042191520068,,False
7730.57837,-44.10000000000037,1.85415668,1.8525855360000008,-0.133234,0.041641,-8.881999999932333e-05,0.0008573829999982,0.0041501409999971,0.0050075239999953,0.0,1.6575621005514662,Ba,-2.0,1.3151242011029325,,False
7730.580370000001,-44.09799999999996,1.85943356,1.852559165000001,-0.091593,-0.046569,-2.6370999999691943e-05,0.0008573829999982,0.003981114999997,0.0048384979999953,0.0,1.645599522827501,Ba,-2.0,1.2911990456550022,,False
7730.58237,-44.09600000000046,1.85232252,1.8525633340000012,-0.138162,-0.0347619999999999,4.16900000033138e-06,0.0008615519999985,0.003940607999997,0.0048021599999956,0.0,1.641181468339507,Ba,-2.0,1.282362936679014,,False
7730.58437,-44.09400000000005,1.85076492,1.852386761000001,-0.172924,-0.007496,-0.0001765730000002,0.0008615519999985,0.0040689259999973,0.0049304779999959,0.0,1.6505198887412884,Ba,-2.0,1.3010397774825768,,False
7730.58637,-44.09200000000055,1.85127221,1.8524338590000011,-0.18042,0.034698,4.709800000024522e-05,0.0009086499999988,0.0040141919999967,0.0049228419999955,0.0,1.6308433218049014,Ba,-2.0,1.2616866436098029,,False
7730.58837,-44.09000000000015,1.84775185,1.8521590860000017,-0.145722,0.040644,-0.0002747729999996,0.0009086499999988,0.0041916579999961,0.0051003079999949,0.0,1.6436881851057836,Ba,-2.0,1.2873763702115673,,False
7730.59037,-44.08800000000065,1.84667436,1.8519470750000024,-0.1050779999999999,-0.080789,-0.0002120109999992,0.0009086499999988,0.0042650389999954,0.0051736889999942,0.0,1.6487419324973525,Ba,-2.0,1.297483864994705,,False
7730.59237,-44.08600000000024,1.85096821,1.851750128000002,-0.185867,0.093738,-0.0001969470000005,0.0008778779999987,0.0044619859999959,0.0053398639999946,0.0,1.671198367599024,Ba,-2.0,1.3423967351980481,,False
7730.594370000001,-44.08399999999983,1.85073285,1.851623182,-0.092129,-0.0229359999999999,-0.0001269460000017,0.0008778779999987,0.0044257169999977,0.0053035949999964,0.0,1.6689498349706904,Ba,-2.0,1.3378996699413808,,False
7730.59637,-44.082000000000335,1.85023363,1.851431079,-0.115065,-0.048016,-0.0001921030000004,0.0008778779999987,0.0045090659999982,0.0053869439999969,0.0,1.6740719784726856,Ba,-2.0,1.3481439569453713,,False
7730.598370000001,-44.07999999999993,1.85219022,1.8512344330000008,-0.163081,-0.001975,-0.0001966459999991,0.0008126519999984,0.0047057119999973,0.0055183639999958,0.0,1.705473578763893,Ba,-2.0,1.410947157527786,,False
7730.60037,-44.07800000000043,1.85586923,1.850878,-0.165056,0.05424,-0.0003564330000003,0.0008126519999984,0.0049588459999974,0.0057714979999958,0.0,1.7183913084613212,Ba,-2.0,1.4367826169226423,,False
7730.60237,-44.07600000000002,1.84872223,1.8505179709999997,-0.110816,-0.045532,-0.0003600290000009,0.0008126519999984,0.0051175849999984,0.0059302369999969,0.0,1.725929334696442,Ba,-2.0,1.4518586693928839,,False
7730.60437,-44.07400000000053,1.85062846,1.8505043249999984,-0.156348,-0.0084819999999999,-1.364600000064442e-05,0.0008126519999984,0.0048410569999988,0.0056537089999972,0.0,1.712524291576075,Ba,-2.0,1.42504858315215,,False
7730.60637,-44.07200000000012,1.84800704,1.850177807999998,-0.16483,-0.007643,-0.0003265170000006,0.0008126519999984,0.0050517229999997,0.0058643749999982,0.0,1.72285128423789,Ba,-2.0,1.44570256847578,,False
7730.60837,-44.07000000000062,1.84741079,1.850143701999997,-0.172473,0.013439,-3.410600000108843e-05,0.0008126519999984,0.0050055540000011,0.0058182059999996,0.0,1.720652036040482,Ba,-2.0,1.441304072080964,,False
7730.61037,-44.06800000000021,1.84539192,1.850015457999996,-0.1590339999999999,0.0660709999999999,-0.0001282440000012,0.0006731039999985,0.0051337980000023,0.0058069020000008,0.0,1.7681710488661826,Ba,-2.0,1.5363420977323652,,False
7730.61237,-44.06600000000071,1.8491767100000005,1.849836307999996,-0.0929629999999999,0.0231779999999999,-0.0001791499999994,0.0006731039999985,0.0052605560000018,0.0059336600000003,0.0,1.7731235021897136,Ba,-2.0,1.5462470043794272,,False
7730.61437,-44.06400000000031,1.84952533,1.8497155559999985,-0.069785,-0.064407,-0.0001207519999979,0.0006731039999985,0.0053743839999995,0.0060474879999981,0.0,1.7773938534483251,Ba,-2.0,1.5547877068966502,,False
7730.616370000001,-44.0619999999999,1.85100252,1.849792445,-0.134192,-0.045017,7.688900000157872e-05,0.0007499930000001,0.0051250029999998,0.0058749959999999,0.0,1.7446830602097023,Ba,-2.0,1.4893661204194046,,False
7730.61837,-44.0600000000004,1.85093948,1.8496673709999985,-0.179209,0.0330919999999999,-0.0001250740000016,0.0007499930000001,0.0051669460000018,0.005916939000002,0.0,1.746492907903948,Ba,-2.0,1.492985815807896,,False
7730.620370000001,-44.05799999999999,1.85597583,1.8496780309999992,-0.146117,0.022343,1.0660000000939364e-05,0.000760653000001,0.0051099460000023,0.0058705990000034,0.0,1.7408601745748222,Ba,-2.0,1.4817203491496445,,False
7730.62237,-44.056000000000495,1.84992599,1.849798407,-0.123774,-0.027737,0.000120376000001,0.000881029000002,0.0049796640000023,0.0058606930000044,0.0,1.6993430640364833,Ba,-2.0,1.3986861280729666,,False
7730.62437,-44.05400000000009,1.84914586,1.849650147,-0.151511,-0.041255,-0.0001482600000004,0.000881029000002,0.0050156270000039,0.0058966560000059,0.0,1.7011767347455264,Ba,-2.0,1.4023534694910529,,False
7730.62637,-44.05200000000059,1.8490082100000005,1.8497502639999996,-0.192766,0.0239759999999999,0.0001001169999996,0.0009811460000017,0.004975653000004,0.0059567990000057,0.0,1.6705794504730438,Ba,-2.0,1.3411589009460876,,False
7730.62837,-44.05000000000018,1.84815794,1.8498249789999988,-0.16879,0.051503,7.471499999933684e-05,0.0010558610000011,0.0049318780000042,0.0059877390000053,0.0,1.6473256432853358,Ba,-2.0,1.2946512865706716,,False
7730.63037,-44.04800000000069,1.84498667,1.8497844539999988,-0.117287,-0.009618,-4.052499999995796e-05,0.0010558610000011,0.0046279710000036,0.0056838320000047,0.0,1.6284686106133277,Ba,-2.0,1.2569372212266554,,False
7730.63237,-44.04600000000028,1.8506913,1.8499359129999988,-0.126905,-0.003808,0.000151459,0.0012073200000011,0.0044511820000032,0.0056585020000043,0.0,1.5732722193965172,Ba,-2.0,1.1465444387930344,,False
7730.634370000001,-44.04399999999987,1.85002671,1.849986050999999,-0.130713,0.0018709999999999,5.013800000019941e-05,0.0012574580000013,0.0044340690000026,0.0056915270000039,0.0,1.558129830535656,Ba,-2.0,1.1162596610713118,,False
7730.63637,-44.04200000000037,1.84976387,1.8498621859999984,-0.128842,-0.0522279999999999,-0.0001238650000003,0.0011582540000019,0.004557934000003,0.0057161880000049,0.0,1.594746009053268,Ba,-2.0,1.1894920181065358,,False
7730.638370000001,-44.03999999999997,1.85105481,1.8498737189999983,-0.18107,0.022628,1.1532999999896988e-05,0.0011623880000029,0.004557934000003,0.0057203220000059,0.0,1.593593507497762,Ba,-2.0,1.1871870149955241,,False
7730.64037,-44.03800000000047,1.8555301,1.849829145999999,-0.158442,-0.022411,-4.457299999960362e-05,0.0011128360000027,0.0046025070000026,0.0057153430000054,0.0,1.6105794525361905,Ba,-2.0,1.221158905072381,,False
7730.64237,-44.03600000000006,1.84955512,1.8497920589999977,-0.180853,0.0049359999999999,-3.708700000104592e-05,0.0010722740000033,0.0046395940000036,0.005711868000007,0.0,1.6245452450924986,Ba,-2.0,1.2490904901849973,,False
7730.64437,-44.03400000000056,1.8505241,1.8499298829999984,-0.175917,0.032031,0.0001378240000007,0.0011240060000046,0.0046395940000036,0.0057636000000083,0.0,1.6099639114431958,Ba,-2.0,1.2199278228863917,,False
7730.64637,-44.03200000000015,1.84762581,1.8497916430000003,-0.143886,-0.0062669999999999,-0.0001382399999982,0.0011240060000046,0.0046338190000012,0.0057578250000058,0.0,1.6095727119169232,Ba,-2.0,1.2191454238338464,,False
7730.64837,-44.030000000000655,1.84765855,1.8497417040000017,-0.150153,0.0376079999999999,-4.993899999861107e-05,0.0011223230000052,0.0046837579999998,0.0058060810000051,0.0,1.6133974017915824,Ba,-2.0,1.2267948035831648,,False
7730.65037,-44.02800000000025,1.84491523,1.8497345600000017,-0.112545,-0.0452679999999999,-7.144000000014472e-06,0.0008470190000051,0.0046909019999998,0.005537921000005,0.0,1.6941021729979917,Ba,-2.0,1.3882043459959834,,False
7730.652370000001,-44.02599999999984,1.84887365,1.8495527950000024,-0.157813,0.060092,-0.0001817649999993,0.0008463550000057,0.0048726669999992,0.0057190220000049,0.0,1.7040210721326112,Ba,-2.0,1.4080421442652225,,False
7730.65437,-44.02400000000034,1.84942648,1.849492772000002,-0.097721,0.040912,-6.00230000002977e-05,0.0008463550000057,0.004715387,0.0055617420000058,0.0,1.6956511107473686,Ba,-2.0,1.3913022214947373,,False
7730.656370000001,-44.021999999999935,1.84919312,1.8494356970000008,-0.056809,-0.055558,-5.70750000008502e-05,0.0008158470000052,0.0047724620000009,0.0055883090000061,0.0,1.7080165037386612,Ba,-2.0,1.4160330074773224,,False
7730.65837,-44.02000000000044,1.8505812,1.8493883360000007,-0.112367,-0.0386419999999999,-4.736100000002352e-05,0.0008158470000052,0.0046984520000008,0.0055142990000061,0.0,1.70409765592894,Ba,-2.0,1.40819531185788,,False
7730.66037,-44.01800000000003,1.8535127,1.8491865960000011,-0.151009,0.005283,-0.0002017399999998,0.0008158470000052,0.0048641540000002,0.0056800010000055,0.0,1.7127299801516027,Ba,-2.0,1.4254599603032054,,False
7730.66237,-44.01600000000053,1.84798895,1.8490299790000024,-0.145726,0.0025319999999999,-0.0001566169999991,0.0008158470000052,0.0048925339999994,0.0057083810000047,0.0,1.7141581825023304,Ba,-2.0,1.4283163650046609,,False
7730.66437,-44.01400000000013,1.84783361,1.8487609300000032,-0.143194,-0.0095699999999999,-0.000269048999999,0.0008158470000052,0.005155680999999,0.0059715280000043,0.0,1.7267543583469216,Ba,-2.0,1.4535087166938432,,False
7730.66637,-44.01200000000063,1.84545228,1.848543577000001,-0.152764,-0.012728,-0.0002173530000022,0.0008043130000043,0.0053730340000013,0.0061773470000057,0.0,1.7395927410250251,Ba,-2.0,1.4791854820500503,,False
7730.66837,-44.01000000000022,1.84457362,1.848235084000001,-0.165492,-0.0274349999999999,-0.0003084929999999,0.0008043130000043,0.005607504000002,0.0064118170000064,0.0,1.749115422351083,Ba,-2.0,1.498230844702166,,False
7730.67037,-44.00800000000072,1.84482589,1.848226150000002,-0.192927,0.033447,-8.933999998905762e-06,0.0008043130000043,0.0054277330000016,0.006232046000006,0.0,1.7418783494205252,Ba,-2.0,1.4837566988410504,,False
7730.67237,-44.00600000000031,1.84990756,1.848329541000001,-0.15948,0.105835,0.000103390999999,0.0008883690000029,0.0054277330000016,0.0063161020000046,0.0,1.7186970698059203,Ba,-2.0,1.4373941396118406,,False
7730.674370000001,-44.00399999999991,1.8476339,1.8481502830000007,-0.053645,-0.048291,-0.0001792579999999,0.0008883690000029,0.005592166000002,0.006480535000005,0.0,1.72583467259962,Ba,-2.0,1.4516693451992402,,False
7730.67637,-44.00200000000041,1.84944568,1.8481755390000016,-0.101936,-0.059266,2.5256000000695167e-05,0.0009136250000036,0.0054124420000019,0.0063260670000055,0.0,1.7111554461870593,Ba,-2.0,1.4223108923741186,,False
7730.67837,-44.0,1.84897382,1.848014801000002,-0.161202,0.008163,-0.0001607379999997,0.0009136250000036,0.0054843600000022,0.0063979850000059,0.0,1.7144022688384428,Ba,-2.0,1.4288045376768856,,False
7730.68037,-43.9980000000005,1.85404582,1.8480681130000025,-0.153039,0.000697,5.331200000013858e-05,0.0009669370000038,0.0054579890000026,0.0064249260000064,0.0,1.6990044710233667,Ba,-2.0,1.3980089420467334,,False
7730.68237,-43.996000000000095,1.84870265,1.8481394830000029,-0.152342,-0.012683,7.137000000057014e-05,0.001034138000004,0.0054579890000026,0.0064921270000066,0.0,1.6814178157626902,Ba,-2.0,1.3628356315253805,,False
7730.68437,-43.9940000000006,1.84707163,1.8480632850000007,-0.165025,-0.0053279999999999,-7.619800000213672e-05,0.001034138000004,0.0053576140000044,0.0063917520000085,0.0,1.6764148546430802,Ba,-2.0,1.3528297092861603,,False
7730.68637,-43.99200000000019,1.84611664,1.8481297210000007,-0.170353,0.0055579999999999,6.643600000000305e-05,0.0010534760000038,0.0053576140000044,0.0064110900000082,0.0,1.6713582245757064,Ba,-2.0,1.3427164491514127,,False
7730.68837,-43.99000000000069,1.84555652,1.8482280110000004,-0.164795,-0.0227099999999999,9.828999999972332e-05,0.0011517660000035,0.0050828410000047,0.0062346070000083,0.0,1.6305249071827583,Ba,-2.0,1.2610498143655167,,False
7730.69037,-43.98800000000029,1.8411049,1.847855912,-0.187505,0.043911,-0.0003720990000004,0.0011517660000035,0.005242929000006,0.0063946950000095,0.0,1.6397745318574757,Ba,-2.0,1.2795490637149514,,False
7730.692370000001,-43.98599999999988,1.84727157,1.8475923130000007,-0.143594,0.0694699999999999,-0.0002635989999988,0.0011517660000035,0.0053095810000043,0.0064613470000078,0.0,1.6434904362814302,Ba,-2.0,1.2869808725628604,,False
