medium,event,x_P,x_R,successor_loss,successor_null_loss,radius_mean,end_index,end_position,quadrant,parent_step
dry,1,0.2339850002884626,1.0229421689041314,0.00021509357573964096,0.0004205390730349278,1.1625119505787345,255,-1793.0,Ba,0.0
dry,1,0.4,1.0393526939608793,0.00022047536843433066,0.0004242551536459081,1.1649629407390407,271,-1777.0,Ba,0.16682411534865071
dry,1,0.4,1.0431797872276833,0.0002218924071949475,0.0004254154651225379,1.1651974818027369,287,-1761.0,Ba,0.0038270932668040825
dry,1,0.4,1.073437052977215,0.00022839768420698594,0.000425544625227007,1.1654341308940381,303,-1745.0,Ba,0.030257265749531692
dry,1,0.4,1.1035961122450042,0.0002353471126084457,0.0004265094992581804,1.1656688608924213,319,-1729.0,Ba,0.030159059267789168
dry,1,0.4,1.1347770415362133,0.0002423725017081478,0.000427172022056481,1.1659032683692945,335,-1713.0,Ba,0.03118092929120908
dry,1,0.4,1.1604505518042103,0.00024893978113869013,0.00042903987722984154,1.166140150651398,351,-1697.0,Ba,0.025673510267997024
dry,1,0.4,1.1129426780619445,0.00023969672195553175,0.0004307440565994552,1.1663739468476555,367,-1681.0,Ba,0.04750787374226584
dry,1,0.4,1.061865257862115,0.0002288819013973344,0.0004310940577491897,1.1666032863714972,383,-1665.0,Ba,0.051077420199829415
dry,1,0.4,1.0086243333779101,0.0002158017551242896,0.00042791304548753787,1.1668337544453293,399,-1649.0,Ba,0.05324092448420492
dry,1,0.4,1.0086156607087602,0.00021419375787914646,0.0004247282016791832,1.1670659801672016,415,-1633.0,Ba,8.672669149945023e-06
dry,1,0.4,1.0187326778965993,0.00021436650778120856,0.0004208493796897062,1.1672962211763425,431,-1617.0,Ba,0.010117017187839084
dry,1,0.4,1.0623449351521252,0.0002216667310185301,0.00041731592759330655,1.1675268647682866,447,-1601.0,Ba,0.04361225725552598
dry,1,0.4,1.0858740911454758,0.00022555227775159582,0.0004154298911647544,1.1677605344822553,463,-1585.0,Ba,0.023529155993350592
dry,1,0.0,1.0718075870574328,0.00022106839988859524,0.0004125150867713521,1.1679969708887517,479,-1569.0,Ba,0.40024725675169714
dry,1,0.0,1.0866760927482322,0.00022299424080197896,0.0004104152880331078,1.1682311906746428,495,-1553.0,Ba,0.014868505690799338
dry,1,0.0,1.0921710795269806,0.00022374577045059313,0.0004097265980481692,1.1684614186298865,511,-1537.0,Ba,0.005494986778748379
dry,1,0.0,1.0728488434028287,0.00022004951924588725,0.00041021532641623775,1.168687879653675,527,-1521.0,Ba,0.019322236124151848
dry,1,0.0,1.049559021029824,0.00021461594338612232,0.0004089640298180503,1.1689120233893817,543,-1505.0,Ba,0.023289822373004698
dry,1,0.0,1.1008204313410666,0.0002256694857908429,0.0004100023570891079,1.1691376037676195,559,-1489.0,Ba,0.05126141031124254
dry,1,0.0,1.0978990907695747,0.0002252803617298478,0.00041038445814166227,1.1693632002081544,575,-1473.0,Ba,0.0029213405714918483
dry,1,0.0,1.0598373133546783,0.00021594374234469943,0.00040750356611087365,1.1695883066752373,591,-1457.0,Ba,0.03806177741489636
dry,1,0.0,1.0443913730789136,0.00021139848370636236,0.00040482617753371505,1.1698140997208306,607,-1441.0,Ba,0.015445940275764736
dry,1,0.0,1.0460636944508062,0.00020998083465856692,0.00040146854493178626,1.170037693336852,623,-1425.0,Ba,0.001672321371892549
dry,1,0.0,1.0519371665045736,0.00020910376965783842,0.0003975594290534639,1.170259196033428,639,-1409.0,Ba,0.005873472053767426
dry,1,0.0,1.0495060153586522,0.00020634115670203201,0.0003932157675752209,1.1704784641335884,655,-1393.0,Ba,0.0024311511459214064
dry,1,0.0,1.0521339187524779,0.00020455893839178328,0.0003888458203768018,1.1706916729045265,671,-1377.0,Ba,0.0026279033938256813
dry,1,0.0,1.015585349521196,0.00019418259407066524,0.00038240526837495995,1.170906850281419,687,-1361.0,Ba,0.03654856923128191
dry,1,0.0,1.0587933855552047,0.00019999061495019953,0.0003777708052932904,1.171124529218585,703,-1345.0,Ba,0.0432080360340088
dry,1,0.0,1.071450829780727,0.00020168782725917437,0.00037647612312820717,1.17134191396715,719,-1329.0,Ba,0.012657444225522285
dry,1,0.0,1.0145926033272998,0.000190281341177493,0.0003750891551022075,1.1715602510000176,735,-1313.0,Ba,0.056858226453427196
dry,1,0.0,1.0639235862861833,0.00019987144676462986,0.0003757251918106583,1.1717792824284938,751,-1297.0,Ba,0.049330982958883496
dry,1,0.0,1.0966717376038837,0.0002075898111988497,0.00037858149176418527,1.171999955442061,767,-1281.0,Ba,0.03274815131770037
dry,1,0.0,1.1309571792940538,0.0002171379200026469,0.00038398963988748875,1.1722228734300142,783,-1265.0,Ba,0.034285441690170115
dry,1,0.0,1.2111341577212065,0.0002384682250085953,0.00039379324493214203,1.1724495900493905,799,-1249.0,Ba,0.08017697842715266
dry,1,0.0,1.1836097056999637,0.00023948568834293024,0.00040467003132811094,1.1726766922658123,815,-1233.0,Ba,0.027524452021242762
dry,1,0.0,1.1591230825592616,0.00023940192179756084,0.0004130742030759639,1.1729044767553454,831,-1217.0,Ba,0.024486623140702157
dry,1,0.0,1.1286911014313086,0.00023628312675715886,0.0004186851946604789,1.1731331164861778,847,-1201.0,Ba,0.03043198112795298
dry,1,0.0,1.0887225566492342,0.0002303335065502876,0.0004231261769007266,1.173359994523508,863,-1185.0,Ba,0.039968544782074344
dry,1,0.0,1.085581241029324,0.0002310723445326178,0.0004257117492441563,1.1735879088949384,879,-1169.0,Ba,0.0031413156199102676
dry,1,0.0,1.0683559739821815,0.00022734051426820127,0.00042558944734649457,1.1738163557206156,895,-1153.0,Ba,0.017225267047142445
dry,1,0.0,1.0267711809522884,0.00021663188076982186,0.0004219672012393348,1.174045070068579,911,-1137.0,Ba,0.04158479302989315
dry,1,0.0,1.0035136334050807,0.00020814081786250883,0.00041482409592434545,1.1742794301478812,927,-1121.0,Ba,0.023257547547207658
dry,1,0.0,1.0025767986440786,0.000204195701211575,0.00040734176471615284,1.1745156052655583,943,-1105.0,Ba,0.0009368347610021477
dry,1,0.0,1.028141390671772,0.00020682226976387067,0.0004023226214611127,1.1747526885525175,959,-1089.0,Ba,0.025564592027693456
dry,1,0.0,1.0530384946487685,0.00021088408648710835,0.0004005249334354996,1.1749915779025577,975,-1073.0,Ba,0.024897103976996515
dry,1,0.0,1.0642563708403434,0.00021269823104949517,0.00039971239426370045,1.1752281836185112,991,-1057.0,Ba,0.011217876191574883
dry,1,0.0,1.0952547100786514,0.0002192445211996861,0.00040035348706045175,1.1754651546429042,1007,-1041.0,Ba,0.03099833923830797
dry,1,0.0,1.149863661959743,0.00023302446808357176,0.00040530799570867733,1.1757062203302615,1023,-1025.0,Ba,0.054608951881091716
dry,1,0.0,1.1751110054868408,0.0002428117612326428,0.00041325757328270016,1.175946743655079,1039,-1009.0,Ba,0.025247343527097676
dry,1,0.0,1.1529777033605297,0.0002423820079499118,0.0004204452648883884,1.1761834340421373,1055,-993.0,Ba,0.02213330212631104
dry,1,0.0,1.1409186609986683,0.0002434711506634016,0.00042679843705998563,1.1764188744734867,1071,-977.0,Ba,0.012059042361861394
dry,1,0.0,1.1047573094063918,0.00023793247418701837,0.0004307416156673618,1.1766553935090136,1087,-961.0,Ba,0.036161351592276514
dry,1,0.0,1.0534629050511735,0.0002269236381972344,0.00043081467246577844,1.1768921939958648,1103,-945.0,Ba,0.05129440435521837
dry,1,0.0,1.0784966461511565,0.00023313390866293795,0.0004323312631428677,1.1771320597138373,1119,-929.0,Ba,0.02503374109998302
dry,1,0.0,1.0687036999880306,0.00023161882178717716,0.00043345750892370124,1.177375022398472,1135,-913.0,Ba,0.00979294616312587
dry,1,0.0,0.9984184981088525,0.00021400788447983746,0.0004286937489343377,1.1776184483493122,1151,-897.0,bA,0.07028520187917808
dry,1,0.0,1.0123120847491671,0.0002139092440303387,0.0004226152137329104,1.1778647222436405,1167,-881.0,Ba,0.013893586640314592
dry,1,0.0,1.0629987215523156,0.0002226631257758648,0.00041893394838839686,1.1781109216207482,1183,-865.0,Ba,0.050686636803148444
dry,1,0.0,1.0695591969441447,0.0002223410911903793,0.0004157621042867636,1.17835539141323,1199,-849.0,Ba,0.006560475391829135
dry,1,0.0,1.0901106148637891,0.0002250452496870211,0.0004128851634292926,1.1785960785169047,1215,-833.0,Ba,0.020551417919644432
dry,1,0.0,1.106668000791771,0.00022766351314093,0.0004114395879849187,1.17883148519702,1231,-817.0,Ba,0.01655738592798195
dry,1,0.0,1.0481246505667354,0.0002138590348522182,0.00040807939158110955,1.1790691406619094,1247,-801.0,Ba,0.05854335022503565
dry,1,0.0,1.0458129267919196,0.00021165936413990334,0.00040477480956212393,1.1793088597077568,1263,-785.0,Ba,0.0023117237748158104
dry,1,0.0,1.073047821924352,0.00021702330331749615,0.0004044988468981691,1.179542732580818,1279,-769.0,Ba,0.02723489513243238
dry,1,0.0,1.0434890702885844,0.00020975996595318762,0.00040203577004438966,1.1797713389072844,1295,-753.0,Ba,0.0295587516357676
dry,1,0.0,1.036534746875018,0.00020568703605285395,0.0003968743675462238,1.1799988051227823,1311,-737.0,Ba,0.006954323413566499
dry,1,0.0,1.0391120072758087,0.0002030023731891111,0.0003907227936309059,1.180223424764797,1327,-721.0,Ba,0.0025772604007907596
dry,1,0.0,1.0664993147487576,0.00020564952985612902,0.0003856533745726321,1.180447183574221,1343,-705.0,Ba,0.02738730747294893
dry,1,0.0,1.094593530615652,0.00020898297515146454,0.0003818458072448546,1.1806719010263405,1359,-689.0,Ba,0.028094215866894423
dry,1,0.0,1.0219489149233647,0.0001922305098202531,0.00037620375541896504,1.1808906549429272,1375,-673.0,Ba,0.0726446156922873
dry,1,0.0,0.962327550926476,0.00017706780556639456,0.00036799903607856476,1.1811052810445828,1391,-657.0,bA,0.059621363996888666
dry,1,0.0,0.9880458104782442,0.00017819091020187557,0.00036069362030010684,1.1813226412748365,1407,-641.0,bA,0.025718259551768208
dry,1,0.0,1.0371694910320874,0.00018534039634087758,0.0003573965450072106,1.181539387156879,1423,-625.0,Ba,0.049123680553843196
dry,1,0.0,1.0761121452327467,0.0001919946420990605,0.0003568301741590975,1.1817550323836452,1439,-609.0,Ba,0.03894265420065923
dry,1,0.0,1.117116506404324,0.00020055907646120743,0.00035906563963815965,1.1819719766457175,1455,-593.0,Ba,0.04100436117157735
dry,1,0.0,1.1148118948893482,0.00020154224426419056,0.0003615717506928733,1.1821914591919158,1471,-577.0,Ba,0.0023046115149758517
dry,1,0.0,1.1089684768095753,0.0002010854480237299,0.0003626531361869521,1.1824112520154868,1487,-561.0,Ba,0.005843418079772844
dry,1,0.0,1.153350356991804,0.00021187160382968876,0.000367401982485699,1.1826289938611718,1503,-545.0,Ba,0.04438188018222866
dry,1,0.0,1.1609842287827878,0.00021839358027826508,0.00037622144188338496,1.1828466747808684,1519,-529.0,Ba,0.007633871790983848
dry,1,0.0,1.1169216385235352,0.00021379085611691862,0.00038282158522692767,1.1830640253053795,1535,-513.0,Ba,0.04406259025925263
dry,1,0.0,1.1026603476392458,0.0002128408806489184,0.0003860497588484118,1.1832819457861268,1551,-497.0,Ba,0.014261290884289402
dry,1,0.0,1.093402884964198,0.0002127360543307642,0.000389126564885056,1.1835049553279489,1567,-481.0,Ba,0.0092574626750479
dry,1,0.0,1.0714112914508873,0.00020954750501363392,0.0003911616513390823,1.1837334805446171,1583,-465.0,Ba,0.021991593513310592
dry,1,0.0,1.0661271621761432,0.00020918147737383785,0.00039241374724355315,1.183963325795173,1599,-449.0,Ba,0.005284129274744087
dry,1,0.0,1.1003601456472722,0.00021753457054478375,0.00039538794894615514,1.1841940396220054,1615,-433.0,Ba,0.03423298347112902
dry,1,0.0,1.0761380485212872,0.00021304140076028322,0.0003959369358847997,1.1844256183222712,1631,-417.0,Ba,0.024222097125984998
dry,1,0.0,1.0329986205876838,0.0002025789404804093,0.0003922153165415845,1.1846566277549129,1647,-401.0,Ba,0.04313942793360348
dry,1,0.0,1.0905274726066694,0.00021275461389929802,0.00039018661930772684,1.1848860927589713,1663,-385.0,Ba,0.05752885201898561
dry,1,0.0,1.1367736263569073,0.00022253992094732687,0.00039152900065163386,1.1851163051604867,1679,-369.0,Ba,0.046246153750237884
dry,1,0.0,1.0638658310310443,0.0002076397995939834,0.00039034959773592793,1.1853457122705706,1695,-353.0,Ba,0.072907795325863
dry,1,0.0,1.032182963305847,0.00020041946903976614,0.00038834097473933925,1.1855760276934146,1711,-337.0,Ba,0.03168286772519724
dry,1,0.0,1.0297545932236583,0.00019944797686492535,0.00038736991935243764,1.1858082036022253,1727,-321.0,Ba,0.002428370082188769
dry,1,0.0,1.036699361742206,0.00019968349924884824,0.0003852293280344531,1.186042480232111,1743,-305.0,Ba,0.00694476851854775
dry,1,0.0,1.0829519025635983,0.00020908597919138495,0.0003861408409670456,1.186279141673105,1759,-289.0,Ba,0.046252540821392296
dry,1,0.0,1.1263922912510462,0.00022063715239001782,0.0003917589885935095,1.1865163040719482,1775,-273.0,Ba,0.04344038868744793
dry,1,0.0,1.1416837645123812,0.00022647276931364853,0.00039673467619183705,1.1867542827869944,1791,-257.0,Ba,0.015291473261334954
dry,1,0.0,1.1276441635566412,0.00022558317172050211,0.00040009637616356293,1.1869972712312067,1807,-241.0,Ba,0.014039600955739973
dry,1,0.0,1.1545411051358931,0.00023504197294377425,0.0004071608570681579,1.1872423488557806,1823,-225.0,Ba,0.026896941579251932
dry,1,0.0,1.1312264198150273,0.00023400011532657261,0.00041371048488212503,1.1874852268715057,1839,-209.0,Ba,0.02331468532086589
dry,1,0.0,1.0971395005839228,0.00022867958744147933,0.0004168651066154683,1.187724362044126,1855,-193.0,Ba,0.03408691923110441
dry,1,0.0,1.098720835961121,0.00023065955344829384,0.000419869262325441,1.187962632098423,1871,-177.0,Ba,0.0015813353771980676
dry,1,0.0,1.0675005439216343,0.00022505256211967787,0.0004216439296469325,1.1882073928093526,1887,-161.0,Ba,0.03122029203948662
dry,1,0.0,1.0350751377316993,0.00021691794400671463,0.00041913468133738846,1.1884535626419503,1903,-145.0,Ba,0.03242540618993495
dry,1,0.0,1.073627866428446,0.0002235849712044456,0.00041650366611334014,1.1886990190413087,1919,-129.0,Ba,0.03855272869674664
dry,1,0.0,1.0468069946887717,0.0002161176062255902,0.0004129082196089921,1.188943404873352,1935,-113.0,Ba,0.02682087173967429
dry,1,0.0,0.9844046576022892,0.00019945962612591254,0.0004052390946863978,1.1891886496354558,1951,-97.0,bA,0.06240233708648246
dry,1,0.0,1.0097630969771587,0.0002009713814097069,0.00039805649862098883,1.1894315430962472,1967,-81.0,Ba,0.02535843937486948
dry,1,0.0,1.0909750890161292,0.00021484240248284133,0.0003938539104070507,1.1896694645460792,1983,-65.0,Ba,0.08121199203897045
dry,1,0.0,1.0754798001702253,0.00021078149676915752,0.00039197667261773835,1.1899123530355014,1999,-49.0,Ba,0.015495288845903898
dry,1,0.0,1.0250848737833484,0.00020024654286778762,0.000390692610902987,1.190160377458938,2015,-33.0,Ba,0.050394926386876815
dry,1,0.0,1.0877174114441495,0.0002140818350893667,0.0003936350247535944,1.190409347003068,2031,-17.0,Ba,0.06263253766080101
dry,1,0.0,1.8496524230611815,0.0021663890125997844,0.002342482280010644,1.1889603176812886,2047,-1.0,Ba,0.761935011617032
dry,1,0.7954559846999832,1.991966907131356,0.043606876513300724,0.04378273188895418,1.181439999643198,2063,15.0,Ba,0.8080864037781974
dry,1,1.080175887256437,1.9960903546963207,0.08961745037454122,0.08979297972528438,1.1711546186076354,2079,31.0,Ab,0.2847497598446355
dry,1,1.080175887256437,1.997503131716608,0.13682737151943056,0.13699840500559743,1.1565414653870845,2095,47.0,Ab,0.0014127770202874146
dry,1,1.080175887256437,1.9981853743068108,0.18380318338310572,0.18397010181987622,1.1406374288498302,2111,63.0,Ab,0.0006822425902026641
dry,1,1.080175887256437,1.998344728068684,0.23067335886559887,0.23086443057153103,1.124415451818278,2127,79.0,Ab,0.00015935376187314887
dry,1,1.080175887256437,1.9984989326668898,0.27747293617626434,0.27768134537454225,1.1078693910213144,2143,95.0,Ab,0.00015420459820592036
dry,1,1.080175887256437,1.9986822596185205,0.3240916958222901,0.324305370963915,1.0896746101017112,2159,111.0,Ab,0.00018332695163070234
dry,1,1.1229419688230413,1.8970861820814877,0.34467778364992907,0.3633759888248701,1.058366415857677,2175,127.0,Ab,0.11023021683491432
dry,1,1.0910654440609124,0.23223775965186078,0.03637457150911711,0.31325286261497626,1.0403904904473484,2191,143.0,aB,1.6651535612361186
dry,1,1.0910654440609124,0.13443865606196279,0.017718397075372677,0.2635908092863747,1.0299111471873819,2207,159.0,aB,0.09779910358989799
dry,1,1.0910654440609124,0.2257053214501083,0.025240736964304678,0.22366098240075472,1.01944331524493,2223,175.0,aB,0.09126666538814551
dry,1,1.0910654440609124,0.30469118559631714,0.0319947083933147,0.21001400700645292,1.0089872569395122,2239,191.0,aB,0.07898586414620884
dry,1,1.0910654440609124,0.3294274670374218,0.039010609972359195,0.23683884239032033,0.9985351560802341,2255,207.0,aB,0.02473628144110468
dry,1,1.0910654440609124,0.3165797547033998,0.04605855527949745,0.2909759995401425,0.988086642932926,2271,223.0,aB,0.012847712334022043
dry,1,1.0910654440609124,0.2978060796421801,0.0529701052827173,0.3557355534605736,0.9776456570141641,2287,239.0,aB,0.018773675061219686
dry,1,1.0275007047499873,1.7903269438969414,0.37629369570871746,0.4203631040592533,0.968913539229237,2303,255.0,Ab,1.4938738254348811
dry,1,0.8339850002884628,0.00588283370837306,0.0012147006578372877,0.4129644719035316,0.966261034990318,2319,271.0,bA,1.7949064349597477
dry,1,0.8339850002884628,0.006080864271247111,0.001190089505414965,0.39142117052084513,0.9663795620591438,2335,287.0,bA,0.0001980305628740504
dry,1,0.7533720287659088,0.006927352703886321,0.0011778290978161597,0.34005171908033055,0.9708363714182036,2351,303.0,bA,0.08061741573855298
dry,1,0.7533720287659088,0.01103626110759698,0.0011856208487049393,0.21485915150898321,0.976598047089754,2367,319.0,bA,0.004108908403710659
dry,1,0.7533720287659088,0.026741969577425764,0.0011842469600639347,0.08856841726898208,0.9826886707960827,2383,335.0,bA,0.015705708469828786
dry,1,0.7533720287659088,0.06349509921537708,0.0011677022134493457,0.03678086113350161,0.9891124493964116,2399,351.0,bA,0.03675312963795131
dry,1,0.698370619265935,0.16947761033269332,0.0011593493197174776,0.013681445206143925,0.9972002226383825,2415,367.0,bA,0.11940455481143032
dry,1,0.24902249956730627,2.0,0.0011654257500624495,0.00115922950781538,1.0184140841309044,2431,383.0,Ba,1.8848676218106142
dry,1,0.0,1.0718824139323484,0.0011674213661768535,0.0021782638673844964,1.0263061672382743,2447,399.0,Ba,0.9609445659655887
dry,1,0.0,1.0789127209597258,0.0011732962423161868,0.002174960438454195,1.026713900202412,2463,415.0,Ba,0.0070303070273773915
dry,1,0.0,1.080954176808321,0.0011740561868053365,0.0021722589393602474,1.0271216464959467,2479,431.0,Ba,0.002041455848595275
dry,1,0.0,1.0890350742484527,0.001180257459660465,0.0021675288290874655,1.0275300975562591,2495,447.0,Ba,0.00808089744013163
dry,1,0.4,1.0875594632622057,0.0011761426369581943,0.002162902676475781,1.0279418176940553,2511,463.0,Ba,0.4000027217754684
dry,1,0.4,1.0604658640410647,0.0011427885183269942,0.0021552575279928893,1.0283557311003335,2527,479.0,Ba,0.027093599221140963
dry,1,0.4,1.0419970950914088,0.0011156224105529301,0.0021413157787259717,1.028769056655404,2543,495.0,Ba,0.018468768949655878
dry,1,0.4,1.0493206523404528,0.0011155214165665358,0.002126178330862784,1.0291836548858082,2559,511.0,Ba,0.007323557249043988
dry,2,0.2339850002884626,1.1073274394466075,0.0006730737797732582,0.001215672538756251,1.2482417050084798,255,-1793.0,Ba,0.0
dry,2,0.4,1.086229701747185,0.0006705675387613446,0.0012346698634418602,1.251077599266785,271,-1777.0,Ba,0.1673502156116191
dry,2,0.4,1.0805345534570086,0.0006712493093031765,0.0012424393225660664,1.2519770985759804,287,-1761.0,Ba,0.005695148290176366
dry,2,0.0,1.0762400438297022,0.0006692903727018457,0.0012437566814931674,1.2528878459293342,303,-1745.0,Ba,0.40002305285188133
dry,2,0.0,1.072006663301134,0.0006662997590031789,0.0012430888385551214,1.2537987761506755,319,-1729.0,Ba,0.0042333805285681425
dry,2,0.0,1.0798525063797677,0.0006704235380831948,0.0012416946464861324,1.2547117898699676,335,-1713.0,Ba,0.007845843078633674
dry,2,0.0,1.0755838165621712,0.0006652616585729028,0.0012370242994158127,1.255630284151197,351,-1697.0,Ba,0.004268689817596538
dry,2,0.0,1.063509187390666,0.0006543787104141375,0.0012306028347901054,1.2565551974728886,367,-1681.0,Ba,0.012074629171505258
dry,2,0.0,1.0532098325152208,0.0006446314751243664,0.001224127339534784,1.2574777737194993,383,-1665.0,Ba,0.010299354875445088
dry,2,0.0,1.044275147680551,0.0006348825646948405,0.0012159296639491688,1.258396548840988,399,-1649.0,Ba,0.00893468483466986
dry,2,0.0,1.0510750774689115,0.0006345593923821688,0.001207448270793839,1.259314468571851,415,-1633.0,Ba,0.006799929788360526
dry,2,0.0,1.0698759176753962,0.0006431869078079463,0.0012023579504536362,1.2602333781716997,431,-1617.0,Ba,0.01880084020648476
dry,2,0.0,1.072233630314975,0.0006426984140706956,0.0011988029397695707,1.2611514601114622,447,-1601.0,Ba,0.002357712639578846
dry,2,0.0,1.0807477754813557,0.0006458894800313223,0.0011952640471430047,1.2620695624541631,463,-1585.0,Ba,0.008514145166380604
dry,2,0.0,1.0872963843588854,0.0006482651387375036,0.0011924350123168068,1.26298586128277,479,-1569.0,Ba,0.006548608877529727
dry,2,0.0,1.0701777651402538,0.0006355322431489046,0.0011877134133236528,1.263896997082163,495,-1553.0,Ba,0.01711861921863167
dry,2,0.0,1.0643101165458353,0.0006296320341203031,0.001183174009777793,1.2648056645069963,511,-1537.0,Ba,0.005867648594418462
dry,2,0.0,1.0717308252471467,0.0006332084558782902,0.001181655768335802,1.2657145366990303,527,-1521.0,Ba,0.007420708701311396
dry,2,0.0,1.0719087346307965,0.0006334146285958527,0.0011818443270994023,1.2666269295672978,543,-1505.0,Ba,0.00017790938364981024
dry,2,0.0,1.0623245794818454,0.0006267178781319706,0.00117989904448536,1.2675441815653148,559,-1489.0,Ba,0.009584155148951057
dry,2,0.0,1.066784020126554,0.0006275771724994673,0.001176577752683279,1.2684606758546835,575,-1473.0,Ba,0.00445944064470849
dry,2,0.0,1.0737956251254448,0.0006301317684740553,0.0011736530746257062,1.2693782941575427,591,-1457.0,Ba,0.0070116049988908635
dry,2,0.0,1.0819004528835188,0.0006340335341774706,0.0011720737013976145,1.2703001949609811,607,-1441.0,Ba,0.008104827758073974
dry,2,0.0,1.0951262652163194,0.0006425949416792226,0.0011735540678540685,1.27122053461964,623,-1425.0,Ba,0.013225812332800624
dry,2,0.0,1.088321804918514,0.0006391900593288789,0.0011746342973928325,1.27213766290979,639,-1409.0,Ba,0.006804460297805459
dry,2,0.0,1.0737825176829576,0.0006295244491501307,0.0011725362236452476,1.2730544279059854,655,-1393.0,Ba,0.014539287235556309
dry,2,0.0,1.0635682075495148,0.0006212447238151122,0.001168227330236721,1.273973278706721,671,-1377.0,Ba,0.010214310133442872
dry,2,0.0,1.0610640223504364,0.000617819344786212,0.0011645279300256314,1.2748922350017082,687,-1361.0,Ba,0.002504185199078357
dry,2,0.0,1.0709799484790188,0.0006228899068160764,0.0011632148812882825,1.2758133711747257,703,-1345.0,Ba,0.009915926128582386
dry,2,0.0,1.0731830898077084,0.0006242988677189229,0.0011634526739156578,1.2767420759546728,719,-1329.0,Ba,0.002203141328689595
dry,2,0.0,1.067541276305255,0.000620513449634924,0.0011625095224093106,1.2776755661511054,735,-1313.0,Ba,0.005641813502453408
dry,2,0.0,1.0691889026347074,0.0006202711238445705,0.0011602647994495478,1.2786125800278365,751,-1297.0,Ba,0.0016476263294524784
dry,2,0.0,1.0863460425296998,0.000630598368456086,0.0011609530366358304,1.2795544097724303,767,-1281.0,Ba,0.017157139894992346
dry,2,0.0,1.0996056588490748,0.0006405914715940867,0.0011651294560716889,1.2804974263780327,783,-1265.0,Ba,0.013259616319375
dry,2,0.0,1.1004167380032328,0.000644626322538654,0.0011716039937894151,1.2814429953270021,799,-1249.0,Ba,0.000811079154158012
dry,2,0.0,1.102840041682475,0.0006501811010714674,0.0011791031817806716,1.2823935431344606,815,-1233.0,Ba,0.0024233036792422613
dry,2,0.0,1.0966014811268112,0.000649807550676938,0.0011851298066992018,1.2833497604873154,831,-1217.0,Ba,0.006238560555663852
dry,2,0.0,1.0796928738663112,0.0006423672723751363,0.0011899074040840152,1.284315081770862,847,-1201.0,Ba,0.01690860726050003
dry,2,0.0,1.0894502156541446,0.0006510899978382824,0.0011952634245840134,1.2852830127008386,863,-1185.0,Ba,0.009757341787833385
dry,2,0.6000000000000002,1.0941559825642346,0.0006570247750864647,0.001200970950314925,1.2862516280311493,879,-1169.0,Ba,0.6000184532514082
dry,2,0.6000000000000002,1.0832754635660684,0.0006523689719480647,0.001204437825630262,1.287227323953959,895,-1153.0,Ba,0.010880518998166222
dry,2,0.6000000000000002,1.0863632408989246,0.0006557171549692107,0.0012071784653292015,1.2882128573420046,911,-1137.0,Ba,0.0030877773328561453
dry,2,0.6000000000000002,1.0749173718995575,0.0006498292497229303,0.0012090775843999508,1.2892063486471095,927,-1121.0,Ba,0.01144586899936706
dry,2,0.6000000000000002,1.0779956510708248,0.000652123369727314,0.0012098812626554264,1.2902046100345566,943,-1105.0,Ba,0.0030782791712673507
dry,2,0.6000000000000002,1.0864808416505358,0.0006578382673828641,0.0012109523558344647,1.2912048900962332,959,-1089.0,Ba,0.008485190579710977
dry,2,0.6000000000000002,1.0653268990528182,0.0006440018617177098,0.0012090220612852105,1.292200481188639,975,-1073.0,Ba,0.021153942597717634
dry,2,0.6000000000000002,1.0695273962621772,0.0006448069567988816,0.0012057792237064261,1.2931958193618782,991,-1057.0,Ba,0.004200497209359
dry,2,0.6000000000000002,1.0805200660390484,0.0006492494924454576,0.0012017351881774211,1.2941907080116353,1007,-1041.0,Ba,0.010992669776871189
dry,2,0.6000000000000002,1.075396884315282,0.0006435431333770082,0.0011968476806342243,1.2951828912124617,1023,-1025.0,Ba,0.005123181723766468
dry,2,0.6000000000000002,1.060308987625611,0.0006310865321832614,0.0011903823122285829,1.2961774245898054,1039,-1009.0,Ba,0.01508789668967081
dry,2,0.6000000000000002,1.0465601681312802,0.0006183987380161927,0.0011817738852423455,1.297169879174131,1055,-993.0,Ba,0.013748819494330933
dry,2,0.6000000000000002,1.0419943431453838,0.0006103611986286405,0.0011715249754354572,1.2981579634275595,1071,-977.0,Ba,0.004565824985896416
dry,2,0.6000000000000002,1.0453113894235482,0.0006064709731112078,0.0011603642306923583,1.2991452368969796,1087,-961.0,Ba,0.003317046278164426
dry,2,0.6000000000000002,1.0549311128309555,0.0006079374414531153,0.0011525632983213237,1.3001287782025872,1103,-945.0,Ba,0.009619723407407355
dry,2,0.6000000000000002,1.061464704949451,0.0006086832740602803,0.0011468742601088502,1.3011152494633338,1119,-929.0,Ba,0.006533592118495468
dry,2,0.0,1.0795921912138784,0.0006171250548914523,0.0011432558699735788,1.302105194497732,1135,-913.0,Ba,0.6002737756709577
dry,2,0.0,1.0848008632828037,0.000618468413139351,0.0011402432171149896,1.3030915805221257,1151,-897.0,Ba,0.00520867206892528
dry,2,0.0,1.074872342354216,0.0006110355724457845,0.001136945381081212,1.3040741876736393,1167,-881.0,Ba,0.009928520928587758
dry,2,0.0,1.0746241527725797,0.0006094610649731556,0.001134277623298747,1.305048739751686,1183,-865.0,Ba,0.0002481895816361934
dry,2,0.0,1.0825017570616076,0.0006128154388997137,0.00113222068214128,1.3060152954783155,1199,-849.0,Ba,0.00787760428902784
