identity,family,delta_r_ohm,pair,condition,window,x_p,x_r,local_loss,null_loss,occupied_b4,occupied_b8,occupied_b16,occupied_b32,cycle_rho,cycle_miss_signed,cycle_miss_abs,cycle_closure,coherent_nonclosure,best_rho,best_lag,best_miss_abs,orientation
coupled_50,coupled,50.0,6,shuffled,33,1.3614709844115203,2.0,0.18087422938486392,0.16003129616990866,3,4,7,12,0.3817901649281976,0.03370860995967595,0.03370860995967595,False,False,0.5956378311728706,2,0.00622601259140944,0.011580277420078727
coupled_50,coupled,50.0,6,reversed,33,1.3614709844115203,2.0,0.0871808914075605,0.07913360429431113,3,4,7,12,0.6245680019039878,-0.022187064047949775,0.022187064047949775,False,False,0.8537791979343685,1,0.006148316927075005,0.006148316927075005
coupled_50,coupled,50.0,6,wrong_record,33,0.799040366299435,1.8634153927293913,0.4008572266032112,0.4302392565471573,4,5,7,9,0.7270073061749024,-0.03213694921915213,0.03213694921915213,False,False,0.9185004500572141,1,0.006825896058601632,-0.006825896058601632
coupled_50,coupled,50.0,6,chronological,34,1.3029146345659508,0.14372946683221013,0.12384128620616908,1.7232553481985913,4,7,10,16,0.22524723492025697,-0.12533830811464747,0.12533830811464747,False,False,0.84170191874322,1,0.0014858875757412001,0.0014858875757412001
coupled_50,coupled,50.0,6,shuffled,34,1.3029146345659508,2.0,0.9242053310699999,0.4776737774745136,4,7,10,16,0.11373737632547114,-0.20431595437204067,0.20431595437204067,False,False,0.45667518369769367,7,0.02444427051583378,-0.021475525640922238
coupled_50,coupled,50.0,6,reversed,34,1.3029146345659508,1.9522456142696045,1.1934586423741784,1.2226521434094124,4,7,10,16,0.225247234920257,0.12533830811464747,0.12533830811464747,False,False,0.8417019187432202,1,0.0014858875757411988,-0.0014858875757411988
coupled_50,coupled,50.0,6,wrong_record,34,1.3443640284776626,0.6033416617115187,0.2678945750426308,0.8880360566604523,4,8,11,17,0.05252653074201883,0.27717112480582484,0.27717112480582484,False,False,0.7659754446052192,1,0.009454433238607134,-0.009454433238607134
coupled_50,coupled,50.0,6,chronological,35,0.6526068811667581,1.979500672596048,0.5207522874372779,0.5261450977476344,4,5,6,8,0.4402522537371639,-0.021422641918397694,0.021422641918397694,False,False,0.8362789255945183,1,0.003052344847554513,0.003052344847554513
coupled_50,coupled,50.0,6,shuffled,35,0.6526068811667581,2.0,0.8784695999897962,0.2680374949261998,4,5,6,8,0.4848831660425879,0.014979498320638704,0.014979498320638704,False,False,0.8376147418938323,13,0.011939283704779095,-0.010132090199628688
coupled_50,coupled,50.0,6,reversed,35,0.6526068811667581,1.2681848845728412,0.028142514901405846,0.04438235346242122,4,5,6,8,0.4402522537371639,0.02142264191839769,0.02142264191839769,False,False,0.8362789255945183,1,0.0030523448475545125,-0.0030523448475545125
coupled_50,coupled,50.0,6,wrong_record,35,1.1898632121956445,1.6333627267625923,0.4772875137742387,0.5844231730697648,4,5,9,13,0.45567298128145783,-0.051592348927463255,0.051592348927463255,False,False,0.7847546833599012,1,0.0015233367590044447,0.0015233367590044447
coupled_50,coupled,50.0,6,chronological,36,1.241673970893915,0.3040206137006508,0.2285356064859969,1.5034217825178193,3,4,6,11,0.1410227178408281,-0.19026402512569413,0.19026402512569413,False,False,0.8675658219575592,1,0.007056897168018139,0.007056897168018139
coupled_50,coupled,50.0,6,shuffled,36,1.241673970893915,2.0,0.810768062768956,0.6689068544260797,3,4,6,11,0.2074896240122156,0.013886720147662615,0.013886720147662615,False,False,0.6631920714952138,15,0.010685502237501062,0.10145699782247113
coupled_50,coupled,50.0,6,reversed,36,1.241673970893915,1.6414049970025795,0.9839509641675642,1.198913084783326,3,4,6,11,0.1410227178408281,0.19026402512569413,0.19026402512569413,False,False,0.8675658219575592,1,0.00705689716801814,-0.00705689716801814
coupled_50,coupled,50.0,6,wrong_record,36,1.2014054533787928,0.7456183143550722,0.6917904599845331,1.8556155251709507,4,6,9,14,0.26735710846359423,0.36948979198758947,0.36948979198758947,False,False,0.8562262969528988,1,0.008100971805929343,-0.008100971805929343
coupled_50,coupled,50.0,6,chronological,37,1.2970853654340473,1.667931609371903,0.3064424177019474,0.36745201779267816,3,5,7,12,0.5656868994343883,-0.0008885087249086449,0.0008885087249086449,False,False,0.8592551515843485,1,0.005916546507486599,-0.005916546507486599
coupled_50,coupled,50.0,6,shuffled,37,1.2970853654340473,2.0,0.34604441163486743,0.17527223707813733,3,5,7,12,0.5176985223953492,0.007862785390608699,0.007862785390608699,False,False,0.8014546400544976,16,0.003202992078840873,0.02754051199858263
coupled_50,coupled,50.0,6,reversed,37,1.2970853654340473,1.1994565884028685,0.10459293572117838,0.17440053559662158,3,5,7,12,0.5656868994343883,0.0008885087249086482,0.0008885087249086482,False,False,0.8592551515843486,1,0.0059165465074866,0.0059165465074866
coupled_50,coupled,50.0,6,wrong_record,37,1.1674204530903305,1.4367220925177615,0.49405891935219626,0.6877585051767253,4,6,8,14,0.31242194795446626,0.1044184789766202,0.1044184789766202,False,False,0.8105623358596257,1,0.021356121131193336,0.021356121131193336
coupled_50,coupled,50.0,6,chronological,38,1.241673970893915,1.8874473211238765,1.3900617290991597,1.4729541996133173,3,4,6,11,0.43541328837759347,0.15663175460544423,0.15663175460544423,False,False,0.9215573030237892,1,0.001269007434215779,0.001269007434215779
coupled_50,coupled,50.0,6,shuffled,38,1.241673970893915,2.0,1.0889238885793113,0.9935923990876582,3,4,6,11,0.12784286541664394,-0.1314892011012209,0.1314892011012209,False,False,0.3602139608354441,15,0.003884393273493756,-0.014643899041154467
coupled_50,coupled,50.0,6,reversed,38,1.241673970893915,0.17019035754065287,0.1614183510880565,1.8969153531450684,3,4,6,11,0.4354132883775934,-0.15663175460544423,0.15663175460544423,False,False,0.9215573030237892,1,0.0012690074342157785,-0.0012690074342157785
coupled_50,coupled,50.0,6,wrong_record,38,1.2318060720678028,1.850262171933052,0.9901815087253548,1.070314816727694,2,3,5,7,0.7244890559881145,0.10666998675039073,0.10666998675039073,False,False,0.9556518332066347,1,0.009631102151646882,0.009631102151646882
coupled_50,coupled,50.0,6,chronological,39,1.0983706192659346,1.6941256350294827,0.3414631571805902,0.4031143264940298,3,3,5,9,0.6708809581902131,-0.013558492396732293,0.013558492396732293,False,False,0.9087038170824366,1,0.010476747492832571,-0.010476747492832571
coupled_50,coupled,50.0,6,shuffled,39,1.0983706192659346,2.0,0.13887735492353173,0.08799928691372193,3,3,5,9,0.5360979046119553,0.00735404174301355,0.00735404174301355,False,False,0.6829706887242936,15,0.0294611719699973,0.012381145894921657
coupled_50,coupled,50.0,6,reversed,39,1.0983706192659346,1.0744215016856513,0.05752629655302522,0.10708329359152377,3,3,5,9,0.6708809581902131,0.013558492396732293,0.013558492396732293,False,False,0.908703817082437,1,0.010476747492832566,0.010476747492832566
coupled_50,coupled,50.0,6,wrong_record,39,1.1392647219337717,1.8449044917680746,0.447241922618498,0.4848401904966703,3,5,7,10,0.699775183441736,-0.040309443992928864,0.040309443992928864,False,False,0.8583870533615655,1,0.0036143927681207663,-0.0036143927681207663
coupled_50,coupled,50.0,6,chronological,40,1.0983706192659346,1.1607351707490334,0.30788641532014027,0.5305024316984523,4,6,10,12,0.2717179523939394,-0.24184212513544015,0.24184212513544015,False,False,0.761130474236853,1,0.002601325765590134,-0.002601325765590134
coupled_50,coupled,50.0,6,shuffled,40,1.0983706192659346,2.0,0.6943175895382222,0.5077124757744723,4,6,10,12,0.2863272626436491,0.09620040385996413,0.09620040385996413,False,False,0.4429294469498569,1,0.06305724526919944,-0.06305724526919944
coupled_50,coupled,50.0,6,reversed,40,1.0983706192659346,1.2890057161117328,0.3240128379678374,0.502732973047191,4,6,10,12,0.2717179523939394,0.24184212513544015,0.24184212513544015,False,False,0.761130474236853,1,0.0026013257655901362,0.0026013257655901362
coupled_50,coupled,50.0,6,wrong_record,40,1.1487985722120344,1.9538496732973298,0.5806639019962722,0.594379301470353,2,4,5,7,0.33978855283749726,-0.02130232802176084,0.02130232802176084,False,False,0.8241162386559087,1,0.005308744018594448,0.005308744018594448
coupled_50,coupled,50.0,6,chronological,41,1.4079992204829133,0.41319141701968287,0.20379388226776882,0.9864381198318107,4,7,12,17,0.3373750257074772,0.21542953198313436,0.21542953198313436,False,False,0.7650226110328174,1,0.00908566110322744,0.00908566110322744
coupled_50,coupled,50.0,6,shuffled,41,1.4079992204829133,2.0,0.7115251157361997,0.6997625726262711,4,7,12,17,0.13434400319375842,-0.06551342698948384,0.06551342698948384,False,False,0.3032704230895429,10,0.021797312284111976,0.19088914872179422
coupled_50,coupled,50.0,6,reversed,41,1.4079992204829133,1.0707966597509548,0.5657386747355921,1.0566687327305844,4,7,12,17,0.3373750257074772,-0.21542953198313436,0.21542953198313436,False,False,0.7650226110328175,1,0.00908566110322744,-0.00908566110322744
coupled_50,coupled,50.0,6,wrong_record,41,1.208519976342583,1.391021966565315,0.3314188371556368,0.4765112918726509,4,8,10,15,0.215737395705219,-0.01560451894233145,0.01560451894233145,False,False,0.7387378168404064,1,0.004557708240650362,-0.004557708240650362
coupled_50,coupled,50.0,6,chronological,42,1.3925656483784215,0.3255687070776246,0.1672136099068389,1.0272093494966674,4,8,13,17,0.23558570396756887,-0.3971321301520711,0.3971321301520711,False,False,0.8559772736355461,1,0.05741037323253418,0.05741037323253418
coupled_50,coupled,50.0,6,shuffled,42,1.3925656483784215,1.597498463873403,0.5975743224125458,0.7481375862654999,4,8,13,17,0.243545086195416,0.18078036666605268,0.18078036666605268,False,False,0.3910092439215355,7,0.01897060294176413,0.31550925192456863
coupled_50,coupled,50.0,6,reversed,42,1.3925656483784215,0.637806566815156,0.3077388250599746,0.9649910837282457,4,8,13,17,0.23558570396756884,0.3971321301520711,0.3971321301520711,False,False,0.855977273635546,1,0.05741037323253417,-0.05741037323253417
coupled_50,coupled,50.0,6,wrong_record,42,1.2844129532345616,0.6101244286034542,0.1634329742139594,0.5357365368505231,2,3,6,7,0.3807871460020315,0.08114723504507973,0.08114723504507973,False,False,0.8713607249915392,1,0.0028064693821464024,0.0028064693821464024
coupled_50,coupled,50.0,6,chronological,43,1.0927778467615963,1.8895344092825106,0.4038431429674703,0.42745254173044317,4,7,9,13,0.2641079059564153,0.08990699604940777,0.08990699604940777,False,False,0.7675451802818286,1,0.0032675392616096214,0.0032675392616096214
coupled_50,coupled,50.0,6,shuffled,43,1.0927778467615963,1.8753058851695799,0.35551436769694766,0.3791534709174117,4,7,9,13,0.23426588511782523,0.025832990562176496,0.025832990562176496,False,False,0.609606739881229,14,0.06827880612374758,-0.018113753989616965
coupled_50,coupled,50.0,6,reversed,43,1.0927778467615963,1.9312395381685483,0.31196085277962843,0.3230680054070042,4,7,9,13,0.2641079059564153,-0.08990699604940777,0.08990699604940777,False,False,0.7675451802818287,1,0.0032675392616096227,-0.0032675392616096227
coupled_50,coupled,50.0,6,wrong_record,43,1.2611268575093422,2.0,0.8425497092617394,0.6680717359267935,4,6,9,15,0.2226212819886993,-0.11901603528597558,0.11901603528597558,False,False,0.7753735228341402,1,0.014211581734396747,0.014211581734396747
coupled_50,coupled,50.0,6,chronological,44,0.9287712379549447,2.0,0.00780366376023504,0.00205068121062754,4,5,8,10,0.49726478840359956,-0.004699644412315508,0.004699644412315508,False,False,0.8642778481675079,1,0.01589914949986262,0.01589914949986262
coupled_50,coupled,50.0,6,shuffled,44,0.9287712379549447,2.0,0.32470335709968984,0.23355922566490214,4,5,8,10,0.604848921321722,-0.006974700942173214,0.006974700942173214,False,False,0.8422057944942055,9,0.02063711920417022,-0.009222783085060804
coupled_50,coupled,50.0,6,reversed,44,0.9287712379549447,1.9868073965162718,0.33449840428514244,0.336719507760704,4,5,8,10,0.49726478840359956,0.004699644412315512,0.004699644412315512,False,False,0.8642778481675079,1,0.01589914949986262,-0.01589914949986262
coupled_50,coupled,50.0,6,wrong_record,44,1.3663716958860088,1.7838220553170265,0.3372845650174899,0.3781594290889588,3,5,7,13,0.4826477124572821,-0.014058136754496254,0.014058136754496254,False,False,0.8461929642399352,1,0.010139691266054103,-0.010139691266054103
coupled_50,coupled,50.0,6,chronological,45,1.1674204530903305,2.0,0.20527902275700124,0.16955567343756706,2,3,4,7,0.3330033398815251,0.023770857944567847,0.023770857944567847,False,False,0.8653676909770821,1,0.004227717870688299,0.004227717870688299
coupled_50,coupled,50.0,6,shuffled,45,1.1674204530903305,2.0,0.3125756529111765,0.2963452497477446,2,3,4,7,0.4466700063598702,0.01594558697812344,0.01594558697812344,False,False,0.7884531108940064,9,0.005075675318705637,0.010049815004313187
coupled_50,coupled,50.0,6,reversed,45,1.1674204530903305,1.606531052568158,0.2872804886049534,0.3576407541525132,2,3,4,7,0.33300333988152503,-0.02377085794456786,0.02377085794456786,False,False,0.8653676909770821,1,0.004227717870688301,-0.004227717870688301
coupled_50,coupled,50.0,6,wrong_record,45,1.2970853654340473,2.0,0.16874126877275403,0.07299550949973196,3,5,7,12,0.37873425400935673,0.06679814376299488,0.06679814376299488,False,False,0.8536087439699969,1,0.00923015877639482,0.00923015877639482
coupled_50,coupled,50.0,6,chronological,46,0.8761643567881856,1.7319402493106981,0.5592933610167302,0.6458575707092963,4,6,8,10,0.4254053563935863,-0.009752013453769831,0.009752013453769831,False,False,0.83536082966051,1,0.01777630258890213,0.01777630258890213
coupled_50,coupled,50.0,6,shuffled,46,0.8761643567881856,1.7264232050403647,0.33225978277509244,0.3849111640819541,4,6,8,10,0.29976714324425036,-0.05372321486056239,0.05372321486056239,False,False,0.6599467032238511,15,0.0021176631578812086,0.0372956617130713
coupled_50,coupled,50.0,6,reversed,46,0.8761643567881856,1.4715597613506872,0.08303550187765628,0.11285372712480428,4,6,8,10,0.42540535639358634,0.009752013453769828,0.009752013453769828,False,False,0.8353608296605098,1,0.01777630258890213,-0.01777630258890213
coupled_50,coupled,50.0,6,wrong_record,46,0.8902422223664653,1.796668721157062,0.47776423283040675,0.5318334172620589,4,5,7,10,0.4845080708120124,0.02144844718113542,0.02144844718113542,False,False,0.7950575051422385,1,0.014224815923584749,0.014224815923584749
coupled_50,coupled,50.0,6,chronological,47,1.2970853654340473,1.6350971115772739,0.696385816171422,0.8517975002716054,3,5,7,12,0.08501953238344069,-0.13911912567254608,0.13911912567254608,False,False,0.7292206170341186,1,0.010109323940252291,0.010109323940252291
coupled_50,coupled,50.0,6,shuffled,47,1.2970853654340473,2.0,0.7490168798175253,0.6918262802452818,3,5,7,12,0.055831780851671405,0.19206231644696625,0.19206231644696625,False,False,0.5124837212337559,2,0.05183745577774461,0.06630172112857202
coupled_50,coupled,50.0,6,reversed,47,1.2970853654340473,1.986523654515999,0.7104891825016558,0.7153090585017584,3,5,7,12,0.08501953238344068,0.13911912567254606,0.13911912567254606,False,False,0.7292206170341186,1,0.01010932394025229,-0.01010932394025229
coupled_50,coupled,50.0,6,wrong_record,47,1.117349196318703,1.7780853201720028,0.5125614828077617,0.5765319324026353,4,5,7,13,0.36490305622043184,0.13011577358305546,0.13011577358305546,False,False,0.7239725340897943,1,0.022485969304446206,0.022485969304446206
coupled_50,coupled,50.0,6,chronological,48,1.176299276962021,0.9763770024186283,0.7575099757625808,1.5516751703207226,4,8,11,14,0.3480234327464702,0.17291090570176884,0.17291090570176884,False,False,0.8227170266267805,1,0.01485049466862754,0.01485049466862754
coupled_50,coupled,50.0,6,shuffled,48,1.176299276962021,1.885602680249423,0.8081069990641055,0.8571339100527913,4,8,11,14,0.05585970177719481,0.48183679961694903,0.48183679961694903,False,False,0.4219036340506701,12,0.15308567830982364,0.23721188010079516
coupled_50,coupled,50.0,6,reversed,48,1.176299276962021,1.2392863621093753,0.9715227040798281,1.567874437714638,4,8,11,14,0.34802343274647024,-0.17291090570176884,0.17291090570176884,False,False,0.8227170266267805,1,0.014850494668627532,-0.014850494668627532
coupled_50,coupled,50.0,6,wrong_record,48,0.9660149997115371,0.4747077187087222,0.2682026033248051,1.1299694222556875,3,4,6,8,0.20960293281577363,0.47111861281845274,0.47111861281845274,False,False,0.8167985133367223,1,0.008549549043578457,0.008549549043578457
coupled_50,coupled,50.0,6,chronological,49,1.2318060720678028,1.6453675624300563,1.2984824471117336,1.5783493934862731,4,6,10,14,0.4034015103507496,-0.004461026798776138,0.004461026798776138,False,False,0.7939001178664414,1,0.0013776830901750768,0.0013776830901750768
coupled_50,coupled,50.0,6,shuffled,49,1.2318060720678028,2.0,0.7641280375635254,0.6791208900265915,4,6,10,14,0.11031227056819924,0.4148800860974669,0.4148800860974669,False,False,0.3796930053793892,9,0.020184529597071375,0.0601101849659851
coupled_50,coupled,50.0,6,reversed,49,1.2318060720678028,1.5092036895079237,1.0634020800296144,1.4092227410023586,4,6,10,14,0.4034015103507496,0.004461026798776138,0.004461026798776138,False,False,0.7939001178664414,1,0.0013776830901750757,-0.0013776830901750757
coupled_50,coupled,50.0,6,wrong_record,49,1.3169925001442306,1.9482908882469365,1.4778528031747704,1.5170761328197102,3,6,9,12,0.4695959588268262,0.0345149302717547,0.0345149302717547,False,False,0.7905848291122629,1,0.01204258776477463,0.01204258776477463
coupled_50,coupled,50.0,6,chronological,50,1.1032713307404232,1.8424060597410903,0.5337949978948805,0.5794542360221,4,6,8,13,0.3366959779591826,0.004630938346321838,0.004630938346321838,False,False,0.7737401253580632,1,0.004096177527755572,0.004096177527755572
coupled_50,coupled,50.0,6,shuffled,50,1.1032713307404232,2.0,0.3000340924701364,0.2623198899404183,4,6,8,13,0.5164500984689082,-0.048967961107256514,0.048967961107256514,False,False,0.6354401825373034,10,0.04410376006754405,-0.026041989777791937
coupled_50,coupled,50.0,6,reversed,50,1.1032713307404232,1.9489608060067656,0.18780577667773588,0.1927240158949445,4,6,8,13,0.33669597795918266,-0.004630938346321841,0.004630938346321841,False,False,0.7737401253580632,1,0.004096177527755572,-0.004096177527755572
coupled_50,coupled,50.0,6,wrong_record,50,1.4574765165980965,1.8278279159867432,1.1940581168554152,1.3065323123821635,4,7,12,18,0.37008218383298547,-0.03815574408881484,0.03815574408881484,False,False,0.8056137817908227,1,0.005306892973856527,0.005306892973856527
coupled_50,coupled,50.0,6,chronological,51,1.3356143810225265,1.2713524217492236,0.28447948481457425,0.44752262228464657,3,5,8,12,0.5094185136647377,0.02587739226673713,0.02587739226673713,False,False,0.6088254430095799,1,0.02676717030716371,0.02676717030716371
coupled_50,coupled,50.0,6,shuffled,51,1.3356143810225265,2.0,0.7542671564880855,0.5987968153932322,3,5,8,12,0.31637985123044965,0.004356232091338802,0.004356232091338802,False,False,0.38841074764466116,2,0.047826201508974014,-0.01482057772565771
coupled_50,coupled,50.0,6,reversed,51,1.3356143810225265,1.5447188087293415,0.3361536592094392,0.4352295800501753,3,5,8,12,0.5094185136647377,-0.025877392266737128,0.025877392266737128,False,False,0.6088254430095799,1,0.02676717030716371,-0.02676717030716371
coupled_50,coupled,50.0,6,wrong_record,51,1.3555215157327098,0.654766872705889,0.2603731329127999,0.7953155352431992,4,7,12,16,0.20822047064212612,0.018488290343079458,0.018488290343079458,False,False,0.8193659215324883,1,0.05019708331833615,0.05019708331833615
coupled_50,coupled,50.0,6,chronological,52,1.137256331028886,1.6964057081276336,1.1603285546319846,1.3679847327472965,4,6,9,13,0.4257274250019405,0.0999079909400169,0.0999079909400169,False,False,0.9153978819731713,1,0.014916114872475083,-0.014916114872475083
coupled_50,coupled,50.0,6,shuffled,52,1.137256331028886,2.0,0.6558604046845998,0.595991844055655,4,6,9,13,0.2586676601707406,0.009580378570075154,0.009580378570075154,False,False,0.37829069572782453,7,0.02664666533030236,0.02717230355847217
coupled_50,coupled,50.0,6,reversed,52,1.137256331028886,0.13047970090249747,0.1020621082092365,1.564413583159631,4,6,9,13,0.4257274250019405,-0.0999079909400169,0.0999079909400169,False,False,0.9153978819731714,1,0.014916114872475085,0.014916114872475085
coupled_50,coupled,50.0,6,wrong_record,52,1.2611268575093422,1.6559807502376753,1.1165828769323245,1.3485457204403692,4,6,9,15,0.24610054915619786,0.11642972435358644,0.11642972435358644,False,False,0.8729847111399739,1,0.011375404840111958,0.011375404840111958
coupled_50,coupled,50.0,6,chronological,53,1.4493481196986282,1.8534071521343691,0.053604107274432426,0.05784385499182126,2,3,5,9,0.9357186168303091,0.012489785879921592,0.012489785879921592,True,False,0.9719243953278651,16,0.03212489482104627,-0.0005849830795806066
coupled_50,coupled,50.0,6,shuffled,53,1.4493481196986282,2.0,0.09914189904477855,0.0797966231552687,2,3,5,9,0.8595606492018416,-0.002380931343060028,0.002380931343060028,True,False,0.9447969836825068,15,0.0026916193061235897,0.0003407615812971685
coupled_50,coupled,50.0,6,reversed,53,1.4493481196986282,1.6437662783050055,0.07446996726604471,0.09060894878904019,2,3,5,9,0.9357186168303091,-0.012489785879921592,0.012489785879921592,True,False,0.9719243953278651,16,0.03212489482104627,0.0005849830795806066
coupled_50,coupled,50.0,6,wrong_record,53,0.8761643567881856,0.14140222177538675,0.0274590022710551,0.3883814826427963,2,3,4,5,0.8651535499102525,0.08111296055301094,0.08111296055301094,False,True,0.9783386553835731,1,0.006920334873863346,0.006920334873863346
coupled_50,coupled,50.0,6,chronological,54,1.3614709844115203,0.5427156378892645,0.4275541396696649,1.5756101715900912,3,4,7,12,0.27755044578264826,-0.49234359145279943,0.49234359145279943,False,False,0.9500316394451176,12,0.4714990366638315,-0.015519848217067474
coupled_50,coupled,50.0,6,shuffled,54,1.3614709844115203,1.9526420618742772,1.2299522443556747,1.2597825975079977,3,4,7,12,0.19930528373497297,-0.4691853030157798,0.4691853030157798,False,False,0.35859559553532927,10,0.0394554477287425,0.33544752650200005
coupled_50,coupled,50.0,6,reversed,54,1.3614709844115203,0.45870439843622435,0.31643872090423947,1.379706503722289,3,4,7,12,0.27755044578264826,0.49234359145279943,0.49234359145279943,False,False,0.9500316394451176,12,0.4714990366638315,0.01551984821706747
coupled_50,coupled,50.0,6,wrong_record,54,0.8902422223664653,1.0508320964961015,0.8335448357341682,1.5864472326521872,4,5,7,10,0.30427258171334814,0.3425032302123437,0.3425032302123437,False,False,0.8814601876852136,12,0.42117031372281927,0.01476828740161941
coupled_50,coupled,50.0,6,chronological,55,1.4493481196986282,1.7146563652353333,0.4461593530789674,0.5204067265311588,2,3,5,9,0.3893828849394671,0.07917663591714072,0.07917663591714072,False,False,0.8556349800303599,1,0.004811482382436416,0.004811482382436416
coupled_50,coupled,50.0,6,shuffled,55,1.4493481196986282,2.0,0.24578334599265875,0.19340669116233122,2,3,5,9,0.5311493018400597,0.02879956827307711,0.02879956827307711,False,False,0.6938172484742882,11,0.029911213014254142,0.00784496961396738
coupled_50,coupled,50.0,6,reversed,55,1.4493481196986282,1.7092458490848337,0.07729705657262811,0.09044580288320091,2,3,5,9,0.3893828849394671,-0.07917663591714072,0.07917663591714072,False,False,0.8556349800303599,1,0.004811482382436416,-0.004811482382436416
coupled_50,coupled,50.0,6,wrong_record,55,1.0339850002884619,1.9533068398763285,0.5543178636471092,0.5675686505886656,2,3,4,6,0.4159958116070108,0.00036068633592018645,0.00036068633592018645,False,False,0.8722565162889866,1,0.005256167198636574,0.005256167198636574
coupled_50,coupled,50.0,6,chronological,56,1.0339850002884619,1.8606162577519336,0.9797672119580272,1.0531641953315174,4,6,8,12,0.3772626843915356,-0.007283586152014522,0.007283586152014522,False,False,0.8452071508694118,1,0.002470134129375624,0.002470134129375624
coupled_50,coupled,50.0,6,shuffled,56,1.0339850002884619,1.6469050945595691,0.31778820340576197,0.385921695737723,4,6,8,12,0.4724434539531211,-0.014524875704244105,0.014524875704244105,False,False,0.4724434539531211,8,0.014524875704244105,-0.08834811830922722
coupled_50,coupled,50.0,6,reversed,56,1.0339850002884619,0.07170189011884355,0.028716844713875627,0.8010066308232152,4,6,8,12,0.3772626843915356,0.007283586152014523,0.007283586152014523,False,False,0.8452071508694116,1,0.002470134129375625,-0.002470134129375625
coupled_50,coupled,50.0,6,wrong_record,56,1.2830074998557675,1.9253324496413147,0.9289547324079981,0.9649811206174397,3,6,8,12,0.4000636233867885,0.014613334896141219,0.014613334896141219,False,False,0.8034469440325036,1,0.0006546543903743185,0.0006546543903743185
coupled_50,coupled,50.0,6,chronological,57,1.5273734672828478,1.1687651137001775,0.26832876752792956,0.4591662847951222,4,7,13,19,0.3734826890609068,0.06586010738226528,0.06586010738226528,False,False,0.7644091610696846,1,0.01511703550647712,0.01511703550647712
coupled_50,coupled,50.0,6,shuffled,57,1.5273734672828478,2.0,0.5754057981084457,0.49126969388570424,4,7,13,19,0.22206622225363762,0.026680466915691325,0.026680466915691325,False,False,0.4377006014950923,16,0.13071106148343317,0.0951834320365888
coupled_50,coupled,50.0,6,reversed,57,1.5273734672828478,1.5784419826265539,0.585336018936517,0.741663013755511,4,7,13,19,0.37348268906090687,-0.06586010738226529,0.06586010738226529,False,False,0.7644091610696846,1,0.015117035506477125,-0.015117035506477125
coupled_50,coupled,50.0,6,wrong_record,57,1.2996558730978203,1.5580820447004626,0.5992441121623483,0.7692073908438518,4,7,12,15,0.4947824113060164,0.09639663337891524,0.09639663337891524,False,False,0.8662193807125478,1,0.002369140089586938,-0.002369140089586938
coupled_50,coupled,50.0,6,chronological,58,1.2399344689672716,1.0201827344963927,0.5288926775133688,1.0368587109532952,4,7,12,14,0.5252007354613236,0.09557282859426125,0.09557282859426125,False,False,0.8497118461980293,11,0.1444488790479389,-0.010344936311645769
coupled_50,coupled,50.0,6,shuffled,58,1.2399344689672716,2.0,0.5796628386192021,0.38685955309470754,4,7,12,14,0.4415198954334485,-0.04467714813263054,0.04467714813263054,False,False,0.616017178393132,16,0.0455427769637931,-0.009920314349822056
coupled_50,coupled,50.0,6,reversed,58,1.2399344689672716,1.753163187384418,0.782913775487804,0.8931442105578888,4,7,12,14,0.5252007354613236,-0.09557282859426125,0.09557282859426125,False,False,0.8497118461980293,11,0.14444887904793888,0.01034493631164577
coupled_50,coupled,50.0,6,wrong_record,58,0.992651471326609,2.0,1.3771000382803187,1.296123361922153,4,4,6,11,0.31488095366228586,0.0788938378165689,0.0788938378165689,False,False,0.8074660925337662,1,0.006741333442054406,0.006741333442054406
coupled_50,coupled,50.0,6,chronological,59,1.2915274761983515,1.099116121635261,0.32170224814381376,0.5853835492198701,4,6,10,15,0.542629164752183,0.051177683361513314,0.051177683361513314,False,False,0.7899080839514961,1,0.014097801284006437,0.014097801284006437
coupled_50,coupled,50.0,6,shuffled,59,1.2915274761983515,1.0691977047168606,0.20428942016567522,0.38213591230963984,4,6,10,15,0.36842442674292125,-0.04342213339892428,0.04342213339892428,False,False,0.513581433520013,16,0.014504921123051214,-0.037489200960894115
coupled_50,coupled,50.0,6,reversed,59,1.2915274761983515,1.6016189551213016,0.37956554644074697,0.4739773405241696,4,6,10,15,0.5426291647521829,-0.05117768336151332,0.05117768336151332,False,False,0.7899080839514961,1,0.014097801284006438,-0.014097801284006438
coupled_50,coupled,50.0,6,wrong_record,59,1.386278830596192,1.1248156432882555,0.28866797809082434,0.5132716277788246,3,6,9,13,0.33417695560099847,0.005999217505420717,0.005999217505420717,False,False,0.7125258662566132,1,0.0037044086932755418,0.0037044086932755418
coupled_50,coupled,50.0,6,chronological,60,0.683007499855768,1.9357507735161195,0.2520917138466036,0.26045885379004796,2,3,4,4,0.7866986523147256,-0.019408566521111933,0.019408566521111933,False,False,0.9124610521366711,1,0.00031611285594123023,-0.00031611285594123023
coupled_50,coupled,50.0,6,shuffled,60,0.683007499855768,2.0,0.13795678981777096,0.08700259146193583,2,3,4,4,0.60880018663274,0.01097577607876264,0.01097577607876264,False,False,0.7418788703690563,11,0.020469243939247008,0.0009435111691313038
