identity,family,delta_r_ohm,pair,condition,x_p,x_r,local_loss,null_loss,cycle_rho,cycle_miss_signed,cycle_miss_abs,best_rho,best_lag,best_miss_abs,orientation,windows,closure_share,coherent_nonclosure_share
coupled_0,coupled,0.0,8,wrong_record,1.6756589711823773,0.015756379006280085,0.007831812855078687,0.994916224253445,0.9944911117212186,0.07573228294019754,0.07573228294019754,0.9998669121189097,1.0,0.13452306492254903,0.1345116700585219,17,0.0,1.0
coupled_0,coupled,0.0,9,chronological,1.786313713864834,0.01606984575430943,0.007996535445765663,0.9951795206219514,0.9992361573590453,0.07612158982065954,0.07612158982065954,0.9999782337190419,1.0,0.1345274459767042,0.13457491508960603,17,0.0,1.0
coupled_0,coupled,0.0,9,reversed,1.786313713864834,0.015853142750182313,0.007891196380150864,0.9960032072781224,0.9992361573590454,-0.07612158982065953,0.07612158982065953,0.9999782337190422,1.0,0.1345274459767042,-0.13457491508960603,17,0.0,1.0
coupled_0,coupled,0.0,9,shuffled,1.786313713864834,1.9010115994537502,1.1161587454476847,1.172691190690638,0.1881728820974153,0.06624316434034565,0.2599013027184845,0.3747842576708831,12.0,0.2182247098885822,0.01008980786277788,17,0.0,0.0
coupled_0,coupled,0.0,9,wrong_record,1.7141371736342068,0.013727194562168839,0.006845685801014441,0.9997084580388194,0.9991129557371417,0.07554499812536367,0.07554499812536367,0.9999664486192466,1.0,0.13436612033172357,0.13436612033172357,17,0.0,1.0
coupled_0,coupled,0.0,10,chronological,1.7141371736342068,0.010487200256355035,0.005216600522366018,0.9954982328129414,0.9992977238547538,0.07420126542576845,0.07420126542576845,0.9999815417851707,1.0,0.1345068941151264,0.13446177082617683,17,0.0,1.0
coupled_0,coupled,0.0,10,reversed,1.7141371736342068,0.009744175300380945,0.004858180804644722,0.9963977460007442,0.9992977238547538,-0.07420126542576845,0.07420126542576845,0.9999815417851707,1.0,0.13450689411512642,-0.13446177082617686,17,0.0,1.0
coupled_0,coupled,0.0,10,shuffled,1.7141371736342068,1.8559933480753505,0.9914871504003336,1.061874930972962,0.15403866689504467,0.21798417626604286,0.32514368061759524,0.40185427610752134,14.0,0.3516100501136695,0.0828789619141291,17,0.0,0.0
coupled_0,coupled,0.0,10,wrong_record,1.6756589711823773,0.015725521667500148,0.00784951056239825,0.9982022266982231,0.9991458025167439,0.07542473062203932,0.07542473062203932,0.9999778009498036,1.0,0.13438739364878885,0.13438739364878885,17,0.0,1.0
coupled_0,coupled,0.0,11,chronological,1.695515292755911,0.012258852232464486,0.006116319304882641,0.9978616576656513,0.9989196422499735,0.07507260528741985,0.07507260528741985,0.9999736970566999,1.0,0.13451261075269932,0.13451261075269932,17,0.0,1.0
coupled_0,coupled,0.0,11,reversed,1.695515292755911,0.010183013003629402,0.005036855818965905,0.9944358227949656,0.9989196422499735,-0.07507260528741985,0.07507260528741985,0.9999736970567,1.0,0.13451261075269932,-0.13451261075269932,17,0.0,1.0
coupled_0,coupled,0.0,11,shuffled,1.695515292755911,1.8704405252830878,1.144137553237459,1.093453893587866,0.097930072190762,0.09632742192085149,0.29888050935294697,0.36861345019432934,14.0,0.31987852264800926,-0.09362048616666281,17,0.0,0.0
coupled_0,coupled,0.0,11,wrong_record,1.7141371736342068,0.017538936191118046,0.008778604066838192,0.9975754943402428,0.9989116782054995,0.07627139149585495,0.07627139149585495,0.9999659624752185,1.0,0.1344437922976449,0.1344437922976449,17,0.0,1.0
coupled_0,coupled,0.0,12,chronological,1.7509775004326928,0.016295161380463854,0.008149165413589017,0.995763352185957,0.9968152967088219,0.0756325690047469,0.0756325690047469,0.9998518422506151,1.0,0.13451540139973442,0.13451540139973442,17,0.0,1.0
coupled_0,coupled,0.0,12,reversed,1.7509775004326928,0.01564109951672693,0.00777986178461559,0.9952675882168048,0.9968152967088219,-0.07563256900474692,0.07563256900474692,0.9998518422506151,1.0,0.1345154013997344,-0.1345154013997344,17,0.0,1.0
coupled_0,coupled,0.0,12,shuffled,1.7509775004326928,1.729707627707537,0.9961316173568732,1.1045854085063185,0.157712082106286,-0.22380868286785785,0.28643753756890095,0.36672009499147906,15.0,0.35303852733596636,-0.11511589490401031,17,0.0,0.0
coupled_0,coupled,0.0,12,wrong_record,1.7509775004326928,0.021702451250324644,0.010731045973059745,0.9959891475194149,0.995855636171861,0.07591954811562786,0.07591954811562786,0.9998867655749306,1.0,0.13448260797595826,0.13457384479896653,17,0.0,1.0
coupled_0,coupled,0.0,13,chronological,1.786313713864834,0.01863296219051032,0.0094537573933371,0.9962295387525351,0.998862407028995,0.07583926425690102,0.07583926425690102,0.9999648085162056,1.0,0.13475998427186395,0.13475998427186395,17,0.0,1.0
coupled_0,coupled,0.0,13,reversed,1.786313713864834,0.015175669447783112,0.007594922722485927,0.998330383342628,0.998862407028995,-0.07583926425690106,0.07583926425690106,0.999964808516206,1.0,0.13475998427186392,-0.13475998427186392,17,0.0,1.0
coupled_0,coupled,0.0,13,shuffled,1.786313713864834,1.714282079110011,0.9508986504643876,1.1243991801711495,0.18966813748207917,-0.02627031811418725,0.3098317590536775,0.37213306388125034,12.0,0.3041158342118458,-0.110295447251954,17,0.0,0.0
coupled_0,coupled,0.0,13,wrong_record,1.7141371736342068,0.009058963309687638,0.004540119214852031,0.998062829334133,0.9991450272933432,0.07318451903218302,0.07318451903218302,0.9999723787863615,1.0,0.13404355664135922,0.13404355664135922,17,0.0,1.0
coupled_0,coupled,0.0,14,chronological,1.6756081580457276,0.023741103792358543,0.011841961643402817,0.9998145904609651,0.9806855942761066,0.07765156865007389,0.07765156865007389,0.9998205378866019,1.0,0.1347198533119963,0.1347198533119963,17,0.0,1.0
coupled_0,coupled,0.0,14,reversed,1.6756081580457276,0.021464665191516314,0.010547427654888667,0.9927176003532883,0.9806855942761065,-0.07765156865007386,0.07765156865007386,0.9998205378866019,1.0,0.1347198533119963,-0.1347198533119963,17,0.0,1.0
coupled_0,coupled,0.0,14,shuffled,1.6756081580457276,1.9145169189728484,1.1473718405884574,1.1256145375763764,0.19385429241118537,-0.06986615081181374,0.22165508759735406,0.3962853725226342,12.0,0.3720137030474934,-0.12487038395050339,17,0.0,0.0
coupled_0,coupled,0.0,14,wrong_record,1.695515292755911,0.023696633241970105,0.011859876909387508,1.000120695231829,0.9816232986817586,0.07748977174696081,0.07748977174696081,0.9997291789064926,1.0,0.13452240308812516,0.13452240308812516,17,0.0,1.0
coupled_0,coupled,0.0,15,chronological,1.5835932236903645,0.025633219552661343,0.012819495359785745,0.9996799830394636,0.9606590948245449,0.0729867934562834,0.0729867934562834,0.9994133086451966,16.0,0.14773955206291253,0.13428776490170496,18,0.0,1.0
coupled_0,coupled,0.0,15,reversed,1.5835932236903645,0.02744412258303034,0.013849953417738932,0.9991240038571112,0.9606590948245449,-0.0729867934562834,0.0729867934562834,0.9994133086451966,16.0,0.14773955206291256,-0.13428776490170496,18,0.0,1.0
coupled_0,coupled,0.0,15,shuffled,1.5835932236903645,1.8353937499021256,1.0518441161386374,1.14531620745012,0.15210918948304147,0.08274317715089159,0.29955521110262184,0.3980576353170653,9.0,0.3869188082967956,0.24207863300974808,18,0.0,0.0
coupled_0,coupled,0.0,15,wrong_record,1.5428138771860607,0.025791293510135562,0.012926585600998656,0.9985329751189128,0.9580025536661172,0.0710943219842267,0.0710943219842267,0.9991548484446149,16.0,0.13582417500870084,0.13384894793443913,18,0.0,1.0
coupled_0,coupled,0.0,16,chronological,1.7141371736342068,0.016625949986675187,0.00828628762230786,0.9983148437183941,0.9963912174852628,0.07718764525646753,0.07718764525646753,0.9998779615842356,1.0,0.13453019352091075,0.13453019352091075,17,0.0,1.0
coupled_0,coupled,0.0,16,reversed,1.7141371736342068,0.021675069882532233,0.010744349386486319,0.9953898078874439,0.9963912174852628,-0.07718764525646753,0.07718764525646753,0.9998779615842356,1.0,0.13453019352091075,-0.13453019352091075,17,0.0,1.0
coupled_0,coupled,0.0,16,shuffled,1.7141371736342068,1.849725630318299,1.0041225192246335,1.1440458136061744,0.1957768579094084,-0.22450260788587317,0.2906855785114037,0.3820618875036164,12.0,0.2792924907593002,-0.07414598393700926,17,0.0,0.0
coupled_0,coupled,0.0,16,wrong_record,1.6756589711823773,0.016308489606635466,0.00812403697696679,0.9980077643588557,0.9962043199989981,0.07504761743028186,0.07504761743028186,0.9998535680109631,1.0,0.134708349510303,0.1342365336542781,17,0.0,1.0
coupled_0,coupled,0.0,17,chronological,1.7509775004326928,0.012428027764783857,0.006174671685318119,0.9965754599794505,0.9989828245432666,0.07473245349403183,0.07473245349403183,0.9999695806812962,1.0,0.13438726217219055,0.13438726217219055,17,0.0,1.0
coupled_0,coupled,0.0,17,reversed,1.7509775004326928,0.012946035228187713,0.00642416626009669,0.9980959736067574,0.9989828245432664,-0.07473245349403183,0.07473245349403183,0.9999695806812963,1.0,0.13438726217219055,-0.13438726217219055,17,0.0,1.0
coupled_0,coupled,0.0,17,shuffled,1.7509775004326928,1.8690756472152987,1.0298194858114127,1.1063258066933341,0.2049466095832175,0.05363439039085139,0.3447870806432894,0.39889977040136887,10.0,0.30549154783254584,0.06901521988926916,17,0.0,0.0
coupled_0,coupled,0.0,17,wrong_record,1.7509775004326928,0.013046920922403326,0.00649018766148175,0.9969229406696916,0.9983812341776904,0.07400397424760657,0.07400397424760657,0.9999534696595207,1.0,0.1341252763522744,0.1341252763522744,17,0.0,1.0
coupled_0,coupled,0.0,18,chronological,1.7141371736342068,0.013432746052253083,0.006670708911021432,0.9968538759881671,0.9978625037874387,0.07499976164276918,0.07499976164276918,0.9999116017101318,1.0,0.13441940705257682,0.13437181422781302,17,0.0,1.0
coupled_0,coupled,0.0,18,reversed,1.7141371736342068,0.014078622150538244,0.007026963569654421,0.9969470664047313,0.9978625037874388,-0.07499976164276917,0.07499976164276917,0.9999116017101319,1.0,0.13441940705257688,-0.13437181422781302,17,0.0,1.0
coupled_0,coupled,0.0,18,shuffled,1.7141371736342068,1.7978008394944627,0.9979724621834443,1.0814441406096698,0.12746355515753177,-0.14350551666355654,0.28664801367671183,0.35789988908859616,14.0,0.4123446124976531,0.22511417166716594,17,0.0,0.0
coupled_0,coupled,0.0,18,wrong_record,1.7141371736342068,0.010930182411802835,0.0054529992813523364,0.9990860985705914,0.9972033408256757,0.07300609621652222,0.07300609621652222,0.9998761544160204,1.0,0.1338979398254802,0.1338979398254802,17,0.0,1.0
coupled_0,coupled,0.0,19,chronological,1.7509775004326928,0.01862748538601903,0.009254947470957254,0.9977174213390605,0.9989296129629731,0.076879511238049,0.076879511238049,0.9999672503545648,1.0,0.1344665614816315,0.1344665614816315,17,0.0,1.0
coupled_0,coupled,0.0,19,reversed,1.7509775004326928,0.017448735115827445,0.008708515097913498,0.9970443081809931,0.9989296129629731,-0.076879511238049,0.076879511238049,0.9999672503545647,1.0,0.13446656148163147,-0.13446656148163147,17,0.0,1.0
coupled_0,coupled,0.0,19,shuffled,1.7509775004326928,1.7939021585231718,1.0177014098846102,1.1651073567110983,0.13875728153664255,0.08574141983606072,0.2923679248838643,0.374413153662813,12.0,0.20900169743193567,0.16931016172582672,17,0.0,0.0
coupled_0,coupled,0.0,19,wrong_record,1.7141371736342068,0.009282469638093536,0.004641545952086886,1.0000670366943818,0.9983481794369468,0.0715364638016123,0.0715364638016123,0.9999613919996128,1.0,0.13409909583317228,0.13409909583317228,17,0.0,1.0
coupled_0,coupled,0.0,20,chronological,1.6756081580457276,0.044229879956551726,0.021729685221144764,0.9825794346487241,0.7094215814821477,0.08520709836864933,0.08520709836864933,0.9991419906923393,16.0,0.15382924541654905,0.13533903357855862,17,0.0,0.17647058823529413
coupled_0,coupled,0.0,20,reversed,1.6756081580457276,0.04030540201275876,0.01987779974620069,0.9735134372771721,0.7094215814821477,-0.08520709836864933,0.08520709836864933,0.9991419906923393,16.0,0.15382924541654902,-0.13533903357855862,17,0.0,0.17647058823529413
coupled_0,coupled,0.0,20,shuffled,1.6756081580457276,1.7659754054253127,1.07539767965576,1.1717750923056234,0.16637662453333016,0.029721097711176807,0.2774460973171342,0.3864121170664285,13.0,0.36628684135740575,-0.11997989155344373,17,0.0,0.0
coupled_0,coupled,0.0,20,wrong_record,1.6570370903040814,0.042873838503316566,0.021409905672872605,0.9777990768297048,0.7123193107928611,0.08116344250365591,0.08116344250365591,0.9992100059997936,16.0,0.14220977176216304,0.13495101035352391,17,0.0,0.17647058823529413
coupled_0,coupled,0.0,21,chronological,1.7141371736342068,0.018947830360405125,0.009420240552739888,0.9955971978046154,0.9981953872410382,0.07802595260749114,0.07802595260749114,0.9999422459016702,1.0,0.1346136258968739,0.1346136258968739,17,0.0,1.0
coupled_0,coupled,0.0,21,reversed,1.7141371736342068,0.015714017059309377,0.00779367323171735,0.9967620543334079,0.998195387241038,-0.07802595260749112,0.07802595260749112,0.9999422459016704,1.0,0.13461362589687392,-0.13461362589687392,17,0.0,1.0
coupled_0,coupled,0.0,21,shuffled,1.7141371736342068,1.6999992252650193,0.9832805813094597,1.1472739320183882,0.14627965263856038,0.04920199995748523,0.32661178244146194,0.33099561421864226,12.0,0.32353112561962555,0.02552962254924798,17,0.0,0.0
coupled_0,coupled,0.0,21,wrong_record,1.7141371736342068,0.017908064999919693,0.008911832235346284,0.9991729004241094,0.9982029700290365,0.07480998885819408,0.07480998885819408,0.9999500620245361,1.0,0.13445122410337138,0.1342540321851234,17,0.0,1.0
coupled_0,coupled,0.0,22,chronological,1.7509775004326928,0.01924878928367308,0.009452149104521034,0.9969944219754777,0.999538593552072,0.07764257369460316,0.07764257369460316,0.9999785153554237,1.0,0.1346352347647615,0.1346352347647615,17,0.0,1.0
coupled_0,coupled,0.0,22,reversed,1.7509775004326928,0.01737139877242169,0.008765693291109234,0.9938442434844289,0.999538593552072,-0.07764257369460316,0.07764257369460316,0.9999785153554237,1.0,0.1346352347647615,-0.1346352347647615,17,0.0,1.0
coupled_0,coupled,0.0,22,shuffled,1.7509775004326928,1.7568628291397488,1.121261548661755,1.2065964709519585,0.2000053278274854,0.07372377302946587,0.30732954315094346,0.3813922364329683,8.0,0.30732954315094346,0.07532361353500412,17,0.0,0.0
coupled_0,coupled,0.0,22,wrong_record,1.7141371736342068,0.009061333313765954,0.004501765133730299,0.9985117140258637,0.9987438129502465,0.07237334662574,0.07237334662574,0.9999618423813956,1.0,0.1341100488779777,0.1341100488779777,17,0.0,1.0
coupled_0,coupled,0.0,23,chronological,1.655524712424816,0.024006030518010903,0.011955905738777065,0.9993001179103294,0.9872185830108907,0.07417359358660269,0.07417359358660269,0.9995877618377089,1.0,0.13439538733288303,0.1342415414145806,18,0.0,1.0
coupled_0,coupled,0.0,23,reversed,1.655524712424816,0.02423783947011763,0.012116383787767929,0.9986602952159385,0.9872185830108907,-0.07417359358660269,0.07417359358660269,0.9995877618377088,1.0,0.13439538733288303,-0.1342415414145806,18,0.0,1.0
coupled_0,coupled,0.0,23,shuffled,1.655524712424816,1.9695355405406496,1.1421961000719485,1.072836920357524,0.22176594296705587,-0.018327192752855805,0.2989491117924019,0.38595516867793517,10.0,0.3229459847024403,0.07240555541324648,18,0.0,0.0
coupled_0,coupled,0.0,23,wrong_record,1.685587131969144,0.02395855539144378,0.011883495903293769,0.9988938313575526,0.9823538727051137,0.0719351486250202,0.0719351486250202,0.9995591681853727,1.0,0.1342185329510533,0.13419483711806013,18,0.0,1.0
coupled_0,coupled,0.0,24,chronological,1.6570370903040814,0.04185800958111339,0.020656720587762807,0.9869901027058514,0.7564967334665609,0.08482519919384165,0.08482519919384165,0.9985194941624073,16.0,0.15548310560868644,0.13523623447021843,17,0.0,0.4117647058823529
coupled_0,coupled,0.0,24,reversed,1.6570370903040814,0.03833025069266084,0.01873899166245739,0.9750185743762472,0.7564967334665609,-0.08482519919384165,0.08482519919384165,0.9985194941624073,16.0,0.15548310560868644,-0.1352362344702184,17,0.0,0.4117647058823529
coupled_0,coupled,0.0,24,shuffled,1.6570370903040814,1.7810017541748107,0.9929914322787167,1.1303072626743709,0.19103124642500027,-0.04592909287070537,0.3025796087749815,0.3608468081112581,12.0,0.2616580542430897,0.06356361911112007,17,0.0,0.0
coupled_0,coupled,0.0,24,wrong_record,1.6756589711823773,0.04063912645537702,0.020270923749364716,0.9836543255605544,0.7680846327349703,0.08379903057471311,0.08379903057471311,0.998097570245842,16.0,0.1491341648298903,0.135036212646658,17,0.0,0.35294117647058826
coupled_0,coupled,0.0,25,chronological,1.6353904536672548,0.039070299332806244,0.01934814843552138,0.9941073351645627,0.8168953244201269,0.06985293528408824,0.06985293528408824,0.9981374275932121,16.0,0.15123616793126693,0.13391859029374664,18,0.0,0.7222222222222222
coupled_0,coupled,0.0,25,reversed,1.6353904536672548,0.037335462553216216,0.01852258516484017,0.9941607528471667,0.8168953244201269,-0.06985293528408824,0.06985293528408824,0.998137427593212,16.0,0.15123616793126693,-0.13391859029374664,18,0.0,0.7222222222222222
coupled_0,coupled,0.0,25,shuffled,1.6353904536672548,1.9527274071433767,1.0813252368333028,1.1202542450188393,0.1970025249826874,-0.06445669361166323,0.269951694116496,0.35433590855636143,8.5,0.22665608458717929,-0.12080945154094039,18,0.0,0.0
coupled_0,coupled,0.0,25,wrong_record,1.604451885871506,0.042528445777240784,0.020961675391566313,0.9905337028499546,0.8235444871151734,0.06908064096355818,0.06908064096355818,0.9982261850158485,16.0,0.1353960694772281,0.1340876696626041,18,0.0,0.7777777777777778
coupled_0,coupled,0.0,26,chronological,1.5931568569324164,0.032606395826616154,0.016301677205909797,0.9998441410250236,0.9119866124665699,0.07803792091332035,0.07803792091332035,0.9991719851200807,16.0,0.14559232392102134,0.1350109495303073,17,0.0,1.0
coupled_0,coupled,0.0,26,reversed,1.5931568569324164,0.03788584838157009,0.018556458291012837,0.9940307457643478,0.91198661246657,-0.07803792091332035,0.07803792091332035,0.9991719851200807,16.0,0.14559232392102134,-0.1350109495303073,17,0.0,1.0
coupled_0,coupled,0.0,26,shuffled,1.5931568569324164,1.654902467068782,0.9273276036467403,1.1397688740141867,0.17844118614239696,0.14956614579597088,0.31158409749083055,0.3693007391992761,13.0,0.3338099994146127,-0.2838540139244833,17,0.0,0.0
coupled_0,coupled,0.0,26,wrong_record,1.5546278413439376,0.028201730147763886,0.014221285295586247,0.9989474011524325,0.9084552923848279,0.07986459398354716,0.07986459398354716,0.9980225222048784,16.0,0.13336303091141588,0.13492071953421333,17,0.058823529411764705,0.9411764705882353
coupled_0,coupled,0.0,27,chronological,1.786313713864834,0.01738766298289518,0.00860870534595138,0.9968774653157755,0.9984263627938064,0.076426783417219,0.076426783417219,0.9999502675040409,1.0,0.1345474396700447,0.1345474396700447,17,0.0,1.0
coupled_0,coupled,0.0,27,reversed,1.786313713864834,0.01470235504338646,0.0073323789315299075,0.9971111552552118,0.9984263627938063,-0.076426783417219,0.076426783417219,0.9999502675040408,1.0,0.13454743967004476,-0.13454743967004476,17,0.0,1.0
coupled_0,coupled,0.0,27,shuffled,1.786313713864834,1.944955103556602,1.0819562068096977,1.1035649118926076,0.15926145876371237,0.0838253414500966,0.2587379266183386,0.3916411434635182,13.0,0.31528460514988565,0.004570208439054795,17,0.0,0.0
coupled_0,coupled,0.0,27,wrong_record,1.7141371736342068,0.010545588510629578,0.005240981721603507,0.9985736944746222,0.9982872666908734,0.07551098969516049,0.07551098969516049,0.9999505246943826,1.0,0.1344887808599853,0.1344887808599853,17,0.0,1.0
coupled_0,coupled,0.0,28,chronological,1.6362602046305765,0.04635598150531384,0.023218545093700048,0.9795031315810783,0.6975916909621078,0.06772611055345677,0.06772611055345677,0.9984094713935775,16.0,0.15335548017936723,0.13379973115400923,18,0.0,0.05555555555555555
coupled_0,coupled,0.0,28,reversed,1.6362602046305765,0.04510298461429578,0.02218222044519521,0.9807480016983425,0.6975916909621078,-0.06772611055345677,0.06772611055345677,0.9984094713935775,16.0,0.15335548017936723,-0.13379973115400925,18,0.0,0.05555555555555555
