split,case_id,seed,duration,teeth,width,rate_on,noise,regime,mode,connection_share_at_80,final_connection_response,post_front_response,geometry_score,response_score,lock_order_spearman,median_k_minus_g_onset_lag,pause_connection_gain,pause_front_velocity,reverse_unlock_spearman
calibration,8,8,641,36,0.055,0.05,0.32,progressive,pause,0.7022835702419723,0.8605385584140544,0.9999959136365866,0.44018246669391253,0.8605385584140544,0.43042229953581235,-0.046875,0.010507832106599724,0.0,
calibration,8,8,641,36,0.055,0.05,0.32,progressive,reverse,3.2307881813508676,0.18348415092141596,,0.44074674802136105,0.18348415092141596,0.6337875668508994,0.01640625,,,-0.6136634803513207
calibration,9,9,897,36,0.095,0.075,0.24,progressive,forward,0.8178323131913753,0.8739797564652708,0.9999999999996845,0.3990765214455273,0.8739797564652708,0.36121934554195007,-0.06808035714285714,,,
calibration,9,9,897,36,0.095,0.075,0.24,memory-only,forward,1.2302977278040363,0.07716063423331687,0.06724614785237756,0.3990765214455273,0.07716063423331687,0.2047423209483556,-0.3392857142857143,,,
calibration,9,9,897,36,0.095,0.075,0.24,late-snap,forward,0.20622024659824836,0.46033575528647647,0.7633236837012964,0.3990765214455273,0.46033575528647647,-0.046169047844288845,-0.033482142857142856,,,
calibration,9,9,897,36,0.095,0.075,0.24,false-seam,forward,1.1765976928692332,0.134062535225309,0.0,0.3990765214455273,0.134062535225309,-0.05649718415799877,-0.3052455357142857,,,
calibration,9,9,897,36,0.095,0.075,0.24,progressive,pause,0.7156044791031009,0.8498246380083226,0.9999999999983461,0.4033426077977468,0.8498246380083226,0.5073184409107427,-0.034040178571428575,0.05878117761769819,0.0,
calibration,9,9,897,36,0.095,0.075,0.24,progressive,reverse,5.026508092410019,0.10477871140201346,,0.39915578452365497,0.10477871140201346,0.8717008797653958,-0.0033482142857142855,,,-0.8656278788895712
calibration,10,10,641,36,0.075,0.1,0.4,progressive,forward,0.8248877182748254,0.8863995146747353,0.9999999999999465,0.4217724418730182,0.8863995146747353,0.46494526777188455,-0.25390625,,,
calibration,10,10,641,36,0.075,0.1,0.4,memory-only,forward,0.6401028384550018,0.11474865046106328,0.0,0.4217724418730182,0.11474865046106328,0.21896811481913897,-0.3234375,,,
calibration,10,10,641,36,0.075,0.1,0.4,late-snap,forward,0.1599296852775864,0.45927018953060716,0.7654155846764147,0.4217724418730182,0.45927018953060716,0.30416980134609267,-0.27265625,,,
calibration,10,10,641,36,0.075,0.1,0.4,false-seam,forward,0.9766005756734082,0.1258718977238469,0.0,0.4217724418730182,0.1258718977238469,0.08788519355751315,-0.2796875,,,
calibration,10,10,641,36,0.075,0.1,0.4,progressive,pause,0.7162951738960246,0.8834457622934535,0.9999999999479409,0.4204926073679678,0.8834457622934535,0.3622102397004916,-0.0765625,0.03656387779069148,0.0,
calibration,10,10,641,36,0.075,0.1,0.4,progressive,reverse,4.268089935089295,0.1469790162966505,,0.4178756431253865,0.1469790162966505,0.4082225469633903,-0.090625,,,-0.4137758217542292
calibration,11,11,897,36,0.055,0.05,0.32,progressive,forward,0.8523798380001958,0.8680190175510127,0.9999999989299363,0.4393595399480214,0.8680190175510127,0.5559212843662998,0.002232142857142857,,,
calibration,11,11,897,36,0.055,0.05,0.32,memory-only,forward,1.6359054418314303,0.08174531339246341,0.0,0.4393595399480214,0.08174531339246341,-0.06694246430534137,-0.13169642857142858,,,
calibration,11,11,897,36,0.055,0.05,0.32,late-snap,forward,0.2862529894753905,0.467165786698075,0.7570347187612504,0.4393595399480214,0.467165786698075,-0.07957205392909232,0.18638392857142858,,,
calibration,11,11,897,36,0.055,0.05,0.32,false-seam,forward,1.2117247503188606,0.1405086905806089,0.0,0.4393595399480214,0.1405086905806089,-0.01174168325213034,-0.04352678571428572,,,
calibration,11,11,897,36,0.055,0.05,0.32,progressive,pause,0.7314273397764541,0.8701341765861939,0.9999999595639406,0.43826880210090907,0.8701341765861939,0.5449987484558286,0.012276785714285714,0.035651331752211246,0.0,
calibration,11,11,897,36,0.055,0.05,0.32,progressive,reverse,3.370414866096735,0.17089161442175718,,0.4417407028525043,0.17089161442175718,0.6288515406162466,0.0234375,,,-0.6192404839097961
calibration,12,12,641,36,0.095,0.075,0.24,progressive,forward,0.8190018053245535,0.8803729873266727,0.9999999998276295,0.4018161765038046,0.8803729873266727,-0.12253040761584874,-0.090625,,,
calibration,12,12,641,36,0.095,0.075,0.24,memory-only,forward,1.00531333342988,0.1116672123044939,0.08753066452403493,0.4018161765038046,0.1116672123044939,-0.3945812807881772,-0.29765625,,,
calibration,12,12,641,36,0.095,0.075,0.24,late-snap,forward,0.2304094557702434,0.48722192004392095,0.753767196479388,0.4018161765038046,0.48722192004392095,-0.4831378299120234,-0.2421875,,,
