identity,family,delta_r_ohm,pair,condition,x_p,x_r,local_loss,null_loss,cycle_rho,cycle_miss_signed,cycle_miss_abs,best_rho,best_lag,best_miss_abs,orientation,windows,closure_share,coherent_nonclosure_share
coupled_0,coupled,0.0,15,chronological,1.1580494128777292,1.5684914429654508,0.32656906823448995,0.4466373966941655,0.4136636645992715,0.024119409904023906,0.03824058791874231,0.8314743046169895,1.0,0.007738509017364241,0.0012949743499264111,58,0.0,0.017241379310344827
coupled_0,coupled,0.0,15,reversed,1.1580494128777292,1.5126276981995157,0.26002373049711025,0.3869203295149345,0.4136636645992715,-0.024119409904023906,0.03824058791874231,0.8314743046169895,1.0,0.007738509017364242,-0.0012949743499264116,58,0.0,0.017241379310344827
coupled_0,coupled,0.0,15,shuffled,1.1580494128777292,2.0,0.5160604097690609,0.37582053412634,0.4198250309458327,-0.0021731358032094548,0.02517281168937334,0.5877875103125283,11.5,0.02220701027371979,0.0007654198597266618,58,0.017241379310344827,0.0
coupled_0,coupled,0.0,15,wrong_record,1.1392647219337717,1.5781955753138042,0.34826043194633943,0.46006322381839015,0.44986032651236074,0.010095746616920885,0.028171198370928116,0.833845786606766,1.0,0.010240660842025517,0.001127509209585776,58,0.017241379310344827,0.017241379310344827
coupled_0,coupled,0.0,16,chronological,1.1591718566439546,1.6571386981866525,0.38228456183108545,0.46106556413337446,0.4349203357793086,0.00931794224247963,0.037364980473108426,0.8232296223973874,1.0,0.010432765466739234,0.003021629272078584,55,0.01818181818181818,0.05454545454545454
coupled_0,coupled,0.0,16,reversed,1.1591718566439546,1.3799399769435645,0.30473823808586203,0.42733591550637906,0.4349203357793086,-0.00931794224247963,0.037364980473108426,0.8232296223973872,1.0,0.010432765466739234,-0.003021629272078587,55,0.01818181818181818,0.05454545454545454
coupled_0,coupled,0.0,16,shuffled,1.1591718566439546,2.0,0.44335204289167973,0.35548189116422113,0.4403388615881734,0.0017089469222950468,0.030543419500738054,0.5784273237689531,11.0,0.020109533793377432,0.0010896625912699448,55,0.03636363636363636,0.0
coupled_0,coupled,0.0,16,wrong_record,1.1676569497178961,1.7373575768378473,0.3469080269321816,0.4774587216194893,0.44477035607650106,0.0175495354770851,0.03669290305450948,0.8101278367591761,1.0,0.010202077820268796,0.004012030747799268,55,0.07272727272727272,0.0
coupled_0,coupled,0.0,17,chronological,1.1832032895773255,1.578497988432808,0.38644327560964514,0.5141521915475458,0.4195039964485037,0.012678661977272035,0.03638178377270965,0.8091458561594431,1.0,0.009683398426089312,0.0037297574929424414,52,0.0,0.0
coupled_0,coupled,0.0,17,reversed,1.1832032895773255,1.519050994247268,0.31601956375855056,0.48979561667234595,0.4195039964485037,-0.012678661977272035,0.03638178377270966,0.8091458561594431,1.0,0.009683398426089316,-0.0037297574929424405,52,0.0,0.0
