path_id,q,d,duration,replicate,direction,mode,window,start,end,center,region,x_r,local_loss,null_loss
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,ordered,384,2080,2464,2272,handover,0.03857099734354354,0.01959993721144019,1.0163044028583335
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,ordered,384,2112,2496,2304,handover,0.0,0.0,1.0163308913498215
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,ordered,384,2144,2528,2336,handover,0.0,0.0,1.0169013521939867
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,ordered,384,2176,2560,2368,handover,0.0,0.0,1.0144334934978698
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,ordered,384,2208,2592,2400,post,0.0,0.0,1.0162194873220214
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,ordered,384,2240,2624,2432,post,0.0,0.0,1.0162194873220214
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,ordered,384,2272,2656,2464,post,0.0,0.0,1.0162194873220214
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,ordered,384,2304,2688,2496,post,0.0,0.0,1.0162194873220212
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,ordered,512,1280,1792,1536,pre,7.282482017337368e-05,3.646605842874673e-05,1.0014733532312794
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,ordered,512,1312,1824,1568,pre,7.282482017297974e-05,3.64660584285495e-05,1.0014733532312803
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,ordered,512,1344,1856,1600,pre,7.282482017119303e-05,3.646605842765479e-05,1.0014733532312792
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,ordered,512,1376,1888,1632,pre,7.28248201702593e-05,3.6466058427187194e-05,1.001473353231278
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,ordered,512,1408,1920,1664,handover,0.003275061136627123,0.0016362303427871147,0.9992059839665858
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,ordered,512,1440,1952,1696,handover,0.027642098396125137,0.013840521974014416,1.0014089216869713
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,ordered,512,1472,1984,1728,handover,0.09282930353357445,0.04638228405928208,0.9993026403027265
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,ordered,512,1504,2016,1760,handover,0.2159562303506259,0.10814513440672509,1.0015467878017779
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,ordered,512,1536,2048,1792,handover,0.4078263104227873,0.20407360065147476,1.0007868322174447
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,ordered,512,1568,2080,1824,handover,0.6754289371567092,0.3378337337570943,1.0003531538913384
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,ordered,512,1600,2112,1856,handover,1.0125141583714623,0.5073474941852381,1.0021538760529745
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,ordered,512,1632,2144,1888,handover,1.4253075539111966,0.7098474403648857,0.9960621318774159
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,ordered,512,1664,2176,1920,handover,1.841608624887222,0.9244442537907109,1.0039530020634246
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,ordered,512,1696,2208,1952,handover,2.0,1.1192118480554183,1.0026617662932922
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,ordered,512,1728,2240,1984,handover,2.0,1.2719874952853123,0.9996045072746227
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,ordered,512,1760,2272,2016,handover,2.0,1.37734298457291,0.9939850085692543
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,ordered,512,1792,2304,2048,handover,2.0,1.4358454502349491,0.9977124963965597
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,ordered,512,1824,2336,2080,handover,2.0,1.458593288927748,1.0005465438302086
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,ordered,512,1856,2368,2112,handover,2.0,1.40340901546517,1.003411144167998
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,ordered,512,1888,2400,2144,handover,2.0,1.2634369464900959,1.0069294116165117
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,ordered,512,1920,2432,2176,handover,1.9643950076285719,0.97932012186036,0.9970704650105994
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,ordered,512,1952,2464,2208,handover,1.4487365941136643,0.729176888434782,1.006638323898889
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,ordered,512,1984,2496,2240,handover,0.43224077127449384,0.2176530971030745,1.0070919337910131
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,ordered,512,2016,2528,2272,handover,0.06530512041768907,0.03289266061049995,1.0073531876250972
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,ordered,512,2048,2560,2304,handover,0.0,0.0,1.0056154142802631
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,ordered,512,2080,2592,2336,handover,0.0,0.0,1.0062588226984814
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,ordered,512,2112,2624,2368,handover,0.0,0.0,1.0062702664402199
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,ordered,512,2144,2656,2400,handover,0.0,0.0,1.004696372369754
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,ordered,512,2176,2688,2432,handover,0.0,0.0,1.0074864409683522
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,ordered,512,2208,2720,2464,post,0.0,0.0,1.001070981076267
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,ordered,512,2240,2752,2496,post,0.0,0.0,1.001070981076267
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,ordered,512,2272,2784,2528,post,0.0,0.0,1.001070981076267
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,ordered,512,2304,2816,2560,post,0.0,0.0,1.001070981076267
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,abrupt,128,1664,1792,1728,pre,0.003037108214421266,0.00152704992952191,1.0055946786953034
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,abrupt,128,1696,1824,1760,pre,0.003037108214413207,0.0015270499295178621,1.0055946786953063
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,abrupt,128,1728,1856,1792,pre,0.0030371082144084924,0.001527049929515483,1.0055946786953005
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,abrupt,128,1760,1888,1824,pre,0.003037108214406138,0.001527049929514297,1.0055946786952992
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,abrupt,128,1792,1920,1856,handover,0.003037108214418023,0.00152704992952028,1.0055946786953038
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,abrupt,128,1824,1952,1888,handover,0.0030371082144212626,0.0015270499295219082,1.0055946786953034
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,abrupt,128,1856,1984,1920,handover,0.0030371082144212734,0.0015270499295219136,1.0055946786953034
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,abrupt,128,1888,2016,1952,handover,0.0030371082144212587,0.0015270499295219064,1.0055946786953036
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,abrupt,128,1920,2048,1984,handover,0.003037108214421269,0.0015270499295219116,1.0055946786953036
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,abrupt,128,1952,2080,2016,handover,1.9598310401718646,0.9797811826523037,0.9998629091683161
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,abrupt,128,1984,2112,2048,handover,2.0,1.986484390043156,0.9623760477976263
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,abrupt,128,2016,2144,2080,handover,2.0,1.884231371179685,0.9646637652345954
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,abrupt,128,2048,2176,2112,handover,0.026846709736790486,0.013185920499115508,0.9823118459127707
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,abrupt,128,2080,2208,2144,handover,0.026846709736790462,0.013185920499115497,0.9823118459127708
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,abrupt,128,2112,2240,2176,handover,0.026846709736790472,0.013185920499115501,0.9823118459127707
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,abrupt,128,2144,2272,2208,handover,0.02684670973679048,0.013185920499115506,0.9823118459127708
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,abrupt,128,2176,2304,2240,handover,0.026846709736790438,0.013185920499115484,0.9823118459127707
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,abrupt,128,2208,2336,2272,post,0.02684670973679049,0.01318592049911551,0.9823118459127707
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,abrupt,128,2240,2368,2304,post,0.026846709736790517,0.013185920499115523,0.9823118459127707
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,abrupt,128,2272,2400,2336,post,0.026846709736790503,0.013185920499115517,0.9823118459127707
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,abrupt,128,2304,2432,2368,post,0.026846709736790528,0.013185920499115529,0.9823118459127707
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,abrupt,256,1536,1792,1664,pre,0.00029247778467774837,0.00014641634348339224,1.0012134333191396
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,abrupt,256,1568,1824,1696,pre,0.0002924777846777061,0.00014641634348337126,1.001213433319141
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,abrupt,256,1600,1856,1728,pre,0.0002924777846758105,0.0001464163434824219,1.001213433319138
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,abrupt,256,1632,1888,1760,pre,0.0002924777846724844,0.00014641634348075658,1.0012134333191363
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,abrupt,256,1664,1920,1792,handover,0.00029247778466741115,0.00014641634347821705,1.0012134333191374
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,abrupt,256,1696,1952,1824,handover,0.000292477784671375,0.00014641634348020146,1.001213433319138
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,abrupt,256,1728,1984,1856,handover,0.0002924777846731399,0.00014641634348108525,1.0012134333191398
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,abrupt,256,1760,2016,1888,handover,0.0002924777846744576,0.0001464163434817453,1.0012134333191425
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,abrupt,256,1792,2048,1920,handover,0.00029247778467650934,0.00014641634348277246,1.001213433319143
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,abrupt,256,1824,2080,1952,handover,0.9727938936719158,0.48578510157584454,0.9987420865527765
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,abrupt,256,1856,2112,1984,handover,2.0,0.9869429303403376,0.979966387874285
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,abrupt,256,1888,2144,2016,handover,2.0,1.487134113908112,0.983845777323557
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,abrupt,256,1920,2176,2048,handover,2.0,1.9903096786757268,1.0155349860694298
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,abrupt,256,1952,2208,2080,handover,2.0,1.9428344490346363,0.9848269551421703
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,abrupt,256,1984,2240,2112,handover,0.0173127262492523,0.008609877692321799,0.9946299119347124
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,abrupt,256,2016,2272,2144,handover,0.0,0.0,1.0082367118562203
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,abrupt,256,2048,2304,2176,handover,0.0,0.0,1.0181161142254738
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,abrupt,256,2080,2336,2208,handover,0.0,0.0,1.0181161142254738
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,abrupt,256,2112,2368,2240,handover,0.0,0.0,1.018116114225474
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,abrupt,256,2144,2400,2272,handover,0.0,0.0,1.0181161142254738
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,abrupt,256,2176,2432,2304,handover,0.0,0.0,1.0181161142254738
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,abrupt,256,2208,2464,2336,post,0.0,0.0,1.0181161142254738
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,abrupt,256,2240,2496,2368,post,0.0,0.0,1.0181161142254738
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,abrupt,256,2272,2528,2400,post,0.0,0.0,1.0181161142254738
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,abrupt,256,2304,2560,2432,post,0.0,0.0,1.0181161142254738
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,abrupt,384,1408,1792,1600,pre,0.00015387971004359154,7.653524233996081e-05,0.9947411821646878
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,abrupt,384,1440,1824,1632,pre,0.00015387971004173818,7.653524233903892e-05,0.9947411821646867
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,abrupt,384,1472,1856,1664,pre,0.0001538797100409268,7.653524233863551e-05,0.9947411821646885
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,abrupt,384,1504,1888,1696,pre,0.0001538797100414911,7.653524233891627e-05,0.9947411821646898
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,abrupt,384,1536,1920,1728,handover,0.00015387971003677088,7.653524233656852e-05,0.9947411821646891
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,abrupt,384,1568,1952,1760,handover,0.000153879710034733,7.653524233555479e-05,0.9947411821646873
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,abrupt,384,1600,1984,1792,handover,0.00015387971003655046,7.653524233645866e-05,0.9947411821646862
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,abrupt,384,1632,2016,1824,handover,0.00015387971003671735,7.653524233654178e-05,0.9947411821646877
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,abrupt,384,1664,2048,1856,handover,0.0001538797100380111,7.653524233718526e-05,0.9947411821646877
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,abrupt,384,1696,2080,1888,handover,0.6482689864718671,0.322881786289298,0.9961352248132266
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,abrupt,384,1728,2112,1920,handover,1.3011346440957818,0.6562434703157662,1.0087249206584918
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,abrupt,384,1760,2144,1952,handover,1.965743351188316,0.9894929944450619,1.006736707359993
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,abrupt,384,1792,2176,1984,handover,2.0,1.322737645434014,0.9856856458482715
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,abrupt,384,1824,2208,2016,handover,2.0,1.6568192915903617,0.9807385250820513
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,abrupt,384,1856,2240,2048,handover,2.0,1.9888779412585875,1.0018389726733026
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,abrupt,384,1888,2272,2080,handover,2.0,1.9461599183682892,1.0095749767398001
q11:d31:t320:r0:irrational_to_rational,11,31,320,0,irrational_to_rational,abrupt,384,1920,2304,2112,handover,0.01685107003291624,0.008506194015964575,1.0095731605588132
