identity,family,delta_r_ohm,condition,x_p,x_r,local_loss,null_loss,cycle_rho,cycle_miss_signed,cycle_miss_abs,best_rho,best_lag,best_miss_abs,orientation,pairs,pair_closure_share,pair_coherent_nonclosure_share,x_p_q25,x_r_q25,local_loss_q25,null_loss_q25,cycle_rho_q25,cycle_miss_signed_q25,cycle_miss_abs_q25,best_rho_q25,best_lag_q25,best_miss_abs_q25,orientation_q25,x_p_q75,x_r_q75,local_loss_q75,null_loss_q75,cycle_rho_q75,cycle_miss_signed_q75,cycle_miss_abs_q75,best_rho_q75,best_lag_q75,best_miss_abs_q75,orientation_q75
coupled_150,coupled,150.0,wrong_record,1.0679700005769244,0.04934003785433901,0.02315808708769366,0.9391692504077822,0.9997070348416008,0.0051852216184473335,0.0051852216184473335,0.9999903292805439,1.0,0.12566490385666057,0.12566490385666057,40,1.0,0.0,0.950977500432693,0.04707126801362195,0.022103679925507838,0.9384783379986976,0.9996513803077991,0.004954173765309101,0.004954173765309101,0.9999872933464785,1.0,0.1256256101201061,0.1256256101201061,1.0844129532345614,0.050466845422902695,0.023724898202542907,0.9398541746492848,0.9997771051443467,0.00547667727075177,0.00547667727075177,0.9999915844941513,1.0,0.12568148432025245,0.12568148432025245
coupled_170,coupled,170.0,chronological,0.5999999999999995,0.06227654560878462,0.029131498520768746,0.933629530264974,0.9997447657447178,0.00023768697427190526,0.0011238886751691187,0.9999916563912756,1.0,0.12503457060620088,0.12504132102140708,40,1.0,0.0,0.5999999999999995,0.06117538084605374,0.028495564251740206,0.933118274523602,0.9997030656516386,-0.00013728759256181346,0.0009362699516471983,0.9999894375021208,1.0,0.12499817657979635,0.12500883545724498,0.5999999999999995,0.06581975070709153,0.030737633223252195,0.9341220363009067,0.999793498818632,0.0006253829752674696,0.0013305753335263863,0.9999928970522568,1.0,0.12505937441710213,0.12505994983035648
coupled_170,coupled,170.0,reversed,0.5999999999999995,0.06554377140561515,0.030561166168486066,0.9338715094328499,0.9997447657447177,-0.00023768697427190523,0.0011238886751691187,0.9999916563912756,1.0,0.12503457060620088,-0.12504132102140708,40,1.0,0.0,0.5999999999999995,0.06199531843515637,0.028789730898376456,0.9331707210895307,0.9997030656516386,-0.0006253829752674695,0.0009362699516471983,0.9999894375021209,1.0,0.12499817657979635,-0.12505994983035645,0.5999999999999995,0.06890896352057112,0.032131199059280774,0.9346982216954506,0.999793498818632,0.00013728759256181346,0.0013305753335263863,0.999992897052257,1.0,0.12505937441710213,-0.12500883545724503
coupled_170,coupled,170.0,shuffled,0.5999999999999995,1.822006667655942,1.0502999251628213,1.1509904825338966,0.175365631565848,-0.04515439895584611,0.2886851261632218,0.36707023387518345,11.5,0.34686259755944837,-0.008150191263834042,40,0.0,0.0,0.5999999999999995,1.7649285987378014,1.0079896155792987,1.1363085799046957,0.152751583987974,-0.08801404180832188,0.2673807877954249,0.35842480370911867,11.0,0.3097672048081963,-0.10073463787302397,0.5999999999999995,1.8833063809201303,1.083833776039629,1.1671988221728566,0.1883869390708389,0.09419095494407372,0.3289504907623737,0.3911522788457767,13.0,0.3720074143608091,0.09913235502417696
coupled_170,coupled,170.0,wrong_record,1.1999999999999993,0.03179623606157763,0.014941087883302936,0.9426971888307081,0.999737734847148,0.008825579063591951,0.008825579063591951,0.999991374115898,1.0,0.12610698884519203,0.1261161983102478,40,1.0,0.0,1.1999999999999993,0.02997297905464951,0.014082737653564237,0.9417363354417565,0.9996612995449379,0.008549281475800771,0.008549281475800771,0.9999891169457159,1.0,0.12607652020217613,0.12610023364998615,1.1999999999999993,0.03330271483677298,0.01566931165374805,0.9433067636802543,0.9997953006816148,0.009084981042998682,0.009084981042998682,0.9999929309567407,1.0,0.1261279880817951,0.12614062613458688
coupled_190,coupled,190.0,chronological,0.5999999999999995,0.06382815306654135,0.029824423546877615,0.9325566332270521,0.999749399592646,-0.0004970630898499561,0.001210360484806396,0.9999914504759104,1.0,0.12493474828317257,0.12494019241544115,40,1.0,0.0,0.5999999999999995,0.061528164338482766,0.028789161027004784,0.9320052314396379,0.9996694987673221,-0.0007056978906763615,0.0010465710583828693,0.9999886516852621,1.0,0.12490774205724159,0.12490952516598641,0.5999999999999995,0.06778241840417978,0.03156127425678415,0.9333144442802872,0.9997892976062912,-0.0002945808047052476,0.001508077623511265,0.9999931205613357,1.0,0.12496847957939812,0.1249721108994705
coupled_190,coupled,190.0,reversed,0.5999999999999995,0.06511588045366298,0.03033701707839994,0.9330475778439349,0.999749399592646,0.0004970630898499561,0.001210360484806396,0.9999914504759104,1.0,0.12493474828317258,-0.12494019241544113,40,1.0,0.0,0.5999999999999995,0.06226598231989084,0.029079502828156488,0.9325730446504243,0.9996694987673221,0.00029458080470524744,0.0010465710583828693,0.999988651685262,1.0,0.12490774205724159,-0.1249721108994705,0.5999999999999995,0.06767707902749331,0.03151687905904396,0.93387875029962,0.9997892976062912,0.0007056978906763614,0.001508077623511265,0.9999931205613357,1.0,0.1249684795793981,-0.12490952516598641
coupled_190,coupled,190.0,shuffled,0.5999999999999995,1.8394545133512978,1.066930477269366,1.1381273192361574,0.17240155368149418,0.03242043113998555,0.28085598358459074,0.37485369114608086,12.0,0.3233883481659611,-0.09425475585501296,40,0.0,0.0,0.5999999999999995,1.8036663963619977,1.0207096884766371,1.1175991592120342,0.1533563862281961,-0.05426276470919669,0.24935892950710484,0.3637931476886487,10.0,0.28249933364866664,-0.17441933780159685,0.5999999999999995,1.9133083415310694,1.100016911325238,1.1566919408424865,0.18715035514013403,0.10264424521884144,0.31002821119970037,0.390511405100105,13.0,0.3520415812702285,0.08407272639983113
coupled_190,coupled,190.0,wrong_record,1.1999999999999993,0.045940193565140126,0.02152898896705879,0.9361248552939805,0.99968721689701,0.0035479709350736887,0.005647901712746736,0.9999896733397559,1.0,0.12542360434181954,0.12543673635020042,40,1.0,0.0,1.0560434581538571,0.04194931902889999,0.019624097592676033,0.9356660230405196,0.999608100940972,0.0029127324643675747,0.005089488177000758,0.9999876812914188,1.0,0.1253373529720303,0.1253373529720303,1.1999999999999993,0.048934735874132225,0.023043178981015697,0.9370986240483179,0.9997480741549117,0.004154963344479607,0.006573755990865719,0.9999913688942945,1.0,0.12547611235822537,0.12548414821798157
coupled_240,coupled,240.0,chronological,1.7593346667096152,0.013964414282760053,0.0063862029410463724,0.9154312357010506,0.9996959472219737,-0.021398831979850864,0.021398831979850864,0.9999899685738074,1.0,0.12224806005014119,0.1222776480411901,40,1.0,0.0,1.7509775004326928,0.013235468906997437,0.006064297477505906,0.91490720110876,0.9996425450407088,-0.022048804132864922,0.020845225818428542,0.9999882009596482,1.0,0.12219249665573534,0.1222157321809535,1.7686456071487635,0.014479253421443723,0.006577182421788005,0.9161721274411652,0.9997222638615341,-0.020845225818428542,0.022048804132864922,0.9999916637776998,1.0,0.12234862747710643,0.12235308551750601
