q,d,duration,replicate,mode,window,true_center,irrational_to_rational,rational_to_irrational,paired_ridge,forward_error,reverse_error,paired_error,paired_abs_error
13,43,256,5,abrupt,384,1529,1667.494371460313,1393.3258623001464,1530.4101168802297,138.494371460313,-135.67413769985365,1.4101168802296797,1.4101168802296797
13,43,256,5,abrupt,512,1529,1731.494371460313,1329.3258623001464,1530.4101168802297,202.494371460313,-199.67413769985365,1.4101168802296797,1.4101168802296797
13,43,256,5,ordered,128,1529,1684.6761278111358,1376.0,1530.3380639055679,155.67612781113576,-153.0,1.3380639055678785,1.3380639055678785
13,43,256,5,ordered,256,1529,1730.4228438944508,1336.247578369689,1533.33521113207,201.4228438944508,-192.7524216303109,4.3352111320700715,4.3352111320700715
13,43,256,5,ordered,384,1529,1792.7558680072889,1274.4541702527397,1533.6050191300142,263.7558680072889,-254.5458297472603,4.6050191300141705,4.6050191300141705
13,43,256,5,ordered,512,1529,1856.7558680072889,1210.4541702527397,1533.6050191300142,327.7558680072889,-318.5458297472603,4.6050191300141705,4.6050191300141705
13,43,448,0,abrupt,128,1553,1580.3569676179543,1525.9180551908923,1553.1375114044233,27.356967617954297,-27.081944809107654,0.13751140442332144,0.13751140442332144
13,43,448,0,abrupt,256,1553,1627.550480694374,1479.206420429488,1553.378450561931,74.55048069437407,-73.79357957051207,0.3784505619310039,0.3784505619310039
13,43,448,0,abrupt,384,1553,1689.237523501111,1417.3441940023354,1553.2908587517231,136.2375235011109,-135.65580599766463,0.29085875172313536,0.29085875172313536
13,43,448,0,abrupt,512,1553,1753.237523501111,1353.3441940023354,1553.2908587517231,200.2375235011109,-199.65580599766463,0.29085875172313536,0.29085875172313536
13,43,448,0,ordered,128,1553,1801.1821685057785,1312.0,1556.5910842528892,248.18216850577846,-241.0,3.5910842528892317,3.5910842528892317
13,43,448,0,ordered,256,1553,1845.7568819385808,1265.0056303139577,1555.3812561262694,292.7568819385808,-287.9943696860423,2.3812561262693634,2.3812561262693634
13,43,448,0,ordered,384,1553,1907.349703844188,1202.9443646034674,1555.1470342238276,354.34970384418807,-350.0556353965326,2.1470342238276316,2.1470342238276316
13,43,448,0,ordered,512,1553,1971.349703844188,1138.9443646034674,1555.1470342238276,418.34970384418807,-414.0556353965326,2.1470342238276316,2.1470342238276316
13,43,448,1,abrupt,128,1577,1600.0,1547.252942320434,1573.626471160217,23.0,-29.74705767956607,-3.373528839782921,3.373528839782921
13,43,448,1,abrupt,256,1577,1651.1993352843613,1500.2030248278325,1575.7011800560967,74.19933528436127,-76.79697517216755,-1.2988199439032542,1.2988199439032542
13,43,448,1,abrupt,384,1577,1713.3687969659586,1437.7406860699798,1575.5547415179692,136.3687969659586,-139.2593139300202,-1.4452584820307948,1.4452584820307948
13,43,448,1,abrupt,512,1577,1777.3687969659586,1373.7406860699798,1575.5547415179692,200.3687969659586,-203.2593139300202,-1.4452584820307948,1.4452584820307948
13,43,448,1,ordered,128,1577,1824.0,1337.309691523559,1580.6548457617796,247.0,-239.69030847644103,3.6548457617795975,3.6548457617795975
13,43,448,1,ordered,256,1577,1854.262531830131,1302.3019679869767,1578.2822499085537,277.2625318301309,-274.6980320130233,1.2822499085536947,1.2822499085536947
13,43,448,1,ordered,384,1577,1915.3638616709688,1241.5102651547804,1578.4370634128745,338.36386167096884,-335.4897348452196,1.4370634128745223,1.4370634128745223
13,43,448,1,ordered,512,1577,1979.3638616709688,1177.5102651547804,1578.4370634128745,402.36386167096884,-399.4897348452196,1.4370634128745223,1.4370634128745223
13,43,448,2,abrupt,128,1601,1628.9504638685085,1574.9369147407983,1601.9436893046534,27.95046386850845,-26.06308525920167,0.9436893046533896,0.9436893046533896
13,43,448,2,abrupt,256,1601,1674.4342178655588,1527.6606840456484,1601.0474509556036,73.43421786555882,-73.3393159543516,0.047450955603608236,0.047450955603608236
13,43,448,2,abrupt,384,1601,1736.7544789134697,1465.1879774521876,1600.9712281828288,135.7544789134697,-135.81202254781238,-0.028771817171218572,0.028771817171218572
13,43,448,2,abrupt,512,1601,1800.7544789134697,1401.1879774521876,1600.9712281828288,199.7544789134697,-199.81202254781238,-0.028771817171218572,0.028771817171218572
13,43,448,2,ordered,128,1601,1848.9876876592632,1354.7656812851712,1601.8766844722172,247.9876876592632,-246.23431871482876,0.8766844722172209,0.8766844722172209
13,43,448,2,ordered,256,1601,1891.519081854767,1310.890694906234,1601.2048883805005,290.5190818547669,-290.1093050937659,0.20488838050050617,0.20488838050050617
13,43,448,2,ordered,384,1601,1953.5715135727771,1248.9974994394518,1601.2845065061144,352.5715135727771,-352.00250056054824,0.2845065061144396,0.2845065061144396
13,43,448,2,ordered,512,1601,2017.5715135727771,1184.9974994394518,1601.2845065061144,416.5715135727771,-416.00250056054824,0.2845065061144396,0.2845065061144396
13,43,448,3,abrupt,128,1625,1653.4572558582524,1600.0,1626.728627929126,28.457255858252438,-25.0,1.7286279291261053,1.7286279291261053
13,43,448,3,abrupt,256,1625,1700.4630953033918,1551.3872980649016,1625.9251966841466,75.46309530339181,-73.61270193509836,0.9251966841466128,0.9251966841466128
13,43,448,3,abrupt,384,1625,1762.9111084939598,1489.210330000534,1626.0607192472469,137.91110849395977,-135.789669999466,1.0607192472468796,1.0607192472468796
13,43,448,3,abrupt,512,1625,1826.91110849396,1425.210330000534,1626.060719247247,201.91110849396,-199.789669999466,1.060719247247107,1.060719247247107
13,43,448,3,ordered,128,1625,1871.164353867106,1381.6293689387169,1626.3968614029113,246.164353867106,-243.37063106128312,1.3968614029113269,1.3968614029113269
13,43,448,3,ordered,256,1625,1917.27270451022,1338.5682524216113,1627.9204784659155,292.2727045102199,-286.4317475783887,2.920478465915494,2.920478465915494
13,43,448,3,ordered,384,1625,1978.7362150582228,1276.4804899142946,1627.6083524862588,353.7362150582228,-348.5195100857054,2.608352486258809,2.608352486258809
13,43,448,3,ordered,512,1625,2042.7362150582228,1212.4804899142946,1627.6083524862588,417.7362150582228,-412.5195100857054,2.608352486258809,2.608352486258809
13,43,448,4,abrupt,128,1650,1682.0914337435777,1632.0,1657.045716871789,32.09143374357768,-18.0,7.0457168717889544,7.0457168717889544
13,43,448,4,abrupt,256,1650,1728.552526304936,1576.0512659115395,1652.3018961082378,78.55252630493601,-73.94873408846047,2.30189610823777,2.30189610823777
13,43,448,4,abrupt,384,1650,1790.3959851358095,1514.2737315729803,1652.3348583543948,140.3959851358095,-135.7262684270197,2.3348583543947825,2.3348583543947825
13,43,448,4,abrupt,512,1650,1854.3959851358095,1450.2737315729803,1652.3348583543948,204.3959851358095,-199.7262684270197,2.3348583543947825,2.3348583543947825
13,43,448,4,ordered,128,1650,1897.6146198015729,1408.0,1652.8073099007865,247.61461980157287,-242.0,2.8073099007865494,2.8073099007865494
13,43,448,4,ordered,256,1650,1939.4389399539573,1363.677796096574,1651.5583680252657,289.4389399539573,-286.32220390342604,1.558368025265736,1.558368025265736
13,43,448,4,ordered,384,1650,2001.1662568852885,1302.0843021823414,1651.625279533815,351.1662568852885,-347.9156978176586,1.6252795338150463,1.6252795338150463
13,43,448,4,ordered,512,1650,2065.1662568852885,1238.0843021823414,1651.625279533815,415.1662568852885,-411.9156978176586,1.6252795338150463,1.6252795338150463
13,43,448,5,abrupt,128,1674,1696.0,1648.5914886336986,1672.2957443168493,22.0,-25.408511366301354,-1.7042556831506772,1.7042556831506772
13,43,448,5,abrupt,256,1674,1749.8143805456812,1600.0,1674.9071902728406,75.81438054568116,-74.0,0.9071902728405803,0.9071902728405803
13,43,448,5,abrupt,384,1674,1811.734513774793,1537.0883006412037,1674.4114072079983,137.73451377479296,-136.91169935879634,0.4114072079983089,0.4114072079983089
13,43,448,5,abrupt,512,1674,1875.734513774793,1473.0883006412037,1674.4114072079983,201.73451377479296,-200.91169935879634,0.4114072079983089,0.4114072079983089
13,43,448,5,ordered,128,1674,1927.2652403988577,1430.8021444660003,1679.033692432429,253.2652403988577,-243.1978555339997,5.033692432429007,5.033692432429007
13,43,448,5,ordered,256,1674,1970.0216612170288,1386.519035684514,1678.2703484507715,296.02166121702885,-287.48096431548606,4.2703484507715075,4.2703484507715075
13,43,448,5,ordered,384,1674,2031.615762212648,1324.66919772086,1678.1424799667539,357.61576221264795,-349.33080227914,4.142479966753854,4.142479966753854
13,43,448,5,ordered,512,1674,2095.6157622126475,1260.66919772086,1678.1424799667539,421.6157622126475,-413.33080227914,4.142479966753854,4.142479966753854
13,43,640,0,abrupt,128,1698,1728.0,1671.774241390703,1699.8871206953515,30.0,-26.225758609296918,1.8871206953515411,1.8871206953515411
13,43,640,0,abrupt,256,1698,1773.6935629531356,1624.5536119765777,1699.1235874648567,75.6935629531356,-73.44638802342229,1.123587464856655,1.123587464856655
13,43,640,0,abrupt,384,1698,1835.9124888439728,1562.0859831540645,1698.9992359990188,137.91248884397282,-135.91401684593552,0.9992359990187651,0.9992359990187651
13,43,640,0,abrupt,512,1698,1899.9124888439728,1498.0859831540645,1698.9992359990188,201.91248884397282,-199.91401684593552,0.9992359990187651,0.9992359990187651
