time_s,time_to_slip_s,stress_mpa,smoothed_stress_mpa,displacement_micrometre,displacement_increment,stress_change_mpa,accumulation_A,release_R,transfer_activity,x_S,x_F,quadrant
7730.47037,-44.20800000000054,1.85136362,1.8560911280000003,-0.16572000000000003,0.0068240000000000245,-8.21289999997088e-05,0.004647715714285905,0.000741497714285444,0.005389213428571349,0.0,0.27517845567382215,bA
7730.47237,-44.20600000000013,1.8547217799999998,1.85590516,-0.158896,0.04927000000000001,-0.00018596800000025837,0.004647715714285905,0.0009274657142857023,0.005575181428571607,0.0,0.33271229866444874,bA
7730.47437,-44.20400000000063,1.85619611,1.85595969,-0.109626,0.036764000000000005,5.452999999988606e-05,0.004702245714285791,0.0009274657142857023,0.005629711428571493,0.0,0.32948961098741125,bA
7730.47637,-44.202000000000226,1.8562361299999999,1.8558944679999996,-0.072862,-0.081746,-6.522200000036449e-05,0.004702245714285791,0.0009926877142860668,0.005694933428571858,0.0,0.3486213585239423,bA
7730.478370000001,-44.19999999999982,1.85636365,1.8558782939999996,-0.154608,-0.005278000000000033,-1.6173999999979927e-05,0.004702245714285791,0.0010088617142860468,0.005711107428571838,0.0,0.35329810440576154,bA
7730.48037,-44.19800000000032,1.8611651200000001,1.8556828969999999,-0.15988600000000003,-0.008197999999999983,-0.0001953969999997085,0.004702245714285791,0.0012042587142857553,0.005906504428571546,0.0,0.407773744640025,bA
7730.482370000001,-44.19599999999991,1.8564733000000002,1.8556423899999999,-0.168084,0.0012910000000000144,-4.050700000002294e-05,0.004702245714285791,0.0012447657142857782,0.005947011428571569,0.0,0.4186189077443096,bA
7730.48437,-44.194000000000415,1.8557534599999999,1.8555941349999998,-0.166793,-0.04678300000000002,-4.825500000005256e-05,0.004702245714285791,0.0012930207142858308,0.005995266428571622,0.0,0.43134720689765715,bA
7730.4863700000005,-44.19200000000001,1.8536842899999997,1.8555394009999993,-0.21357600000000002,0.059086,-5.473400000055584e-05,0.004702245714285791,0.0013477547142863866,0.006050000428572178,0.0,0.445538716963186,bA
7730.48837,-44.19000000000051,1.85246348,1.855442093999999,-0.15449000000000002,0.042409,-9.7307000000324e-05,0.004702245714285791,0.0014450617142867106,0.0061473074285725016,0.0,0.47014460593596047,bA
7730.49037,-44.1880000000001,1.84997732,1.855303463999999,-0.11208100000000001,-0.03449399999999997,-0.00013862999999991743,0.004702245714285791,0.001583691714286628,0.006285937428572419,0.0,0.5038840212083675,bA
7730.49237,-44.186000000000604,1.8550295,1.8553342359999991,-0.14657499999999998,0.028560000000000002,3.0772000000123256e-05,0.004733017714285914,0.001583691714286628,0.006316709428572542,0.0,0.5014293382320462,bA
7730.49437,-44.1840000000002,1.85456396,1.8551710209999992,-0.11801499999999998,0.0025029999999999775,-0.00016321499999993883,0.004733017714285914,0.0017469067142865669,0.006479924428572481,0.0,0.5391750269752477,bA
7730.49637,-44.1820000000007,1.85514859,1.8550622669999992,-0.115512,-0.016223000000000015,-0.00010875399999998869,0.004733017714285914,0.0018556607142865555,0.00658867842857247,0.0,0.5632876864165339,bA
7730.49837,-44.18000000000029,1.8570159099999999,1.8551274929999995,-0.13173500000000002,0.007478000000000012,6.522600000025136e-05,0.004798243714286166,0.0018556607142865555,0.006653904428572721,0.0,0.5577659655940082,bA
7730.500370000001,-44.177999999999884,1.86013213,1.8550241939999992,-0.124257,-0.01733399999999999,-0.0001032990000002787,0.004798243714286166,0.0019589597142868342,0.006757203428573,0.0,0.5798137454330071,bA
7730.50237,-44.176000000000386,1.8544604,1.8548229039999993,-0.141591,-0.022807999999999995,-0.0002012899999999096,0.004798243714286166,0.002160249714286744,0.006958493428572909,0.0,0.6208958121355246,bA
7730.504370000001,-44.17399999999998,1.85285172,1.854532729999999,-0.164399,-0.018167000000000044,-0.00029017400000030946,0.004798243714286166,0.0024504237142870533,0.007248667428573219,0.0,0.6761032254363969,bA
7730.50637,-44.17200000000048,1.85252578,1.8544168789999993,-0.18256600000000003,0.046908000000000005,-0.00011585099999966708,0.004798243714286166,0.0025662747142867204,0.007364518428572886,0.0,0.6969294025608187,bA
7730.5083700000005,-44.17000000000007,1.85166073,1.8543366039999996,-0.13565800000000003,-0.021833999999999992,-8.027499999974097e-05,0.004798243714286166,0.0026465497142864614,0.007444793428572627,0.0,0.7109800264246897,bA
7730.51037,-44.168000000000575,1.8513728,1.8544761519999995,-0.15749200000000002,0.012657000000000002,0.00013954799999993384,0.004937791714286099,0.0026465497142864614,0.007584341428572561,0.0,0.6978983578761604,bA
7730.51237,-44.16600000000017,1.85450558,1.8544237599999995,-0.14483500000000002,0.013029000000000013,-5.2391999999956695e-05,0.004937791714286099,0.002698941714286418,0.0076367334285725175,0.0,0.7068314586413194,bA
7730.51437,-44.16400000000067,1.85449472,1.8544168359999993,-0.131806,0.008833999999999995,-6.924000000241293e-06,0.004937791714286099,0.0027058657142866593,0.007643657428572759,0.0,0.708002874166459,bA
7730.51637,-44.16200000000026,1.8526547800000002,1.8541674549999996,-0.12297200000000001,-0.027902000000000024,-0.0002493809999997154,0.004937791714286099,0.0029552467142863748,0.007893038428572474,0.0,0.7488235971558186,bA
7730.518370000001,-44.159999999999854,1.8561846,1.854084324,-0.15087400000000004,0.09810600000000003,-8.313099999956997e-05,0.004937791714286099,0.0030383777142859447,0.007976169428572044,0.0,0.761863885037833,bA
7730.52037,-44.15800000000036,1.85956213,1.8540273240000005,-0.05276800000000001,-0.077043,-5.699999999952965e-05,0.004937791714286099,0.0030953777142854744,0.008033169428571574,0.0,0.7706491794573993,bA
7730.522370000001,-44.15599999999995,1.85315758,1.8538970420000005,-0.129811,-0.06258400000000003,-0.00013028199999998158,0.004937791714286099,0.003225659714285456,0.008163451428571555,0.0,0.7902686118755736,bA
7730.52437,-44.15400000000045,1.8517287499999997,1.8537847450000016,-0.19239500000000004,0.019751000000000046,-0.00011229699999892873,0.004937791714286099,0.0033379567142843847,0.008275748428570484,0.0,0.8066839496378864,bA
7730.5263700000005,-44.152000000000044,1.8521260400000001,1.8537447710000017,-0.172644,0.03917700000000002,-3.9973999999887155e-05,0.004937791714286099,0.003377930714284272,0.008315722428570371,0.0,0.812420266140365,bA
7730.52837,-44.150000000000546,1.85122298,1.853700996000002,-0.13346699999999997,-0.039596000000000076,-4.37749999997461e-05,0.004937791714286099,0.003421705714284018,0.008359497428570117,0.0,0.8186390972714963,bA
7730.53037,-44.14800000000014,1.84792848,1.8533565640000014,-0.17306300000000005,0.036627000000000076,-0.00034443200000056073,0.004937791714286099,0.0037661377142845787,0.008703929428570678,0.0,0.8653879251185606,bA
7730.53237,-44.14600000000064,1.8527376899999999,1.853179775000001,-0.13643599999999997,0.04106299999999999,-0.0001767890000003991,0.004937791714286099,0.003942926714284978,0.008880718428571077,0.0,0.8879747164598262,bA
7730.53437,-44.14400000000023,1.85432359,1.8531626620000003,-0.09537299999999999,0.010097999999999982,-1.7113000000623657e-05,0.004937791714286099,0.003960039714285601,0.0088978314285717,0.0,0.8901134497939742,bA
7730.536370000001,-44.141999999999825,1.85364682,1.8532618659999998,-0.085275,-0.056294000000000025,9.920399999940877e-05,0.005036995714285508,0.003960039714285601,0.00899703542857111,0.0,0.8802987930246545,bA
7730.53837,-44.14000000000033,1.85625859,1.8532692649999987,-0.14156900000000003,-0.03506699999999999,7.398999998908806e-06,0.005044394714284417,0.003960039714285601,0.009004434428570018,0.0,0.8795754460093258,bA
7730.540370000001,-44.13799999999992,1.86005765,1.8533188169999988,-0.17663600000000002,0.036858,4.955200000011928e-05,0.005093946714284536,0.003960039714285601,0.009053986428570138,0.0,0.8747615750316506,bA
7730.54237,-44.13600000000042,1.8535632,1.8533593789999983,-0.139778,-0.03797600000000001,4.0561999999466636e-05,0.005134508714284003,0.003960039714285601,0.009094548428569604,0.0,0.8708601082040615,bA
7730.5443700000005,-44.134000000000015,1.85258967,1.8534454709999977,-0.17775400000000002,0.027230000000000032,8.609199999942696e-05,0.00522060071428343,0.003960039714285601,0.009180640428569031,0.0,0.8626935659003574,bA
7730.54637,-44.13200000000052,1.85068589,1.853301455999997,-0.150524,-0.018307000000000018,-0.00014401500000071898,0.00522060071428343,0.00410405471428632,0.00932465542856975,0.0,0.8802587389367621,bA
7730.54837,-44.13000000000011,1.85123981,1.8533031389999963,-0.168831,0.06430400000000001,1.6829999993639433e-06,0.005222283714282794,0.00410405471428632,0.009326338428569114,0.0,0.8800998903738005,bA
7730.55037,-44.12800000000061,1.85068152,1.8535784429999964,-0.104527,-0.037093,0.00027530400000008726,0.005497587714282881,0.00410405471428632,0.009601642428569201,0.0,0.854865143087377,bA
7730.55237,-44.126000000000204,1.85274433,1.8535791069999958,-0.14162,0.008783999999999986,6.639999994284551e-07,0.0032999767142822822,0.00410405471428632,0.007404031428568603,0.0,1.1086000252378032,Ba
7730.55437,-44.124000000000706,1.8521505600000001,1.8533618039999964,-0.132836,0.004250000000000004,-0.0002173029999994469,0.0028774350476157284,0.004321357714285767,0.007198792761901496,0.0,1.2005784461961146,Ba
7730.55637,-44.1220000000003,1.8539519,1.8533923119999969,-0.128586,0.01951499999999999,3.050800000048426e-05,0.0023872872142827184,0.004321357714285767,0.006708644928568486,0.0,1.2882952549429005,Ba
7730.558370000001,-44.11999999999989,1.85504488,1.8532709409999968,-0.10907100000000002,0.013405000000000014,-0.00012137100000009227,0.002147485714282693,0.00444272871428586,0.006590214428568553,0.0,1.348280473250354,Ba
7730.56037,-44.11800000000039,1.85969727,1.8532349029999964,-0.095666,-0.055833999999999995,-3.603800000040458e-05,0.0008886680476161146,0.004478766714286264,0.005367434761902379,0.0,1.6688667540316244,Ba
7730.562370000001,-44.115999999999985,1.85228083,1.8531066659999964,-0.1515,-0.022535000000000027,-0.0001282369999999755,0.0008810439999968889,0.00460700371428624,0.0054880477142831285,0.0,1.6789226166150508,Ba
7730.56437,-44.11400000000049,1.85253065,1.853100763999997,-0.17403500000000002,-0.027655000000000013,-5.90199999939145e-06,0.0008810439999968889,0.00453832874999982,0.005419372749996709,0.0,1.674853884152027,Ba
7730.5663700000005,-44.11200000000008,1.85080123,1.8531122979999979,-0.20169000000000004,0.045772000000000035,1.1534000000867906e-05,0.0008925779999977568,0.004257615555555372,0.005150193555553129,0.0,1.6533807941896295,Ba
7730.56837,-44.11000000000058,1.8504995800000001,1.8530382749999987,-0.155918,0.08791900000000001,-7.402299999914597e-05,0.0008925779999977568,0.004027559999999042,0.004920137999996799,0.0,1.63717359147311,Ba
7730.57037,-44.108000000000175,1.8487944699999999,1.8528495699999994,-0.06799899999999999,-0.049263000000000015,-0.0001887049999993451,0.0008925779999977568,0.004134135999998678,0.005026713999996435,0.0,1.6448662088201598,Ba
7730.57237,-44.10600000000068,1.8529376799999997,1.8528689049999998,-0.117262,-0.029325000000000018,1.9335000000397784e-05,0.0009119129999981546,0.00394816799999842,0.004860080999996574,0.0,1.6247334149374064,Ba
7730.57437,-44.10400000000027,1.85200231,1.8528540800000002,-0.14658700000000002,-0.04869599999999999,-1.4824999999607513e-05,0.0008573829999982685,0.003962992999998027,0.004820375999996296,0.0,1.644267169200524,Ba
7730.576370000001,-44.10199999999986,1.85215466,1.852674356,-0.195283,0.062048999999999965,-0.00017972400000010325,0.0008573829999982685,0.004077494999997766,0.004934877999996035,0.0,1.652521095760034,Ba
7730.57837,-44.100000000000364,1.85415668,1.8525855360000008,-0.13323400000000005,0.04164100000000004,-8.881999999932333e-05,0.0008573829999982685,0.0041501409999971095,0.005007523999995378,0.0,1.6575621005514662,Ba
7730.580370000001,-44.097999999999956,1.85943356,1.852559165000001,-0.09159300000000001,-0.046569,-2.6370999999691946e-05,0.0008573829999982685,0.003981114999997093,0.0048384979999953615,0.0,1.6455995228275013,Ba
7730.58237,-44.09600000000046,1.85232252,1.8525633340000014,-0.138162,-0.03476199999999999,4.16900000033138e-06,0.0008615519999985999,0.00394060799999707,0.00480215999999567,0.0,1.641181468339507,Ba
7730.5843700000005,-44.09400000000005,1.85076492,1.852386761000001,-0.172924,-0.00749600000000003,-0.00017657300000029075,0.0008615519999985999,0.004068925999997308,0.004930477999995908,0.0,1.6505198887412884,Ba
7730.58637,-44.09200000000055,1.85127221,1.8524338590000013,-0.18042000000000002,0.03469800000000001,4.709800000024522e-05,0.0009086499999988451,0.004014191999996752,0.0049228419999955975,0.0,1.6308433218049014,Ba
7730.58837,-44.090000000000146,1.84775185,1.8521590860000017,-0.14572200000000002,0.04064400000000003,-0.00027477299999967286,0.0009086499999988451,0.004191657999996101,0.005100307999994946,0.0,1.6436881851057836,Ba
7730.59037,-44.08800000000065,1.84667436,1.8519470750000024,-0.10507799999999999,-0.08078900000000004,-0.00021201099999923478,0.0009086499999988451,0.004265038999995419,0.005173688999994264,0.0,1.6487419324973525,Ba
7730.59237,-44.08600000000024,1.85096821,1.851750128000002,-0.18586700000000003,0.09373800000000003,-0.00019694700000050247,0.0008778779999987218,0.004461985999995921,0.005339863999994643,0.0,1.671198367599024,Ba
7730.594370000001,-44.08399999999983,1.8507328499999998,1.8516231820000002,-0.092129,-0.022935999999999998,-0.0001269460000017375,0.0008778779999987218,0.00442571699999772,0.005303594999996442,0.0,1.6689498349706904,Ba
7730.59637,-44.082000000000335,1.85023363,1.8514310789999997,-0.115065,-0.048016,-0.00019210300000049862,0.0008778779999987218,0.00450906599999823,0.0053869439999969515,0.0,1.6740719784726856,Ba
7730.598370000001,-44.07999999999993,1.85219022,1.8512344330000006,-0.163081,-0.0019750000000000045,-0.00019664599999913435,0.0008126519999984705,0.004705711999997364,0.0055183639999958345,0.0,1.705473578763893,Ba
7730.60037,-44.07800000000043,1.85586923,1.8508780000000002,-0.165056,0.05424000000000001,-0.0003564330000003224,0.0008126519999984705,0.004958845999997408,0.005771497999995878,0.0,1.7183913084613212,Ba
7730.6023700000005,-44.07600000000002,1.8487222300000001,1.8505179709999993,-0.110816,-0.04553200000000002,-0.00036002900000098315,0.0008126519999984705,0.005117584999998481,0.005930236999996952,0.0,1.725929334696442,Ba
7730.60437,-44.074000000000524,1.8506284599999998,1.8505043249999986,-0.15634800000000001,-0.00848199999999999,-1.364600000064442e-05,0.0008126519999984705,0.004841056999998816,0.005653708999997287,0.0,1.712524291576075,Ba
7730.60637,-44.072000000000116,1.84800704,1.850177807999998,-0.16483,-0.007643000000000011,-0.00032651700000063677,0.0008126519999984705,0.005051722999999786,0.005864374999998256,0.0,1.72285128423789,Ba
7730.60837,-44.07000000000062,1.8474107899999999,1.850143701999997,-0.17247300000000002,0.013439000000000034,-3.410600000108843e-05,0.0008126519999984705,0.005005554000001133,0.005818205999999604,0.0,1.720652036040482,Ba
7730.61037,-44.06800000000021,1.84539192,1.8500154579999957,-0.15903399999999998,0.06607099999999999,-0.00012824400000122083,0.0006731039999985367,0.005133798000002354,0.005806902000000891,0.0,1.7681710488661826,Ba
7730.61237,-44.06600000000071,1.8491767100000003,1.8498363079999962,-0.09296299999999999,0.02317799999999999,-0.00017914999999946168,0.0006731039999985367,0.005260556000001859,0.005933660000000396,0.0,1.7731235021897136,Ba
7730.61437,-44.064000000000306,1.8495253299999999,1.8497155559999983,-0.069785,-0.064407,-0.00012075199999794783,0.0006731039999985367,0.005374383999999566,0.006047487999998102,0.0,1.7773938534483251,Ba
7730.616370000001,-44.0619999999999,1.85100252,1.8497924449999998,-0.134192,-0.045017,7.688900000157872e-05,0.0007499930000001154,0.00512500299999985,0.005874995999999966,0.0,1.7446830602097023,Ba
7730.61837,-44.0600000000004,1.85093948,1.8496673709999982,-0.179209,0.03309199999999998,-0.00012507400000161262,0.0007499930000001154,0.005166946000001893,0.005916939000002008,0.0,1.746492907903948,Ba
7730.620370000001,-44.05799999999999,1.8559758299999998,1.8496780309999992,-0.14611700000000002,0.02234300000000003,1.0660000000939363e-05,0.0007606530000010547,0.005109946000002363,0.005870599000003418,0.0,1.7408601745748222,Ba
7730.62237,-44.056000000000495,1.84992599,1.8497984070000002,-0.123774,-0.02773700000000001,0.00012037600000103232,0.0008810290000020871,0.004979664000002382,0.005860693000004469,0.0,1.6993430640364833,Ba
7730.62437,-44.05400000000009,1.8491458600000001,1.8496501469999997,-0.151511,-0.041255000000000014,-0.00014826000000045525,0.0008810290000020871,0.005015627000003908,0.005896656000005995,0.0,1.7011767347455264,Ba
7730.62637,-44.05200000000059,1.8490082100000003,1.8497502639999994,-0.19276600000000002,0.023975999999999997,0.0001001169999996776,0.0009811460000017647,0.004975653000004021,0.005956799000005786,0.0,1.6705794504730438,Ba
7730.62837,-44.05000000000018,1.84815794,1.8498249789999988,-0.16879000000000002,0.05150300000000002,7.471499999933684e-05,0.0010558610000011015,0.004931878000004275,0.0059877390000053765,0.0,1.6473256432853358,Ba
7730.63037,-44.048000000000684,1.8449866700000002,1.8497844539999988,-0.117287,-0.009618000000000015,-4.0524999999957956e-05,0.0010558610000011015,0.004627971000003672,0.005683832000004774,0.0,1.6284686106133275,Ba
7730.63237,-44.04600000000028,1.8506913,1.8499359129999988,-0.12690500000000002,-0.003808000000000006,0.00015145900000002044,0.001207320000001122,0.004451182000003273,0.005658502000004395,0.0,1.5732722193965172,Ba
7730.634370000001,-44.04399999999987,1.85002671,1.849986050999999,-0.13071300000000002,0.0018709999999999838,5.013800000019941e-05,0.0012574580000013214,0.0044340690000026495,0.005691527000003971,0.0,1.5581298305356561,Ba
7730.63637,-44.04200000000037,1.8497638699999999,1.8498621859999986,-0.12884200000000004,-0.05222799999999997,-0.00012386500000038936,0.0011582540000019126,0.004557934000003039,0.005716188000004951,0.0,1.594746009053268,Ba
7730.638370000001,-44.039999999999964,1.8510548100000002,1.8498737189999985,-0.18107,0.02262800000000001,1.1532999999896987e-05,0.0011623880000029008,0.004557934000003039,0.00572032200000594,0.0,1.5935935074977619,Ba
7730.64037,-44.038000000000466,1.8555301000000002,1.849829145999999,-0.158442,-0.022411000000000014,-4.4572999999603624e-05,0.0011128360000027815,0.0046025070000026425,0.005715343000005424,0.0,1.6105794525361905,Ba
7730.6423700000005,-44.03600000000006,1.84955512,1.8497920589999979,-0.180853,0.004935999999999996,-3.708700000104592e-05,0.0010722740000033149,0.004639594000003688,0.005711868000007003,0.0,1.6245452450924986,Ba
7730.64437,-44.03400000000056,1.8505241,1.8499298829999986,-0.17591700000000002,0.032031000000000004,0.00013782400000073025,0.0011240060000046181,0.004639594000003688,0.0057636000000083065,0.0,1.6099639114431958,Ba
7730.64637,-44.03200000000015,1.84762581,1.8497916430000003,-0.14388600000000001,-0.006266999999999995,-0.00013823999999829084,0.0011240060000046181,0.00463381900000126,0.005757825000005878,0.0,1.6095727119169232,Ba
7730.64837,-44.030000000000655,1.84765855,1.8497417040000017,-0.150153,0.03760799999999999,-4.993899999861107e-05,0.0011223230000052542,0.004683757999999871,0.0058060810000051255,0.0,1.6133974017915824,Ba
7730.65037,-44.02800000000025,1.84491523,1.8497345600000017,-0.11254500000000002,-0.04526799999999999,-7.144000000014472e-06,0.0008470190000051669,0.004690901999999886,0.005537921000005053,0.0,1.6941021729979917,Ba
7730.652370000001,-44.02599999999984,1.84887365,1.8495527950000024,-0.157813,0.060092000000000007,-0.00018176499999933426,0.0008463550000057385,0.00487266699999922,0.0057190220000049585,0.0,1.7040210721326112,Ba
7730.65437,-44.02400000000034,1.84942648,1.849492772000002,-0.097721,0.040912000000000004,-6.00230000002977e-05,0.0008463550000057385,0.004715387000000071,0.005561742000005809,0.0,1.6956511107473686,Ba
7730.656370000001,-44.021999999999935,1.8491931199999998,1.8494356970000012,-0.056809,-0.05555800000000001,-5.7075000000850196e-05,0.0008158470000052542,0.004772462000000921,0.005588309000006175,0.0,1.7080165037386612,Ba
7730.65837,-44.02000000000044,1.8505812000000001,1.8493883360000012,-0.11236700000000001,-0.038641999999999996,-4.736100000002352e-05,0.0008158470000052542,0.004698452000000852,0.0055142990000061065,0.0,1.70409765592894,Ba
7730.6603700000005,-44.01800000000003,1.8535127,1.8491865960000013,-0.151009,0.00528300000000001,-0.00020173999999983927,0.0008158470000052542,0.004864154000000287,0.005680001000005541,0.0,1.7127299801516027,Ba
7730.66237,-44.01600000000053,1.84798895,1.8490299790000022,-0.145726,0.0025319999999999787,-0.00015661699999913736,0.0008158470000052542,0.004892533999999449,0.005708381000004703,0.0,1.7141581825023304,Ba
7730.66437,-44.014000000000124,1.84783361,1.8487609300000032,-0.14319400000000002,-0.009569999999999995,-0.000269048999999022,0.0008158470000052542,0.005155680999999079,0.005971528000004334,0.0,1.7267543583469216,Ba
7730.66637,-44.012000000000626,1.84545228,1.848543577000001,-0.152764,-0.012728000000000017,-0.00021735300000225166,0.0008043130000043863,0.005373034000001331,0.006177347000005717,0.0,1.7395927410250251,Ba
7730.66837,-44.01000000000022,1.84457362,1.848235084000001,-0.16549200000000003,-0.027434999999999987,-0.00030849299999990976,0.0008043130000043863,0.005607504000002095,0.006411817000006481,0.0,1.749115422351083,Ba
7730.67037,-44.00800000000072,1.84482589,1.8482261500000021,-0.19292700000000002,0.033447000000000005,-8.933999998905762e-06,0.0008043130000043863,0.0054277330000016555,0.006232046000006042,0.0,1.7418783494205252,Ba
7730.67237,-44.00600000000031,1.8499075600000001,1.8483295410000011,-0.15948,0.10583500000000001,0.00010339099999900903,0.0008883690000029976,0.0054277330000016555,0.006316102000004653,0.0,1.7186970698059205,Ba
7730.674370000001,-44.003999999999905,1.8476339,1.8481502830000012,-0.053645000000000005,-0.04829100000000001,-0.00017925799999995995,0.0008883690000029976,0.005592166000002008,0.0064805350000050055,0.0,1.7258346725996199,Ba
7730.67637,-44.00200000000041,1.84944568,1.8481755390000019,-0.10193600000000001,-0.059266,2.5256000000695167e-05,0.0009136250000036927,0.005412442000001905,0.006326067000005597,0.0,1.7111554461870593,Ba
7730.6783700000005,-44.0,1.8489738199999999,1.8480148010000021,-0.161202,0.008163000000000004,-0.00016073799999971605,0.0009136250000036927,0.005484360000002297,0.00639798500000599,0.0,1.7144022688384428,Ba
7730.68037,-43.9980000000005,1.8540458199999998,1.8480681130000023,-0.153039,0.0006970000000000032,5.331200000013858e-05,0.0009669370000038313,0.0054579890000026055,0.006424926000006437,0.0,1.6990044710233667,Ba
7730.68237,-43.996000000000095,1.8487026499999997,1.8481394830000029,-0.152342,-0.012683000000000028,7.137000000057014e-05,0.00103413800000407,0.0054579890000026055,0.0064921270000066755,0.0,1.6814178157626902,Ba
7730.68437,-43.9940000000006,1.8470716299999999,1.8480632850000007,-0.16502500000000003,-0.005327999999999972,-7.619800000213672e-05,0.00103413800000407,0.005357614000004451,0.0063917520000085215,0.0,1.6764148546430802,Ba
7730.68637,-43.99200000000019,1.84611664,1.8481297210000007,-0.170353,0.00555799999999998,6.643600000000305e-05,0.001053476000003828,0.005357614000004451,0.006411090000008279,0.0,1.6713582245757064,Ba
7730.68837,-43.99000000000069,1.8455565200000001,1.8482280110000004,-0.16479500000000002,-0.02270999999999998,9.828999999972332e-05,0.0011517660000035512,0.0050828410000047786,0.00623460700000833,0.0,1.6305249071827583,Ba
7730.69037,-43.988000000000284,1.8411049,1.847855912,-0.187505,0.043911000000000006,-0.0003720990000004587,0.0011517660000035512,0.0052429290000060025,0.006394695000009554,0.0,1.6397745318574755,Ba
7730.692370000001,-43.985999999999876,1.84727157,1.8475923130000012,-0.143594,0.06946999999999999,-0.0002635989999988375,0.0011517660000035512,0.0053095810000043375,0.006461347000007889,0.0,1.6434904362814302,Ba
7730.69437,-43.98400000000038,1.84714418,1.8475433409999993,-0.07412400000000001,-0.012153000000000011,-4.8972000001867855e-05,0.0011517660000035512,0.005231607000004468,0.006383373000008019,0.0,1.6391356105926744,Ba
7730.696370000001,-43.98199999999997,1.8460058500000003,1.8471993580000003,-0.08627700000000002,-0.11208700000000002,-0.00034398299999893744,0.0011517660000035512,0.005383487000002907,0.006535253000006458,0.0,1.6475221387749142,Ba
7730.69837,-43.98000000000047,1.84780201,1.8470821770000014,-0.19836400000000004,0.005416000000000004,-0.00011718099999891152,0.0011517660000035512,0.005304022000002684,0.006455788000006235,0.0,1.643183450261242,Ba
7730.7003700000005,-43.978000000000065,1.8525587500000003,1.846933470000002,-0.19294800000000004,-0.025504999999999972,-0.00014870699999947057,0.0011517660000035512,0.005096296000001832,0.006248062000005383,0.0,1.6313205598783882,Ba
7730.70237,-43.97600000000057,1.84838148,1.8469013530000011,-0.218453,0.003360000000000002,-3.211700000083084e-05,0.0011517660000035512,0.00476838400000168,0.005920150000005231,0.0,1.6108997238237093,Ba
7730.70437,-43.97400000000016,1.84634673,1.8468288630000018,-0.215093,0.05802199999999999,-7.248999999931449e-05,0.0011517660000035512,0.00482722800000035,0.005978994000003901,0.0,1.6147291668120758,Ba
7730.70637,-43.97200000000066,1.84493905,1.846711104000002,-0.15707100000000002,0.017559999999999992,-0.00011775899999988404,0.0011517660000035512,0.004618469999999597,0.005770236000003148,0.0,1.6007906782312118,Ba
7730.70837,-43.970000000000255,1.8430979700000003,1.846465249000002,-0.13951100000000002,-0.018209999999999976,-0.0002458549999999615,0.0011517660000035512,0.00483021899999847,0.005981985000002021,0.0,1.6149218027115875,Ba
7730.710370000001,-43.96799999999985,1.84242153,1.8465969120000012,-0.157721,-0.01436800000000002,0.00013166299999922693,0.0012834290000027782,0.004701974999997249,0.0059854040000000275,0.0,1.5711470771220215,Ba
7730.71237,-43.96600000000035,1.84709535,1.8465792899999998,-0.17208900000000002,0.039605,-1.762200000143821e-05,0.0012834290000027782,0.004540446999999226,0.005823876000002004,0.0,1.5592526351857985,Ba
7730.714370000001,-43.96399999999994,1.8474232400000001,1.8466071960000021,-0.13248400000000002,0.011487000000000011,2.7906000002353437e-05,0.0013113350000051316,0.004419695000001278,0.00573103000000641,0.0,1.5423737094366405,Ba
