path_id,split,q,d,duration,replicate,direction,mode,n_pre,n_handover,n_post,pre_x_p,post_x_p,pre_x_r,post_x_r,baseline_x_r,excursion_x_r,excess_area_x_r,band_width_states,coordinate_roughness,final_post_error_x_r
calibration:q7:d3:w512:r7:rational_to_irrational,calibration,7,3,512,7,rational_to_irrational,ordered,13,15,13,0.0,2.0,0.0,9.826242971812774e-05,9.826242971812774e-05,1.68692830799046,0.7332842014383167,640,0.2747716500761764,0.0
calibration:q7:d3:w512:r7:rational_to_irrational,calibration,7,3,512,7,rational_to_irrational,shuffled,13,15,13,0.0,2.0,0.0,9.826242971812774e-05,9.826242971812774e-05,1.8483425712574597,0.9804522275683153,896,0.3961172127329163,0.0
calibration:q7:d3:w512:r8:irrational_to_rational,calibration,7,3,512,8,irrational_to_rational,abrupt,13,15,13,2.0,0.0,9.826243014342275e-05,0.0,9.826243014342275e-05,1.9999017375698567,0.39783753249072995,256,0.42018557207170737,0.0
calibration:q7:d3:w512:r8:irrational_to_rational,calibration,7,3,512,8,irrational_to_rational,ordered,13,15,13,2.0,0.0,9.826243014342275e-05,0.0,9.826243014342275e-05,0.9058131455050112,0.3760578194348627,576,0.16972689630205387,0.0
calibration:q7:d3:w512:r8:irrational_to_rational,calibration,7,3,512,8,irrational_to_rational,shuffled,13,15,13,2.0,0.0,9.826243014342275e-05,0.0,9.826243014342275e-05,0.9778399964067358,0.4412402702034072,704,0.22243452051859075,0.0
calibration:q7:d3:w512:r8:rational_to_irrational,calibration,7,3,512,8,rational_to_irrational,abrupt,13,15,13,0.0,2.0,0.0,9.826242971812774e-05,9.826242971812774e-05,1.999901737570282,0.5147934453361176,448,0.3477081169091432,1.3552527156068805e-20
calibration:q7:d3:w512:r8:rational_to_irrational,calibration,7,3,512,8,rational_to_irrational,ordered,13,15,13,0.0,2.0,0.0,9.826242971812774e-05,9.826242971812774e-05,0.8903744192218942,0.3816051511528474,512,0.1648071734301128,0.0
calibration:q7:d3:w512:r8:rational_to_irrational,calibration,7,3,512,8,rational_to_irrational,shuffled,13,15,13,0.0,2.0,0.0,9.826242971812774e-05,9.826242971812774e-05,1.0413199474284611,0.509455004513277,832,0.23213060888502848,0.0
calibration:q7:d3:w512:r9:irrational_to_rational,calibration,7,3,512,9,irrational_to_rational,abrupt,13,15,13,2.0,0.0,9.82624301420373e-05,0.0,9.82624301420373e-05,0.9262047660071708,0.1549143441705993,192,0.2641573106242641,0.0
calibration:q7:d3:w512:r9:irrational_to_rational,calibration,7,3,512,9,irrational_to_rational,ordered,13,15,13,2.0,0.0,9.82624301420373e-05,0.0,9.82624301420373e-05,0.27556324153638506,0.11335543793962101,192,0.09758369283481996,0.0
calibration:q7:d3:w512:r9:irrational_to_rational,calibration,7,3,512,9,irrational_to_rational,shuffled,13,15,13,2.0,0.0,9.82624301420373e-05,0.0,9.82624301420373e-05,0.3287427819925235,0.152580317560815,192,0.1243384757061518,0.0
calibration:q7:d3:w512:r9:rational_to_irrational,calibration,7,3,512,9,rational_to_irrational,abrupt,13,15,13,0.0,2.0,0.0,9.826242971812774e-05,9.826242971812774e-05,0.9867872923727269,0.2020958855458673,320,0.2330628221022715,0.0
calibration:q7:d3:w512:r9:rational_to_irrational,calibration,7,3,512,9,rational_to_irrational,ordered,13,15,13,0.0,2.0,0.0,9.826242971812774e-05,9.826242971812774e-05,0.26585864860096936,0.12000757393129538,128,0.09579220534822686,0.0
calibration:q7:d3:w512:r9:rational_to_irrational,calibration,7,3,512,9,rational_to_irrational,shuffled,13,15,13,0.0,2.0,0.0,9.826242971812774e-05,9.826242971812774e-05,0.34427677207718504,0.1594754896584022,128,0.10563986834825656,0.0
calibration:q7:d3:w512:r10:irrational_to_rational,calibration,7,3,512,10,irrational_to_rational,abrupt,13,15,13,2.0,0.0,9.826243014203647e-05,0.0,9.826243014203647e-05,0.011491169713913825,0.0020166605791346608,0,0.14338952992360812,0.0
calibration:q7:d3:w512:r10:irrational_to_rational,calibration,7,3,512,10,irrational_to_rational,ordered,13,15,13,2.0,0.0,9.826243014203647e-05,0.0,9.826243014203647e-05,0.0038476171057773905,0.001494211434913271,0,0.06245673055009714,0.0
calibration:q7:d3:w512:r10:irrational_to_rational,calibration,7,3,512,10,irrational_to_rational,shuffled,13,15,13,2.0,0.0,9.826243014203647e-05,0.0,9.826243014203647e-05,0.004224894301399698,0.0020817792550148974,0,0.07117199816413958,0.0
calibration:q7:d3:w512:r10:rational_to_irrational,calibration,7,3,512,10,rational_to_irrational,abrupt,13,15,13,0.0,2.0,0.0,9.826242971812774e-05,9.826242971812774e-05,0.08149571400950244,0.014539839085785726,0,0.1461009695993624,1.3768404412460925e-12
calibration:q7:d3:w512:r10:rational_to_irrational,calibration,7,3,512,10,rational_to_irrational,ordered,13,15,13,0.0,2.0,0.0,9.826242971812774e-05,9.826242971812774e-05,0.06173785358827357,0.01236488862964239,0,0.06943089511465034,1.3689719252944418e-12
calibration:q7:d3:w512:r10:rational_to_irrational,calibration,7,3,512,10,rational_to_irrational,shuffled,13,15,13,0.0,2.0,0.0,9.826242971812774e-05,9.826242971812774e-05,0.06950346264349341,0.013538906685488006,0,0.07373436635597318,1.3689719252944418e-12
calibration:q7:d3:w512:r11:irrational_to_rational,calibration,7,3,512,11,irrational_to_rational,abrupt,13,15,13,2.0,0.0,9.826243014341938e-05,0.0,9.826243014341938e-05,0.5880315986162857,0.0972399021723034,192,0.21655510012472926,0.0
calibration:q7:d3:w512:r11:irrational_to_rational,calibration,7,3,512,11,irrational_to_rational,ordered,13,15,13,2.0,0.0,9.826243014341938e-05,0.0,9.826243014341938e-05,0.16018421498345775,0.06563636557635331,0,0.08467879638711324,0.0
calibration:q7:d3:w512:r11:irrational_to_rational,calibration,7,3,512,11,irrational_to_rational,shuffled,13,15,13,2.0,0.0,9.826243014341938e-05,0.0,9.826243014341938e-05,0.22630331316357882,0.0998475293083771,0,0.10876866257961061,0.0
calibration:q7:d3:w512:r11:rational_to_irrational,calibration,7,3,512,11,rational_to_irrational,abrupt,13,15,13,0.0,2.0,0.0,9.826243062679863e-05,9.826243062679863e-05,0.6155860546573227,0.12439664542736732,192,0.19326580207985364,1.927250459915486e-12
calibration:q7:d3:w512:r11:rational_to_irrational,calibration,7,3,512,11,rational_to_irrational,ordered,13,15,13,0.0,2.0,0.0,9.82624306326831e-05,9.82624306326831e-05,0.1693781055558524,0.07857081253014934,0,0.08549342578379994,1.9213633776441613e-12
calibration:q7:d3:w512:r11:rational_to_irrational,calibration,7,3,512,11,rational_to_irrational,shuffled,13,15,13,0.0,2.0,0.0,9.82624306326831e-05,9.82624306326831e-05,0.26424631195578424,0.10988870973960847,64,0.09380438125305127,1.9213633776441613e-12
calibration:q9:d5:w256:r0:irrational_to_rational,calibration,9,5,256,0,irrational_to_rational,abrupt,15,11,15,2.0,0.0,8.634353522236885e-05,0.0,8.634353522236885e-05,0.5793239965198445,0.13249489277171725,192,0.29463399253499567,0.0
calibration:q9:d5:w256:r0:irrational_to_rational,calibration,9,5,256,0,irrational_to_rational,ordered,15,11,15,2.0,0.0,8.634353522236885e-05,0.0,8.634353522236885e-05,0.3574660087069035,0.13062013183486013,192,0.15162749972992315,0.0
calibration:q9:d5:w256:r0:irrational_to_rational,calibration,9,5,256,0,irrational_to_rational,shuffled,15,11,15,2.0,0.0,8.634353522236885e-05,0.0,8.634353522236885e-05,0.20362927545957588,0.11077906402736114,0,0.12103215059579905,0.0
calibration:q9:d5:w256:r0:rational_to_irrational,calibration,9,5,256,0,rational_to_irrational,abrupt,15,11,15,0.0,2.0,0.0,8.634353531794235e-05,8.634353531794235e-05,0.6254248946471905,0.18447415484923105,192,0.2688130598419083,1.26367015809703e-14
calibration:q9:d5:w256:r0:rational_to_irrational,calibration,9,5,256,0,rational_to_irrational,ordered,15,11,15,0.0,2.0,0.0,8.634353531794235e-05,8.634353531794235e-05,0.3101826134738441,0.13481304961494997,192,0.13839859152343942,1.3115173552215309e-14
calibration:q9:d5:w256:r0:rational_to_irrational,calibration,9,5,256,0,rational_to_irrational,shuffled,15,11,15,0.0,2.0,0.0,8.634353531794235e-05,8.634353531794235e-05,0.2584305548120671,0.1356931255849535,64,0.12172709562343087,1.3115173552215309e-14
calibration:q9:d5:w256:r1:irrational_to_rational,calibration,9,5,256,1,irrational_to_rational,abrupt,15,11,15,2.0,0.0,8.634353522209974e-05,0.0,8.634353522209974e-05,0.007448044866952289,0.001725866255885212,0,0.20057311190926264,0.0
calibration:q9:d5:w256:r1:irrational_to_rational,calibration,9,5,256,1,irrational_to_rational,ordered,15,11,15,2.0,0.0,8.634353522209974e-05,0.0,8.634353522209974e-05,0.004789894570947626,0.0015667865882459267,0,0.10107937274022691,0.0
calibration:q9:d5:w256:r1:irrational_to_rational,calibration,9,5,256,1,irrational_to_rational,shuffled,15,11,15,2.0,0.0,8.634353522209974e-05,0.0,8.634353522209974e-05,0.0028355094877031382,0.0014975247562987793,0,0.09947100006432497,0.0
calibration:q9:d5:w256:r1:rational_to_irrational,calibration,9,5,256,1,rational_to_irrational,abrupt,15,11,15,0.0,2.0,0.0,8.634353511577047e-05,8.634353511577047e-05,0.04928409314297475,0.01279688360737718,0,0.2018578824901569,5.0696751484335945e-14
calibration:q9:d5:w256:r1:rational_to_irrational,calibration,9,5,256,1,rational_to_irrational,ordered,15,11,15,0.0,2.0,0.0,8.634353511577134e-05,8.634353511577134e-05,0.04067450509573587,0.011184550578556546,0,0.10436061965504122,5.069763239860109e-14
calibration:q9:d5:w256:r1:rational_to_irrational,calibration,9,5,256,1,rational_to_irrational,shuffled,15,11,15,0.0,2.0,0.0,8.634353511577134e-05,8.634353511577134e-05,0.0442421188088895,0.011561137235030005,0,0.10690724512320501,5.069763239860109e-14
calibration:q9:d5:w256:r2:irrational_to_rational,calibration,9,5,256,2,irrational_to_rational,abrupt,15,11,15,2.0,0.0,8.634353522237408e-05,0.0,8.634353522237408e-05,1.4795600306185246,0.33706556143502736,256,0.4708443334762231,0.0
calibration:q9:d5:w256:r2:irrational_to_rational,calibration,9,5,256,2,irrational_to_rational,ordered,15,11,15,2.0,0.0,8.634353522237408e-05,0.0,8.634353522237408e-05,0.9716276014457111,0.35063523560654025,320,0.2561597198607908,0.0
calibration:q9:d5:w256:r2:irrational_to_rational,calibration,9,5,256,2,irrational_to_rational,shuffled,15,11,15,2.0,0.0,8.634353522237408e-05,0.0,8.634353522237408e-05,0.5876787937753802,0.2986742751992304,448,0.1763104916604407,0.0
calibration:q9:d5:w256:r2:rational_to_irrational,calibration,9,5,256,2,rational_to_irrational,abrupt,15,11,15,0.0,2.0,0.0,8.63435350650737e-05,8.63435350650737e-05,1.4708889833153553,0.4351331315551349,384,0.4018010762656785,2.618345536047062e-14
calibration:q9:d5:w256:r2:rational_to_irrational,calibration,9,5,256,2,rational_to_irrational,ordered,15,11,15,0.0,2.0,0.0,8.63435350650737e-05,8.63435350650737e-05,0.8231870063392385,0.3526825720408253,384,0.21959767472412003,2.5749503440933297e-14
calibration:q9:d5:w256:r2:rational_to_irrational,calibration,9,5,256,2,rational_to_irrational,shuffled,15,11,15,0.0,2.0,0.0,8.63435350650737e-05,8.63435350650737e-05,0.5739190967750777,0.35154871078408534,448,0.15124616584585654,2.622937132247538e-14
calibration:q9:d5:w256:r3:irrational_to_rational,calibration,9,5,256,3,irrational_to_rational,abrupt,15,11,15,2.0,0.0,8.634353522208845e-05,0.0,8.634353522208845e-05,1.999913656464778,0.5575462379665068,256,0.5819882957659048,0.0
calibration:q9:d5:w256:r3:irrational_to_rational,calibration,9,5,256,3,irrational_to_rational,ordered,15,11,15,2.0,0.0,8.634353522208845e-05,0.0,8.634353522208845e-05,1.8647167597727703,0.7115269601525406,384,0.44106637332937915,0.0
calibration:q9:d5:w256:r3:irrational_to_rational,calibration,9,5,256,3,irrational_to_rational,shuffled,15,11,15,2.0,0.0,8.634353522208845e-05,0.0,8.634353522208845e-05,1.4028618564257767,0.6786750357357648,512,0.31081382082039777,0.0
calibration:q9:d5:w256:r3:rational_to_irrational,calibration,9,5,256,3,rational_to_irrational,abrupt,15,11,15,0.0,2.0,0.0,8.634353546796062e-05,8.634353546796062e-05,1.9999136564645321,0.7731884142611919,448,0.4920720315939674,1.0289029827789675e-13
calibration:q9:d5:w256:r3:rational_to_irrational,calibration,9,5,256,3,rational_to_irrational,ordered,15,11,15,0.0,2.0,0.0,8.634353546796151e-05,8.634353546796151e-05,1.7479189807192146,0.7383950896787259,448,0.39352129587003776,1.0288941736363161e-13
calibration:q9:d5:w256:r3:rational_to_irrational,calibration,9,5,256,3,rational_to_irrational,shuffled,15,11,15,0.0,2.0,0.0,8.634353546796151e-05,8.634353546796151e-05,1.1844713786725936,0.7156391251047189,576,0.26037148259862414,1.0288941736363161e-13
calibration:q9:d5:w256:r4:irrational_to_rational,calibration,9,5,256,4,irrational_to_rational,abrupt,15,11,15,2.0,0.0,8.63435352218176e-05,0.0,8.63435352218176e-05,1.9999136564647781,0.6292821188742264,256,0.5828612766890411,0.0
calibration:q9:d5:w256:r4:irrational_to_rational,calibration,9,5,256,4,irrational_to_rational,ordered,15,11,15,2.0,0.0,8.63435352218176e-05,0.0,8.63435352218176e-05,1.9999136564647781,1.056930060955166,448,0.4816144055130482,0.0
calibration:q9:d5:w256:r4:irrational_to_rational,calibration,9,5,256,4,irrational_to_rational,shuffled,15,11,15,2.0,0.0,8.63435352218176e-05,0.0,8.63435352218176e-05,1.9999136564647781,1.1997275171603332,512,0.43682153805114243,0.0
calibration:q9:d5:w256:r4:rational_to_irrational,calibration,9,5,256,4,rational_to_irrational,abrupt,15,11,15,0.0,2.0,0.0,8.634353557085093e-05,8.634353557085093e-05,1.999913656464429,0.9755549886260275,448,0.502551207984656,0.0
calibration:q9:d5:w256:r4:rational_to_irrational,calibration,9,5,256,4,rational_to_irrational,ordered,15,11,15,0.0,2.0,0.0,8.634353557085093e-05,8.634353557085093e-05,1.999913656464429,1.1583604901115583,512,0.44172499741555804,1.3552527156068805e-20
calibration:q9:d5:w256:r4:rational_to_irrational,calibration,9,5,256,4,rational_to_irrational,shuffled,15,11,15,0.0,2.0,0.0,8.634353557085093e-05,8.634353557085093e-05,1.999913656464429,1.359824894184717,640,0.37976946446153576,1.3552527156068805e-20
calibration:q9:d5:w256:r5:irrational_to_rational,calibration,9,5,256,5,irrational_to_rational,abrupt,15,11,15,2.0,0.0,8.634353522181325e-05,0.0,8.634353522181325e-05,1.9999136564647781,0.5773665392342376,256,0.5815723883368069,0.0
calibration:q9:d5:w256:r5:irrational_to_rational,calibration,9,5,256,5,irrational_to_rational,ordered,15,11,15,2.0,0.0,8.634353522181325e-05,0.0,8.634353522181325e-05,1.9999136564647781,1.0986845147863293,448,0.4862782526268322,0.0
calibration:q9:d5:w256:r5:irrational_to_rational,calibration,9,5,256,5,irrational_to_rational,shuffled,15,11,15,2.0,0.0,8.634353522181325e-05,0.0,8.634353522181325e-05,1.9999136564647781,1.253641601809597,512,0.42897927328211616,0.0
calibration:q9:d5:w256:r5:rational_to_irrational,calibration,9,5,256,5,rational_to_irrational,abrupt,15,11,15,0.0,2.0,0.0,8.634353557085093e-05,8.634353557085093e-05,1.999913656464429,0.8322285753893417,448,0.48880427048788827,0.0
calibration:q9:d5:w256:r5:rational_to_irrational,calibration,9,5,256,5,rational_to_irrational,ordered,15,11,15,0.0,2.0,0.0,8.634353557085093e-05,8.634353557085093e-05,1.999913656464429,1.2167644812752754,576,0.4531971812230079,0.0
calibration:q9:d5:w256:r5:rational_to_irrational,calibration,9,5,256,5,rational_to_irrational,shuffled,15,11,15,0.0,2.0,0.0,8.634353557085093e-05,8.634353557085093e-05,1.999913656464429,1.4303655163613447,640,0.3782073672830737,0.0
calibration:q9:d5:w256:r6:irrational_to_rational,calibration,9,5,256,6,irrational_to_rational,abrupt,15,11,15,2.0,0.0,8.634353522181328e-05,0.0,8.634353522181328e-05,0.579323996519845,0.13249489277171766,192,0.29404407051087567,0.0
calibration:q9:d5:w256:r6:irrational_to_rational,calibration,9,5,256,6,irrational_to_rational,ordered,15,11,15,2.0,0.0,8.634353522181328e-05,0.0,8.634353522181328e-05,0.3574660087069041,0.1306201318348617,192,0.14992008124881737,0.0
calibration:q9:d5:w256:r6:irrational_to_rational,calibration,9,5,256,6,irrational_to_rational,shuffled,15,11,15,2.0,0.0,8.634353522181328e-05,0.0,8.634353522181328e-05,0.21917253551943947,0.12072279117621272,0,0.127669752731343,0.0
calibration:q9:d5:w256:r6:rational_to_irrational,calibration,9,5,256,6,rational_to_irrational,abrupt,15,11,15,0.0,2.0,0.0,8.634353531794235e-05,8.634353531794235e-05,0.6254248946471905,0.1844741548492311,192,0.26867906709566813,1.2873762385984255e-14
calibration:q9:d5:w256:r6:rational_to_irrational,calibration,9,5,256,6,rational_to_irrational,ordered,15,11,15,0.0,2.0,0.0,8.634353531794235e-05,8.634353531794235e-05,0.3101826134738441,0.13481304961495,192,0.14315869837439113,1.3307822725738827e-14
calibration:q9:d5:w256:r6:rational_to_irrational,calibration,9,5,256,6,rational_to_irrational,shuffled,15,11,15,0.0,2.0,0.0,8.634353531794235e-05,8.634353531794235e-05,0.23685794636915478,0.1300367089700544,0,0.12105342794934468,1.3114279085423008e-14
calibration:q9:d5:w256:r7:irrational_to_rational,calibration,9,5,256,7,irrational_to_rational,abrupt,15,11,15,2.0,0.0,8.634353522237407e-05,0.0,8.634353522237407e-05,0.007448044866952013,0.0017258662558850074,0,0.20057318710276614,0.0
calibration:q9:d5:w256:r7:irrational_to_rational,calibration,9,5,256,7,irrational_to_rational,ordered,15,11,15,2.0,0.0,8.634353522237407e-05,0.0,8.634353522237407e-05,0.004789894570947344,0.0015667865882455548,0,0.10336977543208321,0.0
calibration:q9:d5:w256:r7:irrational_to_rational,calibration,9,5,256,7,irrational_to_rational,shuffled,15,11,15,2.0,0.0,8.634353522237407e-05,0.0,8.634353522237407e-05,0.002699380187009573,0.0014352955501238,0,0.09801181678930429,0.0
calibration:q9:d5:w256:r7:rational_to_irrational,calibration,9,5,256,7,rational_to_irrational,abrupt,15,11,15,0.0,2.0,0.0,8.634353511653009e-05,8.634353511653009e-05,0.04928409314297398,0.012796883607376746,0,0.2019264954956567,5.145638418396076e-14
calibration:q9:d5:w256:r7:rational_to_irrational,calibration,9,5,256,7,rational_to_irrational,ordered,15,11,15,0.0,2.0,0.0,8.634353511653009e-05,8.634353511653009e-05,0.04067450509573511,0.01118455057855827,0,0.1006917548513397,5.145638418396076e-14
calibration:q9:d5:w256:r7:rational_to_irrational,calibration,9,5,256,7,rational_to_irrational,shuffled,15,11,15,0.0,2.0,0.0,8.634353511653009e-05,8.634353511653009e-05,0.04495668086814034,0.012259626442696125,0,0.09498632171588568,5.145638418396076e-14
calibration:q9:d5:w256:r8:irrational_to_rational,calibration,9,5,256,8,irrational_to_rational,abrupt,15,11,15,2.0,0.0,8.634353522194086e-05,0.0,8.634353522194086e-05,1.4795600306185248,0.33706556143502764,256,0.4709516892772455,0.0
calibration:q9:d5:w256:r8:irrational_to_rational,calibration,9,5,256,8,irrational_to_rational,ordered,15,11,15,2.0,0.0,8.634353522194086e-05,0.0,8.634353522194086e-05,0.9716276014457115,0.3506352356065476,320,0.2545279462333727,0.0
calibration:q9:d5:w256:r8:irrational_to_rational,calibration,9,5,256,8,irrational_to_rational,shuffled,15,11,15,2.0,0.0,8.634353522194086e-05,0.0,8.634353522194086e-05,0.605616912288534,0.3289585026052167,448,0.18605822310146355,0.0
calibration:q9:d5:w256:r8:rational_to_irrational,calibration,9,5,256,8,rational_to_irrational,abrupt,15,11,15,0.0,2.0,0.0,8.63435350650737e-05,8.63435350650737e-05,1.4708889833153547,0.43513313155513483,384,0.40194006485541917,2.5749503440933297e-14
calibration:q9:d5:w256:r8:rational_to_irrational,calibration,9,5,256,8,rational_to_irrational,ordered,15,11,15,0.0,2.0,0.0,8.63435350650737e-05,8.63435350650737e-05,0.8231870063392386,0.35268257204082526,384,0.2157941717505938,2.526985239982571e-14
calibration:q9:d5:w256:r8:rational_to_irrational,calibration,9,5,256,8,rational_to_irrational,shuffled,15,11,15,0.0,2.0,0.0,8.63435350650737e-05,8.63435350650737e-05,0.5795337271496954,0.3394606376837077,512,0.16439048644145443,2.579441651592851e-14
calibration:q9:d5:w256:r9:irrational_to_rational,calibration,9,5,256,9,irrational_to_rational,abrupt,15,11,15,2.0,0.0,8.634353522236972e-05,0.0,8.634353522236972e-05,1.9999136564647777,0.5575462379665047,256,0.582139295462627,0.0
calibration:q9:d5:w256:r9:irrational_to_rational,calibration,9,5,256,9,irrational_to_rational,ordered,15,11,15,2.0,0.0,8.634353522236972e-05,0.0,8.634353522236972e-05,1.8647167597727705,0.7115269601525044,384,0.44676014288437427,0.0
calibration:q9:d5:w256:r9:irrational_to_rational,calibration,9,5,256,9,irrational_to_rational,shuffled,15,11,15,2.0,0.0,8.634353522236972e-05,0.0,8.634353522236972e-05,1.3682774110438953,0.696490326674698,512,0.3136622743271797,0.0
calibration:q9:d5:w256:r9:rational_to_irrational,calibration,9,5,256,9,rational_to_irrational,abrupt,15,11,15,0.0,2.0,0.0,8.634353546796064e-05,8.634353546796064e-05,1.9999136564645321,0.7731884142611919,448,0.49173462266739654,1.0289027117284244e-13
calibration:q9:d5:w256:r9:rational_to_irrational,calibration,9,5,256,9,rational_to_irrational,ordered,15,11,15,0.0,2.0,0.0,8.63435354679364e-05,8.63435354679364e-05,1.747918980719215,0.7383950896787261,448,0.3919266124590688,1.029145301964518e-13
calibration:q9:d5:w256:r9:rational_to_irrational,calibration,9,5,256,9,rational_to_irrational,shuffled,15,11,15,0.0,2.0,0.0,8.63435354679364e-05,8.63435354679364e-05,1.1708487754184984,0.7088613340327611,576,0.26309360277772964,1.029145301964518e-13
calibration:q9:d5:w256:r10:irrational_to_rational,calibration,9,5,256,10,irrational_to_rational,abrupt,15,11,15,2.0,0.0,8.634353522209018e-05,0.0,8.634353522209018e-05,1.999913656464778,0.6292821188742289,256,0.5837005708276639,0.0
calibration:q9:d5:w256:r10:irrational_to_rational,calibration,9,5,256,10,irrational_to_rational,ordered,15,11,15,2.0,0.0,8.634353522209018e-05,0.0,8.634353522209018e-05,1.999913656464778,1.056930060955157,448,0.4877830838646945,0.0
calibration:q9:d5:w256:r10:irrational_to_rational,calibration,9,5,256,10,irrational_to_rational,shuffled,15,11,15,2.0,0.0,8.634353522209018e-05,0.0,8.634353522209018e-05,1.999913656464778,1.2101517935993529,512,0.4299999443294663,0.0
calibration:q9:d5:w256:r10:rational_to_irrational,calibration,9,5,256,10,rational_to_irrational,abrupt,15,11,15,0.0,2.0,0.0,8.634353557085093e-05,8.634353557085093e-05,1.999913656464429,0.9755549886260276,448,0.5021024636585636,0.0
calibration:q9:d5:w256:r10:rational_to_irrational,calibration,9,5,256,10,rational_to_irrational,ordered,15,11,15,0.0,2.0,0.0,8.634353557085093e-05,8.634353557085093e-05,1.999913656464429,1.1583604901115583,512,0.44201251255265844,0.0
calibration:q9:d5:w256:r10:rational_to_irrational,calibration,9,5,256,10,rational_to_irrational,shuffled,15,11,15,0.0,2.0,0.0,8.634353557085093e-05,8.634353557085093e-05,1.999913656464429,1.3573602893255992,640,0.3833779695403555,0.0
calibration:q9:d5:w256:r11:irrational_to_rational,calibration,9,5,256,11,irrational_to_rational,abrupt,15,11,15,2.0,0.0,8.634353522236798e-05,0.0,8.634353522236798e-05,1.9999136564647777,0.577366539234242,256,0.5817380859694173,0.0
calibration:q9:d5:w256:r11:irrational_to_rational,calibration,9,5,256,11,irrational_to_rational,ordered,15,11,15,2.0,0.0,8.634353522236798e-05,0.0,8.634353522236798e-05,1.9999136564647777,1.0986845147863336,448,0.49020293301540174,0.0
calibration:q9:d5:w256:r11:irrational_to_rational,calibration,9,5,256,11,irrational_to_rational,shuffled,15,11,15,2.0,0.0,8.634353522236798e-05,0.0,8.634353522236798e-05,1.9999136564647777,1.2466007074453698,512,0.4309746319815562,0.0
calibration:q9:d5:w256:r11:rational_to_irrational,calibration,9,5,256,11,rational_to_irrational,abrupt,15,11,15,0.0,2.0,0.0,8.634353557085093e-05,8.634353557085093e-05,1.999913656464429,0.8322285753893415,448,0.4888400343082159,0.0
calibration:q9:d5:w256:r11:rational_to_irrational,calibration,9,5,256,11,rational_to_irrational,ordered,15,11,15,0.0,2.0,0.0,8.634353557085093e-05,8.634353557085093e-05,1.999913656464429,1.2167644812752758,576,0.45009726425889696,0.0
calibration:q9:d5:w256:r11:rational_to_irrational,calibration,9,5,256,11,rational_to_irrational,shuffled,15,11,15,0.0,2.0,0.0,8.634353557085093e-05,8.634353557085093e-05,1.999913656464429,1.4364940028837478,640,0.3735422880989213,0.0
calibration:q9:d5:w512:r0:irrational_to_rational,calibration,9,5,512,0,irrational_to_rational,abrupt,13,15,13,2.0,0.0,8.634353520694259e-05,0.0,8.634353520694259e-05,0.5793239965198599,0.09716292136593942,192,0.20994683360509553,0.0
calibration:q9:d5:w512:r0:irrational_to_rational,calibration,9,5,512,0,irrational_to_rational,ordered,13,15,13,2.0,0.0,8.634353520694259e-05,0.0,8.634353520694259e-05,0.16633297327813407,0.06862438393196389,0,0.08602817676048059,0.0
calibration:q9:d5:w512:r0:irrational_to_rational,calibration,9,5,512,0,irrational_to_rational,shuffled,13,15,13,2.0,0.0,8.634353520694259e-05,0.0,8.634353520694259e-05,0.18958549938873906,0.08837039370148561,0,0.09877464311873008,0.0
calibration:q9:d5:w512:r0:rational_to_irrational,calibration,9,5,512,0,rational_to_irrational,abrupt,13,15,13,0.0,2.0,0.0,8.634353531794235e-05,8.634353531794235e-05,0.6254248946471903,0.1352810468894368,192,0.19191361935405402,1.2635834219232311e-14
calibration:q9:d5:w512:r0:rational_to_irrational,calibration,9,5,512,0,rational_to_irrational,ordered,13,15,13,0.0,2.0,0.0,8.634353531794235e-05,8.634353531794235e-05,0.16503376171195622,0.07456084026627095,0,0.08509956219191238,1.3114292637950165e-14
calibration:q9:d5:w512:r0:rational_to_irrational,calibration,9,5,512,0,rational_to_irrational,shuffled,13,15,13,0.0,2.0,0.0,8.634353531794235e-05,8.634353531794235e-05,0.2531931423600829,0.11043441655450272,64,0.0917806073915944,1.3114292637950165e-14
calibration:q9:d5:w512:r1:irrational_to_rational,calibration,9,5,512,1,irrational_to_rational,abrupt,13,15,13,2.0,0.0,8.634353520717353e-05,0.0,8.634353520717353e-05,0.0074480448669672124,0.0012656352543290855,0,0.14326665807356848,0.0
calibration:q9:d5:w512:r1:irrational_to_rational,calibration,9,5,512,1,irrational_to_rational,ordered,13,15,13,2.0,0.0,8.634353520717353e-05,0.0,8.634353520717353e-05,0.0026556249621702784,0.0009575981592803634,0,0.07039907142689956,0.0
calibration:q9:d5:w512:r1:irrational_to_rational,calibration,9,5,512,1,irrational_to_rational,shuffled,13,15,13,2.0,0.0,8.634353520717353e-05,0.0,8.634353520717353e-05,0.0025014011151420646,0.0011981355840879788,0,0.07931606240899296,0.0
calibration:q9:d5:w512:r1:rational_to_irrational,calibration,9,5,512,1,rational_to_irrational,abrupt,13,15,13,0.0,2.0,0.0,8.63435350796654e-05,8.63435350796654e-05,0.04928409314301085,0.00938438131212988,0,0.1442329973591449,1.4591694280814693e-14
calibration:q9:d5:w512:r1:rational_to_irrational,calibration,9,5,512,1,rational_to_irrational,ordered,13,15,13,0.0,2.0,0.0,8.634353508020452e-05,8.634353508020452e-05,0.037408895006076,0.007786970839648981,0,0.0690689981228181,1.513081381108311e-14
calibration:q9:d5:w512:r1:rational_to_irrational,calibration,9,5,512,1,rational_to_irrational,shuffled,13,15,13,0.0,2.0,0.0,8.634353508020452e-05,8.634353508020452e-05,0.04314809440302105,0.00861399067071238,0,0.07921685220047871,1.513081381108311e-14
