identity,family,delta_r_ohm,pair,condition,window,x_p,x_r,local_loss,null_loss,occupied_b4,occupied_b8,occupied_b16,occupied_b32,cycle_rho,cycle_miss_signed,cycle_miss_abs,cycle_closure,coherent_nonclosure,best_rho,best_lag,best_miss_abs,orientation
coupled_0,coupled,0.0,1,reversed,3,1.4338558238719066,0.0012950720404791153,0.0006492241334852932,1.002606979678306,4,8,15,17,0.9985839513061756,-0.06913513950020705,0.06913513950020705,False,True,0.9999484130019043,1,0.13359683483227455,-0.13359683483227455
coupled_0,coupled,0.0,1,wrong_record,3,1.4338558238719066,0.0019827951269204575,0.00098946855271127,0.998054251069343,4,8,15,17,0.9980828373870614,0.070567696381229,0.070567696381229,False,True,0.9999375150202648,1,0.13400360660434923,0.13400360660434923
coupled_0,coupled,0.0,1,chronological,4,1.8202638308846544,0.0348745472052824,0.017398417293995206,0.9977716522931597,4,8,16,26,0.9975664566048728,0.08057048934590341,0.08057048934590341,False,True,0.9998920939719408,1,0.1348464648048239,0.1348464648048239
coupled_0,coupled,0.0,1,shuffled,4,1.8202638308846544,1.813393389869909,1.0545587319457264,1.1630777280172828,4,8,16,26,0.0995599926586228,0.2438020890562556,0.2438020890562556,False,False,0.3753104295061072,10,0.41160893094204654,0.002690173072614143
coupled_0,coupled,0.0,1,reversed,4,1.8202638308846544,0.021909773711838363,0.010784871033680421,0.9844803671206429,4,8,16,26,0.9975664566048728,-0.08057048934590341,0.08057048934590341,False,True,0.9998920939719408,1,0.13484646480482387,-0.13484646480482387
coupled_0,coupled,0.0,1,wrong_record,4,1.6167685727889596,0.008617795383787904,0.004318045286026218,1.0021229545898653,4,8,15,21,0.9965824787434044,0.07446571096467332,0.07446571096467332,False,True,0.9998609020020641,1,0.1343563530435277,0.1343563530435277
coupled_0,coupled,0.0,1,chronological,5,1.786313713864834,0.02205214076384558,0.010838014471910113,0.9829444304726194,4,8,16,25,0.9949282736702435,0.0808823955930472,0.0808823955930472,False,True,0.9998527433681482,1,0.13502555588356513,0.13502555588356513
coupled_0,coupled,0.0,1,shuffled,5,1.786313713864834,2.0,1.1471778831620851,1.0700944411785516,4,8,16,25,0.08276936874053827,-0.43262051674321367,0.43262051674321367,False,False,0.3247535718141219,12,0.4847372160781397,-0.3873746316963159
coupled_0,coupled,0.0,1,reversed,5,1.786313713864834,0.030067109368007175,0.015009529501044446,0.9984018960609027,4,8,16,25,0.9949282736702434,-0.0808823955930472,0.0808823955930472,False,True,0.9998527433681486,1,0.1350255558835651,-0.1350255558835651
coupled_0,coupled,0.0,1,wrong_record,5,1.7509775004326928,0.014836423236170506,0.007324413694084127,0.9873557228035325,4,8,16,24,0.9933647727209395,0.08610162203415127,0.08610162203415127,False,True,0.9997784964822588,1,0.1352352542173179,0.1352352542173179
coupled_0,coupled,0.0,1,chronological,6,1.501955000865386,0.0010585732102375352,0.0005271382899223465,0.9959411117235074,4,8,16,18,0.997975409080427,0.06751870722028595,0.06751870722028595,False,True,0.999930347186987,1,0.1336648423760943,0.1336648423760943
coupled_0,coupled,0.0,1,shuffled,6,1.501955000865386,1.311665016535494,0.7946091148751713,1.2116037324437843,4,8,16,18,0.22418477520779614,0.4447656091100362,0.4447656091100362,False,False,0.31631448311983695,13,0.30789984067237125,-0.2976924943300044
coupled_0,coupled,0.0,1,reversed,6,1.501955000865386,0.0018307465605286299,0.0009157588982509956,1.0004212685633225,4,8,16,18,0.997975409080427,-0.06751870722028595,0.06751870722028595,False,True,0.999930347186987,1,0.13366484237609427,-0.13366484237609427
coupled_0,coupled,0.0,1,wrong_record,6,1.8202638308846544,0.03489050110793235,0.0173988149127892,0.9973382072654486,4,8,16,26,0.9960226231726323,0.054347775962824606,0.054347775962824606,False,True,0.9998912994459732,1,0.13207091128212392,0.13207091128212392
coupled_0,coupled,0.0,1,chronological,7,1.85293250129808,0.029686635605752784,0.01472090258968355,0.9917528402464629,4,8,16,27,0.998690990989623,0.08068407049030446,0.08068407049030446,False,True,0.999940863066716,1,0.13483519336647073,0.13483519336647073
coupled_0,coupled,0.0,1,shuffled,7,1.85293250129808,2.0,1.1310294334850177,1.0598513834385235,4,8,16,27,0.097526366570913,0.20352813618613969,0.20352813618613969,False,False,0.5504440790090898,14,0.030328745788546916,0.2988527157806114
coupled_0,coupled,0.0,1,reversed,7,1.85293250129808,0.029665696266395734,0.014752163925975765,0.9945604373146976,4,8,16,27,0.9986909909896229,-0.08068407049030446,0.08068407049030446,False,True,0.9999408630667161,1,0.1348351933664707,-0.1348351933664707
coupled_0,coupled,0.0,1,wrong_record,7,1.9147885970765424,0.028722329383040895,0.014239411717105766,0.9915220682284515,4,8,16,29,0.9986115463496569,0.08037942996370555,0.08037942996370555,False,True,0.999948552796214,1,0.13498511918885872,0.13498511918885872
coupled_0,coupled,0.0,1,chronological,8,1.4833331199870903,0.0025169340682343264,0.00124430384202688,0.9887456789043196,4,8,15,18,0.996841307756833,0.07084394110249566,0.07084394110249566,False,True,0.9998987536994236,1,0.13432614201925097,0.13432614201925097
coupled_0,coupled,0.0,1,shuffled,8,1.4833331199870903,1.136964637800596,0.5830838092388326,1.025685038660095,4,8,15,18,0.23717558830237168,0.06710673343957615,0.06710673343957615,False,False,0.4010184628285589,15,0.28698729645887877,0.3177847770562226
coupled_0,coupled,0.0,1,reversed,8,1.4833331199870903,0.002753305930882091,0.0013770093175250317,1.0002588539689607,4,8,15,18,0.996841307756833,-0.07084394110249566,0.07084394110249566,False,True,0.9998987536994235,1,0.13432614201925097,-0.13432614201925097
coupled_0,coupled,0.0,1,wrong_record,8,1.6353904536672548,0.005147413380985176,0.0025606268192209644,0.9949178858181699,4,8,16,21,0.9976338072273121,0.07297996614181085,0.07297996614181085,False,True,0.9999035270195716,1,0.13434337990081488,0.13434337990081488
coupled_0,coupled,0.0,1,chronological,9,1.510227492477671,0.005360171647588702,0.0026849059976533935,1.0017985147401804,4,8,14,19,0.9955548435533229,0.07289819552169038,0.07289819552169038,False,True,0.9998001203162792,1,0.13427126368256267,0.13427126368256267
coupled_0,coupled,0.0,1,shuffled,9,1.510227492477671,1.6000449966073682,0.9557661167926347,1.1946740483163651,4,8,14,19,0.12990430681262422,-0.08941678922957967,0.08941678922957967,False,False,0.4417021887371436,10,0.25034058391214103,0.4152409115905801
coupled_0,coupled,0.0,1,reversed,9,1.510227492477671,0.010840770180723021,0.005420941225308185,1.0001026006339777,4,8,14,19,0.9955548435533229,-0.07289819552169038,0.07289819552169038,False,True,0.9998001203162795,1,0.13427126368256267,-0.13427126368256267
coupled_0,coupled,0.0,1,wrong_record,9,1.6756589711823773,0.013575512327683776,0.006751038156613051,0.9945905529982894,4,8,16,22,0.9968249221339271,0.07643414963270287,0.07643414963270287,False,True,0.9998879547312935,1,0.13478116782858043,0.13478116782858043
coupled_0,coupled,0.0,1,chronological,10,1.85293250129808,0.028698263684232395,0.01425720439619987,0.9935935186234396,4,8,16,27,0.997901166504649,0.08139585685548485,0.08139585685548485,False,True,0.9999374248278967,16,0.16154895249766874,0.13511863410925248
coupled_0,coupled,0.0,1,shuffled,10,1.85293250129808,2.0,1.0788189010326508,1.0054087430354732,4,8,16,27,0.16488914500252108,-0.4262504938424034,0.4262504938424034,False,False,0.39995675638133543,10,0.2890336150576661,0.07762711214905652
coupled_0,coupled,0.0,1,reversed,10,1.85293250129808,0.027008844582443476,0.013417854712190043,0.9935896866104397,4,8,16,27,0.9979011665046492,-0.08139585685548484,0.08139585685548484,False,True,0.9999374248278967,16,0.16154895249766874,-0.13511863410925248
coupled_0,coupled,0.0,1,wrong_record,10,1.5301346271878542,0.005186650724708342,0.002599951634244535,1.0025551255490552,4,8,15,19,0.9951659010139206,0.06626123694633702,0.06626123694633702,False,True,0.9997738500788119,1,0.13356574404149618,0.13356574404149618
coupled_0,coupled,0.0,1,chronological,11,1.7323556195543965,0.017078991398562015,0.008523505702080358,0.998127524415523,4,8,15,24,0.9969679820863169,0.07642292734060847,0.07642292734060847,False,True,0.9998485696423018,1,0.13449821909074638,0.13449821909074638
coupled_0,coupled,0.0,1,shuffled,11,1.7323556195543965,1.1551625607939313,0.6236069580509279,1.07968692756512,4,8,15,24,0.04931870301721521,0.49022904000816114,0.49022904000816114,False,False,0.39044974060784754,1,0.3047536758254891,-0.3047536758254891
coupled_0,coupled,0.0,1,reversed,11,1.7323556195543965,0.015541616176037922,0.007692938966143751,0.9899792761585158,4,8,15,24,0.996967982086317,-0.07642292734060847,0.07642292734060847,False,True,0.9998485696423017,1,0.13449821909074638,-0.13449821909074638
coupled_0,coupled,0.0,1,wrong_record,11,1.786313713864834,0.016418570775536576,0.00814633452885687,0.9923317492402914,4,8,16,25,0.9974328094618311,0.07562079718778393,0.07562079718778393,False,True,0.9998889971005188,1,0.13422589820311195,0.13422589820311195
coupled_0,coupled,0.0,1,chronological,12,1.8202638308846544,0.03471992270911917,0.017333862746731248,0.9984966206263193,4,8,16,26,0.9981704657093569,0.08254382629546196,0.08254382629546196,False,True,0.9999202539232294,1,0.13503476980329077,0.13503476980329077
coupled_0,coupled,0.0,1,shuffled,12,1.8202638308846544,1.1946157980109833,0.77801175789183,1.3025305025887108,4,8,16,26,0.3327952325376948,0.14813885140741156,0.14813885140741156,False,False,0.5605837236483014,1,0.24353870112939593,0.24353870112939593
coupled_0,coupled,0.0,1,reversed,12,1.8202638308846544,0.022405127107715743,0.011022791727681065,0.9839526171565528,4,8,16,26,0.9981704657093569,-0.08254382629546195,0.08254382629546195,False,True,0.9999202539232294,1,0.13503476980329077,-0.13503476980329077
coupled_0,coupled,0.0,1,wrong_record,12,1.8202638308846544,0.023694506656532183,0.011753554173117187,0.992091065114194,4,8,16,26,0.9988878979344719,0.08669557574819488,0.08669557574819488,False,True,0.9999388021741795,1,0.13561207010208307,0.13561207010208307
coupled_0,coupled,0.0,1,chronological,13,1.6353904536672548,0.007059860983618828,0.003506225301312016,0.9932845163516953,4,8,16,21,0.9987970153167084,0.07419768050321823,0.07419768050321823,False,True,0.999948202417842,1,0.13443881970940505,0.13443881970940505
coupled_0,coupled,0.0,1,shuffled,13,1.6353904536672548,1.4409469634260075,0.8546519126082166,1.186236460190303,4,8,16,21,0.07390074695583142,-0.1612962557137175,0.1612962557137175,False,False,0.45088146863438516,16,0.09122856714792732,-0.369906117622621
coupled_0,coupled,0.0,1,reversed,13,1.6353904536672548,0.00850512453768524,0.004239648669310481,0.9969633367565823,4,8,16,21,0.9987970153167084,-0.07419768050321823,0.07419768050321823,False,True,0.9999482024178419,1,0.13443881970940505,-0.13443881970940505
coupled_0,coupled,0.0,1,wrong_record,13,1.5931568569324164,0.002054616724947116,0.001027592006144847,1.0002761037305352,4,8,16,20,0.9972461335169579,0.0665856919188508,0.0665856919188508,False,True,0.9999037420787995,1,0.13369945900736,0.13369945900736
coupled_0,coupled,0.0,1,chronological,14,1.786313713864834,0.03125565507082513,0.015564229112518408,0.9959304373720504,4,8,16,25,0.997308656344397,0.08232653420980686,0.08232653420980686,False,True,0.9998663090069901,1,0.13518636327666778,0.13518636327666778
coupled_0,coupled,0.0,1,shuffled,14,1.786313713864834,1.8051874195003061,0.9113610187961952,1.0097134612742527,4,8,16,25,0.16467630627313218,-0.19095131574632596,0.19095131574632596,False,False,0.3518258515316532,2,0.42487142202885597,0.2961730083902759
coupled_0,coupled,0.0,1,reversed,14,1.786313713864834,0.022026318381778494,0.010856012448695237,0.985731002388124,4,8,16,25,0.997308656344397,-0.08232653420980687,0.08232653420980687,False,True,0.99986630900699,1,0.13518636327666778,-0.13518636327666778
coupled_0,coupled,0.0,1,wrong_record,14,1.85293250129808,0.02681758975294066,0.013400356925319927,0.9993707151740229,4,8,16,27,0.9954615158093191,0.08719873972205616,0.08719873972205616,False,True,0.999807521847967,1,0.13544794196193513,0.13544794196193513
coupled_0,coupled,0.0,1,chronological,15,1.85293250129808,0.0253711934584408,0.012582532604742661,0.9918755004847082,4,8,16,27,0.9967833737856937,0.08554673962467037,0.08554673962467037,False,True,0.9998497960894978,1,0.13539145040794928,0.13539145040794928
coupled_0,coupled,0.0,1,shuffled,15,1.85293250129808,1.700146096383732,1.0613624902066556,1.2485544536016162,4,8,16,27,0.12604082561164195,-0.08293072824740254,0.08293072824740254,False,False,0.31353786939918293,10,0.39392518403126964,0.2130283123376233
coupled_0,coupled,0.0,1,reversed,15,1.85293250129808,0.02657655703274649,0.013168999145516606,0.9910237153210126,4,8,16,27,0.9967833737856939,-0.08554673962467035,0.08554673962467035,False,True,0.9998497960894976,1,0.13539145040794925,-0.13539145040794925
coupled_0,coupled,0.0,1,wrong_record,15,1.6756589711823773,0.002437285457534533,0.0012271256592204219,1.006960965878602,4,8,16,22,0.9950188882865131,0.06523212912423883,0.06523212912423883,False,True,0.9998840483190111,1,0.13308402992762036,0.13308402992762036
coupled_0,coupled,0.0,1,chronological,16,1.786313713864834,0.01851484013581341,0.009194592870060532,0.9932133145751935,4,8,16,25,0.9985220027465534,0.0768550452504509,0.0768550452504509,False,True,0.9999415737217856,1,0.13457536712304005,0.13457536712304005
coupled_0,coupled,0.0,1,shuffled,16,1.786313713864834,2.0,1.1555498838117246,1.0899995471306536,4,8,16,25,0.34402093386969346,-0.31229174463027626,0.31229174463027626,False,False,0.34402093386969346,8,0.31229174463027626,0.4532840597021992
coupled_0,coupled,0.0,1,reversed,16,1.786313713864834,0.018137858029757706,0.009034457921249269,0.9961989895859775,4,8,16,25,0.9985220027465536,-0.07685504525045092,0.07685504525045092,False,True,0.9999415737217855,1,0.13457536712304002,-0.13457536712304002
coupled_0,coupled,0.0,1,wrong_record,16,1.85293250129808,0.028225033487976198,0.01403735251140977,0.9946739313800744,4,8,16,27,0.9992106382069817,0.08014119279468065,0.08014119279468065,False,True,0.9999796485992901,16,0.15788664089601975,0.13499216396744107
coupled_0,coupled,0.0,2,chronological,0,1.786313713864834,0.020576764096499802,0.010226013401397208,0.9939379538434517,4,8,16,25,0.999593255167675,0.07912670498421656,0.07912670498421656,False,True,0.9999872044197871,1,0.13501202653902705,0.13501202653902705
coupled_0,coupled,0.0,2,shuffled,0,1.786313713864834,1.6696947930090702,0.9627479081999434,1.1532022645466962,4,8,16,25,0.14393375058767796,0.13394436106873253,0.13394436106873253,False,False,0.3866293104100433,16,0.010164267251917804,-0.41207564659985196
coupled_0,coupled,0.0,2,reversed,0,1.786313713864834,0.02171635010856626,0.010781462215578392,0.9929350154771656,4,8,16,25,0.999593255167675,-0.07912670498421656,0.07912670498421656,False,True,0.9999872044197868,1,0.13501202653902705,-0.13501202653902705
coupled_0,coupled,0.0,2,wrong_record,0,1.4833331199870903,0.003921792081357877,0.001975855410898797,1.007628844114897,4,8,15,18,0.9988707142798897,0.06988167015518454,0.06988167015518454,False,True,0.9999663825606369,1,0.133862401635748,0.133862401635748
coupled_0,coupled,0.0,2,chronological,1,1.501955000865386,0.0004136972134194703,0.00020693855682389165,1.0004348596569603,4,8,16,18,0.999327204196555,0.068774996588003,0.068774996588003,False,True,0.9999753597009537,1,0.1336694132994089,0.1336694132994089
coupled_0,coupled,0.0,2,shuffled,1,1.501955000865386,2.0,1.2190929001598458,1.0619175500307074,4,8,16,18,0.17653391681698452,0.33351935250105524,0.33351935250105524,False,False,0.28724392690248307,11,0.2791122896715758,-0.38020695453835573
coupled_0,coupled,0.0,2,reversed,1,1.501955000865386,0.0015036195677041128,0.0007516784185306843,0.9998252678746756,4,8,16,18,0.999327204196555,-0.068774996588003,0.068774996588003,False,True,0.9999753597009537,1,0.13366941329940893,-0.13366941329940893
coupled_0,coupled,0.0,2,wrong_record,1,1.9147885970765424,0.02598791678048306,0.012900167841214475,0.9927819878892724,4,8,16,29,0.9998033128034787,0.0789514971358911,0.0789514971358911,False,True,0.9999866985515989,1,0.13478899116559898,0.13478899116559898
coupled_0,coupled,0.0,2,chronological,2,1.85293250129808,0.021266037516550554,0.010609577730040032,0.9977954493669071,4,8,16,27,0.9993297137244253,0.07694015433604445,0.07694015433604445,False,True,0.9999679298357008,1,0.13429676612097613,0.13429676612097613
coupled_0,coupled,0.0,2,shuffled,2,1.85293250129808,1.2653421737997264,0.5794846652768886,0.9159335352535357,4,8,16,27,0.15826788142384082,-0.2456708541019093,0.2456708541019093,False,False,0.4753920805076551,1,0.3535827887682632,-0.3535827887682632
coupled_0,coupled,0.0,2,reversed,2,1.85293250129808,0.023267754820577122,0.011535825087702841,0.9915718277640603,4,8,16,27,0.9993297137244253,-0.07694015433604445,0.07694015433604445,False,True,0.9999679298357007,1,0.13429676612097613,-0.13429676612097613
coupled_0,coupled,0.0,2,wrong_record,2,1.501955000865386,0.0011679074561419677,0.0005854156063850683,1.00250341464368,4,8,16,18,0.9996064017459192,0.06521879859791066,0.06521879859791066,False,True,0.9999822913258907,1,0.13323661941732579,0.13323661941732579
coupled_0,coupled,0.0,2,chronological,3,1.5931568569324164,0.0056120953838322656,0.002804828142352996,0.9995653853045156,4,8,16,20,0.9991984056204466,0.07126719010843666,0.07126719010843666,False,True,0.9999724742018659,1,0.13371130638417775,0.13371130638417775
coupled_0,coupled,0.0,2,shuffled,3,1.5931568569324164,1.808047045653872,1.0120030352949905,1.1194432553374232,4,8,16,20,0.32344595227994577,-0.39577887238839116,0.39577887238839116,False,False,0.32344595227994577,8,0.39577887238839116,0.030503435506415755
coupled_0,coupled,0.0,2,reversed,3,1.5931568569324164,0.006372376432621677,0.003170800534275653,0.9951705043799947,4,8,16,20,0.9991984056204465,-0.07126719010843666,0.07126719010843666,False,True,0.9999724742018659,1,0.13371130638417775,-0.13371130638417775
coupled_0,coupled,0.0,2,wrong_record,3,1.85293250129808,0.0299691298025512,0.015004306134809298,1.0013174378878373,4,8,16,27,0.9967894008124526,0.07767335939906955,0.07767335939906955,False,True,0.9998944457231136,1,0.13419805852123806,0.13419805852123806
coupled_0,coupled,0.0,2,chronological,4,1.9147885970765424,0.03121162566126979,0.015531373538276227,0.9952300278641981,4,8,16,29,0.9994242728521161,0.08105679188241444,0.08105679188241444,False,True,0.9999871090504775,1,0.13504077638186138,0.13504077638186138
coupled_0,coupled,0.0,2,shuffled,4,1.9147885970765424,1.837519516088645,0.9006920909335413,0.9803347208532074,4,8,16,29,0.11050133221003645,0.24070607873232144,0.24070607873232144,False,False,0.37351496794365346,12,0.17986122905320023,0.3440976990287372
coupled_0,coupled,0.0,2,reversed,4,1.9147885970765424,0.02385317553788721,0.011790282959535998,0.9885713489852865,4,8,16,29,0.9994242728521161,-0.08105679188241442,0.08105679188241442,False,True,0.9999871090504776,1,0.13504077638186138,-0.13504077638186138
coupled_0,coupled,0.0,2,wrong_record,4,1.501955000865386,0.00041495580557903295,0.0002082557844211926,1.003749226405403,4,8,16,18,0.9991351673813068,0.06640593222440798,0.06640593222440798,False,True,0.9999791417634444,1,0.1333833321652653,0.1333833321652653
coupled_0,coupled,0.0,2,chronological,5,1.7509775004326928,0.0215196376333238,0.010640171847789906,0.9888802059857441,4,8,16,24,0.9970460077230617,0.07948417394169396,0.07948417394169396,False,True,0.9999382648428595,1,0.13473290039933877,0.13473290039933877
coupled_0,coupled,0.0,2,shuffled,5,1.7509775004326928,1.3876414764208485,0.8475014723756432,1.2214991938142532,4,8,16,24,0.15102046778255246,-0.48890837654759456,0.48890837654759456,False,False,0.32626629251791506,7,0.288454654230533,0.18724146705233327
coupled_0,coupled,0.0,2,reversed,5,1.7509775004326928,0.033384523763237625,0.01668563100832372,0.9996027576524908,4,8,16,24,0.9970460077230617,-0.07948417394169396,0.07948417394169396,False,True,0.9999382648428596,1,0.1347329003993388,-0.1347329003993388
coupled_0,coupled,0.0,2,wrong_record,5,1.85293250129808,0.0218218196074365,0.01078231091900376,0.9882137340489549,4,8,16,27,0.998507241332655,0.07932087216025369,0.07932087216025369,False,True,0.9999664510245698,1,0.13485656652705047,0.13485656652705047
coupled_0,coupled,0.0,2,chronological,6,1.5931568569324164,0.004690485060736024,0.002361373499409036,1.0068781666851714,4,8,16,20,0.9976024913947694,0.0710002280405794,0.0710002280405794,False,True,0.9999373744753652,1,0.13388818010392417,0.13388818010392417
coupled_0,coupled,0.0,2,shuffled,6,1.5931568569324164,2.0,1.0821941871408547,1.0802637361166036,4,8,16,20,0.1697099423469474,0.1446468461096871,0.1446468461096871,False,False,0.43462997059342096,12,0.20559569869111124,0.10930705724348914
coupled_0,coupled,0.0,2,reversed,6,1.5931568569324164,0.002547658278889578,0.001277370423451322,1.002780030615469,4,8,16,20,0.9976024913947694,-0.0710002280405794,0.0710002280405794,False,True,0.9999373744753652,1,0.13388818010392423,-0.13388818010392423
coupled_0,coupled,0.0,2,wrong_record,6,1.3999999999999988,0.0020963915184692298,0.0010479919219054704,0.9998055350564543,4,8,16,16,0.9986357155546824,0.07013435401921694,0.07013435401921694,False,True,0.9999522119919293,15,0.005009122182098427,0.1337395097282807
coupled_0,coupled,0.0,2,chronological,7,1.884412953234561,0.027071738778669547,0.013437222195888616,0.9927121642054345,4,8,16,28,0.9993087984471893,0.08126963597073912,0.08126963597073912,False,True,0.9999654468210448,1,0.1348222196199114,0.1348222196199114
coupled_0,coupled,0.0,2,shuffled,7,1.884412953234561,1.2284535624168524,0.5950624297153315,0.9687992251731667,4,8,16,28,0.48149603568125765,0.25419299762450415,0.25419299762450415,False,False,0.5679938520272761,1,0.39669676432946116,-0.39669676432946116
coupled_0,coupled,0.0,2,reversed,7,1.884412953234561,0.03200077575254445,0.015919240082915936,0.9949283858626559,4,8,16,28,0.9993087984471893,-0.08126963597073912,0.08126963597073912,False,True,0.9999654468210447,1,0.13482221961991142,-0.13482221961991142
coupled_0,coupled,0.0,2,wrong_record,7,1.7509775004326928,0.01656877850687664,0.008387622196390368,1.0124611410441877,4,8,16,24,0.9964960704289326,0.07772487799568839,0.07772487799568839,False,True,0.9999229621042237,1,0.13473756506712078,0.13473756506712078
coupled_0,coupled,0.0,2,chronological,8,1.5487565080661498,0.0023657752459667145,0.0011792501952557321,0.9969249591787501,4,8,16,19,0.9997521250839265,0.0703514138784566,0.0703514138784566,False,True,0.9999901147503725,1,0.13382914665499152,0.13382914665499152
coupled_0,coupled,0.0,2,shuffled,8,1.5487565080661498,2.0,1.0464692315443545,1.0400972583726544,4,8,16,19,0.1868290185443524,0.3817504085955611,0.3817504085955611,False,False,0.37050843000279854,9,0.17209943583953577,-0.4012921415770196
coupled_0,coupled,0.0,2,reversed,8,1.5487565080661498,0.0020799465777754512,0.0010391552884161973,0.999213440883272,4,8,16,19,0.9997521250839265,-0.0703514138784566,0.0703514138784566,False,True,0.9999901147503727,1,0.1338291466549915,-0.1338291466549915
coupled_0,coupled,0.0,2,wrong_record,8,1.8202638308846544,0.020965898604474804,0.010514953913844494,1.0030530159675828,4,8,16,26,0.9980290613228202,0.056631073784972306,0.056631073784972306,False,True,0.9999225583593032,1,0.13243944425072773,0.13243944425072773
coupled_0,coupled,0.0,2,chronological,9,1.6756589711823773,0.009743796095017854,0.004869778198282848,0.999564882268593,4,8,16,22,0.9977476073456806,0.07616364897070192,0.07616364897070192,False,True,0.9999493766483991,1,0.13477970293715838,0.13477970293715838
coupled_0,coupled,0.0,2,shuffled,9,1.6756589711823773,2.0,1.2514209095809268,1.1507512812415372,4,8,16,22,0.2122791913192092,0.1834905666032706,0.1834905666032706,False,False,0.29127633820020904,10,0.14787162440285673,0.1481881308563109
coupled_0,coupled,0.0,2,reversed,9,1.6756589711823773,0.014191336802686744,0.007022435458315727,0.9896792044264948,4,8,16,22,0.9977476073456806,-0.07616364897070192,0.07616364897070192,False,True,0.9999493766483992,1,0.1347797029371584,-0.1347797029371584
coupled_0,coupled,0.0,2,wrong_record,9,1.9147885970765424,0.030448314886197817,0.015105284142840647,0.9921917977594126,4,8,16,29,0.9999147871822794,0.08113525628485989,0.08113525628485989,False,True,0.9999947325966422,1,0.1352351400498117,0.1352351400498117
