delta_r,pair,method,RMSE_ARA,MAE_ARA,waveform_r,direction_agreement,quadrant_agreement,turn_error,endpoint_error,angular_path_error,radial_path_error,fallback_steps
0,9,wrong_lineage,1.1980375481257854,0.8830845188386663,-0.31889350773383995,0.49206349206349204,0.4838709677419355,0.5198412698412698,0.4366227116826009,0.12547139698412169,0.11247798512349136,0.0
0,10,direction_blind,0.8737381373160049,0.7373080475784757,-0.2460029371591097,0.5873015873015872,0.5887096774193549,0.023809523809523808,0.4585444983665794,0.11356715011841578,0.13845371719208197,0.0
0,10,previous_cycle,0.7723555673672045,0.5738901483165164,-0.08016539440983322,0.5317460317460317,0.5241935483870968,0.1111111111111111,0.28022713337421035,0.08639771194193674,0.13380516604039996,0.0
0,10,primary,1.0583015037683308,0.7740374364284651,-0.29997232921816386,0.49206349206349204,0.4838709677419355,0.4841269841269842,0.3215738911149148,0.10706561985075226,0.11938538261756432,0.0
0,10,wrong_lineage,1.214268925987509,0.921942572898585,-0.24041634958305302,0.5079365079365079,0.5,1.0,1.041470776186237,0.13723951184725797,0.11943925907148317,0.0
0,11,direction_blind,0.7294391579166679,0.47200856404614944,-0.2688312499498685,0.5317460317460317,0.532258064516129,0.023809523809523808,0.23055182593440005,0.05877758213438403,0.12317403270311819,0.0
0,11,previous_cycle,0.8262082994093589,0.6084327191072638,-0.07572538046869182,0.5317460317460317,0.532258064516129,0.0873015873015873,0.1762062775390307,0.08613772769597212,0.1204488475575744,0.0
0,11,primary,1.1196122038623335,0.8918739561664244,-0.1224761786913233,0.5238095238095238,0.5161290322580645,1.0,0.5337512986470596,0.12772213547998115,0.1184772549773688,0.0
0,11,wrong_lineage,1.1258812984467352,0.9397204518919895,-0.06472402857945901,0.5158730158730158,0.5161290322580645,1.0,1.0252377850682803,0.13638763429304723,0.11358477081962359,0.0
0,12,direction_blind,0.7530430838472898,0.49357242617025965,-0.24638514706805809,0.5238095238095238,0.532258064516129,0.05555555555555555,0.22727444768756822,0.06981795888309097,0.13377239986661232,0.0
0,12,previous_cycle,0.8391541967656843,0.6260488330000384,-0.07314622537328042,0.5555555555555556,0.5645161290322581,0.10317460317460317,0.15216298824555644,0.08642985022285302,0.1247315329888855,0.0
0,12,primary,1.036386134479537,0.8678653089991382,-0.16553326097766866,0.5079365079365079,0.5,1.0,1.0864097372051142,0.12170472989071064,0.11688268860492658,0.0
0,12,wrong_lineage,1.0203652881187768,0.8119527167023188,-0.26108987414209495,0.5396825396825398,0.532258064516129,1.0,0.6933197504615134,0.11178498351292107,0.11728438388282106,0.0
0,13,direction_blind,0.9583162812049293,0.8051518953675885,-0.37160202636110695,0.5555555555555556,0.5645161290322581,0.023809523809523808,0.6353316373904818,0.12141409815130953,0.13741916124711215,0.0
0,13,previous_cycle,0.7834579003825092,0.5880497694046518,-0.08251960219300844,0.5396825396825397,0.532258064516129,0.0992063492063492,0.3075030549973199,0.09213158019613087,0.13587782368326007,0.0
0,13,primary,1.215223659486269,0.9014640835717064,-0.27696694499598695,0.5079365079365079,0.5,1.0,1.074584605209671,0.1298260962488728,0.12477363339027692,0.0
0,13,wrong_lineage,1.1291377254791768,0.8671344036525572,-0.2755648917323429,0.5079365079365079,0.5,1.0,0.3562349704050697,0.11889625437715605,0.11644904427976033,0.0
0,14,direction_blind,0.7658274461119562,0.5569134360629473,-0.33177773459406934,0.5317460317460317,0.5403225806451613,0.04365079365079365,0.32195214562309493,0.0793070006788099,0.13293202844745228,0.0
0,14,previous_cycle,0.7897671142527611,0.5778742273516766,-0.03892234288237238,0.5317460317460317,0.532258064516129,0.10714285714285714,0.16490005521301435,0.07971153989392366,0.12084780322917649,0.0
0,14,primary,1.0691846773571534,0.8067987915436885,-0.17331352454816495,0.5238095238095238,0.5161290322580645,1.0,0.4304208374482932,0.11056627841589013,0.11002167316022823,0.0
0,14,wrong_lineage,0.8298675837028282,0.6096092141447202,-0.0958815955444619,0.5238095238095238,0.5161290322580645,0.31746031746031744,0.20648215524764835,0.08233890569649698,0.1129001158021042,0.0
0,15,direction_blind,0.9363610506706861,0.7234924825448255,-0.3033454085053801,0.5079365079365079,0.5,0.047619047619047616,0.15884893458622862,0.09977299740201373,0.12636486992385537,0.0
0,15,previous_cycle,0.8330598492423207,0.6171133808278351,-0.03728018189334099,0.5317460317460317,0.532258064516129,0.11507936507936507,0.1924173562577819,0.08532513013610923,0.12892698571042777,0.0
0,15,primary,0.7104375263515978,0.47849865127516067,-0.09252154131467835,0.5396825396825397,0.5483870967741935,0.3214285714285714,0.25381998661753935,0.06245577127455714,0.11441924454547064,0.0
0,15,wrong_lineage,0.738516244059978,0.5018339089932373,-0.11099422949315776,0.5317460317460317,0.532258064516129,0.5714285714285714,0.38242686045449414,0.06442168001440599,0.11052717232377925,0.0
0,16,direction_blind,0.8195622958873421,0.7068569674126464,-0.03500366031956326,0.5555555555555556,0.5564516129032258,0.027777777777777776,0.6668828440580459,0.11692947712556902,0.14282369343273094,0.0
0,16,previous_cycle,0.7701120572791695,0.5695301813691387,-0.07769706655945469,0.5476190476190477,0.5403225806451613,0.08333333333333333,0.3067941518860132,0.08877381482780652,0.13214382234769617,0.0
0,16,primary,0.8938409810282029,0.6406104802691677,-0.10231272651498793,0.5396825396825397,0.5403225806451613,1.0,0.7108715423873109,0.09072447761765438,0.11993683355941658,0.0
0,16,wrong_lineage,1.2531469630622354,0.9640728314529293,-0.2816617491183083,0.5079365079365079,0.5,0.3611111111111111,0.7279094668323467,0.13305866990899357,0.10364366528253682,0.0
0,17,direction_blind,0.944256911909056,0.7996937500335717,-0.31131179427172195,0.5,0.5080645161290323,0.05952380952380952,0.5589485503697555,0.1246663413351435,0.13509336712272718,0.0
0,17,previous_cycle,0.7615650687480027,0.5601827657708653,-0.08513005734272845,0.5317460317460317,0.532258064516129,0.07142857142857142,0.25607371763775044,0.08189737080081105,0.1309924035927034,0.0
0,17,primary,1.1722802425307326,0.8294890591869306,-0.24206888721754027,0.5317460317460317,0.5403225806451613,0.2619047619047619,0.7146351356094309,0.11668866786014706,0.10286724774858348,0.0
0,17,wrong_lineage,1.0860225903987573,0.805857623173843,-0.26775955838596954,0.49206349206349204,0.49193548387096775,0.3214285714285714,0.28318178395001126,0.10934301752198378,0.09711495724225311,0.0
0,18,direction_blind,0.9426859668377321,0.756229561795694,-0.2745502184169446,0.49206349206349204,0.4838709677419355,0.03968253968253968,0.29051904500175063,0.11379876563368005,0.12899844376084063,0.0
0,18,previous_cycle,0.7690418194687474,0.5692137311321801,-0.09231594225428215,0.5317460317460317,0.532258064516129,0.10317460317460317,0.2963850230598227,0.08854664656274368,0.13330227924581978,0.0
0,18,primary,1.2093268021048713,0.8862412667113975,-0.20412324541403087,0.5,0.49193548387096775,0.3849206349206349,0.6495532396995847,0.12425507704634653,0.11009792636687747,0.0
0,18,wrong_lineage,1.2167022574996635,0.9144183285269663,-0.1769995395163532,0.5238095238095238,0.5241935483870968,1.0,1.305769048697334,0.1292314572933782,0.11663785497348651,0.0
0,19,direction_blind,0.7763044490513167,0.5891452421033876,-0.35443902463805593,0.5,0.5,0.03968253968253968,0.11211865552463166,0.08361497887635741,0.1263505213565167,0.0
0,19,previous_cycle,0.8190961734503954,0.6042994592064037,-0.08446794862932566,0.5079365079365079,0.5080645161290323,0.10714285714285714,0.18633076475999585,0.08587870447094353,0.12176377067504707,0.0
0,19,primary,1.0901291279076628,0.8809869788309977,-0.18252123778295248,0.5238095238095238,0.5161290322580645,1.0,0.7798982360867583,0.12227010703247004,0.11856016979408479,0.0
0,19,wrong_lineage,0.767288673398074,0.5721297673495219,-0.23270703115618285,0.5238095238095238,0.5161290322580645,0.38095238095238093,0.22468455138370336,0.07521218653706585,0.11902949899273288,0.0
0,20,direction_blind,0.8259704964950314,0.6435324912125749,-0.2424286852226386,0.5396825396825397,0.5483870967741935,0.027777777777777776,0.5797131882402815,0.09775961113886775,0.15933764563916625,0.0
0,20,previous_cycle,0.8084685362040902,0.6035295060903612,0.005532929618989681,0.5396825396825397,0.5403225806451613,0.1111111111111111,0.2519275959592687,0.1029330351519474,0.13209343721572112,0.0
0,20,primary,0.9281521249475133,0.7149371828806297,-0.07364159364590808,0.5079365079365079,0.5080645161290323,0.34523809523809523,0.4550589062722581,0.10094033972310065,0.11773710704542775,0.0
0,20,wrong_lineage,0.9086625276284166,0.6616195052385296,0.035204581123884075,0.46825396825396826,0.467741935483871,0.28968253968253965,0.41809002352273517,0.08988647494534255,0.11359818660211629,0.0
0,21,direction_blind,0.9337877093224335,0.7968586712304717,-0.2710238835904214,0.5079365079365079,0.5,0.023809523809523808,0.5555689171449872,0.12536280675346143,0.13223731263618344,0.0
0,21,previous_cycle,0.7878423858497767,0.5886044806429376,-0.0667488691808792,0.5476190476190477,0.5403225806451613,0.07936507936507936,0.3195677518118834,0.09762238616109145,0.13345042347335434,0.0
0,21,primary,1.0822847781428113,0.822054141590147,-0.12824630464998693,0.4841269841269841,0.4838709677419355,0.30952380952380953,0.3852814476595072,0.11282283753357959,0.11346962268230698,0.0
0,21,wrong_lineage,0.9040753943274039,0.6851459383036178,0.09177272582436369,0.5158730158730158,0.5161290322580645,0.39285714285714285,0.39516330833810553,0.09438870533171868,0.12624410440468856,0.0
0,22,direction_blind,0.7251814658922743,0.4693488836873003,-0.1648234498656539,0.5555555555555556,0.5483870967741935,0.051587301587301584,0.15328424386757467,0.05798325682950277,0.12397206807825265,0.0
0,22,previous_cycle,0.8176719636530191,0.6017024419505497,-0.06644135750786727,0.5396825396825398,0.5403225806451613,0.07142857142857142,0.17965287943735986,0.08472202648186025,0.11992260862656542,0.0
0,22,primary,0.725966956526261,0.47505369135056374,0.17418346202056673,0.5396825396825397,0.532258064516129,0.2738095238095238,0.2444040952022645,0.060823573982730444,0.11515711333159132,0.0
0,22,wrong_lineage,0.7281590323976403,0.4723041074027059,0.026820154772001722,0.5555555555555556,0.5483870967741935,0.24603174603174602,0.2740095473451998,0.05755141947750039,0.11685649273350374,0.0
0,23,direction_blind,0.8037913447080348,0.6902164006996012,-0.13212248896015838,0.5396825396825397,0.5403225806451613,0.03571428571428571,0.4738482822565664,0.10663612771776235,0.14075850072113322,0.0
0,23,previous_cycle,0.7959479983275619,0.5926102269972621,-0.06781382638144999,0.5555555555555556,0.5564516129032258,0.07142857142857142,0.3073560244046378,0.09717444826017942,0.12709590284916944,0.0
0,23,primary,0.8967659225631861,0.6350582354605903,-0.11154961787389538,0.46825396825396826,0.46774193548387094,0.2619047619047619,0.4189900629095721,0.08876883041526712,0.12076243704621112,0.0
0,23,wrong_lineage,0.9814449609689206,0.7217448622071557,-0.09902228130226862,0.4603174603174603,0.46774193548387094,0.26587301587301587,0.48608277476601514,0.09687728522071756,0.11421701141855443,0.0
0,24,direction_blind,0.8145939972244189,0.6782656658291268,-0.2319781509725799,0.4841269841269841,0.49193548387096775,0.07936507936507936,0.6891413245870293,0.10063124053446143,0.14654618551881382,0.0
0,24,previous_cycle,0.8160117372813709,0.6132979232447605,-0.04826681030107033,0.5476190476190477,0.5483870967741935,0.11904761904761904,0.6307938019231956,0.08784754298711075,0.127020620969172,0.0
0,24,primary,0.8103653652348253,0.5515700523325747,-0.21320882059088403,0.5634920634920635,0.5725806451612904,0.6746031746031746,0.38338146692855174,0.07014587785613355,0.10703438351048569,0.0
0,24,wrong_lineage,0.8828912845165889,0.671997507261655,-0.1411364518161694,0.5396825396825397,0.5403225806451613,0.38095238095238093,0.32116276827791357,0.09322978151613955,0.10613895634883438,0.0
0,25,direction_blind,0.7963206773817092,0.6644757169012463,-0.0969701530598146,0.4841269841269841,0.49193548387096775,0.03571428571428571,0.3568857724588221,0.10527874812295539,0.15284748489494532,0.0
0,25,previous_cycle,0.8409963044833066,0.6242810061744661,-0.05966828563532524,0.5317460317460317,0.532258064516129,0.12301587301587301,0.4113138580817544,0.08842806548155627,0.13166185018582857,0.0
0,25,primary,0.8534897325977739,0.6732397724359837,-0.19695780093534704,0.4841269841269841,0.49193548387096775,0.4444444444444444,0.2737603033602579,0.09512006690100014,0.11158974120832227,0.0
0,25,wrong_lineage,0.8604182172231574,0.6349387326642162,-0.20624743517284205,0.5,0.5080645161290323,1.0,0.2855169306770827,0.08270528891423928,0.10770696451527458,0.0
0,26,direction_blind,0.8766851322839302,0.7227995350739556,-0.2083047396508551,0.5158730158730158,0.5161290322580645,0.01984126984126984,0.43845767892496845,0.11107904075994164,0.13933760580559873,0.0
0,26,previous_cycle,0.7749719449377352,0.5850646563713617,-0.04109005891640822,0.5317460317460317,0.5241935483870968,0.06746031746031746,0.3437030201720689,0.09775174640922954,0.130478289504937,0.0
0,26,primary,1.1947914823450634,0.9049024142515327,-0.2715994602651608,0.4603174603174603,0.45161290322580644,0.4246031746031746,0.5011563738377851,0.12376296850092194,0.11490104769044762,0.0
0,26,wrong_lineage,0.8353039403201845,0.5630183895741818,-0.20091325147050065,0.49206349206349204,0.4838709677419355,0.2698412698412698,0.31463918699390003,0.0708051811389986,0.11352412480791699,0.0
0,27,direction_blind,0.7604675803110361,0.5592408834933356,-0.2388639528744853,0.47619047619047616,0.46774193548387094,0.031746031746031744,0.22601090260046353,0.07270851914654296,0.13174770506975242,0.0
0,27,previous_cycle,0.8049436276186805,0.5966425539291199,-0.08379600247870644,0.5476190476190477,0.5483870967741935,0.0992063492063492,0.16741255511694142,0.08547259052084344,0.12182647538830953,0.0
0,27,primary,0.7395097172121556,0.5040325447716383,-0.3023641197373873,0.3968253968253968,0.4032258064516129,0.31746031746031744,0.3314206440022578,0.058606169237532785,0.10961211625195347,0.0
0,27,wrong_lineage,0.8658806842460717,0.6445215885441521,-0.042058643575148595,0.4126984126984127,0.41935483870967744,0.23809523809523808,0.5927586274868955,0.08358880832445656,0.11611991166492974,0.0
0,28,direction_blind,0.8305602829399668,0.6094935204865826,-0.163366150612625,0.5079365079365079,0.5161290322580645,0.031746031746031744,0.6092440534854828,0.0777603883802502,0.14421847158882162,0.0
0,28,previous_cycle,0.8635632922235135,0.6364118625600642,-0.10766137305042782,0.5238095238095238,0.532258064516129,0.09523809523809523,0.13845703583902141,0.09335872802571277,0.13028680190487796,0.0
0,28,primary,0.8432643928267146,0.644268784648842,-0.06239836792463378,0.4603174603174603,0.45161290322580644,0.3333333333333333,0.5006660011936956,0.08784948167571618,0.11797269468898733,0.0
0,28,wrong_lineage,0.9584098790130312,0.7591755893764204,-0.1377320268240198,0.47619047619047616,0.46774193548387094,1.0,0.6378658052282928,0.11249421848686425,0.11386383179041036,0.0
0,29,direction_blind,0.729423364577158,0.47121596567387025,-0.23934433827113133,0.5079365079365079,0.5161290322580645,0.047619047619047616,0.19642538793050957,0.05667884098646607,0.1278951922592959,0.0
0,29,previous_cycle,0.8052596527707792,0.5970226875137588,-0.071871837664916,0.5238095238095237,0.5161290322580645,0.0873015873015873,0.1840212309134306,0.08610761454178176,0.12182160007262638,0.0
0,29,primary,1.0278746100474616,0.714966359904829,-0.14418652960049588,0.5158730158730158,0.5161290322580645,0.3373015873015873,0.3003376946066252,0.09747420155027177,0.1166645954770485,0.0
0,29,wrong_lineage,1.1018224632378666,0.8322689916191628,-0.21690475800751724,0.46825396825396826,0.47580645161290325,0.35714285714285715,0.415079261828604,0.11490946403687827,0.10738789918379427,0.0
0,30,direction_blind,0.722717354345264,0.47118981865345033,-0.2037647120212916,0.5079365079365079,0.5080645161290323,0.05952380952380952,0.11678048305347535,0.05544100139982523,0.12971686612506955,0.0
0,30,previous_cycle,0.8087892671512689,0.595721796261897,-0.08819843108287254,0.5476190476190477,0.5483870967741935,0.07936507936507936,0.1757078259530479,0.08613484576284977,0.12128113186217036,0.0
0,30,primary,1.0379965636839779,0.7135972416230483,-0.33613595281768294,0.4444444444444444,0.45161290322580644,0.373015873015873,0.19394547545511756,0.09670668292586371,0.10960597452884382,0.0
0,30,wrong_lineage,0.8800538119658874,0.6584775453543112,-0.1566897516253638,0.5317460317460317,0.5241935483870968,1.0,0.2524755364588216,0.09377776249355248,0.11945726136544843,0.0
0,31,direction_blind,0.9330516547656426,0.7559456716440259,-0.19989096257725913,0.5555555555555556,0.5483870967741935,0.023809523809523808,0.34513750650139186,0.11734211522365115,0.13460922862339827,0.0
0,31,previous_cycle,0.7825489817236937,0.5836003345999645,-0.08084194845337345,0.5476190476190477,0.5483870967741935,0.10714285714285714,0.2970108523753179,0.09181017945773282,0.13576201069257526,0.0
0,31,primary,0.7845522477216206,0.5570892885948391,0.02993109789821608,0.5158730158730158,0.5241935483870968,0.3412698412698413,0.4091265613776398,0.07527796356086808,0.12510323161361325,0.0
0,31,wrong_lineage,1.2670369303523261,0.9796721782163682,-0.27271074544976703,0.5396825396825398,0.5403225806451613,1.0,1.300396343929019,0.13570361816822651,0.11428681323649695,0.0
0,32,direction_blind,0.7861243186746059,0.6242420224730898,-0.004230156445700061,0.5555555555555556,0.5564516129032258,0.04365079365079365,0.32696507082362825,0.09334546845954789,0.15604352205741112,0.0
0,32,previous_cycle,0.8215453577061361,0.6162326197012429,-0.07052012496243892,0.5317460317460317,0.532258064516129,0.1111111111111111,0.6485074021669905,0.08621488092290931,0.12715046673727845,0.0
0,32,primary,1.0673689792947822,0.8215243213546475,-0.10699795287077071,0.5317460317460317,0.5241935483870968,1.0,0.2729315884186998,0.11396367315791907,0.10749787700354739,0.0
0,32,wrong_lineage,0.9112659161436354,0.6438009175127495,0.1693133806485856,0.5634920634920635,0.5725806451612904,0.3412698412698413,0.32675335736324573,0.09323170299638422,0.11183090307535261,0.0
0,33,direction_blind,0.8988849740393584,0.7323756184300678,-0.2584508441319793,0.5158730158730158,0.5241935483870968,0.027777777777777776,0.8112763876646727,0.11813643988349823,0.13359666271577064,0.0
0,33,previous_cycle,0.746474150670644,0.5517597294316066,-0.06899347055050786,0.5555555555555556,0.5483870967741935,0.0992063492063492,0.2977751853899061,0.08208297883414015,0.12927348433394004,0.0
0,33,primary,1.0564863755664229,0.7489269202924067,-0.12928930909497965,0.45238095238095233,0.4596774193548387,0.34523809523809523,0.5308720833738867,0.1051512389527722,0.11471328373020495,0.0
0,33,wrong_lineage,0.9356085770849347,0.7122634100563956,-0.04797793395798493,0.5476190476190477,0.5483870967741935,1.0,0.6962502320539643,0.10450884461275567,0.12021688799825718,0.0
0,34,direction_blind,0.8948013321725033,0.7894691924044611,-0.19570038692769037,0.5476190476190477,0.5403225806451613,0.03968253968253968,0.7802028261480385,0.12562745735979702,0.14460020098057236,0.0
0,34,previous_cycle,0.7796420672047599,0.583835814143298,-0.08149169469924275,0.5317460317460317,0.532258064516129,0.1111111111111111,0.3212393205722939,0.09514189768187514,0.13421290391237034,0.0
0,34,primary,0.8158805602011545,0.5824750315366336,0.023618041149128934,0.49206349206349204,0.4838709677419355,0.24603174603174602,0.752141691206462,0.08157494271437224,0.1305608318470527,0.0
0,34,wrong_lineage,1.0807081536951273,0.7777749293453545,-0.22282639718954989,0.5079365079365079,0.5,1.0,0.7775652319323819,0.11169077865985563,0.12039259994363237,0.0
0,35,direction_blind,0.7940585249339387,0.6979592234168641,-0.406694602904121,0.5238095238095237,0.5241935483870968,0.04365079365079365,0.24902977530327938,0.09687462904672148,0.13116524387637696,0.0
0,35,previous_cycle,0.8161457052631402,0.5949055328837826,-0.0792265851575118,0.5396825396825397,0.5403225806451613,0.09523809523809523,0.1929097674022498,0.08269284596641405,0.12038286997114671,0.0
0,35,primary,0.9058199383648852,0.7048780600354616,-0.09676416509520727,0.5079365079365079,0.5,0.28968253968253965,0.4358924895009784,0.09292776362616355,0.11909009334822723,0.0
0,35,wrong_lineage,1.1045535795531691,0.884629523366075,-0.18904089135060323,0.4841269841269841,0.4838709677419355,1.0,0.6945360404063383,0.12461288770926318,0.11536863046743469,0.0
0,36,direction_blind,0.814418749891984,0.6097477656107739,-0.43604875352225836,0.5,0.5,0.07936507936507936,0.3571824575754413,0.08920961901833466,0.14355824803047734,0.0
0,36,previous_cycle,0.7503479187926256,0.5547820227849585,0.008472883556996753,0.5476190476190477,0.5403225806451613,0.0992063492063492,0.2023807537597615,0.0778644800009006,0.12811509016986705,0.0
0,36,primary,1.0347601496087497,0.7760042561316935,-0.24851125962712672,0.47619047619047616,0.4838709677419355,1.0,0.5968606138248105,0.1154891794347195,0.11673658529744982,0.0
0,36,wrong_lineage,0.9083249945708988,0.66095318274635,0.14081780770652016,0.47619047619047616,0.4838709677419355,0.27380952380952384,0.42515426943160456,0.09422615736785922,0.11783188092034944,0.0
0,37,direction_blind,0.970006735584243,0.8306686310479925,-0.127919464181661,0.5634920634920635,0.5564516129032258,0.051587301587301584,0.6052289935900145,0.13594030751292857,0.14662806415474783,0.0
0,37,previous_cycle,0.7590599539501504,0.5349082220081778,-0.033959531079875316,0.5555555555555556,0.5483870967741935,0.1111111111111111,0.3754367754111621,0.08321751360094756,0.12743509407636383,0.0
0,37,primary,1.1242266936580172,0.8132644479928344,-0.23812273679809298,0.47619047619047616,0.47580645161290325,0.30952380952380953,0.5335013682672284,0.11966317754864066,0.11939015702544842,0.0
