x_P,x_R,radius_mean,successor_loss,successor_no_history_loss,history_coherence_mean,history_coherence_peak,history_peak_lag,end_index,end_time_s,quadrant,parent_step
1.813184191189509,2.0,0.6999488202395143,0.1259589779456383,0.11916556229486423,0.4570112749581513,0.5168558307209924,111,11647,7753.74437,Ab,0.0
1.8072653904182765,2.0,0.7036727448111952,0.11803508919879556,0.11510640698136898,0.4644117836606243,0.5143919737104949,16,11711,7753.87237,Ab,0.005918800771232524
1.8012852538318884,1.9994760694633262,0.6966015040437847,0.11278010192892615,0.11280965414024399,0.4825875709689085,0.5480191995908539,16,11775,7754.000370000001,Ab,0.006003043961118098
1.813184191189509,2.0,0.6949831443967357,0.1159639458989622,0.11335156324960527,0.49660273271267574,0.5532607195118644,16,11839,7754.12837,Ab,0.011910466550384932
1.8072653904182765,1.9386799804577353,0.7015971161565019,0.10815966978752559,0.11158073625125935,0.4993948878878282,0.5531024171688165,16,11903,7754.25637,Ab,0.06160500790709528
2.0,2.0,0.7118915063381419,0.11872752506139907,0.11699540361787092,0.49685703398128855,0.5477559230953011,94,11967,7754.384370000001,Ab,0.20225423240882529
2.0,2.0,0.7193134020900451,0.12220796594833783,0.11826518221536216,0.4998619477773643,0.5450847841862494,85,12031,7754.51237,Ab,0.0
1.993957243043918,2.0,0.7227704773326535,0.12048374150159612,0.11633613375883987,0.5068634938020556,0.5807375592442147,75,12095,7754.64037,Ab,0.006042756956081918
1.9878505403825937,2.0,0.7202619599682496,0.12204984189221084,0.11220043292428261,0.5170552797793218,0.5781293228176633,75,12159,7754.768370000001,Ab,0.0061067026613244035
1.9816785241547514,2.0,0.7297732348502659,0.11695171882080091,0.1073875372057277,0.5155895389496903,0.573710636428125,75,12223,7754.89637,Ab,0.0061720162278422475
1.9816785241547514,2.0,0.7407757269242465,0.11493682360402362,0.10844313426075632,0.5158557740838907,0.5668056410654312,75,12287,7755.02437,Ab,0.0
1.9816785241547514,2.0,0.7416932019177874,0.10864439898940746,0.10476274134534665,0.5314675096666274,0.5926053728250309,75,12351,7755.152370000001,Ab,0.0
