split,video,file,track_id,segment_index,start_frame,candidate,increment_ara,local_directed,parent_directed,local_reverse_orientation,parent_reverse_orientation,local_reversible,parent_reversible,local_reversible_sign,parent_reversible_sign,return_mae
calibration,V02,V02_Amp0.0_umf1.25.csv,1319,0,2673,fibonacci_8_21,1.2380952380952381,0.7402078833092547,0.5392444045147409,0.7498949277012112,0.5458283097909291,0.7402078833092547,0.5392444045147409,1.0,1.0,0.14511069903406207
calibration,V02,V02_Amp0.0_umf1.25.csv,1319,0,2673,three_eighths,1.25,0.7351949180495287,0.569604487273061,0.7379901657964494,0.499497141198447,0.7351949180495287,0.499497141198447,1.0,-1.0,0.15399898430195486
calibration,V02,V02_Amp0.0_umf1.25.csv,1319,0,2673,one_over_e,1.2642411176571153,0.7209538003924134,0.5177071836919396,0.723749048139334,0.5485898275241547,0.7209538003924134,0.5177071836919396,1.0,1.0,0.2252045725875312
calibration,V02,V02_Amp0.0_umf1.25.csv,1319,0,2673,one_third,1.3333333333333335,0.6590104343081702,0.4186519416697989,0.6546568324631159,0.4548327646991366,0.6546568324631159,0.4186519416697989,-1.0,1.0,0.40300235851318106
calibration,V02,V02_Amp0.0_umf1.25.csv,1331,0,2702,persistence,0.0,0.28373586892893243,0.28958342416057037,0.28373586892893243,0.28958342416057037,0.28373586892893243,0.28958342416057037,1.0,1.0,0.2407491973338193
calibration,V02,V02_Amp0.0_umf1.25.csv,1331,0,2702,ridge,1.0,0.7162641310710676,0.5072743878856179,0.7162641310710676,0.5072743878856179,0.7162641310710676,0.5072743878856179,1.0,1.0,0.5770701290572244
calibration,V02,V02_Amp0.0_umf1.25.csv,1331,0,2702,silver_conjugate,1.1715728752538097,0.7765828747255825,0.44839988483989957,0.6459679473521831,0.5947391260789383,0.6459679473521831,0.44839988483989957,-1.0,1.0,0.3136685015269248
calibration,V02,V02_Amp0.0_umf1.25.csv,1331,0,2702,two_fifths,1.2,0.7481557499793923,0.4601927292615826,0.6221923155106477,0.5678561982610746,0.6221923155106477,0.4601927292615826,-1.0,1.0,0.2659532513577186
calibration,V02,V02_Amp0.0_umf1.25.csv,1331,0,2702,phi,1.2360679774997896,0.7120877724796026,0.4010396041622528,0.6103432704794429,0.4470577642663791,0.6103432704794429,0.4010396041622528,-1.0,1.0,0.14863184165232762
calibration,V02,V02_Amp0.0_umf1.25.csv,1331,0,2702,fibonacci_8_21,1.2380952380952381,0.7100605118841541,0.38482151939866616,0.6083160098839944,0.38623994640292025,0.6083160098839944,0.38482151939866616,-1.0,1.0,0.15201060931140825
calibration,V02,V02_Amp0.0_umf1.25.csv,1331,0,2702,three_eighths,1.25,0.6981557499793922,0.49272561211438215,0.5964112479792325,0.43716704181100496,0.5964112479792325,0.43716704181100496,-1.0,-1.0,0.13022571786800588
calibration,V02,V02_Amp0.0_umf1.25.csv,1331,0,2702,one_over_e,1.2642411176571153,0.6839146323222769,0.5317033566604259,0.5821701303221172,0.3981364404533956,0.5821701303221172,0.3981364404533956,-1.0,-1.0,0.1923033084524933
calibration,V02,V02_Amp0.0_umf1.25.csv,1331,0,2702,one_third,1.3333333333333335,0.6148224166460587,0.47090291073992674,0.5219079367234083,0.479499624855662,0.5219079367234083,0.47090291073992674,-1.0,1.0,0.34400520002901525
calibration,V02,V02_Amp0.0_umf1.25.csv,1336,0,2712,persistence,0.0,0.030708556398089115,0.369452412911377,0.030708556398089115,0.369452412911377,0.030708556398089115,0.369452412911377,1.0,1.0,0.04848005528004917
calibration,V02,V02_Amp0.0_umf1.25.csv,1336,0,2712,ridge,1.0,0.9692914436019109,0.5853803517877576,0.9692914436019109,0.5853803517877576,0.9692914436019109,0.5853803517877576,1.0,1.0,0.6442312274032037
calibration,V02,V02_Amp0.0_umf1.25.csv,1336,0,2712,silver_conjugate,1.1715728752538097,0.82188743093518,0.5179099754008973,0.8349668185572006,0.45271353359661504,0.82188743093518,0.45271353359661504,1.0,-1.0,0.44661373613280775
calibration,V02,V02_Amp0.0_umf1.25.csv,1336,0,2712,two_fifths,1.2,0.7934603061889898,0.4305475870886255,0.8065396938110103,0.4305475870886255,0.7934603061889898,0.4305475870886255,1.0,1.0,0.36276523436292846
calibration,V02,V02_Amp0.0_umf1.25.csv,1336,0,2712,phi,1.2360679774997896,0.7573923286892001,0.5486916324906081,0.7704717163112207,0.49692715440499935,0.7573923286892001,0.49692715440499935,1.0,-1.0,0.16553699366031108
calibration,V02,V02_Amp0.0_umf1.25.csv,1336,0,2712,fibonacci_8_21,1.2380952380952381,0.7553650680937516,0.5304462871315723,0.7684444557157721,0.49084537261865346,0.7553650680937516,0.49084537261865346,1.0,-1.0,0.1756732966375534
calibration,V02,V02_Amp0.0_umf1.25.csv,1336,0,2712,three_eighths,1.25,0.7434603061889897,0.5919200455987661,0.7565396938110103,0.4551310869043679,0.7434603061889897,0.4551310869043679,1.0,-1.0,0.21865366900163297
calibration,V02,V02_Amp0.0_umf1.25.csv,1336,0,2712,one_over_e,1.2642411176571153,0.7292191885318744,0.5039625896534901,0.7422985761538949,0.5008166461736181,0.7292191885318744,0.5008166461736181,1.0,-1.0,0.31070184675783474
calibration,V02,V02_Amp0.0_umf1.25.csv,1336,0,2712,one_third,1.3333333333333335,0.6601269728556562,0.36945241291138586,0.6732063604776768,0.36945241291137165,0.6601269728556562,0.36945241291137165,1.0,-1.0,0.440578848964641
calibration,V02,V02_Amp0.0_umf1.25.csv,1372,0,2791,persistence,0.0,0.21228347458644814,0.4622834745864508,0.21228347458644814,0.4622834745864508,0.21228347458644814,0.4622834745864508,1.0,1.0,0.29957455472961864
calibration,V02,V02_Amp0.0_umf1.25.csv,1372,0,2791,ridge,1.0,0.7877165254135519,0.38156715402521324,0.7877165254135519,0.38156715402521324,0.7877165254135519,0.38156715402521324,1.0,1.0,0.5561574387489564
calibration,V02,V02_Amp0.0_umf1.25.csv,1372,0,2791,silver_conjugate,1.1715728752538097,0.7146401163896006,0.46497673606083034,0.6870908638950057,0.4265728748044699,0.6870908638950057,0.4265728748044699,-1.0,-1.0,0.2351915076720218
calibration,V02,V02_Amp0.0_umf1.25.csv,1372,0,2791,two_fifths,1.2,0.6862129916434103,0.45000000000000284,0.6761863419094591,0.5221493680275802,0.6761863419094591,0.45000000000000284,-1.0,1.0,0.18747625750281552
calibration,V02,V02_Amp0.0_umf1.25.csv,1372,0,2791,phi,1.2360679774997896,0.675592827196128,0.46562856643545225,0.6648601548168096,0.5959713474939019,0.6648601548168096,0.46562856643545225,-1.0,1.0,0.2041696026997688
calibration,V02,V02_Amp0.0_umf1.25.csv,1372,0,2791,fibonacci_8_21,1.2380952380952381,0.6776200877915766,0.45238095238095255,0.662832894221361,0.5476190476190474,0.662832894221361,0.45238095238095255,-1.0,1.0,0.20754837035884943
calibration,V02,V02_Amp0.0_umf1.25.csv,1372,0,2791,three_eighths,1.25,0.6895248496963384,0.5000000000000011,0.6509281323165992,0.46565038796695335,0.6509281323165992,0.46565038796695335,-1.0,-1.0,0.14405630686678586
calibration,V02,V02_Amp0.0_umf1.25.csv,1372,0,2791,one_over_e,1.2642411176571153,0.6877517262599879,0.4077387784416435,0.6528640393216669,0.39766481018585687,0.6528640393216669,0.39766481018585687,-1.0,-1.0,0.11822614464688723
calibration,V02,V02_Amp0.0_umf1.25.csv,1372,0,2791,one_third,1.3333333333333335,0.6360981087434292,0.549597464404403,0.5841553036793719,0.530514415388168,0.5841553036793719,0.530514415388168,-1.0,-1.0,0.3572703201686595
calibration,V02,V02_Amp0.0_umf1.25.csv,1397,1,2856,persistence,0.0,0.17271861047393267,0.38080499060578354,0.17271861047393267,0.38080499060578354,0.17271861047393267,0.38080499060578354,1.0,1.0,0.21647962894163672
calibration,V02,V02_Amp0.0_umf1.25.csv,1397,1,2856,ridge,1.0,0.8272813895260673,0.4478657697245032,0.8272813895260673,0.4478657697245032,0.8272813895260673,0.4478657697245032,1.0,1.0,0.5656992475845658
calibration,V02,V02_Amp0.0_umf1.25.csv,1397,1,2856,silver_conjugate,1.1715728752538097,0.7031224314157851,0.4918451550020926,0.7679519744425303,0.5458290761882552,0.7031224314157851,0.4918451550020926,1.0,1.0,0.3097002844023135
calibration,V02,V02_Amp0.0_umf1.25.csv,1397,1,2856,two_fifths,1.2,0.6746953066695949,0.528855079731883,0.73952484969634,0.5904058389064772,0.6746953066695949,0.528855079731883,1.0,1.0,0.2619850342331072
calibration,V02,V02_Amp0.0_umf1.25.csv,1397,1,2856,phi,1.2360679774997896,0.6386273291698052,0.42312698973104146,0.7200033408171078,0.43306312781625733,0.6386273291698052,0.42312698973104146,1.0,1.0,0.1555205415828185
calibration,V02,V02_Amp0.0_umf1.25.csv,1397,1,2856,fibonacci_8_21,1.2380952380952381,0.6366000685743567,0.43240918485397195,0.7179760802216593,0.4115738549144894,0.6366000685743567,0.4115738549144894,1.0,-1.0,0.15889930924189913
calibration,V02,V02_Amp0.0_umf1.25.csv,1397,1,2856,three_eighths,1.25,0.6246953066695948,0.5061576498286338,0.7060713183168974,0.47885507973188357,0.6246953066695948,0.47885507973188357,1.0,-1.0,0.110868752500691
calibration,V02,V02_Amp0.0_umf1.25.csv,1397,1,2856,one_over_e,1.2642411176571153,0.6104541890124795,0.5203987674857491,0.6918302006597821,0.4406872709946257,0.6104541890124795,0.4406872709946257,1.0,-1.0,0.1780644923014889
calibration,V02,V02_Amp0.0_umf1.25.csv,1397,1,2856,one_third,1.3333333333333335,0.5894909831619672,0.4756356003206714,0.6299529758982407,0.46090063051934704,0.5894909831619672,0.46090063051934704,1.0,-1.0,0.39420670361073357
calibration,V02,V02_Amp0.0_umf1.25.csv,1433,1,2931,persistence,0.0,0.14758361765043393,0.48094825833613175,0.14758361765043393,0.48094825833613175,0.14758361765043393,0.48094825833613175,1.0,1.0,0.22501662959451252
calibration,V02,V02_Amp0.0_umf1.25.csv,1433,1,2931,ridge,1.0,0.8524163823495661,0.5345192765761491,0.8524163823495661,0.5345192765761491,0.8524163823495661,0.5345192765761491,1.0,1.0,0.5679652208385383
calibration,V02,V02_Amp0.0_umf1.25.csv,1433,1,2931,silver_conjugate,1.1715728752538097,0.7540243594475728,0.5903156206078195,0.7640261502445731,0.4929722110518773,0.7540243594475728,0.4929722110518773,1.0,-1.0,0.27252815561034877
calibration,V02,V02_Amp0.0_umf1.25.csv,1433,1,2931,two_fifths,1.2,0.7309794071387778,0.4809482583361311,0.7393177515562821,0.4361179615594968,0.7309794071387778,0.4361179615594968,1.0,-1.0,0.2248129054411425
calibration,V02,V02_Amp0.0_umf1.25.csv,1433,1,2931,phi,1.2360679774997896,0.7241313714264732,0.36222600247571535,0.7032497740564925,0.44737094748455064,0.7032497740564925,0.36222600247571535,-1.0,1.0,0.16667040947715142
calibration,V02,V02_Amp0.0_umf1.25.csv,1433,1,2931,fibonacci_8_21,1.2380952380952381,0.7221041108310247,0.404798474980133,0.7012225134610439,0.44051276069441925,0.7012225134610439,0.404798474980133,-1.0,1.0,0.1734279447953129
calibration,V02,V02_Amp0.0_umf1.25.csv,1433,1,2931,three_eighths,1.25,0.7195833626726511,0.5190517416638689,0.689317751556282,0.4385343439090639,0.689317751556282,0.4385343439090639,-1.0,-1.0,0.12977715114451913
calibration,V02,V02_Amp0.0_umf1.25.csv,1433,1,2931,one_over_e,1.2642411176571153,0.7338244803297664,0.4061837129745889,0.6750766338991667,0.40803243302451064,0.6750766338991667,0.4061837129745889,-1.0,1.0,0.15171093792444348
calibration,V02,V02_Amp0.0_umf1.25.csv,1433,1,2931,one_third,1.3333333333333335,0.6867573897397745,0.40479847498013655,0.6322030672128229,0.478132322757604,0.6322030672128229,0.40479847498013655,-1.0,1.0,0.4031780730601351
calibration,V02,V02_Amp0.0_umf1.25.csv,1439,0,2951,persistence,0.0,0.049336995280667484,0.047160799336136705,0.049336995280667484,0.047160799336136705,0.049336995280667484,0.047160799336136705,1.0,1.0,0.06469326236130742
calibration,V02,V02_Amp0.0_umf1.25.csv,1439,0,2951,ridge,1.0,0.9506630047193325,0.7877165254135485,0.9506630047193325,0.7877165254135485,0.9506630047193325,0.7877165254135485,1.0,1.0,0.6514525714780395
calibration,V02,V02_Amp0.0_umf1.25.csv,1439,0,2951,silver_conjugate,1.1715728752538097,0.8284271247461903,0.5346183695192388,0.8284271247461903,0.4359443789579034,0.8284271247461903,0.4359443789579034,1.0,-1.0,0.4304005290515495
calibration,V02,V02_Amp0.0_umf1.25.csv,1439,0,2951,two_fifths,1.2,0.8,0.4744027652986176,0.8,0.4445957639468432,0.8,0.4445957639468432,1.0,-1.0,0.3594302865061212
calibration,V02,V02_Amp0.0_umf1.25.csv,1439,0,2951,phi,1.2360679774997896,0.7639320225002104,0.5465387202981968,0.7639320225002104,0.4699826829821214,0.7639320225002104,0.4699826829821214,1.0,-1.0,0.1418998515568598
calibration,V02,V02_Amp0.0_umf1.25.csv,1439,0,2951,fibonacci_8_21,1.2380952380952381,0.7619047619047619,0.5505932414890939,0.7619047619047619,0.4476828164321871,0.7619047619047619,0.4476828164321871,1.0,-1.0,0.137300214422885
calibration,V02,V02_Amp0.0_umf1.25.csv,1439,0,2951,three_eighths,1.25,0.75,0.5,0.75,0.5,0.75,0.5,1.0,1.0,0.21745883693297993
calibration,V02,V02_Amp0.0_umf1.25.csv,1439,0,2951,one_over_e,1.2642411176571153,0.7357588823428847,0.5490634707994211,0.7357588823428847,0.5166700469727759,0.7357588823428847,0.5166700469727759,1.0,-1.0,0.2944886396765765
calibration,V02,V02_Amp0.0_umf1.25.csv,1439,0,2951,one_third,1.3333333333333335,0.6666666666666665,0.6666666666666643,0.6666666666666665,0.6157647386348839,0.6666666666666665,0.6157647386348839,1.0,-1.0,0.40051135268214155
calibration,V03,V03_Amp0.0_umf1.5.csv,28,0,45,persistence,0.0,0.047243994016848534,0.3630303067884777,0.047243994016848534,0.3630303067884777,0.047243994016848534,0.3630303067884777,1.0,1.0,0.10135092402096918
calibration,V03,V03_Amp0.0_umf1.5.csv,28,0,45,ridge,1.0,0.9527560059831515,0.4465757092829399,0.9527560059831515,0.4465757092829399,0.9527560059831515,0.4465757092829399,1.0,1.0,0.6120027135417061
calibration,V03,V03_Amp0.0_umf1.5.csv,28,0,45,silver_conjugate,1.1715728752538097,0.8257648425123483,0.4906944516735354,0.8065795159323854,0.553639414919141,0.8065795159323854,0.4906944516735354,-1.0,1.0,0.3937428673918877
calibration,V03,V03_Amp0.0_umf1.5.csv,28,0,45,two_fifths,1.2,0.797337717766158,0.4477466027289574,0.7781523911861952,0.5780136170509411,0.7781523911861952,0.4477466027289574,-1.0,1.0,0.33012178176991447
calibration,V03,V03_Amp0.0_umf1.5.csv,28,0,45,phi,1.2360679774997896,0.7766377245483669,0.5509854372032716,0.7420844136864055,0.5563549229541078,0.7420844136864055,0.5509854372032716,-1.0,1.0,0.1555553825649135
calibration,V03,V03_Amp0.0_umf1.5.csv,28,0,45,fibonacci_8_21,1.2380952380952381,0.7746104639529183,0.5053195345297086,0.740057153090957,0.5187054573947836,0.740057153090957,0.5053195345297086,-1.0,1.0,0.15690688962854552
calibration,V03,V03_Amp0.0_umf1.5.csv,28,0,45,three_eighths,1.25,0.7627057020481565,0.5338152123357838,0.7281523911861951,0.6020387907281157,0.7281523911861951,0.5338152123357838,-1.0,1.0,0.17700632056056378
calibration,V03,V03_Amp0.0_umf1.5.csv,28,0,45,one_over_e,1.2642411176571153,0.7484645843910411,0.466076281326139,0.7139112735290798,0.6005864580682538,0.7139112735290798,0.466076281326139,-1.0,1.0,0.25783097801691474
calibration,V03,V03_Amp0.0_umf1.5.csv,28,0,45,one_third,1.3333333333333335,0.679372368714823,0.41688072842738544,0.65396096461851,0.38285145433088763,0.65396096461851,0.38285145433088763,-1.0,-1.0,0.4274569504736234
calibration,V03,V03_Amp0.0_umf1.5.csv,39,2,83,persistence,0.0,0.12083894785289373,0.3704161718138592,0.12083894785289373,0.3704161718138592,0.12083894785289373,0.3704161718138592,1.0,1.0,0.15543935062173123
calibration,V03,V03_Amp0.0_umf1.5.csv,39,2,83,ridge,1.0,0.8791610521471063,0.4586769988733692,0.8791610521471063,0.4586769988733692,0.8791610521471063,0.4586769988733692,1.0,1.0,0.6241310735477952
calibration,V03,V03_Amp0.0_umf1.5.csv,39,2,83,silver_conjugate,1.1715728752538097,0.8144025045100758,0.379631643207903,0.7915411774190051,0.4908666342678387,0.7915411774190051,0.379631643207903,-1.0,1.0,0.34144057574920245
calibration,V03,V03_Amp0.0_umf1.5.csv,39,2,83,two_fifths,1.2,0.7859753797638855,0.4942279183874314,0.7631140526728148,0.43860826604449565,0.7631140526728148,0.43860826604449565,-1.0,-1.0,0.29372532557999614
calibration,V03,V03_Amp0.0_umf1.5.csv,39,2,83,phi,1.2360679774997896,0.7499074022640959,0.5461899777834782,0.7411302687035055,0.5333635830077657,0.7411302687035055,0.5333635830077657,-1.0,-1.0,0.1487870077980537
calibration,V03,V03_Amp0.0_umf1.5.csv,39,2,83,fibonacci_8_21,1.2380952380952381,0.7478801416686474,0.5453464814852409,0.739103008108057,0.5860723584894276,0.739103008108057,0.5453464814852409,-1.0,1.0,0.15554454311621518
calibration,V03,V03_Amp0.0_umf1.5.csv,39,2,83,three_eighths,1.25,0.7359753797638855,0.4383022063193436,0.7271982462032951,0.5286859874326346,0.7271982462032951,0.4383022063193436,-1.0,1.0,0.16893766677252486
calibration,V03,V03_Amp0.0_umf1.5.csv,39,2,83,one_over_e,1.2642411176571153,0.7217342621067702,0.4722998856112086,0.7129571285461798,0.4843451130707823,0.7129571285461798,0.4722998856112086,-1.0,1.0,0.24014325505810122
calibration,V03,V03_Amp0.0_umf1.5.csv,39,2,83,one_third,1.3333333333333335,0.652642046430552,0.46737548166875453,0.6705535684097406,0.40180832428279123,0.652642046430552,0.40180832428279123,1.0,-1.0,0.3755846548393034
calibration,V03,V03_Amp0.0_umf1.5.csv,46,0,83,persistence,0.0,0.06360743326944451,0.25867741820289325,0.06360743326944451,0.25867741820289325,0.06360743326944451,0.25867741820289325,1.0,1.0,0.09736512871097369
calibration,V03,V03_Amp0.0_umf1.5.csv,46,0,83,ridge,1.0,0.9363925667305555,0.5951313869630841,0.9363925667305555,0.5951313869630841,0.9363925667305555,0.5951313869630841,1.0,1.0,0.6169959641954437
calibration,V03,V03_Amp0.0_umf1.5.csv,46,0,83,silver_conjugate,1.1715728752538097,0.8336210156723407,0.5675484393481944,0.8032964469493942,0.5203436324669442,0.8032964469493942,0.5203436324669442,-1.0,-1.0,0.3977286627018832
calibration,V03,V03_Amp0.0_umf1.5.csv,46,0,83,two_fifths,1.2,0.8051938909261505,0.5502070981400626,0.7748693222032039,0.5260912088917709,0.7748693222032039,0.5260912088917709,-1.0,-1.0,0.3389387382350071
calibration,V03,V03_Amp0.0_umf1.5.csv,46,0,83,phi,1.2360679774997896,0.7801139767107972,0.4796297955340214,0.7477500682896236,0.4788639570179223,0.7477500682896236,0.4788639570179223,-1.0,-1.0,0.1439759198394657
calibration,V03,V03_Amp0.0_umf1.5.csv,46,0,83,fibonacci_8_21,1.2380952380952381,0.7780867161153486,0.48368431672491896,0.7457228076941751,0.4686966356560338,0.7457228076941751,0.4686966356560338,-1.0,-1.0,0.14532742690309772
calibration,V03,V03_Amp0.0_umf1.5.csv,46,0,83,three_eighths,1.25,0.7661819542105868,0.47188961752075453,0.7338180457894132,0.49250615946555754,0.7338180457894132,0.47188961752075453,-1.0,1.0,0.17648208440890165
calibration,V03,V03_Amp0.0_umf1.5.csv,46,0,83,one_over_e,1.2642411176571153,0.7519408365534714,0.48487924186424225,0.7195769281322979,0.49618647551189277,0.7195769281322979,0.48487924186424225,-1.0,1.0,0.2618167733269102
calibration,V03,V03_Amp0.0_umf1.5.csv,46,0,83,one_third,1.3333333333333335,0.6828486208772533,0.4070934443947931,0.6504847124560797,0.42487202978364635,0.6504847124560797,0.4070934443947931,-1.0,1.0,0.4203578365786343
calibration,V03,V03_Amp0.0_umf1.5.csv,57,0,104,persistence,0.0,0.04067949393963399,0.23775707130617252,0.04067949393963399,0.23775707130617252,0.04067949393963399,0.23775707130617252,1.0,1.0,0.08739326853292191
calibration,V03,V03_Amp0.0_umf1.5.csv,57,0,104,ridge,1.0,0.959320506060366,0.31643206853353756,0.959320506060366,0.31643206853353756,0.959320506060366,0.31643206853353756,1.0,1.0,0.6247253089088068
calibration,V03,V03_Amp0.0_umf1.5.csv,57,0,104,silver_conjugate,1.1715728752538097,0.8284271247461903,0.4590846641686963,0.825204170023522,0.5451554391450386,0.825204170023522,0.4590846641686963,-1.0,1.0,0.4077005228799349
calibration,V03,V03_Amp0.0_umf1.5.csv,57,0,104,two_fifths,1.2,0.8,0.5263993029642768,0.7967770452773317,0.5427358991894158,0.7967770452773317,0.5263993029642768,-1.0,1.0,0.34293608630371947
calibration,V03,V03_Amp0.0_umf1.5.csv,57,0,104,phi,1.2360679774997896,0.7639320225002104,0.4968869525830817,0.7607090677775421,0.5445036087704167,0.7607090677775421,0.4968869525830817,-1.0,1.0,0.1474879019509148
calibration,V03,V03_Amp0.0_umf1.5.csv,57,0,104,fibonacci_8_21,1.2380952380952381,0.7619047619047619,0.46841554371177585,0.7586818071820935,0.5640030459293801,0.7586818071820935,0.46841554371177585,-1.0,1.0,0.14883940901454681
calibration,V03,V03_Amp0.0_umf1.5.csv,57,0,104,three_eighths,1.25,0.75,0.5427558429000925,0.7467770452773317,0.5933964083784053,0.7467770452773317,0.5427558429000925,-1.0,1.0,0.18659913540119213
calibration,V03,V03_Amp0.0_umf1.5.csv,57,0,104,one_over_e,1.2642411176571153,0.7357588823428847,0.5396108259082035,0.7325359276202164,0.5821290463524875,0.7325359276202164,0.5396108259082035,-1.0,1.0,0.271788633504962
calibration,V03,V03_Amp0.0_umf1.5.csv,57,0,104,one_third,1.3333333333333335,0.6666666666666665,0.4850372280037618,0.6634437119439982,0.3926920740869493,0.6634437119439982,0.3926920740869493,-1.0,-1.0,0.41975258041968205
calibration,V03,V03_Amp0.0_umf1.5.csv,120,0,202,persistence,0.0,0.2068601887865067,0.2362586555072339,0.2068601887865067,0.2362586555072339,0.2068601887865067,0.2362586555072339,1.0,1.0,0.24000957084833208
calibration,V03,V03_Amp0.0_umf1.5.csv,120,0,202,ridge,1.0,0.7931398112134933,0.43486048880463546,0.7931398112134933,0.43486048880463546,0.7931398112134933,0.43486048880463546,1.0,1.0,0.5764902755851677
calibration,V03,V03_Amp0.0_umf1.5.csv,120,0,202,silver_conjugate,1.1715728752538097,0.768479943215232,0.4642018795172289,0.7380087337967618,0.5224202268959444,0.7380087337967618,0.4642018795172289,-1.0,1.0,0.2882813929228421
calibration,V03,V03_Amp0.0_umf1.5.csv,120,0,202,two_fifths,1.2,0.7570762209126092,0.5384492408254071,0.7120354632294774,0.47591349066038635,0.7120354632294774,0.47591349066038635,-1.0,-1.0,0.24056614275363586
calibration,V03,V03_Amp0.0_umf1.5.csv,120,0,202,phi,1.2360679774997896,0.736067977499786,0.4211768099463846,0.6806920507518823,0.5331610513098974,0.6806920507518823,0.4211768099463846,-1.0,1.0,0.14128120192588908
calibration,V03,V03_Amp0.0_umf1.5.csv,120,0,202,fibonacci_8_21,1.2380952380952381,0.7380952380952346,0.3948615326056526,0.6786647901564338,0.5141527139750712,0.6786647901564338,0.3948615326056526,-1.0,1.0,0.14668723018041835
calibration,V03,V03_Amp0.0_umf1.5.csv,120,0,202,three_eighths,1.25,0.7499999999999964,0.4313867431115903,0.6667600282516719,0.47408650933961294,0.6667600282516719,0.4313867431115903,-1.0,1.0,0.13260813390451537
calibration,V03,V03_Amp0.0_umf1.5.csv,120,0,202,one_over_e,1.2642411176571153,0.7416441192993954,0.5435715484850978,0.6525189105945566,0.5080361575561727,0.6525189105945566,0.5080361575561727,-1.0,-1.0,0.19963449181654438
calibration,V03,V03_Amp0.0_umf1.5.csv,120,0,202,one_third,1.3333333333333335,0.6725519036231773,0.4566025393168722,0.5884191469041777,0.3644765064760329,0.5884191469041777,0.3644765064760329,-1.0,-1.0,0.4054623741706749
calibration,V03,V03_Amp0.0_umf1.5.csv,154,1,272,persistence,0.0,0.02639682850606051,0.18284892068794423,0.02639682850606051,0.18284892068794423,0.02639682850606051,0.18284892068794423,1.0,1.0,0.07230791808448371
calibration,V03,V03_Amp0.0_umf1.5.csv,154,1,272,ridge,1.0,0.9736031714939395,0.6813648457275305,0.9736031714939395,0.6813648457275305,0.9736031714939395,0.6813648457275305,1.0,1.0,0.6293985720961698
calibration,V03,V03_Amp0.0_umf1.5.csv,154,1,272,silver_conjugate,1.1715728752538097,0.8272761961008022,0.46431639836504557,0.8295780533915784,0.5180507446174862,0.8272761961008022,0.46431639836504557,1.0,1.0,0.42278587332837314
calibration,V03,V03_Amp0.0_umf1.5.csv,154,1,272,two_fifths,1.2,0.7988490713546119,0.5640546573894185,0.8011509286453882,0.5775458537478293,0.7988490713546119,0.5640546573894185,1.0,1.0,0.34857945804662
calibration,V03,V03_Amp0.0_umf1.5.csv,154,1,272,phi,1.2360679774997896,0.7627810938548223,0.48959026370675085,0.7650829511455985,0.4810966509854602,0.7627810938548223,0.4810966509854602,1.0,-1.0,0.16357215683509582
calibration,V03,V03_Amp0.0_umf1.5.csv,154,1,272,fibonacci_8_21,1.2380952380952381,0.7607538332593737,0.4937730536683773,0.76305569055015,0.5092502300038222,0.7607538332593737,0.4937730536683773,1.0,1.0,0.16499797533169966
calibration,V03,V03_Amp0.0_umf1.5.csv,154,1,272,three_eighths,1.25,0.7488490713546119,0.5081661147951022,0.7511509286453881,0.4869179919738298,0.7488490713546119,0.4869179919738298,1.0,-1.0,0.20380634695897196
calibration,V03,V03_Amp0.0_umf1.5.csv,154,1,272,one_over_e,1.2642411176571153,0.7346079536974965,0.5195215393283497,0.7369098109882728,0.5114752200049306,0.7346079536974965,0.5114752200049306,1.0,-1.0,0.2868739839534002
calibration,V03,V03_Amp0.0_umf1.5.csv,154,1,272,one_third,1.3333333333333335,0.6655157380212784,0.48197099316651193,0.6678175953120546,0.48912081291883713,0.6655157380212784,0.48197099316651193,1.0,1.0,0.42915344257077764
calibration,V03,V03_Amp0.0_umf1.5.csv,161,0,272,persistence,0.0,0.24999999999999423,0.17588078164774879,0.24999999999999423,0.17588078164774879,0.24999999999999423,0.17588078164774879,1.0,1.0,0.1995101527928217
calibration,V03,V03_Amp0.0_umf1.5.csv,161,0,272,ridge,1.0,0.7500000000000058,0.7122917870687866,0.7500000000000058,0.7122917870687866,0.7500000000000058,0.7122917870687866,1.0,1.0,0.594349410125511
calibration,V03,V03_Amp0.0_umf1.5.csv,161,0,272,silver_conjugate,1.1715728752538097,0.7943961510822695,0.5321612518931467,0.6683372852807741,0.6364276829528173,0.6683372852807741,0.5321612518931467,-1.0,1.0,0.3356275631003798
calibration,V03,V03_Amp0.0_umf1.5.csv,161,0,272,two_fifths,1.2,0.766081687570402,0.572481598519083,0.6399101605345838,0.5447256932247639,0.6399101605345838,0.5447256932247639,-1.0,-1.0,0.2879123129311735
calibration,V03,V03_Amp0.0_umf1.5.csv,161,0,272,phi,1.2360679774997896,0.7300137100706123,0.6297929333549548,0.6038421830347942,0.3217942817739714,0.6038421830347942,0.3217942817739714,-1.0,-1.0,0.1530621231149529
calibration,V03,V03_Amp0.0_umf1.5.csv,161,0,272,fibonacci_8_21,1.2380952380952381,0.7279864494751638,0.6093154149381306,0.6018149224393456,0.31822152744321297,0.6018149224393456,0.31822152744321297,-1.0,-1.0,0.15644089077403353
calibration,V03,V03_Amp0.0_umf1.5.csv,161,0,272,three_eighths,1.25,0.7160816875704019,0.5032070439853564,0.5899101605345838,0.43451469764070527,0.5899101605345838,0.43451469764070527,-1.0,-1.0,0.13242285077506766
