split,video,file,root_key,track_id,start_frame,level,child_frames,parent_frames,source_kind,raw_scale,carrier,u,log_u,delta_rad,delta_deg,quadrant,raw_quadrant
calibration,V02,V02_Amp0.0_umf1.25.csv,V02:393:823,393,823,2,8,16,observed,1.5910862816188043,2.0,0.7955431408094021,-0.22873020161327287,-0.29743628078447015,-17.041843563018247,contracting_reverse,expanding_reverse
calibration,V02,V02_Amp0.0_umf1.25.csv,V02:393:823,393,823,3,16,32,observed,2.241278380866172,2.0,1.120639190433086,0.11389922826024093,-0.2994998383239724,-17.160076700814127,expanding_reverse,expanding_reverse
calibration,V02,V02_Amp0.0_umf1.25.csv,V02:409:857,409,857,0,2,4,observed,2.0401791355924996,2.0,1.0200895677962498,0.019890435005920734,0.6055446636049711,34.69515353123403,expanding_forward,expanding_forward
calibration,V02,V02_Amp0.0_umf1.25.csv,V02:409:857,409,857,1,4,8,observed,2.677358773119513,2.0,1.3386793865597566,0.2916835955883443,0.24253279428371677,13.896105505971589,expanding_forward,expanding_forward
calibration,V02,V02_Amp0.0_umf1.25.csv,V02:409:857,409,857,2,8,16,observed,1.8709545227537792,2.0,0.9354772613768896,-0.06669843994833669,0.08742464656226545,5.009063273440712,contracting_forward,expanding_forward
calibration,V02,V02_Amp0.0_umf1.25.csv,V02:409:857,409,857,3,16,32,observed,2.807221221822987,2.0,1.4036106109114934,0.33904792448140114,-0.08406465389433038,-4.8165498743731305,expanding_reverse,expanding_reverse
calibration,V02,V02_Amp0.0_umf1.25.csv,V02:429:906,429,906,0,2,4,observed,1.6808122984643468,2.0,0.8404061492321734,-0.173869993007869,-0.07503207491530839,-4.299021220756584,contracting_reverse,expanding_reverse
calibration,V02,V02_Amp0.0_umf1.25.csv,V02:429:906,429,906,1,4,8,observed,1.7589195338353498,2.0,0.8794597669176749,-0.12844746125431664,-0.13376843559745577,-7.664366791801778,contracting_reverse,expanding_reverse
calibration,V02,V02_Amp0.0_umf1.25.csv,V02:429:906,429,906,2,8,16,observed,2.155338262697936,2.0,1.077669131348968,0.07480049712697986,-0.0816376758251689,-4.677494274039368,expanding_reverse,expanding_reverse
calibration,V02,V02_Amp0.0_umf1.25.csv,V02:429:906,429,906,3,16,32,observed,2.115538144584389,2.0,1.0577690722921944,0.056162041457321496,0.08657779706221591,4.9605423712051095,expanding_forward,expanding_forward
calibration,V02,V02_Amp0.0_umf1.25.csv,V02:509:1047,509,1047,0,2,4,observed,2.2396710300538385,2.0,1.1198355150269192,0.1131818129386771,-0.25607537148886284,-14.672038023556532,expanding_reverse,expanding_reverse
calibration,V02,V02_Amp0.0_umf1.25.csv,V02:509:1047,509,1047,1,4,8,observed,1.8599089342660764,2.0,0.9299544671330382,-0.07261965410542082,-0.06836591949272952,-3.9170786494645675,contracting_reverse,expanding_reverse
calibration,V02,V02_Amp0.0_umf1.25.csv,V02:509:1047,509,1047,2,8,16,observed,1.7252605610751297,2.0,0.8626302805375649,-0.1477690915848836,-0.08106432731876678,-4.644643824432397,contracting_reverse,expanding_reverse
calibration,V02,V02_Amp0.0_umf1.25.csv,V02:509:1047,509,1047,3,16,32,observed,1.936148599104183,2.0,0.9680742995520915,-0.032446438915499115,0.07458114944954275,4.273185094693242,contracting_forward,expanding_forward
calibration,V02,V02_Amp0.0_umf1.25.csv,V02:536:1101,536,1101,0,2,4,observed,3.2745897673342235,2.0,1.6372948836671117,0.49304541879866526,0.14612677114320238,8.372447260379564,expanding_forward,expanding_forward
calibration,V02,V02_Amp0.0_umf1.25.csv,V02:536:1101,536,1101,1,4,8,observed,2.411814449004291,2.0,1.2059072245021456,0.18723216707235119,0.31664518133885844,18.1424324938712,expanding_forward,expanding_forward
calibration,V02,V02_Amp0.0_umf1.25.csv,V02:536:1101,536,1101,2,8,16,observed,1.868651877825955,2.0,0.9343259389129775,-0.06792993063060589,0.04595493870587086,2.6330240356287895,contracting_forward,expanding_forward
calibration,V02,V02_Amp0.0_umf1.25.csv,V02:536:1101,536,1101,3,16,32,observed,2.6653459283506806,2.0,1.3326729641753403,0.2871866728931859,-0.19816526064642348,-11.35403308114997,expanding_reverse,expanding_reverse
calibration,V02,V02_Amp0.0_umf1.25.csv,V02:551:1129,551,1129,0,2,4,observed,1.7306254296301062,2.0,0.8653127148150531,-0.14466431736547122,-0.7497929327394424,-42.95997055470645,contracting_reverse,expanding_reverse
calibration,V02,V02_Amp0.0_umf1.25.csv,V02:551:1129,551,1129,1,4,8,observed,2.3044265853407144,2.0,1.1522132926703572,0.14168469502303732,-0.3611578651071041,-20.692821408592167,expanding_reverse,expanding_reverse
calibration,V02,V02_Amp0.0_umf1.25.csv,V02:551:1129,551,1129,2,8,16,observed,2.033175339650559,2.0,1.0165876698252796,0.016451597121068046,0.02150898182087424,1.2323738799597064,expanding_forward,expanding_forward
calibration,V02,V02_Amp0.0_umf1.25.csv,V02:551:1129,551,1129,3,16,32,observed,2.475356945329067,2.0,1.2376784726645336,0.21323742539693222,0.058811957709095974,3.3696769616330853,expanding_forward,expanding_forward
calibration,V02,V02_Amp0.0_umf1.25.csv,V02:554:1135,554,1135,0,2,4,observed,2.8870945777840014,2.0,1.4435472888920007,0.36710347946787614,-0.892775020702631,-51.15224074096545,expanding_reverse,expanding_reverse
calibration,V02,V02_Amp0.0_umf1.25.csv,V02:554:1135,554,1135,1,4,8,observed,3.0531198234274024,2.0,1.5265599117137012,0.42301678018790295,0.48320706048147644,27.68572519651131,expanding_forward,expanding_forward
calibration,V02,V02_Amp0.0_umf1.25.csv,V02:554:1135,554,1135,2,8,16,observed,2.1674972195751057,2.0,1.0837486097875528,0.08042596633214043,-0.5605212384950677,-32.115501293213235,expanding_reverse,expanding_reverse
calibration,V02,V02_Amp0.0_umf1.25.csv,V02:554:1135,554,1135,3,16,32,observed,3.0971198734170264,2.0,1.5485599367085132,0.43732542598396446,0.2574633838345215,14.751565272874828,expanding_forward,expanding_forward
calibration,V02,V02_Amp0.0_umf1.25.csv,V02:571:1160,571,1160,0,2,4,observed,4.664264658750298,2.0,2.332132329375149,0.846783011893381,-0.36803265635926685,-21.086717932374548,expanding_reverse,expanding_reverse
calibration,V02,V02_Amp0.0_umf1.25.csv,V02:571:1160,571,1160,1,4,8,observed,2.4280736246927126,2.0,1.2140368123463563,0.19395101536237555,0.08871792781913035,5.083162831182445,expanding_forward,expanding_forward
calibration,V02,V02_Amp0.0_umf1.25.csv,V02:571:1160,571,1160,2,8,16,observed,2.1764582859348423,2.0,1.0882291429674211,0.08455173560377241,0.16396577545723723,9.394546918289429,expanding_forward,expanding_forward
calibration,V02,V02_Amp0.0_umf1.25.csv,V02:571:1160,571,1160,3,16,32,observed,2.7207591477495776,2.0,1.3603795738747888,0.3077637592445818,0.030836541297093678,1.766803671104337,expanding_forward,expanding_forward
calibration,V02,V02_Amp0.0_umf1.25.csv,V02:579:1183,579,1183,0,2,4,observed,2.1623232737233384,2.0,1.0811616368616692,0.07803605279071846,0.19435507238912386,11.135725374856396,expanding_forward,expanding_forward
calibration,V02,V02_Amp0.0_umf1.25.csv,V02:579:1183,579,1183,1,4,8,observed,1.787391270182583,2.0,0.8936956350912915,-0.11239001469389322,0.12301850383121682,7.048441071542672,contracting_forward,expanding_forward
calibration,V02,V02_Amp0.0_umf1.25.csv,V02:579:1183,579,1183,2,8,16,observed,1.8844056992700189,2.0,0.9422028496350094,-0.05953468827265974,0.2247086981774724,12.874860025448223,contracting_forward,expanding_forward
calibration,V02,V02_Amp0.0_umf1.25.csv,V02:579:1183,579,1183,3,16,32,observed,1.82061924847105,2.0,0.910309624235525,-0.0939704909292607,0.26534093739942044,15.202915845031773,contracting_forward,expanding_forward
