split,video,frame,inherited_id,candidate,increment,loss
calibration,V05,608,776,phi,1.2360679774997896,0.7962410587751612
calibration,V05,608,776,fibonacci_8_21,1.2380952380952381,0.7942137981797126
calibration,V05,608,776,three_eighths_grid,1.25,0.7823090362749507
calibration,V05,608,776,one_over_e,1.2642411176571153,0.7680679186178354
calibration,V05,608,776,one_third,1.3333333333333333,0.6989757029416175
calibration,V05,1910,2454,persistence,0.0,0.8341537066295142
calibration,V05,1910,2454,ridge,1.0,0.16584629337048584
calibration,V05,1910,2454,silver_conjugate,1.1715728752538097,0.005726581883323867
calibration,V05,1910,2454,two_fifths,1.2,0.03415370662951411
calibration,V05,1910,2454,phi,1.2360679774997896,0.07022168412930374
calibration,V05,1910,2454,fibonacci_8_21,1.2380952380952381,0.0722489447247523
calibration,V05,1910,2454,three_eighths_grid,1.25,0.08415370662951416
calibration,V05,1910,2454,one_over_e,1.2642411176571153,0.09839482428662949
calibration,V05,1910,2454,one_third,1.3333333333333333,0.16748703996284742
calibration,V05,2375,3026,persistence,0.0,0.15806015107304128
calibration,V05,2375,3026,ridge,1.0,0.8419398489269587
calibration,V05,2375,3026,silver_conjugate,1.1715728752538097,0.670366973673149
calibration,V05,2375,3026,two_fifths,1.2,0.6419398489269588
calibration,V05,2375,3026,phi,1.2360679774997896,0.6058718714271691
calibration,V05,2375,3026,fibonacci_8_21,1.2380952380952381,0.6038446108317206
calibration,V05,2375,3026,three_eighths_grid,1.25,0.5919398489269587
calibration,V05,2375,3026,one_over_e,1.2642411176571153,0.5776987312698434
calibration,V05,2375,3026,one_third,1.3333333333333333,0.5086065155936255
calibration,V05,2423,3082,persistence,0.0,0.19300879929335335
calibration,V05,2423,3082,ridge,1.0,0.8069912007066466
calibration,V05,2423,3082,silver_conjugate,1.1715728752538097,0.6354183254528369
calibration,V05,2423,3082,two_fifths,1.2,0.6069912007066467
calibration,V05,2423,3082,phi,1.2360679774997896,0.5709232232068571
calibration,V05,2423,3082,fibonacci_8_21,1.2380952380952381,0.5688959626114085
calibration,V05,2423,3082,three_eighths_grid,1.25,0.5569912007066466
calibration,V05,2423,3082,one_over_e,1.2642411176571153,0.5427500830495313
calibration,V05,2423,3082,one_third,1.3333333333333333,0.4736578673733134
calibration,V05,2482,3160,persistence,0.0,0.1808145250599662
calibration,V05,2482,3160,ridge,1.0,0.8191854749400338
calibration,V05,2482,3160,silver_conjugate,1.1715728752538097,0.6476125996862241
calibration,V05,2482,3160,two_fifths,1.2,0.6191854749400338
calibration,V05,2482,3160,phi,1.2360679774997896,0.5831174974402442
calibration,V05,2482,3160,fibonacci_8_21,1.2380952380952381,0.5810902368447957
calibration,V05,2482,3160,three_eighths_grid,1.25,0.5691854749400338
calibration,V05,2482,3160,one_over_e,1.2642411176571153,0.5549443572829185
calibration,V05,2482,3160,one_third,1.3333333333333333,0.48585214160670054
calibration,V05,2648,3400,persistence,0.0,0.07953755066073986
calibration,V05,2648,3400,ridge,1.0,0.9204624493392601
calibration,V05,2648,3400,silver_conjugate,1.1715728752538097,0.7488895740854504
calibration,V05,2648,3400,two_fifths,1.2,0.7204624493392602
calibration,V05,2648,3400,phi,1.2360679774997896,0.6843944718394706
calibration,V05,2648,3400,fibonacci_8_21,1.2380952380952381,0.682367211244022
calibration,V05,2648,3400,three_eighths_grid,1.25,0.6704624493392601
calibration,V05,2648,3400,one_over_e,1.2642411176571153,0.6562213316821448
calibration,V05,2648,3400,one_third,1.3333333333333333,0.5871291160059269
calibration,V06,574,931,persistence,0.0,0.17127047198830617
calibration,V06,574,931,ridge,1.0,0.8287295280116939
calibration,V06,574,931,silver_conjugate,1.1715728752538097,0.9996975967344965
calibration,V06,574,931,two_fifths,1.2,0.9712704719883063
calibration,V06,574,931,phi,1.2360679774997896,0.9352024944885167
calibration,V06,574,931,fibonacci_8_21,1.2380952380952381,0.9331752338930681
calibration,V06,574,931,three_eighths_grid,1.25,0.9212704719883062
calibration,V06,574,931,one_over_e,1.2642411176571153,0.9070293543311909
calibration,V06,574,931,one_third,1.3333333333333333,0.837937138654973
calibration,V06,2520,4110,persistence,0.0,0.06933905705795773
calibration,V06,2520,4110,ridge,1.0,0.9306609429420423
calibration,V06,2520,4110,silver_conjugate,1.1715728752538097,0.7590880676882326
calibration,V06,2520,4110,two_fifths,1.2,0.7306609429420423
calibration,V06,2520,4110,phi,1.2360679774997896,0.6945929654422527
calibration,V06,2520,4110,fibonacci_8_21,1.2380952380952381,0.6925657048468041
calibration,V06,2520,4110,three_eighths_grid,1.25,0.6806609429420423
calibration,V06,2520,4110,one_over_e,1.2642411176571153,0.6664198252849269
calibration,V06,2520,4110,one_third,1.3333333333333333,0.597327609608709
calibration,V06,2829,4697,persistence,0.0,0.13357901816315398
calibration,V06,2829,4697,ridge,1.0,0.866420981836846
calibration,V06,2829,4697,silver_conjugate,1.1715728752538097,0.6948481065830363
calibration,V06,2829,4697,two_fifths,1.2,0.6664209818368461
calibration,V06,2829,4697,phi,1.2360679774997896,0.6303530043370564
calibration,V06,2829,4697,fibonacci_8_21,1.2380952380952381,0.6283257437416079
calibration,V06,2829,4697,three_eighths_grid,1.25,0.616420981836846
calibration,V06,2829,4697,one_over_e,1.2642411176571153,0.6021798641797307
calibration,V06,2829,4697,one_third,1.3333333333333333,0.5330876485035128
calibration,V07,757,1458,persistence,0.0,0.24999999999999742
calibration,V07,757,1458,ridge,1.0,0.7500000000000026
calibration,V07,757,1458,silver_conjugate,1.1715728752538097,0.9215728752538123
calibration,V07,757,1458,two_fifths,1.2,0.9500000000000025
calibration,V07,757,1458,phi,1.2360679774997896,0.9860679774997921
calibration,V07,757,1458,fibonacci_8_21,1.2380952380952381,0.9880952380952407
calibration,V07,757,1458,three_eighths_grid,1.25,0.9999999999999973
calibration,V07,757,1458,one_over_e,1.2642411176571153,0.985758882342882
calibration,V07,757,1458,one_third,1.3333333333333333,0.9166666666666641
calibration,V07,784,1528,persistence,0.0,0.1605269884213969
calibration,V07,784,1528,ridge,1.0,0.8394730115786031
calibration,V07,784,1528,silver_conjugate,1.1715728752538097,0.6679001363247934
calibration,V07,784,1528,two_fifths,1.2,0.6394730115786031
calibration,V07,784,1528,phi,1.2360679774997896,0.6034050340788135
calibration,V07,784,1528,fibonacci_8_21,1.2380952380952381,0.601377773483365
calibration,V07,784,1528,three_eighths_grid,1.25,0.5894730115786031
calibration,V07,784,1528,one_over_e,1.2642411176571153,0.5752318939214878
calibration,V07,784,1528,one_third,1.3333333333333333,0.5061396782452698
calibration,V07,791,1493,persistence,0.0,0.12393963457114583
calibration,V07,791,1493,ridge,1.0,0.8760603654288541
calibration,V07,791,1493,silver_conjugate,1.1715728752538097,0.9523667593173362
calibration,V07,791,1493,two_fifths,1.2,0.9239396345711459
calibration,V07,791,1493,phi,1.2360679774997896,0.8878716570713563
calibration,V07,791,1493,fibonacci_8_21,1.2380952380952381,0.8858443964759077
calibration,V07,791,1493,three_eighths_grid,1.25,0.8739396345711459
calibration,V07,791,1493,one_over_e,1.2642411176571153,0.8596985169140305
calibration,V07,791,1493,one_third,1.3333333333333333,0.7906063012378126
calibration,V07,792,1493,persistence,0.0,0.19633392734198662
calibration,V07,792,1493,ridge,1.0,0.8036660726580134
calibration,V07,792,1493,silver_conjugate,1.1715728752538097,0.6320931974042037
calibration,V07,792,1493,two_fifths,1.2,0.6036660726580134
calibration,V07,792,1493,phi,1.2360679774997896,0.5675980951582238
calibration,V07,792,1493,fibonacci_8_21,1.2380952380952381,0.5655708345627752
calibration,V07,792,1493,three_eighths_grid,1.25,0.5536660726580134
calibration,V07,792,1493,one_over_e,1.2642411176571153,0.539424955000898
calibration,V07,792,1493,one_third,1.3333333333333333,0.4703327393246801
calibration,V07,1662,3214,persistence,0.0,0.19638946500060056
calibration,V07,1662,3214,ridge,1.0,0.8036105349993994
calibration,V07,1662,3214,silver_conjugate,1.1715728752538097,0.9751834102532091
calibration,V07,1662,3214,two_fifths,1.2,0.9963894650006007
calibration,V07,1662,3214,phi,1.2360679774997896,0.960321487500811
calibration,V07,1662,3214,fibonacci_8_21,1.2380952380952381,0.9582942269053625
calibration,V07,1662,3214,three_eighths_grid,1.25,0.9463894650006006
calibration,V07,1662,3214,one_over_e,1.2642411176571153,0.9321483473434853
calibration,V07,1662,3214,one_third,1.3333333333333333,0.8630561316672674
calibration,V07,2904,5592,persistence,0.0,0.8395524963163028
calibration,V07,2904,5592,ridge,1.0,0.1604475036836972
calibration,V07,2904,5592,silver_conjugate,1.1715728752538097,0.011125371570112508
calibration,V07,2904,5592,two_fifths,1.2,0.039552496316302754
calibration,V07,2904,5592,phi,1.2360679774997896,0.07562047381609238
calibration,V07,2904,5592,fibonacci_8_21,1.2380952380952381,0.07764773441154094
calibration,V07,2904,5592,three_eighths_grid,1.25,0.0895524963163028
calibration,V07,2904,5592,one_over_e,1.2642411176571153,0.10379361397341813
calibration,V07,2904,5592,one_third,1.3333333333333333,0.17288582964963606
evaluation,V11,15,14,persistence,0.0,0.09879908022135919
evaluation,V11,15,14,ridge,1.0,0.9012009197786408
evaluation,V11,15,14,silver_conjugate,1.1715728752538097,0.7296280445248311
evaluation,V11,15,14,two_fifths,1.2,0.7012009197786409
evaluation,V11,15,14,phi,1.2360679774997896,0.6651329422788512
evaluation,V11,15,14,fibonacci_8_21,1.2380952380952381,0.6631056816834027
evaluation,V11,15,14,three_eighths_grid,1.25,0.6512009197786408
evaluation,V11,15,14,one_over_e,1.2642411176571153,0.6369598021215255
evaluation,V11,15,14,one_third,1.3333333333333333,0.5678675864453075
evaluation,V11,613,529,persistence,0.0,0.0759517062899766
evaluation,V11,613,529,ridge,1.0,0.9240482937100234
evaluation,V11,613,529,silver_conjugate,1.1715728752538097,0.7524754184562137
evaluation,V11,613,529,two_fifths,1.2,0.7240482937100234
evaluation,V11,613,529,phi,1.2360679774997896,0.6879803162102338
evaluation,V11,613,529,fibonacci_8_21,1.2380952380952381,0.6859530556147853
evaluation,V11,613,529,three_eighths_grid,1.25,0.6740482937100234
evaluation,V11,613,529,one_over_e,1.2642411176571153,0.6598071760529081
evaluation,V11,613,529,one_third,1.3333333333333333,0.5907149603766901
evaluation,V11,1303,1128,persistence,0.0,0.05179773210076677
evaluation,V11,1303,1128,ridge,1.0,0.9482022678992332
evaluation,V11,1303,1128,silver_conjugate,1.1715728752538097,0.7766293926454235
evaluation,V11,1303,1128,two_fifths,1.2,0.7482022678992333
evaluation,V11,1303,1128,phi,1.2360679774997896,0.7121342903994436
evaluation,V11,1303,1128,fibonacci_8_21,1.2380952380952381,0.7101070298039951
evaluation,V11,1303,1128,three_eighths_grid,1.25,0.6982022678992332
evaluation,V11,1303,1128,one_over_e,1.2642411176571153,0.6839611502421179
evaluation,V11,1303,1128,one_third,1.3333333333333333,0.6148689345659
evaluation,V11,1972,1681,persistence,0.0,0.04001798674861057
evaluation,V11,1972,1681,ridge,1.0,0.9599820132513894
evaluation,V11,1972,1681,silver_conjugate,1.1715728752538097,0.7884091379975797
evaluation,V11,1972,1681,two_fifths,1.2,0.7599820132513895
evaluation,V11,1972,1681,phi,1.2360679774997896,0.7239140357515998
evaluation,V11,1972,1681,fibonacci_8_21,1.2380952380952381,0.7218867751561513
evaluation,V11,1972,1681,three_eighths_grid,1.25,0.7099820132513894
evaluation,V11,1972,1681,one_over_e,1.2642411176571153,0.6957408955942741
evaluation,V11,1972,1681,one_third,1.3333333333333333,0.6266486799180562
evaluation,V11,2511,2171,persistence,0.0,0.009661962093340203
evaluation,V11,2511,2171,ridge,1.0,0.9903380379066598
evaluation,V11,2511,2171,silver_conjugate,1.1715728752538097,0.8380890868395305
evaluation,V11,2511,2171,two_fifths,1.2,0.8096619620933403
evaluation,V11,2511,2171,phi,1.2360679774997896,0.7735939845935507
evaluation,V11,2511,2171,fibonacci_8_21,1.2380952380952381,0.7715667239981021
evaluation,V11,2511,2171,three_eighths_grid,1.25,0.7596619620933402
evaluation,V11,2511,2171,one_over_e,1.2642411176571153,0.7454208444362249
evaluation,V11,2511,2171,one_third,1.3333333333333333,0.676328628760007
evaluation,V11,2654,2340,persistence,0.0,0.31386979454214203
evaluation,V11,2654,2340,ridge,1.0,0.686130205457858
evaluation,V11,2654,2340,silver_conjugate,1.1715728752538097,0.5145573302040483
evaluation,V11,2654,2340,two_fifths,1.2,0.486130205457858
evaluation,V11,2654,2340,phi,1.2360679774997896,0.4500622279580684
evaluation,V11,2654,2340,fibonacci_8_21,1.2380952380952381,0.44803496736261983
evaluation,V11,2654,2340,three_eighths_grid,1.25,0.43613020545785797
evaluation,V11,2654,2340,one_over_e,1.2642411176571153,0.42188908780074263
evaluation,V11,2654,2340,one_third,1.3333333333333333,0.3527968721245247
evaluation,V11,2654,2315,persistence,0.0,0.06868051342063541
evaluation,V11,2654,2315,ridge,1.0,0.9313194865793646
evaluation,V11,2654,2315,silver_conjugate,1.1715728752538097,0.7597466113255549
evaluation,V11,2654,2315,two_fifths,1.2,0.7313194865793646
evaluation,V11,2654,2315,phi,1.2360679774997896,0.695251509079575
evaluation,V11,2654,2315,fibonacci_8_21,1.2380952380952381,0.6932242484841264
evaluation,V11,2654,2315,three_eighths_grid,1.25,0.6813194865793646
evaluation,V11,2654,2315,one_over_e,1.2642411176571153,0.6670783689222493
evaluation,V11,2654,2315,one_third,1.3333333333333333,0.5979861532460313
evaluation,V11,2687,2377,persistence,0.0,0.012236656454254424
evaluation,V11,2687,2377,ridge,1.0,0.9877633435457456
evaluation,V11,2687,2377,silver_conjugate,1.1715728752538097,0.8161904682919359
evaluation,V11,2687,2377,two_fifths,1.2,0.7877633435457456
evaluation,V11,2687,2377,phi,1.2360679774997896,0.751695366045956
evaluation,V11,2687,2377,fibonacci_8_21,1.2380952380952381,0.7496681054505074
evaluation,V11,2687,2377,three_eighths_grid,1.25,0.7377633435457456
evaluation,V11,2687,2377,one_over_e,1.2642411176571153,0.7235222258886302
evaluation,V11,2687,2377,one_third,1.3333333333333333,0.6544300102124123
evaluation,V12,394,512,persistence,0.0,0.5199730052403863
evaluation,V12,394,512,ridge,1.0,0.48002699475961375
evaluation,V12,394,512,silver_conjugate,1.1715728752538097,0.6515998700134235
evaluation,V12,394,512,two_fifths,1.2,0.6800269947596137
evaluation,V12,394,512,phi,1.2360679774997896,0.7160949722594033
evaluation,V12,394,512,fibonacci_8_21,1.2380952380952381,0.7181222328548519
evaluation,V12,394,512,three_eighths_grid,1.25,0.7300269947596137
evaluation,V12,394,512,one_over_e,1.2642411176571153,0.7442681124167291
evaluation,V12,394,512,one_third,1.3333333333333333,0.813360328092947
evaluation,V12,1191,1517,persistence,0.0,0.2805129142062639
evaluation,V12,1191,1517,ridge,1.0,0.7194870857937361
evaluation,V12,1191,1517,silver_conjugate,1.1715728752538097,0.5479142105399264
evaluation,V12,1191,1517,two_fifths,1.2,0.5194870857937361
evaluation,V12,1191,1517,phi,1.2360679774997896,0.4834191082939465
evaluation,V12,1191,1517,fibonacci_8_21,1.2380952380952381,0.48139184769849797
evaluation,V12,1191,1517,three_eighths_grid,1.25,0.4694870857937361
evaluation,V12,1191,1517,one_over_e,1.2642411176571153,0.45524596813662077
evaluation,V12,1191,1517,one_third,1.3333333333333333,0.38615375246040284
evaluation,V12,1853,2398,persistence,0.0,0.31440097450161747
evaluation,V12,1853,2398,ridge,1.0,0.6855990254983826
evaluation,V12,1853,2398,silver_conjugate,1.1715728752538097,0.8571719007521923
evaluation,V12,1853,2398,two_fifths,1.2,0.8855990254983825
evaluation,V12,1853,2398,phi,1.2360679774997896,0.9216670029981722
evaluation,V12,1853,2398,fibonacci_8_21,1.2380952380952381,0.9236942635936207
evaluation,V12,1853,2398,three_eighths_grid,1.25,0.9355990254983826
evaluation,V12,1853,2398,one_over_e,1.2642411176571153,0.9498401431554979
evaluation,V12,1853,2398,one_third,1.3333333333333333,0.9810676411682842
evaluation,V12,1917,2472,persistence,0.0,0.16796021795894145
evaluation,V12,1917,2472,ridge,1.0,0.8320397820410586
evaluation,V12,1917,2472,silver_conjugate,1.1715728752538097,0.6604669067872488
evaluation,V12,1917,2472,two_fifths,1.2,0.6320397820410586
evaluation,V12,1917,2472,phi,1.2360679774997896,0.595971804541269
evaluation,V12,1917,2472,fibonacci_8_21,1.2380952380952381,0.5939445439458204
evaluation,V12,1917,2472,three_eighths_grid,1.25,0.5820397820410586
evaluation,V12,1917,2472,one_over_e,1.2642411176571153,0.5677986643839432
evaluation,V12,1917,2472,one_third,1.3333333333333333,0.4987064487077253
evaluation,V12,2001,2584,persistence,0.0,0.08288549496680409
evaluation,V12,2001,2584,ridge,1.0,0.9171145050331959
evaluation,V12,2001,2584,silver_conjugate,1.1715728752538097,0.7455416297793862
evaluation,V12,2001,2584,two_fifths,1.2,0.717114505033196
evaluation,V12,2001,2584,phi,1.2360679774997896,0.6810465275334063
evaluation,V12,2001,2584,fibonacci_8_21,1.2380952380952381,0.6790192669379578
evaluation,V12,2001,2584,three_eighths_grid,1.25,0.6671145050331959
evaluation,V12,2001,2584,one_over_e,1.2642411176571153,0.6528733873760806
evaluation,V12,2001,2584,one_third,1.3333333333333333,0.5837811716998627
evaluation,V12,2080,2683,persistence,0.0,0.6039131262690214
evaluation,V12,2080,2683,ridge,1.0,0.3960868737309786
evaluation,V12,2080,2683,silver_conjugate,1.1715728752538097,0.5676597489847883
evaluation,V12,2080,2683,two_fifths,1.2,0.5960868737309786
evaluation,V12,2080,2683,phi,1.2360679774997896,0.6321548512307682
evaluation,V12,2080,2683,fibonacci_8_21,1.2380952380952381,0.6341821118262168
evaluation,V12,2080,2683,three_eighths_grid,1.25,0.6460868737309786
evaluation,V12,2080,2683,one_over_e,1.2642411176571153,0.660327991388094
evaluation,V12,2080,2683,one_third,1.3333333333333333,0.7294202070643119
evaluation,V12,2223,2844,persistence,0.0,0.06977008678271479
evaluation,V12,2223,2844,ridge,1.0,0.9302299132172852
evaluation,V12,2223,2844,silver_conjugate,1.1715728752538097,0.8981972115289052
evaluation,V12,2223,2844,two_fifths,1.2,0.8697700867827147
evaluation,V12,2223,2844,phi,1.2360679774997896,0.8337021092829251
evaluation,V12,2223,2844,fibonacci_8_21,1.2380952380952381,0.8316748486874768
evaluation,V12,2223,2844,three_eighths_grid,1.25,0.8197700867827149
evaluation,V12,2223,2844,one_over_e,1.2642411176571153,0.8055289691255996
evaluation,V12,2223,2844,one_third,1.3333333333333333,0.7364367534493814
evaluation,V13,816,1401,persistence,0.0,0.015596932769229526
evaluation,V13,816,1401,ridge,1.0,0.9844030672307704
evaluation,V13,816,1401,silver_conjugate,1.1715728752538097,0.8440240575154199
evaluation,V13,816,1401,two_fifths,1.2,0.8155969327692296
evaluation,V13,816,1401,phi,1.2360679774997896,0.77952895526944
evaluation,V13,816,1401,fibonacci_8_21,1.2380952380952381,0.7775016946739914
evaluation,V13,816,1401,three_eighths_grid,1.25,0.7655969327692296
evaluation,V13,816,1401,one_over_e,1.2642411176571153,0.7513558151121142
evaluation,V13,816,1401,one_third,1.3333333333333333,0.6822635994358963
evaluation,V13,1382,2424,persistence,0.0,0.9578735147971769
evaluation,V13,1382,2424,ridge,1.0,0.04212648520282314
evaluation,V13,1382,2424,silver_conjugate,1.1715728752538097,0.21369936045663285
evaluation,V13,1382,2424,two_fifths,1.2,0.2421264852028231
evaluation,V13,1382,2424,phi,1.2360679774997896,0.2781944627026127
evaluation,V13,1382,2424,fibonacci_8_21,1.2380952380952381,0.2802217232980613
evaluation,V13,1382,2424,three_eighths_grid,1.25,0.29212648520282314
evaluation,V13,1382,2424,one_over_e,1.2642411176571153,0.30636760285993847
evaluation,V13,1382,2424,one_third,1.3333333333333333,0.3754598185361564
evaluation,V14,556,1070,persistence,0.0,0.04814068846460214
evaluation,V14,556,1070,ridge,1.0,0.9518593115353978
evaluation,V14,556,1070,silver_conjugate,1.1715728752538097,0.8765678132107924
evaluation,V14,556,1070,two_fifths,1.2,0.8481406884646021
evaluation,V14,556,1070,phi,1.2360679774997896,0.8120727109648125
evaluation,V14,556,1070,fibonacci_8_21,1.2380952380952381,0.8100454503693639
evaluation,V14,556,1070,three_eighths_grid,1.25,0.7981406884646021
evaluation,V14,556,1070,one_over_e,1.2642411176571153,0.7838995708074867
evaluation,V14,556,1070,one_third,1.3333333333333333,0.7148073551312688
evaluation,V14,2531,4974,persistence,0.0,0.6575265234817403
evaluation,V14,2531,4974,ridge,1.0,0.34247347651825966
evaluation,V14,2531,4974,silver_conjugate,1.1715728752538097,0.5140463517720694
evaluation,V14,2531,4974,two_fifths,1.2,0.5424734765182596
evaluation,V14,2531,4974,phi,1.2360679774997896,0.5785414540180492
evaluation,V14,2531,4974,fibonacci_8_21,1.2380952380952381,0.5805687146134978
evaluation,V14,2531,4974,three_eighths_grid,1.25,0.5924734765182597
evaluation,V14,2531,4974,one_over_e,1.2642411176571153,0.606714594175375
evaluation,V14,2531,4974,one_third,1.3333333333333333,0.6758068098515929
evaluation,V14,2579,5067,persistence,0.0,0.20709404634179207
evaluation,V14,2579,5067,ridge,1.0,0.7929059536582079
evaluation,V14,2579,5067,silver_conjugate,1.1715728752538097,0.6213330784043982
evaluation,V14,2579,5067,two_fifths,1.2,0.592905953658208
evaluation,V14,2579,5067,phi,1.2360679774997896,0.5568379761584183
evaluation,V14,2579,5067,fibonacci_8_21,1.2380952380952381,0.5548107155629698
evaluation,V14,2579,5067,three_eighths_grid,1.25,0.5429059536582079
evaluation,V14,2579,5067,one_over_e,1.2642411176571153,0.5286648360010926
evaluation,V14,2579,5067,one_third,1.3333333333333333,0.45957262032487467
evaluation,V18,223,164,persistence,0.0,0.24086289853859535
evaluation,V18,223,164,ridge,1.0,0.7591371014614047
evaluation,V18,223,164,silver_conjugate,1.1715728752538097,0.9307099767152144
evaluation,V18,223,164,two_fifths,1.2,0.9591371014614046
evaluation,V18,223,164,phi,1.2360679774997896,0.9952050789611943
evaluation,V18,223,164,fibonacci_8_21,1.2380952380952381,0.9972323395566428
evaluation,V18,223,164,three_eighths_grid,1.25,0.9908628985385954
evaluation,V18,223,164,one_over_e,1.2642411176571153,0.9766217808814801
evaluation,V18,223,164,one_third,1.3333333333333333,0.9075295652052622
evaluation,V18,938,683,persistence,0.0,0.14728691751621037
evaluation,V18,938,683,ridge,1.0,0.8527130824837896
evaluation,V18,938,683,silver_conjugate,1.1715728752538097,0.6811402072299799
evaluation,V18,938,683,two_fifths,1.2,0.6527130824837897
evaluation,V18,938,683,phi,1.2360679774997896,0.616645104984
evaluation,V18,938,683,fibonacci_8_21,1.2380952380952381,0.6146178443885515
evaluation,V18,938,683,three_eighths_grid,1.25,0.6027130824837896
