split,video,file,track_id,segment_index,start_frame,time_sec,parent_0_frames,parent_0_magnitude,parent_0_angle_deg,parent_1_frames,parent_1_magnitude,parent_1_angle_deg,parent_2_frames,parent_2_magnitude,parent_2_angle_deg,parent_3_frames,parent_3_magnitude,parent_3_angle_deg,parent_4_frames,parent_4_magnitude,parent_4_angle_deg,observed_free_scale,observed_free_full_loss,observed_angular_coherence,observed_mean_rotation_rad,observed_mean_rotation_deg,observed_scale_transition_0,observed_rotation_transition_0_deg,observed_scale_transition_1,observed_rotation_transition_1_deg,observed_scale_transition_2,observed_rotation_transition_2_deg,observed_scale_transition_3,observed_rotation_transition_3_deg,observed_full_loss_one,observed_shorthand_loss_one,observed_full_loss_sqrt2,observed_shorthand_loss_sqrt2,observed_full_loss_three_halves,observed_shorthand_loss_three_halves,observed_full_loss_phi,observed_shorthand_loss_phi,observed_full_loss_two,observed_shorthand_loss_two,permuted_free_scale,broken_free_scale,permuted_free_full_loss,broken_free_full_loss,permuted_angular_coherence,broken_angular_coherence
calibration,V02,V02_Amp0.0_umf1.25.csv,554,1,1135,22.7,2,0.0029000000000000753,-46.39718102729774,4,0.00837257427557382,-97.54942176826317,8,0.02556247249387275,-69.86369657175187,16,0.05540658805593431,-101.97919786496513,32,0.17160084498626463,-87.2276325920903,2.773513959170914,0.584779384155479,0.8447252851397005,-0.1758713875212993,-10.076688242080223,2.8870945777840014,-51.15224074096544,3.0531198234274024,27.685725196511306,2.1674972195751057,-32.11550129321324,3.0971198734170264,14.751565272874824,1.1758408617783855,2.793452020284066,0.8919781862604252,1.8450655655258197,0.8483876076066263,1.6839943743544772,0.795225540916561,1.4768907375808036,0.6699813014258236,0.8982530237869243,1.9279920041280207,2.724989997282808,0.1539695056448651,0.5032233804736936,0.9919042825557708,0.8943677413953512
calibration,V02,V02_Amp0.0_umf1.25.csv,571,0,1160,23.2,2,0.0021587033144922813,-103.39249775375117,4,0.010068763578513476,-124.47921568612571,8,0.02444769927825519,-119.39605285494326,16,0.05320939766620177,-110.00150593665386,32,0.14476995544656351,-108.23470226554952,2.861681992090659,0.357943947160585,0.9789939422397358,-0.01969373726448346,-1.1283680280944173,4.664264658750298,-21.08671793237454,2.4280736246927126,5.083162831182443,2.1764582859348423,9.394546918289425,2.7207591477495776,1.766803671104331,1.1106691381558675,3.009132845786255,0.7905173085081291,2.0655748137988765,0.7384904235274145,1.9057909233783337,0.6732379426907674,1.7006912846644235,0.5064344010916674,1.131378336987277,1.7027036464562053,3.07809824159248,0.18790081595930752,0.6051278690316305,0.9934111209000924,0.9614720221123775
calibration,V02,V02_Amp0.0_umf1.25.csv,579,0,1183,23.66,2,0.007488658090739609,-145.88552705465887,4,0.016192899678562835,-134.74980167980243,8,0.028943047524405567,-127.70136060825976,16,0.05454044370923287,-114.82650058281155,32,0.09929738163718113,-99.62358473777978,1.9082419922121314,0.09096346401094496,0.9986475496894367,0.20186508706842127,11.56601752006143,2.1623232737233384,11.135725374856403,1.787391270182583,7.048441071542684,1.8844056992700189,12.874860025448216,1.82061924847105,15.20291584503177,0.6525534765514728,1.8059425319613598,0.3131130591665171,0.8580715633017729,0.25733084566372155,0.6973453459213501,0.18838694441209197,0.4911531905147388,0.10237208037798677,0.11333132373949496,1.9008442297228663,1.6481524590199423,0.19581326142886019,0.1714682129990092,0.9909829889361798,0.9900410308409977
calibration,V02,V02_Amp0.0_umf1.25.csv,599,2,1242,24.84,2,0.009192388155425077,-120.74996730219642,4,0.011303096920755842,-103.29857033049423,8,0.024455878638887586,-101.08019922435507,16,0.04909796329788027,-93.62001047847728,32,0.10407271496410571,-94.8505088289837,1.8343285789102144,0.2631079782400772,0.9924424704562558,0.11283207033506554,6.464801423922512,1.22961484324235,17.451396971702202,2.1636440712084255,2.218371106139173,2.007613957480514,7.46018874587777,2.1196951558395676,-1.2304983505064153,0.6612750046746201,1.5569380072993928,0.36997348739712493,0.6300004009661522,0.3312289907782092,0.48116995875021523,0.29149219393504744,0.30871463579275626,0.2769524109035037,0.41405779071873133,2.145764671863281,1.7979115670841228,0.5852390323542573,0.6526009580633665,0.8432784829729987,0.8146019693929897
calibration,V02,V02_Amp0.0_umf1.25.csv,619,1,1291,25.82,2,0.013631214179228506,-17.50447272684358,4,0.013223085872821049,-30.44357567992565,8,0.02014274062782916,-100.584708174961,16,0.047471254459936066,-86.86033985217975,32,0.10310121240800224,-89.72213709827521,1.6583733409401407,0.6530857675259191,0.8566943525513275,-0.2891561218587978,-16.567425402879643,0.9700592844451547,-12.939102953082068,1.5233010525350126,-70.14113249503535,2.3567425772414454,13.724368322781245,2.171866186831353,-2.8617972460954677,0.8260703962557321,1.2046006106387723,0.6722246048049472,0.4131687435966327,0.6607537952589058,0.36363805527930176,0.6535498673956117,0.39903988895447895,0.6794159594823582,0.8318972246692451,1.6877619316442651,1.559946019870021,0.16216834032626964,0.7020888598083741,0.9925090113281192,0.8113299465669064
calibration,V02,V02_Amp0.0_umf1.25.csv,634,0,1319,26.38,2,0.006264982043070815,-114.51964268819076,4,0.012745587471748813,-116.56505117707789,8,0.023380547470065766,-106.65229973035413,16,0.04408763999127195,-109.339111314892,32,0.0776825591751456,-116.20221574261927,1.8765101744347752,0.12100571124796619,0.9940704078159125,-0.007523996331333853,-0.43109323485734474,2.034417239207519,-2.045408488887125,1.8344032804992187,9.912751446723744,1.8856547327524125,-2.6868115845378617,1.762003119026658,-6.86310442772726,0.6409399858437822,1.7595796000177288,0.3076376840867628,0.8111893350632725,0.2545493695887774,0.6502489743870732,0.19132745791098085,0.44361026377688517,0.13676377753706156,0.14708741630572458,1.9570802307180115,2.6917300206176833,0.4822634378125612,0.3348262869447025,0.8984040972415782,0.9515951057565404
calibration,V02,V02_Amp0.0_umf1.25.csv,650,1,1354,27.08,2,0.008682165628459321,-57.22512267573584,4,0.019590048494069638,-43.96589245511656,8,0.03727961909676654,-43.36963051843627,16,0.05562023013256961,-59.654582792286114,32,0.1063744800222309,-79.82041106878748,1.8709076289692874,0.2768258876516325,0.9727496707659661,-0.09920903208820703,-5.684258828232219,2.2563550768779743,13.259230220619285,1.9029875861742738,0.5962619366802918,1.4919742068232087,-16.284952273849854,1.9125142015538166,-20.165828276501355,0.6848643618844765,1.7687235184566652,0.393635164415203,0.8251435985236303,0.354196641553531,0.6663748033431839,0.3126004699069696,0.46471603312339466,0.2847535743551561,0.18718929942863483,2.0694377360686538,1.2100442399167917,0.5096338917435781,0.7990474844115171,0.8890914206567562,0.8195066466218697
calibration,V02,V02_Amp0.0_umf1.25.csv,680,1,1402,28.04,2,0.013086252328302413,6.581944655178011,4,0.009546203433826471,-22.804540471321246,8,0.012393950137062851,-75.51526643967702,16,0.044897438679728716,-99.35742342462059,32,0.14233471115648497,-108.60043272928095,1.8160336169601665,0.7123885954734218,0.9631743386837791,-0.5011965189790084,-28.716445244145646,0.7294833688312988,-29.386485126499263,1.2983119648535397,-52.710725968355774,3.6225285871908968,-23.84215698494357,3.1702189555135885,-9.24300930466036,0.9292440213635055,1.3526119008469506,0.7550086874924739,0.7132545020742986,0.7375981331423446,0.6807193822267653,0.7216817785372095,0.6939260757054048,0.7188937975094082,0.9947883279064779,1.8483852146426245,2.040420647460893,0.20229687613029576,1.054224001952492,0.9908659302406692,0.6314698000600355
calibration,V02,V02_Amp0.0_umf1.25.csv,705,2,1448,28.96,2,0.0036769552621700443,-44.999999999999844,4,0.012539936203984428,-138.55618109425518,8,0.020829066229670484,-93.02724518227997,16,0.04840371886539298,-90.71024187706061,32,0.09530424964291988,-117.02211715084083,2.25634746884948,0.923153048418054,0.6564124157341833,-0.2648487849407489,-15.174717586272909,3.4104130482631114,-93.55618109425534,1.6610185164301132,45.52893591197522,2.323854479681047,2.317003305219353,1.9689447810395249,-26.31187527378022,1.2306080963718082,2.331909731504632,1.0346317532235079,1.3888432760869214,1.0094087046555533,1.2295207509568236,0.9812193539681208,1.0254995533062132,0.9309972876759385,0.47081535379696027,1.549027922137895,2.3008705991519474,1.3123305728467949,0.6018225651389234,0.3977681922039676,0.8509671167675336
calibration,V02,V02_Amp0.0_umf1.25.csv,712,0,1457,29.14,2,0.0047000000000000375,-90.0,4,0.00990000000000002,-90.0,8,0.019830532015051982,-93.17983011986419,16,0.05492585911936201,-99.32512814634381,32,0.12082437667954263,-97.46616365831801,2.2517189167226173,0.13505122385529175,0.9985765960429722,-0.03257232021037229,-1.866256477003006,2.1063829787233916,-0.0,2.0030840419244385,-3.179830119864199,2.769762257395394,-6.145298026479614,2.1997721768352023,1.8589644880257978,0.8228522346832439,2.1916314870957416,0.4843301807460842,1.243996181470073,0.428089540047155,1.0832295871243287,0.3570115217769119,0.87672826870523,0.17970018029752174,0.3057829720373739,1.9344412881626825,1.7573415661353724,0.15379147248498176,0.32216207031953836,0.9933534198393225,0.9571997811126551
calibration,V02,V02_Amp0.0_umf1.25.csv,717,0,1476,29.52,2,0.0037443290453698067,-55.88552705465861,4,0.00914439719172343,-103.27639704231606,8,0.01699558766268469,-62.68110048985124,16,0.039420299339299775,-69.81820930001828,32,0.07889651449842383,-73.12685870523579,2.1425006020004163,0.5546778518897757,0.8593266928006392,-0.07782435241600232,-4.459006936775684,2.4421991446054356,-47.390869987657446,1.858579336215552,40.59529655246481,2.3194431473440904,-7.137108810167046,2.0014184524410377,-3.3086494052174986,0.9424814939486638,2.116407488050814,0.6929824897099716,1.1681719808781885,0.6593677741443947,1.0072107286945413,0.6216869976989597,0.8003704814494849,0.5589316618448605,0.22752955969157432,2.0293515954518386,1.9020735484934757,0.5105994017808804,0.48066652158476153,0.8905689407853917,0.9147802550230137
calibration,V02,V02_Amp0.0_umf1.25.csv,727,2,1507,30.14,2,0.0030528675044947423,-58.392497753750995,4,0.004964876634922547,-71.20011484134727,8,0.01655294535724685,-61.88679112394404,16,0.039849341274354806,-75.6150342433996,32,0.09168315003314405,-84.11529389440011,2.340967544011404,0.3017575249858929,0.9868862350192303,-0.1129622388047989,-6.47225952786391,1.6262994144399485,-12.807617087596268,3.334009397295947,9.313323717403229,2.407386746849184,-13.728243119455568,2.300744431430466,-8.500259651000508,0.9025061072282258,2.305941696412374,0.5874217086729394,1.361715858759241,0.5377461446647944,1.2020364927764913,0.47694745260763977,0.9974137670891802,0.3403494689511449,0.4391717829425229,1.8654521296363518,4.402641935819059,0.22276499562024826,0.45136527080877464,0.9864494864776862,0.9636863831567604
calibration,V02,V02_Amp0.0_umf1.25.csv,780,0,1612,32.24,2,0.012706297651164924,-125.06590252964354,4,0.01959209024070683,-115.38790629109596,8,0.030850121555676246,-101.78344053275514,16,0.05183676301622238,-109.37872315600562,32,0.1198921598771162,-92.2466788938384,1.7526408903380317,0.23262585174824224,0.9863341739772225,0.14388773962320095,8.24416020408672,1.5419196668126698,9.677996238547582,1.5746212464649847,13.604465758340808,1.6802774317329947,-7.595282623250488,2.312878985896473,17.132044262167227,0.6074328176488077,1.413237176598243,0.3164593964757557,0.47847152510807106,0.279900685353176,0.3279394822942342,0.24596889955948287,0.1670290442544676,0.2674789304560831,0.5121811062040159,2.181350455468373,1.5346105198011228,0.0802475973065339,0.3760207453736577,0.9996152855226299,0.9798563310978954
calibration,V02,V02_Amp0.0_umf1.25.csv,798,1,1660,33.2,2,0.004827007354458797,-103.17255342332713,4,0.012790621564255554,-116.96571443287021,8,0.026151290599127196,-102.8139772142638,16,0.05361828046478171,-78.81580787900941,32,0.12310893550023078,-71.28541820320238,2.247257838261006,0.26419692512341614,0.9710025150160038,0.1404799378204102,8.048907543369738,2.649803620547753,-13.793161009543077,2.0445676128992143,14.151737218606424,2.050311064440209,23.99816933525438,2.2960254307501127,7.530389675807025,0.8517226594655435,2.241180469976544,0.5331941761761939,1.293303721777557,0.4829229147810735,1.1324446050142118,0.4215584759940405,0.9257622878885393,0.2887682069211618,0.3522469825510713,1.922403165003478,2.6903954710754925,0.25023631966529414,0.23412810616155716,0.9691362313458262,0.9837863189391908
