split,video,file,track_id,segment_index,start_frame,time_sec,level,child_frames,parent_frames,ratio_real,ratio_permuted,ratio_broken,golden_equality_real,golden_equality_permuted,golden_equality_broken,phi_endpoint_change_real,phi_endpoint_change_permuted,phi_endpoint_change_broken,phi_slope_real,phi_slope_permuted,phi_slope_broken,loss_one_real,loss_one_permuted,loss_one_broken,whole_tree_median_loss_one,loss_sqrt2_real,loss_sqrt2_permuted,loss_sqrt2_broken,whole_tree_median_loss_sqrt2,loss_three_halves_real,loss_three_halves_permuted,loss_three_halves_broken,whole_tree_median_loss_three_halves,loss_phi_real,loss_phi_permuted,loss_phi_broken,whole_tree_median_loss_phi,loss_two_real,loss_two_permuted,loss_two_broken,whole_tree_median_loss_two
calibration,V02,V02_Amp0.0_umf1.25.csv,46,1,120,2.4,0,1,2,1.4000211325539456,1.0953148831707387,2.652232876270253,0.20250288016858675,0.557620071370934,0.6554650325898317,0.1384553186273029,-0.16269661206683483,-0.2448987223503124,-0.053702366450139205,-0.07534255905959425,-0.10555613740644146,0.3364873311886791,0.09104188646919417,0.9754018800333584,0.40886579060749395,0.010086259091293629,0.2555317038107785,0.6288282897533857,0.3246109661173892,0.06897777691948528,0.31442322163897024,0.569936771925194,0.3835024839455809,0.14472449387092448,0.39016993859040927,0.4941900549737549,0.4035405456525789,0.35665984937126627,0.6021052940907511,0.2822546994734131,0.4404285678125082
calibration,V02,V02_Amp0.0_umf1.25.csv,46,1,120,2.4,1,2,4,3.7445985564041377,2.6979827274204977,3.826938466959797,1.083622008358342,0.6772212493778286,1.1099178463848083,0.1384553186273029,-0.16269661206683483,-0.2448987223503124,-0.053702366450139205,-0.07534255905959425,-0.10555613740644146,1.3203144166718042,0.9925043557711861,1.3420651276521116,0.8057886363237252,0.9737408263918313,0.6459307654912134,0.9954915373721389,0.45921504604375246,0.9148493085636398,0.5870392476630216,0.9366000195439472,0.4292271523626329,0.8391025916122006,0.5112925307115825,0.860853302592508,0.4292271523626329,0.6271672361118589,0.2993571752112408,0.6489179470921663,0.4374790917129744
calibration,V02,V02_Amp0.0_umf1.25.csv,46,1,120,2.4,2,4,8,1.5977476465462161,1.771036200161797,1.6582467451792475,0.01745494665732143,0.1239082684948188,0.03385494610803096,0.1384553186273029,-0.16269661206683483,-0.2448987223503124,-0.053702366450139205,-0.07534255905959425,-0.10555613740644146,0.4685949165671762,0.5715647991122871,0.5057608666169873,0.6101393246397355,0.12202132628720351,0.22499120883231444,0.15918727633701446,0.2635657343597627,0.0631298084590118,0.1660996910041227,0.10029575850882291,0.23995667978157692,0.012616908492427215,0.09035297405268353,0.024549041557383737,0.23995667978157692,0.22455226399276906,0.12158238144765823,0.18738631394295807,0.3031431218831942
calibration,V02,V02_Amp0.0_umf1.25.csv,46,1,120,2.4,3,8,16,1.5778190339438407,1.4887720621327187,1.2045697531187654,0.0348566353483515,0.11588611948082742,0.418287462895864,0.1384553186273029,-0.16269661206683483,-0.2448987223503124,-0.053702366450139205,-0.07534255905959425,-0.10555613740644146,0.45604353520340074,0.39795166081029365,0.18612245183088497,0.3869760315894697,0.10946994492342794,0.05137807053032083,0.16045113844908773,0.06906750361393106,0.050578427095236425,0.007513447297870692,0.21934265627727936,0.0690675036139311,0.025168289856202713,0.08326016424930983,0.29508937322871853,0.09423579347013379,0.23710364535654457,0.29519551974965164,0.5070247287290603,0.30617114897047565
calibration,V02,V02_Amp0.0_umf1.25.csv,46,1,120,2.4,4,16,32,1.2190014165546956,1.2888347280285641,1.2610194642569297,0.400993257202758,0.3205658385955038,0.3519748170803658,0.1384553186273029,-0.16269661206683483,-0.2448987223503124,-0.053702366450139205,-0.07534255905959425,-0.10555613740644146,0.19803201256137612,0.2537384985360291,0.23192049243616097,0.19803201256137612,0.14854157771859655,0.09283509174394362,0.11465309784381177,0.14854157771859655,0.2074330955467882,0.15172660957213527,0.17354461567200336,0.2074330955467882,0.2831798124982274,0.22747332652357444,0.2492913326234425,0.2831798124982274,0.4951151679985692,0.4394086820239162,0.4612266881237843,0.4951151679985692
calibration,V02,V02_Amp0.0_umf1.25.csv,133,0,293,5.86,0,1,2,4.384062043356598,4.384062043356598,11.928118040998768,1.2725082876114753,1.2725082876114753,2.398392314696638,-0.7583265135415015,-0.7244899175004356,-1.7004025617318668,-0.15066680997938225,-0.1092608970267405,-0.2976043196386273,1.4779757017710742,1.4779757017710742,2.478898473540128,0.5947746231955453,1.1314021114911013,1.1314021114911013,2.132324883260156,0.2829817604308176,1.0725105936629098,1.0725105936629098,2.073433365431964,0.29784715222723657,0.9967638767114706,0.9967638767114706,1.9976866484805247,0.3185047933674513,0.7848285212111288,0.7848285212111288,1.7857512929801829,0.33165317270283234
calibration,V02,V02_Amp0.0_umf1.25.csv,133,0,293,5.86,1,2,4,1.405353665472419,1.8010426789124623,2.003025720338136,0.19711896638239676,0.14673979332071982,0.28969744117220875,-0.7583265135415015,-0.7244899175004356,-1.7004025617318668,-0.15066680997938225,-0.1092608970267405,-0.2976043196386273,0.34028899030719867,0.5883657632547751,0.6946588975089438,0.34880543364294103,0.006284599972774018,0.24179217297480246,0.34808530722897113,0.17295392418066885,0.06517611780096569,0.18290065514661072,0.28919378940077944,0.17277329516660253,0.1409228347524048,0.10715393819517152,0.21344707244934036,0.22014808004359085,0.3528581902527466,0.10478141730517021,0.0015117169489985139,0.4320834355439327
calibration,V02,V02_Amp0.0_umf1.25.csv,133,0,293,5.86,2,4,8,1.9695314300752074,1.9157033666655956,1.4181497271616468,0.26718715069294785,0.23005861412703016,0.18429664634331241,-0.7583265135415015,-0.7244899175004356,-1.7004025617318668,-0.15066680997938225,-0.1092608970267405,-0.2976043196386273,0.6777956617047428,0.650084848494899,0.34935301291764315,0.16400191760316812,0.33122207142477017,0.3035112582149263,0.002779422637670451,0.3076741576312757,0.2723305535965785,0.2446197403867346,0.056112095190521225,0.3093884386798422,0.19658383664513934,0.1688730234352956,0.13185881214196032,0.31720990745643535,0.015351518855202459,0.04306233206504627,0.34379416764230214,0.5291452629567771
calibration,V02,V02_Amp0.0_umf1.25.csv,133,0,293,5.86,3,8,16,1.3913911347379109,1.0178443637730634,3.063079629036694,0.21126713531730176,0.6666557506977865,0.8369004337777536,-0.7583265135415015,-0.7244899175004356,-1.7004025617318668,-0.15066680997938225,-0.1092608970267405,-0.2976043196386273,0.33030406301801796,0.017687022130965728,1.1194208245864041,0.24853418759851081,0.016269527261954783,0.328886568149007,0.7728472343064313,0.09803940268146191,0.07516104509014641,0.3877780859771986,0.7139557164782397,0.15693092050965352,0.1509077620415855,0.4635248029286377,0.6382089995268007,0.23267763746109263,0.36284311754192733,0.6754601584289796,0.4262736440264588,0.44461299296143447
calibration,V02,V02_Amp0.0_umf1.25.csv,133,0,293,5.86,4,16,32,1.2747810799776893,1.232368423985057,1.2019289665408928,0.3363348954121426,0.3851873637097146,0.42147830254832824,-0.7583265135415015,-0.7244899175004356,-1.7004025617318668,-0.15066680997938225,-0.1092608970267405,-0.2976043196386273,0.24277446188963434,0.20893786584856847,0.18392773831094547,0.24277446188963434,0.1037991283903384,0.13763572443140426,0.16264585196902723,0.1037991283903384,0.16269064621853005,0.19652724225959597,0.22153736979721889,0.16269064621853005,0.23843736316996914,0.2722739592110351,0.29728408674865797,0.23843736316996914,0.450372718670311,0.48420931471137685,0.5092194422489998,0.450372718670311
calibration,V02,V02_Amp0.0_umf1.25.csv,174,2,395,7.9,0,1,2,3.8618708059169005,2.275473088783463,1.5350550902097952,1.1208801582887773,0.4579136505503502,0.07308282907991581,-0.580629081788411,0.12597037835259156,-0.03664714548869443,-0.10529817906185093,0.08925150296026543,-0.05326202007158294,1.3511517308100283,0.8221879818976882,0.42856626978264056,0.6518908729986612,1.0045781405300556,0.47561439161771535,0.08199267950266781,0.3053172827186885,0.945686622701864,0.4167228737895237,0.023101161674476123,0.24642576489049686,0.8699399057504248,0.34097615683808463,0.05264555527696292,0.2032027206609769,0.658004550250083,0.12904080133774282,0.2645809107773047,0.34965851111850366
calibration,V02,V02_Amp0.0_umf1.25.csv,174,2,395,7.9,1,2,4,1.457381989785432,1.3883972986229598,2.5877807405600635,0.14581321463838348,0.21432243599508974,0.624067469713852,-0.580629081788411,0.12597037835259156,-0.03664714548869443,-0.10529817906185093,0.08925150296026543,-0.05326202007158294,0.37664166840729585,0.3281500593272543,0.9508006514730962,0.4588140766196842,0.03006807812732312,0.018423530952718425,0.6042270611931235,0.21164158110447642,0.028823439700868494,0.07731504878091013,0.5453355433649318,0.22629833101319471,0.10457015665230768,0.1530617657323492,0.46958882641349275,0.2614908817647708,0.31650551215264944,0.364997121232691,0.25765347091315094,0.3912588300346891
calibration,V02,V02_Amp0.0_umf1.25.csv,174,2,395,7.9,2,4,8,2.310988656499355,1.1185030964640923,1.6152992382379514,0.47810401304266464,0.5267272120098779,0.0023380697270962833,-0.580629081788411,0.12597037835259156,-0.03664714548869443,-0.10529817906185093,0.08925150296026543,-0.05326202007158294,0.837675422798741,0.1119912703519866,0.47952022634577923,0.7853513801062235,0.4911018325187682,0.23458231992798614,0.1329466360658065,0.4387777898262507,0.43221031469057647,0.29347383775617775,0.07405511823761492,0.379886271998059,0.35646359773913744,0.3692205547076169,0.0016915987138242344,0.30680977204081017,0.14452824223879562,0.5811559102079588,0.21362695421416608,0.30680977204081017
calibration,V02,V02_Amp0.0_umf1.25.csv,174,2,395,7.9,3,8,16,2.0018231787110374,3.578157001085633,1.6015131616895202,0.2888968790261316,1.0283992117476557,0.014195444235788541,-0.580629081788411,0.12597037835259156,-0.03664714548869443,-0.10529817906185093,0.08925150296026543,-0.05326202007158294,0.6940583546702237,1.274847863689424,0.4709489083845511,0.3806488232457904,0.347484764390251,0.9282742734094513,0.12437531810457843,0.3134095314244333,0.2885932465620594,0.8693827555812597,0.06548380027638669,0.3134095314244333,0.21284652961062034,0.7936360386298205,0.010262916675052285,0.3134095314244333,0.0009111741102784348,0.5817006831294786,0.22219827217539417,0.3134095314244333
calibration,V02,V02_Amp0.0_umf1.25.csv,174,2,395,7.9,4,16,32,1.211550568851102,1.0143675246743724,1.5923539852847721,0.40989188218259076,0.6717746828527522,0.022139507019646728,-0.580629081788411,0.12597037835259156,-0.03664714548869443,-0.10529817906185093,0.08925150296026543,-0.05326202007158294,0.1919010010975897,0.014265289868927335,0.465213415271335,0.1919010010975897,0.15467258918238302,0.3323083004110454,0.11863982499136216,0.15467258918238302,0.2135641070105747,0.3911998182392371,0.0597483071631705,0.2135641070105747,0.2893108239620138,0.4669465351906762,0.01599840978826849,0.2893108239620138,0.5012461794623556,0.678881890691018,0.22793376528861037,0.5012461794623556
calibration,V02,V02_Amp0.0_umf1.25.csv,179,1,401,8.02,0,1,2,1.6021004895597881,3.5916859411991315,2.0286816446664533,0.013687850978902846,1.0329961634505376,0.30664486784029105,0.02152065944519841,-0.4278295832896915,-0.1689031052842471,-0.005139816282759243,-0.095095155276184,-0.003360811698745125,0.47131557424428683,1.2786217137664573,0.7073861459538078,0.5757956352637823,0.12474198396431402,0.9320481234864847,0.3608125556738351,0.25808957268134053,0.06585046613612244,0.8731566056582929,0.30192103784564345,0.21563251644971793,0.009896250815316641,0.7974098887068539,0.22617432089420436,0.2588884872402021,0.22183160631565849,0.585474533206512,0.014238965393862503,0.20552491208788823
calibration,V02,V02_Amp0.0_umf1.25.csv,179,1,401,8.02,1,2,4,1.9834232720889726,1.0422297129551044,1.4212154623237683,0.2765771640328764,0.631317461664026,0.18124474149470338,0.02152065944519841,-0.4278295832896915,-0.1689031052842471,-0.005139816282759243,-0.095095155276184,-0.003360811698745125,0.6848242771330232,0.04136237292644161,0.3515124648717823,0.5663045376737514,0.3382506868530504,0.3052112173535311,0.004938874591809474,0.29356581734803444,0.2793591690248588,0.3641027351817228,0.05395264323638214,0.28019760098497215,0.20361245207341963,0.4398494521331619,0.12969936018782122,0.2801976009849721,0.008322903426922152,0.6517848076335037,0.341634715688163,0.47887561620997254
calibration,V02,V02_Amp0.0_umf1.25.csv,179,1,401,8.02,2,4,8,1.0348859457951194,2.486885926507129,1.1804603297181662,0.6418573243400568,0.5730535384950779,0.4477270702606959,0.02152065944519841,-0.4278295832896915,-0.1689031052842471,-0.005139816282759243,-0.095095155276184,-0.003360811698745125,0.034291223345762345,0.9110312958590209,0.16590447233512762,0.12235149050092073,0.31228236693421035,0.5644577055790483,0.18066911794484505,0.26123427427702994,0.37117388476240204,0.5055661877508565,0.2395606357730367,0.2831136176072437,0.4469206017138412,0.42981947079941746,0.31530735272447585,0.3588603345586827,0.658855957214183,0.2178841152990756,0.5272427082248177,0.5707956900590246
calibration,V02,V02_Amp0.0_umf1.25.csv,179,1,401,8.02,3,8,16,1.4506893463035264,1.1464322848865518,1.0484515603465168,0.15229164141051948,0.49049754321028205,0.6224554287422244,0.02152065944519841,-0.4278295832896915,-0.1689031052842471,-0.005139816282759243,-0.095095155276184,-0.003360811698745125,0.372038854704173,0.13665475910889874,0.04731437129073933,0.38608683449711056,0.025465264424200326,0.20991883117107402,0.2992592189892334,0.03951324421713782,0.033426253403991336,0.26881034899926565,0.35815073681742504,0.019378273611053792,0.10917297035543039,0.3445570659507048,0.4338974537688641,0.09512499056249288,0.32110832585577226,0.5564924214510466,0.6458328092692059,0.3070603460628347
calibration,V02,V02_Amp0.0_umf1.25.csv,179,1,401,8.02,4,16,32,1.6696745635620938,1.1181007865514876,1.7134057229741715,0.0433008919631504,0.5272567924805288,0.07876151111985645,0.02152065944519841,-0.4278295832896915,-0.1689031052842471,-0.005139816282759243,-0.095095155276184,-0.003360811698745125,0.5126287353201185,0.11163151964244102,0.5384830406695608,0.5126287353201185,0.16605514504014587,0.23494207063753178,0.191909450389588,0.16605514504014587,0.10716362721195415,0.29383358846572344,0.13301793256139635,0.10716362721195415,0.03141691026051505,0.3695803054171624,0.05727121560995727,0.03141691026051505,0.1805184452398267,0.5815156609175043,0.1546641398903845,0.1805184452398267
calibration,V02,V02_Amp0.0_umf1.25.csv,228,1,478,9.56,0,1,2,2.3681216184985012,1.0319029225481555,4.23792402008345,0.509838943998659,0.6461635635655353,1.2322218224142873,-0.2107547541256594,0.005122239299382547,-0.49274570398181056,-0.010966331905255386,0.002914944845913742,-0.13763801316895113,0.862097074866141,0.0314045953364663,1.4440735314370343,0.296152105775791,0.5155234845861683,0.3151689949435065,1.0974999411570616,0.24888511425293414,0.4566319667579767,0.37406051277169805,1.03860842332887,0.3000420379879188,0.3808852498065375,0.44980722972313725,0.9628617063774308,0.3735410753797034,0.1689498943061957,0.6617425852234791,0.750926350877089,0.47272543755569796
calibration,V02,V02_Amp0.0_umf1.25.csv,228,1,478,9.56,1,2,4,1.8222202982668927,1.1289534131303074,2.66237399591373,0.1625874883568796,0.5130484626665199,0.6603248389692136,-0.2107547541256594,0.005122239299382547,-0.49274570398181056,-0.010966331905255386,0.002914944845913742,-0.13763801316895113,0.6000557016642317,0.12129102048116934,0.9792182044372464,0.571859107496409,0.25348211138425897,0.22528256979880343,0.6326446141572737,0.22528551721643625,0.1945905935560674,0.284174087626995,0.573753096329082,0.2059069943188654,0.11884387660462817,0.3599208045784342,0.49800637937764286,0.28052264323124104,0.09309147889571359,0.5718561600787759,0.28607102387730104,0.14764248573376246
calibration,V02,V02_Amp0.0_umf1.25.csv,228,1,478,9.56,2,4,8,1.522607133645054,1.271254358603093,2.1722427234935062,0.08444477345597258,0.34032406581695124,0.39708147245960407,-0.2107547541256594,0.005122239299382547,-0.49274570398181056,-0.010966331905255386,0.002914944845913742,-0.13763801316895113,0.42042408505242285,0.2400040969710918,0.7757601469760177,0.2079213300424561,0.07385049477245004,0.10656949330888091,0.429186556696045,0.13865226023751662,0.014958976944258382,0.16546101113707254,0.37029503886785337,0.19754377806570828,0.06078774000718067,0.24120772808851162,0.2945483219164142,0.2732904950171473,0.2727230955075225,0.4531430835888535,0.08261296641607244,0.4852258505174892
calibration,V02,V02_Amp0.0_umf1.25.csv,228,1,478,9.56,3,8,16,1.0518197499214308,1.1078110603347673,1.8009773336887183,0.6176835637689475,0.5408778955983129,0.14669055739857648,-0.2107547541256594,0.005122239299382547,-0.49274570398181056,-0.010966331905255386,0.002914944845913742,-0.13763801316895113,0.050521759256210406,0.10238605062079693,0.5883294807113564,0.1244191626469392,0.2960518310237623,0.24418753965917575,0.24175589043138357,0.2221544276330335,0.35494334885195394,0.30307905748736746,0.18286437260319197,0.2810459454612252,0.4306900658033931,0.3788257744388065,0.10711765565175294,0.3567926624126643,0.6426254213037349,0.5907611299391484,0.10481769984858895,0.5687280179130061
calibration,V02,V02_Amp0.0_umf1.25.csv,228,1,478,9.56,4,16,32,1.3649002231594112,1.0266307829526817,1.0111576096185124,0.23857317335752903,0.6538099892991225,0.6765188361450978,-0.2107547541256594,0.005122239299382547,-0.49274570398181056,-0.010966331905255386,0.002914944845913742,-0.13763801316895113,0.3110813293787254,0.026282356037083728,0.011095822663983217,0.3110813293787254,0.035492260901247345,0.3202912342428889,0.3354777676159896,0.035492260901247345,0.09438377872943896,0.37918275207108065,0.3943692854441812,0.09438377872943896,0.1701304956808781,0.4549294690225198,0.4701160023956203,0.1701304956808781,0.3820658511812199,0.6668648245228616,0.682051357895962,0.3820658511812199
calibration,V02,V02_Amp0.0_umf1.25.csv,236,1,503,10.06,0,1,2,1.6783363932577828,1.870312008812766,1.355781337969525,0.05041026839209343,0.19778979542762828,0.24811660811218478,0.037749470258179214,0.07345106631238588,0.2626569080908737,0.005016746917985207,-0.004497617812222329,0.038356870461278475,0.5178030606930774,0.6261052665811386,0.30437792133047253,0.29134588473795486,0.17122947041310466,0.2795316763011659,0.0421956689495002,0.22491301278500345,0.1123379525849129,0.22064015847297425,0.10108718677769186,0.22860793418896944,0.036591235633473766,0.1448934415215352,0.17683390372913096,0.2878169795479607,0.17534411986686796,0.06704191397880667,0.3887692592294728,0.4829559282925864
calibration,V02,V02_Amp0.0_umf1.25.csv,236,1,503,10.06,1,2,4,2.029993261444314,1.0978975239543705,1.0044517210719148,0.30750455155221984,0.5541416461456095,0.6864868845949322,0.037749470258179214,0.07345106631238588,0.2626569080908737,0.005016746917985207,-0.004497617812222329,0.038356870461278475,0.7080324735626268,0.09339700899994542,0.004441841471628689,0.6351829198674495,0.361458883282654,0.25317658128002735,0.3421317488083441,0.2886093295874767,0.3025673654544624,0.312068099108219,0.40102326663653576,0.26961779313658224,0.22682064850302333,0.3878148160596581,0.47676998358797473,0.20299708231096564,0.014885293002681502,0.5997501715599999,0.6887053390883167,0.29289742549335546
calibration,V02,V02_Amp0.0_umf1.25.csv,236,1,503,10.06,2,4,8,1.6110245318035266,1.516720926582228,1.1466973456882632,0.006002021699953944,0.08985539574512662,0.49015866817574955,0.037749470258179214,0.07345106631238588,0.2626569080908737,0.005016746917985207,-0.004497617812222329,0.038356870461278475,0.4768703317657542,0.41655071942331373,0.13688593731998436,0.27925979329374867,0.13029674148578155,0.06997712914334106,0.2096876529599884,0.18398870886117102,0.07140522365758993,0.011085611315149345,0.26857917078818,0.18398870886117105,0.004341493293849198,0.06466110563628975,0.3443258877396191,0.20195203176585477,0.21627684879419107,0.2765964611366316,0.556261243239961,0.41388738726619667
calibration,V02,V02_Amp0.0_umf1.25.csv,236,1,503,10.06,3,8,16,1.322762890381906,1.330128188269794,1.1574125496208096,0.28331208235859556,0.27537264299518455,0.4765357038726825,0.037749470258179214,0.07345106631238588,0.2626569080908737,0.005016746917985207,-0.004497617812222329,0.038356870461278475,0.27972264789308654,0.2852753197469405,0.14618695304059143,0.2552253604110639,0.06685094238688614,0.06129827053303229,0.20038663723938127,0.09134822986890878,0.12574246021507787,0.12018978836122395,0.25927815506757296,0.15023974769710047,0.20148917716651696,0.19593650531266307,0.3350248720190121,0.22598646464853955,0.41342453266685875,0.40787186081300486,0.5469602275193539,0.43792182014888137
calibration,V02,V02_Amp0.0_umf1.25.csv,236,1,503,10.06,4,16,32,1.502110499935123,1.300654133103585,1.0426035655810446,0.10339233737592472,0.3074588537453164,0.6307832252901898,0.037749470258179214,0.07345106631238588,0.2626569080908737,0.005016746917985207,-0.004497617812222329,0.038356870461278475,0.4068711191679505,0.26286731722568235,0.041721013239598856,0.4068711191679505,0.060297528887977736,0.0837062730542904,0.30485257704037383,0.060297528887977736,0.0014060110597860329,0.142597790882482,0.36374409486856546,0.0014060110597860329,0.07434070589165298,0.21834450783392106,0.43949081182000466,0.07434070589165298,0.2862760613919948,0.43027986333426294,0.6514261673203464,0.2862760613919948
