split,video,file,track_id,segment_index,start_frame,time_sec,observed_a_free_angle_deg,observed_b_free_angle_deg,observed_a_phi_loss_deg,observed_b_phi_loss_deg,scrambled_a_phi_loss_deg,broken_a_phi_loss_deg,observed_a_loss_direct_deg,observed_b_loss_direct_deg,observed_a_loss_thirty_deg,observed_b_loss_thirty_deg,observed_a_loss_phi_projection_deg,observed_b_loss_phi_projection_deg,observed_a_loss_diagonal_deg,observed_b_loss_diagonal_deg,observed_a_loss_phi_complement_deg,observed_b_loss_phi_complement_deg,observed_a_loss_ridge_half_deg,observed_b_loss_ridge_half_deg,observed_a_loss_perpendicular_deg,observed_b_loss_perpendicular_deg,level_0_child_frames,level_0_parent_frames,level_0_a_magnitude,level_0_a_angle_deg,level_0_b_magnitude,level_0_b_angle_deg,level_0_parent_magnitude,level_0_parent_angle_deg,level_0_a_signed_cosine,level_0_b_signed_cosine,level_0_a_folded_angle_deg,level_0_b_folded_angle_deg,level_0_a_ara_projection,level_0_b_ara_projection,level_1_child_frames,level_1_parent_frames,level_1_a_magnitude,level_1_a_angle_deg,level_1_b_magnitude,level_1_b_angle_deg,level_1_parent_magnitude,level_1_parent_angle_deg,level_1_a_signed_cosine,level_1_b_signed_cosine,level_1_a_folded_angle_deg,level_1_b_folded_angle_deg,level_1_a_ara_projection,level_1_b_ara_projection,level_2_child_frames,level_2_parent_frames,level_2_a_magnitude,level_2_a_angle_deg,level_2_b_magnitude,level_2_b_angle_deg,level_2_parent_magnitude,level_2_parent_angle_deg,level_2_a_signed_cosine,level_2_b_signed_cosine,level_2_a_folded_angle_deg,level_2_b_folded_angle_deg,level_2_a_ara_projection,level_2_b_ara_projection,level_3_child_frames,level_3_parent_frames,level_3_a_magnitude,level_3_a_angle_deg,level_3_b_magnitude,level_3_b_angle_deg,level_3_parent_magnitude,level_3_parent_angle_deg,level_3_a_signed_cosine,level_3_b_signed_cosine,level_3_a_folded_angle_deg,level_3_b_folded_angle_deg,level_3_a_ara_projection,level_3_b_ara_projection
calibration,V02,V02_Amp0.0_umf1.25.csv,868,1,1786,35.72,21.863183890479988,15.915095747897839,19.255797822897065,21.06098671934157,23.937450830787167,30.60890235425479,25.474202439150996,17.13044235975611,15.399479097750264,15.444944498671921,19.255797822897065,21.06098671934157,26.57533517695774,29.767321648581703,34.69454034482958,38.608570482056955,40.31566597556399,44.53807995068024,69.37983777456134,74.35546261586512,2,4,0.005700000000000038,-90.0,0.009638464608017178,-157.4258619213519,0.012944883158993758,-133.43493091440766,0.7261556465628778,0.9136098260153132,43.43493091440765,23.990931006944237,1.4523112931257556,1.8272196520306263,4,8,0.012944883158993758,-133.43493091440766,0.011002726934719431,-97.83552510648855,0.02280898945591412,-117.1267565096445,0.9597652394097473,0.9438515227458095,16.308174404763207,19.291231403155912,1.9195304788194947,1.887703045491619,8,16,0.02280898945591412,-117.1267565096445,0.03294616821422485,-84.60088794714429,0.053599440295585214,-97.8277527621793,0.9438066983874392,0.9734717268212543,19.299003747465196,13.226864815035082,1.8876133967748785,1.9469434536425085,16,32,0.053599440295585214,-97.8277527621793,0.06297491564107088,-113.38973502391939,0.11550800838037162,-106.23837925746321,0.9892452223192232,0.9922207519120217,8.410626495283903,7.151355766456124,1.9784904446384464,1.9844415038240435
calibration,V02,V02_Amp0.0_umf1.25.csv,876,0,1794,35.88,26.774425362404465,27.561398244549597,21.425904178078245,23.00385397574994,23.76753477586337,19.94762505252466,33.0276852949357,34.894096511375636,19.605164477684045,21.538664691020692,21.425904178078245,23.00385397574994,26.573101311757167,27.605653937839136,33.39446146895665,34.01421704131731,38.443425347551646,38.86168012321708,66.11680142526941,66.00413841060475,2,4,0.009453041838477198,-173.92754359279232,0.005223983154643573,-95.49232455712746,0.011681181447096874,-147.9426242657947,0.8989093976930491,0.6094493813354122,25.984919326997616,52.45029970866724,1.7978187953860982,1.2188987626708243,4,8,0.011681181447096874,-147.9426242657947,0.014000714267493669,-45.0,0.016100000000000003,-90.0,0.5307682299157223,0.7071067811865476,57.942624265794706,45.0,1.0615364598314445,1.4142135623730951,8,16,0.016100000000000003,-90.0,0.030724745727182156,-116.06466407828582,0.04573773059520987,-107.16719935762717,0.9554474922849949,0.9879667105777342,17.167199357627183,8.897464720658643,1.9108949845699899,1.9759334211554684,16,32,0.04573773059520987,-107.16719935762717,0.07036511919978537,-97.26641230955639,0.11568928213106,-101.16424085842887,0.9945164966575705,0.9976868558286792,6.002958499198351,3.8978285488725133,1.989032993315141,1.9953737116573584
calibration,V02,V02_Amp0.0_umf1.25.csv,887,1,1819,36.38,5.235073309146318,4.91802368473094,30.811607788038017,31.141720148801852,25.13476601948976,30.950207589571328,5.502767734733127,5.282465250895555,24.822893751407005,25.15597380430864,30.811607788038017,31.141720148801852,39.80105343981804,40.128323008831735,48.79439040867933,49.11983185207353,54.79116402892771,55.115710981164035,84.78188047629094,85.10381998403685,2,4,0.007300000000000029,-90.0,0.007473285756613324,-77.63750758428573,0.014687409574189726,-83.74596725608357,0.9940486732021603,0.9943222434975343,6.254032743916393,6.1084596717978386,1.9880973464043206,1.9886444869950686,4,8,0.014687409574189726,-83.74596725608357,0.014466858677681221,-68.93405434688127,0.028911070543997518,-76.39635067391404,0.9917840362036048,0.9915305398857535,7.349616582169575,7.462296327032825,1.9835680724072096,1.983061079771507,8,16,0.028911070543997518,-76.39635067391404,0.02733806869550226,-82.43305582166694,0.056171166980934294,-79.33021719550334,0.998689278128714,0.9985339898539443,2.9338665215893953,3.1028386261635594,1.997378556257428,1.9970679797078885,16,32,0.056171166980934294,-79.33021719550334,0.08243409488797701,-86.73149469834279,0.13832664240846737,-83.73299458441325,0.9970490321327421,0.998630904460464,4.402777388909911,2.998500113929536,1.9940980642654842,1.997261808920928
calibration,V02,V02_Amp0.0_umf1.25.csv,894,0,1831,36.62,13.026135412199896,10.491233921383174,24.534662814420603,27.39521410448609,26.72181769440745,22.88870372864916,15.615102596387437,14.486773214564451,19.03321581771488,21.91785945039414,24.534662814420603,27.39521410448609,33.11312794040628,35.92569477749507,41.868947975535725,44.64093787837392,47.7566244580971,50.50661865146231,77.45403188278661,80.13391599267598,2,4,0.0044407206622349,-125.8376529542784,0.004459820624195534,-70.3461759419466,0.007877182237323166,-98.027237510432,0.884496179069673,0.8855472253377995,27.81041544384641,27.681061568485394,1.768992358139346,1.771094450675599,4,8,0.007877182237323166,-98.027237510432,0.01936620768245558,-85.260927681487,0.027104612153653864,-88.9430022232151,0.987457285956383,0.9979357588998233,9.084235287217004,3.682074541728096,1.974914571912766,1.9958715177996467,8,16,0.027104612153653864,-88.9430022232151,0.04241992456381786,-78.71655655761683,0.06926131676484354,-82.70055219649655,0.9940706751860617,0.997583496334155,6.242450026718541,3.983995638879624,1.9881413503721235,1.99516699266831,16,32,0.06926131676484354,-82.70055219649655,0.09367785223840265,-98.28579702395376,0.1614684179646286,-91.66799308751419,0.9877770771370296,0.9933370023810465,8.967440891017631,6.617803936439583,1.9755541542740591,1.986674004762093
calibration,V02,V02_Amp0.0_umf1.25.csv,896,0,1844,36.88,24.222309537890972,13.698519497087648,12.618506692297885,22.37370376558334,25.31835190334792,31.472675411875823,24.642098081772914,13.815788938037114,7.34128228569493,16.400147991866714,12.618506692297885,22.37370376558334,21.265585801043173,31.352978634294068,30.120152187190083,40.34149127504984,36.063220229546886,46.33631064650994,65.93343067861205,76.32262125022052,2,4,0.0020999999999999908,-90.0,0.00475078940808787,-49.26789330029083,0.006488451279003315,-61.460014812040036,0.878483902382874,0.9774449433801127,28.539985187959992,12.192121511749232,1.756967804765748,1.9548898867602253,4,8,0.006488451279003315,-61.460014812040036,0.010720074626605935,-104.03624346792641,0.016107762104029227,-88.22119968432615,0.8928910613983805,0.9621464694928029,26.761184872286133,15.81504378360027,1.785782122796761,1.9242929389856058,8,16,0.016107762104029227,-88.22119968432615,0.022897379762758865,-59.851633967999014,0.03785247680139305,-71.5171850399154,0.9578023574978168,0.979344558918124,16.704014644410726,11.665551071916413,1.9156047149956337,1.958689117836248,16,32,0.03785247680139305,-71.5171850399154,0.06105735008989501,-111.52260010790708,0.0932815630229254,-96.40123848682242,0.9071611617861268,0.9653754397219796,24.884053446907032,15.121361621084677,1.8143223235722536,1.9307508794439592
calibration,V02,V02_Amp0.0_umf1.25.csv,955,0,1971,39.42,10.921232476878057,13.67416381743712,26.89864298473588,29.07390520845241,21.575085209883643,22.705222460777534,14.624148958332611,23.10479947815061,21.414756224221126,24.766548606524115,26.89864298473588,29.07390520845241,35.43945273048775,36.443888587199474,44.163023280258685,44.418713023255634,50.033167354567254,49.92927098239163,79.67461256207933,78.56514667323461,2,4,0.005869412236331702,-45.690277197865335,0.004854894437575335,-57.61932229343074,0.010666770832824734,-51.08852815419529,0.9955648369433013,0.9935108700771416,5.398250956329967,6.530794139235376,1.9911296738866027,1.9870217401542831,4,8,0.010666770832824734,-51.08852815419529,0.006741661516273262,147.72435568542244,0.004805205510693622,-77.98852161363465,0.891797581252584,-0.6982544149438844,26.899993459439358,45.71287729905704,1.783595162505168,1.3965088298877688,8,16,0.004805205510693622,-77.98852161363465,0.03900320499651277,-89.26547896574519,0.043725736128737744,-88.03409748013924,0.9846693132065409,0.999769063137073,10.045575866504544,1.2313814856058718,1.9693386264130819,1.999538126274146,16,32,0.043725736128737744,-88.03409748013924,0.04800260409602794,-90.59680945122918,0.09170545240060701,-89.37520710537828,0.9997260738648402,0.9997727164502981,1.3411096252383599,1.2216023458501966,1.9994521477296805,1.9995454329005962
calibration,V02,V02_Amp0.0_umf1.25.csv,1012,0,2070,41.4,4.980425511328505,3.4953364428721434,31.352649475341906,32.6369185996086,27.165865249658555,25.485702816603663,6.751241807201797,4.56428302850209,25.43135339024644,26.66669257691969,31.352649475341906,32.6369185996086,40.27829402941172,41.60832127959237,49.231019801704605,50.58988380826823,55.20804474512649,56.58084752298798,85.14166238628523,86.55444598544483,2,4,0.005787054518492097,-80.04937331204843,0.006296824596572505,-79.93931020467706,0.012083873551142469,-79.99202019855869,0.9999994989988745,0.9999995768341225,0.05735311348834077,0.05270999388306482,1.999998997997749,1.999999153668245,4,8,0.012083873551142469,-79.99202019855869,0.013948835076808386,-77.15932098790722,0.02602479586855584,-78.47418392246935,0.9996491276082432,0.9997366904289703,1.517836276089388,1.314862934561962,1.9992982552164864,1.9994733808579406,8,16,0.02602479586855584,-78.47418392246935,0.04105849485794626,-59.56275627829428,0.06621789788267218,-66.88093956745605,0.9795989515355044,0.991854067637061,11.59324435501331,7.31818328916187,1.9591979030710087,1.983708135274122,16,32,0.06621789788267218,-66.88093956745605,0.08436989984585734,-78.92979742206063,0.14976825431312205,-73.63420786817902,0.993061750699523,0.99573180562734,6.753268300722983,5.295589553881677,1.986123501399046,1.99146361125468
calibration,V02,V02_Amp0.0_umf1.25.csv,1015,0,2081,41.62,38.86933163575926,23.20114416364725,32.09121361177873,26.00834933219049,25.747987192469196,19.47908409213841,50.32333324464388,32.41784407957839,33.17043820491257,23.639965417678187,32.09121361177873,26.00834933219049,32.54532257687955,31.42950270111831,35.36311711641777,38.22555486966739,38.31602892472507,43.206241622365,60.298906908954926,70.53162882928021,2,4,0.009413288479590968,-3.0447784441939865,0.010754068997360948,-157.01128319791948,0.004726520919238571,-96.07245640720774,-0.0528183596696874,0.48574315239283233,86.97232203698626,60.93882679071174,0.1056367193393748,0.9714863047856647,4,8,0.004726520919238571,-96.07245640720774,0.013403357788255913,-35.58737056313395,0.016260688792299062,-50.23954368542927,0.6967531690497594,0.96747923677765,45.83291272177846,14.652173122295343,1.3935063380995187,1.9349584735553,8,16,0.016260688792299062,-50.23954368542927,0.020908610666421596,-88.35559673530491,0.03516475508232638,-71.77115021446211,0.9302152504246483,0.9584000919536075,21.531606529032867,16.5844465208428,1.8604305008492965,1.916800183907215,16,32,0.03516475508232638,-71.77115021446211,0.06374362713244361,-70.00153473848316,0.09889757327659764,-70.63066495922247,0.9998018975942573,0.9999397160819669,1.1404852552394495,0.6291302207391244,1.9996037951885146,1.9998794321639337
calibration,V02,V02_Amp0.0_umf1.25.csv,1051,0,2159,43.18,17.117184079048855,13.457691629955901,24.306334680859358,25.148799522529266,22.304140323880898,18.65364260057197,22.96160184546069,17.476152745418347,20.00510221334879,19.94879487547654,24.306334680859358,25.148799522529266,31.80705255434818,33.45480037431343,39.93218349617496,42.04741631475061,45.53211031594737,47.85909442505661,74.47242459515248,77.3500576689451,2,4,0.006074537019394962,-110.22485943116818,0.009616652224137066,-45.00000000000012,0.013354400023962149,-69.3937393861632,0.7566400404057523,0.9107287945984555,40.83112004500497,24.3937393861631,1.5132800808115046,1.821457589196911,4,8,0.013354400023962149,-69.3937393861632,0.009638464608017162,-67.42586192135167,0.022989562849258335,-68.56883272376677,0.9998963601298697,0.9998010332024013,0.8249066623962641,1.1429708024155676,1.9997927202597394,1.9996020664048026,8,16,0.022989562849258335,-68.56883272376677,0.018593009439033806,-113.1176643252128,0.03851571108002549,-88.36342295838328,0.940912747790994,0.9081121797081976,19.794590234616486,24.754241366829522,1.881825495581988,1.8162243594163952,16,32,0.03851571108002549,-88.36342295838328,0.07621981369696466,-77.80548861979004,0.11430153104836346,-81.34530358420545,0.9925075617151454,0.9980921346653976,7.018119374177693,3.5398149644154153,1.9850151234302909,1.9961842693307952
calibration,V02,V02_Amp0.0_umf1.25.csv,1125,0,2318,46.36,38.218401504146456,35.944547167443844,15.388492512264138,30.95136748242564,23.684181204358598,15.584268612810575,41.140376883282855,47.43410740267083,17.303945210551465,31.517006758914803,15.388492512264138,30.95136748242564,16.66956732268037,32.24880307884567,21.930418319100454,35.8327148148752,26.576727217642496,39.20011332885213,53.97423773757432,62.289453801973735,2,4,0.010235721762533425,-14.7150716505977,0.009144397191723481,-166.72360295768414,0.004805205510693568,-77.9885216136345,0.44973292576324503,0.022075201995118608,63.27344996303681,88.73508134404962,0.8994658515264901,0.044150403990237216,4,8,0.004805205510693568,-77.9885216136345,0.015932670836994043,-31.39547113536802,0.019548913013259853,-41.68221883166518,0.8058631533786146,0.9839263679119398,36.306302781969336,10.286747696297164,1.6117263067572292,1.9678527358238795,8,16,0.019548913013259853,-41.68221883166518,0.017699999999999994,-90.0,0.0339948525515261,-64.56563977415999,0.9212979635710158,0.9030778984397101,22.883420942494823,25.434360225840024,1.8425959271420316,1.8061557968794202,16,32,0.0339948525515261,-64.56563977415999,0.05200692261612871,-114.2980715068334,0.07839547180800688,-94.97607210324483,0.8624215170462326,0.9436739770396738,30.41043232908487,19.321999403588567,1.7248430340924652,1.8873479540793476
calibration,V02,V02_Amp0.0_umf1.25.csv,1139,0,2344,46.88,3.5805505426030044,3.5829918179947624,32.43511556498661,32.46215449566358,22.442470507128924,31.643902356566834,3.719725901387475,3.970753756650522,26.43867107525022,26.472388942372927,32.43511556498661,32.46215449566358,41.43171263594087,41.45235363373744,50.429524112173894,50.44604810143724,56.428452890975954,56.44296118415991,86.42532767142345,86.43395373437973,2,4,0.007863841300534974,-97.30575953331086,0.0059203040462463075,-105.67952412241907,0.013748090776540585,-100.90126765303003,0.9980316480186605,0.9965245429161875,3.595508119719103,4.778256469389075,1.996063296037321,1.993049085832375,4,8,0.013748090776540585,-100.90126765303003,0.012499999999999956,-90.0,0.026129676614914284,-95.71059313749963,0.9958991368207046,0.995037190209989,5.190674515530521,5.710593137499696,1.9917982736414093,1.990074380419978,8,16,0.026129676614914284,-95.71059313749963,0.03504639781775016,-101.02137195037655,0.061111782824591204,-98.75329037641656,0.9985902563297843,0.9992165967525866,3.042697238916905,2.2680815739599542,1.9971805126595685,1.9984331935051731,16,32,0.061111782824591204,-98.75329037641656,0.09672316165221233,-94.68493198904058,0.15774054646792623,-96.25996808017076,0.9990532985453398,0.9996221856837997,2.4933222962454886,1.5750360911303243,1.9981065970906795,1.9992443713675994
calibration,V02,V02_Amp0.0_umf1.25.csv,1271,0,2583,51.66,6.147099546120203,6.185498794557192,29.907214298861994,29.972690805964955,24.32650057746561,30.01086610905894,6.405672052073059,6.907829424507661,23.920841575318743,24.012250616813542,29.907214298861994,29.972690805964955,38.89464841450417,38.936142796224004,47.88680281098048,47.91329917200356,53.88302783719829,53.90230284515895,83.87225236117767,83.87090272757173,2,4,0.007317103251970715,-86.08175113593263,0.010012991560967202,-98.6156481841641,0.017229045243425466,-93.32740424172657,0.9920145212397142,0.9957436299983354,7.2456531057939095,5.2882439424375685,1.9840290424794285,1.9914872599966709,4,8,0.017229045243425466,-93.32740424172657,0.02152440475367436,-81.71931775727823,0.03855723019097719,-86.8778695378843,0.9936711780233657,0.9959497023519435,6.449534703842389,5.158551780605999,1.9873423560467314,1.991899404703887,8,16,0.03855723019097719,-86.8778695378843,0.026620480837129906,-105.91583151783304,0.06431057455815495,-94.63786345117607,0.9908423607119227,0.9806899331736021,7.759993913291858,11.277968066656971,1.9816847214238453,1.9613798663472042,16,32,0.06431057455815495,-94.63786345117607,0.06678031146977378,-100.78831130125688,0.13090217721642375,-97.77107991272875,0.9985051510583559,0.9986137498440376,3.1332164615526565,3.017231388528232,1.9970103021167118,1.9972274996880752
calibration,V02,V02_Amp0.0_umf1.25.csv,1282,0,2596,51.92,22.290342446473446,17.372908973325604,18.897365717859532,22.805609671028627,26.77133749572554,20.886465672787345,25.807268108434506,21.793239285309514,15.119343253997974,18.23652215054235,18.897365717859532,22.805609671028627,26.17029359862076,30.600383509810026,34.27328555889395,38.91877579559245,39.88952235416974,44.61161509907129,68.94746874871768,73.80936026919721,2,4,0.004254409477236532,-150.42216131873883,0.004494441010848836,-69.14554196042135,0.0066407830863535675,-108.43494882292202,0.7432941462471644,0.7739572992033177,41.98721249581683,39.28940686250066,1.4865882924943288,1.5479145984066354,4,8,0.0066407830863535675,-108.43494882292202,0.014358621103713285,-133.58905917961724,0.02056428943581566,-125.69962133900094,0.9549439736752429,0.9905347835482412,17.264672516078925,7.889437840616174,1.9098879473504857,1.9810695670964824,8,16,0.02056428943581566,-125.69962133900094,0.030272925197278183,-86.02225935428775,0.047933495595460174,-101.91943905069543,0.9150991931061295,0.9617547936385771,23.7801822883055,15.897179696407669,1.830198386212259,1.9235095872771542,16,32,0.047933495595460174,-101.91943905069543,0.04580272917632748,-89.37452507122514,0.0931753722825941,-95.79013656500298,0.9942834680111502,0.9937375101125415,6.129302485692528,6.415611493777913,1.9885669360223004,1.987475020225083
calibration,V02,V02_Amp0.0_umf1.25.csv,1300,2,2646,52.92,21.18812109413067,20.030347064068675,20.76609192104031,25.8825421640251,23.75616573766524,23.694874872987537,25.705549837544886,28.567306094300907,17.014347674908485,22.677525297998482,20.76609192104031,25.8825421640251,27.90778375254373,32.22358983290504,35.895100143116906,39.60825033457127,41.45118528045759,44.8603313607606,70.33429814469598,72.8740592114445,2,4,0.00868216562845931,-122.77487732426405,0.021733154395991397,-163.1492467859278,0.0289,-151.92751306414704,0.8733250741407466,0.980881406831375,29.152635739882996,11.221733721780804,1.7466501482814931,1.96176281366275,4,8,0.0289,-151.92751306414704,0.022910477952238363,-56.93419592505855,0.03528229017510059,-111.62047604722336,0.7625888857954344,0.5780530377070826,40.307037016923694,54.68628012216482,1.5251777715908688,1.1561060754141652,8,16,0.03528229017510059,-111.62047604722336,0.03755329546125084,-86.94711748520757,0.0711553933303724,-98.89308989308165,0.9754293507408311,0.9783432181107621,12.727386154141726,11.945972407874093,1.9508587014816623,1.9566864362215242,16,32,0.0711553933303724,-98.89308989308165,0.08050204966334706,-94.06026242305252,0.1515231005490582,-96.32766442750744,0.9989977617240942,0.9992170660723299,2.565425465574264,2.267402004454988,1.9979955234481883,1.9984341321446597
calibration,V02,V02_Amp0.0_umf1.25.csv,1313,0,2661,53.22,14.40657726729763,24.879261987555648,23.485940527467648,29.17823170260093,24.76781982927056,24.54835708256395,17.113239485999628,36.697085284728985,18.12369525420572,27.457610040594094,23.485940527467648,29.17823170260093,31.957331109596588,33.65326863047131,40.65652002861328,39.695286543098064,46.51960547585782,44.28503844288717,76.15562393934937,70.48694141920656,2,4,0.011859595271340404,-151.27386933469572,0.0049396356140913745,-58.24051991518705,0.012603570922559967,-128.23382517744702,0.920231545738069,0.34212993957801513,23.04004415724871,69.99330526225995,1.840463091476138,0.6842598791560303,4,8,0.012603570922559967,-128.23382517744702,0.01417956275771577,-83.9275435927923,0.02481310137810262,-104.70830389968273,0.9168823684870065,0.9349448671834435,23.525521277764277,20.780760306890425,1.833764736974013,1.869889734366887,8,16,0.02481310137810262,-104.70830389968273,0.03396733725213091,-101.3760938528272,0.058756191163144636,-102.78265480367092,0.9994352735109455,0.9996986854933869,1.9256490960117645,1.4065609508439865,1.998870547021891,1.9993973709867738,16,32,0.058756191163144636,-102.78265480367092,0.07305135180131853,-86.31113883527684,0.1304642863008877,-93.64756026550508,0.9873167473039318,0.9918134705402674,9.13509453816577,7.336421430228233,1.9746334946078636,1.9836269410805347
calibration,V02,V02_Amp0.0_umf1.25.csv,1319,0,2673,53.46,14.488256754316934,12.343249387206551,22.43258813176188,24.324676593157488,22.909009559191,23.278704722468326,15.823258090547695,13.57953781395285,16.765443368460826,18.54208413334872,22.43258813176188,24.324676593157488,31.16781013660663,33.14379885275654,40.02054181459634,42.03965881667295,45.95415852871262,47.99181097620498,75.77921404199859,77.86282140754595,2,4,0.005981638571495268,-38.21102542556101,0.004494441010848825,-69.1455419604217,0.010104454463255273,-51.42874774882973,0.9735082244329094,0.952572323896391,13.217722323268719,17.716794211591935,1.9470164488658188,1.905144647792782,4,8,0.010104454463255273,-51.42874774882973,0.013009611831257699,-92.2025981617658,0.021689859381747934,-74.49002912623435,0.9200864159292772,0.9525947622783703,23.061281377404608,17.712569035531498,1.8401728318585544,1.9051895245567405,8,16,0.021689859381747934,-74.49002912623435,0.02612967661491434,-84.28940686250033,0.04764630101067658,-79.84573341979971,0.9956344227700704,0.9969939838557539,5.355704293565298,4.443673442700716,1.9912688455401408,1.9939879677115078,16,32,0.04764630101067658,-79.84573341979971,0.0811123911618934,-105.66401330183089,0.1257268865438097,-96.16405244282882,0.9597155061184646,0.986285714287505,16.31831902302911,9.499960859002055,1.9194310122369291,1.97257142857501
calibration,V02,V02_Amp0.0_umf1.25.csv,1331,0,2702,54.04,14.235929937016387,12.285758079787817,23.731578574107814,24.556845931530937,25.526789718400092,25.688609854726604,17.093120753222124,13.842444287396296,18.38529251503086,18.827314706627746,23.731578574107814,24.556845931530937,32.18603863094615,33.330092059110285,40.874128050473,42.1989501200277,46.731821970069454,48.138573870391426,76.35252051125282,77.9754885171479,2,4,0.0036496575181788693,-80.53767779197422,0.004891829923454031,-130.85537625889543,0.007749193506423724,-109.6040881508295,0.8740571869015765,0.931999720814283,29.06641035885526,21.251288108065943,1.748114373803153,1.863999441628566,4,8,0.007749193506423724,-109.6040881508295,0.007962411694957728,-78.40782458970888,0.01513307635611472,-93.78888987788466,0.9621457346458925,0.9641831107307804,15.81519827294483,15.381065288175767,1.924291469291785,1.928366221461561,8,16,0.01513307635611472,-93.78888987788466,0.01629263637352777,-106.76661137462871,0.031224669734041977,-100.51820702182839,0.9931108213633939,0.9940593697028,6.729317143943705,6.24840435280039,1.9862216427267878,1.9881187394056,16,32,0.031224669734041977,-100.51820702182839,0.026604698833100904,-88.9231384793974,0.05753546732233949,-95.18541304950662,0.99567166560087,0.9940329926796788,5.332793972321753,6.2622745701091675,1.99134333120174,1.9880659853593576
calibration,V02,V02_Amp0.0_umf1.25.csv,1336,0,2712,54.24,12.42446124799836,15.6312246145294,23.95824138919906,21.05000491515653,21.716479183513066,21.049946450395865,13.136153939377115,16.509115033042534,18.085653580645385,15.319184126527984,23.95824138919906,21.05000491515653,32.853569486422025,29.84527875337379,41.79374026735571,38.73472112724004,47.76633951392141,44.6856120628408,77.69269924310333,74.55823528329341,2,4,0.015004665940966522,-33.58416047559306,0.008372574275573764,-60.67952412241921,0.022779815626997515,-43.22119968432615,0.9858880223703516,0.953935424548136,9.637039208733102,17.458324438093047,1.9717760447407031,1.907870849096272,4,8,0.022779815626997515,-43.22119968432615,0.011332254850646468,-74.1240534947775,0.033020296788490576,-53.37302667478243,0.9843441489720967,0.9351288601480674,10.15182699045627,20.751026819995065,1.9686882979441933,1.8702577202961348,8,16,0.033020296788490576,-53.37302667478243,0.03700337822415675,-90.77422016492807,0.06633920409531607,-73.17666749731224,0.9408592421768696,0.9532035823533322,19.80364082252982,17.59755266761581,1.8817184843537391,1.9064071647066645,16,32,0.06633920409531607,-73.17666749731224,0.09950000000000003,-90.0,0.1641269021214987,-83.28200546758643,0.9844868376333321,0.993133958498379,10.10533797027425,6.717994532413678,1.9689736752666642,1.986267916996758
calibration,V02,V02_Amp0.0_umf1.25.csv,1372,0,2791,55.82,27.551822852650815,17.72473009420513,32.93456596084808,23.565559609838637,24.723855497163242,23.719460006175243,42.1000817151263,23.141222234523987,31.92659564158482,19.288140419836218,32.93456596084808,23.565559609838637,36.30086532965486,31.069123869674307,41.386229742923234,39.20772011139481,45.455452237352276,44.81683339107095,70.09342884281783,73.79068199678537,2,4,0.007780102827083958,-37.16447489351136,0.011510864433221343,-161.2502423696887,0.009625487000666526,-119.22805194314506,0.13807418549213463,0.7428856181376088,82.06357704963371,42.02219042654365,0.27614837098426925,1.4857712362752176,4,8,0.009625487000666526,-119.22805194314506,0.011399999999999966,-90.0,0.020350184274349932,-103.353370207241,0.9618622746847312,0.9729641625386449,15.874681735904062,13.353370207240989,1.9237245493694624,1.9459283250772899,8,16,0.020350184274349932,-103.353370207241,0.03162910052467506,-107.2891859847469,0.05195007218474291,-105.74845190299176,0.9991264210491383,0.9996384620028969,2.3950816957509247,1.5407340817554145,1.9982528420982766,1.9992769240057937,16,32,0.05195007218474291,-105.74845190299176,0.036868550283405535,-81.89187531239678,0.08695665586946179,-95.87450097367721,0.9851873905400319,0.9703690419178587,9.873950929314567,13.982625661280458,1.9703747810800638,1.9407380838357173
calibration,V02,V02_Amp0.0_umf1.25.csv,1397,1,2856,57.120000000000005,2.116444545460648,2.3901020978451872,33.90396168019242,33.63198897255673,19.747024735408036,18.396410815725453,2.4212857917070343,2.682915074136863,27.908349147835374,27.636785403232402,33.90396168019242,33.63198897255673,42.899680835568745,42.627325091881666,51.89688443418711,51.6242869851754,57.895503101966774,57.622788734610964,87.89142510337517,87.6183751029594,2,4,0.007300000000000029,-90.0,0.006774215821775963,-98.48894388050475,0.014035668847618211,-94.08561677997488,0.9974586998307351,0.9970482955594846,4.085616779974798,4.403327100529968,1.9949173996614702,1.9940965911189692,4,8,0.014035668847618211,-94.08561677997488,0.01200000000000001,-90.0,0.026019223662515398,-92.2025981617658,0.9994599986106198,0.9992611746313143,1.8830186182087987,2.2025981617658017,1.9989199972212397,1.9985223492626285,8,16,0.026019223662515398,-92.2025981617658,0.022899999999999976,-90.0,0.048910223880084626,-91.17152954022563,0.9998380845990079,0.9997909664018367,1.0310686215405638,1.1715295402258117,1.9996761691980158,1.9995819328036735,16,32,0.048910223880084626,-91.17152954022563,0.040219646940270394,-94.42055729120264,0.08909438815099414,-92.63760370234348,0.9996726495642067,0.9995158613329471,1.4660741621184323,1.7829535888591674,1.9993452991284133,1.9990317226658942
