split,video,file,frame,inherited_id,joining_id,contact_sign,pre_magnitude_m,post_magnitude_m,theta_pre_rad,theta_contact_rad,theta_post_rad,x_AA,x_AB,x_BA,x_preordinary,information3_identity_error
calibration,V06,V06_Amp0.0_umf3.0.csv,2520,4110,4167,1.0,0.007161005515987237,0.013078226179417464,-0.944053425583848,1.4736191048385805,-1.1618884978439714,1.9306609429420423,0.7695690679884404,1.1610918749536019,1.9732089798859387,0.0
calibration,V06,V06_Amp0.0_umf3.0.csv,2829,4697,4682,-1.0,0.010065783625729284,0.008768124086713186,-2.7758453523274493,0.9996106380955017,-2.356194490192347,1.866420981836846,0.79823503339656,1.068185948440286,0.011406074178837072,0.0
calibration,V07,V07_Amp0.0_umf3.5.csv,757,1458,1477,1.0,0.003676955262170084,0.008899999999999963,-2.356194490192337,0.4520105615941368,-1.5707963267948966,0.24999999999999742,0.8938794304148985,1.3561205695850989,1.5965942898717551,8.326672684688674e-17
calibration,V07,V07_Amp0.0_umf3.5.csv,784,1528,1532,-1.0,0.0070213958726168145,0.008633075929238655,-0.9472355946358745,-2.503830362713097,-0.4429251871083202,1.839473011578603,0.4954795034609448,1.3439935081176584,0.1479257022970111,2.220446049250313e-16
calibration,V07,V07_Amp0.0_umf3.5.csv,791,1493,1542,1.0,0.008793179174792262,0.007387827826905548,-2.841421482759676,-2.741351996555818,-2.452053637302361,0.12393963457114583,0.031853106764020464,0.09208652780712537,nan,0.0
calibration,V07,V07_Amp0.0_umf3.5.csv,792,1493,1545,-1.0,0.01348480626483006,0.007300000000000029,-2.187597550582914,2.891900220662168,-1.5707963267948966,1.8036660726580134,0.38314564256415956,1.4205204300938536,1.7918813785645764,2.220446049250313e-16
calibration,V07,V07_Amp0.0_umf3.5.csv,1662,3214,3228,-1.0,0.01103856874780423,0.012706297651164924,-0.34180517198089205,-2.056570338055496,-0.9587808724692086,0.19638946500060056,0.5458267048451361,1.6505627601554644,1.9323584093635346,5.551115123125783e-17
calibration,V07,V07_Amp0.0_umf3.5.csv,2904,5592,5608,1.0,0.008174350127074341,0.036141527361194914,-1.3109819569490593,0.7350531448453593,2.334671395500259,1.1604475036836972,0.651273200380222,0.5091743033034755,1.9903639440840302,2.220446049250313e-16
evaluation,V11,V11_Amp0.25_umf2.0.csv,15,14,2,-1.0,0.014135416513141734,0.01348517704741024,-1.6415997593648053,1.5355996004083983,-1.3312132947599549,1.9012009197786408,0.9886660334073791,0.9125348863712619,0.008585414411843382,2.220446049250313e-16
evaluation,V11,V11_Amp0.25_umf2.0.csv,613,529,531,-1.0,0.008221921916437815,0.012041594578792305,-1.8925468811915382,2.3914999021046084,-1.6539375586833378,1.9240482937100234,0.6363455560029692,1.2877027377070542,1.9886366195061818,0.0
evaluation,V11,V11_Amp0.25_umf2.0.csv,1303,1128,1129,-1.0,0.0067896980787072216,0.0037000000000000366,-1.7335237014352773,2.0279080811497714,-1.5707963267948966,1.9482022678992332,0.8026990773972603,1.145503190501973,0.15093268548007419,0.0
evaluation,V11,V11_Amp0.25_umf2.0.csv,1972,1681,1693,-1.0,0.01094577544078076,0.014608559134972896,-1.6622833436664048,1.9772855558106386,-1.5365631304855158,1.9599820132513894,0.8414892378493981,1.1184927754019913,2.4132667594759356e-05,0.0
evaluation,V11,V11_Amp0.25_umf2.0.csv,2511,2171,2195,1.0,0.009535197952848191,0.011610770861575049,-1.7393932664043248,1.3565363738879805,-1.7090393172726241,0.009661962093340203,0.9854650114344677,1.0241969506588724,0.04290275445992041,1.7694179454963432e-16
evaluation,V11,V11_Amp0.25_umf2.0.csv,2654,2340,2342,1.0,0.01324575403667154,0.004242640687119265,-0.7266423406817277,0.6587090617190217,-1.7126933813990588,1.686130205457858,0.44097104722273733,1.2451591582351207,0.134949791157504,0.0
evaluation,V11,V11_Amp0.25_umf2.0.csv,2654,2315,2329,1.0,0.007473285756613326,0.008400000000000019,-1.355030130387853,1.6599132699088994,-1.5707963267948966,1.9313194865793646,0.9596862905990301,0.9716331959803346,0.05158353897938903,0.0
evaluation,V11,V11_Amp0.25_umf2.0.csv,2687,2377,2374,1.0,0.013009611831257699,0.01200000000000001,-1.5323537367737086,1.5874111119822887,-1.5707963267948966,1.9877633435457456,0.9930519939277124,0.9947113496180332,nan,0.0
evaluation,V12,V12_Amp0.25_umf2.5.csv,394,512,516,-1.0,0.0062649820430708695,0.007280109889280512,-1.1428478304734169,-2.8838570770274963,-2.776391203801621,0.5199730052403863,0.5541804551155561,1.9657925501248301,1.4557634927080327,1.1102230246251565e-16
evaluation,V12,V12_Amp0.25_umf2.5.csv,1191,1517,1518,1.0,0.015414927829866715,0.005223983154643628,-0.7853981633974464,1.3078015951139768,-1.666655473904909,1.719487085793736,0.6662861768917093,1.0532009089020269,0.6137797628433833,0.0
evaluation,V12,V12_Amp0.25_umf2.5.csv,1853,2398,2380,1.0,0.003599999999999992,0.005630275304103694,-1.5707963267948966,1.223879462000958,-0.5830765350191434,0.31440097450161747,0.8895729322522039,1.4248280422494135,1.7543601366832897,2.7755575615628914e-16
evaluation,V12,V12_Amp0.25_umf2.5.csv,1917,2472,2473,1.0,0.005813776741499434,0.007816009211867626,-1.1071487177940904,-0.49419837225496666,-1.634811304629241,1.8320397820410586,0.19510815472487367,1.636931627316185,nan,0.0
evaluation,V12,V12_Amp0.25_umf2.5.csv,2001,2584,2582,-1.0,0.014829699929533301,0.014897650821522175,-1.3945616290582215,-1.9632339558999456,-1.1341691669813556,1.917114505033196,0.18101402363286065,1.7361004814003351,nan,2.220446049250313e-16
evaluation,V12,V12_Amp0.25_umf2.5.csv,2080,2683,2685,-1.0,0.0049396356140913745,0.00816884324736375,1.0164888305933426,-0.2604696777467932,-0.8807602102998598,0.6039131262690214,0.40646851745117174,0.19744460881784956,0.966259548962959,1.1102230246251565e-16
evaluation,V12,V12_Amp0.25_umf2.5.csv,2223,2844,2897,1.0,0.007280109889280492,0.0068731361109758615,-1.9359977765830707,0.8273221630998528,-1.7168085845061716,0.06977008678271479,0.8795920554898707,1.1901780312928443,0.01886003814589813,1.1102230246251565e-16
evaluation,V13,V13_Amp0.25_umf3.0.csv,816,1401,1430,1.0,0.004561797891182811,0.0022825424421026625,-2.687748652068282,-0.7554669850436416,-2.6387494426619367,0.015596932769229526,0.6150643575056387,1.4005325752635909,1.9004681668398464,1.717376241217039e-16
evaluation,V13,V13_Amp0.25_umf3.0.csv,1382,2424,2437,-1.0,0.010065783625729258,0.027238575586840095,-1.9365436280572417,3.031402503843867,1.3373932819673,0.9578735147971769,0.41865363218735513,0.5392198826098219,1.9845550077288028,2.220446049250313e-16
evaluation,V14,V14_Amp0.25_umf3.5.csv,556,1070,1053,-1.0,0.01591383046283954,0.014831385639919155,-1.73491194672578,-2.6779450445889874,-1.886150379944929,0.04814068846460214,0.30017675804838506,1.7479639304162171,0.021531067903091967,1.457167719820518e-16
evaluation,V14,V14_Amp0.25_umf3.5.csv,2531,4974,4977,1.0,0.007780102827083958,0.02742353004264764,-0.6486424516665422,-0.363093889096293,1.4170380440441297,0.6575265234817403,0.09089293045168106,0.5666335930300592,0.7886787859857136,1.1102230246251565e-16
evaluation,V14,V14_Amp0.25_umf3.5.csv,2579,5067,5072,1.0,0.0014866068747318513,0.018369812192834196,-2.403777593469328,-0.2613589643285389,-3.0543827280588864,1.792905953658208,0.6819530299998375,1.1109529236583704,1.1935682279717863,0.0
evaluation,V18,V18_Amp0.5_umf2.0.csv,223,164,170,1.0,0.0069921384425653205,0.015115885683611144,-1.8608832591159257,0.7050520220584975,-1.1041901465447308,0.24086289853859535,0.8167625673056035,1.4241003312329918,0.016574062427428808,8.326672684688674e-17
evaluation,V18,V18_Amp0.5_umf2.0.csv,938,683,675,-1.0,0.004805205510693622,0.005990826320300091,-1.7804361726691078,1.6611744444905598,-1.3177206746302952,1.8527130824837896,0.9045013161629807,0.948211766320809,0.4921960828029139,0.0
evaluation,V18,V18_Amp0.5_umf2.0.csv,2283,1636,1642,-1.0,0.008452810183601637,0.0109553639829994,-1.380361211381343,2.2072458399119435,-1.4702194093400485,0.02860275276491606,0.8580292078306693,1.170573544934247,1.9998577703909741,3.5735303605122226e-16
evaluation,V19,V19_Amp0.5_umf2.5.csv,10,6,14,1.0,0.012278436382536673,0.009752948272189253,-1.3574276846430884,1.4293795795505315,-1.300947170856426,0.017978305915034534,0.8870683030816322,1.1309100028334023,1.956900089743532,6.938893903907228e-17
evaluation,V19,V19_Amp0.5_umf2.5.csv,258,314,301,1.0,0.008315046602394991,0.010742439201596643,-1.510628075639887,1.5974566751694945,-2.07608651489429,1.8200089885592672,0.9893341032797097,0.8306748852795575,0.16673576682746236,0.0
evaluation,V19,V19_Amp0.5_umf2.5.csv,1142,1403,1429,-1.0,0.0407682474482286,0.01287866452703852,1.4799143654250286,1.288797547794103,-1.8138917529767404,1.0484510506599403,0.06083437246790823,0.9876166781920324,0.8798146849286175,2.220446049250313e-16
evaluation,V19,V19_Amp0.5_umf2.5.csv,1198,1493,1480,-1.0,0.01363121417922851,0.030298679839227335,-1.876307009703868,2.09041258675196,1.145534579882505,1.0381179475533164,0.7373539367291334,0.30076401082418325,0.4190948951310165,2.220446049250313e-16
evaluation,V19,V19_Amp0.5_umf2.5.csv,1664,2076,2073,-1.0,0.020362956563328406,0.00941328847959093,-1.4921411985800976,-2.463515357351877,-1.517654917949961,0.00812126910874638,0.30919799792052055,1.6989232711882258,nan,6.245004513516506e-17
evaluation,V19,V19_Amp0.5_umf2.5.csv,2710,3511,3499,-1.0,0.011182575731914376,0.008184130986244023,-2.0544412697688523,2.0616883778114508,-2.0399083622801912,1.9953740318713646,0.6897952403609874,1.3055787915103774,nan,0.0
evaluation,V20,V20_Amp0.5_umf3.0.csv,168,255,261,-1.0,0.007715568676384168,0.013507035203922444,-2.3103550643112256,1.2736713352647233,-2.0476881944604313,1.9163905385535411,0.8591689646712787,1.0572215738822623,1.912228005213234,0.0
evaluation,V20,V20_Amp0.5_umf3.0.csv,191,276,273,1.0,0.010590561835899001,0.02700833204772185,-1.7607846147136121,0.9040687094610724,-2.285446622438738,1.832994896036056,0.8482491583145401,0.984745737721516,nan,0.0
evaluation,V20,V20_Amp0.5_umf3.0.csv,233,344,361,-1.0,0.026089461473936187,0.045371577005874505,-2.641940027973044,1.993451287550439,0.713646550295816,0.9318836181913837,0.5245091179383884,0.4073745002529952,0.37657140749868073,0.0
evaluation,V20,V20_Amp0.5_umf3.0.csv,702,1077,1097,1.0,0.0014142135623730913,0.007741446893184742,-2.3561944901923413,0.3876383883173986,-2.069112121005205,0.09138115626133032,0.8733891312657781,1.2179920249955523,1.8464112479792314,6.938893903907228e-17
evaluation,V20,V20_Amp0.5_umf3.0.csv,1166,1908,1917,-1.0,0.015245327152934439,0.009897979591815716,-1.7089828232892947,-2.541794350502637,-1.8893520038829636,0.05741329334583434,0.26509214243982787,1.7923211509060064,nan,1.1102230246251565e-16
evaluation,V20,V20_Amp0.5_umf3.0.csv,1167,1908,1919,-1.0,0.012278436382536671,0.04274634487298301,-1.7841649689467036,-2.0781008892927035,1.349082477872429,1.002656361817349,0.09356270935066299,0.9090936524666864,0.023931220227262996,4.440892098500626e-16
evaluation,V20,V20_Amp0.5_umf3.0.csv,1901,3216,3219,-1.0,0.007387827826905536,0.009908582138732039,2.2603353430823327,0.6444044509143243,-0.828229096066174,0.9831205950966645,0.5143667783668701,0.4687538167297944,0.63292929655583,1.1102230246251565e-16
evaluation,V21,V21_Amp0.5_umf3.5.csv,2849,5567,5551,-1.0,0.010907795377618736,0.005223983154643594,-2.120649509471481,2.8503558811105756,3.04573350647978,0.3554892102106848,0.4176798399048158,1.9378093703058692,0.0858625662592831,0.0
evaluation,V21,V21_Amp0.5_umf3.5.csv,2932,5741,5734,-1.0,0.018283325736856513,0.00925742944882647,0.34596727261279536,-0.42285392613294087,-2.0296130555017275,0.7561707038625859,0.24472338826844084,0.5114473155941451,1.2258676310836285,1.1102230246251565e-16
evaluation,V25,V25_Amp0.75_umf2.0.csv,248,174,167,-1.0,0.006199999999999983,0.008221921916437763,-1.5707963267948966,2.8900686293906546,-1.8925468811915405,0.10241638234956728,0.5800625835153169,1.5223537988342504,0.07077581551378946,1.249000902703301e-16
evaluation,V25,V25_Amp0.75_umf2.0.csv,2468,1776,1773,-1.0,0.008060397012554671,0.01002845950283494,-1.7706249718678853,1.5204513082428073,-1.7310270110729589,1.9873955776062568,0.9524178838557924,1.0349776937504644,0.04901629083449548,0.0
evaluation,V25,V25_Amp0.75_umf2.0.csv,2530,1813,1804,-1.0,0.010120276676059766,0.006963476143421501,-1.3617733839886308,1.96618000390338,-1.3536850120599921,1.9974253912519828,0.9406795358751335,1.0567458553768492,nan,2.220446049250313e-16
evaluation,V26,V26_Amp0.75_umf2.5.csv,2590,2884,2890,-1.0,0.005440588203494211,0.013594484175576517,-1.8692952583810722,2.4365406315312943,-1.4528281067198523,1.8674343883554296,0.6294098679559137,1.238024520399516,1.9474315432887455,0.0
evaluation,V27,V27_Amp0.75_umf3.0.csv,851,1197,1245,1.0,0.012603570922560016,0.014536161804272814,-2.4742865186114367,-0.7853981633974483,-2.019060534015107,0.1449029313447618,0.5375898601252941,1.6073130712194676,1.1580634341424432,5.551115123125783e-17
evaluation,V28,V28_Amp0.75_umf3.5.csv,37,67,59,-1.0,0.00679558680321279,0.02419194080680592,0.5757583175232337,-0.7616308488690335,-1.8990827358374696,0.787766374018218,0.4257041933377573,0.3620621806804608,1.3889227509904565,1.1102230246251565e-16
evaluation,V28,V28_Amp0.75_umf3.5.csv,472,734,814,-1.0,0.00431740662898456,0.008956003573022975,-1.804539507663796,-1.8573854992365102,-1.682686592966571,1.9612130125915632,0.016821401562780215,1.9443916110287829,1.9268191476481824,2.220446049250313e-16
evaluation,V28,V28_Amp0.75_umf3.5.csv,1051,1735,1739,1.0,0.0126751725826515,0.01179025020938912,-1.7372420203434402,0.030021007857168946,-1.793145108864843,1.98220549425543,0.5625372933633572,1.419668200892073,nan,2.220446049250313e-16
evaluation,V28,V28_Amp0.75_umf3.5.csv,1052,1735,1754,-1.0,0.01068316432523621,0.014337712509323098,-2.389294978907685,2.208978336816665,-1.7531451426808624,1.797507218034803,0.5363241442298202,1.2611830738049825,0.2075549030263888,4.440892098500626e-16
evaluation,V28,V28_Amp0.75_umf3.5.csv,1579,2694,2599,-1.0,0.003832753579347342,0.005699999999999983,-1.8347600504206028,1.8678169414553636,-1.5707963267948966,1.9159777371760518,0.8214331391292391,1.0945445980468127,0.5519784356133141,0.0
evaluation,V28,V28_Amp0.75_umf3.5.csv,1599,2707,2721,1.0,0.004750789408087875,0.013364505228402594,-2.4306832804062277,-1.3768371795350034,-1.3367065254892705,0.34822361634532933,0.335449632423551,0.01277398392177832,1.5746251916020906,0.0
evaluation,V28,V28_Amp0.75_umf3.5.csv,1778,2974,3021,-1.0,0.023108872754853252,0.006296824596572451,-1.7053495721744045,-2.872354424438645,-1.746388488745078,0.01306309286271716,0.3714691817001619,1.6415939111625553,nan,1.8041124150158794e-16
evaluation,V28,V28_Amp0.75_umf3.5.csv,2318,3966,3971,1.0,0.015435349040433134,0.04281168064909389,-1.361965433150857,-0.8530114772943914,1.5941565626167713,0.940962856018194,0.16200507576146161,0.7789577802567323,0.19418803133238577,0.0
evaluation,V28,V28_Amp0.75_umf3.5.csv,2668,4546,4532,1.0,0.010064790112068924,0.011412712210513296,-0.4858661743275284,0.9697807591933932,1.1463443197211438,0.5195487365886216,0.4633468097328285,0.05620192685579312,0.9563612518042504,1.1102230246251565e-16
holdout,V33,V33_Amp1.0_umf2.5.csv,1227,1419,1407,1.0,0.008633075929238636,0.004440720662234904,-1.1278711396865737,-0.74120926075983,-0.6254850402392267,0.15991446213540358,0.12307829867278246,0.03683616346262112,0.055620325825143646,0.0
holdout,V33,V33_Amp1.0_umf2.5.csv,1437,1665,1654,1.0,0.00708025423272356,0.005371219600798297,2.506565918199482,-2.8589625752845733,-2.0760865148942926,0.5412964256020493,0.2920992359232047,0.2491971896788447,nan,1.1102230246251565e-16
holdout,V33,V33_Amp1.0_umf2.5.csv,1745,2014,2026,1.0,0.0041999999999999815,0.0064884512790033275,-1.5707963267948966,0.5918135607078714,-2.64347594358948,1.658555473266444,0.6883801071509464,0.9701753661154977,0.5604751503036598,0.0
holdout,V34,V34_Amp1.0_umf3.0.csv,313,441,443,-1.0,0.004494441010848888,0.00945304183847717,-1.2068173702852516,2.9741925728497014,-1.4648119688052965,0.08212223129094827,0.6691432008674162,1.4129790304235321,1.2595537779948325,6.938893903907228e-17
holdout,V34,V34_Amp1.0_umf3.0.csv,683,966,969,1.0,0.0121671689394041,0.010295630140987022,-0.4415923623072898,0.6098830311805913,-1.1505996131856213,1.774315982669436,0.33469501282618397,1.439620969843252,0.2053909108458944,2.220446049250313e-16
holdout,V34,V34_Amp1.0_umf3.0.csv,726,1017,1023,1.0,0.0011661903789690555,0.006795586803212805,-0.540419500270576,0.6257770678762111,-0.5757583175232371,1.9887513051024357,0.3712118968747311,1.6175394082277046,0.21110406912502805,0.0
holdout,V34,V34_Amp1.0_umf3.0.csv,1305,1871,1911,-1.0,0.0017088007490635064,0.01734877517290485,2.7828219833192276,2.6634533055234875,-1.296455475295495,1.2984743435637551,0.037996230243071624,1.2604781133206835,1.2617838688703387,0.0
holdout,V34,V34_Amp1.0_umf3.0.csv,1882,2765,2769,1.0,0.010221545871344504,0.006488451279003334,-2.6078844619505333,-2.5784983923161775,-0.4981167100003127,0.6715599329975066,0.009353876480700726,0.6622060565168059,1.7496586856485195,0.0
holdout,V34,V34_Amp1.0_umf3.0.csv,2626,3839,3856,-1.0,0.023144977856977965,0.007749193506423778,-2.5188318720323926,2.456131454992603,-1.228640441711717,1.5893193126593237,0.4164199896061409,1.1728993230531826,0.3017690865027353,2.220446049250313e-16
holdout,V35,V35_Amp1.0_umf3.5.csv,235,328,361,-1.0,0.017123083834403197,0.011605602095539904,-1.3229848100561952,2.9186186912608143,-1.2463209835013234,1.9755971460949049,0.6498556722590146,1.3257414738358904,nan,2.220446049250313e-16
holdout,V35,V35_Amp1.0_umf3.5.csv,252,393,390,1.0,0.005440588203494171,0.010235721762533425,2.8430937220036157,-1.9075779609643835,-1.3139698768250903,0.6767655589980556,0.4878142372978989,0.18895132170015647,1.139838666872452,2.220446049250313e-16
holdout,V35,V35_Amp1.0_umf3.5.csv,630,986,968,-1.0,0.0030999999999999917,0.0044407206622349,-1.5707963267948966,2.3192794494467446,-0.9453112865556657,1.8009019280317866,0.7617504224182021,1.0391515056135845,0.11057638631837755,0.0
holdout,V35,V35_Amp1.0_umf3.5.csv,1021,1635,1632,-1.0,0.010065783625729316,0.02474186735070736,-1.936543628057241,-2.387203749497117,2.1722510336551704,0.6921300388777557,0.14344957196310015,0.5486804669146557,nan,1.1102230246251565e-16
holdout,V35,V35_Amp1.0_umf3.5.csv,1032,1657,1658,1.0,0.011510864433221354,0.03883915550060273,-0.8838443226100824,1.4856943131055835,2.135945766801656,0.9612290396595895,0.7542475734427483,0.20698146621684124,nan,0.0
holdout,V35,V35_Amp1.0_umf3.5.csv,1261,2002,1959,-1.0,0.011840608092492566,0.010715409464878109,1.844455647876986,1.3792731826616211,-1.9634338245550254,1.212088864570288,0.14807217755739796,1.0640166870128902,nan,0.0
holdout,V35,V35_Amp1.0_umf3.5.csv,2857,4624,4599,1.0,0.00470000000000001,0.006303173803727759,3.141592653589793,-1.278674859766191,-2.4123152728935238,0.23213620004584243,0.5929851509217492,1.6391510491240933,1.516062608867892,2.498001805406602e-16
