draw,spearman
131,0.12480192076830732
132,0.26002400960384153
133,0.2353421368547419
134,0.1936614645858343
135,-0.006674669867947179
136,0.09435774309723889
137,0.20134453781512604
138,0.19519807923169266
139,0.052100840336134456
140,0.11894357743097239
141,0.07476590636254501
142,0.11875150060024009
143,0.14343337334933973
144,0.23073229291716685
145,0.20806722689075627
146,0.08206482593037215
147,0.11058823529411764
148,0.10905162064825931
149,0.14122448979591837
150,0.2673229291716686
151,0.13978391356542613
152,0.26569027611044416
153,0.15870348139255702
154,-0.04470588235294118
155,0.192124849939976
156,0.14218487394957982
157,-0.0724609843937575
158,-0.08725090036014405
159,-0.02415366146458583
160,0.2063385354141657
161,0.15793517406962787
162,0.2611764705882353
163,0.2634813925570228
164,0.16158463385354138
165,0.13181272509003603
166,0.23543817527010802
167,-0.07361344537815126
168,0.003985594237695078
169,0.13459783913565426
170,0.15611044417767103
171,0.14343337334933973
172,0.09166866746698678
173,0.13123649459783912
174,0.07793517406962785
175,0.21613445378151258
176,0.1365186074429772
177,0.01157262905162065
178,0.2552220888355342
179,0.03548619447779112
180,0.11875150060024009
181,0.1413205282112845
182,0.21200480192076832
183,0.13171668667466988
184,0.07063625450180072
185,0.04
186,0.1296998799519808
187,0.11366146458583432
188,0.169171668667467
189,0.4064825930372149
190,0.2166146458583433
191,0.4554621848739495
192,0.0052340936374549825
193,0.19462184873949578
194,0.031644657863145256
195,0.1786794717887155
196,0.12864345738295319
197,0.27740696278511406
198,-0.10472989195678271
199,0.32408163265306117
200,0.14112845138055222
201,0.10991596638655461
202,0.2697238895558223
203,0.3149579831932772
204,0.05411764705882353
205,0.1506362545018007
206,0.27241296518607444
207,0.07659063625450178
208,0.15803121248499397
209,0.15630252100840333
210,0.14583433373349342
211,-0.09330132052821127
212,0.06256902761104441
213,0.1249939975990396
214,0.09090036014405761
215,0.03942376950780312
216,0.15860744297719087
217,0.02348139255702281
218,0.21853541416566627
219,0.24187274909963982
220,0.05181272509003601
221,0.09858343337334932
222,-0.04326530612244897
223,0.27346938775510204
224,0.21094837935174068
225,0.13891956782713086
226,0.19452581032412963
227,0.10981992797118847
228,0.2068187274909964
229,0.17848739495798316
230,0.10837935174069627
231,0.034717887154861946
232,-0.021656662665066023
233,0.2888355342136854
234,0.24379351740696276
235,0.05238895558223289
236,0.06641056422569028
237,0.28268907563025214
238,0.08312124849939975
239,0.1630252100840336
240,0.008691476590636255
241,0.05334933973589436
242,0.14775510204081632
243,0.26780312124849937
244,0.3825690276110444
245,0.1276830732292917
246,0.08629051620648259
247,0.14036014405762304
248,0.10530612244897959
249,0.05795918367346939
250,0.2494597839135654
251,0.019255702280912366
252,0.002352941176470588
253,0.00024009603841536613
254,0.13229291716686675
255,0.13104441776710685
256,0.17887154861944776
257,0.06977190876350539
258,0.06381752701080431
259,0.28537815126050414
260,0.2175750300120048
261,0.045570228091236495
262,0.30669867947178864
263,0.16264105642256904
264,0.1736854741896759
265,0.09877551020408162
266,0.08283313325330133
267,-0.00043217286914765904
268,-0.06516206482593037
269,0.08725090036014405
270,0.15879951980792315
271,-0.08388955582232892
272,0.2226650660264106
273,0.26108043217286914
274,0.1274909963985594
275,0.10828331332533012
276,0.07668667466986795
277,0.22429771908763504
278,0.08993997599039616
279,-0.10396158463385353
280,0.1506362545018007
281,0.045954381752701084
282,0.1479471788715486
283,0.26665066026410567
284,0.08657863145258103
285,0.15303721488595437
286,-0.01013205282112845
287,-0.11030012004801922
288,0.08619447779111644
289,-0.03308523409363745
290,0.11807923169267706
291,0.23937575030012
292,0.16840336134453782
293,-0.034333733493397356
294,-0.04019207683073229
295,0.03750300120048019
296,0.2776950780312125
297,0.037118847539015606
298,0.30842737094837935
299,0.08936374549819928
300,0.03250900360144057
301,0.08158463385354141
302,0.1456422569027611
303,0.12432172869147658
304,0.18184873949579833
305,0.2578151260504202
306,0.11020408163265305
307,0.04701080432172868
308,0.2138295318127251
309,0.13555822328931572
310,0.09339735894357742
311,-0.05920768307322929
312,0.08984393757503001
313,0.11740696278511403
314,0.06448979591836734
315,0.022713085234093634
316,0.09138055222088834
317,0.21603841536614646
318,0.21354141656662667
319,0.20057623049219686
320,0.18751500600240098
321,0.09992797118847539
322,0.06160864345738295
323,-0.0672749099639856
324,0.1316206482593037
325,0.07006002400960383
326,-0.0857142857142857
327,-0.030396158463385354
328,0.08801920768307324
329,0.23303721488595439
330,0.15764705882352942
331,0.1590876350540216
332,-0.0346218487394958
333,0.07553421368547418
334,0.2611764705882353
335,0.07870348139255702
336,0.41714285714285715
337,0.22362545018007202
338,0.11385354141656662
339,0.14228091236494594
340,0.23150060024009603
341,0.2998799519807923
342,0.2742376950780312
343,0.06324129651860745
344,0.3443457382953181
345,0.21507803121248498
346,0.2405282112845138
347,0.24811524609843938
348,0.1696518607442977
349,0.09906362545018006
350,0.18069627851140455
351,0.1185594237695078
352,0.08264105642256904
353,0.16830732292917167
354,0.24100840336134452
355,0.09733493397358943
356,0.06468187274909963
357,0.03625450180072028
358,-0.07322929171668667
359,0.27740696278511406
360,0.20873949579831932
361,0.0790876350540216
362,0.09214885954381752
363,0.17723889555822328
364,0.17829531812725088
365,0.12067226890756304
366,0.4042737094837935
367,0.008307322929171669
368,0.06554621848739495
369,0.09858343337334932
370,0.2567587034813925
371,0.05334933973589436
372,0.1330612244897959
373,0.061896758703481394
374,0.03308523409363745
375,0.15966386554621848
376,0.25243697478991595
377,0.29795918367346935
378,0.19471788715486196
379,0.14650660264105642
380,0.17301320528211284
381,0.1506362545018007
382,0.04057623049219687
383,0.1078031212484994
384,0.2016326530612245
385,0.1237454981992797
386,0.05959183673469387
387,0.2041296518607443
388,0.23975990396158461
389,0.2573349339735894
390,0.13776710684273707
391,0.29286914765906363
392,0.16465786314525807
393,0.17551020408163265
394,0.00936374549819928
395,0.13776710684273707
396,0.08312124849939975
397,-0.041056422569027605
398,0.265594237695078
399,0.24744297719087635
400,0.03231692677070828
401,-0.03260504201680672
402,0.2049939975990396
403,-0.03010804321728691
404,0.38957983193277307
405,0.15879951980792315
406,0.08206482593037215
407,-0.0012004801920768309
408,0.1996158463385354
409,0.3549099639855942
410,0.07207683073229292
411,0.1890516206482593
412,0.17906362545018004
413,0.22496998799519805
414,0.1320048019207683
415,-0.0114765906362545
416,0.14612244897959184
417,0.1280672268907563
418,0.15937575030012002
419,-0.024729891956782712
420,0.09887154861944776
421,0.17570228091236492
422,0.23351740696278508
423,0.18607442977190874
424,0.009555822328931571
425,0.2557022809123649
426,0.2629051620648259
427,0.08148859543817527
428,0.09118847539015605
429,0.08792316926770707
430,0.23303721488595439
431,0.16619447779111643
432,0.216422569027611
433,0.1440096038415366
434,0.1761824729891957
435,0.12739495798319328
436,0.0041776710684273705
437,0.1944297719087635
438,0.154765906362545
439,0.08494597839135654
440,0.06151260504201681
441,0.28576230492196875
442,-0.05219687875150059
443,0.2585834333733493
444,0.3395438175270108
445,0.085906362545018
446,0.13834333733493398
447,-0.04633853541416567
448,0.1061704681872749
449,0.08888355342136854
450,0.19394957983193276
451,0.18050420168067227
452,0.08907563025210084
453,0.40581032412965184
454,0.21402160864345737
455,0.21575030012004803
456,0.0387515006002401
457,0.16773109243697476
458,0.0561344537815126
459,0.06266506602641056
460,0.08705882352941177
461,0.06429771908763504
462,0.17301320528211284
463,0.07812725090036014
464,0.10933973589435773
465,0.08254501800720286
466,0.23361344537815126
467,0.2168067226890756
468,0.2510924369747899
469,0.29536614645858345
470,-0.01819927971188475
471,0.12
472,0.2644417767106843
473,0.1700360144057623
474,0.10530612244897959
475,0.1300840336134454
476,0.17723889555822328
477,0.1289315726290516
478,0.24321728691476588
479,-0.05853541416566627
480,0.0586314525810324
481,-0.05142857142857142
482,-0.10684273709483794
483,-0.02280912364945978
484,0.08744297719087635
485,0.10789915966386554
486,0.09752701080432173
487,0.04950780312124849
488,0.18914765906362543
489,0.03817527010804322
490,0.014357743097238897
491,0.10857142857142857
492,0.03721488595438175
493,-0.028667466986794718
494,0.1545738295318127
495,0.18088835534213688
496,0.1745498199279712
497,0.1632172869147659
498,0.03529411764705882
499,0.3077551020408163
500,0.21315726290516207
501,0.08926770708283314
502,0.12355342136854741
503,0.12278511404561823
504,0.0875390156062425
505,-0.027803121248499398
506,0.1241296518607443
507,0.15793517406962787
508,0.10722689075630251
509,0.17915966386554621
510,0.26127250900360144
511,-0.10290516206482593
512,0.0114765906362545
513,0.15342136854741897
514,0.2541656662665066
515,-0.014261704681872748
516,0.25637454981992797
517,0.07745498199279711
518,0.23207683073229293
519,-0.08773109243697479
520,0.011188475390156062
521,0.18136854741896757
522,0.18156062424969985
523,0.28758703481392556
524,0.012340936374549819
525,0.1736854741896759
526,0.08331332533013207
527,0.10050420168067226
528,0.06333733493397359
529,0.2166146458583433
530,-0.06621848739495799
531,0.12470588235294117
532,0.3571188475390156
533,0.2409123649459784
534,0.28297719087635054
535,0.20182472989195677
536,0.051236494597839126
537,0.09531812725090036
538,0.20057623049219686
539,-0.01282112845138055
540,0.19030012004801922
541,0.06929171668667466
542,0.09301320528211285
543,0.21421368547418965
544,0.1900120048019208
545,0.14871548619447778
546,0.10799519807923168
547,0.16984393757503002
548,0.03606242496998799
549,0.08244897959183674
550,0.10127250900360144
551,0.2539735894357743
552,0.3093877551020408
553,0.26088835534213684
554,0.20076830732292916
555,0.027418967587034812
556,0.20509003601440576
557,0.037310924369747894
558,0.1373829531812725
559,0.033565426170468184
560,0.054405762304921966
561,0.16821128451380551
562,0.03788715486194477
563,0.09090036014405761
564,-0.03721488595438175
565,0.019927971188475387
566,0.05930372148859543
567,0.2645378151260504
568,0.039519807923169274
569,0.1657142857142857
570,-0.061224489795918366
571,0.04096038415366146
572,0.2460984393757503
573,0.05008403361344538
574,0.2572388955582233
575,0.24177671068427373
576,-0.009555822328931571
577,0.16888355342136854
578,0.13939975990396156
579,0.11635054021608643
580,0.17224489795918366
581,0.12480192076830732
582,0.2226650660264106
583,0.1569747899159664
584,0.1901080432172869
585,0.3353181272509004
586,0.11001200480192078
587,0.10905162064825931
588,0.12739495798319328
589,0.177719087635054
590,0.1309483793517407
591,0.11769507803121249
592,0.21949579831932772
593,-0.015702280912364946
594,0.28537815126050414
595,-0.022424969987995196
596,0.3684513805522209
597,0.20825930372148857
598,0.11884753901560624
599,0.057767106842737094
600,0.1078031212484994
601,0.13027611044417767
602,0.1466986794717887
603,0.08811524609843938
604,0.2661704681872749
605,0.35471788715486197
606,0.07563025210084032
607,0.09483793517406962
608,-0.07063625450180072
609,0.1398799519807923
610,0.12835534213685473
611,0.2415846338535414
612,0.10876350540216086
613,0.15447779111644658
614,0.07111644657863145
615,0.31803121248499394
616,0.32725090036014404
617,0.002352941176470588
618,0.1454501800720288
619,0.11539015606242496
620,0.06852340936374549
621,0.039135654261704685
622,0.1345018007202881
623,-0.02069627851140456
624,0.19942376950780313
625,0.26376950780312125
626,0.19490996398559424
627,0.04067226890756302
628,0.19135654261704682
629,0.21728691476590636
630,0.008595438175270108
631,0.04835534213685474
632,0.030588235294117645
633,0.25579831932773106
634,0.3254261704681872
635,0.035390156062424974
636,0.14631452581032411
637,0.021944777911164462
638,0.08581032412965187
639,0.10789915966386554
640,0.051908763505402154
641,0.24408163265306118
642,0.021080432172869146
643,0.019927971188475387
644,0.17118847539015608
645,0.18415366146458584
646,0.13334933973589436
647,0.08955582232893158
648,0.17915966386554621
649,0.15409363745498197
650,0.03423769507803121
651,-0.0331812725090036
652,0.22247298919567823
653,0.18933973589435774
654,0.07975990396158462
655,0.11327731092436974
656,0.07188475390156063
657,0.0803361344537815
658,0.018967587034813924
659,0.253109243697479
660,0.03231692677070828
661,0.3741176470588235
662,0.2773109243697479
663,0.3104441776710684
664,0.15428571428571428
665,0.2221848739495798
666,0.12470588235294117
667,0.07188475390156063
668,-0.017238895558223288
669,0.14900360144057623
670,0.35183673469387755
671,-0.037695078031212484
672,0.36509003601440576
673,0.24062424969987994
674,0.24869147659063626
675,0.1510204081632653
676,0.19951980792316923
677,0.11587034813925569
678,0.13498199279711884
679,0.15563025210084033
680,0.36259303721488595
681,0.2125810324129652
682,0.02396158463385354
683,0.19951980792316923
684,0.027611044417767107
685,0.05795918367346939
686,0.3086194477791116
687,-0.03759903961584634
688,0.14439375750300118
689,0.21094837935174068
690,0.11759903961584633
691,0.14362545018007203
692,0.28614645858343335
693,0.2302521008403361
694,0.3499159663865546
695,0.06266506602641056
696,-0.03587034813925571
697,0.3915966386554621
698,0.27740696278511406
699,0.23169267707082833
700,0.06333733493397359
701,0.2989195678271308
702,0.025402160864345734
703,0.004465786314525811
704,-0.025690276110444176
705,0.19615846338535411
706,0.2053781512605042
707,0.17608643457382953
708,0.21056422569027608
709,0.31438175270108043
710,0.05623049219687875
711,0.0468187274909964
712,0.3791116446578631
713,0.3353181272509004
714,0.22641056422569028
715,-0.08782713085234094
716,0.17166866746698678
717,-0.047875150060024005
718,0.2897959183673469
719,0.08379351740696277
720,-0.05728691476590636
721,0.12921968787515006
722,0.22698679471788716
723,0.10021608643457382
724,0.18021608643457382
725,0.10962785114045617
726,0.1786794717887155
727,-0.00475390156062425
728,0.08705882352941177
729,0.27615846338535416
730,0.2
731,0.28893157262905156
732,0.1702280912364946
733,0.09675870348139255
734,0.053733493397358945
735,0.10818727490996398
736,0.025690276110444176
737,0.21152460984393756
738,0.2715486194477791
739,0.28451380552220884
740,0.19558223289315724
741,0.16427370948379352
742,0.005426170468187274
743,0.13392557022809123
744,0.15274909963985592
745,0.18588235294117647
746,0.0844657863145258
747,0.11414165666266506
748,0.09138055222088834
749,0.23073229291716685
750,0.2571428571428571
751,0.018391356542617046
752,0.06996398559423768
753,0.09647058823529413
754,0.3151500600240096
755,0.20883553421368548
756,0.17925570228091237
757,0.03404561824729892
758,0.008307322929171669
759,0.04240096038415366
760,0.052965186074429765
761,-0.10002400960384153
762,0.26569027611044416
763,0.1359423769507803
764,0.16561824729891955
765,0.047490996398559415
766,0.08657863145258103
767,0.03346938775510204
768,0.15169267707082834
769,0.014357743097238897
770,0.34367346938775506
771,0.21450180072028813
772,0.15294117647058825
773,0.11971188475390157
774,0.44201680672268906
775,0.1660984393757503
776,0.15495798319327728
777,0.03827130852340937
778,0.20192076830732295
779,0.24177671068427373
780,0.12144057623049219
781,0.2024969987995198
782,0.3803601440576231
783,0.03798319327731092
784,0.021944777911164462
785,0.3014165666266506
786,-0.05795918367346939
787,0.22074429771908766
788,0.1388235294117647
789,0.3236014405762305
790,0.2698199279711884
791,0.1735894357743097
792,0.09378151260504201
793,0.27567827130852335
794,0.12979591836734694
795,0.23380552220888354
796,0.23457382953181274
797,0.2740456182472989
798,0.26232893157262904
799,0.23707082833133256
800,0.11663865546218487
801,-0.03519807923169268
802,0.22199279711884753
803,0.22727490996398558
804,0.057382953181272504
805,0.17464585834333732
806,0.14525810324129654
807,0.33042016806722685
808,0.037406962785114045
809,0.1725330132052821
810,0.16465786314525807
811,0.022232893157262904
812,0.044897959183673466
813,0.11951980792316927
814,-0.01714285714285714
815,0.21325330132052822
816,0.19481392557022806
817,0.09445378151260504
818,0.04528211284513805
819,0.22343337334933971
820,0.1499639855942377
821,0.1775270108043217
822,0.14372148859543818
823,0.05162064825930372
824,0.0846578631452581
825,0.027515006002400956
826,0.19817527010804323
827,0.3341656662665066
828,0.2028811524609844
829,0.31082833133253296
830,0.08148859543817527
831,0.12124849939975989
832,-0.05238895558223289
833,0.33224489795918366
834,-0.03212484993997599
835,0.25704681872749097
836,0.06602641056422569
837,0.054981992797118844
838,0.06381752701080431
839,0.00312124849939976
840,0.20806722689075627
841,0.029051620648259304
842,0.2546458583433373
843,0.31620648259303724
844,0.12028811524609842
845,0.11587034813925569
846,0.004657863145258102
847,0.08715486194477791
848,0.3256182472989196
849,0.010228091236494596
850,0.09157262905162064
851,0.2510924369747899
852,0.2093157262905162
853,0.13853541416566625
854,0.3778631452581032
855,0.074093637454982
856,-0.11577430972388955
857,0.27519807923169265
858,0.14372148859543818
859,0.32801920768307324
860,0.09061224489795917
861,0.14420168067226888
862,0.14785114045618247
863,0.26953181272509
864,0.20662665066026412
865,0.08792316926770707
866,0.04633853541416567
867,0.03683073229291716
868,0.20989195678271308
869,0.1983673469387755
870,0.03923169267707083
871,0.007154861944777911
872,0.14775510204081632
873,0.2578151260504202
874,0.2749099639855942
875,0.2265066026410564
876,0.1466986794717887
877,0.27788715486194476
878,0.21536614645858343
879,0.014357743097238897
880,0.05008403361344538
881,0.34914765906362544
882,0.14852340936374547
883,0.12605042016806722
884,0.01781512605042017
885,0.1624489795918367
886,0.17118847539015608
887,0.09080432172869149
888,0.04451380552220888
889,0.2179591836734694
890,0.09445378151260504
891,0.07332533013205282
892,0.07582232893157262
893,0.18876350540216086
894,0.1929891956782713
895,0.25387755102040815
896,0.2333253301320528
897,0.09118847539015605
898,0.07764705882352942
899,0.23620648259303723
900,0.03683073229291716
901,0.09733493397358943
902,0.04633853541416567
903,0.14218487394957982
904,0.2527250900360144
905,-0.05402160864345738
906,-0.03423769507803121
907,0.21613445378151258
908,-0.009171668667466985
909,-0.08792316926770707
910,0.06141656662665066
911,0.19433373349339736
912,-0.14285714285714285
913,0.1156782713085234
914,0.2921968787515006
915,-0.025306122448979586
916,0.06986794717887154
917,0.15812725090036014
918,0.14324129651860742
919,-0.015702280912364946
920,0.18799519807923168
921,0.12547418967587035
922,0.15851140456182472
923,0.028379351740696276
924,0.23668667466986795
925,0.1545738295318127
926,0.1367106842737095
927,0.16888355342136854
928,-0.024921968787515004
929,0.07620648259303721
930,0.07735894357743096
931,0.12672268907563025
932,0.2998799519807923
933,0.07294117647058823
934,0.11510204081632652
935,0.13680672268907562
936,0.07457382953181273
937,0.16379351740696277
938,0.2893157262905162
939,0.11903961584633853
940,0.04701080432172868
941,0.20096038415366146
942,0.040480192076830734
943,0.07092436974789915
944,0.15611044417767103
945,0.0821608643457383
946,-0.08648259303721488
947,0.02156062424969988
948,0.07486194477791117
949,0.045474189675870344
950,0.022328931572629048
951,0.19222088835534215
952,0.17493397358943577
953,0.037310924369747894
954,0.12720288115246098
955,0.08475390156062423
956,0.2227611044417767
957,0.0251140456182473
958,0.22833133253301321
959,0.2512845138055222
960,-0.0563265306122449
961,0.28710684273709486
962,0.1775270108043217
963,0.07073229291716686
964,-0.10501800720288115
965,0.17781512605042016
966,0.1454501800720288
967,0.2859543817527011
968,-0.0036974789915966387
969,0.05651860744297719
970,0.11260504201680673
971,0.05920768307322929
972,-0.07092436974789915
973,0.1599519807923169
974,0.3605762304921969
975,0.36134453781512604
976,0.1709003601440576
977,-0.029627851140456178
978,0.23783913565426168
979,0.31707082833133254
980,-0.004465786314525811
981,0.10799519807923168
982,0.10905162064825931
983,0.1886674669867947
984,0.1051140456182473
985,-0.022232893157262904
986,0.20950780312124848
987,0.07418967587034814
988,0.08398559423769507
989,0.023289315726290515
990,0.08321728691476589
991,0.17762304921968786
992,-0.04230492196878751
993,-0.07303721488595438
994,0.19769507803121247
995,0.3996638655462184
996,0.1415126050420168
997,0.1433373349339736
998,0.11942376950780313
999,0.0790876350540216
1000,0.10156062424969987
1001,0.16849939975990394
1002,-0.06304921968787515
1003,0.053061224489795916
1004,0.1404561824729892
1005,0.20432172869147658
1006,-0.03260504201680672
1007,0.32408163265306117
1008,0.2403361344537815
1009,0.10713085234093636
1010,0.3005522208883553
1011,0.2988235294117647
1012,0.29162064825930367
1013,0.20806722689075627
1014,-0.011668667466986795
1015,0.24792316926770705
1016,0.22343337334933971
1017,0.17983193277310922
1018,0.21872749099639854
1019,0.1388235294117647
1020,0.1673469387755102
1021,0.1894357743097239
1022,0.13680672268907562
1023,0.05478991596638655
1024,0.15831932773109242
1025,0.2751020408163265
1026,0.17157262905162063
1027,0.19990396158463383
1028,0.28086434573829533
1029,0.06765906362545018
1030,0.13795918367346938
1031,0.1142376950780312
1032,0.13767106842737095
1033,0.28230492196878754
1034,0.30679471788715484
1035,0.17099639855942375
1036,0.21565426170468185
1037,0.11759903961584633
1038,0.18981992797118846
1039,0.18895558223289313
1040,0.1117406962785114
1041,0.3182232893157263
1042,0.12134453781512604
1043,-0.022713085234093634
1044,0.2849939975990396
1045,0.19394957983193276
1046,0.3464585834333733
1047,0.1558223289315726
1048,0.26232893157262904
1049,0.2523409363745498
1050,0.2428331332533013
1051,0.22026410564225687
1052,0.2804801920768307
1053,0.035966386554621844
1054,0.10021608643457382
1055,-0.01310924369747899
1056,0.0114765906362545
1057,0.3310924369747899
1058,0.1714765906362545
1059,0.32859543817527015
1060,0.1695558223289316
1061,-0.03231692677070828
1062,0.05527010804321728
1063,0.03683073229291716
1064,0.07755102040816325
1065,0.08436974789915966
1066,-0.060456182472989194
1067,0.17819927971188473
1068,0.15495798319327728
1069,0.17435774309723887
1070,0.31975990396158466
1071,0.16273709483793514
1072,0.3196638655462184
1073,0.39332533013205284
1074,0.05517406962785113
1075,0.1059783913565426
1076,0.2227611044417767
1077,0.028187274909963984
1078,0.11865546218487394
1079,0.1543817527010804
1080,0.2614645858343337
1081,0.2064345738295318
1082,0.2204561824729892
1083,0.0860984393757503
1084,0.06487394957983193
1085,0.3095798319327731
1086,0.15111644657863144
1087,0.10271308523409363
1088,0.37459783913565425
1089,0.11932773109243697
1090,0.2689555822328931
1091,0.19663865546218487
1092,0.01714285714285714
1093,0.2588715486194478
1094,0.20864345738295315
1095,0.1926050420168067
1096,0.09992797118847539
1097,0.14583433373349342
1098,0.018583433373349337
1099,0.20240096038415364
1100,0.2575270108043217
1101,0.19030012004801922
1102,0.01042016806722689
1103,0.23169267707082833
1104,0.12979591836734694
1105,0.013973589435774309
1106,0.17262905162064823
1107,0.2204561824729892
1108,0.11951980792316927
1109,0.042977190876350546
1110,0.2048019207683073
1111,0.2835534213685474
1112,0.3176470588235294
1113,-0.033661464585834334
1114,0.1363265306122449
1115,0.26012004801920763
1116,0.16158463385354138
1117,-0.08408163265306122
1118,0.21094837935174068
1119,0.006578631452581032
1120,0.10549819927971187
1121,-0.15726290516206481
1122,-0.04336134453781513
1123,0.07332533013205282
1124,0.2500360144057623
1125,0.05594237695078031
1126,0.3380072028811525
1127,0.13181272509003603
1128,0.11625450180072029
1129,0.2772148859543817
1130,0.21104441776710686
1131,0.13344537815126048
1132,0.11116446578631452
1133,0.035390156062424974
1134,-0.03423769507803121
1135,0.011860744297719087
1136,0.41637454981992794
1137,0.05248499399759904
1138,-0.0914765906362545
1139,0.2920048019207683
1140,0.14199279711884752
1141,0.10156062424969987
1142,0.08984393757503001
1143,0.19769507803121247
1144,0.21575030012004803
1145,0.14756302521008402
1146,0.14717887154861942
1147,0.11481392557022808
1148,0.08830732292917168
1149,-0.040384153661464584
1150,0.17157262905162063
1151,0.21104441776710686
1152,0.07985594237695079
1153,0.28230492196878754
1154,-0.008211284513805522
1155,-0.008115246098439374
1156,0.021080432172869146
1157,0.11289315726290516
1158,0.295078031212485
1159,0.03558223289315726
1160,0.010612244897959183
1161,0.09330132052821127
1162,-0.008691476590636255
1163,0.3009363745498199
1164,0.18674669867947177
1165,0.3132292917166867
1166,0.1287394957983193
1167,0.23707082833133256
1168,0.13344537815126048
1169,0.2064345738295318
1170,0.18108043217286915
1171,0.20172869147659062
1172,0.07457382953181273
1173,0.21171668667466984
1174,0.33483793517406957
1175,0.03788715486194477
1176,0.1295078031212485
1177,0.06266506602641056
1178,-0.05094837935174069
1179,0.18415366146458584
1180,0.16187274909963983
1181,0.2198799519807923
1182,0.11942376950780313
1183,0.07399759903961585
1184,0.14391356542617048
1185,0.021464585834333732
1186,0.2548379351740696
1187,-0.03884753901560624
1188,0.031164465786314523
1189,0.21066026410564226
1190,0.22967587034813922
1191,0.09387755102040815
1192,0.33397358943577427
1193,0.23505402160864344
1194,0.14535414165666266
1195,0.014261704681872748
1196,0.07034813925570228
1197,0.052292917166866744
1198,0.13565426170468187
1199,-0.010804321728691477
1200,0.08523409363745497
1201,0.1799279711884754
1202,0.08168067226890756
1203,0.09704681872749099
1204,0.22189675870348136
1205,0.05978391356542617
1206,0.18146458583433375
1207,0.25704681872749097
1208,0.19951980792316923
1209,0.03759903961584634
1210,0.12240096038415366
1211,0.019543817527010805
1212,0.1440096038415366
1213,0.1533253301320528
1214,0.21162064825930374
1215,0.15716686674669866
1216,0.06631452581032413
1217,-0.005714285714285714
1218,0.09320528211284512
1219,-0.09224489795918367
1220,0.057094837935174066
1221,0.004465786314525811
1222,0.12278511404561823
1223,0.16561824729891955
1224,0.01714285714285714
1225,0.20960384153661463
1226,0.20019207683073229
1227,0.26280912364945974
1228,0.0885954381752701
1229,0.0923409363745498
1230,0.05671068427370948
1231,0.10069627851140456
1232,0.22352941176470587
1233,-0.0008163265306122449
1234,0.08897959183673469
1235,0.20220888355342137
1236,0.01714285714285714
1237,0.17397358943577432
1238,0.16561824729891955
1239,0.2457142857142857
