d_bin,g_bin,windows,tracks,directness,turn_consistency,circularity,connection_info_nats,movement_info_nats
3,14,83,70,0.17621899586963374,0.720990312097567,0.5939631003886702,0.47567873311082576,0.0017835203661925633
3,15,67,59,0.17631170079228353,0.7756974882025823,0.6389557457677255,0.5159499762440997,0.005271018649746582
3,16,60,50,0.17428766072669197,0.8221573863553022,0.6788541066004635,0.5709290095729609,0.0069554840280558064
3,17,40,34,0.17327634110548604,0.8743031475300512,0.722819559411138,0.6995479567165106,0.003758459040084777
3,18,45,33,0.17938688309730647,0.9238842282921154,0.7581623999131941,0.771277375666181,-0.00016217691738705674
3,19,37,26,0.1722381199656193,0.983701986224815,0.8142806625990265,1.087578538172839,-0.013599285589325067
4,0,143,98,0.22513844074379138,0.025045132152122458,0.019406572687904692,0.4248160743900311,-0.0050977174756668565
4,1,159,129,0.2277725572519179,0.07608914098489568,0.05873851601462498,0.4297837997755514,0.00423200696725227
4,2,226,198,0.2261667474903017,0.1275460694914379,0.09868306445778208,0.39709337858439236,0.0005762041971402137
4,3,259,216,0.22599133170405236,0.178238902972469,0.13794071116650472,0.39931602414550454,0.021584627810085907
4,4,307,264,0.22531632183368155,0.22271785627141452,0.1725633860480793,0.4146781471312808,-0.003516895783686852
4,5,269,234,0.22519327476812717,0.2739192344409351,0.2122398757958344,0.42802591346054863,0.0033848373924498707
4,6,270,234,0.22635868204864407,0.3250747202014993,0.25148440526571203,0.39644347860834056,0.008608630464286249
4,7,248,218,0.22561270509275994,0.37424787916300467,0.2898319760416688,0.407138842787997,0.0034759827229602484
4,8,206,185,0.2267204529134831,0.4260363938106713,0.32943389540800716,0.42804597602850436,-0.007275982380136878
4,9,182,153,0.22823794024728955,0.4727897367155156,0.3648865346793373,0.43969170220050524,0.004384500656333659
4,10,156,150,0.22737474379540337,0.5241255553707446,0.4049603547229014,0.3893864997252515,0.00199279602087151
4,11,131,116,0.226884279919615,0.574962117104438,0.44450274600429357,0.45368652739197673,0.018331789745417226
4,12,103,98,0.22549289577571727,0.6258787227739163,0.48479056666457193,0.4480959320027471,0.005900332745403539
4,13,87,79,0.2261966148838151,0.6743553130585093,0.5218413143012257,0.4527102036262291,0.005260858138674185
4,14,86,79,0.2270953993258035,0.724307930982721,0.5597778024569182,0.5058603302420872,0.0022452366122327973
4,15,95,82,0.22588777094529314,0.7724764238123389,0.5979989600351175,0.5623877225090471,-0.0035200474930498324
4,16,66,56,0.2276462604744839,0.8261262332829663,0.638016904889879,0.5942177934206366,0.008904570130644805
4,17,62,52,0.22532192917605925,0.8773234797741978,0.6796425679267387,0.6602760319165546,0.0008083590146274735
4,18,64,49,0.22590392059553005,0.9233477061288954,0.7147862399725764,0.6146894725145743,0.019333705228744166
4,19,58,42,0.22853402904295242,0.9863111306789946,0.7609185052929927,0.9677886170750627,-0.005047543178149908
5,0,184,131,0.2768373217226659,0.02496953123741959,0.018076354833585346,0.41239822290712186,0.0009409843284793811
5,1,209,177,0.27510547541064895,0.07562559922499774,0.05482165935645164,0.40758473130301504,0.0023155358053254913
5,2,265,222,0.2762453505924349,0.12585998260401188,0.09109636175355434,0.4089457479252655,0.008305727783466025
5,3,334,286,0.27576636234918894,0.17578031303420508,0.127314294189062,0.4036314876461353,0.007259035508267948
5,4,349,296,0.2768767241014588,0.22444470133979882,0.16231280171455081,0.41095373175839733,-0.002121177043115049
5,5,347,286,0.27725700129838904,0.27469267398032876,0.19850186688678473,0.40302249923118666,-0.003480954168374055
5,6,333,290,0.27524137959250367,0.3241225854364206,0.2348907746136291,0.41178142585915417,0.005941903844872927
5,7,295,261,0.27701111050262883,0.3736650144740336,0.2701673602525038,0.4071069097408977,0.00730223811986808
5,8,261,234,0.2749777939052506,0.42348779189699803,0.30703650105693625,0.40930872043343947,-0.005960704697849312
5,9,243,217,0.27545073035936257,0.4755791694888475,0.34459227411011845,0.40161732395358307,-0.0020577919928093844
5,10,223,198,0.277996329594393,0.5243771522790145,0.37861257357564326,0.4182056148810387,-0.0034456646520893523
5,11,159,138,0.2756129075634052,0.5741625402801689,0.4159195245507445,0.44772000619235613,0.014050822478976316
5,12,149,138,0.2772441402879353,0.6238270334367323,0.4509051346297453,0.43348474701786355,0.005542119441300163
5,13,123,109,0.27626995050239816,0.6757116995256566,0.4889909901151582,0.4586936182926237,0.00038583774957586794
5,14,118,104,0.2769602044237867,0.7219021304220353,0.5219490861436662,0.48385782187237175,0.002066814029487944
5,15,93,85,0.27572773802668304,0.7761102612720909,0.5620922924528825,0.4821354231985296,-0.0036493092381017674
5,16,87,75,0.2744844337927364,0.823155665106092,0.5972374551502355,0.5954594645153568,-0.00792053951324621
5,17,82,67,0.2757330647826341,0.8736104210389996,0.6327344966217487,0.665256504507838,-0.0019444170382516097
5,18,58,49,0.2780310143862811,0.9286512797415563,0.6704367294581628,0.7651564023488042,0.009758799679643364
5,19,71,50,0.2745540897898198,0.9778064030076777,0.709368147691791,0.958553409367882,-0.000734515813990991
6,0,270,187,0.3265540032806615,0.02711909572203036,0.01827801450947052,0.40629121095670495,-0.0035807947511017116
6,1,264,203,0.3253485506203456,0.07525751053422476,0.050775439194292706,0.40599136854238904,-0.009548628915132671
6,2,322,266,0.32532339141649896,0.12540076574655448,0.08460344504443063,0.3995538048746181,0.012061374484647969
6,3,456,368,0.3257159629137729,0.17691651736296962,0.11929447763092685,0.39099000412105206,0.0034735418386811078
6,4,495,406,0.32529981327765106,0.2246190976971705,0.15154882671643863,0.40437811588032796,0.0074709890634381505
6,5,443,366,0.3262919463236489,0.2749199567288918,0.18521247079398384,0.4066263777011784,0.0009174466229638422
6,6,370,311,0.32692154246860283,0.3260842014639492,0.21947359377240858,0.40329279188332295,0.0037286338952898694
6,7,363,313,0.32731470288764236,0.3750287203952128,0.25226685475179667,0.4055386149798424,0.004370220754253382
6,8,310,277,0.3267649266494097,0.42422646304665446,0.28560040135180564,0.37924053147304754,0.008457025285777063
6,9,260,239,0.32460791999169286,0.4738495756569596,0.3200368257646731,0.39325800900130703,0.004979949368638572
6,10,247,215,0.3266728047850351,0.525427786729551,0.3537677109834016,0.43944017661620577,0.0011017792339115518
6,11,203,175,0.32731027823480907,0.5746132762203152,0.3865266930643223,0.40440304484091955,0.008259988357408547
6,12,184,174,0.32492301266949897,0.6242594648329366,0.42141462171052757,0.44519756729301624,0.003248947325451237
6,13,166,145,0.3261162067323293,0.6743005085382922,0.4544093789937362,0.46180344234719023,0.0020170855191590526
6,14,146,119,0.325516032315965,0.7244490255006486,0.48862978443662153,0.508896424186856,-0.0012773544860858945
6,15,133,115,0.3243212955417802,0.7770795678179129,0.5250162663864314,0.5174651052667564,-0.0018013968249547005
6,16,124,104,0.3271582946821141,0.8241997670826562,0.5545754100405734,0.6065591077507501,0.006799750861568093
6,17,103,86,0.3249608608018076,0.8703904781990451,0.5875208770228872,0.5927137348819393,0.0046952850494866956
6,18,58,51,0.3240317284936355,0.9287252234076234,0.6278334440453124,0.7385652955126435,0.0027019960010554846
6,19,90,67,0.3234946053202054,0.980269344355772,0.6631675014368704,0.9540478616927044,0.003336008342940946
7,0,299,206,0.37599026199442354,0.024863779515578485,0.015511998286854753,0.4181669624410579,0.013561831424020974
7,1,360,286,0.37572301085425475,0.075814513788507,0.047318952490989385,0.3806382985192625,0.012097427435978938
7,2,436,354,0.3758161661843589,0.12526588289295615,0.07818880130664231,0.40620918958676916,0.0005839100458306583
7,3,517,417,0.37602525713314355,0.17543483056265732,0.10948607841908477,0.44041719315023886,0.005322371410445594
7,4,576,446,0.3766243340855959,0.22434693918576032,0.13983047963517292,0.39754316255191413,0.005770762433461059
7,5,549,455,0.3769953262932252,0.2751930619908083,0.17144713615458043,0.39723685298589745,0.008592743636822713
7,6,523,432,0.37551830372754347,0.32488386467356917,0.20289560091072248,0.4004554926167532,0.004283355721651273
7,7,410,348,0.3762290733670013,0.37494718143361744,0.23387670739147878,0.42742062587429624,0.0014440515848518625
7,8,398,346,0.3756866229625323,0.4228812626275739,0.26400788290955324,0.4188606745878239,0.0019380187660303827
7,9,338,302,0.37534843023568965,0.47490019345705237,0.2966544844372477,0.4097303474723179,0.00399773239735023
7,10,307,261,0.37625355849410436,0.5231860441757604,0.326339470886949,0.3998094366127467,0.006514804980025335
7,11,260,232,0.3772325094819454,0.5755135352814991,0.35838965246287574,0.44511553515829977,0.009299760764686847
7,12,229,199,0.37617153716879986,0.6250742619452645,0.38993070962285015,0.4208675165643438,0.011071770243853222
7,13,208,180,0.37544869394952324,0.6759435106451067,0.4221449054056841,0.4407323672678237,-0.009552558426748726
7,14,169,147,0.37450122689449655,0.7233472723658397,0.45244974435480295,0.49707225644629227,0.00764067797388507
7,15,180,151,0.37475818481283524,0.7751383921062914,0.4846375871959628,0.5297838266558001,0.0014273471584528715
7,16,135,112,0.3779728782000045,0.8262320063525094,0.5139399879230917,0.592241721707306,-0.004884853961027409
7,17,126,100,0.3761262716753289,0.8751606387038612,0.5460488924294631,0.6545421556393882,0.006381279929856799
7,18,89,78,0.3745115038952076,0.9263514554240809,0.5794272557277905,0.7252517665609778,0.004102540587183467
7,19,109,78,0.37495410564250853,0.97987152690334,0.6124326053135102,0.9420513045447866,-0.0006082429527872797
8,0,421,291,0.4258404621424417,0.024741260813826677,0.014216472010330512,0.3868790807011189,-0.0017540785758049621
8,1,440,333,0.4253521406134491,0.07574038887014711,0.043522352871667745,0.409480460236218,0.0046132203146246
8,2,595,460,0.42621534042182435,0.126429913803322,0.07255226750498,0.39421075104247794,0.00822644749894553
8,3,631,496,0.42565702849540604,0.17444116354692002,0.100187377278965,0.403927675750922,0.006904661391735279
8,4,739,569,0.42467848780818657,0.225494263007759,0.12972450910539549,0.4178622872774502,-0.0020593960614891773
8,5,685,540,0.42613484134517526,0.2749878245583788,0.1577984801774873,0.4116874314205805,0.0013915378711053395
8,6,591,483,0.42524530830276897,0.3237814881532742,0.18608360760601575,0.4054334009852249,-0.00023931125851508355
8,7,550,454,0.4253539920849475,0.3746032674987148,0.21526331197242835,0.4091587156794288,0.004051659061368682
8,8,507,412,0.4261939015619647,0.42554310670566176,0.24416455468216727,0.41793544503614183,0.003994663095529334
8,9,442,382,0.42564359321779244,0.47453009966348003,0.2725475419833516,0.39697211377628233,0.0029451659987542187
8,10,380,325,0.4249054394681252,0.5241645623753277,0.3014437073311298,0.4344753929995636,0.005821039284629766
8,11,305,267,0.4256483166323844,0.5746680446756974,0.33006475549326925,0.419419324487259,0.001276267341455402
8,12,298,252,0.4284489918322002,0.6243018783031236,0.3568305379171437,0.438357831790811,-0.0017468360855621631
8,13,283,233,0.428234398930701,0.6752866636020727,0.38612986582190373,0.46116337997357126,0.002675326541474877
8,14,236,200,0.4254020739087406,0.7251925839112289,0.4166850719603062,0.5145615518327388,0.0018618864835959381
8,15,201,170,0.4268050676658564,0.7760224173014989,0.444840918418995,0.548015048307452,-0.006199758485828323
8,16,187,145,0.42691249359840516,0.8250903822187563,0.47286096503157493,0.5968815574754595,0.006207040100738626
8,17,156,130,0.42515862685508093,0.8731827346547667,0.5019319965696001,0.6564863545684276,0.0019310790763998119
8,18,136,105,0.42421207002425665,0.9239322403912203,0.5319840851417631,0.7288131663355517,0.002449164887851368
8,19,114,82,0.42616752590611084,0.9802820504404125,0.5625091782729469,0.9564150875538214,-0.0019399745425542874
9,0,542,359,0.47597276300139174,0.024769668827798016,0.012988053258587895,0.4087662830248644,-0.003075537687450037
9,1,567,417,0.4743162906987543,0.07610956313388763,0.04001161918107467,0.4150242889887928,-0.0008637418464275565
9,2,685,521,0.4757524384081056,0.12462266767507621,0.06533667413883687,0.4105618492822496,0.007173421251239481
9,3,856,641,0.4768738314818995,0.17534291995577186,0.0917103796413121,0.41765608239246077,0.006033615922450622
9,4,838,641,0.47648945564703,0.22574501093317506,0.11817055657497433,0.4019070020697735,0.009419430766301796
9,5,823,624,0.4763704403476701,0.2743718085217671,0.14366630515115458,0.3985696872646878,7.701992790936649e-05
9,6,739,573,0.47480384225764627,0.3253844493944117,0.1708891058751994,0.42240517693044677,-0.0005442880771770385
9,7,722,587,0.4757651769723883,0.37446051050958046,0.1963032911579954,0.41149700629917474,0.005607181749897624
9,8,626,511,0.4746774796997154,0.4243359380711043,0.22290973651059642,0.4328205911873656,0.0014999041371025316
9,9,526,429,0.4763855161561709,0.4748046920452005,0.24862153333907902,0.4393220115701182,0.0015672160625159292
9,10,459,379,0.47503988814737497,0.5240962286837214,0.27513247669773566,0.4157635363754617,0.007952646786687787
9,11,440,359,0.47615000205461344,0.5742999637604982,0.30084256097811346,0.43781281167981956,0.00363786441365742
9,12,346,291,0.47689602952565313,0.6236462764999496,0.3262423981458359,0.449404680871138,0.0037727135965334893
9,13,346,291,0.4770332685016932,0.6747579134334675,0.3528826354843476,0.4727025227897331,0.005646219464944227
9,14,275,211,0.4763267014543171,0.725541123581573,0.3799554079753819,0.5296714992395603,0.004286806349706819
9,15,252,211,0.4761922005852851,0.7751623058859299,0.40603178731441814,0.5701381853336723,0.004646344005655423
9,16,227,179,0.4744043885732665,0.8242035932518595,0.4332157017643267,0.5786998284345707,-3.482199587550086e-05
9,17,209,153,0.4765835203935008,0.8747614147261552,0.45785469359469344,0.6556829299271826,0.0027296942263652945
9,18,160,116,0.4765554505224164,0.9252067648209051,0.4843029645980275,0.7459325448287875,0.006227064496796673
9,19,156,117,0.477051392248355,0.9787787466406284,0.511882422681234,0.9576820446711238,0.0008170119899455286
10,0,647,422,0.525963349197228,0.025029138579533934,0.01187071292664918,0.4088772877459745,0.003045802426998304
10,1,687,506,0.5254797843066991,0.07607362799013256,0.03609806618529045,0.41678259081762065,0.00029739672355868536
10,2,832,597,0.5257412925497413,0.1263233171368978,0.05991639519998608,0.433111992969918,-0.0003380463228799359
10,3,995,711,0.5262053140875127,0.17524238885291354,0.08302197176608801,0.41232606523340504,0.0040391541401005775
10,4,1096,779,0.5259850045513619,0.22460025631693217,0.10645980087930675,0.4284792803718822,0.0024413368328551266
10,5,1014,750,0.5263193168293421,0.27420065803401866,0.12988002898885773,0.4223638721158147,0.0067067580025577415
10,6,930,710,0.5258849784016288,0.3240826201005225,0.15364397113946318,0.3982948879131709,0.003161619903802457
10,7,853,650,0.5259890479092049,0.3748177570229838,0.17766098227945926,0.413642585106009,0.0031782916603806904
10,8,766,590,0.5263333339231172,0.4240616902081858,0.20087055826859937,0.41212014096108013,0.00457211340329913
10,9,610,501,0.526125470973675,0.474920342002016,0.2250464850833424,0.4312458805276612,0.003291802266595519
10,10,564,483,0.5265324771546098,0.5246465451538322,0.2484114664130778,0.4512822300862232,0.0059918398403177075
10,11,531,438,0.5267373617946273,0.5749675321219029,0.2721032907169365,0.45825971853644243,0.0011610539714133417
10,12,464,386,0.5266949821463317,0.6243216443920439,0.29549313701896035,0.47296570986675474,0.002042654662984353
10,13,423,349,0.5266527205018399,0.6746519948661462,0.31933884700998916,0.49360994191510227,-0.0017405907827484045
10,14,367,293,0.525842344145147,0.7241425720289153,0.3433463008264709,0.5382595788128071,0.0019711073645585033
10,15,303,250,0.5243053058174914,0.776036076283468,0.3691683143913513,0.5715880388995874,0.0009452431371144411
10,16,288,244,0.5267990314722301,0.8250353067347461,0.3904139849022974,0.6092927971876061,0.0001023569051574014
10,17,236,180,0.5257429664033862,0.873399964104054,0.41420239058800706,0.6763072506211871,-0.00076711055632819
10,18,185,147,0.5233206519878375,0.9240688594789248,0.4404863592261231,0.7505771480067829,0.003146589050757595
10,19,202,135,0.5238965835898632,0.9798382196116264,0.4665355048191195,0.9517490128718367,0.0022016221120097494
11,0,876,522,0.5770618213149326,0.025404397958964618,0.01074626602409131,0.4286197840082902,0.0023446308203981044
11,1,906,602,0.5770577802609748,0.07623906552760033,0.03225067278030001,0.4167616035906575,0.003957015476751337
11,2,1103,749,0.5756703641988493,0.12613857349839785,0.053527451531686664,0.41744173631696435,0.0011103348032261424
11,3,1280,873,0.5767163167078515,0.17559872819595307,0.0743227702454807,0.42370318105286253,0.007580702737153564
11,4,1382,926,0.5766986844861863,0.224973379983022,0.09521727118408846,0.40123479354943953,0.003262964244904479
11,5,1212,848,0.5752310286012478,0.2745164590954683,0.11661312201674992,0.4042290989558757,0.004331216106096371
11,6,1143,834,0.5762518299999664,0.3243204168275236,0.13743132530488986,0.40905164855494597,0.004132875832785231
11,7,1034,755,0.5759569920713197,0.37404438469189444,0.15861631699487658,0.40669713631428894,-0.0009397599371501079
11,8,918,707,0.5757397857446099,0.424657469519216,0.1801617942701454,0.42524295378579974,-0.00043977089004397903
11,9,854,665,0.576098023624731,0.4748594826885099,0.20129761926467035,0.4326277821685135,0.002572193661742101
11,10,729,571,0.5763171260769293,0.5241987537811519,0.2220902044490129,0.43339741069599824,0.0037608189392603054
11,11,577,469,0.5763784365236572,0.5748422173045962,0.2435127272672659,0.47465702192240594,-0.0004271065070946229
11,12,543,433,0.5750978432682513,0.6238435750522581,0.26507053687112425,0.4809865806600964,0.0015308627992221115
11,13,490,396,0.5753381355932626,0.6749735298303732,0.28664844615429125,0.5123188345308147,0.005036996634095031
11,14,505,388,0.5765528504814671,0.7242191353996434,0.30666971965959944,0.5205828513789255,0.001065575693407314
11,15,372,310,0.5760080262872459,0.7753829970942311,0.3287516311516959,0.560304745825503,-0.0012151141537012666
11,16,346,282,0.5756976339994676,0.8239539038505024,0.34960205582153586,0.6027966805235541,-0.003460932796633504
11,17,284,219,0.5733772851913057,0.874579339976535,0.3730985012074463,0.660021659166721,0.00022382813964593747
11,18,209,161,0.5749402866317012,0.9257443123533884,0.3934958091312139,0.7420955871442522,0.002644622697149795
11,19,219,160,0.5761364373185899,0.9803171799257724,0.41554120952777535,0.9549970717998911,-0.004679442388571503
12,0,1169,657,0.6267824657975501,0.024389631605222,0.009105864599316673,0.42563275611860985,0.0005803205819085545
12,1,1290,799,0.6260324363321303,0.07598421701919351,0.028412300441445888,0.40993274231237026,-0.00024368793835896572
12,2,1418,912,0.6261448093892173,0.12585351783840923,0.047055637660540064,0.42213503875038294,0.007074776236909432
12,3,1595,1067,0.6262321150830481,0.17575991758469459,0.06569577491422855,0.4220118240431276,0.0034142920833608423
12,4,1686,1088,0.6262912110306718,0.22510123814741098,0.08411562754785297,0.4154732428722102,0.004892303881478634
12,5,1588,1068,0.6264415419807099,0.2746108246910553,0.10258244348879983,0.4125558210367748,0.0012460537404245713
12,6,1443,1015,0.6256436956055086,0.32480267643833394,0.12158356222179945,0.42304248642297315,0.0037914686619280272
12,7,1306,913,0.6258447417802865,0.3740532467163209,0.1399501620580089,0.4301770502365487,0.0009279139021391296
12,8,1185,877,0.6263756141455968,0.4238873330157476,0.15838423972958024,0.4213819921306938,0.0010512680642982225
12,9,978,725,0.6264040852978779,0.4749668018482455,0.1774403394808776,0.4358377210586166,-0.0012839400891913573
12,10,862,664,0.6252074472017102,0.5239979759423546,0.1963854595199529,0.4468134877859229,-0.003277708646875535
12,11,767,624,0.626271431757045,0.5737430528555653,0.21443249319336175,0.4422284203176053,-0.0015494722940164476
12,12,671,547,0.6261722743243864,0.6247389819107017,0.23353923989850614,0.4733054350279573,5.497032047516249e-05
12,13,633,507,0.6254970625724776,0.6747623384548573,0.2527088433509928,0.5188384215725876,-0.003639306820925998
12,14,630,492,0.6250220603269108,0.7251141383872457,0.27190406800610284,0.5441085098970299,-0.0018039604019449407
12,15,491,391,0.6255372062430414,0.7739211043742149,0.2898157022870818,0.5526925799392967,0.0014811739697507434
12,16,374,309,0.6250553159090753,0.8231913637928092,0.30864886380290085,0.6199576129880439,0.0003327915782233027
12,17,335,273,0.6256501418241927,0.8740002875939408,0.327175691815919,0.6525663251250715,0.0026086211060023226
12,18,288,212,0.6249191797384523,0.9268761312540238,0.3476523416665632,0.7575046127011726,-0.004420534923208518
12,19,296,191,0.6263129440407269,0.9790397809786179,0.3658847762706064,0.9946458132151782,0.00223619286808209
