d_bin,g_bin,windows,tracks,directness,turn_consistency,circularity,connection_info_nats,movement_info_nats
8,12,3830,2136,0.4255194135780775,0.6251876078022045,0.35915428297311425,0.4541159492138754,0.00022261588346078856
8,13,4204,2256,0.4251972193005624,0.6754356648125682,0.388241511548925,0.46159687935787397,0.00014422377172736215
8,14,4778,2433,0.4251632281975876,0.7258698431271838,0.41725633790233385,0.46537574550029537,0.0001625872348413506
8,15,5569,2680,0.4252439592436787,0.7759030451760606,0.445955106419679,0.4671869872872521,0.00020924988144721047
8,16,6925,3026,0.4252697392890503,0.8261087156357803,0.4747896139217543,0.46455587865550835,0.00028617587981844667
8,17,10040,3354,0.42510296486239274,0.8769349240906767,0.5041469456953578,0.46460422394729395,8.286451970161746e-05
8,18,18855,3713,0.42514038748029714,0.928022883664678,0.5334818639297876,0.44846642470481707,5.7238784901814025e-05
8,19,39694,4154,0.42514444775843996,0.9776840902424369,0.5620250071866613,0.5525316885812575,0.00010340290608996331
9,0,21328,3362,0.4751462821012448,0.010528296008494002,0.005525674418187287,0.2901255534792557,8.327853465572719e-05
9,1,2904,1710,0.47570395708202035,0.07185808401710642,0.03768062780269869,0.33838991025938314,0.00020591936494453013
9,2,1851,1323,0.4755846168626108,0.1237147879293642,0.06487428455488206,0.3564165730921834,9.135788387831605e-05
9,3,1802,1299,0.4752772916762424,0.17651912536141995,0.09262422312000697,0.3660452065670764,0.0006640586637978232
9,4,2385,1625,0.4750459017711068,0.2267873429371454,0.11905552914210216,0.35189037456866246,0.00038736345926961864
9,5,3468,2022,0.4751683336214616,0.27752303784690285,0.1456527803965219,0.3303723197074998,2.0017157339159715e-05
9,6,9484,2855,0.47494167871517595,0.32574240662968507,0.171031744728336,0.2955984703548312,9.162920303043295e-05
9,7,3198,1973,0.4750616974369029,0.373891639432725,0.19626945550037977,0.3898256041639331,0.000191366505100244
9,8,2972,1868,0.4753057812730851,0.42532228476520834,0.2231696906805861,0.41829676782069874,0.0002079950856265954
9,9,3708,2058,0.47499001364694365,0.4777137153155314,0.2508102148045213,0.4060322277002134,-9.101588947152825e-05
9,10,3549,2040,0.4756193824153831,0.5245786280711298,0.2750804703058562,0.4281854595506992,0.00013661442286542913
9,11,3896,2162,0.47501898831512374,0.5757410021445877,0.30224914946431125,0.4504703457558847,0.00011540779823032396
9,12,4029,2177,0.47513065597538123,0.6253161290656202,0.32820861961691455,0.45257866689822057,4.092363098861307e-05
9,13,4326,2312,0.47498271984234464,0.6754276493682944,0.35461107603039344,0.4721115331400567,0.00031560236601962206
9,14,5040,2517,0.47548696318873923,0.7261112587958833,0.38085536769564554,0.47278546574141445,0.00012047355741761322
9,15,5791,2800,0.47543740533169476,0.7757796199796633,0.40694317185686724,0.4820074088489203,-4.343569101645245e-06
9,16,7373,3031,0.4751348432996327,0.8260696135257634,0.4335774215961528,0.479175434809078,0.000127607987529388
9,17,10759,3431,0.47523484884542594,0.8769699636965406,0.46020376867613505,0.4689019292253986,-2.8740341899866985e-05
9,18,19286,3763,0.47518421334415467,0.9281728251154825,0.48712288402357057,0.4566670274718981,0.00016163481681209
9,19,41699,4226,0.4751405746981056,0.9779441130858981,0.5132825723185457,0.5721202820849172,0.0002575677408521503
10,0,21867,3396,0.5250204204538069,0.010734019591821452,0.005097085186660987,0.29492588637404316,8.89508421856858e-05
10,1,3172,1844,0.5250973708032319,0.0718259652223507,0.034110488182281046,0.34929557958260016,4.216484137078703e-05
