elevation_rank,path_type,candidate,lag,observed_return_ara,predicted_return_ara,absolute_error_ara
11,control,one_third,3,0.3144616400087164,0.0,0.3144616400087164
11,control,one_third,5,0.42561532911092675,0.666666666666667,0.2410513375557402
11,control,one_third,8,0.36791832123126067,0.666666666666667,0.2987483454354063
11,control,one_third,13,0.33128393298414777,0.6666666666666661,0.3353827336825183
11,control,one_third,21,0.41516264625981203,0.0,0.41516264625981203
11,control,one_third,MAE,,,0.3337077030780702
11,control,one_over_e,2,0.2692271511404388,0.5284822353142307,0.25925508417379184
11,control,one_over_e,3,0.3144616400087164,0.207276647028654,0.1071849929800624
11,control,one_over_e,5,0.42561532911092675,0.32120558828557666,0.1044097408253501
11,control,one_over_e,8,0.36791832123126067,0.11392894125692266,0.253989379974338
11,control,one_over_e,13,0.33128393298414777,0.4351345295424984,0.10385059655835066
11,control,one_over_e,21,0.41516264625981203,0.5490634707994211,0.13390082453960905
11,control,one_over_e,MAE,,,0.160431769841917
11,control,three_eighths,2,0.2692271511404388,0.5,0.23077284885956117
11,control,three_eighths,3,0.3144616400087164,0.25,0.0644616400087164
11,control,three_eighths,5,0.42561532911092675,0.25,0.17561532911092675
11,control,three_eighths,8,0.36791832123126067,0.0,0.36791832123126067
11,control,three_eighths,13,0.33128393298414777,0.25,0.08128393298414777
11,control,three_eighths,21,0.41516264625981203,0.25,0.16516264625981203
11,control,three_eighths,MAE,,,0.18086911974240416
11,control,fibonacci_8_21,2,0.2692271511404388,0.4761904761904763,0.20696332505003745
11,control,fibonacci_8_21,3,0.3144616400087164,0.2857142857142856,0.028747354294430816
11,control,fibonacci_8_21,5,0.42561532911092675,0.1904761904761907,0.23513913863473607
11,control,fibonacci_8_21,8,0.36791832123126067,0.0952380952380949,0.27268022599316577
11,control,fibonacci_8_21,13,0.33128393298414777,0.0952380952380949,0.23604583774605287
11,control,fibonacci_8_21,21,0.41516264625981203,0.0,0.41516264625981203
11,control,fibonacci_8_21,MAE,,,0.23245642132970587
11,control,phi,2,0.2692271511404388,0.4721359549995794,0.20290880385914056
11,control,phi,3,0.3144616400087164,0.29179606750063103,0.022665572508085374
11,control,phi,5,0.42561532911092675,0.18033988749894858,0.24527544161197817
11,control,phi,8,0.36791832123126067,0.11145618000168245,0.2564621412295782
11,control,phi,13,0.33128393298414777,0.06888370749726569,0.2624002254868821
11,control,phi,21,0.41516264625981203,0.04257247250441765,0.3725901737553944
11,control,phi,MAE,,,0.22705039307517647
11,control,two_fifths,2,0.2692271511404388,0.3999999999999999,0.13077284885956109
11,control,two_fifths,3,0.3144616400087164,0.40000000000000036,0.08553835999128395
11,control,two_fifths,5,0.42561532911092675,0.0,0.42561532911092675
11,control,two_fifths,8,0.36791832123126067,0.40000000000000036,0.032081678768739685
11,control,two_fifths,13,0.33128393298414777,0.40000000000000036,0.06871606701585259
11,control,two_fifths,21,0.41516264625981203,0.8000000000000007,0.3848373537401887
11,control,two_fifths,MAE,,,0.18792693958109216
11,control,silver_conjugate,2,0.2692271511404388,0.3431457505076194,0.07391859936718059
11,control,silver_conjugate,3,0.3144616400087164,0.4852813742385709,0.17081973422985447
11,control,silver_conjugate,5,0.42561532911092675,0.142135623730951,0.28347970537997574
11,control,silver_conjugate,8,0.36791832123126067,0.6274169979695223,0.25949867673826166
11,control,silver_conjugate,13,0.33128393298414777,0.7695526217004733,0.43826868871632557
11,control,silver_conjugate,21,0.41516264625981203,0.6030303803300043,0.1878677340701923
11,control,silver_conjugate,MAE,,,0.2356421897502984
11,control,ridge,2,0.2692271511404388,0.0,0.2692271511404388
11,control,ridge,3,0.3144616400087164,1.0,0.6855383599912837
11,control,ridge,5,0.42561532911092675,1.0,0.5743846708890732
11,control,ridge,8,0.36791832123126067,0.0,0.36791832123126067
11,control,ridge,13,0.33128393298414777,1.0,0.6687160670158523
11,control,ridge,21,0.41516264625981203,1.0,0.584837353740188
11,control,ridge,MAE,,,0.5251036540013495
12,control,persistence,2,0.21996715549161217,0.0,0.21996715549161217
12,control,persistence,3,0.34147793251416436,0.0,0.34147793251416436
12,control,persistence,5,0.3007478149294533,0.0,0.3007478149294533
12,control,persistence,8,0.2172335014793303,0.0,0.2172335014793303
12,control,persistence,13,0.19366939049579907,0.0,0.19366939049579907
12,control,persistence,21,0.20232074830354596,0.0,0.20232074830354596
12,control,persistence,MAE,,,0.2459027572023175
12,control,one_third,2,0.21996715549161217,0.6666666666666667,0.4466995111750546
12,control,one_third,3,0.34147793251416436,0.0,0.34147793251416436
12,control,one_third,5,0.3007478149294533,0.666666666666667,0.36591885173721367
12,control,one_third,8,0.2172335014793303,0.666666666666667,0.44943316518733667
12,control,one_third,13,0.19366939049579907,0.6666666666666661,0.472997276170867
12,control,one_third,21,0.20232074830354596,0.0,0.20232074830354596
12,control,one_third,MAE,,,0.3798079141813637
12,control,one_over_e,2,0.21996715549161217,0.5284822353142307,0.3085150798226185
12,control,one_over_e,3,0.34147793251416436,0.207276647028654,0.13420128548551036
12,control,one_over_e,5,0.3007478149294533,0.32120558828557666,0.020457773356123365
12,control,one_over_e,8,0.2172335014793303,0.11392894125692266,0.10330456022240764
12,control,one_over_e,13,0.19366939049579907,0.4351345295424984,0.24146513904669936
12,control,one_over_e,21,0.20232074830354596,0.5490634707994211,0.3467427224958751
12,control,one_over_e,MAE,,,0.19244776007153908
12,control,three_eighths,2,0.21996715549161217,0.5,0.28003284450838783
12,control,three_eighths,3,0.34147793251416436,0.25,0.09147793251416436
12,control,three_eighths,5,0.3007478149294533,0.25,0.050747814929453294
12,control,three_eighths,8,0.2172335014793303,0.0,0.2172335014793303
12,control,three_eighths,13,0.19366939049579907,0.25,0.056330609504200935
12,control,three_eighths,21,0.20232074830354596,0.25,0.04767925169645404
12,control,three_eighths,MAE,,,0.12391699243866511
12,control,fibonacci_8_21,2,0.21996715549161217,0.4761904761904763,0.2562233206988641
12,control,fibonacci_8_21,3,0.34147793251416436,0.2857142857142856,0.055763646799878774
12,control,fibonacci_8_21,5,0.3007478149294533,0.1904761904761907,0.1102716244532626
12,control,fibonacci_8_21,8,0.2172335014793303,0.0952380952380949,0.1219954062412354
12,control,fibonacci_8_21,13,0.19366939049579907,0.0952380952380949,0.09843129525770417
12,control,fibonacci_8_21,21,0.20232074830354596,0.0,0.20232074830354596
12,control,fibonacci_8_21,MAE,,,0.14083434029241518
12,control,phi,2,0.21996715549161217,0.4721359549995794,0.2521687995079672
12,control,phi,3,0.34147793251416436,0.29179606750063103,0.04968186501353333
12,control,phi,5,0.3007478149294533,0.18033988749894858,0.12040792743050471
12,control,phi,8,0.2172335014793303,0.11145618000168245,0.10577732147764785
12,control,phi,13,0.19366939049579907,0.06888370749726569,0.12478568299853338
12,control,phi,21,0.20232074830354596,0.04257247250441765,0.15974827579912831
12,control,phi,MAE,,,0.1354283120378858
12,control,two_fifths,2,0.21996715549161217,0.3999999999999999,0.18003284450838775
12,control,two_fifths,3,0.34147793251416436,0.40000000000000036,0.058522067485835993
12,control,two_fifths,5,0.3007478149294533,0.0,0.3007478149294533
12,control,two_fifths,8,0.2172335014793303,0.40000000000000036,0.18276649852067006
12,control,two_fifths,13,0.19366939049579907,0.40000000000000036,0.2063306095042013
12,control,two_fifths,21,0.20232074830354596,0.8000000000000007,0.5976792516964547
12,control,two_fifths,MAE,,,0.25434651444083384
12,control,silver_conjugate,2,0.21996715549161217,0.3431457505076194,0.12317859501600725
12,control,silver_conjugate,3,0.34147793251416436,0.4852813742385709,0.1438034417244065
12,control,silver_conjugate,5,0.3007478149294533,0.142135623730951,0.15861219119850228
12,control,silver_conjugate,8,0.2172335014793303,0.6274169979695223,0.41018349649019203
12,control,silver_conjugate,13,0.19366939049579907,0.7695526217004733,0.5758832312046742
12,control,silver_conjugate,21,0.20232074830354596,0.6030303803300043,0.4007096320264584
12,control,silver_conjugate,MAE,,,0.3020617646100401
12,control,ridge,2,0.21996715549161217,0.0,0.21996715549161217
12,control,ridge,3,0.34147793251416436,1.0,0.6585220674858356
12,control,ridge,5,0.3007478149294533,1.0,0.6992521850705467
12,control,ridge,8,0.2172335014793303,0.0,0.2172335014793303
12,control,ridge,13,0.19366939049579907,1.0,0.8063306095042009
12,control,ridge,21,0.20232074830354596,1.0,0.797679251696454
12,control,ridge,MAE,,,0.5664974617879966
13,control,persistence,2,0.3980029878789031,0.0,0.3980029878789031
13,control,persistence,3,0.27604310402197363,0.0,0.27604310402197363
13,control,persistence,5,0.4228541211443167,0.0,0.4228541211443167
13,control,persistence,8,0.517588600755999,0.0,0.517588600755999
13,control,persistence,13,0.4518974845339908,0.0,0.4518974845339908
13,control,persistence,21,0.292348757702534,0.0,0.292348757702534
13,control,persistence,MAE,,,0.39312250933961956
13,control,one_third,2,0.3980029878789031,0.6666666666666667,0.26866367878776365
13,control,one_third,3,0.27604310402197363,0.0,0.27604310402197363
13,control,one_third,5,0.4228541211443167,0.666666666666667,0.24381254552235027
13,control,one_third,8,0.517588600755999,0.666666666666667,0.14907806591066797
13,control,one_third,13,0.4518974845339908,0.6666666666666661,0.21476918213267526
13,control,one_third,21,0.292348757702534,0.0,0.292348757702534
13,control,one_third,MAE,,,0.24078588901299414
13,control,one_over_e,2,0.3980029878789031,0.5284822353142307,0.13047924743532757
13,control,one_over_e,3,0.27604310402197363,0.207276647028654,0.06876645699331962
13,control,one_over_e,5,0.4228541211443167,0.32120558828557666,0.10164853285874004
13,control,one_over_e,8,0.517588600755999,0.11392894125692266,0.40365965949907634
13,control,one_over_e,13,0.4518974845339908,0.4351345295424984,0.016762954991492385
13,control,one_over_e,21,0.292348757702534,0.5490634707994211,0.2567147130968871
13,control,one_over_e,MAE,,,0.16300526081247382
13,control,three_eighths,2,0.3980029878789031,0.5,0.10199701212109691
13,control,three_eighths,3,0.27604310402197363,0.25,0.02604310402197363
13,control,three_eighths,5,0.4228541211443167,0.25,0.1728541211443167
13,control,three_eighths,8,0.517588600755999,0.0,0.517588600755999
13,control,three_eighths,13,0.4518974845339908,0.25,0.2018974845339908
13,control,three_eighths,21,0.292348757702534,0.25,0.04234875770253399
13,control,three_eighths,MAE,,,0.1771215133799852
13,control,fibonacci_8_21,2,0.3980029878789031,0.4761904761904763,0.07818748831157318
13,control,fibonacci_8_21,3,0.27604310402197363,0.2857142857142856,0.009671181692311959
13,control,fibonacci_8_21,5,0.4228541211443167,0.1904761904761907,0.232377930668126
13,control,fibonacci_8_21,8,0.517588600755999,0.0952380952380949,0.4223505055179041
13,control,fibonacci_8_21,13,0.4518974845339908,0.0952380952380949,0.3566593892958959
13,control,fibonacci_8_21,21,0.292348757702534,0.0,0.292348757702534
13,control,fibonacci_8_21,MAE,,,0.2319325421980575
13,control,phi,2,0.3980029878789031,0.4721359549995794,0.0741329671206763
13,control,phi,3,0.27604310402197363,0.29179606750063103,0.0157529634786574
13,control,phi,5,0.4228541211443167,0.18033988749894858,0.24251423364536812
13,control,phi,8,0.517588600755999,0.11145618000168245,0.40613242075431655
13,control,phi,13,0.4518974845339908,0.06888370749726569,0.3830137770367251
13,control,phi,21,0.292348757702534,0.04257247250441765,0.24977628519811634
13,control,phi,MAE,,,0.22855377453897666
13,control,two_fifths,2,0.3980029878789031,0.3999999999999999,0.0019970121210968195
13,control,two_fifths,3,0.27604310402197363,0.40000000000000036,0.12395689597802673
13,control,two_fifths,5,0.4228541211443167,0.0,0.4228541211443167
13,control,two_fifths,8,0.517588600755999,0.40000000000000036,0.11758860075599864
13,control,two_fifths,13,0.4518974845339908,0.40000000000000036,0.05189748453399046
13,control,two_fifths,21,0.292348757702534,0.8000000000000007,0.5076512422974667
13,control,two_fifths,MAE,,,0.2043242261384827
13,control,silver_conjugate,2,0.3980029878789031,0.3431457505076194,0.054857237371283674
13,control,silver_conjugate,3,0.27604310402197363,0.4852813742385709,0.20923827021659724
13,control,silver_conjugate,5,0.4228541211443167,0.142135623730951,0.2807184974133657
13,control,silver_conjugate,8,0.517588600755999,0.6274169979695223,0.10982839721352333
13,control,silver_conjugate,13,0.4518974845339908,0.7695526217004733,0.3176551371664825
13,control,silver_conjugate,21,0.292348757702534,0.6030303803300043,0.31068162262747034
13,control,silver_conjugate,MAE,,,0.21382986033478715
13,control,ridge,2,0.3980029878789031,0.0,0.3980029878789031
13,control,ridge,3,0.27604310402197363,1.0,0.7239568959780264
13,control,ridge,5,0.4228541211443167,1.0,0.5771458788556834
13,control,ridge,8,0.517588600755999,0.0,0.517588600755999
13,control,ridge,13,0.4518974845339908,1.0,0.5481025154660092
13,control,ridge,21,0.292348757702534,1.0,0.707651242297466
13,control,ridge,MAE,,,0.5787413535386811
14,control,persistence,2,0.3560493014331916,0.0,0.3560493014331916
14,control,persistence,3,0.2180102647462488,0.0,0.2180102647462488
14,control,persistence,5,0.330891314433194,0.0,0.330891314433194
14,control,persistence,8,0.47505792559920546,0.0,0.47505792559920546
14,control,persistence,13,0.2804488112849735,0.0,0.2804488112849735
14,control,persistence,21,0.3598399867523096,0.0,0.3598399867523096
14,control,persistence,MAE,,,0.3367162673748538
14,control,one_third,2,0.3560493014331916,0.6666666666666667,0.31061736523347516
14,control,one_third,3,0.2180102647462488,0.0,0.2180102647462488
14,control,one_third,5,0.330891314433194,0.666666666666667,0.335775352233473
14,control,one_third,8,0.47505792559920546,0.666666666666667,0.1916087410674615
14,control,one_third,13,0.2804488112849735,0.6666666666666661,0.38621785538169257
14,control,one_third,21,0.3598399867523096,0.0,0.3598399867523096
14,control,one_third,MAE,,,0.3003449275691101
14,control,one_over_e,2,0.3560493014331916,0.5284822353142307,0.17243293388103909
14,control,one_over_e,3,0.2180102647462488,0.207276647028654,0.01073361771759479
14,control,one_over_e,5,0.330891314433194,0.32120558828557666,0.009685726147617313
14,control,one_over_e,8,0.47505792559920546,0.11392894125692266,0.3611289843422828
14,control,one_over_e,13,0.2804488112849735,0.4351345295424984,0.15468571825752492
14,control,one_over_e,21,0.3598399867523096,0.5490634707994211,0.18922348404711148
14,control,one_over_e,MAE,,,0.14964841073219506
14,control,three_eighths,2,0.3560493014331916,0.5,0.14395069856680842
14,control,three_eighths,3,0.2180102647462488,0.25,0.031989735253751206
14,control,three_eighths,5,0.330891314433194,0.25,0.08089131443319397
14,control,three_eighths,8,0.47505792559920546,0.0,0.47505792559920546
14,control,three_eighths,13,0.2804488112849735,0.25,0.03044881128497351
14,control,three_eighths,21,0.3598399867523096,0.25,0.1098399867523096
14,control,three_eighths,MAE,,,0.1453630786483737
14,control,fibonacci_8_21,2,0.3560493014331916,0.4761904761904763,0.1201411747572847
14,control,fibonacci_8_21,3,0.2180102647462488,0.2857142857142856,0.0677040209680368
14,control,fibonacci_8_21,5,0.330891314433194,0.1904761904761907,0.14041512395700328
14,control,fibonacci_8_21,8,0.47505792559920546,0.0952380952380949,0.37981983036111056
14,control,fibonacci_8_21,13,0.2804488112849735,0.0952380952380949,0.1852107160468786
14,control,fibonacci_8_21,21,0.3598399867523096,0.0,0.3598399867523096
14,control,fibonacci_8_21,MAE,,,0.20885514214043724
14,control,phi,2,0.3560493014331916,0.4721359549995794,0.11608665356638781
14,control,phi,3,0.2180102647462488,0.29179606750063103,0.07378580275438223
14,control,phi,5,0.330891314433194,0.18033988749894858,0.1505514269342454
14,control,phi,8,0.47505792559920546,0.11145618000168245,0.363601745597523
14,control,phi,13,0.2804488112849735,0.06888370749726569,0.21156510378770782
14,control,phi,21,0.3598399867523096,0.04257247250441765,0.31726751424789196
14,control,phi,MAE,,,0.20547637448135636
14,control,two_fifths,2,0.3560493014331916,0.3999999999999999,0.04395069856680833
14,control,two_fifths,3,0.2180102647462488,0.40000000000000036,0.18198973525375156
14,control,two_fifths,5,0.330891314433194,0.0,0.330891314433194
14,control,two_fifths,8,0.47505792559920546,0.40000000000000036,0.0750579255992051
14,control,two_fifths,13,0.2804488112849735,0.40000000000000036,0.11955118871502685
14,control,two_fifths,21,0.3598399867523096,0.8000000000000007,0.4401600132476911
14,control,two_fifths,MAE,,,0.19860014596927947
14,control,silver_conjugate,2,0.3560493014331916,0.3431457505076194,0.01290355092557216
14,control,silver_conjugate,3,0.2180102647462488,0.4852813742385709,0.2672711094923221
14,control,silver_conjugate,5,0.330891314433194,0.142135623730951,0.18875569070224296
14,control,silver_conjugate,8,0.47505792559920546,0.6274169979695223,0.15235907237031687
14,control,silver_conjugate,13,0.2804488112849735,0.7695526217004733,0.48910381041549983
14,control,silver_conjugate,21,0.3598399867523096,0.6030303803300043,0.24319039357769473
14,control,silver_conjugate,MAE,,,0.22559727124727477
14,control,ridge,2,0.3560493014331916,0.0,0.3560493014331916
14,control,ridge,3,0.2180102647462488,1.0,0.7819897352537513
14,control,ridge,5,0.330891314433194,1.0,0.669108685566806
14,control,ridge,8,0.47505792559920546,0.0,0.47505792559920546
14,control,ridge,13,0.2804488112849735,1.0,0.7195511887150265
14,control,ridge,21,0.3598399867523096,1.0,0.6401600132476903
14,control,ridge,MAE,,,0.6069861416359451
15,control,persistence,2,0.32185904220875394,0.0,0.32185904220875394
15,control,persistence,3,0.38598114893499474,0.0,0.38598114893499474
15,control,persistence,5,0.37350295980251036,0.0,0.37350295980251036
15,control,persistence,8,0.5840441103231763,0.0,0.5840441103231763
15,control,persistence,13,0.4278679521252132,0.0,0.4278679521252132
15,control,persistence,21,0.37069678501081715,0.0,0.37069678501081715
15,control,persistence,MAE,,,0.4106586664009109
15,control,one_third,2,0.32185904220875394,0.6666666666666667,0.3448076244579128
15,control,one_third,3,0.38598114893499474,0.0,0.38598114893499474
15,control,one_third,5,0.37350295980251036,0.666666666666667,0.2931637068641566
15,control,one_third,8,0.5840441103231763,0.666666666666667,0.0826225563434907
15,control,one_third,13,0.4278679521252132,0.6666666666666661,0.23879871454145285
15,control,one_third,21,0.37069678501081715,0.0,0.37069678501081715
15,control,one_third,MAE,,,0.2860117560254708
15,control,one_over_e,2,0.32185904220875394,0.5284822353142307,0.20662319310547672
15,control,one_over_e,3,0.38598114893499474,0.207276647028654,0.17870450190634074
15,control,one_over_e,5,0.37350295980251036,0.32120558828557666,0.0522973715169337
15,control,one_over_e,8,0.5840441103231763,0.11392894125692266,0.4701151690662536
15,control,one_over_e,13,0.4278679521252132,0.4351345295424984,0.007266577417285203
15,control,one_over_e,21,0.37069678501081715,0.5490634707994211,0.17836668578860393
15,control,one_over_e,MAE,,,0.1822289164668157
15,control,three_eighths,2,0.32185904220875394,0.5,0.17814095779124606
15,control,three_eighths,3,0.38598114893499474,0.25,0.13598114893499474
15,control,three_eighths,5,0.37350295980251036,0.25,0.12350295980251036
15,control,three_eighths,8,0.5840441103231763,0.0,0.5840441103231763
15,control,three_eighths,13,0.4278679521252132,0.25,0.17786795212521322
15,control,three_eighths,21,0.37069678501081715,0.25,0.12069678501081715
15,control,three_eighths,MAE,,,0.22003898566465965
15,control,fibonacci_8_21,2,0.32185904220875394,0.4761904761904763,0.15433143398172233
15,control,fibonacci_8_21,3,0.38598114893499474,0.2857142857142856,0.10026686322070916
15,control,fibonacci_8_21,5,0.37350295980251036,0.1904761904761907,0.18302676932631967
15,control,fibonacci_8_21,8,0.5840441103231763,0.0952380952380949,0.48880601508508137
15,control,fibonacci_8_21,13,0.4278679521252132,0.0952380952380949,0.3326298568871183
15,control,fibonacci_8_21,21,0.37069678501081715,0.0,0.37069678501081715
15,control,fibonacci_8_21,MAE,,,0.27162628725196136
15,control,phi,2,0.32185904220875394,0.4721359549995794,0.15027691279082545
15,control,phi,3,0.38598114893499474,0.29179606750063103,0.09418508143436372
15,control,phi,5,0.37350295980251036,0.18033988749894858,0.19316307230356178
15,control,phi,8,0.5840441103231763,0.11145618000168245,0.4725879303214938
15,control,phi,13,0.4278679521252132,0.06888370749726569,0.35898424462794754
15,control,phi,21,0.37069678501081715,0.04257247250441765,0.3281243125063995
15,control,phi,MAE,,,0.26622025899743196
15,control,two_fifths,2,0.32185904220875394,0.3999999999999999,0.07814095779124597
15,control,two_fifths,3,0.38598114893499474,0.40000000000000036,0.01401885106500561
15,control,two_fifths,5,0.37350295980251036,0.0,0.37350295980251036
15,control,two_fifths,8,0.5840441103231763,0.40000000000000036,0.1840441103231759
15,control,two_fifths,13,0.4278679521252132,0.40000000000000036,0.02786795212521287
15,control,two_fifths,21,0.37069678501081715,0.8000000000000007,0.42930321498918356
15,control,two_fifths,MAE,,,0.18447967434938906
15,control,silver_conjugate,2,0.32185904220875394,0.3431457505076194,0.021286708298865475
15,control,silver_conjugate,3,0.38598114893499474,0.4852813742385709,0.09930022530357613
15,control,silver_conjugate,5,0.37350295980251036,0.142135623730951,0.23136733607155935
15,control,silver_conjugate,8,0.5840441103231763,0.6274169979695223,0.04337288764634606
15,control,silver_conjugate,13,0.4278679521252132,0.7695526217004733,0.3416846695752601
15,control,silver_conjugate,21,0.37069678501081715,0.6030303803300043,0.23233359531918718
15,control,silver_conjugate,MAE,,,0.1615575703691324
15,control,ridge,2,0.32185904220875394,0.0,0.32185904220875394
15,control,ridge,3,0.38598114893499474,1.0,0.6140188510650053
15,control,ridge,5,0.37350295980251036,1.0,0.6264970401974896
15,control,ridge,8,0.5840441103231763,0.0,0.5840441103231763
15,control,ridge,13,0.4278679521252132,1.0,0.5721320478747868
15,control,ridge,21,0.37069678501081715,1.0,0.6293032149891828
15,control,ridge,MAE,,,0.5579757177763991
16,control,persistence,2,0.48609830915432584,0.0,0.48609830915432584
16,control,persistence,3,0.47068782846649876,0.0,0.47068782846649876
16,control,persistence,5,0.42243550751553594,0.0,0.42243550751553594
16,control,persistence,8,0.547501716295482,0.0,0.547501716295482
16,control,persistence,13,0.47775386923232366,0.0,0.47775386923232366
16,control,persistence,21,0.32809549661290527,0.0,0.32809549661290527
16,control,persistence,MAE,,,0.45542878787951196
16,control,one_third,2,0.48609830915432584,0.6666666666666667,0.1805683575123409
16,control,one_third,3,0.47068782846649876,0.0,0.47068782846649876
16,control,one_third,5,0.42243550751553594,0.666666666666667,0.24423115915113103
16,control,one_third,8,0.547501716295482,0.666666666666667,0.11916495037118491
16,control,one_third,13,0.47775386923232366,0.6666666666666661,0.18891279743434242
16,control,one_third,21,0.32809549661290527,0.0,0.32809549661290527
16,control,one_third,MAE,,,0.2552767649247339
16,control,one_over_e,2,0.48609830915432584,0.5284822353142307,0.04238392615990483
16,control,one_over_e,3,0.47068782846649876,0.207276647028654,0.26341118143784475
16,control,one_over_e,5,0.42243550751553594,0.32120558828557666,0.10122991922995928
16,control,one_over_e,8,0.547501716295482,0.11392894125692266,0.4335727750385594
16,control,one_over_e,13,0.47775386923232366,0.4351345295424984,0.04261933968982523
16,control,one_over_e,21,0.32809549661290527,0.5490634707994211,0.22096797418651581
16,control,one_over_e,MAE,,,0.18403085262376825
16,control,three_eighths,2,0.48609830915432584,0.5,0.013901690845674164
16,control,three_eighths,3,0.47068782846649876,0.25,0.22068782846649876
16,control,three_eighths,5,0.42243550751553594,0.25,0.17243550751553594
16,control,three_eighths,8,0.547501716295482,0.0,0.547501716295482
16,control,three_eighths,13,0.47775386923232366,0.25,0.22775386923232366
16,control,three_eighths,21,0.32809549661290527,0.25,0.07809549661290527
16,control,three_eighths,MAE,,,0.21006268482807
16,control,fibonacci_8_21,2,0.48609830915432584,0.4761904761904763,0.009907832963849561
16,control,fibonacci_8_21,3,0.47068782846649876,0.2857142857142856,0.18497354275221317
16,control,fibonacci_8_21,5,0.42243550751553594,0.1904761904761907,0.23195931703934525
16,control,fibonacci_8_21,8,0.547501716295482,0.0952380952380949,0.45226362105738716
16,control,fibonacci_8_21,13,0.47775386923232366,0.0952380952380949,0.38251577399422876
16,control,fibonacci_8_21,21,0.32809549661290527,0.0,0.32809549661290527
16,control,fibonacci_8_21,MAE,,,0.26495259740332155
16,control,phi,2,0.48609830915432584,0.4721359549995794,0.013962354154746448
16,control,phi,3,0.47068782846649876,0.29179606750063103,0.17889176096586773
16,control,phi,5,0.42243550751553594,0.18033988749894858,0.24209562001658735
16,control,phi,8,0.547501716295482,0.11145618000168245,0.4360455362937996
16,control,phi,13,0.47775386923232366,0.06888370749726569,0.40887016173505797
16,control,phi,21,0.32809549661290527,0.04257247250441765,0.2855230241084876
16,control,phi,MAE,,,0.26089807621242445
16,control,two_fifths,2,0.48609830915432584,0.3999999999999999,0.08609830915432592
16,control,two_fifths,3,0.47068782846649876,0.40000000000000036,0.0706878284664984
16,control,two_fifths,5,0.42243550751553594,0.0,0.42243550751553594
16,control,two_fifths,8,0.547501716295482,0.40000000000000036,0.1475017162954817
16,control,two_fifths,13,0.47775386923232366,0.40000000000000036,0.0777538692323233
16,control,two_fifths,21,0.32809549661290527,0.8000000000000007,0.47190450338709544
16,control,two_fifths,MAE,,,0.2127302890085435
16,control,silver_conjugate,2,0.48609830915432584,0.3431457505076194,0.14295255864670642
16,control,silver_conjugate,3,0.47068782846649876,0.4852813742385709,0.014593545772072114
16,control,silver_conjugate,5,0.42243550751553594,0.142135623730951,0.2802998837845849
16,control,silver_conjugate,8,0.547501716295482,0.6274169979695223,0.07991528167404027
16,control,silver_conjugate,13,0.47775386923232366,0.7695526217004733,0.2917987524681497
16,control,silver_conjugate,21,0.32809549661290527,0.6030303803300043,0.27493488371709907
16,control,silver_conjugate,MAE,,,0.18074915101044206
16,control,ridge,2,0.48609830915432584,0.0,0.48609830915432584
16,control,ridge,3,0.47068782846649876,1.0,0.5293121715335012
16,control,ridge,5,0.42243550751553594,1.0,0.5775644924844641
16,control,ridge,8,0.547501716295482,0.0,0.547501716295482
16,control,ridge,13,0.47775386923232366,1.0,0.5222461307676763
16,control,ridge,21,0.32809549661290527,1.0,0.6719045033870947
16,control,ridge,MAE,,,0.5557712206037574
17,control,persistence,2,0.48153984860057286,0.0,0.48153984860057286
17,control,persistence,3,0.3433426684598613,0.0,0.3433426684598613
17,control,persistence,5,0.2981412748210117,0.0,0.2981412748210117
17,control,persistence,8,0.2701748633139315,0.0,0.2701748633139315
17,control,persistence,13,0.17374023502871394,0.0,0.17374023502871394
17,control,persistence,21,0.1799953201641477,0.0,0.1799953201641477
17,control,persistence,MAE,,,0.2911557017313732
17,control,one_third,2,0.48153984860057286,0.6666666666666667,0.18512681806609388
17,control,one_third,3,0.3433426684598613,0.0,0.3433426684598613
17,control,one_third,5,0.2981412748210117,0.666666666666667,0.36852539184565525
17,control,one_third,8,0.2701748633139315,0.666666666666667,0.3964918033527355
17,control,one_third,13,0.17374023502871394,0.6666666666666661,0.49292643163795213
17,control,one_third,21,0.1799953201641477,0.0,0.1799953201641477
17,control,one_third,MAE,,,0.32773473892107435
17,control,one_over_e,2,0.48153984860057286,0.5284822353142307,0.0469423867136578
17,control,one_over_e,3,0.3433426684598613,0.207276647028654,0.13606602143120727
17,control,one_over_e,5,0.2981412748210117,0.32120558828557666,0.023064313464564945
17,control,one_over_e,8,0.2701748633139315,0.11392894125692266,0.15624592205700882
17,control,one_over_e,13,0.17374023502871394,0.4351345295424984,0.2613942945137845
17,control,one_over_e,21,0.1799953201641477,0.5490634707994211,0.3690681506352734
17,control,one_over_e,MAE,,,0.16546351480258278
17,control,three_eighths,2,0.48153984860057286,0.5,0.018460151399427138
17,control,three_eighths,3,0.3433426684598613,0.25,0.09334266845986128
17,control,three_eighths,5,0.2981412748210117,0.25,0.048141274821011715
17,control,three_eighths,8,0.2701748633139315,0.0,0.2701748633139315
17,control,three_eighths,13,0.17374023502871394,0.25,0.07625976497128606
17,control,three_eighths,21,0.1799953201641477,0.25,0.07000467983585229
17,control,three_eighths,MAE,,,0.09606390046689499
17,control,fibonacci_8_21,2,0.48153984860057286,0.4761904761904763,0.005349372410096587
17,control,fibonacci_8_21,3,0.3433426684598613,0.2857142857142856,0.05762838274557569
17,control,fibonacci_8_21,5,0.2981412748210117,0.1904761904761907,0.10766508434482103
