test_condition,track_id,particle_id,events,loss_global,loss_persistence,loss_radial_child,loss_turn_child,loss_additive_children,loss_intact_parent,loss_broken_parent
low,low:1283,1283,243,1.3861052032139538,4.040391052839526,1.2714842158423383,1.3181171312713567,1.2365198803190145,1.2848757415849734,1.2455068303779013
low,low:1284,1284,1109,1.3819166556718976,4.048284719714009,1.3191566201292904,1.3212548466927996,1.2538278135322063,1.2571628679452622,1.290523724858967
low,low:1285,1285,558,1.3805960350068736,3.990289678124733,1.340996757733615,1.3551778284322145,1.3323387254667558,1.3314992558422676,1.3202271633150093
low,low:1286,1286,238,1.383695933885519,4.086190369099052,1.2922778741867964,1.3430771559491497,1.2891648866476135,1.2786506705793472,1.3158258834206955
low,low:1287,1287,377,1.3857017459708096,3.9499065445048487,1.3000919936810278,1.3666363169801767,1.2451362532427313,1.2384348521445732,1.2724116601012545
low,low:1288,1288,434,1.3874521705653549,3.9094768113769782,1.3486513916900595,1.389831794696525,1.3793610694746181,1.3901954856311982,1.3669651323112537
low,low:1289,1289,345,1.3891006242157014,3.8493483721484023,1.3599719776068868,1.3699534529035735,1.3108745901138092,1.3110120505228258,1.3270059143004267
low,low:1290,1290,1068,1.3841060471591065,4.009772408823325,1.3238384124431712,1.3493730097276873,1.285023288084047,1.2827582498250663,1.2927750019597537
low,low:1291,1291,666,1.3886712299320674,4.035048547525958,1.3092209351845747,1.3766944731143667,1.3100874167555923,1.3048953587442946,1.2974960355669383
low,low:1292,1292,291,1.3850684235669213,4.02350590349797,1.3266932164493355,1.3612335492721035,1.2693605120861295,1.2604234679822381,1.2979581936583329
low,low:1293,1293,1418,1.3803484886659547,4.0180069997485885,1.3208422158605466,1.3385420931529382,1.2797650476734348,1.2759732792984655,1.300573363769228
low,low:1294,1294,363,1.383856646824717,3.886827139776817,1.314716860990318,1.34352608162493,1.2491414783196928,1.2419647450916258,1.2919967940710904
low,low:1295,1295,343,1.388816947656761,3.818266548286343,1.3534882175355527,1.3827396278606956,1.3423244595966275,1.346934977742539,1.3620644012610519
low,low:1296,1296,464,1.384047104379908,3.8657233683420706,1.3519128012041886,1.3805795403275445,1.3748512421478183,1.384085405129911,1.3561838608607522
low,low:1297,1297,284,1.3864836580961721,4.138034205788801,1.2703928974030019,1.339071305338756,1.2681688232381327,1.254689656956587,1.2945574800898039
low,low:1298,1298,754,1.385514882675834,3.9499065445048487,1.3429601047829058,1.3543008987149128,1.3241494757120489,1.3216243266259056,1.3379970032932187
low,low:1299,1299,580,1.3843032090436622,3.997837866428159,1.3423377380823436,1.3332315952605351,1.2619812877145136,1.2582010201254783,1.3200084759432813
low,low:1300,1300,403,1.389429393093761,4.117049659745795,1.3367025922942073,1.3323084036751989,1.2940535588208963,1.2906060798371848,1.3332407238504145
low,low:1301,1301,234,1.3832408964183451,3.7254180747374415,1.3488842662262845,1.389677123099597,1.310683631063436,1.3091699970911201,1.3347905983284232
low,low:1302,1302,514,1.3855790172768678,3.8753524812463063,1.3410269518508706,1.358230886495311,1.3894771871634193,1.4045888278395608,1.3437988110907875
low,low:1303,1303,271,1.3835013712768185,3.845531831624061,1.3418687489386423,1.3390686522001969,1.285187909925044,1.286208981600067,1.3164969958832367
low,low:1304,1304,899,1.38511399994947,3.963998235719542,1.3169153823812623,1.352317634930363,1.2702659525815179,1.2644155306459695,1.3070054516845244
low,low:1305,1305,1017,1.3848492459067208,3.9619217396498576,1.3140701184971981,1.3523864643410395,1.2861349940365017,1.286077864107589,1.2945771902618206
low,low:1306,1306,309,1.3870945620433686,3.8797305809827,1.365950148316704,1.367076790017797,1.3268749945747513,1.3284284289833899,1.345318068627992
low,low:1307,1307,859,1.3817230404623648,4.003374678920708,1.3178380878113396,1.340000101228069,1.2497595040768286,1.2461528823214205,1.2881570661424862
low,low:1308,1308,504,1.3837459410589334,3.7973343187523754,1.33570595903147,1.3762649135134741,1.298739486548284,1.3117905821796962,1.2943737720501747
low,low:1309,1309,280,1.3861317593737363,4.049669567169824,1.3280427427318995,1.3364743373196866,1.2985440856377353,1.2864708427088865,1.3317426826053946
low,low:1310,1310,428,1.3856324768195225,3.9852327169385675,1.351273801651709,1.3328621042778295,1.2856437942371528,1.2845777838128345,1.3111086237030642
low,low:1311,1311,309,1.391833982622796,4.05738925975953,1.3386097272190192,1.3271473597656624,1.2711709431598384,1.2677316477886613,1.3212387553260756
low,low:1312,1312,190,1.3835794745060603,3.979157104719207,1.378949777776599,1.3376650875942186,1.3358398943579535,1.328880042401411,1.3648405719597438
low,low:1313,1313,222,1.3792792142593973,3.9457523872849007,1.3280578404300794,1.341443688462338,1.276557297791219,1.2675535637664208,1.3137364901394473
low,low:1314,1314,1092,1.3822916743124485,4.068940327701981,1.316688015911512,1.3472618544262214,1.268960819146066,1.2667113192651263,1.2962791783731389
low,low:1315,1315,410,1.385213929677407,4.0807520982084355,1.3214389342576551,1.3188334401461876,1.2698341947177605,1.2623130963659528,1.2905308498854093
low,low:1316,1316,246,1.3842897892820234,3.879911128420482,1.3627317571514155,1.3428470471208287,1.3045203967874548,1.296062950615964,1.342996546583798
low,low:1317,1317,253,1.3860167485434955,3.918059446133828,1.318911307167286,1.3408325226970157,1.2887529526646164,1.2766294984384168,1.3228757701383198
low,low:1318,1318,351,1.384486953263251,3.9144018615986917,1.314697039552251,1.351308599953625,1.3191266977452398,1.3203830401044725,1.3258393512382398
low,low:1319,1319,348,1.3864896357070708,4.1319242226946375,1.3247447662232499,1.3344730060225811,1.2736792770573795,1.2632976550681874,1.3050614947471169
low,low:1320,1320,435,1.3877657944823565,3.858493221680643,1.3786404439913096,1.3703707645318253,1.3442034260921842,1.351533659446774,1.362481935206063
low,low:1321,1321,477,1.3809375850412609,4.087278377100916,1.327679794732381,1.3077129257428304,1.207734924373263,1.2034427673095103,1.2890991825439577
low,low:1322,1322,284,1.3882078547935222,3.8319795980720266,1.368618278666367,1.3924816642599935,1.3454478053009749,1.355001894751193,1.3644870805581955
low,low:1323,1323,321,1.3855881836427684,3.864095510342684,1.348306345301532,1.3498664467307744,1.2731227758324049,1.2618005820394398,1.3242279914793662
low,low:1324,1324,572,1.3874618574784352,4.053325679839955,1.3357757910090853,1.3548027287415374,1.2846444109171138,1.269586939371634,1.3142992950870196
low,low:1325,1325,575,1.3853699800781305,3.889128467613648,1.378952328958852,1.3425573577918306,1.2997110626178772,1.298554580173753,1.346117899641681
low,low:1326,1326,238,1.3854755638080194,3.8747541474035176,1.3362790648808467,1.3268668658961336,1.2942506770861233,1.2840602122223275,1.3249413657476683
low,low:1327,1327,462,1.3885747835100206,4.080365679796144,1.3272025754889407,1.346751207380402,1.2720557952132727,1.2608095867474503,1.2987494051223356
low,low:1328,1328,710,1.3806097943905054,3.9866177156552394,1.330647342174245,1.337530159086255,1.2875657256008453,1.2888139925053652,1.3126938200791474
low,low:1329,1329,220,1.3849135189020434,4.064522524892237,1.3027980230493648,1.3211977260011183,1.2837542884940738,1.2709399118060136,1.3161494285759816
low,low:1330,1330,245,1.3871709076285754,3.7649171491201234,1.363875188091633,1.3622747712033891,1.330857873032489,1.3338030160225256,1.3558143528980624
low,low:1331,1331,341,1.38626238188782,4.081962772024362,1.322947526820537,1.344719186685698,1.2475603868340188,1.2469347381992306,1.2975699850271665
low,low:1332,1332,287,1.3877319357974764,4.031338843736795,1.2965377851813864,1.3581353851668267,1.2649445143093554,1.257254464828648,1.2890771381200234
low,low:1333,1333,909,1.3822483035621236,4.056607483395277,1.2983353292632958,1.3550719747794855,1.2768150825772575,1.273597600404663,1.295670954098117
low,low:1334,1334,398,1.3864969768387538,3.892526767226258,1.330425165670241,1.3700712186242252,1.2779620731527417,1.2787656633530242,1.321350514058055
low,low:1335,1335,410,1.3826966933635658,3.913384623385141,1.3176535424711224,1.3212346630522727,1.2367180907096482,1.230303759671997,1.298101204067748
low,low:1336,1336,829,1.3818047624102443,3.976078447086541,1.3392765134860407,1.3407690658409745,1.3033947129723356,1.302965462957849,1.3244153392623057
low,low:1337,1337,455,1.3860240867324536,3.9114228068304357,1.3374575946467748,1.378922879858436,1.2753343781413875,1.275499584132552,1.3052691222534236
low,low:1338,1338,296,1.3832116629462012,3.8169598484756837,1.3534488411003978,1.3575065772936648,1.347153849987963,1.344082826539873,1.3491117851775756
low,low:1339,1339,314,1.3890116881533288,3.978697026511513,1.3542537278107527,1.3559948978644678,1.3710914096029319,1.3897754671354041,1.3615374334979466
low,low:1340,1340,992,1.3830447034815354,4.102505370809797,1.3170880095037865,1.328419231375695,1.2439023403880698,1.2381825547064949,1.2870574881897208
low,low:1341,1341,217,1.3852767788764333,4.120292985501558,1.3273335602792675,1.3281212099644517,1.2798902580547102,1.2677448567965224,1.3241538924547467
low,low:1342,1342,344,1.384725694463081,3.9801369999716414,1.316802175214254,1.3408590572716543,1.2700361192793046,1.2889332635293742,1.2941921347347691
low,low:1343,1343,664,1.3838541541536515,4.033331313675169,1.3300302561066346,1.3334090235135283,1.2608067502700882,1.2551421717061613,1.3190350648726792
low,low:1344,1344,218,1.3858572186698541,4.0175926291160975,1.3276136246096033,1.3556721827315543,1.303869408854624,1.2992800628930523,1.3242024971140922
low,low:1345,1345,316,1.3860421520225434,3.9681851130319234,1.326848184246697,1.3610322158500494,1.2695482496026855,1.2667704802682367,1.3065156092167405
low,low:1346,1346,226,1.386587210494452,4.18008642249884,1.314963666052468,1.311792093220147,1.2975299731100878,1.2856476126163856,1.3427804212009768
low,low:1347,1347,1179,1.383534916915585,3.968823620700089,1.3282161126236092,1.35858039957925,1.3185732143572155,1.3224705727587178,1.3229773521053174
low,low:1348,1348,253,1.3825419509055223,3.701077107232482,1.39243231325636,1.344385846012378,1.328873362355375,1.3275115574934497,1.3490023809328984
low,low:1349,1349,606,1.3847465267594832,3.7672280760642036,1.3513558931413832,1.3817952323777243,1.3296661377886814,1.3383712975314066,1.3252218127988127
low,low:1350,1350,686,1.3850031187510787,3.8649472725567864,1.3530287070026528,1.3402341975958796,1.3278787341777605,1.3364308534123859,1.3366285968285414
low,low:1351,1351,238,1.3857909144559741,3.9131970968027057,1.3582290765706722,1.3437661480141656,1.324430554222126,1.321079039282043,1.3513034188097954
low,low:1352,1352,382,1.3847085341283134,3.934531927359323,1.3471434281198345,1.3388282819268789,1.3003053662647317,1.2939798538777387,1.3551473408536665
low,low:1353,1353,809,1.3825044193727598,4.1188597482238265,1.303610572743368,1.3298870784533487,1.2277249434763395,1.21673654435926,1.2834545909357702
low,low:1354,1354,314,1.3861078766396326,3.876713023806024,1.3444322786768133,1.3913847762810838,1.3747502745914706,1.3797034424445829,1.3498412489415021
low,low:1355,1355,235,1.3873745961788926,3.8070291216534584,1.363710895847809,1.372634743243472,1.3156349616258411,1.30794556594562,1.34121603190372
low,low:1356,1356,587,1.3859559271661694,4.114187576710896,1.314302174690772,1.3532920743211088,1.2482722893587515,1.242336772861894,1.270834395772441
low,low:1357,1357,224,1.3833114087948943,4.053754130543488,1.3273112987775704,1.3270053575188776,1.2951395022870673,1.2857005078865487,1.3210862880383207
low,low:1358,1358,268,1.3867485284776415,3.768749148873667,1.3786252831909105,1.3566296871966785,1.3014867684553235,1.2944603268078747,1.3291072242965347
low,low:1359,1359,345,1.3860858169520058,4.101288976761632,1.3179998940517748,1.333858504888554,1.238455467113694,1.2329373516782884,1.2963334173090726
low,low:1360,1360,544,1.3856221153207295,3.8735528052347927,1.363709616775408,1.3386787084242509,1.3031182938604264,1.3030430598978402,1.336209516017141
low,low:1361,1361,917,1.389627364134361,4.186112691774041,1.2894818713246343,1.323688192688141,1.238932966563957,1.242560155371284,1.2695331835336914
low,low:1362,1362,498,1.3831821183913635,3.907021522602033,1.3334502394677934,1.3452370659208097,1.2659343587044232,1.2594085073718249,1.3103632690857063
low,low:1363,1363,618,1.3832756151240166,3.9315476956259423,1.3373804411823822,1.3406598347839838,1.2394228107736427,1.2406399991750807,1.2838876830653836
low,low:1364,1364,294,1.3853265578128653,3.982760529048855,1.3220867031172794,1.3319767928209136,1.296152738031905,1.289413613156747,1.3172165717497248
low,low:1365,1365,346,1.3847586944909218,4.076301864773828,1.319103996567021,1.3445442114363417,1.272838619619729,1.265270525071839,1.303459251885387
low,low:1366,1366,271,1.3855921396634352,3.9130552409008628,1.3439387432246885,1.3552811979221369,1.3320763443735528,1.3314367530796718,1.358947080484569
low,low:1367,1367,286,1.3878721971494588,4.06132342630587,1.3310736690264473,1.310734049324591,1.2629201376049002,1.2604731095529633,1.323805097715073
low,low:1368,1368,280,1.3841122076492163,3.853610525233963,1.3529307450111367,1.4067554886221276,1.3284598553992655,1.3152333433988546,1.3273593121568092
low,low:1369,1369,630,1.384454796069132,3.9080713702161467,1.3528698696743424,1.3498446165670115,1.3023711746517015,1.300568738834431,1.3345764588139355
low,low:1370,1370,515,1.3880334562945746,3.930067206636136,1.3250850953430302,1.363795809007808,1.2801382482939647,1.2796071027871923,1.2965349029167816
low,low:1371,1371,208,1.387411778825057,3.703424271956175,1.3535161255519421,1.389645131344897,1.3430665474852506,1.3480193930726434,1.3562004407832449
low,low:1372,1372,265,1.38652723601296,3.8628585932498067,1.2957771660162032,1.3369577237267198,1.3552999573382116,1.4166882433532693,1.295931899173537
low,low:1373,1373,827,1.3896621637615434,3.9026450417681042,1.3408526967890697,1.3802897133698757,1.32508181166886,1.3249130045513475,1.3179673440368862
low,low:1374,1374,276,1.3871553698141335,3.909018515346272,1.3634790572798032,1.3443053069476139,1.2973747452632476,1.3005940440041113,1.3394564850934383
low,low:1375,1375,437,1.3872596499840104,3.9142527384338046,1.3665062211582557,1.3757442383836527,1.3427000169003431,1.346519369370131,1.346426044160318
low,low:1376,1376,235,1.3882938291300955,3.7291617007427624,1.3543810579746904,1.3822579221730744,1.2926049720902004,1.2842652218444808,1.3217575706122788
low,low:1377,1377,573,1.3888241513249933,3.9345319273593224,1.3530325162666466,1.3678956439164984,1.3202358831414274,1.3180281913261678,1.3300366961113181
low,low:1378,1378,295,1.3868094119401377,3.7987804541841044,1.3637613907814912,1.3846472389389053,1.354130997237832,1.3611554602670992,1.3686170647995841
low,low:1379,1379,981,1.3839052043578257,4.059562454606954,1.3412427050050575,1.3227859166161637,1.2919411922609996,1.2873241988463109,1.3370954541136748
low,low:1380,1380,364,1.387526072250255,3.8133932858625057,1.354703857874705,1.3796432224877044,1.4074473026421819,1.4265854992565192,1.3498158438701797
low,low:1381,1381,589,1.3827599647926663,4.053719456830637,1.3220833434129413,1.3533731371591553,1.268348879359739,1.2612439376856093,1.3138964702011457
low,low:1382,1382,527,1.3868394710697187,3.971481568472442,1.3355894360754654,1.34815037441813,1.2825755249175568,1.2728088224202287,1.3101407264674152
low,low:1383,1383,643,1.3851620142632104,3.8865919451967357,1.3483534373677375,1.3596121454996248,1.3292179253196745,1.337607005046707,1.3455360823558644
low,low:1384,1384,710,1.3814541649526928,3.9801744607559395,1.3390819867131531,1.3476491008908533,1.3307974329187586,1.3411161336282975,1.3215712272232785
low,low:1385,1385,394,1.3853498945529024,4.013012165928009,1.3584635721942324,1.3345239651462428,1.3755561802138727,1.3814561825838934,1.3606836122405261
low,low:1386,1386,303,1.3896218918278402,3.9861498885668403,1.3271152052217847,1.3889626678901832,1.3169794451880361,1.3150676046872192,1.3388950528709307
low,low:1387,1387,536,1.3861905985532463,3.9906567709652494,1.3390895732629513,1.3366675353506448,1.2728593089802753,1.2702215180639196,1.3091650749006603
low,low:1388,1388,278,1.385238847927553,3.8317478263130584,1.338340615157553,1.3645773577187579,1.2785048722810806,1.2714430919401143,1.3160265234047366
low,low:1389,1389,260,1.3852283422299116,4.0421288347876745,1.3218981804334433,1.3427527525193306,1.2881077194030826,1.2811985186115045,1.3237745546777233
low,low:1390,1390,340,1.3868567480687783,4.1476990881377525,1.3304103608662725,1.3293075535343235,1.2816804766639183,1.2798061668051584,1.3188742945529197
low,low:1391,1391,474,1.3889233168684039,3.9778364020161088,1.3177432471020138,1.3590642360988245,1.2509207422506177,1.2668641638446165,1.2848228616894444
low,low:1392,1392,298,1.3852896493719131,3.9757636419658136,1.3259980548704335,1.3416535723929224,1.2898302156264476,1.282966693577141,1.3306199319484717
low,low:1393,1393,393,1.3870918711971898,4.011505402518187,1.3243849611141814,1.3222359901079244,1.2768659570301664,1.2646642897723879,1.3019214483196053
low,low:1394,1394,382,1.383231718349329,3.766872362702131,1.3295108097980335,1.371722609970101,1.3266715959064932,1.3244227455653685,1.3486617091412367
low,low:1395,1395,369,1.3865687810617513,4.146459329064988,1.310114512822773,1.3465972642568933,1.2285894425157782,1.2221552984734347,1.2805260287155291
low,low:1396,1396,337,1.3819441189960386,3.9400044947516943,1.3454832824786522,1.340330380420445,1.271279209635043,1.2631951756597564,1.3073841089729474
low,low:1397,1397,330,1.3833523651898025,3.842718356237527,1.3589143622343451,1.3564615457710716,1.3173070665881141,1.3127111365990096,1.3510355254236726
low,low:1398,1398,951,1.3807895376661392,4.066402962441952,1.3051364552278188,1.3469403280208379,1.2287341163519965,1.2217574040219064,1.2632663752180477
low,low:1399,1399,404,1.3856779221267028,4.005022458610172,1.3159157855355015,1.3460839011433372,1.292651983582822,1.2861513559386624,1.3303016126137992
low,low:1400,1400,1063,1.3835284247412332,3.976846759025256,1.326531005161216,1.3493556906704665,1.2803468438449868,1.2894313361957663,1.3188752041270246
low,low:1401,1401,595,1.384656516440642,3.9131970968027057,1.3533568764040393,1.3612919256728808,1.3097969463553865,1.3097657951590371,1.3246819123918643
low,low:1402,1402,303,1.381240458318612,4.031444056670834,1.3099848004331462,1.346793646462649,1.260977667170131,1.2594121209946936,1.294777589048042
low,low:1403,1403,343,1.3843749515112889,4.018326795159669,1.3311115844569836,1.3372128350336017,1.2799617005758501,1.2684853962919207,1.3274738066275373
low,low:1404,1404,464,1.3855548355875864,4.161502095400478,1.2982118431243281,1.3311066892594259,1.2551919962114197,1.243416716908135,1.3012241384662535
low,low:1405,1405,530,1.3842906745621915,4.00096307561972,1.3239016173507188,1.3267145736771246,1.2874432826636255,1.288885715492308,1.3042118927872703
low,low:1406,1406,446,1.3843363086067508,3.989738215785843,1.3732370355910293,1.3456417255023712,1.3145550410723696,1.3074789660835648,1.3317583775508526
low,low:1407,1407,528,1.3852533261190139,3.9033679336040503,1.3612040817920805,1.3471584004534007,1.3096529519461453,1.3220963201910494,1.3208463403403508
low,low:1408,1408,658,1.386834364156638,3.993354735975481,1.3364498865621286,1.3492633207945575,1.3021246902963124,1.287928763578851,1.3024161322211103
low,low:1409,1409,1199,1.3820426676132544,4.0443006998830064,1.317592896079165,1.3345522414148856,1.250672423695625,1.2463768232156247,1.2922064321253266
low,low:1410,1410,413,1.3886299192339007,3.9627168282321685,1.3353776090328675,1.331909242058195,1.2811582751114607,1.270673854388072,1.3286480553754394
low,low:1411,1411,240,1.3842267857026878,3.976147426443877,1.3736225510060271,1.331819818988468,1.3022525419446103,1.2964999355138647,1.3319887285945478
low,low:1412,1412,523,1.3825063380486644,3.9578879442878034,1.3201051400711605,1.3498178258122182,1.256127503568002,1.2490883933113857,1.2977260810108064
low,low:1413,1413,558,1.384371252936805,3.9410992374956644,1.3325454761532796,1.357238440052655,1.3182702546539549,1.3251547493308622,1.319136677594585
low,low:1414,1414,658,1.3838102199682283,3.8543057700635237,1.3627129319591593,1.3641549349855557,1.3292517513969042,1.3289771565878543,1.3517996946772983
low,low:1415,1415,261,1.3828449076961407,3.921592683453103,1.348244274749746,1.3454770175271684,1.2846106853656405,1.2785556559922202,1.328415041333885
low,low:1416,1416,898,1.382686024192158,3.953095569898523,1.3231417722657972,1.3300723910217458,1.257147863891334,1.260301882820304,1.3043466690111476
low,low:1417,1417,317,1.3871574610054351,3.8258818805017096,1.3613006276266002,1.3749000703649936,1.3079750156591714,1.2997072861718835,1.3405275878909924
low,low:1418,1418,369,1.383575319318008,3.73733883505249,1.3339175078373493,1.3969756750145432,1.308775156954881,1.3045244886750265,1.3066492717589673
low,low:1419,1419,398,1.385796312147017,3.6281590473629968,1.390673932341639,1.384517758713577,1.4173999239425663,1.4422412548492702,1.3866919790056615
low,low:1420,1420,347,1.387322260509367,3.972357139970333,1.3424999994703013,1.343206516449831,1.3372366159638445,1.3441769169174076,1.3351872819389061
low,low:1421,1421,347,1.3850407209709152,4.025091560471813,1.3164486067351682,1.3395995757278687,1.3329367983031832,1.3484091503475175,1.3038850134213755
low,low:1422,1422,339,1.3857677055908784,3.755002659009586,1.3809509115244334,1.352602183372519,1.3674651749965956,1.3800932231844345,1.3764774542360128
low,low:1423,1423,417,1.3880774282609598,3.782380441652951,1.349519867847358,1.4100515853874427,1.3313660447190128,1.329508614610399,1.3314653842875583
low,low:1424,1424,536,1.3874193929699348,3.871168051377474,1.3526148187850922,1.3641177475260478,1.2992333758754757,1.3017637374918731,1.3274701045248922
low,low:1425,1425,244,1.385295660442517,4.042705721418004,1.342254162855454,1.3448067669686987,1.2988385953250265,1.289756338575159,1.3271343796602166
low,low:1426,1426,556,1.3864104535418664,3.634278287672624,1.3822654225081696,1.4131337643718336,1.4039671516020644,1.4159864169680767,1.3739668894661485
low,low:1427,1427,653,1.3838508440337676,4.044715548499163,1.310217845178449,1.3443800786565354,1.2837524070006152,1.2705984581737118,1.2857406265286053
low,low:1428,1428,309,1.3870179661396,4.0721941496576,1.3209840121874035,1.3318243211868879,1.2490043569223122,1.231252282662654,1.2900587855297567
low,low:1429,1429,224,1.3883908840518304,3.7882575112553454,1.3445904688117787,1.3816479589331705,1.3329870546032385,1.3290146279388313,1.3468314197574132
low,low:1430,1430,333,1.3866963666322183,3.9182766456722677,1.3334532069303782,1.3650691625594307,1.3013744773972655,1.2936342819897368,1.33263312335534
low,low:1431,1431,598,1.379608387632333,3.9166685337049723,1.3186303975053393,1.348548824532551,1.2487521738938085,1.242857262404489,1.2951958270746704
low,low:1432,1432,344,1.3834386107606733,3.6476725393245926,1.410351123800603,1.3689624043024204,1.361031336999217,1.364309766606154,1.3741841067264529
low,low:1433,1433,407,1.383194010714478,3.908285466904038,1.3314125819893594,1.3714990542215282,1.2951178149456326,1.2956161379444096,1.3157288247297803
low,low:1434,1434,812,1.3863797813640786,3.940372285171098,1.3454097085159575,1.366439852941805,1.3562783659126012,1.359310669419832,1.3488770120419542
low,low:1435,1435,299,1.386424801014405,4.100268974313804,1.2999208534031752,1.3502338777084102,1.2478360707055116,1.241239510789896,1.2967026950969924
low,low:1436,1436,320,1.3869268686642149,3.8617796519812915,1.392555279977353,1.3633518622014633,1.3358807835161,1.3406460058926117,1.357395980570422
low,low:1437,1437,402,1.3908563226074573,3.8996177465174204,1.3804392240578056,1.3849605769876432,1.3490636757161603,1.3536558867616546,1.360157639759244
low,low:1438,1438,473,1.38513365038974,4.04421196875089,1.3570547615154882,1.3443046143864805,1.3239836644145382,1.3180450366739471,1.342065555748101
low,low:1439,1439,985,1.3841709070772115,4.103577510172492,1.3137772402305516,1.3356549525849355,1.2415647572110196,1.2373128985574244,1.2823653032011229
low,low:1440,1440,869,1.3856064396162167,3.9734494524778436,1.3409358877970323,1.349223999810734,1.3099548127121523,1.3012123012782706,1.3173867597602644
low,low:1441,1441,635,1.387580442738468,3.913560337269469,1.3533050323956815,1.3560207576463656,1.3209698311026343,1.321926068577959,1.3360027645159636
low,low:1442,1442,279,1.385480604512,4.047678525525313,1.2950031061964256,1.3414524346230963,1.202933919808448,1.1961355213059384,1.261340454838206
low,low:1443,1443,242,1.3848562474029926,3.905730904150798,1.3809654840539112,1.3387610467849167,1.3117217999352722,1.3028015901809777,1.353318388911234
low,low:1444,1444,464,1.389592562668277,3.7474118775187075,1.3846096333469786,1.3634037402490207,1.3818973805843902,1.3999247805486532,1.3622411199724056
low,low:1445,1445,225,1.3822486055528507,3.710560039080764,1.3492810020750439,1.3825239767598532,1.3368094001979585,1.3328328292684675,1.3588488090683082
low,low:1446,1446,401,1.3917875386569056,4.046165602579948,1.3282264714717549,1.3556526693185644,1.2687614233644755,1.2613936888069925,1.2940327920515675
low,low:1447,1447,234,1.383663804244423,3.9013684969875717,1.318046308873391,1.3565540727470262,1.3526162675729214,1.360449985114014,1.3435419620457354
low,low:1448,1448,312,1.3842350300960757,3.7254180747374406,1.3850589512926825,1.3672631628571825,1.3122568220504185,1.3083057302698773,1.3371234312629101
low,low:1449,1449,298,1.3865682693397632,3.6994388177609108,1.3382419628654787,1.3840069416773952,1.3836619378424133,1.38826891813681,1.3652068510907296
low,low:1450,1450,804,1.383344127493362,3.9223775026293777,1.324389688752656,1.3525501831219644,1.2540878425872968,1.251487539559337,1.2957175948809116
low,low:1451,1451,440,1.3887081164189397,4.0021401024581005,1.3467417244136748,1.3684183394447507,1.3149500483318806,1.300895605817996,1.3455862270004977
low,low:1452,1452,515,1.3883545894794078,4.027779479963392,1.338743410650233,1.3493286321194173,1.295211001849379,1.2821642768149788,1.313865787399769
low,low:1453,1453,467,1.3861858642253193,3.8606776070453575,1.362746838779779,1.3629529051552476,1.3305777995748285,1.3294885714301532,1.3551384402360074
low,low:1454,1454,300,1.3850037501116612,3.842718356237527,1.3888087658431016,1.3533310192977903,1.3591526222128691,1.3504969077146411,1.388023180834476
low,low:1455,1455,543,1.3873522424261262,3.7963815047057254,1.383743527179318,1.356842342542676,1.3881352599097472,1.4026811119956122,1.3915261159527559
low,low:1456,1456,348,1.3830394998986457,4.013612731871274,1.3561754461269993,1.3383659003757942,1.3268208427694095,1.3197648520197431,1.331698181438451
low,low:1457,1457,348,1.3851094851320245,3.9610298470608902,1.329445452172376,1.331569017496001,1.323267119706162,1.3257108008222362,1.3276185824456628
low,low:1458,1458,258,1.3859623502751819,3.949106983644583,1.3275104018362371,1.32631803336482,1.2727682233030193,1.2639580203442113,1.3042988200858572
low,low:1459,1459,368,1.3887982533941685,3.7225493178529283,1.380119383907099,1.4015831550762465,1.3557427824296264,1.3618224236057963,1.3479140541272556
low,low:1460,1460,859,1.3824773918776039,4.061956542440543,1.3268287498708395,1.344152271301599,1.2535894402959553,1.2529597744341587,1.2818664398563449
low,low:1461,1461,260,1.385009835139646,4.042128834787675,1.2883857010272406,1.3657864959815613,1.282555495974551,1.2780506910709315,1.3001490715064776
low,low:1462,1462,317,1.3857750787430032,3.8403131454181243,1.3532549281275719,1.3522837188970198,1.3087315889292976,1.313271709287148,1.3476268124250412
low,low:1463,1463,285,1.3873147902392793,4.011260339656073,1.3037860921262152,1.3283098132907323,1.2815486715918385,1.3306745971753187,1.3371375223593875
low,low:1464,1464,381,1.3856593596504634,3.9087574910978127,1.3562771639194917,1.3300500591905458,1.2936766209032597,1.2948232488779354,1.3201768048067364
low,low:1465,1465,268,1.3875456796091332,3.973586953881281,1.3231314096145976,1.3790058236473435,1.3435393890593799,1.3462355071723138,1.3288203656257505
low,low:1466,1466,346,1.3860271713085166,4.010193324622045,1.3263196558562877,1.3503172980764258,1.2621715217648708,1.2550347092335505,1.2911482343320013
low,low:1467,1467,364,1.3860817971824988,4.089886806541282,1.3434149477408568,1.3173080770714654,1.2509781027621854,1.2451758299156248,1.301331641533127
low,low:1468,1468,235,1.3843434759920157,3.9238302530195024,1.3458532662317362,1.3295027204222107,1.2832953030247183,1.2756313889376456,1.3371982126295916
low,low:1469,1469,233,1.383456107719236,4.035785557762349,1.350210050150724,1.315272972784044,1.2993252950779624,1.2942057575416628,1.3299642832985819
low,low:1470,1470,294,1.3834682551744284,3.998320770472335,1.3505949793680303,1.3435815400104563,1.326826435139975,1.3230586965000106,1.3369787043112873
low,low:1471,1471,274,1.3838903480073492,3.8371530144145303,1.3721578880423395,1.3701312441432676,1.4611664379194704,1.474981345269725,1.3958446323264047
low,low:1472,1472,239,1.3806605111588517,4.184067083364349,1.2976185585098228,1.307962356468851,1.2638008602239459,1.2518055549842388,1.2998666512696044
