date,nino34_raw,soi_raw,olr_raw,wwv_east_raw,wwv_west_raw,wind_w_raw,wind_c_raw,wind_e_raw,heat_raw,ocean_state,atmos_state,atmos_state_olr,la_ocean,la_atmos,el_ocean,el_atmos,ara_la_child,ara_el_child,ara_parent,ocean_flow,atmos_flow_w,atmos_flow_c,atmos_flow_e,ara_parent_flow
1981-04-01,-0.17000000000000001,-0.20000000000000001,-0.90000000000000002,104569800000000,65620660000000,-1.5,-0.29999999999999999,1.2,0.63,-0.19233165272464894,0.12766940001503221,0.92988687460535435,0.19233165272464894,0,0,0.12766940001503221,0,2,0.79793112505095709,0.7714289866448939,1.5498438124101968,0.28668288625107369,-1.1272355522299726,2
1981-05-01,-0.11,1.3,0.5,85782170000000,32290370000000,0.5,0.80000000000000004,1.3999999999999999,0.26000000000000001,-0.12444989293947871,-0.82985110009770946,-0.51660381922519683,0.12444989293947871,0.82985110009770946,0,0,1.7391810469705149,,0,0.22439960705111359,-0.51661460413673232,-0.76448769666952998,-1.3151081442683015,0.45384262940138931
1981-06-01,-0.14999999999999999,2,0.40000000000000002,36087930000000,41288460000000,-0.5,0.40000000000000002,0.80000000000000004,-0.19,-0.16970439946292551,-1.2766940001503222,-0.41328305538015753,0.16970439946292551,1.2766940001503222,0,0,1.7653421083592145,,0,-0.90564833317386817,0.51661460413673232,-0.38224384833476499,-0.75149036815331527,0
1981-07-01,-0.42999999999999999,1.3999999999999999,0.10000000000000001,4994779000000,53452210000000,0.10000000000000001,1.2,1.3999999999999999,-0.51000000000000001,-0.48648594512705312,-0.89368580010522547,-0.10332076384503938,0.48648594512705312,0.89368580010522547,0,0,1.2950356405895282,,0,-0.66747290981491159,-0.10332292082734645,-1.1467315450042948,-1.3151081442683015,0
1981-08-01,-0.17999999999999999,1.2,0.90000000000000002,-7386270000000,78198600000000,0.5,0.5,0.20000000000000001,-0.5,-0.20364527935551061,-0.76601640009019323,-0.92988687460535435,0.20364527935551061,0.76601640009019323,0,0,1.5799663250136438,,0,-0.5728926291623534,-0.51661460413673232,-0.47780481041845618,-0.18787259203832882,0
1981-09-01,-0.070000000000000007,0.5,-0,72342080000000,88488940000000,0.20000000000000001,1.7,1.8,0.050000000000000003,-0.07919538641603191,-0.31917350003758055,0,0.07919538641603191,0.31917350003758055,0,0,1.6024017481834454,,0,1.0714588774276024,-0.20664584165469291,-1.624536355422751,-1.6908533283449592,0.7948522047606128
1981-10-01,-0.029999999999999999,-0.59999999999999998,0.20000000000000001,51377200000000,88122530000000,0.20000000000000001,0.59999999999999998,0.69999999999999996,0.20000000000000001,-0.033940879892585103,0.38300820004509661,-0.20664152769007876,0.033940879892585103,0,0,0.38300820004509661,0,2,1.8371941250108623,-0.31784340511668097,-0.20664584165469291,-0.57336577250214738,-0.65755407213415074,0
1981-11-01,-0.27000000000000002,0.29999999999999999,0.29999999999999999,19684640000000,71533750000000,0.80000000000000004,0.90000000000000002,1.3999999999999999,-0.02,-0.30546791903326598,-0.19150410002254831,-0.30996229153511812,0.30546791903326598,0.19150410002254831,0,0,0.77068363078622637,,0,-0.23305793417342277,-0.82658336661877163,-0.86004865875322112,-1.3151081442683015,0
1981-12-01,0.070000000000000007,0.80000000000000004,-0.20000000000000001,10999410000000,82850190000000,-0.80000000000000004,0.59999999999999998,1.1000000000000001,-0.10000000000000001,0.07919538641603191,-0.51067760006012886,0.20664152769007876,0,0.51067760006012886,0.07919538641603191,0,2,0,0.26851674252498603,-0.30863451998231733,0.82658336661877163,-0.57336577250214738,-1.0332992562108085,0
1982-01-01,-0.040000000000000001,2,0.90000000000000002,40448590000000,75526600000000,-0,0.29999999999999999,0.69999999999999996,0.22,-0.045254506523446807,-1.2766940001503222,-0.92988687460535435,0.045254506523446807,1.2766940001503222,0,0,1.9315336319153393,,0,0.56741993130424406,0,-0.28668288625107369,-0.65755407213415074,1.3286923298727882
1982-02-01,-0.13,0.40000000000000002,0.10000000000000001,90332490000000,106593000000000,-0.59999999999999998,-0.29999999999999999,1.1000000000000001,0.53000000000000003,-0.14707714620120213,-0.25533880003006443,-0.10332076384503938,0.14707714620120213,0.25533880003006443,0,0,1.269029234161225,,0,0.29036225873975807,0.61993752496407872,0.28668288625107369,-1.0332992562108085,2
1982-03-01,-0.02,1,-0.59999999999999998,129502300000000,86703710000000,-1.3,-0.29999999999999999,1.1000000000000001,0.78000000000000003,-0.022627253261723403,-0.6383470000751611,0.61992458307023623,0.022627253261723403,0.6383470000751611,0,0,1.9315336319153393,,0,0.91130775475686177,1.343197970755504,0.28668288625107369,-1.0332992562108085,2
1982-04-01,0.23999999999999999,0.10000000000000001,-0,113693400000000,63336810000000,-0.80000000000000004,-0.59999999999999998,0,0.79000000000000004,0.27152703914068083,-0.063834700007516107,0,0,0.063834700007516107,0.27152703914068083,0,2,0,1.619308391173941,0.1166232470601882,0.82658336661877163,0.57336577250214738,-0,2
1982-05-01,0.65000000000000002,-0.59999999999999998,0.40000000000000002,135040700000000,15941170000000,-0.90000000000000002,-0.80000000000000004,0.29999999999999999,0.90000000000000002,0.73538573100601057,0.38300820004509661,-0.41328305538015753,0,0,0.73538573100601057,0.38300820004509661,,0.68492539061819058,2,1.0607336431944554,0.92990628744611814,0.76448769666952998,-0.28180888805749316,2
