source_file,date,split,feature,boundary_scale_frames,boundary_scale_seconds,geometry_change_score,null_median,null_q95,null_excess_q95,null_z_score,delta_persistence,delta_retained_dispersion,delta_abs_reversal_asymmetry
20220217_cam1_flid1.h5,20220217,development,rotation_speed,32,0.3201280512204882,0.5385253866310249,1.0596692030609547,1.8135132352808105,-1.1818206955195096,-1.1156197144694922,0.065956853135274,-0.01241448281844959,-0.04588627488113428
20220217_cam1_flid1.h5,20220217,development,rotation_speed,64,0.6402561024409764,2.249249827832062,1.0798171919141395,2.548716576484564,-0.34853927527869044,4.162499057906742,-0.25599354037785965,0.030535831697373478,2.166877833647984
20220217_cam1_flid1.h5,20220217,development,rotation_speed,128,1.2805122048819528,1.3144991721982175,1.462596252082478,3.3776878047384593,-2.0790524163595148,-0.282975619678416,-0.12254387999951123,-0.3882386907047173,0.06684734592212038
20220217_cam1_flid1.h5,20220217,development,rotation_speed,256,2.5610244097639057,2.0577349598111283,1.8811629227729272,4.236561704313591,-2.1021236629155005,0.3415375068347405,-1.2699922381965574,-0.11651746355272531,-0.2056040347330293
20220217_cam1_flid1.h5,20220217,development,rotation_speed,512,5.122048819527811,1.481744208070488,2.5289493149649926,5.60206509457777,-4.120320886507282,-1.020057965345976,-0.7100018449781627,-0.20776899620753547,0.09010027338930843
20220217_cam1_flid1.h5,20220217,development,rotation_speed,1024,10.244097639055623,4.287037833249782,4.565171774101928,10.075661819554313,-6.122595580936964,-0.003989013912157335,-1.6185528784634917,-0.93226938999887,-1.975474232657041
20220217_cam1_flid1.h5,20220217,development,traversal_speed,2,0.020008003201280513,0.7725145008987121,1.2834056035088963,1.3690898960345979,-0.7843836929593244,-14.262693773380676,0.22698572710175674,-0.16423669064249613,-0.03500196542743964
20220217_cam1_flid1.h5,20220217,development,traversal_speed,4,0.040016006402561026,1.0268535545155284,0.7673357935189964,0.9520617435572274,-0.03216176953652089,2.9663142061972385,0.11082203295955065,-0.2869638236569327,0.672977643952237
20220217_cam1_flid1.h5,20220217,development,traversal_speed,8,0.08003201280512205,0.9123839726448191,0.632085105261007,1.1325371333651715,-0.03801192197245684,3.754180085347275,0.031225058618373557,-0.1479422477290265,0.5326320284979036
20220217_cam1_flid1.h5,20220217,development,traversal_speed,16,0.1600640256102441,0.8823385697020463,0.5553637356939396,1.2509156532646344,-0.7050796309722707,0.06860295877054401,-0.0489238659466912,0.0948718498220647,0.2631475337938295
20220217_cam1_flid1.h5,20220217,development,traversal_speed,32,0.3201280512204882,1.5373965127149107,0.7170324146917872,1.9568397861960933,-0.3015185064429414,3.380022453668047,-0.2709405795477671,-0.2152996824477862,-0.8343481337341375
20220217_cam1_flid1.h5,20220217,development,traversal_speed,64,0.6402561024409764,2.740631094817309,1.062028627576946,2.622950942052262,-0.09370440001498048,2.824136835962837,-0.27968925000092965,-0.05673575715438906,1.3532792981007336
20220217_cam1_flid1.h5,20220217,development,traversal_speed,128,1.2805122048819528,3.007392919326288,1.5080827154578182,3.640855631592293,-0.5519184973305264,3.270642672463338,-0.5960924027733262,-0.7685302118438542,2.6643787650537165
20220217_cam1_flid1.h5,20220217,development,traversal_speed,256,2.5610244097639057,3.45217940397207,1.8339358842336804,4.5611459499736124,-0.8194002141356143,1.9697580631998446,-0.9864915121337521,-0.6167848606734858,-2.689207918842632
20220217_cam1_flid1.h5,20220217,development,traversal_speed,512,5.122048819527811,2.78894662006132,2.7080583614879474,6.261653057178526,-2.2247004137989985,0.5141708078470557,-0.8154770738671009,-0.8473176788856158,1.6916947745539381
20220217_cam1_flid1.h5,20220217,development,traversal_speed,1024,10.244097639055623,4.579241689889008,4.074357588553656,9.994504262905611,-5.502400819029219,0.21614908652029335,-0.4193956521086193,-0.8327992532031225,0.07447135358982919
20220217_cam4_flid15.h5,20220217,development,articulation_speed,2,0.020008003201280513,0.6098267022737106,0.38547818492959407,0.5089633043424436,-0.1024919480210201,0.37554963829745175,0.37422866278240097,0.02699444053826105,-0.05578369610809969
20220217_cam4_flid15.h5,20220217,development,articulation_speed,4,0.040016006402561026,1.0166331832358417,3.2118866821587977,3.57681753647202,-2.0114568274176,-11.388788659837555,0.28733201297823596,0.48616450618575,0.37645196606048437
20220217_cam4_flid15.h5,20220217,development,articulation_speed,8,0.08003201280512205,1.5281808615933694,1.397356627004573,2.098192442194054,-1.0048088058898932,-4.226367291257354,0.10394963889331682,1.2533361799379423,-0.020875469058507845
20220217_cam4_flid15.h5,20220217,development,articulation_speed,16,0.1600640256102441,4.16885164180543,4.287535168629335,5.183305063312936,1.3797300766002794,4.2283543802661665,0.09362022640938435,2.4041090062660406,0.05420676342316951
20220217_cam4_flid15.h5,20220217,development,articulation_speed,32,0.3201280512204882,1.8818002202109592,3.4974784442074407,4.712870858205248,-2.7950117232796723,-3.835069932147854,-0.14358882703390055,0.7544994346707944,0.4427770532107783
20220217_cam4_flid15.h5,20220217,development,articulation_speed,64,0.6402561024409764,2.6616462920606674,2.34539944563549,3.56346883409101,-1.316926150131065,0.033801048041904216,-0.39534313065014665,0.13402599179345698,0.28030755859009227
20220217_cam4_flid15.h5,20220217,development,articulation_speed,128,1.2805122048819528,1.6764367582073008,2.1958382158480667,4.3413511242899485,-2.492586767836152,-0.7695898067875628,-0.05915227935498879,-1.0964041328177307,-0.2224630315976179
20220217_cam4_flid15.h5,20220217,development,articulation_speed,256,2.5610244097639057,5.484056419561124,2.696674117801366,6.077383655617105,-0.21850807930744054,3.1130335281033625,0.15034407519301843,-0.04802813718804344,1.5187460972976665
20220217_cam4_flid15.h5,20220217,development,articulation_speed,512,5.122048819527811,4.303590372502515,3.286371259836616,8.329724561759807,-4.0762220039669685,0.9294031145948716,0.16968781470291944,-1.052905012322669,3.5594612745804577
20220217_cam4_flid15.h5,20220217,development,articulation_speed,1024,10.244097639055623,5.945737871014904,4.799274719731795,10.975411815831423,-5.431698222136692,0.28995063780854613,-0.5539610607586435,-0.8702993309155727,5.5666594295484995
20220217_cam4_flid15.h5,20220217,development,core_bend,2,0.020008003201280513,0.5436924967819159,1.8206449953684296,1.979420201564233,-1.6598249239221463,-20.911307507032394,0.03607424061640144,0.1351120875000732,0.12128108432307992
20220217_cam4_flid15.h5,20220217,development,core_bend,4,0.040016006402561026,0.9381754817073353,3.1182033596626777,3.3148857139624903,-2.3503954489968564,-22.499788099650225,-0.01735178846740458,-0.056423254339468,0.18441583453565247
20220217_cam4_flid15.h5,20220217,development,core_bend,8,0.08003201280512205,0.5494988223964599,1.507031103398563,1.7126780221567586,-1.0818466095695516,-8.267548705577305,-0.03842122242960774,-0.2818260898469295,0.27427673720674006
20220217_cam4_flid15.h5,20220217,development,core_bend,16,0.1600640256102441,0.9103735359274068,1.129366129460592,1.3679545398172288,-0.457581003889822,-2.170036720881369,-0.17816097706655692,-0.596592725159822,-0.14761458947095213
20220217_cam4_flid15.h5,20220217,development,core_bend,32,0.3201280512204882,1.2383922543974757,0.997820284301147,1.6311036141937012,-0.43240196914170426,0.907354760559959,-0.42661621184475323,-0.19150261344194455,0.8953243851260955
20220217_cam4_flid15.h5,20220217,development,core_bend,64,0.6402561024409764,0.8547423569913026,0.9886678018688373,1.9722728231857451,-1.1617140177777752,-1.3294606961001438,-0.3390006058959618,-0.30504771060239066,0.14333392775986284
20220217_cam4_flid15.h5,20220217,development,core_bend,128,1.2805122048819528,1.5181037148552423,1.2719152837123375,2.596798807113712,-0.9725131956744606,0.4929603860223686,-0.5801113317177453,-0.6341130804998459,0.21797926693021852
20220217_cam4_flid15.h5,20220217,development,core_bend,256,2.5610244097639057,2.246812100113692,1.967661824758668,3.2194465964812236,-0.83080420022585,0.6852619879247677,-0.3032665331934979,-2.088886578644783,0.03172115218330381
20220217_cam4_flid15.h5,20220217,development,core_bend,512,5.122048819527811,1.857372039307121,2.563012019845898,5.112933822365341,-3.4379817682826226,-0.6323292991069324,-0.9591134218431687,-1.486870753199943,0.3002118033285033
20220217_cam4_flid15.h5,20220217,development,core_bend,1024,10.244097639055623,5.039137385267898,3.980921495143067,7.643677102164363,-2.637753976710907,0.7693954122626437,-1.6139363076261812,1.844011728315162,3.6517292429701182
20220217_cam4_flid15.h5,20220217,development,core_span,2,0.020008003201280513,0.5620210376444263,3.6621676712335027,4.027427509145118,-3.4654064715006916,-28.831893580615684,-0.01743202008112176,0.39923195139673195,0.08787032674394608
20220217_cam4_flid15.h5,20220217,development,core_span,4,0.040016006402561026,0.4467669692563965,5.203878291986155,5.724533921566698,-5.576729218844952,-15.68570226086971,0.0050377588200079286,-0.40937977067484643,0.006146221859433485
20220217_cam4_flid15.h5,20220217,development,core_span,8,0.08003201280512205,0.5657743741631578,2.2007348233000474,2.4020075687861975,-2.034088868903937,-7.651221920666119,-0.10475966831892641,-0.44644815628772627,0.1717339324937974
20220217_cam4_flid15.h5,20220217,development,core_span,16,0.1600640256102441,0.7432331830688863,1.688956509791159,2.069333453745732,-1.3621990835242228,-5.652730733893163,-0.23366895779406993,-0.2738422452742934,-0.16316872160766419
20220217_cam4_flid15.h5,20220217,development,core_span,32,0.3201280512204882,1.9667128907965594,1.0472281984887861,1.7919344308673377,0.423089446993143,4.905864325728003,-0.28255611457582164,-0.014694505661693766,1.2723008162121077
20220217_cam4_flid15.h5,20220217,development,core_span,64,0.6402561024409764,1.7589022191674353,1.1757075432675947,2.4617885397514323,-0.702886320583997,1.478894259524499,-0.6407456568902834,-0.3459659364128791,0.5851888502959779
20220217_cam4_flid15.h5,20220217,development,core_span,128,1.2805122048819528,1.725689448702007,1.474020600336902,3.042005620571514,-1.3925203943291355,0.3994649536890277,-1.0291014399476168,-1.228492174660244,-0.412127716071228
20220217_cam4_flid15.h5,20220217,development,core_span,256,2.5610244097639057,2.3637292776009504,1.9014418419050712,4.39353795078226,-2.1540394128087215,0.5802025089863704,-1.756043690337155,-0.8757737557747521,0.10925111804319539
20220217_cam4_flid15.h5,20220217,development,core_span,512,5.122048819527811,4.4321616024304955,2.679903472356361,5.650960428119298,-0.9784525401103681,1.7102158164845014,0.3819992970690848,-1.5602728670823087,1.071439532771608
20220217_cam4_flid15.h5,20220217,development,core_span,1024,10.244097639055623,5.702094881965948,4.318864868710072,9.491498884275266,-3.3903070184648527,1.004961166518809,-0.03676143863007919,-2.12329021887019,2.9045775189907217
20220217_cam4_flid15.h5,20220217,development,lr_articulation_balance,2,0.020008003201280513,0.9268009841736815,1.0463007173286911,1.181871325345532,-0.2550703411718504,-2.1183360627042385,0.1371695874586639,-0.9139521751925326,-0.0745072599942328
20220217_cam4_flid15.h5,20220217,development,lr_articulation_balance,4,0.040016006402561026,1.3808360387558645,1.52657367849823,1.734562451890151,-0.4826669498385362,-1.5335618864027998,0.28399842875189757,-1.2869927550631066,0.3013485453292692
20220217_cam4_flid15.h5,20220217,development,lr_articulation_balance,8,0.08003201280512205,1.224806818437545,1.2043238487506298,1.7029416422891446,-0.5175753206900899,-0.4793051135863222,0.20603192404183857,-0.8050276320983896,0.5980618124794073
20220217_cam4_flid15.h5,20220217,development,lr_articulation_balance,16,0.1600640256102441,1.0106609422459547,1.0747518639613105,1.9174487406487526,-0.9120742227514809,-0.12702576198032267,0.4907614995114167,-0.5942144120376684,-0.16643399278853793
20220217_cam4_flid15.h5,20220217,development,lr_articulation_balance,32,0.3201280512204882,2.1838363327052708,1.2127010974861099,2.6469318839314004,-0.8508186021101922,2.4942188437677926,-0.6394152968905165,-0.3714940143895698,1.9043453798554075
20220217_cam4_flid15.h5,20220217,development,lr_articulation_balance,64,0.6402561024409764,1.4271575472611955,1.5654551250232434,4.032626349165431,-2.6215493923600457,-0.059270239488000157,0.9699640897537629,-0.40771898032398457,0.2285551324017409
20220217_cam4_flid15.h5,20220217,development,lr_articulation_balance,128,1.2805122048819528,1.6912739745610401,2.4963907379309704,4.393442363596169,-2.6366526165817366,-0.31911609917986455,-0.7467634177994139,-0.15931744745058038,-0.1357713117272319
20220217_cam4_flid15.h5,20220217,development,lr_articulation_balance,256,2.5610244097639057,2.7437050605602424,3.053817673683028,7.47274291107513,-4.491467338313139,0.06092737709579521,-1.4017079860435273,-0.08600676023734821,0.5562625781446516
20220217_cam4_flid15.h5,20220217,development,lr_articulation_balance,512,5.122048819527811,2.6556220216429716,5.340625646685243,9.543320458456343,-6.615298507500098,-1.1968333853663053,-1.2851295096175783,-0.40308058541512315,0.9834958607370459
20220217_cam4_flid15.h5,20220217,development,lr_articulation_balance,1024,10.244097639055623,10.574417705597215,8.276097758833707,13.523303437389506,-3.3493790547071747,0.7812629665262631,3.149397179242708,-0.17347987696459755,8.164643686569855
20220217_cam4_flid15.h5,20220217,development,rotation_speed,2,0.020008003201280513,0.8082620244891086,0.7025332828848615,0.8207239436797076,-0.2880466613781275,-2.9271511914399637,0.5531675175901951,0.06327864991650789,-0.008093434087932665
20220217_cam4_flid15.h5,20220217,development,rotation_speed,4,0.040016006402561026,1.2482348345856473,2.155394794303752,2.641549502599328,-1.4092428622951771,-1.523193542426295,0.599164722062352,0.39372791865946266,0.26558374520761113
20220217_cam4_flid15.h5,20220217,development,rotation_speed,8,0.08003201280512205,1.4842251576863015,2.570403930406581,2.94703130015104,-0.8802494603159041,-3.2074603742012666,0.17641879494789925,1.113365447361804,0.20940180636777894
20220217_cam4_flid15.h5,20220217,development,rotation_speed,16,0.1600640256102441,0.9041226181683457,1.405638773269712,2.0052544477721486,-0.6551487599474017,-0.06042533814827263,0.031516042970577425,0.6800977266907583,-0.27689953968403536
20220217_cam4_flid15.h5,20220217,development,rotation_speed,32,0.3201280512204882,1.6050711361907881,1.7287458457230866,2.13618131493917,-0.9889482116759725,0.48276462428145317,0.04145458482002164,0.9058205058688635,0.2927578101466596
20220217_cam4_flid15.h5,20220217,development,rotation_speed,64,0.6402561024409764,2.5542643494936246,1.483032113689484,2.474922809330206,0.05949335768873576,3.7488830068375703,-0.3962872421787651,1.1276502653286795,2.141809993306792
20220217_cam4_flid15.h5,20220217,development,rotation_speed,128,1.2805122048819528,2.5120514202618276,1.7835344921348044,3.3449191551529758,-1.6171409855116905,0.5433757442262279,-0.14438632277173252,-0.9822651487473096,-0.8885722404470681
20220217_cam4_flid15.h5,20220217,development,rotation_speed,256,2.5610244097639057,1.2497224240672606,2.093086504568398,4.31349989410824,-2.4065107995752877,-0.6308241424162707,-0.22760899853392835,-0.23289578604495173,0.6682614561017366
20220217_cam4_flid15.h5,20220217,development,rotation_speed,512,5.122048819527811,5.2140093368634455,2.8937056984639433,5.9107946353343985,-0.9576400085765409,1.7827897679726266,-0.3093429867353236,-1.9661738450764563,4.253066421039378
20220217_cam4_flid15.h5,20220217,development,rotation_speed,1024,10.244097639055623,4.902129879405655,4.651761105057956,9.532111160172708,-4.67810270398857,-0.11975382548765645,-2.883047314763095,-0.73076657244432,3.857696687451835
20220217_cam4_flid15.h5,20220217,development,traversal_speed,2,0.020008003201280513,0.8930443538554289,0.675399569291727,0.8104780960693938,-0.10261083954591915,1.5460583784297275,0.24745103484961817,-0.6527014851668103,0.02361707699869217
20220217_cam4_flid15.h5,20220217,development,traversal_speed,4,0.040016006402561026,0.5907814944221101,0.858773499981249,1.032094420080841,-0.5076073137283876,-3.0150605537495325,0.14718458247718247,-0.19527701456719196,0.32945852901650063
20220217_cam4_flid15.h5,20220217,development,traversal_speed,8,0.08003201280512205,1.1795061541034688,2.2777327157406733,2.834406650423869,-0.042288678430283444,3.9255395753894775,0.09734969004534488,-0.04806048860641399,0.5541327940923847
20220217_cam4_flid15.h5,20220217,development,traversal_speed,16,0.1600640256102441,1.3460274422365524,2.9326183628630016,6.328241249078863,-2.746616822124376,-4.081563398983599,0.03938781507678434,0.42461407597425854,-0.6106324000457596
20220217_cam4_flid15.h5,20220217,development,traversal_speed,32,0.3201280512204882,1.6080717789511745,1.8840819401715594,3.7463556025304108,-0.9784139188307673,-0.2028384741030428,0.048069105403173655,-0.10276264994983243,0.18718403742148154
20220217_cam4_flid15.h5,20220217,development,traversal_speed,64,0.6402561024409764,1.7363315972767857,2.1146270028341028,3.797291712554729,-2.13387260110557,-0.38833027074066695,-0.3352402829714499,0.14136567820081528,0.2340109765098898
20220217_cam4_flid15.h5,20220217,development,traversal_speed,128,1.2805122048819528,1.7391340725095685,1.7246100172950536,3.684513959287448,-1.9858303476685484,-0.37382698335692366,-0.015549499571729006,-0.316722259769716,-0.13434506282997885
20220217_cam4_flid15.h5,20220217,development,traversal_speed,256,2.5610244097639057,4.866498528517641,2.1613761603180817,4.279384318832846,-0.056525033703295646,3.0238364566901934,0.45221792053451143,-1.834707057630998,3.7543011820344496
20220217_cam4_flid15.h5,20220217,development,traversal_speed,512,5.122048819527811,4.236709281236389,2.6129291680295372,6.140504505929757,-2.1882548429855326,1.4617055268501356,-0.02839386713033561,-1.0395866496081376,1.3489085919451156
20220217_cam4_flid15.h5,20220217,development,traversal_speed,1024,10.244097639055623,5.53550095334573,4.70865465241649,10.54827666563276,-4.402265682529718,0.786098867410967,-1.5098243475910293,0.024593410312703623,3.926130352251748
20220313_cam3_flid16.h5,20220313,development,articulation_speed,2,0.020008003201280513,1.0087381026399396,0.8403337012312836,0.9816890169545257,-0.09725685322852307,0.9049215249170269,0.028292243259960985,-0.14001252309615858,1.002231546851471
20220313_cam3_flid16.h5,20220313,development,articulation_speed,4,0.040016006402561026,0.5719162059310783,0.6158510396252146,0.8480490914888739,-0.2778405704959336,-0.10899398623986611,0.028619157904357186,-0.17716456397675207,-0.37226227968976294
20220313_cam3_flid16.h5,20220313,development,articulation_speed,8,0.08003201280512205,0.6268891057307049,0.5364364073380046,1.0473389706457985,-0.37369451774381746,0.5788810681882541,0.21458189354291166,-0.13542816351338333,0.5765746029944752
