basis,split,shot_index,target,parent_x,parent_y,parent_relation,child_AA_time_ara,child_AB_time_ara,child_BB_time_ara,child_BA_time_ara,strongest_handover_index,strongest_handover_share,event_fill,child_topology_score,parent_xy_score,count_score
X,development,2763,1,1.0625,1.0892857142857144,1.0513392857142856,0.8536953242835597,0.9514253862079949,0.8903105008581682,0.6391821685939334,5,0.19630208333333332,0.08974358974358974,0.582323447823767,0.14607222975380732,0.1597971183217607
X,development,3015,1,1.1388888888888888,1.1666666666666667,0.9166666666666667,0.7994505494505496,0.82579185520362,0.9030769230769232,0.8581730769230771,2,0.23193359375,0.028846153846153848,0.7129061164328312,-0.03824936617069747,-0.25058484205215464
X,development,3266,0,1.1842105263157894,0.986842105263158,0.9802631578947368,0.9063804412641621,0.8946347769877181,1.108372290692733,1.0416845724108295,10,0.3350830078125,0.060897435897435896,-0.7594117801051458,-0.19286078748551605,-0.03459433659219922
X,development,3517,0,1.08,1.07,1.03,0.8902439024390243,0.9102564102564104,1.0199175824175823,0.9519230769230769,10,0.2023654513888889,0.08012820512820513,0.4792294620495463,0.07501038189047914,0.09499996668377411
X,development,3768,0,1.023809523809524,0.8452380952380952,1.0119047619047619,0.7307692307692307,0.7901098901098902,0.9497863247863247,0.8576923076923076,12,0.18037109375000002,0.0673076923076923,-0.6936313056268265,-0.1650881471208661,0.008603764499791866
X,development,4020,1,1.1022727272727273,0.9886363636363636,0.9659090909090909,0.8887859128822985,0.7682051282051283,0.8912198912198913,0.9271255060728745,15,0.1822265625,0.07051282051282051,-0.4961684390674528,-0.13843938003750092,0.030202815045787427
X,development,4271,0,0.9749999999999999,0.8375,0.9624999999999999,1.586342229199372,1.5326340326340326,1.4807692307692308,1.562062937062937,0,0.23719308035714287,0.0641025641025641,-0.6156149992879005,-0.2054122513531929,-0.012995286046203697
X,development,4522,0,1.3409090909090908,0.9545454545454546,0.9999999999999999,1.032258064516129,1.2535612535612535,1.2415654520917678,0.9079445145018916,2,0.21223958333333334,0.035256410256410256,-0.21388272104089523,-0.34254677608304285,-0.20738674096016355
X,development,4773,0,1.0978260869565217,1.0543478260869565,1.0054347826086958,0.8694789081885858,0.931768796175576,0.7612103536274153,0.7014746911119969,10,0.21245930989583336,0.07371794871794872,0.07809171457916353,0.0029816847257441823,0.05180186559178299
X,development,5025,0,0.9444444444444444,1.3611111111111112,0.9444444444444444,0.9572649572649571,1.0737833594976451,0.9733124018838304,1.0040485829959513,8,0.38736979166666663,0.028846153846153848,1.9922913539381866,0.4082408743749204,-0.25058484205215464
X,development,5276,1,1.037037037037037,0.9907407407407407,1.0138888888888888,0.8517279821627649,0.8023555391976445,0.7038988408851423,0.7914007389989922,8,0.15513780381944445,0.08653846153846154,0.014007197889850786,-0.0035474987379685227,0.13819806777576515
X,development,5527,1,1.0277777777777777,0.9166666666666667,0.9930555555555556,0.6455505279034691,0.5548152634766808,0.8601909039865243,0.9501693275278182,1,0.1545138888888889,0.057692307692307696,0.11706706971040118,-0.1137867096704493,-0.05619338713819473
X,development,5778,1,0.9487179487179487,1.0576923076923077,1.0192307692307692,0.94585020242915,0.9558566433566433,1.1233766233766234,1.1435536294691224,7,0.1442162980248918,0.125,0.45018831557837136,0.16310014901576353,0.39738667432771174
X,development,6030,1,1.1333333333333333,0.7333333333333332,0.9333333333333333,0.577991452991453,0.9110576923076923,1.1222527472527473,0.9759615384615384,15,0.323046875,0.04807692307692308,-1.9452037723895397,-0.5155163603093122,-0.12099053877618136
X,development,6281,0,1.0625,0.90625,0.921875,1.0411700975081257,1.0345368916797488,1.2456946039035595,1.5150501672240804,15,0.2578125,0.05128205128205128,-0.9362670641503454,-0.2662170730053212,-0.09939148823018586
X,development,6532,0,0.875,0.8999999999999999,0.9999999999999999,0.8634222919937206,0.8442776735459663,0.7196029776674938,0.73767258382643,0,0.18625895182291669,0.0641025641025641,-0.2540809378826569,0.015739936664694,-0.012995286046203697
X,development,6783,1,1.171875,1.046875,0.921875,1.0475524475524474,0.9517345399698341,1.1427247451343836,1.0780711825487945,10,0.3849609375,0.05128205128205128,-0.3209309523947047,-0.20055127189470037,-0.09939148823018586
X,development,7035,1,1.0227272727272727,1.0454545454545454,0.8863636363636365,1.439799331103679,1.3211538461538461,1.1553254437869822,1.2449392712550607,8,0.22054036458333331,0.035256410256410256,0.18676954586809555,-0.1213189662386087,-0.20738674096016355
X,development,7286,1,0.9204545454545454,1.125,1.0340909090909092,0.9031339031339033,1.0225829216654905,1.0432152117545377,0.852476290832455,5,0.18299696180555555,0.07051282051282051,0.8396478293847277,0.290286644930165,0.030202815045787427
X,development,7537,0,1.2222222222222223,1.0833333333333335,1.0138888888888888,1.4725274725274724,1.326007326007326,1.2324234904880065,1.3104726598702503,11,0.23046875,0.028846153846153848,-0.3838742907551692,-0.06286294961693711,-0.25058484205215464
X,development,7788,0,1.0757575757575757,0.9015151515151515,1.0568181818181817,1.0552036199095023,1.066358534169693,1.0617283950617284,1.0674556213017752,15,0.18231956845238095,0.10576923076923077,-0.3072731387504423,-0.07759413639351212,0.2677923710517384
X,development,8040,0,1.0113636363636362,0.9659090909090908,0.9829545454545454,1.0794451450189155,1.1188811188811187,1.0443956043956044,1.013174670633234,10,0.168701171875,0.07051282051282051,0.05849988893054398,-0.056645333255280386,0.030202815045787427
X,development,8291,1,1.277777777777778,1.1666666666666667,0.9861111111111112,1.433395872420263,1.216117216117216,1.1311355311355311,1.3631937682570592,10,0.2904595269097222,0.057692307692307696,0.8713404230255687,-0.058001998827523535,-0.05619338713819473
X,development,8542,0,1.4166666666666665,0.9999999999999999,0.9166666666666667,1.0096153846153846,1.141025641025641,0.9188034188034188,0.7259615384615384,10,0.3828125,0.019230769230769232,-2.374615714511168,-0.485263393283859,-0.31538199369014125
X,development,8793,0,0.95,1.0333333333333332,1.0666666666666667,0.9028340080971661,1.1226309921962097,1.2041958041958043,1.1147327249022165,5,0.18172200520833331,0.04807692307692308,0.6313058580556534,0.2058744106272932,-0.12099053877618136
X,development,9045,1,1.236842105263158,1.118421052631579,0.9210526315789473,0.806993006993007,0.8814627994955866,0.771347918136909,0.7779941577409932,10,0.3038194444444445,0.060897435897435896,-0.6695295939373236,-0.1768447197951106,-0.03459433659219922
X,development,9296,0,0.9117647058823529,1.0882352941176472,1.0147058823529411,1.1848450057405282,1.173789173789174,1.0011481056257177,0.9014844804318489,1,0.18622116815476192,0.05448717948717949,0.8351755399784466,0.22546235709932363,-0.07779243768419028
X,development,9547,0,1.4230769230769231,1.0384615384615385,0.9807692307692308,0.9509283819628648,0.8622828784119106,1.0674325674325675,1.1110509209100758,14,0.2688020833333334,0.08333333333333333,-1.3709954095502024,-0.348059405826377,0.11659901722976959
X,development,9798,0,1.1875,0.859375,0.9609375,1.2416717141126592,1.0845204178537513,1.2982844493635861,1.2969696969696969,14,0.3097873263888889,0.05128205128205128,-1.5640192433164803,-0.37473223452162524,-0.09939148823018586
X,development,10050,0,1.1607142857142856,1.1607142857142856,1.0089285714285712,1.3333333333333333,1.1872021783526208,1.010989010989011,1.1872021783526208,10,0.22998337518601192,0.08974358974358974,0.37337155852342974,0.07596845326135906,0.1597971183217607
X,development,10301,1,1.1973684210526314,0.7631578947368421,1.0592105263157894,1.0934434692823956,0.9085020242914981,0.9197080291970803,1.1230091494408676,15,0.3361328125,0.060897435897435896,-1.8206364338519063,-0.34626401559764347,-0.03459433659219922
X,development,10552,1,1.2083333333333335,1.3472222222222223,0.9097222222222222,0.855144855144855,0.7539480387162506,0.9607270366764037,0.986832986832987,10,0.40643084490740744,0.057692307692307696,0.7346532148967586,0.09977978546977101,-0.05619338713819473
X,development,10803,0,1.0238095238095237,1.2261904761904763,1.0,0.8156288156288155,0.987052551408987,0.7355311355311355,0.4133180252583238,5,0.24310709635416666,0.0673076923076923,1.1500718101572696,0.26311069588272123,0.008603764499791866
X,development,11055,1,0.9285714285714286,0.8690476190476191,1.0,0.9664889565879664,1.1090555014605648,1.1951779563719862,1.0847018150388938,1,0.18252418154761907,0.0673076923076923,0.11979009147598342,-0.06907494706766983,0.008603764499791866
X,development,11306,0,0.9537037037037037,1.1574074074074074,1.0509259259259258,0.7921801954951126,1.0354811240420099,1.0157877057440377,0.8776796973518287,6,0.20411447999338625,0.08653846153846154,1.2831965422311602,0.32385355000308325,0.13819806777576515
X,development,11557,1,0.965909090909091,1.0795454545454546,1.0113636363636365,1.0018535681186285,1.0435120435120435,0.9070160608622148,0.7702044790652386,5,0.20055700231481483,0.07051282051282051,0.7569095596670227,0.16110809817305796,0.030202815045787427
X,development,11808,0,1.4558823529411766,0.9411764705882353,1.036764705882353,1.172827172827173,0.7215601300108342,0.8607068607068608,1.1877506379876046,15,0.3299479166666667,0.05448717948717949,-1.8727787041223982,-0.4062253662788631,-0.07779243768419028
X,development,12060,1,0.9112903225806452,1.0483870967741935,1.004032258064516,0.818916492068243,0.9459092144604511,0.9217786432976306,0.7212880143112701,6,0.16343587239583335,0.09935897435897435,0.6629419626370465,0.16289066629973065,0.2245942699597473
X,development,12311,1,0.7142857142857143,1.3928571428571428,1.1607142857142858,0.9455909943714822,1.0216579536967885,1.1146589259796809,1.0484330484330484,5,0.5947265625,0.022435897435897436,3.551847942380176,0.9844542383529566,-0.2937829431441457
X,development,12562,0,1.0,1.015625,0.953125,0.9195804195804196,0.9267990074441689,0.7432126696832579,0.7166666666666668,12,0.18229166666666669,0.05128205128205128,0.02000385118061923,-0.03366984978556553,-0.09939148823018586
X,development,12813,1,0.9347826086956522,1.1521739130434783,1.0489130434782608,0.7934204160619255,0.8794981842192142,0.860249697946033,0.9130216189039718,6,0.1574978298611111,0.07371794871794872,0.6764303151233972,0.33179161439568144,0.05180186559178299
X,development,13065,1,0.975,1.275,0.98125,1.07942464040025,1.0003752345215762,1.1420992800303147,1.1418489767113622,10,0.230712890625,0.0641025641025641,1.5012999285176578,0.33588600520546286,-0.012995286046203697
X,development,13316,1,1.2857142857142858,1.1071428571428572,0.9910714285714286,0.8963210702341137,0.8825021132713441,0.9465948064674178,1.1250733998825602,10,0.305419921875,0.04487179487179487,-0.7180827071265954,-0.12736312586465787,-0.14258958932217694
X,development,13567,1,1.015625,0.84375,0.9609375,1.1706571574121243,1.0952018278750952,0.9752508361204014,1.1151193633952254,0,0.1640625,0.05128205128205128,-0.22927532447209023,-0.23728999953148194,-0.09939148823018586
X,development,13818,1,1.1527777777777777,1.0416666666666665,1.0069444444444444,0.7652173913043478,0.9588550983899822,0.8493027440395862,0.6268514094601052,15,0.17703683035714285,0.057692307692307696,-0.2916309286640363,-0.059367635214596266,-0.05619338713819473
X,development,14070,0,1.0595238095238095,0.9285714285714286,0.9880952380952381,1.080500894454383,1.0085470085470085,1.263736263736264,1.220949263502455,3,0.176513671875,0.0673076923076923,-0.3693836142856527,-0.1361840164386791,0.008603764499791866
X,development,14321,0,1.0288461538461537,0.7980769230769231,1.03125,1.157894736842105,0.9651189651189651,1.3530095282361143,1.2943589743589745,15,0.2218017578125,0.08333333333333333,-0.879265283083124,-0.19535598848556074,0.11659901722976959
X,development,14572,0,1.2261904761904763,0.7857142857142857,1.0119047619047619,1.0140712945590995,0.9471153846153846,0.8873626373626374,0.9174022698612863,15,0.24379185267857142,0.0673076923076923,-1.7319823454494712,-0.41823164905139737,0.008603764499791866
X,development,14823,0,1.0789473684210527,0.855263157894737,1.0526315789473684,0.48451548451548443,0.6434676434676435,0.5706084959816302,0.5035685963521017,15,0.24100748697916666,0.060897435897435896,-1.2216022461681197,-0.1410782647856686,-0.03459433659219922
X,development,15075,0,1.1923076923076925,0.9038461538461539,1.0384615384615385,0.6854700854700855,0.5976331360946746,0.8573426573426574,0.9933110367892977,15,0.22141927083333335,0.041666666666666664,-0.6441599118102407,-0.20852694026957877,-0.1641886398681725
X,development,15326,0,1.3653846153846154,1.2307692307692308,0.8846153846153846,0.7065527065527065,1.3254437869822484,1.5246326707000863,1.1669085631349785,10,0.4283854166666667,0.041666666666666664,-0.711478121670215,-0.2173561196818095,-0.1641886398681725
X,development,15577,1,1.0151515151515151,0.856060606060606,1.0075757575757573,0.6985446985446985,0.6978021978021979,0.8852901484480432,0.9470529470529473,15,0.17710193452380954,0.10576923076923077,-0.5727887927397264,-0.15117532005106507,0.2677923710517384
X,development,15828,0,1.0416666666666665,1.0833333333333333,1.0416666666666665,1.1846153846153848,1.2603550295857988,1.3431952662721893,1.2692307692307694,6,0.21354166666666666,0.038461538461538464,0.8701519481190316,0.14319716227079113,-0.185787690414168
X,development,16080,1,1.0681818181818183,1.0795454545454546,0.9659090909090909,0.913214990138067,0.92128801431127,0.8476331360946746,0.9688644688644689,9,0.17990451388888892,0.07051282051282051,0.3507117791631462,-0.0010220408655769355,0.030202815045787427
X,development,16331,0,1.1129032258064515,1.1370967741935483,0.9596774193548386,0.8963893249607535,1.0958385876418664,1.1259615384615387,0.9084880636604774,10,0.20230577256944446,0.09935897435897435,0.2213549738226229,0.016367234489447473,0.2245942699597473
X,development,16582,0,0.6447368421052632,1.0921052631578947,1.0723684210526314,1.173820654483638,1.0036630036630036,1.2627570449352628,1.4947368421052631,5,0.3077256944444445,0.060897435897435896,1.746089198482188,0.5600794831452723,-0.03459433659219922
X,development,16833,0,1.0714285714285716,1.0357142857142858,0.9553571428571429,0.8813186813186814,0.9268110530246453,1.2158616577221228,1.1288981288981288,0,0.16614583333333333,0.08974358974358974,-0.22300992026300467,-0.07144699553451446,0.1597971183217607
X,development,17085,1,1.0,0.8035714285714286,0.9553571428571429,1.0636413945766463,1.019004524886878,0.7789473684210525,0.8527131782945737,10,0.22907366071428573,0.04487179487179487,-0.7926485708926492,-0.278737297134939,-0.14258958932217694
X,development,17336,1,1.1500000000000001,0.9000000000000001,1.0333333333333334,0.5958041958041959,1.0572831423895255,0.7793190416141237,0.5494505494505494,15,0.3544921875,0.04807692307692308,-2.0518338712827084,-0.1825305902021632,-0.12099053877618136
X,development,17587,1,1.3333333333333335,0.9444444444444444,0.9305555555555556,0.650472334682861,1.1794871794871795,1.3211736716891356,0.8340080971659918,10,0.4482421875,0.028846153846153848,-1.7420779371126558,-0.45362464928784324,-0.25058484205215464
X,development,17838,1,1.25,1.3076923076923075,0.951923076923077,1.3242835595776772,0.821978021978022,0.9092584062643942,1.1066997518610422,11,0.2451171875,0.041666666666666664,0.4654402540981817,0.08018229504580421,-0.1641886398681725
X,development,18090,1,1.2884615384615383,0.9230769230769229,1.0096153846153846,0.9458689458689459,0.5740528128587831,0.868923076923077,1.052178590640129,10,0.423828125,0.041666666666666664,0.4725667378857572,-0.31720157073155897,-0.1641886398681725
X,development,18341,0,1.125,0.9166666666666666,1.03125,0.5859982713915298,0.6640701071080817,0.6708961141950834,0.6839043309631544,15,0.21394856770833331,0.038461538461538464,-0.701732860651896,-0.14352958395086193,-0.185787690414168
X,development,18592,0,0.9605263157894738,1.1842105263157894,1.0,1.1526627218934913,1.1927212572373864,1.0733863837312112,0.9413298565840938,10,0.15852864583333334,0.060897435897435896,0.8012193224508564,0.2712663606486828,-0.03459433659219922
X,development,18843,0,1.0,1.1153846153846154,0.9903846153846154,1.088502894954508,1.0568561872909699,1.428007889546351,1.4505494505494505,10,0.2599826388888889,0.041666666666666664,0.3309858401860127,0.14015590051605953,-0.1641886398681725
X,development,19095,0,1.0,0.7,1.00625,0.8197696023782979,0.6984343090537781,0.6250866250866252,0.7633419212366581,15,0.359130859375,0.0641025641025641,-1.9855973004514504,-0.3223380138271376,-0.012995286046203697
X,development,19346,0,1.333333333333333,1.0499999999999998,1.025,0.4853737811484291,0.48401037165082117,0.8268050967437471,0.8113669769720726,10,0.22981770833333334,0.04807692307692308,-0.6523136908184757,-0.18563245837531464,-0.12099053877618136
X,development,19597,1,1.125,1.0208333333333335,0.9635416666666666,1.3216374269005846,1.1104895104895105,1.0443917316164013,1.1699812382739212,10,0.22253870081018517,0.07692307692307693,-0.34273408715218523,-0.12492440723224284,0.07340091613777855
X,development,19848,0,0.8452380952380952,0.9166666666666667,0.9880952380952381,0.649084249084249,0.43388072601555744,0.4757396449704142,0.7692307692307692,4,0.16875,0.0673076923076923,0.3337051716299781,0.044049582163776996,0.008603764499791866
X,development,20100,1,0.8125,1.0208333333333333,0.8541666666666666,1.0561660561660564,1.3257918552036199,1.5335515548281506,1.446650124069479,0,0.258984375,0.038461538461538464,0.9594187978012994,-0.008858842361530806,-0.185787690414168
X,development,20351,0,1.0,0.95,1.075,0.9690992767915844,0.8993120700437773,0.8102564102564103,1.1384615384615386,15,0.2660590277777778,0.04807692307692308,-0.257569117270516,0.0756503078356279,-0.12099053877618136
X,development,20602,0,0.921875,1.140625,1.00390625,0.9739298358545221,0.7289260260506267,0.7022424070394551,0.9483352468427095,5,0.21308268229166666,0.10256410256410256,0.9596208751684101,0.26118803423015924,0.24619332050574286
X,development,20853,0,1.1666666666666665,1.0833333333333333,1.0364583333333335,0.6591802358225717,0.6330390920554856,0.7309343017497525,0.7677996422182468,15,0.19384765625,0.07692307692307693,-0.26542291647126437,0.021965588645525704,0.07340091613777855
X,development,21105,0,1.04375,0.96875,1.04375,0.8884360672440142,0.9409429280397023,0.6292803970223325,0.6549204984959175,13,0.1741613963293651,0.1282051282051282,0.04054782359158843,0.010227156874986647,0.4189857248737072
X,development,21356,0,1.1022727272727273,0.8409090909090908,1.0056818181818181,0.948856548856549,1.2061068702290076,1.2093240093240094,1.0976198689203174,15,0.19750434027777777,0.07051282051282051,-0.851947461947961,-0.2507714730553311,0.030202815045787427
X,development,21607,1,0.9027777777777779,1.2638888888888888,1.0416666666666665,0.647773279352227,0.6641279512566642,0.6989553656220323,0.7409733124018838,10,0.2442708333333333,0.057692307692307696,1.4138260083741447,0.4806262647165971,-0.05619338713819473
X,development,21858,0,1.03125,0.90625,1.0,1.0361990950226245,1.1263736263736264,1.1948717948717948,1.047008547008547,1,0.17862955729166666,0.05128205128205128,0.17784565354752463,-0.1185284478718272,-0.09939148823018586
X,development,22110,0,0.9861111111111112,1.2361111111111112,0.9305555555555556,1.0907944514501893,1.1683257918552037,1.3738626964433416,1.1915227629513343,10,0.4059651692708333,0.057692307692307696,1.184348510939749,0.2027903893658019,-0.05619338713819473
X,development,22361,1,1.1136363636363635,0.7386363636363636,1.0284090909090908,1.2299882858258493,1.1625418060200667,1.3655172413793104,1.3634381812519465,15,0.3162109375,0.07051282051282051,-1.837499203740263,-0.34618330197436137,0.030202815045787427
X,development,22612,0,1.1875,0.8541666666666666,1.0729166666666665,0.47782805429864245,0.7540628385698808,0.4433416046319273,0.27350427350427353,15,0.41259765625,0.038461538461538464,-2.2454415715120635,-0.20973786579744444,-0.185787690414168
X,development,22863,1,0.8984375,0.9140625,0.98046875,1.064973861090366,1.0141779788838614,0.9555796316359697,1.0221114917471195,0,0.1930609809027778,0.10256410256410256,-0.16224071316319022,-0.01886339792942773,0.24619332050574286
X,development,23115,0,0.763888888888889,0.8472222222222223,1.0208333333333335,0.8527918781725888,0.9327527818093855,1.4914027149321267,1.2763532763532763,1,0.31357421875,0.057692307692307696,0.5993617544166511,0.08641618685875067,-0.05619338713819473
X,development,23366,1,0.9568965517241379,0.9827586206896551,1.0043103448275863,0.8828885400313972,1.0827164467331831,0.9939737681673168,0.7522873602168757,13,0.16956922743055558,0.09294871794871795,0.1700955614309692,0.04508624403761678,0.18139616886775628
X,development,23617,1,0.9375,1.09375,1.015625,0.819672131147541,0.9251282051282051,1.2615384615384615,1.172027972027972,5,0.18448893229166666,0.05128205128205128,0.8366847598898577,0.21000765341027045,-0.09939148823018586
X,development,23868,0,1.0147058823529411,0.9705882352941176,1.0588235294117647,0.9325443786982248,0.7402452619843924,0.6495726495726496,0.7876923076923077,4,0.2269965277777778,0.05448717948717949,0.44840694426647154,0.06173202399248512,-0.07779243768419028
X,development,24120,1,1.0108695652173914,0.8913043478260869,1.0217391304347827,1.0054390054390054,0.8841519925857275,1.0389363722697058,1.115018315018315,0,0.1663773148148148,0.07371794871794872,-0.4065882267001742,-0.08435673512280735,0.05180186559178299
X,development,24371,0,1.1851851851851851,1.1944444444444444,1.0138888888888888,0.6705813270698767,0.7580925861468848,0.683702737940026,0.6387805742644455,10,0.23753255208333335,0.08653846153846154,0.2994484477794235,0.10089625907782376,0.13819806777576515
X,development,24622,1,1.010416666666667,1.010416666666667,1.0104166666666667,0.95616211745244,0.8183980967486122,0.9579698651863598,1.1387787470261697,10,0.16587660047743058,0.07692307692307693,0.10473185653598563,0.038325890820706886,0.07340091613777855
X,development,24873,0,1.25,0.8076923076923076,1.0096153846153846,0.7581284694686757,0.578878748370274,0.6069160197600565,0.674477840040754,15,0.25640190972222227,0.041666666666666664,-1.5257555087755823,-0.4175524056592269,-0.1641886398681725
X,development,25125,0,1.0657894736842106,0.6578947368421053,1.026315789473684,1.0558704453441297,1.4991816693944353,1.3236574746008707,0.9513055751587863,15,0.32275390625,0.060897435897435896,-1.8295860801963426,-0.40063405987299733,-0.03459433659219922
X,development,25376,0,1.25,0.8083333333333333,1.0291666666666668,1.1268001404987706,0.7157665030005456,1.088757396449704,1.1959032468947484,15,0.26067336309523814,0.09615384615384616,-1.4260668065329012,-0.3869281043407885,0.20299521941375184
X,development,25627,0,1.2023809523809526,1.0833333333333335,1.0416666666666667,1.2212389380530972,1.205955334987593,1.1549503128450496,1.2110453648915187,10,0.18294270833333337,0.0673076923076923,-0.012589518888132381,-0.0024402693341426802,0.008603764499791866
X,development,25878,0,0.8529411764705883,0.9264705882352942,1.0,1.225671918443003,1.0026343519494207,1.1531204644412192,1.3327228327228329,5,0.22041176376028807,0.10897435897435898,0.5692589355490587,0.06674683075061717,0.28939142159773396
X,development,26130,1,1.3125,0.6458333333333333,1.0312500000000002,1.22283901665345,1.3582417582417583,1.2013828867761454,1.0731477111845211,15,0.4381510416666667,0.038461538461538464,-2.9691682700389714,-0.6307943113004127,-0.185787690414168
X,development,26381,0,0.9166666666666667,1.4305555555555556,0.9895833333333333,1.167136528393073,1.4123290104814354,1.4357662797560498,1.3104997192588435,5,0.326904296875,0.057692307692307696,2.490123213342957,0.5837551662583738,-0.05619338713819473
X,development,26632,1,1.064516129032258,1.129032258064516,1.0241935483870965,0.8739095955590802,1.045014245014245,1.2827586206896553,1.089851325145443,10,0.1841417100694444,0.09935897435897435,0.6258019772931918,0.1493420155686272,0.2245942699597473
X,development,26883,0,1.0416666666666665,1.0625,0.9531249999999999,0.7216319592010201,0.8185931715343481,0.8973198746954404,0.8276751181779115,14,0.17578125,0.07692307692307693,-0.09109671579711928,-0.016500980995148115,0.07340091613777855
X,development,27135,0,0.6842105263157895,1.013157894736842,0.9473684210526315,0.8088125466766245,0.83187946074544,0.8029689608636978,0.7741407528641572,4,0.23958333333333334,0.060897435897435896,1.3302539468966499,0.24080834645507362,-0.03459433659219922
X,development,27386,0,1.1370967741935485,0.967741935483871,0.9193548387096775,1.0508582326764144,1.0512820512820513,1.0450026164311879,1.0615384615384613,10,0.22544148763020835,0.09935897435897435,-0.4783735587635217,-0.2656120531874547,0.2245942699597473
X,development,27637,1,1.1071428571428572,1.0833333333333333,1.0714285714285714,0.9516129032258065,0.7875874125874127,0.9517184942716858,1.0576923076923077,15,0.20970865885416667,0.0673076923076923,-0.28132071920832313,0.1293377693266777,0.008603764499791866
X,development,27888,1,1.1428571428571428,1.0357142857142856,1.1696428571428572,0.958904109589041,0.8648998060762767,0.8699795779441796,1.0640129101667564,15,0.2904052734375,0.04487179487179487,-0.5420510905509788,0.19124076059570502,-0.14258958932217694
X,development,28140,0,1.4027777777777777,0.8472222222222221,1.0208333333333333,1.271794871794872,1.1756601607347876,1.0534550195567147,1.1494408675025414,15,0.26749999999999996,0.057692307692307696,-1.7163440072921738,-0.4925375535954322,-0.05619338713819473
X,development,28391,0,0.9444444444444444,0.638888888888889,1.0138888888888888,1.2871287128712872,1.1915535444947207,1.1294559099437147,1.2356275303643725,12,0.4580078125,0.028846153846153848,-2.1967597568293193,-0.33193062409319257,-0.25058484205215464
X,development,28642,0,1.1333333333333333,1.0499999999999998,1.0083333333333333,1.1546391752577319,1.0755370755370754,0.9776322967812332,0.9395184967704052,15,0.17064732142857142,0.04807692307692308,-0.336332062842556,-0.029860415984411564,-0.12099053877618136
X,development,28893,0,0.9833333333333333,1.0666666666666667,1.0833333333333335,1.3949704142011836,1.0736263736263738,1.149867374005305,1.3089743589743592,15,0.162421875,0.04807692307692308,0.3900117643029336,0.24019278069453268,-0.12099053877618136
X,development,29145,1,1.1484375,0.953125,1.00390625,1.1199193819281155,1.154217762913415,1.0199835751437176,0.980706589827111,15,0.2269620028409091,0.10256410256410256,-0.8505617924926685,-0.16382717520562012,0.24619332050574286
X,development,29396,0,1.0454545454545454,0.8409090909090909,1.0170454545454546,0.693503387803906,0.71221086605702,0.8024132730015083,0.8515205724508049,0,0.17799346301020408,0.07051282051282051,-0.21383021763768137,-0.1819205488169349,0.030202815045787427
