condition,state,wait_index,wait_us,h_linear,h_purity_half_scale,h_local_min,h_local_max,h_local_range,h_derivative_per_us,h_rate_scale_per_us,amplitude_x,rate_y,relation_real,relation_imag,relation_radius,relation_theta_rad,relation_theta_deg,quadrant,purity_amplitude_x,purity_rate_y,two_definition_distance
Ramsey,Psi-plus,10,40.02,1.1246217985524343,1.1138277665987737,0.07564352248769868,1.1246217985524343,1.0489782760647355,-0.0050694469278425025,0.0425169384745229,2.0,1.11923358336067,1.0,0.11923358336066991,1.0070832375732535,0.11867332074774972,6.799480419648366,high_closing,2.0,0.7845485850364371,0.3346849983242328
Ramsey,Psi-minus,0,0.02,0.08279073602464193,0.08486503505731169,0.08279073602464193,1.0932588098470453,1.0104680738224032,-0.0015074624039793025,0.05000968260342163,0.0,1.0301434107457454,-1.0,0.030143410745745447,1.00045420945258,3.111458367557651,178.2734325917182,low_closing,0.0,0.9091943106307461,0.12094910011499937
Ramsey,Psi-minus,1,4.02,0.12665916839629132,0.1629465922934059,0.08279073602464193,1.0932588098470453,1.0104680738224032,0.02344167858980401,0.05000968260342163,0.08682794342171284,0.5312572012164671,-0.9131720565782872,-0.46874279878353287,1.0264516629276015,-2.6673517065430064,-152.82799526193196,low_opening,0.15180376668786622,0.5195943760459578,0.06601423407169293
Ramsey,Psi-minus,2,8.02,0.2703241647430741,0.3475406393276257,0.08279073602464193,1.0932588098470453,1.0104680738224032,0.05000968260342163,0.05000968260342163,0.37118130414359324,0.0,-0.6288186958564068,-1.0,1.181275984797182,-2.1321369589071315,-122.16244908923687,low_opening,0.5106858463987218,0.0,0.1395045422551286
Ramsey,Psi-minus,3,12.02,0.5267366292236644,0.7097253791617353,0.08279073602464193,1.0932588098470453,1.0104680738224032,0.034418135845558445,0.05000968260342163,0.8786935573722026,0.31177056014341553,-0.12130644262779744,-0.6882294398565845,0.6988383324548811,-1.7452630523376595,-99.9962070390676,low_opening,1.214834299501896,0.2653521469899751,0.3393306169492881
Ramsey,Psi-minus,4,16.02,0.5456692515075416,0.7492305011718698,0.08279073602464193,1.0932588098470453,1.0104680738224032,0.03273303269578877,0.05000968260342163,0.9161665320744291,0.34546609792822014,-0.08383346792557089,-0.6545339020717799,0.6598808068929859,-1.6981839293127639,-97.29877198656389,low_opening,1.2916389450146515,0.5033545262160236,0.4073184118921532
Ramsey,Psi-minus,5,20.02,0.7886008907899745,0.9812805888209846,0.08279073602464193,1.0932588098470453,1.0104680738224032,0.04466802163615145,0.05000968260342163,1.3969964475876824,0.10681253487709008,0.3969964475876824,-0.8931874651229099,0.9774405492151065,-1.1525493343706745,-66.03621254005196,high_opening,1.7427836021181524,0.4958106583425629,0.5204693038959535
Ramsey,Psi-minus,6,24.02,0.9030134245967533,1.024910537755265,0.08279073602464193,1.0932588098470453,1.0104680738224032,0.02960922367453246,0.05000968260342163,1.6234509725168638,0.40793018205425247,0.6234509725168638,-0.5920698179457475,0.8597893837763606,-0.7595868522700849,-43.521120808703024,high_opening,1.8276076095159117,0.7580347977391108,0.4052815988354312
Ramsey,Psi-minus,7,28.02,1.0254746801862342,1.1135820285775435,0.08279073602464193,1.0932588098470453,1.0104680738224032,0.018612499967229315,0.05000968260342163,1.8658361774768464,0.6278220736806703,0.8658361774768464,-0.37217792631932967,0.9424376345769906,-0.4059697480537645,-23.260353173470072,high_opening,2.0,0.9306958287608338,0.3312588757910995
Ramsey,Psi-minus,8,32.02,1.0519134243345878,1.062804588430331,0.08279073602464193,1.0932588098470453,1.0104680738224032,0.00847301620760138,0.05000968260342163,1.91816587464054,0.8305724858365395,0.9181658746405399,-0.16942751416346047,0.9336671012250766,-0.18247555973775087,-10.455079437260455,high_opening,1.901280059594517,1.136766094276551,0.30665886029802486
Ramsey,Psi-minus,9,36.02,1.0932588098470453,1.0388012294642914,0.08279073602464193,1.0932588098470453,1.0104680738224032,0.0005746882927651631,0.05000968260342163,2.0,0.988508459505283,1.0,-0.011491540494717012,1.0000660255717828,-0.011491034694406101,-0.6583877902278713,high_opening,1.8546134659303042,1.0291959995119018,0.15097258095624194
Ramsey,Psi-minus,10,40.02,1.056510930676709,1.046840835235805,0.08279073602464193,1.0932588098470453,1.0104680738224032,-0.018948627877933277,0.05000968260342163,1.9272656304096258,1.3788991829481603,0.9272656304096258,0.3788991829481603,1.0016916392671669,0.387915161938739,22.225901588223614,high_closing,1.8702438206773417,0.9119896794895803,0.47037854033223336
Hahn,Phi-plus,0,1.0,0.12700750363826896,0.15570079597305275,0.119517938330719,1.1559494606295055,1.0364315222987865,0.02686092463681365,0.02686092463681365,0.01445260038200737,0.0,-0.9855473996179926,-1.0,1.4040312236178323,-2.3489157190340695,-134.58295713258929,low_opening,0.042226088732372824,0.0,0.027773488350365454
Hahn,Phi-plus,1,1.99,0.14429109428282372,0.17459630513845092,0.119517938330719,1.1559494606295055,1.0364315222987865,0.008055420099660635,0.02686092463681365,0.04780471342121726,0.7001063735304013,-0.9521952865787827,-0.2998936264695987,0.9983045882795176,-2.8364775828207334,-162.51819417909743,low_opening,0.07891811708759965,0.7333009501246821,0.04549641527616031
Hahn,Phi-plus,2,3.98,0.12270942143388597,0.14639215392961824,0.119517938330719,1.1559494606295055,1.0364315222987865,-0.007487436187489387,0.02686092463681365,0.006158599067091895,1.278748266812366,-0.9938414009329081,0.278748266812366,1.0321924851786042,2.8681429779063228,164.332487674116,low_closing,0.024150208648029074,1.3478653001857368,0.0714203214613917
Hahn,Phi-plus,3,7.94,0.119517938330719,0.13395537925918477,0.119517938330719,1.1559494606295055,1.0364315222987865,0.001238506692944348,0.02686092463681365,0.0,0.9538918816202276,-1.0,-0.046108118379772356,1.0010624149275225,-3.095517168244203,-177.36006915068083,low_opening,0.0,0.9871004929314731,0.03320861131124542
Hahn,Phi-plus,4,15.85,0.1616166788572262,0.19279383774306091,0.119517938330719,1.1559494606295055,1.0364315222987865,0.006847946660180631,0.02686092463681365,0.08123786206952283,0.7450591611133398,-0.9187621379304771,-0.2549408388866602,0.9534771614605224,-2.8709195217488,-164.49157191792298,low_opening,0.11425478764137481,0.724630065316015,0.03882609083224174
Hahn,Phi-plus,5,31.62,0.317578204296172,0.35069734287712917,0.119517938330719,1.1559494606295055,1.0364315222987865,0.007632299837794423,0.02686092463681365,0.38219653050721364,0.7158586332752619,-0.6178034694927863,-0.2841413667247381,0.6800128257625192,-2.71051834666434,-155.30126155664445,low_opening,0.4208779030628241,0.7116905642314435,0.038905287331415114
Hahn,Phi-plus,6,63.09,0.41599743980062776,0.5409401147905468,0.119517938330719,1.1559494606295055,1.0364315222987865,0.002562038126651189,0.02686092463681365,0.572115948021964,0.9046183941434449,-0.42788405197803603,-0.09538160585655509,0.43838614562154893,-2.9222640013092867,-167.4333938980346,low_opening,0.7902986537990202,0.8544556704651453,0.22387494711785624
Hahn,Phi-plus,7,125.89,0.5060421012970013,0.6084602045925899,0.119517938330719,1.1559494606295055,1.0364315222987865,0.0016306111981613863,0.02686092463681365,0.745874965495026,0.9392943012867626,-0.25412503450497403,-0.06070569871323739,0.26127517107145215,-2.907105787438968,-166.56489221830867,low_opening,0.9214117679193202,0.9476284429622783,0.17573453537313968
Hahn,Phi-plus,8,251.19,0.7595527186169281,0.9319874976425706,0.119517938330719,1.1559494606295055,1.0364315222987865,0.0018556280728912146,0.02686092463681365,1.23507393689961,0.9309171929864237,0.23507393689960998,-0.06908280701357628,0.2450146731001163,-0.2858298760436752,-16.376845556050068,high_opening,1.5496495415813205,0.9326481186851989,0.314580366781906
Hahn,Phi-plus,9,501.18,1.139847950414003,1.1639071160487093,0.119517938330719,1.1559494606295055,1.0364315222987865,0.0010241520548288114,0.02686092463681365,1.9689289453879413,0.9618720476425751,0.9689289453879413,-0.038127952357424943,0.9696788344403308,-0.039330325295973925,-2.2534616463359263,high_opening,2.0,0.9801981070711536,0.036072910734862094
Hahn,Phi-plus,10,1000.0,1.1559494606295055,1.1321476716324497,0.119517938330719,1.1559494606295055,1.0364315222987865,-0.0009595936561459088,0.02686092463681365,2.0,1.035724520623194,1.0,0.03572452062319398,1.0006379172176902,0.03570933454639969,2.0459941587294104,high_closing,1.9383282861092939,1.0240274023932223,0.06277119458081909
Hahn,Phi-minus,0,1.0,0.09172629306298696,0.13514130622185005,0.0744935583548566,1.0541699892036591,0.9796764308488025,0.04757338233076167,0.04757338233076167,0.035180461967835086,0.0,-0.9648195380321649,-1.0,1.3895599090966175,-2.3382912159011098,-133.97421794364715,low_opening,0.11382566310088578,0.0,0.0786452011330507
Hahn,Phi-minus,1,1.99,0.12180561037195137,0.15611200667037295,0.0744935583548566,1.0541699892036591,0.9796764308488025,0.013192915263105816,0.04757338233076167,0.09658709861194288,0.7226828403458907,-0.9034129013880571,-0.2773171596541093,0.9450183476700387,-2.843757232979077,-162.93528740950228,low_opening,0.15514946802549986,0.8975268806743215,0.18439086080850065
Hahn,Phi-minus,2,3.98,0.07929684122299463,0.09496736835773789,0.0744935583548566,1.0541699892036591,0.9796764308488025,-0.009841218850122459,0.04757338233076167,0.0098058557231522,1.2068639724142334,-0.9901941442768478,0.20686397241423338,1.01157162200368,2.9356422167521528,168.19990918032758,low_closing,0.03466092678579178,1.3730172180762528,0.16800201070687287
Hahn,Phi-minus,3,7.94,0.13110530696339895,0.16737610878114983,0.0744935583548566,1.0541699892036591,0.9796764308488025,0.006330618601038748,0.04757338233076167,0.11557233965400862,0.866929398523231,-0.8844276603459914,-0.13307060147676897,0.8943825084171052,-2.9922532835146125,-171.44348437954986,low_opening,0.17734593968934761,0.7816889477909197,0.10527066116622252
Hahn,Phi-minus,4,15.85,0.0744935583548566,0.07737789627937963,0.0744935583548566,1.0541699892036591,0.9796764308488025,-0.0035736690044638943,0.04757338233076167,0.0,1.075119086122937,-1.0,0.07511908612293694,1.0028174694828293,3.0666143869209392,175.70406176466827,low_closing,0.0,1.1629594515305643,0.08784036540762741
Hahn,Phi-minus,5,31.62,0.13079737468467167,0.13946355406747735,0.0744935583548566,1.0541699892036591,0.9796764308488025,0.0046192650619867595,0.04757338233076167,0.11494369887215276,0.9029023198335875,-0.8850563011278473,-0.09709768016641251,0.8903665625234394,-3.0323217304318804,-173.73923727955327,low_opening,0.12234286677021369,0.8609594388821337,0.04259052650639016
Hahn,Phi-minus,6,63.09,0.3420402399766309,0.39590375260799227,0.0744935583548566,1.0541699892036591,0.9796764308488025,0.005770984410612412,0.04757338233076167,0.5461939742491689,0.878692997473068,-0.45380602575083107,-0.12130700252693205,0.46973960645216306,-2.880389501681487,-165.03416180013954,low_opening,0.6276709918526531,0.8054203940792178,0.10957818581118652
Hahn,Phi-minus,7,125.89,0.586464788457719,0.7813103736589183,0.0744935583548566,1.0541699892036591,0.9796764308488025,0.003135243316078371,0.04757338233076167,1.0451843363411015,0.9340966909966568,0.04518433634110153,-0.06590330900334318,0.07990538397489823,-0.9697897033687084,-55.56485701827103,high_opening,1.387133846422441,0.8801443623623924,0.34617960831037947
Hahn,Phi-minus,8,251.19,0.7900928591486263,0.9755755086435187,0.0744935583548566,1.0541699892036591,0.9796764308488025,0.0014352249396265108,0.04757338233076167,1.460889081865053,0.9698313454013449,0.46088908186505306,-0.030168654598655142,0.4618754090690525,-0.06536426761847243,-3.745096665502103,high_opening,1.7699429262366015,0.9700628615570052,0.309053931087381
Hahn,Phi-minus,9,501.18,1.0541699892036591,1.0636610206021833,0.0744935583548566,1.0541699892036591,0.9796764308488025,0.0006689238718972692,0.04757338233076167,2.0,0.9859391147081688,1.0,-0.014060885291831249,1.0000988493619969,-0.014059958749582567,-0.8055762964791154,high_opening,1.943519794677398,0.9933925826493973,0.05696988483079626
Hahn,Phi-minus,10,1000.0,1.0022267651626648,1.0923231795987247,0.0744935583548566,1.0541699892036591,0.9796764308488025,-0.0008771882720455949,0.04757338233076167,1.8939584082961145,1.0184386358309947,0.8939584082961145,0.0184386358309947,0.8941485441774374,0.020622907704967237,1.1816055727824495,high_closing,2.0,1.0036168381401203,0.10707242809371033
Hahn,Psi-plus,0,1.0,0.13574905704455842,0.17643217854435522,0.07871947757244746,1.263239234327661,1.1845197567552135,0.08952348196627948,0.08952348196627948,0.09629147871426579,0.0,-0.9037085212857342,-1.0,1.347846093381751,-2.305656561254942,-132.10438996655475,low_opening,0.14813393165269748,0.0,0.05184245293843169
Hahn,Psi-plus,1,1.99,0.1886395282382265,0.27752482937343426,0.07871947757244746,1.263239234327661,1.1845197567552135,0.01732595478860558,0.08952348196627948,0.18559428838381886,0.8064646905140297,-0.8144057116161811,-0.1935353094859703,0.837085765696018,-2.908280406518276,-166.63219293408855,low_opening,0.33078100283662715,0.7741568109307453,0.14873796131710726
Hahn,Psi-plus,2,3.98,0.07871947757244746,0.09444207746343292,0.07871947757244746,1.263239234327661,1.1845197567552135,-0.029744637431433674,0.08952348196627948,0.0,1.3322551444395057,-1.0,0.33225514443950566,1.0537520965609115,2.820812782866933,161.62066725482796,low_closing,0.0,1.3077148117835902,0.024540332655915487
Hahn,Psi-plus,3,7.94,0.1618094004716658,0.21243390905627857,0.07871947757244746,1.263239234327661,1.1845197567552135,0.01662833528933454,0.08952348196627948,0.14029301313948328,0.8142572772627646,-0.8597069868605167,-0.18574272273723536,0.8795433259974349,-2.928809736897481,-167.80843692104673,low_opening,0.2131793190436517,0.9004830448683201,0.112903926360084
Hahn,Psi-plus,4,15.85,0.22454672078671267,0.1347626631151193,0.07871947757244746,1.263239234327661,1.1845197567552135,0.006549290499708389,0.08952348196627948,0.24622171539583884,0.9268427639781115,-0.7537782846041612,-0.0731572360218885,0.7573200667638184,-3.044841625089397,-174.45657440337737,low_opening,0.0728483902371164,1.0093979861938607,0.19202519259639822
Hahn,Psi-plus,5,31.62,0.2843752858390257,0.3695687104722627,0.07871947757244746,1.263239234327661,1.1845197567552135,0.003745787443873793,0.08952348196627948,0.3472391356813443,0.9581586041829259,-0.6527608643186558,-0.041841395817074134,0.6541004879909199,-3.0775811075283728,-176.33240857057334,low_opening,0.49707939510578186,0.9393671689487095,0.15101397744097894
Hahn,Psi-plus,6,63.09,0.399238663058732,0.386783644309743,0.07871947757244746,1.263239234327661,1.1845197567552135,0.0036669868539310102,0.08952348196627948,0.5411799738390034,0.959038826759305,-0.4588200261609966,-0.04096117324069504,0.46064480255358553,-3.0525536672028464,-174.89844186790515,low_opening,0.5281821233481842,0.9865394620028581,0.03041757807881241
Hahn,Psi-plus,7,125.89,0.6316626939888021,0.7400995638787876,0.07871947757244746,1.263239234327661,1.1845197567552135,0.003133772825102909,0.08952348196627948,0.9336158612179619,0.9649949627039385,-0.06638413878203808,-0.035005037296061525,0.07504802807490381,-2.6563362957060135,-152.1968587113696,low_opening,1.1665284065122257,0.9730440074190362,0.23305158415311858
