condition,state,family,wait_index,wait_us,u,v,radius,theta_rad,theta_deg,k,zz_signed,te_observed,hidden_residual,connection_deficit,phase_deficit,alt_u,alt_v,alt_radius,core_share,core_residual_energy,tensor_energy,xz,yz,zx,zy,s1,s2,s3,strong_axes,chsh_smax,singular_model_mae,transverse_radius_from_singulars,inferred_v_magnitude,hidden_quadrature_abs_error,trace_error,minimum_eigenvalue,hermiticity_residual,theta_unwrapped_rad,theta_unwrapped_deg
Ramsey,Phi-minus,Phi,2,8.02,0.5360883596522966,0.5916201993772001,0.7983765963915826,0.8346014956286515,47.81914327482796,0.9827925830843304,0.9827925830843304,1.781169179475913,0.21883082052408687,0.017207416915669627,0.20162340360841735,-0.001309618691125225,0.000856283214231035,0.0015647114938922063,0.9945149230015494,0.01235815159204947,2.2530497922892363,-0.08707910377714781,0.0364725830124,-0.0007426168633926575,0.058648817907079334,0.9885613519524896,0.8015013421434223,0.795859186199038,3,2.5453156566774515,0.0038036416041811925,0.7986802641712301,0.592029927471522,0.00040972809432193724,2.220446049250313e-16,1.7328244173152162e-10,0.0,0.8346014956286515,47.81914327482796
Ramsey,Phi-minus,Phi,3,12.02,-0.4772499578016137,0.42952106350259445,0.6420715429093878,2.4087820649237917,138.0130460869407,0.9482522725700204,0.9482522725700204,1.5903238154794082,0.40967618452059174,0.05174772742997957,0.35792845709061216,0.00890380452960321,-0.007806681275128402,0.011841537384682068,0.9847873761550521,0.02662697621430075,1.7503210810765928,0.07992011932755502,0.07318865118954285,0.10719423668822453,-0.055786411280784105,0.9637725466362271,0.6573442848904435,0.6239888224550069,3,2.333202974906219,0.016291912167214446,0.6406665536727252,0.4274179579442642,0.002103105558330265,4.440892098500626e-16,8.572859263242712e-09,0.0,2.4087820649237917,138.0130460869407
Ramsey,Phi-minus,Phi,4,16.02,-0.1758390102537472,-0.3913146235428452,0.4290064010309124,-1.9931133743740144,-114.19698444270902,0.9593157478913341,0.9593157478913341,1.3883221489222466,0.6116778510777534,0.040684252108665886,0.5709935989690875,0.014197587814521045,0.0070836993090319655,0.015866640969399177,0.9836018340042469,0.02147928487484168,1.3098589732781436,-0.038166315379801474,-0.025680282832110407,0.0047055616551626225,-0.13724976290340124,0.9711946391660453,0.44158288052095024,0.4143000190249798,1,2.1337426906860584,0.013053917590227207,0.427941449772965,0.39014680173848626,0.0011678218043589261,2.220446049250313e-16,8.205193421679125e-14,0.0,4.290071932805572,245.80301555729096
Ramsey,Phi-minus,Phi,5,20.02,0.2777332132122941,-0.11559371709846178,0.30082826521765677,-0.3943969615350518,-22.59728134874194,0.9810151527533133,0.9810151527533133,1.2818434179709701,0.7181565820290299,0.018984847246686698,0.6991717347823432,-0.0007799195360995159,-0.005507202044273601,0.005562153255641291,0.9889043935556232,0.01282890578427225,1.1562149260236085,-0.04351981772887228,0.09740960434017285,-0.029290577910851337,0.022945308439391854,0.9883819383386665,0.303793599253,0.2950008797315981,1,2.0680323082400736,0.005386501702251689,0.299397239492299,0.11181667717466584,0.0037770399237959384,3.3306690738754696e-16,1.5387896335906763e-08,0.0,5.888788345644534,337.40271865125806
Ramsey,Phi-minus,Phi,6,24.02,0.09307632695459904,0.1291995172983959,0.15923478862829543,0.9465048201319144,54.23073148234781,0.9728571669232673,0.9728571669232673,1.1320919555515627,0.8679080444484373,0.02714283307673271,0.8407652113717046,0.0018449662251273369,0.0003492618933256253,0.001877733804880238,0.9764699217987186,0.02402870907994869,1.0211912121329105,0.0580340378513813,-0.07503847173774578,0.04130689618772301,-0.11539790227178895,0.9834575292603498,0.1675015269089922,0.16107681011615144,1,1.995239808519984,0.006903040701878425,0.1642891685125718,0.13537994035747244,0.00618042305907654,2.220446049250313e-16,2.633889777717929e-09,0.0,7.229690127311501,414.23073148234784
Ramsey,Phi-minus,Phi,7,28.02,-0.0927808801771447,0.030725749501678112,0.09773619293222728,2.8217951650001547,161.67695360493062,0.9675372983438468,0.9675372983438468,1.0652734912760742,0.9347265087239259,0.03246270165615317,0.9022638070677728,0.008276276813295694,0.0034073428269941405,0.008950237037697066,0.9872140688774523,0.012371729347627565,0.9676048798519088,0.03906800411345368,0.051704003268414775,-0.062352435427382516,-0.06421897506540145,0.9735517056734669,0.1105074440259168,0.08712095641721698,1,1.959606918547552,0.009800298312773311,0.0988142002215669,0.033999329978430894,0.0032735804767527812,4.440892098500626e-16,8.121642862050947e-17,0.0,9.10498047217974,521.6769536049305
Ramsey,Phi-minus,Phi,8,32.02,0.03575213876581401,-0.08375859131531925,0.09106984707056828,-1.1673619375852442,-66.88491218784873,0.9724939251136899,0.9724939251136899,1.0635637721842581,0.9364362278157418,0.027506074886310072,0.9089301529294317,-0.0013133400431296835,0.011844651401539244,0.011917240825496205,0.994062576353794,0.005747899707011174,0.9680797681809556,0.05125640288400229,0.006546612698866888,-0.05016189307032735,0.016660310873160465,0.9751615791633713,0.10414883233807065,0.07932643586580436,1,1.9614148819194612,0.00916335017398256,0.0917376341019375,0.08448418836853996,0.000725597053220714,2.220446049250313e-16,1.6554964919393237e-07,0.0,11.399008676773928,653.1150878121513
Ramsey,Phi-minus,Phi,9,36.02,0.03833074370340553,-0.08914556320452954,0.09703698960658731,-1.164715768366889,-66.73329785975953,0.9253063920723584,0.9253063920723584,1.0223433816789458,0.9776566183210541,0.07469360792764157,0.9029630103934126,0.010900508570507034,-0.013107252873387445,0.017047614642014312,0.9758385368322751,0.021665332908108893,0.8966896068218918,-0.05572096368422488,0.020437917797095237,0.13238394521636013,0.006003944479746559,0.9360454182326766,0.11954099436853621,0.07885767237807023,1,1.8872954981443737,0.017140782716928055,0.09919933337330322,0.0914945999983146,0.0023490367937850504,4.440892098500626e-16,4.345209201271411e-07,0.0,11.401654845992283,653.2667021402405
Ramsey,Phi-minus,Phi,10,40.02,0.010065752712848024,-0.024355386974570264,0.026353448585664727,-1.1788887990136356,-67.54535269872768,0.9483534750037206,0.9483534750037206,0.9747069235893853,1.0252930764106147,0.05164652499627942,0.9736465514143353,0.005103999626063562,-0.002484405428914961,0.005676537898937971,0.9586855760637016,0.03881827231249758,0.9395815943688446,0.07053999554736717,-0.0370784650257056,0.16568424329434162,0.07036941189862102,0.9687309013233972,0.027141647986791376,0.02013370642887212,1,1.938222101034121,0.009128455959198636,0.023637677207831748,0.02138738895016035,0.0029679980244099145,4.440892098500626e-16,9.541605141908224e-10,0.0,11.387481815345536,652.4546473012723
Ramsey,Psi-plus,Psi,0,0.02,0.9515215074915025,0.10506183272523487,0.9573041146440805,0.10996911639442154,6.300766246183263,0.9670523628682208,-0.9670523628682208,1.9243564775123012,0.07564352248769868,0.03294763713177917,0.042695885355919505,0.012018324060368624,-0.0005755820685937191,0.012032099066153087,0.9960774634776935,0.010900545238761924,2.7789531535967447,-0.02594351016460576,0.062370550787697925,-0.018890328153649126,0.07543876059369033,0.9712164728822157,0.9694545169903508,0.9464933469845304,3,2.744524365139261,0.009041760006605096,0.9579739319874405,0.1109994376047727,0.0059376048795378306,6.661338147750939e-16,3.494010907423989e-21,0.0,0.10996911639442154,6.300766246183263
Ramsey,Psi-plus,Psi,1,4.02,0.7063534837648162,-0.612499927787236,0.9349285563967238,-0.7143549339958576,-40.92952279230913,0.9369530294837465,-0.9369530294837465,1.8718815858804703,0.12811841411952973,0.06304697051625352,0.06507144360327621,0.010450091499482062,-0.010786079717660546,0.015018119989641695,0.9928136416036466,0.019008437011793826,2.6450722276026877,0.07760290704512685,-0.07293273840897938,0.07800051850601394,0.03364331664466267,0.9664997288309508,0.9415046780921948,0.9080305297196233,3,2.698557232818892,0.0210069492399253,0.9247676039059091,0.5968750934719791,0.015624834315256964,2.220446049250313e-16,1.6263012168318873e-17,0.0,-0.7143549339958576,-40.92952279230913
Ramsey,Psi-plus,Psi,2,8.02,0.14193189164131711,-0.8310692488502733,0.8431018670655641,-1.401645972053272,-80.30839857016421,0.9356323566595028,-0.9356323566595028,1.778734223725067,0.22126577627493305,0.06436764334049716,0.15689813293443589,-0.005780759908058042,0.02550038113138209,0.026147401839577845,0.9860348085832891,0.03253306537575305,2.3295824887028487,-0.17186155973467393,-0.029689753972205055,-0.00747554537323999,-0.026304584122163896,0.9892365741003712,0.8269523924927277,0.8167883628673724,3,2.5787122825063564,0.03202239873729884,0.82187037768005,0.8095222392516869,0.021547009598586464,4.440892098500626e-16,-8.821848145653538e-19,0.0,-1.401645972053272,-80.30839857016421
Ramsey,Psi-plus,Psi,3,12.02,-0.4919856728111506,-0.3389158468862025,0.5974226757681971,-2.5383732996520507,-145.43807689875914,0.93432340231609,-0.93432340231609,1.531746078084287,0.4682539219157129,0.06567659768390999,0.4025773242318029,0.023968508561646007,0.015434776898295921,0.028508274949036592,0.9810090065755924,0.030718045286666655,1.6175059724462457,0.11348783061373685,0.04257536626482185,-0.0938030453575735,0.07484277504994036,0.9454343095295297,0.6262758251550438,0.5757069824459632,3,2.2680982719531437,0.020559916640840076,0.6009914038005035,0.3451677348632971,0.0062518879770945834,4.440892098500626e-16,3.3339138799665857e-09,0.0,-2.5383732996520507,-145.43807689875914
Ramsey,Psi-plus,Psi,4,16.02,-0.5878821134496919,0.08373392679969324,0.5938154172900639,3.0001110940266957,171.89370375810574,0.8641759811954136,-0.8641759811954136,1.4579913984854775,0.5420086015145223,0.1358240188045864,0.40618458270993607,0.03561571545187292,-0.0021963033496347484,0.035683370574434194,0.9811661911800895,0.027872264617185415,1.479905890714987,-0.032300052814530494,-0.12570605171494803,0.08907683065631003,-0.023359626211158356,0.8941866614545515,0.6105723764625812,0.5545606173292387,3,2.165519256365457,0.02867414646416015,0.5825664968959099,0.0,0.08373392679969324,0.0,4.767903581918501e-10,0.0,-3.2830742131528905,-188.10629624189426
Ramsey,Psi-plus,Psi,5,20.02,-0.17487120463058,0.3296054623841923,0.37312156067754565,2.058581889537188,117.94805405254712,0.9534135985964238,-0.9534135985964238,1.3265351592739694,0.6734648407260305,0.04658640140357617,0.6268784393224544,-0.0026521884629344405,-0.0168517248025446,0.017059153919922857,0.9629916227034799,0.045633950839840606,1.233070838913318,-0.09097915813187915,0.15059148698587366,0.08864282583959326,-0.07898966790082657,0.9740432825131281,0.3851488587324995,0.3687422939146268,1,2.0948507914330285,0.012345416244858983,0.3769455763235632,0.3339281798545205,0.004322717470328197,6.661338147750939e-16,6.908257985539137e-11,0.0,-4.224603417642398,-242.05194594745288
Ramsey,Psi-plus,Psi,6,24.02,0.17179277285142944,0.1914585111859879,0.2572335870556912,0.8394834754497136,48.09886011424285,0.9109549063546155,-0.9109549063546155,1.1681884934103066,0.8318115065896932,0.08904509364538449,0.7427664129443088,-0.0381775347499764,0.0004409334414112731,0.0381800809570306,0.9454481815428885,0.055517066200988285,1.0176941442316103,0.1515040762384432,-0.1087335256339867,0.09607798909508253,0.09270482368788488,0.9474982149742389,0.26519810810498856,0.22273580832406736,1,1.9678240814888248,0.026335202800181534,0.24396695821452796,0.17322563290825754,0.018232878277730347,6.661338147750939e-16,8.232538018491925e-12,0.0,-5.443701831729872,-311.9011398857571
Ramsey,Psi-plus,Psi,7,28.02,0.14449959410180713,-0.01880671239953793,0.14571830745265313,-0.12942312235862177,-7.415398682554268,0.8690269461758916,-0.8690269461758916,1.0147452536285448,0.9852547463714552,0.1309730538241084,0.8542816925473469,-0.004498051165611888,-0.028350476356430798,0.028705086203058235,0.9290927731851185,0.06087761961013747,0.8585531030436654,-0.0724149349774677,0.13049909653718544,0.06924818589172185,0.17933323007234458,0.8997151483914244,0.18844074727033863,0.11642954765375912,1,1.8384746541378334,0.03423313394403744,0.1524351474620489,0.04854216194391816,0.02973544954438023,2.220446049250313e-16,0.003983567741966905,0.0,-6.412608429538208,-367.41539868255427
Ramsey,Psi-plus,Psi,8,32.02,-0.015532816875423145,-0.1287180018133086,0.12965181213888355,-1.6908888717272477,-96.88079597560892,0.899752907435819,-0.899752907435819,1.0294047195747025,0.9705952804252974,0.10024709256418096,0.8703481878611165,-0.024398025522189126,0.007839452956662073,0.025626561845887748,0.9206613681959758,0.07266114541609091,0.9158356246370932,0.24750997828139576,0.036061615293070115,-0.03372911304040942,-0.08745525461122156,0.9419029747077099,0.14350880410674835,0.0897754644527762,1,1.9055455813172057,0.03196113564195433,0.11664213427976228,0.11560328321138923,0.013114718601919387,8.881784197001252e-16,5.647044632652406e-09,0.0,-7.974074178906834,-456.8807959756089
Ramsey,Psi-plus,Psi,9,36.02,0.000705845317649726,5.3767990665372356e-05,0.0007078902522766041,0.07602848733762645,4.356111447209816,0.9030380468713883,-0.9030380468713883,0.9037459371236649,1.096254062876335,0.09696195312861167,0.9992921097477234,-0.016420365637249947,-0.03225682490704233,0.0361957340130652,0.9845589024562953,0.012789368286664202,0.8282680846011745,-0.06615381152035732,0.023331632020999506,0.010424479009269686,0.07169201051111676,0.9084197928151124,0.041842786981087565,0.03592695089453676,1,1.8187658879587514,0.02724523443826507,0.038884868937812164,0.03887846209276263,0.03882469410209726,4.440892098500626e-16,5.364111913954679e-08,0.0,-6.20715681984196,-355.6438885527902
Ramsey,Psi-plus,Psi,10,40.02,-0.02495477875080778,-0.028629692553069207,0.03797894519579281,-2.2877200174838306,-131.0767017094184,0.8373992562517729,-0.8373992562517729,0.8753782014475657,1.1246217985524343,0.16260074374822708,0.9620210548042072,0.04772324590588694,0.020994683697670276,0.052137174293962044,0.9835384509623235,0.011784942423307031,0.7159072573506995,0.04682643583033812,-0.05564826979472638,-0.012909254497905587,0.029871033815018044,0.8409741982153337,0.09204537562857383,0.01404649821739574,1,1.691992852512715,0.027191273124912957,0.05304593692298479,0.04680951229756099,0.01817981974449178,4.440892098500626e-16,5.852460957751936e-09,0.0,-8.570905324663418,-491.07670170941844
Ramsey,Psi-minus,Psi,0,0.02,-0.9609464025654291,0.03784663707649695,0.9616914040072521,3.1022282452802727,177.74458554083478,0.9555178599681059,-0.9555178599681059,1.917209263975358,0.08279073602464193,0.0444821400318941,0.03830859599274794,0.009045925806071664,0.01840837370318496,0.020510899446027832,0.997403198446661,0.007192901384503367,2.769907995185412,0.061637684238071,-0.0064979513091627805,-0.03546956189574472,-0.0353834718733023,0.9965023869018937,0.9427149564251617,0.9424327557001329,3,2.743522185927328,0.022290844914901704,0.9425738560626473,0.0,0.03784663707649695,8.881784197001252e-16,1.8368647629370216e-13,0.0,3.1022282452802727,177.74458554083478
Ramsey,Psi-minus,Psi,1,4.02,-0.6881051760558841,0.5930804972011853,0.9084234747491416,2.4302282600861753,139.24182255635918,0.9649173568545671,-0.9649173568545671,1.8733408316037088,0.12665916839629132,0.03508264314543286,0.09157652525085835,0.0033038760672720047,-0.0007863989263867666,0.003396177312702472,0.980732027393328,0.05071812178593761,2.6322500462957503,-0.1551958324953967,0.03593552185354781,0.15647560284868106,0.028867478303010417,0.9857436092577925,0.9182686888024236,0.9040697972326289,3,2.6943703145837263,0.011675047991006679,0.9111692430175262,0.5972777043438274,0.0041972071426421564,2.220446049250313e-16,6.985215684690975e-14,0.0,2.4302282600861753,139.24182255635918
Ramsey,Psi-minus,Psi,2,8.02,-0.07639709309117897,0.8426483362847295,0.8461044465526728,1.661212213652033,95.18044871784629,0.883571388704253,-0.883571388704253,1.7296758352569257,0.2703241647430741,0.116428611295747,0.1538955534473272,-0.008648425737577112,-0.0449837865670597,0.04580760113397303,0.9799428318874772,0.04528443847997183,2.257768306369144,0.19863474127181527,0.023507220107052963,0.020257768972283263,-0.025865784265253988,0.982188094545782,0.8081630924666373,0.7999670426189007,3,2.5438718812807477,0.06089848795377887,0.804065067542769,0.8004274589303989,0.042220877354330555,1.1102230246251565e-16,3.921242450161154e-17,0.0,1.661212213652033,95.18044871784629
Ramsey,Psi-minus,Psi,3,12.02,0.4289576442020044,0.3492068630342608,0.5531275564547136,0.6832689726297311,39.148428403923354,0.9201358143216221,-0.9201358143216221,1.4732633707763356,0.5267366292236644,0.07986418567837794,0.44687244354528644,0.0018680863477164578,0.01409183149376042,0.014215113838835856,0.9986662706011311,0.0019479091373995731,1.4604980133538388,0.020694550570056,0.019117891042542023,0.020278985429478168,-0.018405835575635958,0.9208972784296385,0.5674478947895716,0.538933300728028,3,2.1633759827826804,0.009758686056520008,0.5531905977587999,0.34930670896706933,9.984593280853993e-05,2.220446049250313e-16,6.344417427734079e-08,0.0,0.6832689726297311,39.148428403923354
Ramsey,Psi-minus,Psi,4,16.02,0.5033651130797485,-0.1170110765632763,0.5167862508854941,-0.22840131355782614,-13.086431302107586,0.9375444976069642,-0.9375444976069642,1.4543307484924584,0.5456692515075416,0.06245550239303577,0.4832137491145059,-0.014136208559897057,0.005183717508405919,0.015056670271207405,0.9605905543493223,0.05797527564905404,1.4711010188507188,0.12589921663623627,0.11775204610575958,0.16430861423820764,-0.028432220897272487,0.970454681495525,0.5279169235348858,0.5006220648948657,3,2.2095054351516037,0.02006834750952698,0.5142694942148758,0.10534075951043909,0.01167031705283722,2.220446049250313e-16,4.655329074477681e-09,0.0,-0.22840131355782614,-13.086431302107586
Ramsey,Psi-minus,Psi,5,20.02,0.17303937178601778,-0.3144315906814015,0.35890089078537557,-1.067704101948462,-61.17493881045265,0.8524982184246499,-0.8524982184246499,1.2113991092100256,0.7886008907899745,0.1475017815753501,0.6410991092146244,-0.0022394380448449436,0.02628300814602913,0.026378241032353398,0.9766306428876408,0.023554618382908437,1.0079275296131827,0.03191536827679453,-0.09857064681160137,0.10637228045620367,0.010638138391299484,0.8620583203744981,0.385084957376527,0.3413100606319722,1,1.888316681200039,0.017778332898134335,0.36319750900424963,0.3193271149758384,0.004895524294436904,4.440892098500626e-16,0.018619315102241466,0.0,-1.067704101948462,-61.17493881045265
Ramsey,Psi-minus,Psi,6,24.02,-0.14644215854048198,-0.15125664547684953,0.2105323694800992,-2.3400235576833097,-134.07347381644138,0.8864542059231475,-0.8864542059231475,1.0969865754032466,0.9030134245967533,0.1135457940768525,0.7894676305199008,0.027428939770915983,0.01707991816150392,0.032312077329695287,0.9488362186588536,0.04715261407219566,0.9216014304688437,0.025088561861742173,0.16221483748201532,-0.08175442468192033,-0.106946706348519,0.9068939057569744,0.2553771110930478,0.18419393393777375,1,1.8843290850266794,0.030540958996366968,0.21978552251541078,0.16389133628528532,0.012634690808435795,1.1102230246251565e-15,6.445529810707063e-09,0.0,-2.3400235576833097,-134.07347381644138
