branch,branch_label,exact_flow_mean,exact_positive_fraction,n_events,seed,seed_flow_mean,seed_positive_fraction,sibling_flow_mean,sibling_positive_fraction,time_flow_mean,time_positive_fraction,topology_flow_mean,topology_positive_fraction
0,c2,0.0023914651296463828,0.5882352941176471,68,0,0.01189722159792124,0.5245901639344263,0.035141803955924804,0.5588235294117647,0.04586585000732955,0.6764705882352942,0.01894188196452267,0.5
0,c2,0.020849887291367792,0.5,90,1,0.030320377070017838,0.6111111111111112,-0.010881201842471315,0.4666666666666667,0.0017915392192789897,0.45555555555555555,0.027329108512006626,0.5777777777777777
0,c2,0.010828729711710125,0.541095890410959,146,2,0.05293138961054149,0.6335877862595419,0.016802028077919053,0.5342465753424658,0.07290048843257307,0.6506849315068494,0.033759731512181396,0.5958904109589042
0,c2,0.06539867795819931,0.631578947368421,57,3,0.0318873442390128,0.5370370370370371,-0.08352132776673618,0.47368421052631576,0.03780732590603477,0.5094339622641509,0.02668920138806685,0.42105263157894735
0,c2,0.018437895454877836,0.49324324324324326,148,4,0.03951426999042927,0.5608108108108109,-0.000996333642111782,0.4797297297297297,0.047597829537821566,0.5743243243243243,0.04157390362153338,0.527027027027027
0,c2,0.01812818745232355,0.5096774193548387,155,5,0.01599102686665096,0.5032258064516129,0.010313776062508492,0.47096774193548385,0.07209083418592474,0.6258064516129033,0.04134717333716299,0.5870967741935483
0,c2,0.012684540811358221,0.5188679245283019,106,6,0.05974126939314596,0.6105263157894737,-0.0014643544309171888,0.5377358490566038,0.03608431544637727,0.5943396226415094,0.007074539073828115,0.5
0,c2,-0.010171864590243149,0.46835443037974683,158,7,0.04837958429485314,0.610738255033557,0.010696196465900443,0.5189873417721519,0.021934572860223697,0.5443037974683544,0.04024966728563646,0.5822784810126582
0,c2,0.006849369878040647,0.504424778761062,113,8,0.028306881092543736,0.5575221238938053,0.005698063814121158,0.5398230088495575,0.040199226945191256,0.5663716814159292,0.06610992425390057,0.6460176991150443
0,c2,0.04204796484670004,0.5606060606060606,66,9,0.00824556034065348,0.5454545454545454,-0.0058209349233976195,0.4393939393939394,0.10435339341300456,0.6515151515151515,0.0362476961292546,0.5757575757575758
0,c2,0.02708741631925021,0.5714285714285714,63,10,0.05722785649913091,0.5079365079365079,0.03787254185674527,0.5714285714285714,0.03026914030200196,0.6031746031746031,0.013397337549315115,0.5079365079365079
0,c2,0.025153860714147172,0.5663716814159292,113,11,0.07147791614435445,0.6194690265486725,0.005921087839967939,0.5132743362831859,0.06217100678103973,0.6637168141592921,0.06059841478723387,0.584070796460177
0,c2,0.028110611333504832,0.55,140,12,0.0848498314179149,0.6097560975609756,0.016659594111860097,0.5357142857142857,0.06719483007087304,0.6214285714285714,0.07363825967670175,0.6285714285714286
0,c2,0.01012516114812768,0.5447761194029851,134,13,0.043477537603544225,0.5970149253731343,0.00895738046153273,0.5447761194029851,0.046473650973725446,0.6343283582089553,0.02107950253839922,0.5970149253731343
0,c2,-0.016415233343166098,0.487012987012987,154,14,0.05332605976078062,0.6168831168831169,0.008913840546689464,0.538961038961039,0.06777332430041727,0.6298701298701299,0.02350921537043647,0.5584415584415584
0,c2,0.01640432269988079,0.5692307692307692,130,15,0.027801835623664332,0.55,0.010297820452123975,0.5461538461538461,0.08206307864429001,0.6846153846153846,0.04429416201506217,0.6076923076923076
0,c2,0.034196851413595915,0.5934959349593496,123,16,0.10571432352044027,0.6666666666666666,0.012808000838072455,0.4959349593495935,0.01912514032568654,0.5853658536585366,0.02317674903182756,0.43902439024390244
0,c2,0.02096935969009744,0.5266666666666666,150,17,0.0721467652573747,0.64,0.019315453344913833,0.49333333333333335,0.06588635974439014,0.6333333333333333,0.06909778549378469,0.5933333333333334
0,c2,0.00804235653829955,0.5609756097560976,41,18,0.0007073551636833748,0.5,0.044047555745047075,0.5609756097560976,0.009649222931286323,0.5365853658536586,0.0022140006834769897,0.5609756097560976
0,c2,0.01144879643560577,0.5460526315789473,152,19,0.02853974520774013,0.5921052631578947,0.014228923193865414,0.506578947368421,0.051893836327424905,0.631578947368421,0.07175420041760638,0.6710526315789473
0,c2,0.008188973221385343,0.5373134328358209,134,20,0.03242427519821995,0.6016260162601627,0.017289008913267883,0.5373134328358209,0.1030618531560113,0.6940298507462687,0.05688399631444747,0.5895522388059702
0,c2,0.008330828797977738,0.5408163265306123,98,21,0.004384914445487941,0.5444444444444444,0.013880120285233562,0.5102040816326531,0.0651948937850132,0.6530612244897959,0.02863207889479257,0.46938775510204084
0,c2,0.02361100985329206,0.515625,128,22,0.06358033390763561,0.6015625,0.017635459038354374,0.53125,0.08492609750661162,0.6484375,0.0431298107530962,0.578125
0,c2,0.00017274738153900612,0.515625,128,23,0.003818544549109998,0.47368421052631576,0.005598255501885474,0.5078125,0.03301667336900106,0.5625,0.0725600230439558,0.6015625
0,c2,0.018523290267233226,0.5681818181818182,44,24,0.03628934237094124,0.5853658536585366,0.04070073829889307,0.6590909090909091,0.029459976699336286,0.5,0.007576898503451709,0.5
0,c2,0.01148908118120813,0.54,50,25,0.05781183989539812,0.56,0.016976895714901387,0.54,0.058635858884816525,0.64,0.020520955495953393,0.48
0,c2,0.0035387988425271836,0.5165562913907285,151,26,0.07860445770959609,0.6204379562043796,0.003615877087575992,0.5099337748344371,0.08223997177347653,0.6556291390728477,0.0760123658011665,0.6291390728476821
0,c2,0.07172442176849486,0.5816326530612245,98,27,0.05302056596843653,0.6352941176470588,-0.22625887853979193,0.40816326530612246,0.09282811276941773,0.5204081632653061,0.09701332416600011,0.6122448979591837
0,c2,0.0017054314730755645,0.5522388059701493,134,28,0.06100788061769415,0.6194029850746269,0.010696012903643928,0.5373134328358209,0.07321175620128635,0.664179104477612,0.10489731434422274,0.6492537313432836
0,c2,0.02417616185602263,0.5555555555555556,144,29,0.03185826642760708,0.5486111111111112,0.004687781510607822,0.5069444444444444,0.10572241801938698,0.6875,0.038389356477340444,0.5694444444444444
0,c2,0.003661950718373769,0.5066666666666667,150,30,0.009073023437075965,0.5522388059701493,0.014815925180453628,0.5133333333333333,0.08346914125914112,0.66,0.020044498717394266,0.5533333333333333
0,c2,0.02137985271692587,0.556390977443609,133,31,0.05194554571899672,0.6090225563909775,0.030619588283775596,0.5263157894736842,0.09587133871916878,0.6992481203007519,0.06793066276603067,0.6466165413533834
0,c2,0.012306834513926881,0.5478260869565217,115,32,0.05362823458831342,0.591304347826087,0.0046614358650263225,0.5043478260869565,0.06031900348043173,0.6434782608695652,0.048452874060024055,0.5739130434782609
0,c2,0.02169129603452591,0.6181818181818182,55,33,0.0390064327415756,0.5818181818181818,0.03705127728019568,0.5636363636363636,0.043702028918764665,0.6909090909090909,0.004785787631340825,0.4727272727272727
0,c2,0.01856217471011616,0.5555555555555556,99,34,0.04624344291300694,0.5955056179775281,0.006071048923898634,0.494949494949495,0.06606619226726385,0.6565656565656566,0.029128552430742312,0.494949494949495
