split,base_id,family,omega,t1,tphi,rotation_slope,rotation_score,relaxation_score,ridge_coherence,rotating_label,relaxing_label,ridge_u_label,rotation_threshold,relaxation_threshold,ridge_threshold,predicted_family
development,D0032,T2,1.5111272505681663,1.96968558800113,2.4798889675796625,-0.010060206776772622,0.010060206776772622,0.050901908176348945,0.2784640684251599,0,0,0,0.6814251366291233,0.3549819438467047,0.6324520036139974,T2
development,D0032,T1,1.5111272505681663,1.96968558800113,2.4798889675796625,-0.003101556979288031,0.003101556979288031,0.7598081869801105,0.9634055736311495,0,1,,0.6814251366291233,0.3549819438467047,0.6324520036139974,T1
development,D0032,C,1.5111272505681663,1.96968558800113,2.4798889675796625,1.5735285425195824,1.5735285425195824,0.7402662987044689,0.8453514974840117,1,1,,0.6814251366291233,0.3549819438467047,0.6324520036139974,C
development,D0033,U,1.3103165491676267,2.192928307468056,1.8491797840650723,1.334177331499822,1.334177331499822,0.012274576084820143,0.9949973938430485,1,0,1,0.6814251366291233,0.3549819438467047,0.6324520036139974,U
development,D0033,T2,1.3103165491676267,2.192928307468056,1.8491797840650723,-0.046228638573386126,0.046228638573386126,-0.08395403507955863,0.18595807480559928,0,0,0,0.6814251366291233,0.3549819438467047,0.6324520036139974,T2
development,D0033,T1,1.3103165491676267,2.192928307468056,1.8491797840650723,0.007230266684438665,0.007230266684438665,0.7272098967593681,0.9376239945549744,0,1,,0.6814251366291233,0.3549819438467047,0.6324520036139974,T1
development,D0033,C,1.3103165491676267,2.192928307468056,1.8491797840650723,1.332795163518869,1.332795163518869,0.6719241238244433,0.8114083317705348,1,1,,0.6814251366291233,0.3549819438467047,0.6324520036139974,C
development,D0034,U,1.4701728386938362,2.5047758519614987,1.4339307864551127,1.4726962980610558,1.4726962980610558,-0.020832136715504712,0.9787966591780621,1,0,1,0.6814251366291233,0.3549819438467047,0.6324520036139974,U
development,D0034,T2,1.4701728386938362,2.5047758519614987,1.4339307864551127,-0.04645463537436624,0.04645463537436624,0.09170109308019428,0.1742535849326048,0,0,0,0.6814251366291233,0.3549819438467047,0.6324520036139974,T2
development,D0034,T1,1.4701728386938362,2.5047758519614987,1.4339307864551127,-0.0018795596948037296,0.0018795596948037296,0.7306306392836702,0.9337573705012014,0,1,,0.6814251366291233,0.3549819438467047,0.6324520036139974,T1
development,D0034,C,1.4701728386938362,2.5047758519614987,1.4339307864551127,1.3321077866769824,1.3321077866769824,0.7265814349151805,0.7741978280683539,1,1,,0.6814251366291233,0.3549819438467047,0.6324520036139974,C
development,D0035,U,-0.9698570605891527,2.945994763438965,1.0216608112217023,-0.9770673376787357,0.9770673376787357,-0.05744258886826212,0.9881885318261172,1,0,1,0.6814251366291233,0.3549819438467047,0.6324520036139974,U
development,D0035,T2,-0.9698570605891527,2.945994763438965,1.0216608112217023,-0.07175477398703026,0.07175477398703026,0.041013242994778196,0.16021234616666757,0,0,0,0.6814251366291233,0.3549819438467047,0.6324520036139974,T2
development,D0035,T1,-0.9698570605891527,2.945994763438965,1.0216608112217023,0.03227995663758439,0.03227995663758439,0.6738570345941619,0.8972699457779238,0,1,,0.6814251366291233,0.3549819438467047,0.6324520036139974,T1
development,D0035,C,-0.9698570605891527,2.945994763438965,1.0216608112217023,-0.9593430592915823,0.9593430592915823,0.6542907054729833,0.73549796501301,1,1,,0.6814251366291233,0.3549819438467047,0.6324520036139974,C
development,D0036,U,0.963226331262185,2.5545697887079752,1.5808237136263112,0.9677487441156785,0.9677487441156785,0.005317595798146392,0.9972537683947564,1,0,1,0.6814251366291233,0.3549819438467047,0.6324520036139974,U
development,D0036,T2,0.963226331262185,2.5545697887079752,1.5808237136263112,0.037949036946925856,0.037949036946925856,-0.019307112519636044,0.15343988569075623,0,0,0,0.6814251366291233,0.3549819438467047,0.6324520036139974,T2
development,D0036,T1,0.963226331262185,2.5545697887079752,1.5808237136263112,0.009556435438221973,0.009556435438221973,0.7253929406674442,0.946545025071977,0,1,,0.6814251366291233,0.3549819438467047,0.6324520036139974,T1
development,D0036,C,0.963226331262185,2.5545697887079752,1.5808237136263112,0.8552645466123461,0.8552645466123461,0.7516072885798138,0.8079448583588802,1,1,,0.6814251366291233,0.3549819438467047,0.6324520036139974,C
development,D0037,U,-1.513647703903186,1.7872715554167007,1.4807699342702114,-1.5098826083486774,1.5098826083486774,0.023149524119534876,0.9880259659820612,1,0,1,0.6814251366291233,0.3549819438467047,0.6324520036139974,U
development,D0037,T2,-1.513647703903186,1.7872715554167007,1.4807699342702114,0.03958058304517189,0.03958058304517189,-0.05375445312954162,0.13778266395515823,0,0,0,0.6814251366291233,0.3549819438467047,0.6324520036139974,T2
development,D0037,T1,-1.513647703903186,1.7872715554167007,1.4807699342702114,0.007385870677478386,0.007385870677478386,0.8001362292963894,0.9445127958498589,0,1,,0.6814251366291233,0.3549819438467047,0.6324520036139974,T1
development,D0037,C,-1.513647703903186,1.7872715554167007,1.4807699342702114,-0.35643995105987636,0.35643995105987636,0.7909329347834101,0.888990584542737,1,1,,0.6814251366291233,0.3549819438467047,0.6324520036139974,T1
development,D0038,U,-1.5477365339955877,2.0482833148984456,2.1030963057162033,-1.5573905904131349,1.5573905904131349,0.061722522857231676,0.9965042103046746,1,0,1,0.6814251366291233,0.3549819438467047,0.6324520036139974,U
development,D0038,T2,-1.5477365339955877,2.0482833148984456,2.1030963057162033,0.01889807669619871,0.01889807669619871,-0.025392530952784848,0.2010916008577866,0,0,0,0.6814251366291233,0.3549819438467047,0.6324520036139974,T2
development,D0038,T1,-1.5477365339955877,2.0482833148984456,2.1030963057162033,0.006304817542435745,0.006304817542435745,0.6869091875260684,0.9457827941241799,0,1,,0.6814251366291233,0.3549819438467047,0.6324520036139974,T1
development,D0038,C,-1.5477365339955877,2.0482833148984456,2.1030963057162033,-1.5521069800224576,1.5521069800224576,0.771484375,0.8861371439192243,1,1,,0.6814251366291233,0.3549819438467047,0.6324520036139974,C
development,D0039,U,1.1473478339171481,2.3239547322581724,1.4254094997137425,1.14497703392997,1.14497703392997,0.09877466882062755,0.9994034839007357,1,0,1,0.6814251366291233,0.3549819438467047,0.6324520036139974,U
development,D0039,T2,1.1473478339171481,2.3239547322581724,1.4254094997137425,-0.07797052596197848,0.07797052596197848,-0.02929806600261091,0.10100879788081667,0,0,0,0.6814251366291233,0.3549819438467047,0.6324520036139974,T2
development,D0039,T1,1.1473478339171481,2.3239547322581724,1.4254094997137425,-0.002290455891584057,0.002290455891584057,0.7066683664984755,0.9344374202867087,0,1,,0.6814251366291233,0.3549819438467047,0.6324520036139974,T1
development,D0039,C,1.1473478339171481,2.3239547322581724,1.4254094997137425,1.132766412313803,1.132766412313803,0.6952405845981566,0.8142669801861318,1,1,,0.6814251366291233,0.3549819438467047,0.6324520036139974,C
development,D0040,U,0.8967632207554913,2.1785390697218254,1.5223239498063488,0.9101634409643992,0.9101634409643992,0.036943588621455095,0.9979383201707517,1,0,1,0.6814251366291233,0.3549819438467047,0.6324520036139974,U
development,D0040,T2,0.8967632207554913,2.1785390697218254,1.5223239498063488,0.014162177474811887,0.014162177474811887,-0.001170297568579573,0.12603869377770083,0,0,0,0.6814251366291233,0.3549819438467047,0.6324520036139974,T2
development,D0040,T1,0.8967632207554913,2.1785390697218254,1.5223239498063488,0.015789639916222644,0.015789639916222644,0.7244269977199114,0.9549830809789668,0,1,,0.6814251366291233,0.3549819438467047,0.6324520036139974,T1
development,D0040,C,0.8967632207554913,2.1785390697218254,1.5223239498063488,0.9360601197248645,0.9360601197248645,0.7422178399204413,0.8476604087985955,1,1,,0.6814251366291233,0.3549819438467047,0.6324520036139974,C
development,D0041,U,1.2882186958022592,2.189355987024916,1.0041869079450616,1.287815125391031,1.287815125391031,-0.08116021994679173,0.9768397030881155,1,0,1,0.6814251366291233,0.3549819438467047,0.6324520036139974,U
development,D0041,T2,1.2882186958022592,2.189355987024916,1.0041869079450616,0.630922797561664,0.630922797561664,-0.015626191002610906,0.16201826422786225,0,0,0,0.6814251366291233,0.3549819438467047,0.6324520036139974,T2
development,D0041,T1,1.2882186958022592,2.189355987024916,1.0041869079450616,-0.005092676507633464,0.005092676507633464,0.7381139523441902,0.9141288403373723,0,1,,0.6814251366291233,0.3549819438467047,0.6324520036139974,T1
development,D0041,C,1.2882186958022592,2.189355987024916,1.0041869079450616,1.3312785020237208,1.3312785020237208,0.744116891729291,0.8252938944458283,1,1,,0.6814251366291233,0.3549819438467047,0.6324520036139974,C
development,D0042,U,1.569385524137198,2.9032703597391327,1.3594922446101636,1.5599648353745035,1.5599648353745035,-0.00014495217635249538,0.9977364636200389,1,0,1,0.6814251366291233,0.3549819438467047,0.6324520036139974,U
development,D0042,T2,1.569385524137198,2.9032703597391327,1.3594922446101636,-0.0641484018585053,0.0641484018585053,-0.05249228950586966,0.15315587894106278,0,0,0,0.6814251366291233,0.3549819438467047,0.6324520036139974,T2
development,D0042,T1,1.569385524137198,2.9032703597391327,1.3594922446101636,0.00357842793199335,0.00357842793199335,0.5996186512494996,0.8971790014196624,0,1,,0.6814251366291233,0.3549819438467047,0.6324520036139974,T1
development,D0042,C,1.569385524137198,2.9032703597391327,1.3594922446101636,1.6193137497284058,1.6193137497284058,0.7167249595981566,0.7854507204438246,1,1,,0.6814251366291233,0.3549819438467047,0.6324520036139974,C
development,D0043,U,-1.1078180305783403,2.3191798705725346,2.1006529503960216,-1.0968577456317965,1.0968577456317965,0.10988815292546579,0.9954313543747938,1,0,1,0.6814251366291233,0.3549819438467047,0.6324520036139974,U
development,D0043,T2,-1.1078180305783403,2.3191798705725346,2.1006529503960216,-0.049109684025324424,0.049109684025324424,0.01581960015110119,0.26995387680704175,0,0,0,0.6814251366291233,0.3549819438467047,0.6324520036139974,T2
development,D0043,T1,-1.1078180305783403,2.3191798705725346,2.1006529503960216,-0.008972434932981018,0.008972434932981018,0.7205627542249666,0.9501777146343153,0,1,,0.6814251366291233,0.3549819438467047,0.6324520036139974,T1
development,D0043,C,-1.1078180305783403,2.3191798705725346,2.1006529503960216,-1.125696998717942,1.125696998717942,0.7069705764680587,0.7882514215865601,1,1,,0.6814251366291233,0.3549819438467047,0.6324520036139974,C
development,D0044,U,0.8647906893383613,2.67575407184019,1.5060222607844331,0.8567306134016883,0.8567306134016883,0.07869887217758174,0.9919236576430699,1,0,1,0.6814251366291233,0.3549819438467047,0.6324520036139974,U
development,D0044,T2,0.8647906893383613,2.67575407184019,1.5060222607844331,0.048061880181676155,0.048061880181676155,0.05035478715487836,0.13056527855822125,0,0,0,0.6814251366291233,0.3549819438467047,0.6324520036139974,T2
development,D0044,T1,0.8647906893383613,2.67575407184019,1.5060222607844331,-0.003861886526413025,0.003861886526413025,0.675827714727435,0.9156670473915036,0,1,,0.6814251366291233,0.3549819438467047,0.6324520036139974,T1
development,D0044,C,0.8647906893383613,2.67575407184019,1.5060222607844331,0.836230705758583,0.836230705758583,0.7443839562547385,0.7821107774667302,1,1,,0.6814251366291233,0.3549819438467047,0.6324520036139974,C
development,D0045,U,-1.5835729763638584,2.723429958872461,1.2349312856059385,-1.5865332471300528,1.5865332471300528,0.013088868736448052,0.9737347979646089,1,0,1,0.6814251366291233,0.3549819438467047,0.6324520036139974,U
development,D0045,T2,-1.5835729763638584,2.723429958872461,1.2349312856059385,-0.0041285895831616876,0.0041285895831616876,-0.023450332324687198,0.17258138688622116,0,0,0,0.6814251366291233,0.3549819438467047,0.6324520036139974,T2
development,D0045,T1,-1.5835729763638584,2.723429958872461,1.2349312856059385,-0.016833514774462374,0.016833514774462374,0.6605832384262189,0.9005012685699809,0,1,,0.6814251366291233,0.3549819438467047,0.6324520036139974,T1
development,D0045,C,-1.5835729763638584,2.723429958872461,1.2349312856059385,-1.607365872979881,1.607365872979881,0.6720323134564065,0.7770124024934657,1,1,,0.6814251366291233,0.3549819438467047,0.6324520036139974,C
development,D0046,U,0.9044577848555205,2.0566242624465163,2.1700646308458342,0.9028315452854832,0.9028315452854832,0.004245055024681572,0.9940657879756437,1,0,1,0.6814251366291233,0.3549819438467047,0.6324520036139974,U
development,D0046,T2,0.9044577848555205,2.0566242624465163,2.1700646308458342,-0.036683240920897774,0.036683240920897774,-0.000205308887831792,0.21760051891649665,0,0,0,0.6814251366291233,0.3549819438467047,0.6324520036139974,T2
development,D0046,T1,0.9044577848555205,2.0566242624465163,2.1700646308458342,0.012913379742997574,0.012913379742997574,0.7946945839499484,0.9244306021876665,0,1,,0.6814251366291233,0.3549819438467047,0.6324520036139974,T1
development,D0046,C,0.9044577848555205,2.0566242624465163,2.1700646308458342,0.8886256691021661,0.8886256691021661,0.7256670410680416,0.847641092976947,1,1,,0.6814251366291233,0.3549819438467047,0.6324520036139974,C
development,D0047,U,-1.2847695825388519,2.889432484099693,2.375555877011662,-1.287856594762636,1.287856594762636,0.042348373600418,0.9907087001816067,1,0,1,0.6814251366291233,0.3549819438467047,0.6324520036139974,U
development,D0047,T2,-1.2847695825388519,2.889432484099693,2.375555877011662,0.014266478019271125,0.014266478019271125,0.02141102563099062,0.2161533624809039,0,0,0,0.6814251366291233,0.3549819438467047,0.6324520036139974,T2
development,D0047,T1,-1.2847695825388519,2.889432484099693,2.375555877011662,0.010515308360425975,0.010515308360425975,0.6563632450935716,0.8735944704945431,0,1,,0.6814251366291233,0.3549819438467047,0.6324520036139974,T1
development,D0047,C,-1.2847695825388519,2.889432484099693,2.375555877011662,-1.2842507658159084,1.2842507658159084,0.5859244921588185,0.7174599953774816,1,1,,0.6814251366291233,0.3549819438467047,0.6324520036139974,C
development,D0048,U,1.1938953015859144,2.6389404439019737,1.1354838851636095,1.2068584193165883,1.2068584193165883,0.03166258381250186,0.9950940676228558,1,0,1,0.6814251366291233,0.3549819438467047,0.6324520036139974,U
development,D0048,T2,1.1938953015859144,2.6389404439019737,1.1354838851636095,0.013919878275163246,0.013919878275163246,-0.07421494088159039,0.13825121817589103,0,0,0,0.6814251366291233,0.3549819438467047,0.6324520036139974,T2
development,D0048,T1,1.1938953015859144,2.6389404439019737,1.1354838851636095,-0.0004977397987362352,0.0004977397987362352,0.6080405666128181,0.912102477152495,0,1,,0.6814251366291233,0.3549819438467047,0.6324520036139974,T1
development,D0048,C,1.1938953015859144,2.6389404439019737,1.1354838851636095,1.0872866825540826,1.0872866825540826,0.685546875,0.7357225765233735,1,1,,0.6814251366291233,0.3549819438467047,0.6324520036139974,C
development,D0049,U,-1.2948655377147604,2.3759710990209757,1.7228759027680278,-1.2907203161491432,1.2907203161491432,-0.0037296830024716662,0.9945692713441745,1,0,1,0.6814251366291233,0.3549819438467047,0.6324520036139974,U
development,D0049,T2,-1.2948655377147604,2.3759710990209757,1.7228759027680278,-0.058313998294043344,0.058313998294043344,-0.031354398004996495,0.15791382905269838,0,0,0,0.6814251366291233,0.3549819438467047,0.6324520036139974,T2
development,D0049,T1,-1.2948655377147604,2.3759710990209757,1.7228759027680278,-0.011829058442146758,0.011829058442146758,0.7337330818529393,0.8913490144219387,0,1,,0.6814251366291233,0.3549819438467047,0.6324520036139974,T1
development,D0049,C,-1.2948655377147604,2.3759710990209757,1.7228759027680278,-1.354313566571343,1.354313566571343,0.668165996788246,0.8108301918559089,1,1,,0.6814251366291233,0.3549819438467047,0.6324520036139974,C
development,D0050,U,1.1869581950792245,2.557575407428572,2.182983069120112,1.177492942830284,1.177492942830284,0.04816165241078887,0.9918385218087111,1,0,1,0.6814251366291233,0.3549819438467047,0.6324520036139974,U
development,D0050,T2,1.1869581950792245,2.557575407428572,2.182983069120112,0.028665938677211313,0.028665938677211313,0.005778323910704354,0.20751804666261506,0,0,0,0.6814251366291233,0.3549819438467047,0.6324520036139974,T2
development,D0050,T1,1.1869581950792245,2.557575407428572,2.182983069120112,-0.015431522551592183,0.015431522551592183,0.6600723620584346,0.8949104224189033,0,1,,0.6814251366291233,0.3549819438467047,0.6324520036139974,T1
development,D0050,C,1.1869581950792245,2.557575407428572,2.182983069120112,1.1432837961321405,1.1432837961321405,0.6485008312399826,0.7863396454332845,1,1,,0.6814251366291233,0.3549819438467047,0.6324520036139974,C
development,D0051,U,1.4677528780757771,2.2241874902489873,1.9749944734745868,1.4734297995197059,1.4734297995197059,-0.016095092616191256,0.9927048147004565,1,0,1,0.6814251366291233,0.3549819438467047,0.6324520036139974,U
development,D0051,T2,1.4677528780757771,2.2241874902489873,1.9749944734745868,-0.020421496821782036,0.020421496821782036,-0.04280807242618565,0.15814219594157836,0,0,0,0.6814251366291233,0.3549819438467047,0.6324520036139974,T2
development,D0051,T1,1.4677528780757771,2.2241874902489873,1.9749944734745868,0.001347856793879753,0.001347856793879753,0.6875012039671113,0.9212104943949206,0,1,,0.6814251366291233,0.3549819438467047,0.6324520036139974,T1
development,D0051,C,1.4677528780757771,2.2241874902489873,1.9749944734745868,1.5023404470588664,1.5023404470588664,0.6759186525355165,0.8075989591962873,1,1,,0.6814251366291233,0.3549819438467047,0.6324520036139974,C
development,D0052,U,-1.3353815414296917,2.9224018081375354,1.0521640789438749,-1.3483204650756286,1.3483204650756286,0.06169604923446726,0.9683803520584522,1,0,1,0.6814251366291233,0.3549819438467047,0.6324520036139974,U
development,D0052,T2,-1.3353815414296917,2.9224018081375354,1.0521640789438749,-0.011521593027821925,0.011521593027821925,0.04488196395248199,0.10558245160805904,0,0,0,0.6814251366291233,0.3549819438467047,0.6324520036139974,T2
development,D0052,T1,-1.3353815414296917,2.9224018081375354,1.0521640789438749,-0.0010895304753903471,0.0010895304753903471,0.7057287103282996,0.8956384962167203,0,1,,0.6814251366291233,0.3549819438467047,0.6324520036139974,T1
development,D0052,C,-1.3353815414296917,2.9224018081375354,1.0521640789438749,-1.1660785957362068,1.1660785957362068,0.6779298113322065,0.7115837813058559,1,1,,0.6814251366291233,0.3549819438467047,0.6324520036139974,C
development,D0053,U,-1.140446876859138,2.079214334771446,1.6909017668682027,-1.1319462796814117,1.1319462796814117,0.014274955301092351,0.9879607637449841,1,0,1,0.6814251366291233,0.3549819438467047,0.6324520036139974,U
development,D0053,T2,-1.140446876859138,2.079214334771446,1.6909017668682027,0.044721859052351626,0.044721859052351626,0.034743958494206875,0.14511480224647214,0,0,0,0.6814251366291233,0.3549819438467047,0.6324520036139974,T2
development,D0053,T1,-1.140446876859138,2.079214334771446,1.6909017668682027,-0.019939488765546125,0.019939488765546125,0.7855783853744237,0.9159144281627474,0,1,,0.6814251366291233,0.3549819438467047,0.6324520036139974,T1
development,D0053,C,-1.140446876859138,2.079214334771446,1.6909017668682027,-1.206490619209683,1.206490619209683,0.7578707741955033,0.8524104178988898,1,1,,0.6814251366291233,0.3549819438467047,0.6324520036139974,C
development,D0054,U,-1.4780895557576725,2.068280441872452,2.1040087631824353,-1.4752931726660377,1.4752931726660377,0.0067058840467988795,0.9599781323490092,1,0,1,0.6814251366291233,0.3549819438467047,0.6324520036139974,U
development,D0054,T2,-1.4780895557576725,2.068280441872452,2.1040087631824353,0.07218161913726429,0.07218161913726429,-0.005891401703914098,0.2332769021538384,0,0,0,0.6814251366291233,0.3549819438467047,0.6324520036139974,T2
development,D0054,T1,-1.4780895557576725,2.068280441872452,2.1040087631824353,0.005654502409404817,0.005654502409404817,0.7206849625866218,0.9077909866144653,0,1,,0.6814251366291233,0.3549819438467047,0.6324520036139974,T1
development,D0054,C,-1.4780895557576725,2.068280441872452,2.1040087631824353,-1.4825979800762608,1.4825979800762608,0.7207019339973891,0.8282778404915292,1,1,,0.6814251366291233,0.3549819438467047,0.6324520036139974,C
development,D0055,U,-1.1342173472596384,2.5987516092762277,1.2486534579524842,-1.1446934021304618,1.1446934021304618,0.0026344996047405417,0.9805702494185216,1,0,1,0.6814251366291233,0.3549819438467047,0.6324520036139974,U
development,D0055,T2,-1.1342173472596384,2.5987516092762277,1.2486534579524842,0.08777355309606208,0.08777355309606208,0.05477019021658988,0.12579958869897936,0,0,0,0.6814251366291233,0.3549819438467047,0.6324520036139974,T2
development,D0055,T1,-1.1342173472596384,2.5987516092762277,1.2486534579524842,-0.021607863335536232,0.021607863335536232,0.7031117213834138,0.9069424661956831,0,1,,0.6814251366291233,0.3549819438467047,0.6324520036139974,T1
development,D0055,C,-1.1342173472596384,2.5987516092762277,1.2486534579524842,-1.1242989710837428,1.1242989710837428,0.6855471133749322,0.7624282933938896,1,1,,0.6814251366291233,0.3549819438467047,0.6324520036139974,C
development,D0056,U,-1.156665530902704,2.6631917274786314,1.1818227400775079,-1.157162447558376,1.157162447558376,-0.06119163812600039,0.9589929706394055,1,0,1,0.6814251366291233,0.3549819438467047,0.6324520036139974,U
development,D0056,T2,-1.156665530902704,2.6631917274786314,1.1818227400775079,-0.4845603250393284,0.4845603250393284,-0.011718988374932234,0.12995412380260063,0,0,0,0.6814251366291233,0.3549819438467047,0.6324520036139974,T2
development,D0056,T1,-1.156665530902704,2.6631917274786314,1.1818227400775079,-0.006707738386108539,0.006707738386108539,0.7209698165424162,0.9234213023168001,0,1,,0.6814251366291233,0.3549819438467047,0.6324520036139974,T1
development,D0056,C,-1.156665530902704,2.6631917274786314,1.1818227400775079,-1.0784514460800059,1.0784514460800059,0.6738374012494996,0.7548582105705783,1,1,,0.6814251366291233,0.3549819438467047,0.6324520036139974,C
development,D0057,U,-1.382261845063728,2.6208208383106903,1.8461846509466073,-1.3767315850272923,1.3767315850272923,0.051690693563319706,0.9959361373469744,1,0,1,0.6814251366291233,0.3549819438467047,0.6324520036139974,U
development,D0057,T2,-1.382261845063728,2.6208208383106903,1.8461846509466073,-0.0022129911377718305,0.0022129911377718305,-0.05874413848524568,0.20775155769913284,0,0,0,0.6814251366291233,0.3549819438467047,0.6324520036139974,T2
development,D0057,T1,-1.382261845063728,2.6208208383106903,1.8461846509466073,0.0048503825122963445,0.0048503825122963445,0.6516747989724798,0.9262453926599328,0,1,,0.6814251366291233,0.3549819438467047,0.6324520036139974,T1
development,D0057,C,-1.382261845063728,2.6208208383106903,1.8461846509466073,-1.25865821715709,1.25865821715709,0.6562689349151805,0.8059769541849522,1,1,,0.6814251366291233,0.3549819438467047,0.6324520036139974,C
development,D0058,U,-1.0467070148191358,2.940998771827969,1.1502142437704703,-1.039620488058414,1.039620488058414,0.008341883440958618,0.9673218653672934,1,0,1,0.6814251366291233,0.3549819438467047,0.6324520036139974,U
development,D0058,T2,-1.0467070148191358,2.940998771827969,1.1502142437704703,0.0186253752905975,0.0186253752905975,-0.03929893901984094,0.14319141411734332,0,0,0,0.6814251366291233,0.3549819438467047,0.6324520036139974,T2
development,D0058,T1,-1.0467070148191358,2.940998771827969,1.1502142437704703,-0.006150256051357121,0.006150256051357121,0.5519214402672237,0.8842220554988676,0,1,,0.6814251366291233,0.3549819438467047,0.6324520036139974,T1
development,D0058,C,-1.0467070148191358,2.940998771827969,1.1502142437704703,-1.361544538989819,1.361544538989819,0.6308475621119157,0.7165961821193633,1,1,,0.6814251366291233,0.3549819438467047,0.6324520036139974,C
development,D0059,U,0.9516353486933071,2.131266826768072,2.482225147537186,0.964442778996794,0.964442778996794,-0.011645440755265867,0.9846935853032059,1,0,1,0.6814251366291233,0.3549819438467047,0.6324520036139974,U
development,D0059,T2,0.9516353486933071,2.131266826768072,2.482225147537186,-0.026965903417391215,0.026965903417391215,0.025329364328464377,0.28230836479969956,0,0,0,0.6814251366291233,0.3549819438467047,0.6324520036139974,T2
development,D0059,T1,0.9516353486933071,2.131266826768072,2.482225147537186,-0.010900864558200555,0.010900864558200555,0.6943859244439283,0.9344472497605104,0,1,,0.6814251366291233,0.3549819438467047,0.6324520036139974,T1
development,D0059,C,0.9516353486933071,2.131266826768072,2.482225147537186,1.0147528141745474,1.0147528141745474,0.6914050589973891,0.8358174219984871,1,1,,0.6814251366291233,0.3549819438467047,0.6324520036139974,C
development,D0060,U,1.4909307998833001,2.15717372438164,1.3147858699176085,1.4917936072329077,1.4917936072329077,-0.022218075434603735,0.9824948263161877,1,0,1,0.6814251366291233,0.3549819438467047,0.6324520036139974,U
development,D0060,T2,1.4909307998833001,2.15717372438164,1.3147858699176085,0.17720394291419447,0.17720394291419447,0.027349641785364656,0.1406810893882396,0,0,0,0.6814251366291233,0.3549819438467047,0.6324520036139974,T2
development,D0060,T1,1.4909307998833001,2.15717372438164,1.3147858699176085,-0.0016407477328909863,0.0016407477328909863,0.7170767439127762,0.9232209757754667,0,1,,0.6814251366291233,0.3549819438467047,0.6324520036139974,T1
development,D0060,C,1.4909307998833001,2.15717372438164,1.3147858699176085,1.3058083780906373,1.3058083780906373,0.720703125,0.8203509724583843,1,1,,0.6814251366291233,0.3549819438467047,0.6324520036139974,C
development,D0061,U,-0.9371660719867279,1.6265815317208463,2.2002546806882926,-0.9453655063813751,0.9453655063813751,0.02056607169623681,0.9792881538437379,1,0,1,0.6814251366291233,0.3549819438467047,0.6324520036139974,U
development,D0061,T2,-0.9371660719867279,1.6265815317208463,2.2002546806882926,-0.026095493457602512,0.026095493457602512,-0.0940326869225276,0.21772968704200463,0,0,0,0.6814251366291233,0.3549819438467047,0.6324520036139974,T2
development,D0061,T1,-0.9371660719867279,1.6265815317208463,2.2002546806882926,-0.02531408459431933,0.02531408459431933,0.7372464611931446,0.9555441575935975,0,1,,0.6814251366291233,0.3549819438467047,0.6324520036139974,T1
development,D0061,C,-0.9371660719867279,1.6265815317208463,2.2002546806882926,-1.0281564302399688,1.0281564302399688,0.7810652253900167,0.918015303398708,1,1,,0.6814251366291233,0.3549819438467047,0.6324520036139974,C
development,D0062,U,0.8794344974849466,2.9644179318687627,2.449528837058545,0.8775525798971414,0.8775525798971414,-0.0030944691239676234,0.9984337914791013,1,0,1,0.6814251366291233,0.3549819438467047,0.6324520036139974,U
development,D0062,T2,0.8794344974849466,2.9644179318687627,2.449528837058545,-0.003434378459302337,0.003434378459302337,0.15804244742618564,0.23926945260986968,0,0,0,0.6814251366291233,0.3549819438467047,0.6324520036139974,T2
development,D0062,T1,0.8794344974849466,2.9644179318687627,2.449528837058545,-0.004243972798432282,0.004243972798432282,0.6685333189189598,0.9139747522234138,0,1,,0.6814251366291233,0.3549819438467047,0.6324520036139974,T1
development,D0062,C,0.8794344974849466,2.9644179318687627,2.449528837058545,0.8895374614945386,0.8895374614945386,0.6640625,0.7575487047248338,1,1,,0.6814251366291233,0.3549819438467047,0.6324520036139974,C
development,D0063,U,1.5394387019462903,2.032887985143004,1.7597321869534845,1.5412346211713257,1.5412346211713257,-0.03466755592674463,0.9858280150724855,1,0,1,0.6814251366291233,0.3549819438467047,0.6324520036139974,U
development,D0063,T2,1.5394387019462903,2.032887985143004,1.7597321869534845,-0.041939357321432634,0.041939357321432634,-0.05273485166260625,0.17996115880980157,0,0,0,0.6814251366291233,0.3549819438467047,0.6324520036139974,T2
development,D0063,T1,1.5394387019462903,2.032887985143004,1.7597321869534845,-0.0151372756090327,0.0151372756090327,0.7238910312782945,0.9576293648445979,0,1,,0.6814251366291233,0.3549819438467047,0.6324520036139974,T1
development,D0063,C,1.5394387019462903,2.032887985143004,1.7597321869534845,1.5428225417527517,1.5428225417527517,0.7754658192426228,0.8660719677968487,1,1,,0.6814251366291233,0.3549819438467047,0.6324520036139974,C
