axis,heldout_state,train_cells,test_cells,identity_scale,identity_raw_scale,swap_scale,swap_raw_scale,identity_sse,swap_sse,swap_gain,swap_wins
amplitude,Phi-plus,33,11,0.7769820791707903,0.7769820791707903,0.0,-0.7832061243821833,5.87506206923878,12.191251576175947,-1.0750847280419529,False
amplitude,Phi-minus,33,11,0.7585610753256863,0.7585610753256863,0.0,-0.7638435980802777,6.4128580646539,13.293031338433403,-1.0728715970966722,False
amplitude,Psi-plus,33,11,0.7666600656581505,0.7666600656581505,0.0,-0.7727800473059169,3.8139224562148346,10.566940947937384,-1.7706229136144134,False
amplitude,Psi-minus,33,11,0.7881667607199241,0.7881667607199241,0.0,-0.7930287574686,4.69749407947167,10.708893706731534,-1.2797035026675263,False
direction,Phi-plus,33,11,0.0,-0.058715590071305584,0.048442330298253254,0.048442330298253254,2.1606225901383023,2.134254545477311,0.012203910475314994,True
direction,Phi-minus,33,11,0.0,-0.22675098185761247,0.22619781827507482,0.22619781827507482,2.1403159605119133,2.772848911225018,-0.29553251126614843,False
direction,Psi-plus,33,11,0.0,-0.008558931011133638,0.0,-0.009359947800081628,2.1222180253412253,2.1222180253412253,0.0,False
direction,Psi-minus,33,11,0.0,-0.018451873527489684,0.0,-0.0013267284236872122,2.2854423634553696,2.2854423634553696,0.0,False
