branch_label,seed,time,source_pair_name,endpoint,source_start_x,one_step_release,exact_child_name,exact_start_x,exact_gain,exact_accumulation,exact_overlap,exact_flow_x,topology_start_x,topology_gain,seed_start_x,seed_gain,time_start_x,time_gain
c2,6,455,1-3,3,1.9480961141398623,0.4916709552454914,2-3,1.039668158190927,0.5451517370193653,0.5451517370193653,0.26803527529405025,1.0515814151955425,0.22473739712336754,-0.043515784843575156,0.07575110528555526,0.10447081818303841,1.9577056350950754,-0.24547208506551743
c2,7,311,0-11,0,1.82924493329832,0.3594747672625469,0-1,4.404993493152222,-0.006379192815715307,0.0,0.0,0.0,0.09035143842072715,0.003281781076881485,,,,
c2,7,424,0-9,9,3.2631411943032185,0.49190378708561466,8-9,0.9020737488659565,0.8384529486585885,0.8384529486585885,0.41243818073826016,1.260493409220132,0.0018207233116701285,-0.000984124797196334,0.29306306117686226,0.18365179281135868,1.1144007022035096,0.13083193982482277
c2,8,276,6-9,9,1.785790834395784,0.3098843772330664,9-10,0.1804497181097979,-0.16006051679052002,0.0,0.0,0.0,0.07525401000316116,-0.029267120526831558,0.2553485575022563,-0.18667277496193369,0.07655253357518416,0.16170090414673277
c2,8,348,0-5,0,2.66591360159673,0.13721469724745816,0-11,0.0073583895413364105,0.3738390501256263,0.3738390501256263,0.05129621208226515,1.4630126558986472,0.007872844597788859,0.004923613235758644,1.412386288853455,0.3227367785529176,1.6697960450609242,-1.0586558423441357
c2,8,440,7-8,8,1.7247184548980428,0.5233252303830038,8-9,0.22737856744595153,0.04717358247150866,0.04717358247150866,0.024687125914893897,0.1653766192272122,0.0029226571322296313,0.0040482178736183875,,,0.2964730617958356,-0.03918862053519573
c2,9,285,3-9,9,2.1390105795413086,0.35449242880850895,8-9,0.044689741447878364,0.5344291002395998,0.5344291002395998,0.18945106976988182,1.20242132241276,0.06749482551517738,0.046395514305199365,0.010994151613202378,0.14150296448215768,1.032803868573505,-0.41616559144085263
c2,9,398,0-8,8,1.8086418169190603,0.945211721039169,7-8,2.3083131160193013,-1.2594165954563592,0.0,0.0,0.0,0.022168520971726512,0.010348779881264546,0.1078187042980496,-0.042893030810383675,0.4904688095375783,-0.3475049659588224
c2,10,256,3-11,11,1.6452674955195272,1.0739422831308056,0-11,1.8069197887812571,-0.6836219484954522,0.0,0.0,0.0,0.0612248109861832,-0.057648556697939266,0.310216309275975,-0.22433846193894313,0.00112538009297258,0.0024677781109447797
c2,10,349,3-4,3,2.7167001456935984,0.6701026396336149,2-3,1.3012048578942925,-0.02120257149958249,0.0,0.0,0.0,0.047261204745455185,0.17266511889999536,0.07803361702839054,-0.06610520959783793,,
c2,10,459,4-11,11,4.406933264646714,0.41181135472727926,0-11,1.1790162582179926,-0.9885542193341569,0.0,0.0,0.0,0.0075947467388278725,-0.0010327211177379968,0.0252920341518338,-0.02075163717712815,0.02135689823159793,0.25061291436951655
c2,11,312,8-10,10,1.8117756467938724,0.18274225001113797,10-11,0.03678578535281862,-0.022425967927874192,0.0,0.0,0.0,0.03138768038588248,-0.002798188339196161,1.485947737527711,1.101333137905992,0.0006604358314053209,0.005159891381269408
c2,11,392,4-6,4,2.178959436439149,0.6841910546000727,3-4,1.3621151094030055,0.12366806150810472,0.12366806150810472,0.08461258142357682,0.3061624460063524,0.016040527118972,-0.0052163225811895295,0.36126916314679186,0.0931280547114281,0.009723298014376946,0.19139211327287553
c2,12,259,5-9,5,3.593598991475041,0.5190567062244829,4-5,0.21297653849305537,0.20928853704588107,0.20928853704588107,0.10863261868957569,0.5746959672754877,0.0350597793282811,0.1346009858636337,0.2631062182007387,0.6211970910241384,0.09098432274484733,-0.056138333455673414
c2,12,343,6-9,6,1.576580479022888,0.3331935274366715,6-7,0.7807111192189922,-0.11067954934904434,0.0,0.0,0.0,0.03387794461186632,0.02590025319508213,0.38404279186520246,-0.10300717412379579,0.18836681094799723,0.4478491257430479
c2,12,428,4-11,4,2.8490467863695295,0.10250405620828085,4-5,0.5229122153490127,0.16093303669737558,0.16093303669737558,0.01649628903939711,1.221794811978204,0.003612875454654168,0.0067678013816696025,0.04060296218599255,0.07882167035685862,0.3945335619048988,-0.3870579426048967
c2,13,282,0-11,11,1.700411980743107,1.2033733985147828,10-11,2.3263958684264394,0.2043279997280818,0.2043279997280818,0.2458828794445094,0.2903002014250042,0.002559292783425207,0.003476480691388527,,,0.05862247791703665,-0.02840401749811332
c2,13,362,0-3,3,1.844613302105099,0.21011590287855952,2-3,0.7077190533076718,0.14884587200708144,0.14884587200708144,0.031274884786514426,0.8293132161746256,0.014933011688954221,-0.004783752909982387,0.2539666222857215,-0.08765490086824448,0.13795191914704175,0.13485068768202296
c2,13,449,4-5,4,2.3610816895521807,0.6181546943410066,3-4,1.411801447270705,0.6135144861586035,0.6135144861586035,0.37924685966515126,0.9962325856196866,0.023074919410956032,-0.010351875900645385,,,0.012834591515002183,0.2079360481017863
c2,14,303,5-7,5,2.28737969686066,0.9818475439258239,4-5,0.9730437322131441,-0.3609336608295176,0.0,0.0,0.0,0.0018104727055032654,0.017422349230690314,0.9159302506248044,-0.8568897172501937,0.5970050611262543,-0.5251660020493568
c2,14,413,0-4,4,1.5315773268442554,0.27703447546635895,4-5,0.000527602488904548,0.024794474265976526,0.024794474265976526,0.006868924172738942,0.1642948715685787,0.012451082122024053,-0.006288718056805839,0.012853714905661518,-0.0018787835607902321,0.000468428187642511,0.10306976758839126
c2,15,276,0-4,0,2.85403665063052,0.49432256262384566,0-11,1.835738633979005,0.44384082435435035,0.44384082435435035,0.21940053369192264,0.9461908885273216,0.03504666777797956,0.0041883130051712306,0.04102523016222755,-0.0190557556917528,0.3573253318736117,0.4631655623854247
c2,15,380,5-9,5,1.722775937715232,1.0862077942343613,5-6,0.8148263045905807,-0.40018079285519276,0.0,0.0,0.0,0.0046482043692946465,-0.0010445447517920523,0.13503158470254786,-0.061052392183886334,0.007849058275193038,-0.006213099850511425
c2,15,449,0-5,0,1.9524663248596692,0.8316021478885078,0-11,1.909125220316048,0.24264934963340723,0.24264934963340723,0.20178772033889097,0.4517551992120115,0.0021207203101307097,0.10362530846607004,0.18970380286229838,0.1540305098838422,0.060964057519198006,0.008155301693131209
c2,16,285,6-11,6,3.1307493358593623,0.5183253532955607,6-7,5.0937426707165585,-2.086421660737615,0.0,0.0,0.0,0.016191895831507066,-0.012529034026775153,0.025394141428128573,0.014645212590007405,0.036627331240729505,-0.022279197569686042
c2,16,386,1-2,1,2.054773790937828,0.7050256932345556,0-1,0.8857562365854171,-0.5519536872762392,0.0,0.0,0.0,0.005894162903234077,0.01723226269600512,,,0.7052991446978009,-0.14330142405931046
c2,16,466,3-11,11,2.3839860918923015,1.143709045454143,0-11,0.6565176671865774,-0.2196130711985681,0.0,0.0,0.0,0.07665168475205246,-0.041391098247196736,0.39473203324436146,-0.34316726888062477,0.27728198430854306,-0.14984586650002274
c2,17,320,1-9,1,1.8964970436359405,0.05898886990562047,0-1,0.05723064077772154,0.1546222808074691,0.1546222808074691,0.009120993607062111,1.4476985896223087,0.04472400600471405,0.08012884303406989,0.1026474995904704,0.021086306805458865,0.20272875127388842,-0.10602650353189609
c2,17,384,6-11,6,3.6547511329942606,0.9414703478717725,6-7,1.2135715039359647,0.09319688197937981,0.09319688197937981,0.08774210089769123,0.1801485140160226,0.10801275196088742,0.5003170871603516,0.8535408615891753,-0.780180320855026,0.37505857304355555,0.04287362894366914
c2,17,437,3-4,4,1.7025124854886635,0.34313829217176384,4-5,1.9176603283293037,-0.17371741156181786,0.0,0.0,0.0,0.008564729295913698,0.03571370630470069,,,0.5287799740777959,0.3692026302165964
c2,18,263,4-8,4,1.5023970241685252,0.5665929173358911,4-5,0.35782158670116354,-0.09368301190005657,0.0,0.0,0.0,0.07967547748133146,0.041643149092327136,0.2561230869930305,-0.1445653041738284,0.4812322124342677,1.081376623067444
c2,18,374,7-9,9,4.7476385586406735,0.017239754937489415,8-9,0.3122131802131044,0.2114497840351005,0.2114497840351005,0.0036453424583501944,1.8492300521052192,0.038021714135787046,-0.035794318831713835,0.013818544866149701,0.03382329459822567,0.3618868466956565,-0.23788347236739327
c2,18,457,3-8,3,7.882536753018928,0.9413444641256463,3-4,1.6335803092543015,1.4343675213538125,1.4343675213538125,1.3502339257480362,1.207526442700783,0.00425323078410779,0.005934238598811853,1.3444201086882703,-0.5874393055421823,0.16621808185443018,-0.058742513015830625
c2,19,286,0-10,0,2.8132222202627077,0.18870848342255941,0-1,0.0474664626645246,0.12681358574589424,0.12681358574589424,0.0239307994434844,0.8038333805309188,0.0360234443962713,-0.025630241556121668,2.0936648563646316,1.0065951568870743,0.014881401726119837,0.036871009530682286
c2,19,392,1-3,1,3.2368805607184252,0.43841735102771784,1-2,1.4544834810282867,0.4886682262605808,0.4886682262605808,0.21424062928857732,1.0542030600668446,0.0019272767612090258,0.0017972653520750051,0.04391642879130864,-0.006015549462772732,0.753165919836313,-0.3035522874708849
c2,20,252,7-10,10,1.6011398096642566,0.3151188785154826,10-11,0.3154377341733429,-0.11105604676977135,0.0,0.0,0.0,0.07569782375845718,0.09568571930466177,0.002554902810553525,0.039439276829355385,1.130290961322673,-0.12451755147100951
c2,20,335,0-4,4,1.9567141625233184,0.7773753585102829,3-4,2.3215491887721176,-0.03473520562223298,0.0,0.0,0.0,0.058335274446568636,0.0030904963664619353,0.6708328638049491,0.17635574926255326,1.1328305270346894,-0.5836828799519064
c2,20,428,6-10,6,1.581714400791327,0.18504858179429817,5-6,0.6212652582999953,-0.41827538150240773,0.0,0.0,0.0,0.12532971710737975,0.05547731594095878,0.3760794531274288,0.68617394851811,0.5385840497312178,-0.3832300903478795
c2,21,289,0-11,0,2.8745406537409113,0.2537843257272039,0-1,0.041547132350929605,0.4073825016267634,0.4073825016267634,0.10338729348840969,1.2323137966771103,0.0010862568826700756,0.03353010344678731,0.17270384699483363,-0.15857706408366753,0.06240685635202684,-0.016076980073338562
c2,21,416,4-8,4,3.8024391974400498,0.6647732338007666,4-5,0.12906295539727333,-0.010570204261434374,0.0,0.0,0.0,0.027844878156934712,0.18004434140993317,1.0459984656419825,0.22815495402106567,0.01530973065063816,0.022007492421190537
c2,22,277,6-9,6,3.2477744898194745,0.7360447576369973,6-7,0.8150367645597738,0.33330339973007916,0.33330339973007916,0.24532622007391333,0.6233767691725973,0.005536995587686294,0.032170066169724794,0.03395083018545865,0.0020372841241366735,0.04241177175234613,0.05245254237583928
c2,22,351,6-11,6,2.866276749788857,0.5997762418522594,5-6,0.7612368348031275,0.4551065147753015,0.4551065147753015,0.2729620750744101,0.8628570557552158,0.026667850414751258,0.2515109907014022,2.5186660772705842,-0.6238359692763729,0.733969039626515,-0.22493177491141436
c2,22,421,1-7,1,2.964968572671742,1.24345492740206,1-2,2.009036447830446,-0.49506335076308905,0.0,0.0,0.0,0.018753553535361046,0.01664566885064314,0.19165998632538328,0.9248943016659564,2.667590349089864,-1.1886724340505708
c2,23,259,2-6,2,1.5067749058701052,0.4406879808528157,1-2,0.559474692765041,0.014606962009353519,0.014606962009353519,0.00643711259429579,0.06416483309710498,0.1551050329085765,-0.06169893885199035,1.453013646494179,-0.5645121338745633,0.08953806279324202,-0.018371632678164773
c2,23,374,9-11,11,2.8901089223501115,0.18418026418584654,0-11,1.0873430821902514,-0.4164356530892991,0.0,0.0,0.0,0.01789956260813592,0.029431661563962704,0.02075893549711437,0.04720666327429707,0.15696627556369572,-0.0726507466412006
c2,24,258,2-6,6,2.2305449228006995,0.19676501701815763,6-7,0.4096417488383796,-0.24603214366218537,0.0,0.0,0.0,0.08970532554504781,-0.035849067379073715,0.21728308934997775,-0.05403078953457824,0.03169458708430108,0.07424014429262901
c2,24,379,0-2,2,1.7212257578722132,0.06701696873656804,2-3,0.5197968295320476,0.8754584935321215,0.8754584935321215,0.058670574491205135,1.8577852232348895,0.14058945008450283,-0.05572091027992662,0.4884873962712615,1.2240925237128522,0.7263276776769206,-0.3960087674301186
c2,24,480,5-6,5,2.921311936241776,0.8201648790310281,4-5,0.7327636216976495,0.6840408377719484,0.6840408377719484,0.5610262709635131,0.9095043718166447,0.02035769153012076,-0.015007545223979542,0.1614292051100441,-0.032902776025218294,,
c2,25,350,0-2,2,1.6662455284257436,0.8846725893516917,2-3,0.09013925646453579,0.30234731331387243,0.30234731331387243,0.26747838055291073,0.509422483371885,0.02019657859843921,-0.014219568222707948,1.647492560111812,0.3191061356027918,0.05296200213419416,-0.00827153697136536
c2,25,453,0-3,0,3.530489523388683,0.7797042520743629,0-11,0.38481041705244096,0.13409672738081563,0.13409672738081563,0.10455578852807859,0.29349219446178765,0.17705848244574726,-0.04326397677623445,1.4275766026188033,-0.2672029489843184,0.11951946831021573,0.9753682329161207
c2,26,334,7-9,9,4.0388105540925245,0.8542527546302123,8-9,0.5900601849606907,0.6152480175159093,0.6152480175159093,0.5255773137437426,0.8373565079756642,0.0012599146301716657,0.0012196024538861133,0.003514244653222033,0.37054076276345743,2.0337099494540776,1.1869734062670032
c2,26,427,4-11,11,2.203381645460631,0.409244308836326,10-11,1.557997028328333,-0.3107661441981926,0.0,0.0,0.0,0.009781935650185718,0.005694040583985054,1.7375644809149804,-0.6174976013394795,0.033929241250114706,0.009551323014425767
c2,27,292,0-8,8,1.5728810049940076,0.4737033916163773,7-8,0.15806624775916922,0.1764212460624599,0.1764212460624599,0.0835713426129747,0.5427305345397857,0.027304806670711036,0.0009960322486863432,0.0029965679983774427,0.0337704249440476,1.5756750347921933,0.25769339999761787
c2,27,377,2-8,2,1.6631947694034301,0.08333959921251499,1-2,1.5239434969178003,-1.1696939234480748,0.0,0.0,0.0,0.2569012226217484,0.312998803100787,0.009314637868083054,0.0021865607566292165,0.7074345742007812,-0.07617757993959617
c2,27,491,2-4,4,1.615324655167704,0.5743198211513167,4-5,2.6274529389632746,-0.018031112079012868,0.0,0.0,0.0,0.18896644160524273,-0.057591091039593784,0.06871067646292951,-0.02167398166020061,0.2770548780075637,-0.1757572736333665
c2,28,345,1-7,7,2.5795111702536544,0.07837968430777131,7-8,2.150694294365171,0.848422512135619,0.848422512135619,0.0664990886607961,1.8308599513282253,0.053130846946641594,0.016371936924842442,0.18395018600674362,-0.13187416126440635,0.034605719245250716,-0.03107699416115007
c2,28,450,2-6,2,2.2984307781891613,0.7717356145014989,1-2,1.1497215695526044,0.029271853271101822,0.029271853271101822,0.022590131671771475,0.07308759143656787,0.10163788665027837,0.2916358482876301,0.08095886341775066,0.07740892476293257,0.015608324611438067,0.1648313664784712
c2,29,286,4-6,4,1.7639849120048972,0.004076764596913973,4-5,1.2760097258556191,-0.1508004982342428,0.0,0.0,0.0,0.02006469401231284,-0.01541508914411617,0.8772408420655852,-0.011184159740800004,0.926331434277852,0.000985875560895355
c2,29,362,6-9,6,2.6173549140416843,0.8369746099211135,6-7,0.39320207281916525,0.004078927495302254,0.004078927495302254,0.003413958749277108,0.009699566826226254,0.022529177893498797,-0.011337167129494985,8.385992294002843e-06,0.6998992543592633,1.26574066626577,0.2139047649639212
c2,29,484,4-6,6,2.330279025213449,0.4759846185683432,5-6,1.2073117458257168,-0.015922342810942958,0.0,0.0,0.0,0.02161361809377963,0.012135562500675191,0.9326200598289788,-0.6289205803037206,2.372689732594574,0.34790194289985044
c2,30,332,3-10,10,2.5725770699963686,0.8239750436277107,9-10,0.24342958205501286,0.6725601007170819,0.6725601007170819,0.5541727383306151,0.8988229955822917,0.04145187045410713,-0.03195888405748162,1.2850129866339084,-0.48653754710165176,0.889989971924572,0.08630288905305672
c2,30,434,0-9,0,1.5418259768157807,0.7502951923351209,0-1,1.9633823863125281,-0.5411178711682507,0.0,0.0,0.0,0.07129478999028989,0.044977607025031216,1.5759034683352007,-1.0371742425574753,1.1923959774976178,0.05406405144356574
c2,31,283,2-6,2,1.8021522988388585,0.43495124169518307,1-2,1.1952983446622891,-0.11631516828305544,0.0,0.0,0.0,0.0027219756030841423,-0.0007894790026033241,0.07629558197128114,0.46298750355295826,0.024248046881458336,0.0015461293698699474
c2,31,408,5-7,7,4.9044135760736145,0.10186574061787823,7-8,0.9835575727810891,-0.49677133485807895,0.0,0.0,0.0,0.002451659801697956,-0.002010206451513055,0.34398990996622336,3.0813505073065657,0.055681191243376435,-0.040328023662535434
c2,32,297,5-11,5,1.7361009634773628,0.38677101877133246,5-6,0.18511574921619064,0.2538502028002354,0.2538502028002354,0.0981819015523564,0.7925126244725135,0.00403010102927332,0.03558262260751246,0.0010845168796878159,0.00019984814378764637,0.014038211183650057,-0.0009743289121319325
c2,32,434,2-10,2,2.976359067654547,0.7837600196434873,2-3,0.12516304340111392,0.3102990679474874,0.3102990679474874,0.24320000358987853,0.5672437100828616,0.014038211183650057,-0.0009743289121319325,1.092353510526379,0.06469602864251534,0.6096211773226617,0.21362527084110783
c2,33,311,7-11,7,2.702030621055755,0.5075783988294269,6-7,0.27554705032453564,0.21261139726615763,0.21261139726615763,0.10791695259724349,0.5904315735068804,0.01031781609775011,0.003939468269586955,1.685571160796196,0.4889310939535527,0.13911134824605753,0.07748438723334578
c2,33,394,1-11,1,2.6786012241115236,0.4536842859441417,0-1,1.0976702188453027,0.844386230213533,0.844386230213533,0.38308476391549234,1.3009866870914533,0.01196237897508742,0.11476761666754423,0.035736619220872956,-0.011751166196637061,0.37123264594497,-0.19370519524914814
c2,34,281,3-8,3,1.9796106187480413,0.3941517658781284,3-4,1.3879054615485968,-0.8414371362065304,0.0,0.0,0.0,0.09064663243209117,0.07392785104395366,0.3355758557398311,-0.22785231522582255,0.4276297173122635,-0.22526846736865716
c2,34,383,1-5,1,1.985939481877586,0.689196806497375,0-1,0.27526781589785543,-0.24494355285039948,0.0,0.0,0.0,0.11481019246772985,-0.04772591162639278,0.002655346845866455,0.0010001616671445161,2.4681459874420515,-0.7488732644435092
c2,34,478,5-6,5,1.602359662878529,0.6096533195247477,4-5,0.7012519271515135,0.13916109291428824,0.13916109291428824,0.08484002224388766,0.3716837993569413,0.004072502991796834,0.0021366854328875706,0.3033858024083605,0.09696234333952036,,
c2,35,347,3-9,9,2.1027301014870527,0.8369096195836179,9-10,0.92586996858702,-0.3396924025841598,0.0,0.0,0.0,0.0036673126964648106,-0.0013955557039988524,0.005052571919854031,0.002225221237961851,0.20792475824697174,0.300785943673766
c2,35,467,2-6,6,3.8293342249175795,1.780398829464655,6-7,3.5035319990448848,-1.0037771905277815,0.0,0.0,0.0,0.017756840991327256,-0.0027370038764562253,0.12410383004396143,-0.01094391578026821,1.732544263241172,-0.8620083704638406
c2,36,359,0-8,0,2.1324235870527652,0.7191590018087253,0-1,0.22998344166917534,-0.09794682900859933,0.0,0.0,0.0,0.06495990632291525,0.004192402011872279,0.604459148390991,0.30303082763260847,1.405262033435531,-0.34455346979708246
c2,36,445,4-8,4,1.779309370246916,0.03197627368801004,4-5,2.4971629228579717,0.0012154818163567782,0.0012154818163567782,3.8866579222623895e-05,0.07323998371805707,0.0031600326568814265,-0.0012118318832337002,0.05662235135551545,0.34383698661444584,0.004289939277101296,0.004110020219367081
c2,37,292,0-10,0,1.690412043094953,0.4859681565260545,0-11,2.3034469839859644,-0.30155851778049714,0.0,0.0,0.0,0.00042822885389774603,0.0007304470124351872,0.13294188813380112,0.13711801923276504,0.6257371944250123,0.7803238088922015
c2,37,401,5-8,5,1.6768095629153075,0.630612991004514,4-5,1.2188864094684988,-0.2929784097261734,0.0,0.0,0.0,0.13095792064036854,-0.12842963518449885,0.02128920128999173,-0.011541096727452035,0.009180523037469577,-0.0030529872984137937
c2,38,261,0-3,3,2.9213490973317926,0.2811121151063958,3-4,0.04434574337052694,0.06758080003822795,0.06758080003822795,0.01899778163932865,0.3876235914354506,0.0004155015508469615,0.029839878291611215,0.016563670033517348,0.022259797261140604,0.010709908513497237,-0.004478110618696373
c2,38,357,6-9,6,3.030180986660371,0.37686718585395074,6-7,0.8120148611179198,0.16603197188324048,0.16603197188324048,0.06257200200541911,0.6116493994032457,0.059102400678814095,-0.05757895114406529,0.6382959004367734,-0.20570225027386074,0.02398568632334063,-0.014014441533576906
c2,39,253,5-6,5,2.951000391935674,0.552560883499627,4-5,0.8077220212399536,0.18950036398092795,0.18950036398092795,0.10471048854480243,0.5107404937916359,0.0017316461682772098,0.09031993814094451,,,,
c2,39,354,4-7,7,1.5813488801196782,0.019396921485330676,7-8,0.24088912042566696,0.07301907586017714,0.07301907586017714,0.0014163452813912604,1.5802258907013023,0.0035912354041904957,0.00029309459513326194,0.010322937943404484,0.017098088476949547,0.5526089594887541,-0.0787947527448008
c2,39,474,1-6,6,1.7920928212997524,0.922885339919513,6-7,0.4671405737887044,-0.22999962843561159,0.0,0.0,0.0,0.03240235107647738,-0.013973180987310086,1.5646904671395618,-0.4022734729486226,0.3594167636242274,0.057510391217000134
c2,40,317,1-3,3,1.6138426300945905,0.06545892141366738,3-4,1.1142954766419875,-0.2983961591917804,0.0,0.0,0.0,0.013962270776317301,0.010940434227494866,0.23282557953786776,-0.07090302856250905,2.4104098235379934,1.0540722611970268
c2,40,430,3-7,3,2.671861420601355,0.22714186609970977,2-3,0.8805778024854497,0.9119291831027699,0.9119291831027699,0.20713729640074707,1.6011805123855212,0.011984348224579021,0.16527042353458457,0.10534178888801035,0.03584961145726362,0.815899317450207,-0.43583925279868396
c2,41,287,2-4,2,2.0449142935809808,0.2624557293645944,2-3,0.8380708561571515,0.015915010382283823,0.015915010382283823,0.004176985657727393,0.11434398886000231,0.016117549988445733,0.010717528364670267,0.800938838271148,-0.16468988196017686,1.6916980598261289,-0.0270299596478909
c2,41,389,2-8,8,1.9155242351866473,0.26294005268256404,8-9,0.5159468835693307,0.07008983318718565,0.07008983318718565,0.01842942443075072,0.4209221824289864,0.006777810105457078,0.012402431486916679,0.1714136459691832,-0.09554329162090035,0.1150875189626205,-0.051276425487032665
c2,41,485,2-11,11,1.5935281560325947,0.1990880685856109,10-11,0.10113074255247323,0.046827006060004006,0.046827006060004006,0.009322698194132895,0.3808388414373199,0.1248937940025696,-0.10441280259890005,1.8551823536210692,-0.17151370969900226,0.020581721738916783,0.1298603505355507
c2,42,326,2-8,2,4.499374593572166,1.2891404552924213,2-3,1.2120054168533445,0.4149782868969274,0.4149782868969274,0.534965297706774,0.48702977864534064,0.001421845514369391,-0.00035803451632879886,0.01974075666286593,0.009840617114651794,0.2703370432128749,0.10675568500217691
c2,42,402,7-11,7,3.288396562825879,0.145944474149446,7-8,2.439457723856162,-0.8185887241202916,0.0,0.0,0.0,0.020842168164259108,0.011446048670913166,1.9533971171050901,1.1352862871101113,1.0888482632511272,-0.09745880750134328
c2,42,482,8-9,8,2.280885648101689,0.5889495674142484,7-8,0.056946799129046106,0.016955474233714525,0.016955474233714525,0.009985919215249604,0.0559674307630727,0.006590243869124925,0.0008138507412133941,1.2983768024969768,0.7511436338466575,2.6199727881899686,-0.5847143872827996
c2,43,303,8-11,8,2.102214363567767,0.49480397319297054,8-9,0.7068944711610646,0.1856036895437534,0.1856036895437534,0.09183744302552378,0.5455661354465687,0.07283812692826258,-0.030264488560612333,0.33519100631551724,-0.0020771655709203585,0.25964163602225243,-0.2538879293200061
c2,43,404,0-10,10,3.4156623793537295,0.7648495738975742,10-11,0.9714377851043241,-0.6372216729323892,0.0,0.0,0.0,0.11868385711911181,-0.06667261766478547,0.07118254916056856,0.1803142760412122,1.1526812823733783,0.8401550451092061
