split,base_id,shots,family,omega,t1,tphi,clean_z_sum,rotation_slope,rotation_score,relaxation_score,ridge_coherence,raw_rotation_score,raw_relaxation_score,raw_ridge_coherence,ara_prediction,bloch_prediction,z_prediction,native_prediction,time_shuffle_prediction,axis_shuffle_prediction,ara_correct,bloch_correct,z_correct,native_correct,time_shuffle_correct,axis_shuffle_correct,direction_correct,ridge_correct,heldout_mae,heldout_raw_mae,heldout_z_mae,antipodal_obs_mae,reconstruction_rmse,raw_reconstruction_rmse,radius_mae,raw_radius_mae,raw_unphysical_fraction,native_template_mse,ara_bloch_max_state_diff,ara_bloch_max_score_diff,ara_bloch_disagreement,axis_permutation
target,T0002,32,T1,-1.3192303716458318,1.6856016159059664,1.8153564966967481,39.99446146442229,0.00339880798249101,0.00339880798249101,0.7608891371746427,0.9942526368943261,0.001369483473974072,0.8125,1.052558327662049,T1,T1,T1,T1,T2,T2,1,1,1,1,0,0,,,0.11855282854193896,0.13168835571968093,0.2807878732029282,0.1626201923076923,0.14338368159903733,0.15730155883577165,0.0761882110009189,0.11155171416040445,0.47692307692307695,0.025330992687795154,0.0,0.0,0,120
target,T0002,32,C,-1.3192303716458318,1.6856016159059664,1.8153564966967481,39.99446146442229,-2.4625765078579978,2.4625765078579978,0.7948253913757739,0.9514934146320938,2.492109596711133,0.8125,0.9700687461988917,C,C,T1,C,T2,T2,1,1,0,1,0,0,1,,0.1317793290114564,0.13266378527479858,0.15895911368628213,0.16911057692307693,0.16530493442947894,0.16673642682934972,0.09064660225389062,0.09440717952756998,0.12307692307692308,0.02783320969983835,0.0,0.0,0,210
target,T0003,32,U,1.4179914510109397,1.7556434762484279,1.4371163519581016,0.0,1.4190502080076017,1.4190502080076017,0.03327340788313712,0.9615930254311633,1.4174526004355863,0.03125,1.0233179932495178,U,U,U,U,U,U,1,1,1,1,1,1,1,1,0.09938602953680771,0.10870110650034293,0.5048588324376516,0.15510817307692307,0.13196006267128,0.14205726424272086,0.016074921709956155,0.06512849929404316,0.7230769230769231,0.07549676781226096,0.0,0.0,0,102
target,T0003,32,T2,1.4179914510109397,1.7556434762484279,1.4371163519581016,0.0,0.6375367568082153,0.6375367568082153,-0.10877983674544053,0.3431522458954841,0.6359610058126879,-0.109375,0.3431522458954841,T2,T2,U,T2,T2,T2,1,1,0,1,1,1,,1,0.14033849020224726,0.1404093723672811,0.18340846559149793,0.19344951923076922,0.17913081213556112,0.179162431203274,0.16739868954969694,0.16784580575325808,0.03076923076923077,0.031990282627919746,0.0,0.0,0,210
target,T0003,32,T1,1.4179914510109397,1.7556434762484279,1.4371163519581016,39.23370568051276,0.007625271430427289,0.007625271430427289,0.7844609071773303,0.9317600696992862,0.01182010309478406,0.7890625,0.9373126157708238,T1,T1,T1,T1,T2,T2,1,1,1,1,0,0,,,0.11864718008373218,0.12222106253119515,0.31442286571557804,0.1725360576923077,0.1458803040867985,0.15086561648357996,0.07324308402850976,0.08824485580862804,0.35384615384615387,0.023099762532623896,0.0,0.0,0,201
target,T0003,32,C,1.4179914510109397,1.7556434762484279,1.4371163519581016,39.23370568051276,0.5086833861545267,0.5086833861545267,0.7443175076877118,0.8902003216625635,0.493470055860068,0.75,0.8966269141724128,T1,T1,T1,C,U,T1,0,0,0,1,0,0,1,,0.1234907745362965,0.12406623857896942,0.14103205431633706,0.1735576923076923,0.16345442930906917,0.16426082293189792,0.0997337604403141,0.1016224196558645,0.07692307692307693,0.02814268527071732,0.0,0.0,0,102
target,T0004,32,U,-1.486771230838496,1.5244953987658985,1.9233159535716402,0.0,-1.5164785885774197,1.5164785885774197,-0.17433519619847798,0.9857613037402955,1.5187988511612516,-0.1796875,1.0680581422840394,U,U,U,U,U,U,1,1,1,1,1,1,1,1,0.11427500202247423,0.12395230922064067,0.46140483713083635,0.1605769230769231,0.14027009554738326,0.1502312601714565,0.020780056397375533,0.06746312095394277,0.7076923076923077,0.04062965668093275,0.0,0.0,0,102
target,T0004,32,T2,-1.486771230838496,1.5244953987658985,1.9233159535716402,0.0,-0.08601561193478811,0.08601561193478811,0.11715716007955862,0.3387355560083644,0.08604296040279814,0.1171875,0.3387355560083644,T2,T2,U,T2,T2,T2,1,1,0,1,1,1,,1,0.13942375717578212,0.13943871056637194,0.24418417937896766,0.19483173076923077,0.17153465910428906,0.1715353389441254,0.12316788214972309,0.12322786138453946,0.015384615384615385,0.029538861844434758,0.0,0.0,0,201
target,T0004,32,T1,-1.486771230838496,1.5244953987658985,1.9233159535716402,41.83767558323282,-0.016128056901666597,0.016128056901666597,0.8617086526158597,0.986307805705813,0.01699789159132905,0.875,1.0009634637329083,T1,T1,T1,T1,T2,T2,1,1,1,1,0,0,,,0.10963940287409643,0.11427303605035294,0.3491786800123662,0.17151442307692308,0.14500504443233536,0.15178424628106593,0.06423544149612855,0.08128323648890659,0.26153846153846155,0.02299809747470822,0.0,0.0,0,210
target,T0004,32,C,-1.486771230838496,1.5244953987658985,1.9233159535716402,41.83767558323282,-1.7642033607521173,1.7642033607521173,0.8022490421448992,0.9514160339169606,1.7815442390067835,0.796875,0.9564509344460039,C,C,T1,C,U,T2,1,1,0,1,0,0,1,,0.11985836875675605,0.12245702341634444,0.1403874600172543,0.16310096153846154,0.15900809717042141,0.16238868976395265,0.09959363717138892,0.10617552494697885,0.12307692307692308,0.026164634892247445,0.0,0.0,0,120
target,T0005,32,U,1.5216672110717746,2.764889489268964,1.0436995149094546,0.0,1.5299810167436378,1.5299810167436378,0.13187125771692373,0.9905585119491025,1.5281932089930552,0.140625,1.0638956025609947,U,U,U,U,U,U,1,1,1,1,1,1,1,1,0.10819963940081366,0.11657580653944266,0.5586515405915717,0.15186298076923077,0.1472724561555897,0.15694009465920222,0.017122050923249678,0.06195859424707225,0.7076923076923077,0.035496183010640836,0.0,0.0,0,210
target,T0005,32,T2,1.5216672110717746,2.764889489268964,1.0436995149094546,0.0,-0.8764682390390988,0.8764682390390988,-0.18258951084900024,0.2416054858904566,0.8660365195415348,-0.1875,0.2416054858904566,U,U,U,T2,T2,U,0,0,0,1,1,0,,1,0.13349970100092992,0.13372687163734084,0.18334024124866904,0.1971153846153846,0.16181848372835067,0.16225282382452366,0.17164249980979857,0.1731601881090745,0.015384615384615385,0.026424940592117425,0.0,0.0,0,201
target,T0005,32,T1,1.5216672110717746,2.764889489268964,1.0436995149094546,30.55380233077717,-0.027510927112961107,0.027510927112961107,0.756684443518764,0.9347401799989417,0.02787509185906717,0.765625,0.9462625568621532,T1,T1,T1,T1,T2,T1,1,1,1,1,0,1,,,0.12010735290267376,0.12511933018559993,0.3499376189193711,0.16045673076923078,0.14343341105757518,0.14821452049106112,0.07013181278287532,0.08262363755296434,0.24615384615384617,0.022184269832303125,0.0,0.0,0,102
target,T0005,32,C,1.5216672110717746,2.764889489268964,1.0436995149094546,30.55380233077717,1.6135866315298297,1.6135866315298297,0.6873261954968873,0.779101369921245,1.5927303613266799,0.6953125,0.7878298290511176,C,C,T1,C,U,T2,1,1,0,1,0,0,1,,0.1379288182883703,0.13859978575436774,0.14398013305640014,0.18365384615384617,0.16917316425695528,0.17016848831251732,0.1332957718074828,0.1350523567221829,0.06153846153846154,0.029125874565346713,0.0,0.0,0,201
target,T0006,32,U,1.2293626910728495,2.850539025218697,1.9823948408525327,0.0,1.2168322057549361,1.2168322057549361,-0.061793029805377056,0.9985264711003273,1.2176196254257448,-0.0625,1.0322674229282707,U,U,U,U,U,U,1,1,1,1,1,1,1,1,0.10284268046583059,0.11041867544115762,0.5099694190314276,0.1546875,0.13922391666123593,0.1512687373372706,0.013067702291647686,0.06485707819200599,0.7384615384615385,0.024127523355476462,0.0,0.0,0,120
target,T0006,32,T2,1.2293626910728495,2.850539025218697,1.9823948408525327,0.0,0.04564936676458996,0.04564936676458996,-0.10138177159431296,0.2551799181991887,0.04554209898707819,-0.1015625,0.2551799181991887,T2,T2,U,T2,T2,T2,1,1,0,1,1,1,,1,0.1230936559123367,0.1231324148100385,0.23356512743165375,0.19260817307692307,0.1529341812423628,0.15297010023031077,0.11158833372969974,0.11191755327028594,0.046153846153846156,0.023420423376850682,0.0,0.0,0,012
target,T0006,32,T1,1.2293626910728495,2.850539025218697,1.9823948408525327,29.977627686927224,-0.023559229253457416,0.023559229253457416,0.8089203083094111,0.870435123292817,0.0209481541702767,0.828125,0.8862849459015003,T1,T1,T1,T1,T2,T2,1,1,1,1,0,0,,,0.128824897243194,0.1331351553786399,0.32564360614510435,0.17674278846153846,0.1525380869338517,0.160005134309547,0.07389595672676048,0.0912763814168373,0.3076923076923077,0.025951365130847382,0.0,0.0,0,021
target,T0006,32,C,1.2293626910728495,2.850539025218697,1.9823948408525327,29.977627686927224,2.0314288966184,2.0314288966184,0.6954806572494867,0.8008871674047813,2.024000226827702,0.6953125,0.8008871674047813,C,C,T1,C,U,C,1,1,0,1,0,1,1,,0.1271443011145745,0.12805806227474992,0.19782205074448012,0.18563701923076922,0.15425574143912243,0.15528568665427214,0.13152368623029798,0.1339290935310576,0.06153846153846154,0.02414151427320456,0.0,0.0,0,102
target,T0007,32,U,1.2608240373607997,2.9007096431721324,2.1950566012165824,0.0,1.2584836088382376,1.2584836088382376,0.007179170255981351,1.0,1.2571420770830155,0.0,1.0238063770175865,U,U,U,U,U,U,1,1,1,1,1,1,1,1,0.1052498619489209,0.1155178515354109,0.4968295976916285,0.16598557692307692,0.13389643205349655,0.1470904955345204,0.02214777168804318,0.07410836181283878,0.7384615384615385,0.02990364053930624,0.0,0.0,0,210
target,T0007,32,T2,1.2608240373607997,2.9007096431721324,2.1950566012165824,0.0,0.02798732414263683,0.02798732414263683,-0.1876958524189718,0.3482272403481909,0.027843562819360734,-0.1875,0.3482272403481909,T2,T2,U,T2,T2,T2,1,1,0,1,1,1,,1,0.1287331788047396,0.12884809109259693,0.2660328790078098,0.18118990384615385,0.16124165557326864,0.1613257230703234,0.12439938943709597,0.12481814360959992,0.046153846153846156,0.02623741242858708,0.0,0.0,0,102
target,T0007,32,T1,1.2608240373607997,2.9007096431721324,2.1950566012165824,29.649483821450225,0.03628288352192825,0.03628288352192825,0.5603390286382995,0.9295470704801865,0.03830998706066992,0.5625,0.9396378241191754,T1,T1,T1,T1,T2,T2,1,1,1,1,0,0,,,0.10894016737586736,0.11590984177809951,0.3783114139079149,0.16466346153846154,0.13662018070963408,0.14579026326275987,0.07261241577041297,0.09410412868673257,0.3384615384615385,0.021349696553112196,0.0,0.0,0,201
target,T0007,32,C,1.2608240373607997,2.9007096431721324,2.1950566012165824,29.649483821450225,1.2110984788957764,1.2110984788957764,0.6344393913120483,0.792019633254591,1.2114599168899782,0.6328125,0.792019633254591,C,C,T1,C,U,T2,1,1,0,1,0,0,1,,0.13650756303258138,0.13669632155266698,0.20096878713023886,0.18395432692307692,0.16738667680990668,0.16761052785515015,0.13146297785138633,0.13235648070450096,0.06153846153846154,0.02811853015953479,0.0,0.0,0,120
target,T0008,32,U,-1.2830017884455491,1.9885827236118483,1.3507446475531468,0.0,-1.2916516914929344,1.2916516914929344,-0.014516822830634664,0.9892411590579954,1.2915773903917136,-0.0234375,1.0410889595206179,U,U,U,U,U,C,1,1,1,1,1,0,1,1,0.1161163283073693,0.12597209899028625,0.48810234117636714,0.1518028846153846,0.14875733596961074,0.15961360293981508,0.027104423548184972,0.07963781802569202,0.6923076923076923,0.038228673709568964,0.0,0.0,0,021
target,T0008,32,T2,-1.2830017884455491,1.9885827236118483,1.3507446475531468,0.0,0.15199103152344917,0.15199103152344917,-0.07809466007955862,0.18663542124080762,0.15198643596465483,-0.078125,0.18663542124080762,T2,T2,U,T2,T2,T2,1,1,0,1,1,1,,1,0.1455442243445205,0.14554795781730986,0.18090617931983086,0.1868389423076923,0.17770974109816184,0.17771039731492091,0.1702685469335247,0.17032852616834104,0.015384615384615385,0.031392012649758806,0.0,0.0,0,201
target,T0008,32,T1,-1.2830017884455491,1.9885827236118483,1.3507446475531468,36.87035685262162,0.02943259247458057,0.02943259247458057,0.6845703734427206,0.8892127448135477,0.025782800262256315,0.7109375,0.9219482756925677,T1,T1,T1,T1,T2,T1,1,1,1,1,0,1,,,0.12947083662671918,0.13706814940580675,0.30348342977489207,0.17818509615384615,0.14988932989228027,0.16285556413985522,0.07053218433580645,0.10087068361685257,0.3384615384615385,0.026518138939050362,0.0,0.0,0,102
target,T0008,32,C,-1.2830017884455491,1.9885827236118483,1.3507446475531468,36.87035685262162,-0.019706608675761395,0.019706608675761395,0.7615848568491844,0.9137803349165847,0.030390733171306628,0.765625,0.9198021196910398,T1,T1,T1,C,U,T2,0,0,0,1,0,0,1,,0.12739529799511826,0.12851008173021802,0.13646778187783878,0.1753605769230769,0.16432690058901606,0.16574852194415612,0.09866874094352864,0.10184664556983404,0.07692307692307693,0.027465760565632543,0.0,0.0,0,201
target,T0009,32,U,1.2326926515635048,2.1556680974217404,1.9341754001416844,0.0,1.2339213779638842,1.2339213779638842,-0.07781093001019813,0.9813831063818834,1.235372623401494,-0.09375,1.0286968880272593,U,U,U,U,U,U,1,1,1,1,1,1,1,1,0.0963034647247832,0.10220012490005025,0.5317718619225793,0.15390625,0.130876665380984,0.13989956067713127,0.021892344440576594,0.06168327089145001,0.6923076923076923,0.021802326081851262,0.0,0.0,0,102
target,T0009,32,T2,1.2326926515635048,2.1556680974217404,1.9341754001416844,0.0,-0.026200011098745434,0.026200011098745434,0.036207138254935184,0.27023461204932475,0.02854709644845158,0.0390625,0.27023461204932475,T2,T2,U,T2,T2,T2,1,1,0,1,1,1,,1,0.1325720603244335,0.13284022213158023,0.25925490899858245,0.19170673076923078,0.16101018419989657,0.16191771490502854,0.12342452044657978,0.12570324301955982,0.03076923076923077,0.026323502756286893,0.0,0.0,0,201
target,T0009,32,T1,1.2326926515635048,2.1556680974217404,1.9341754001416844,35.32216805911943,-0.02505938801300782,0.02505938801300782,0.7136018300579011,0.9693044898558594,0.02175909076250869,0.7265625,0.9943510756163241,T1,T1,T1,T1,T2,T2,1,1,1,1,0,0,,,0.12502083590999244,0.13015413099351994,0.3524123682327241,0.1713341346153846,0.14883063367168925,0.15703658217933492,0.07063723321828984,0.09263245473189435,0.2923076923076923,0.02445930173854704,0.0,0.0,0,210
target,T0009,32,C,1.2326926515635048,2.1556680974217404,1.9341754001416844,35.32216805911943,1.46521225663983,1.46521225663983,0.758929555026514,0.8181705781707108,1.459846213337549,0.7578125,0.8181705781707108,C,C,T1,C,U,T2,1,1,0,1,0,0,1,,0.11372619358341504,0.11470428290627985,0.1758519141369995,0.1796875,0.14677112079677912,0.1482271540799533,0.1130852362399592,0.11605171215983946,0.07692307692307693,0.02160666839489368,0.0,0.0,0,021
target,T0010,32,U,1.5968999548963976,2.7563122806424873,1.4031210640058716,0.0,1.6134329149313291,1.6134329149313291,-0.022714643634671752,0.9812614883494957,1.6123608403852698,-0.03125,1.0438112869569187,U,U,U,U,U,U,1,1,1,1,1,1,1,1,0.11239148822534038,0.12252511444886624,0.5276306337946491,0.15174278846153846,0.14472491948140379,0.15673654893016203,0.02426003301749211,0.07795326734907493,0.6923076923076923,0.024676117449434033,0.0,0.0,0,210
target,T0010,32,T2,1.5968999548963976,2.7563122806424873,1.4031210640058716,0.0,-0.32946268376941235,0.32946268376941235,0.0531720166680386,0.29216575749022045,0.323425961505317,0.046875,0.29216575749022045,T2,T2,U,T2,T2,T2,1,1,0,1,1,1,,1,0.1357608625618139,0.13630173303804854,0.17114364692157424,0.1997596153846154,0.1683025353459755,0.168971838215993,0.1394182211373755,0.14157471804942134,0.03076923076923077,0.02885365687848128,0.0,0.0,0,201
target,T0010,32,T1,1.5968999548963976,2.7563122806424873,1.4031210640058716,30.61264246805602,-0.0009671948643417547,0.0009671948643417547,0.6088850500988472,0.9315468550741659,0.0005805137814943456,0.609375,0.9417765135423457,T1,T1,T1,T1,T2,T2,1,1,1,1,0,0,,,0.10566977079350878,0.10971706192418433,0.37852749134017105,0.1646033653846154,0.1339121985843802,0.13988577645070358,0.08039051171926556,0.09438787414320543,0.3076923076923077,0.01999480532250694,0.0,0.0,0,120
target,T0010,32,C,1.5968999548963976,2.7563122806424873,1.4031210640058716,30.61264246805602,1.2387878764494618,1.2387878764494618,0.7500021302288078,0.7884138959835533,1.2398049203837345,0.75,0.7884138959835533,C,C,T1,C,U,T2,1,1,0,1,0,0,1,,0.13053435359310428,0.13058054812001504,0.16859175009888352,0.19134615384615383,0.15929485912721553,0.1593433654152372,0.12428540821854513,0.12473252442210626,0.03076923076923077,0.025153775600822843,0.0,0.0,0,120
target,T0011,32,U,-0.831042775098068,1.9087890056065808,2.483621883226858,0.0,-0.8416330829816852,0.8416330829816852,0.15480471246753902,0.9917510488379957,0.8400282887996111,0.15625,1.0191082737414896,U,U,U,U,U,U,1,1,1,1,1,1,1,1,0.11292992401786056,0.12437516763114752,0.4573847532921541,0.16153846153846155,0.14212633450561657,0.15432959705116236,0.011308378143078359,0.07021315177634499,0.7692307692307693,0.02629149170254316,0.0,0.0,0,201
target,T0011,32,T2,-0.831042775098068,1.9087890056065808,2.483621883226858,0.0,-0.03974112232181527,0.03974112232181527,-0.053979772742504484,0.32828278053414023,0.040622106474252365,-0.0546875,0.32828278053414023,T2,T2,U,T2,T2,T2,1,1,0,1,1,1,,1,0.12782584701392666,0.1279674128216922,0.34490168439274993,0.17451923076923076,0.16644681488141944,0.16680862107227967,0.11267766903492073,0.1144050221784644,0.046153846153846156,0.0278357249034365,0.0,0.0,0,102
target,T0011,32,T1,-0.831042775098068,1.9087890056065808,2.483621883226858,37.65198503200258,-0.07099514845229084,0.07099514845229084,0.7867649654162172,0.9755704979862598,0.07321624806264367,0.8046875,1.0002584231933076,T1,T1,T1,T1,T2,T1,1,1,1,1,0,1,,,0.1270540074958877,0.13368900759365684,0.26414966493946274,0.1713341346153846,0.1518175496579971,0.16105546018078468,0.059937255963862145,0.08228340776021174,0.3076923076923077,0.025767884146719676,0.0,0.0,0,012
target,T0011,32,C,-0.831042775098068,1.9087890056065808,2.483621883226858,37.65198503200258,-0.7753371518953954,0.7753371518953954,0.7012807083859633,0.7931689561472821,0.7756920620913565,0.703125,0.7931689561472821,C,C,T1,C,U,T2,1,1,0,1,0,0,1,,0.13128549938780826,0.13157950944031344,0.18682002646018633,0.17626201923076923,0.16226095686701533,0.16245822413944375,0.11874410297782881,0.119685996811513,0.046153846153846156,0.026221454796510765,0.0,0.0,0,120
target,T0012,32,U,-1.313765784104673,2.111558979055587,2.0366808586384364,0.0,-1.3132626773730582,1.3132626773730582,0.1284064166288365,0.9813831063818834,1.3091891925028556,0.140625,1.0255705826250334,U,U,U,U,U,U,1,1,1,1,1,1,1,1,0.09455240801096489,0.10320215414360592,0.5830354426123635,0.14381009615384616,0.1308037662624674,0.14135466895120458,0.0234103715359894,0.06913044547332256,0.6307692307692307,0.04255360382942763,0.0,0.0,0,120
target,T0012,32,T2,-1.313765784104673,2.111558979055587,2.0366808586384364,0.0,-0.007078398016207275,0.007078398016207275,0.08491643243232151,0.3350259926567354,0.005815304172897517,0.0859375,0.3350259926567354,T2,T2,U,T2,T2,U,1,1,0,1,1,0,,1,0.14346282189497805,0.14357696654861113,0.2733888706234772,0.19146634615384617,0.18364637737981762,0.18378109373668008,0.14017066180885734,0.14129219133475832,0.046153846153846156,0.033716084663061585,0.0,0.0,0,120
target,T0012,32,T1,-1.313765784104673,2.111558979055587,2.0366808586384364,35.71962662890218,0.00986334385276364,0.00986334385276364,0.7055421441823968,1.0,0.011708973210282952,0.7890625,1.109718478185571,T1,T1,T1,T1,T2,T2,1,1,1,1,0,0,,,0.11578932842227953,0.12151736252264692,0.3480584797374913,0.1713341346153846,0.14048799355028307,0.14981957912316965,0.07543651412946413,0.10025597246639191,0.38461538461538464,0.022104293172321994,0.0,0.0,0,021
target,T0012,32,C,-1.313765784104673,2.111558979055587,2.0366808586384364,35.71962662890218,-1.452579711496984,1.452579711496984,0.6316094574499854,0.8439812314032789,1.4557080938412437,0.6328125,0.8545230405665403,C,C,T1,C,T2,C,1,1,0,1,0,1,1,,0.11732614088373415,0.11829065186816956,0.1993397367072672,0.18491586538461538,0.15059762439995686,0.15285915211370074,0.12039516153064435,0.1250527850246999,0.06153846153846154,0.023002426551185413,0.0,0.0,0,012
target,T0013,32,U,1.45226721253813,1.5158415113260406,1.5831689200223669,0.0,1.4770753280658804,1.4770753280658804,-0.00048675243684973,0.9536137634915316,1.4790935985565785,-0.0078125,1.003493614161195,U,U,U,U,U,U,1,1,1,1,1,1,1,1,0.09826597169424404,0.10291395694255458,0.4973185810525964,0.15528846153846154,0.12689377516550604,0.13443773465207695,0.032598591771459594,0.0681412168751805,0.5230769230769231,0.0513123273097324,0.0,0.0,0,102
target,T0013,32,T2,1.45226721253813,1.5158415113260406,1.5831689200223669,0.0,0.03112059947051846,0.03112059947051846,0.06242480575737716,0.3395174174952197,0.030909381209780432,0.0625,0.3395174174952197,T2,T2,U,T2,U,T2,1,1,0,1,0,1,,1,0.13455239676255165,0.13460862944224727,0.2167566560332007,0.1899639423076923,0.17004854523852714,0.17007309552794417,0.1468027965456526,0.1469823292026573,0.03076923076923077,0.028840303740587422,0.0,0.0,0,102
target,T0013,32,T1,1.45226721253813,1.5158415113260406,1.5831689200223669,41.94046102416061,-0.059066531451478735,0.059066531451478735,0.6950942194962682,0.9174870828921575,0.059281075834980636,0.7109375,0.9393985921814298,T1,T1,T1,T1,T2,T2,1,1,1,1,0,0,,,0.11269167131480363,0.11866302844449064,0.2890449340515647,0.16832932692307692,0.14229771457124582,0.14879133414114745,0.06607294722161612,0.08410637263436523,0.2923076923076923,0.022181698829531936,0.0,0.0,0,021
target,T0013,32,C,1.45226721253813,1.5158415113260406,1.5831689200223669,41.94046102416061,1.64676503841691,1.64676503841691,0.7112352403058158,0.9639724762711724,1.6487153990636703,0.7109375,0.9656746077212703,C,C,T1,C,U,T2,1,1,0,1,0,0,1,,0.11976814959945017,0.12047798877533927,0.13871805316964309,0.1712139423076923,0.15636457573235768,0.15712162006709096,0.09063856235232542,0.09274259093414094,0.1076923076923077,0.023649258360125987,0.0,0.0,0,120
