condition,state,wait_index,wait_us,visible_value,target_purity_loss,visible_x,visible_y,target_x,target_y,predicted_x,predicted_y,amplitude_error,direction_error,anti_phase_2d_error,ridge_only_2d_error,same_phase_2d_error,amplitude_only_2d_error,direction_only_2d_error,target_branch,predicted_branch,visible_radius,target_radius,angle_evaluable,opposition_score,residual_real,residual_imag,residual_radius,residual_theta_deg,residual_quadrant
Ramsey,Phi-plus,10,40.02,1.034027172633008,0.9906866056108412,0.12326312271366889,1.4471655665297212,1.9296923565467896,0.9788779011313394,1.876736877286331,0.5528344334702788,0.052955479260458516,0.4260434676610606,0.4293219294659499,0.9299322668249234,1.8661403790741955,0.05701250603439849,1.0226636368612039,1,1,0.9841872768348683,0.9299322668249234,True,0.9009133182987518,0.052955479260458516,0.4260434676610606,0.4293219294659499,82.91470535288936,target_more_unresolved/target_more_closing
Ramsey,Phi-minus,0,0.02,1.972027738689032,0.03437760785423105,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4142135623730951,2.8284271247461903,1.0,1.0,1,1,1.4142135623730951,1.4142135623730951,True,1.0,0.0,0.0,0.0,0.0,target_more_unresolved/target_more_closing
Ramsey,Phi-minus,1,4.02,1.8168032370206877,0.24898614769711314,1.6887170119820771,1.4438163994961368,0.4333277073568292,0.3739088990085375,0.31128298801792287,0.5561836005038632,0.12204471933890632,-0.18227470149532565,0.21936038914016012,0.8444569580447361,1.649455778663704,0.6378753642046494,0.59526595237312,1,1,0.8193315074225055,0.8444569580447361,True,0.965682638244345,0.12204471933890626,-0.18227470149532565,0.2193603891401601,-56.19512896126467,target_more_unresolved/target_more_opening
Ramsey,Phi-minus,2,8.02,1.781169179475913,0.3648990575084978,1.617257443495653,1.5266480153828454,0.6673737313333171,0.3076086448751417,0.38274255650434696,0.47335198461715455,0.28463117482897016,-0.16574333974201283,0.3293717661751779,0.7681445327923372,1.5454242309084965,0.7486125128103038,0.3716330034805259,1,1,0.8113968718558626,0.7681445327923371,True,0.9144712697813016,0.28463117482897016,-0.16574333974201283,0.3293717661751779,-30.2126349866518,target_more_unresolved/target_more_opening
Ramsey,Phi-minus,3,12.02,1.5903238154794082,0.614508344165884,1.2345413483193248,1.9135139412762192,1.171373339183993,0.16519671341763364,0.7654586516806752,0.08648605872378079,0.4059146875033177,0.07871065469385286,0.41347563494509687,0.8522120326959672,1.7494580093861214,0.9282581865082777,0.18858469859828716,1,1,0.94314228246721,0.8522120326959672,True,0.8987917059821094,0.4059146875033177,0.07871065469385286,0.41347563494509687,10.973996373356258,target_more_unresolved/target_more_closing
Ramsey,Phi-minus,4,16.02,1.3883221489222466,0.8056023226090707,0.8294527078361144,1.717330466612478,1.5572215241122587,0.43795083095604637,1.1705472921638855,0.282669533387522,0.38667423194837314,0.15528129756852438,0.41668842439816933,0.7914512589900828,1.471889840333292,0.6822142112825436,0.5784532032140137,1,1,0.7373258283790887,0.7914512589900828,True,0.853742181442259,0.386674231948373,0.15528129756852438,0.4166884243981692,21.879491897162385,target_more_unresolved/target_more_closing
Ramsey,Phi-minus,5,20.02,1.2818434179709701,0.9112212439902129,0.6159231607953505,1.5958295102552522,1.770482399420849,0.6721202755092204,1.3840768392046496,0.4041704897447478,0.3864055602161993,0.2679497857644726,0.47021946435385,0.8373459509363249,1.478595883211701,0.5067685573298174,0.815745190306713,1,1,0.7088919689941817,0.8373459509363249,True,0.827653202841289,0.38640556021619943,0.2679497857644726,0.4702194643538501,34.73905827783901,target_more_unresolved/target_more_closing
Ramsey,Phi-minus,6,24.02,1.1320919555515627,0.9786941964263475,0.31561565662590213,1.503604792476418,1.9067206861598207,0.8416783372567191,1.684384343374098,0.496395207523582,0.22233634278572278,0.34528312973313713,0.4106749188855351,0.9204391080369919,1.7232996974199954,0.2729454125225914,0.9702385492178954,1,1,0.8497056646044036,0.9204391080369919,True,0.8953777121258685,0.22233634278572278,0.34528312973313713,0.4106749188855351,57.22151363478736,target_more_unresolved/target_more_closing
Ramsey,Phi-minus,7,28.02,1.0652734912760742,0.9948012619759607,0.18161972820679576,1.159353249503088,1.9392433331708387,1.0014506921179918,1.8183802717932043,0.840646750496912,0.12086306137763447,0.1608039416210798,0.2011610977461832,0.9392444534909368,1.7647022282400937,0.12087176722955217,0.9529092016277012,-1,1,0.8337503987330455,0.9392444534909368,True,0.9812686996703245,0.12086306137763447,0.1608039416210798,0.2011610977461832,53.07083470916172,target_more_unresolved/target_more_closing
Ramsey,Phi-minus,8,32.02,1.0635637721842581,0.9779283576193729,0.17819110410524178,1.099828306102305,1.9051743396133405,0.9430016396485308,1.8218088958947583,0.9001716938976949,0.08336544371858223,0.042829945750835874,0.09372407086450975,0.9069671428321993,1.7340892996143609,0.10098816905535044,0.9061870609026961,1,1,0.8278499574627138,0.9069671428321993,True,0.9983187516986557,0.08336544371858223,0.042829945750835874,0.09372407086450975,27.192348365975423,target_more_unresolved/target_more_closing
Ramsey,Phi-minus,9,36.02,1.0223433816789458,1.0248914208385458,0.09552885564671776,1.2066248785306721,2.0,0.9468767050197188,1.9044711443532822,0.7933751214693279,0.09552885564671776,0.1535015835503909,0.180799608444402,1.001410048116935,1.9221028727195058,0.10930620627728974,1.01171277354419,1,1,0.9277725429196269,1.001410048116935,True,0.9853263473952582,0.09552885564671776,0.1535015835503909,0.180799608444402,58.1046988322859,target_more_unresolved/target_more_closing
Ramsey,Phi-minus,10,40.02,0.9747069235893853,1.0059728202215226,0.0,1.2364643159224762,1.961800430505813,1.1964697253184002,2.0,0.7635356840775238,-0.03819956949418701,0.4329340412408764,0.4346160272869583,0.9816620707187657,1.9622080665440098,0.20014884480363324,1.0547473404499885,-1,1,1.0275774290556818,0.9816620707187657,True,0.9074171632387061,-0.03819956949418701,0.4329340412408764,0.4346160272869583,95.04238633228681,visible_prediction_more_unresolved/target_more_closing
Ramsey,Psi-plus,0,0.02,1.9243564775123012,0.08585606312846306,2.0,1.188975603154625,0.0,0.7765590719980672,0.0,0.811024396845375,0.0,-0.0344653248473078,0.0344653248473078,1.0246588936355185,2.042079184353831,0.22344092800193283,1.0005937530370808,1,1,1.0176992574369181,1.0246588936355185,True,0.9994536689746565,0.0,-0.0344653248473078,0.0344653248473078,-90.0,target_more_unresolved/target_more_opening
Ramsey,Psi-plus,1,4.02,1.8718815858804703,0.172505307536444,1.8999504702257675,1.42813011417348,0.16858293689498138,0.546402501213294,0.10004952977423254,0.5718698858265201,0.06853340712074885,-0.025467384613226063,0.07311234896114535,0.9471034915613659,1.9429557686495074,0.4587455926732529,0.831807021190139,1,1,0.996597332688472,0.9471034915613659,True,0.9984660270556537,0.06853340712074885,-0.025467384613226063,0.07311234896114535,-20.385338274366056,target_more_unresolved/target_more_opening
Ramsey,Psi-plus,2,8.02,1.778734223725067,0.3180666968536192,1.7223541094987413,2.0,0.45178409666577507,0.0,0.27764589050125865,0.0,0.17413820616451642,0.0,0.17413820616451642,1.1404125028552432,2.3694615754450132,1.0150488238731157,0.5482159033342249,1,1,1.2336107406754042,1.1404125028552432,True,0.992309561748693,0.17413820616451647,0.0,0.17413820616451647,0.0,target_more_unresolved/target_more_closing
Ramsey,Psi-plus,3,12.02,1.531746078084287,0.6844363352565681,1.2514422683739448,1.9429854216566702,1.1645851147602,0.1901357809108687,0.7485577316260552,0.05701457834332979,0.4160273831341448,0.1331212025675389,0.4368066369579018,0.8264189696282853,1.7550002929334705,0.9104717661071611,0.21168257975954452,1,1,0.9759327434726447,0.8264189696282852,True,0.8955737486672625,0.4160273831341448,0.1331212025675389,0.4368066369579018,17.743727156226118,target_more_unresolved/target_more_closing
Ramsey,Psi-plus,4,16.02,1.4579913984854775,0.732661318845674,1.1108203293276915,1.603321070887091,1.2584106226536647,0.6445034404896421,0.8891796706723085,0.3966789291129089,0.36923095198135614,0.24782451137673323,0.4446891997116358,0.4394927231752035,0.970110376732991,0.5125517532159655,0.3580405540429341,1,1,0.613414590606259,0.4394927231752035,True,0.6893451306799204,0.36923095198135614,0.24782451137673323,0.4446891997116358,33.86915866414411,target_more_unresolved/target_more_closing
Ramsey,Psi-plus,5,20.02,1.3265351592739694,0.8664260543176738,0.8601836055536415,1.8520219101877107,1.5186604622561088,0.5901347370357263,1.1398163944463584,0.14797808981228933,0.37884406780975044,0.44215664722343695,0.582258815646882,0.6610584005157893,1.4233590582064204,0.5581329245792727,0.6815505673034037,1,1,0.8634176044046675,0.6610584005157893,True,0.7388822444044307,0.37884406780975033,0.44215664722343695,0.5822588156468819,49.40971384819118,target_more_unresolved/target_more_closing
Ramsey,Psi-plus,6,24.02,1.1681884934103066,0.9424840641417536,0.5582771324135043,1.9166637957488875,1.6666373171973818,0.6676266198088232,1.4417228675864957,0.08333620425111254,0.22491444961088614,0.5842904155577107,0.6260844985753681,0.7449009172633843,1.6698970525438035,0.401321035460984,0.8864539482639382,1,1,1.0175419432070576,0.7449009172633843,True,0.7904603485999,0.22491444961088614,0.5842904155577107,0.6260844985753681,68.94648512017827,target_more_unresolved/target_more_closing
Ramsey,Psi-plus,7,28.02,1.0147452536285448,1.0365783004257545,0.2657196156698642,1.4080249508050964,1.8497050727909452,0.8367292086590495,1.7342803843301358,0.5919750491949036,0.11542468846080944,0.24475415946414592,0.2706057229277967,0.8652491329274856,1.683861263098977,0.19995051890749146,0.8842529668039945,1,1,0.8400309775785136,0.8652491329274856,True,0.9500633606251144,0.11542468846080944,0.24475415946414592,0.2706057229277967,64.7516980867909,target_more_unresolved/target_more_closing
Ramsey,Psi-plus,8,32.02,1.0294047195747025,1.0260674481496042,0.29366960525621283,1.3263385149761935,1.8292553809547458,0.9458221537914342,1.7063303947437871,0.6736614850238065,0.12292498621095871,0.2721606687676277,0.2986335243387901,0.8310233004327855,1.5820291955766668,0.13433462418439782,0.8727748372097142,1,1,0.7780741949812894,0.8310233004327855,True,0.9332054825823636,0.12292498621095871,0.2721606687676277,0.2986335243387901,65.69305233938678,target_more_unresolved/target_more_closing
Ramsey,Psi-plus,9,36.02,0.9037459371236649,1.0643136209149684,0.054086412127658835,1.452838691041433,1.9036663256067237,0.8285700344438809,1.9459135878723413,0.547161308958567,-0.04224726226561759,0.2814087254853139,0.2845622988876226,0.9197831598404753,1.9520904722771786,0.1765589540621264,0.9464690691273677,1,1,1.0487208378904482,0.9197831598404753,True,0.9666436556166029,-0.04224726226561748,0.2814087254853139,0.2845622988876226,98.537924638562,visible_prediction_more_unresolved/target_more_closing
Ramsey,Psi-plus,10,40.02,0.8753782014475657,1.1138277665987737,0.0,0.88076641663933,2.0,0.7845485850364371,2.0,1.11923358336067,0.0,-0.3346849983242328,0.3346849983242328,1.0229463877495248,2.0023131301368333,0.2154514149635629,1.0545207670327275,1,-1,1.0070832375732535,1.0229463877495248,True,0.9457565234404507,0.0,-0.33468499832423293,0.33468499832423293,-90.0,target_more_unresolved/target_more_opening
Ramsey,Psi-minus,0,0.02,1.917209263975358,0.08486503505731169,2.0,0.9698565892542493,0.0,0.9091943106307461,0.0,1.0301434107457506,0.0,-0.12094910011500448,0.12094910011500448,1.004114372580049,2.0009197665193366,0.09080568936925393,1.0072877864933285,1,-1,1.0004542094525801,1.004114372580049,True,0.9927256032602859,0.0,-0.12094910011500459,0.12094910011500459,-90.0,target_more_unresolved/target_more_opening
Ramsey,Psi-minus,1,4.02,1.8733408316037088,0.1629465922934059,1.913172056578288,1.4687427987835338,0.15180376668786622,0.5195943760459578,0.08682794342171207,0.5312572012164662,0.06497582326615414,-0.011662825170508428,0.06601423407169353,0.9747955753549379,2.0008250750669676,0.48477976560061486,0.8482764123184432,1,1,1.0264516629276024,0.9747955753549378,True,0.9991557262757298,0.06497582326615414,-0.011662825170508428,0.06601423407169353,-10.175936203692215,target_more_unresolved/target_more_opening
Ramsey,Psi-minus,2,8.02,1.7296758352569257,0.3475406393276257,1.6288186958564068,2.0,0.5106858463987218,0.0,0.3711813041435932,0.0,0.13950454225512865,0.0,0.13950454225512865,1.1132961604687834,2.2913360881888023,1.009683869985954,0.48931415360127817,1,1,1.181275984797182,1.1132961604687834,True,0.994357787338221,0.13950454225512865,0.0,0.13950454225512865,0.0,target_more_unresolved/target_more_closing
Ramsey,Psi-minus,3,12.02,1.4732633707763356,0.7097253791617353,1.1213064426277979,1.6882294398565838,1.214834299501896,0.2653521469899751,0.8786935573722021,0.3117705601434162,0.3361407421296938,-0.046418413153441085,0.3393306169492886,0.765415732902525,1.4259478428634305,0.8078973118235636,0.21979182269173225,1,1,0.6988383324548807,0.765415732902525,True,0.8965111857112317,0.3361407421296938,-0.046418413153441085,0.3393306169492886,-7.862374569160389,target_more_unresolved/target_more_opening
Ramsey,Psi-minus,4,16.02,1.4543307484924584,0.7492305011718698,1.0838334679255712,1.6545339020717793,1.2916389450146515,0.5033545262160236,0.9161665320744288,0.3454660979282207,0.3754724129402227,0.15788842828780292,0.40731841189215323,0.575942706247218,1.1697850536333023,0.6226044165513633,0.33163538718968394,1,1,0.6598808068929853,0.5759427062472181,True,0.7909995985324786,0.3754724129402227,0.15788842828780292,0.4073184118921533,22.807049018103132,target_more_unresolved/target_more_closing
Ramsey,Psi-minus,5,20.02,1.2113991092100256,0.9812805888209846,0.6030035524123184,1.89318746512291,1.7427836021181524,0.4958106583425629,1.3969964475876817,0.10681253487709008,0.3457871545304707,0.3889981234654728,0.5204693038959539,0.8977384762928331,1.8032638469827627,0.6113719395582689,0.8384789917674008,1,1,0.9774405492151061,0.8977384762928331,True,0.849264900471475,0.3457871545304708,0.3889981234654728,0.520469303895954,48.365551915943556,target_more_unresolved/target_more_closing
Ramsey,Psi-minus,6,24.02,1.0969865754032466,1.024910537755265,0.3765490274831364,1.5920698179457475,1.8276076095159117,0.7580347977391108,1.6234509725168635,0.40793018205425247,0.20415663699904818,0.3501046156848583,0.4052815988354313,0.8622537413278036,1.673674228582747,0.31658662564283124,0.8986142649949889,1,1,0.8597893837763604,0.8622537413278036,True,0.8892253077431759,0.20415663699904818,0.3501046156848583,0.4052815988354313,59.75223976340861,target_more_unresolved/target_more_closing
Ramsey,Psi-minus,7,28.02,0.9745253198137658,1.1135820285775435,0.13416382252315412,1.372177926319329,2.0,0.9306958287608338,1.865836177476846,0.627822073680671,0.13416382252315406,0.3028737550801628,0.3312588757910991,1.0023986572971593,1.9173552314701772,0.15100662046801808,1.0448600439850106,1,1,0.9424376345769899,1.0023986572971593,True,0.9438248551995524,0.13416382252315406,0.3028737550801628,0.3312588757910991,66.10812036058259,target_more_unresolved/target_more_closing
Ramsey,Psi-minus,8,32.02,0.9480865756654122,1.062804588430331,0.08183412535946054,1.1694275141634605,1.901280059594517,1.136766094276551,1.9181658746405394,0.8305724858365395,-0.01688581504602249,0.3061936084400114,0.30665886029802486,0.9115978885267113,1.8197390680956174,0.13780455469044156,0.9518719828171281,-1,1,0.933667101225076,0.9115978885267113,True,0.9450420494075332,-0.01688581504602249,0.3061936084400114,0.30665886029802486,93.15652223552418,visible_prediction_more_unresolved/target_more_closing
Ramsey,Psi-minus,9,36.02,0.9067411901529546,1.0388012294642914,0.0,1.0114915404947167,1.8546134659303042,1.0291959995119018,2.0,0.9885084595052833,-0.14538653406969582,0.04068754000661845,0.15097258095624186,0.855112029231788,1.8546979689100613,0.1482890780748798,0.8555814701483415,-1,1,1.0000660255717828,0.855112029231788,True,0.9989586501551329,-0.14538653406969582,0.04068754000661845,0.15097258095624186,164.36531464833396,visible_prediction_more_unresolved/target_more_closing
Ramsey,Psi-minus,10,40.02,0.943489069323291,1.046840835235805,0.07273436959037478,0.6211008170518388,1.8702438206773417,0.9119896794895803,1.9272656304096252,1.3788991829481612,-0.057021809732283435,-0.46690950345858084,0.4703785403322342,0.8746828704984705,1.8208944387408328,0.10486802802328045,0.9875873590964173,1,-1,1.0016916392671669,0.8746828704984705,True,0.8829413838438231,-0.057021809732283435,-0.46690950345858084,0.4703785403322342,-96.96282707913373,visible_prediction_more_unresolved/target_more_opening
Hahn,Phi-plus,0,1.0,1.8729924963617308,0.15570079597305275,1.9855473996179922,2.0,0.042226088732372824,0.0,0.014452600382007796,0.0,0.027773488350365028,0.0,0.027773488350365028,1.384677169994829,2.788637250942152,1.000385608980431,0.9577739112676271,1,1,1.4040312236178318,1.384677169994829,True,0.9998979524858621,0.027773488350365083,0.0,0.027773488350365083,0.0,target_more_unresolved/target_more_closing
Hahn,Phi-plus,1,1.99,1.8557089057171763,0.17459630513845092,1.9521952865787828,1.2998936264696048,0.07891811708759965,0.7333009501246821,0.04780471342121717,0.7001063735303952,0.031113403666382475,0.03319457659428693,0.045496415276164826,0.9589161685120603,1.9570883001603687,0.26850777845735596,0.921679833209302,1,1,0.9983045882795196,0.9589161685120603,True,0.9997291959757698,0.03111340366638249,0.03319457659428693,0.04549641527616483,46.85359300427715,target_more_unresolved/target_more_closing
Hahn,Phi-plus,2,3.98,1.877290578566114,0.14639215392961824,1.9938414009329082,0.7212517331876265,0.024150208648029074,1.3478653001857368,0.006158599067091819,1.2787482668123735,0.017991609580937255,0.06911703337336328,0.07142032146138441,1.0359985918692158,2.0669610434913195,0.3483302529046618,0.9782944237723221,-1,-1,1.0321924851786064,1.0359985918692158,True,0.9976217440248092,0.017991609580937262,0.06911703337336328,0.07142032146138441,75.40933853059579,target_more_unresolved/target_more_closing
Hahn,Phi-plus,3,7.94,1.880482061669281,0.13395537925918477,2.0,1.0461081183797747,0.0,0.9871004929314731,0.0,0.9538918816202253,0.0,0.03320861131124775,0.03320861131124775,1.0000831951805864,2.0008702856159983,0.012899507068526939,1.0005512539921289,1,1,1.0010624149275225,1.0000831951805864,True,0.9994497039763722,0.0,0.03320861131124775,0.03320861131124775,90.0,target_more_unresolved/target_more_closing
Hahn,Phi-plus,4,15.85,1.8383833211427738,0.19279383774306091,1.918762137930477,1.2549408388866679,0.11425478764137481,0.724630065316015,0.0812378620695231,0.7450591611133321,0.03301692557185171,-0.02042909579731711,0.038826090832237474,0.9275630340543375,1.8808179852958926,0.27734224038555566,0.8859807724614129,1,1,0.9534771614605242,0.9275630340543375,True,0.9995274119635934,0.03301692557185176,-0.02042909579731711,0.03882609083223752,-31.74699120949006,target_more_unresolved/target_more_opening
Hahn,Phi-plus,5,31.62,1.6824217957038279,0.35069734287712917,1.617803469492786,1.2841413667247474,0.4208779030628241,0.7116905642314435,0.3821965305072139,0.7158586332752526,0.03868137255561016,-0.004168069043809064,0.038905287331413844,0.6469194184085799,1.3267745599192475,0.29089272822806916,0.5791370959975417,1,1,0.6800128257625229,0.6469194184085799,True,0.9995243976709299,0.038681372555610105,-0.004168069043809064,0.03890528733141379,-6.150114587346327,target_more_unresolved/target_more_opening
Hahn,Phi-plus,6,63.09,1.5840025601993721,0.5409401147905468,1.4278840519780358,1.0953816058565584,0.7902986537990202,0.8544556704651453,0.5721159480219642,0.9046183941434416,0.218182705777056,-0.05016272367829633,0.22387494711785527,0.25526027199361356,0.681586712249675,0.2622724632132542,0.2156176093117821,1,1,0.43838614562154943,0.25526027199361356,True,0.9258957732883076,0.218182705777056,-0.05016272367829633,0.22387494711785527,-12.947951129339744,target_more_unresolved/target_more_opening
Hahn,Phi-plus,7,125.89,1.4939578987029987,0.6084602045925899,1.254125034504974,1.0607056987132395,0.9214117679193202,0.9476284429622783,0.7458749654950261,0.9392943012867605,0.17553680242429415,0.008334141675517825,0.17573453537313968,0.09443987615473731,0.3514037329486762,0.18318282941340602,0.07902890698367522,1,1,0.26127517107145254,0.09443987615473731,False,nan,0.17553680242429415,0.008334141675517825,0.17573453537313968,2.718249539277768,target_more_unresolved/target_more_closing
Hahn,Phi-plus,8,251.19,1.240447281383072,0.9319874976425706,0.7649260631003904,1.0690828070135785,1.5496495415813205,0.9326481186851989,1.2350739368996098,0.9309171929864215,0.31457560468171075,0.001730925698777419,0.3145803667819062,0.5537606833978003,0.7964956759822823,0.32170496884180544,0.5496522670419276,1,1,0.24501467310011657,0.5537606833978003,True,0.9865981652261606,0.31457560468171086,0.001730925698777419,0.3145803667819063,0.31526200646959485,target_more_unresolved/target_more_closing
Hahn,Phi-plus,9,501.18,0.860152049585997,1.1639071160487093,0.031071054612059255,1.0381279523574263,2.0,0.9801981070711536,1.9689289453879408,0.9618720476425737,0.031071054612059168,0.0183260594285799,0.036072910734863156,1.0001960382662818,1.9697809672553344,0.036844611522868026,1.0001679081305197,1,1,0.9696788344403301,1.0001960382662818,True,0.9998092756925074,0.03107105461205928,0.0183260594285799,0.036072910734863246,30.532584654849465,target_more_unresolved/target_more_closing
Hahn,Phi-plus,10,1000.0,0.8440505393704943,1.1321476716324497,0.0,0.9642754793768048,1.9383282861092939,1.0240274023932223,2.0,1.0357245206231953,-0.06167171389070614,-0.011697118229972991,0.06277119458081934,0.9386358658066346,1.9392490394571689,0.06618698029055972,0.9384011909027454,-1,-1,1.0006379172176902,0.9386358658066346,True,0.999948911333727,-0.06167171389070614,-0.01169711822997288,0.06277119458081931,-169.2604225084404,visible_prediction_more_unresolved/target_more_opening
Hahn,Phi-minus,0,1.0,1.908273706937013,0.13514130622185005,1.9648195380321647,2.0,0.11382566310088578,0.0,0.03518046196783531,0.0,0.07864520113305047,0.0,0.07864520113305047,1.33615304339682,2.725101525637735,1.0030877666790967,0.8861743368991142,1,1,1.3895599090966175,1.33615304339682,True,0.9991024835139456,0.07864520113305051,0.0,0.07864520113305051,0.0,target_more_unresolved/target_more_closing
Hahn,Phi-minus,1,1.99,1.8781943896280486,0.15611200667037295,1.903412901388057,1.2773171596541124,0.15514946802549986,0.8975268806743215,0.09658709861194303,0.7226828403458876,0.05856236941355683,0.17484404032843393,0.18439086080850353,0.8510423970413757,1.7890404378996534,0.11802665502192561,0.8627530700124845,1,1,0.9450183476700394,0.8510423970413757,True,0.9843528200325181,0.05856236941355686,0.17484404032843393,0.18439086080850356,71.48221005895785,target_more_unresolved/target_more_closing
Hahn,Phi-minus,2,3.98,1.9207031587770054,0.09496736835773789,1.9901941442768476,0.7931360275857644,0.03466092678579178,1.3730172180762528,0.009805855723152401,1.2068639724142356,0.02485507106263938,0.16615324566201717,0.16800201070687065,1.0349016239505149,2.039699085599537,0.37384437877126836,0.9795337805905874,-1,-1,1.01157162200368,1.0349016239505149,True,0.9867795435437536,0.0248550710626394,0.16615324566201717,0.16800201070687065,81.49214028378368,target_more_unresolved/target_more_closing
Hahn,Phi-minus,3,7.94,1.868894693036601,0.16737610878114983,1.884427660345991,1.1330706014767693,0.17734593968934761,0.7816889477909197,0.11557233965400893,0.8669293985232307,0.06177360003533869,-0.08524045073231101,0.10527066116622208,0.8511283207967164,1.742870353051841,0.22688255370997962,0.8270584244094549,1,1,0.894382508417105,0.8511283207967164,True,0.9939499654922584,0.061773600035338716,-0.08524045073231101,0.1052706611662221,-54.06922455672133,target_more_unresolved/target_more_opening
