split,branch,branch_index,seed,events,weight,trials,mean_available_lags,exact_error,exact_sign_flip_share,exact_same_source_pair_share,exact_shares_source_endpoint,exact_strongest_child_share,exact_partner_persistence,exact_adjacency_share,exact_self_return,exact_mean_absolute_time_jitter,seed_error,seed_sign_flip_share,seed_same_source_pair_share,seed_shares_source_endpoint,seed_strongest_child_share,seed_partner_persistence,seed_adjacency_share,seed_self_return,seed_mean_absolute_time_jitter,time_error,time_sign_flip_share,time_same_source_pair_share,time_shares_source_endpoint,time_strongest_child_share,time_partner_persistence,time_adjacency_share,time_self_return,time_mean_absolute_time_jitter
development,c2,0,10,149,0.16746699436442294,1,5.727761637487573,0.4198536987906256,0.36825703953100525,0.1668111944464802,0.3017499113662776,0.022587940524422673,0.5055153547832337,0.6763056954441001,0.6945904740409954,0.8169317405793209,0.4137003579891781,0.4219350425799346,0.0029972150953077085,0.22477384745922388,9.784529934933988e-05,0.4746830908910488,0.699719356150628,0.011691011689599235,0.7532103504629247,0.48649344308867265,0.5426245700553565,0.004266456599155156,0.25767034861110627,0.00042197774278083833,0.46544309343009316,0.7268275867451519,0.020610004729625493,1.0850762071129132
development,c2,0,11,224,0.23242741649537255,1,5.928196892094411,0.41183364775643244,0.44546845235491195,0.13157612349022568,0.27215913827884697,0.004005485090787748,0.4176551750454702,0.5809874921700885,0.5887715103754223,0.8173148932450879,0.4880635754725821,0.47183952924159417,0.0009362584966156683,0.19237395277795538,0.0009467853558903023,0.4708988407902328,0.6502191725123541,0.0026832400082107163,0.7873559680533843,0.49356509572718227,0.5972130133536131,0.00806296543514491,0.11980591105639256,0.001313777444626465,0.34854450650358226,0.5129103830222411,0.04837779261086946,1.0322888045554686
development,c2,0,12,176,0.19641571921189513,1,5.498717654390278,0.4356756580519913,0.4826911626100588,0.09626429801826991,0.2529643809212085,0.0013140568559395361,0.4447666793682913,0.5437141634919775,0.3815666180690296,0.7343962460842692,0.4457174979113105,0.39047976614081975,7.985315222484914e-05,0.16091002955480446,0.00016390761852462304,0.48306718005033966,0.7347203251848567,0.00018340675381475663,0.6989391421811676,0.5602106123203235,0.5789723481004747,0.0033425975365171936,0.17100514025990124,0.000665579523215927,0.44874832715298224,0.5918433512591916,0.017047844522817386,1.0011295858199991
development,c2,0,13,229,0.23176394056513402,1,5.942488137655672,0.47766321600935346,0.4323949643858701,0.11217693883436496,0.2470626187130106,0.03620724277986419,0.43671000252517334,0.6603010585731817,0.5362239074588546,0.7583635291185291,0.5077558767981977,0.5091637486853782,0.008770854060155172,0.2538865181793328,0.024872229355266517,0.4648315463868349,0.7125011339932098,0.024142647746861506,0.7328450450559815,0.5292165541468236,0.5870046634031868,0.004137304165425042,0.18061710369706266,0.018599961407542602,0.35678061187594945,0.5634489540825243,0.02470550337989758,0.9129764659127536
development,c2,0,14,155,0.1509100072060564,1,5.693047987351896,0.34486522135168807,0.49156569397828814,0.21810099016899953,0.3702516876152204,0.0,0.4849232395078435,0.718231718800154,0.7910901377618381,1.0916210679725957,0.5008087210692659,0.5148613698136802,0.015782852672997918,0.2006417119443162,0.0344072151401411,0.46372874982332457,0.6760016626284987,0.06991570095036102,0.747206041176594,0.5003065014278878,0.46574224697566874,0.003430647715823566,0.139994317756345,0.01752799707118373,0.409314603774463,0.5783855996363065,0.010218064226212513,1.1525135468165504
development,c2,0,15,218,0.26799260990833557,1,5.984365185101401,0.404866952020546,0.411332616293363,0.1731264618688512,0.29994267737142244,0.014548363838446888,0.4246568640530745,0.7193653671881937,0.5243035027649584,0.7916907354285151,0.49510764560839254,0.4630964739184978,0.004519835451374421,0.15700599148339875,0.0022406829172824153,0.4948052498611156,0.7619926639638004,0.027092340268278715,0.8196888528362204,0.5375857687245411,0.48258416992089354,0.006302772677106502,0.20114995532211216,0.012808950037797511,0.3840905933046691,0.5788128193596925,0.029120380016336198,1.1206061181348597
development,c2,0,16,149,0.16416558895188135,1,5.642357240169727,0.38858652189120907,0.4207471632126238,0.1613094383358789,0.2647653011131922,0.034506074735202494,0.4430682035158152,0.6803204237619899,0.6945793345122396,0.7316953379432978,0.46977471095179807,0.5332967898806016,0.0006627146359291922,0.15245421271609413,0.016844313375243496,0.527593511422396,0.7738437596708598,0.003976287815575154,0.866793581322718,0.49177857574770967,0.5284048082846212,0.0073306552160074135,0.1431857537314169,0.002520716347608521,0.4292715387193399,0.6096861243609871,0.04297909418035484,1.0856593389509863
development,c2,0,17,195,0.2819172418720625,1,5.564358412724511,0.37297743975514125,0.4092132128861004,0.1677801707479321,0.28492937121599443,0.001415538425604995,0.4432149757534824,0.6949123241951751,0.5980029868848749,0.8526893706566209,0.4848005566043567,0.4510993822679369,0.009261798877806395,0.25313833259646235,0.019854111889862424,0.5206721552305735,0.7524319376513593,0.023080364711224967,1.0204967570759687,0.4263691647177746,0.5442357654979872,0.015430404174459695,0.19463527591887747,0.011229898346992551,0.37438001712425434,0.4907184246830864,0.08194163444590494,1.172319857074631
development,c2,0,18,170,0.19458386729993615,1,5.83628957487255,0.3901027276662095,0.4034528046911551,0.16840355861074513,0.3382162564593671,0.07314239289996628,0.4545339427118629,0.7511163861538352,0.593791192797982,0.9536493142724257,0.4637022620904628,0.3888413513028282,0.04342352499835662,0.15479151083748022,0.0004077092278842704,0.45251823630241794,0.6814974497223032,0.13857439123691992,0.7159303347199241,0.4534134710056377,0.5577569881858419,0.01153201124948733,0.1816599954590139,0.0023980012400720775,0.35765556366023527,0.49288223711295714,0.06398405755615821,1.0371554851485834
development,c2,0,19,198,0.19822583162811236,1,5.923099835742242,0.38885689109340604,0.3985311835241639,0.10405385409502936,0.3665245382909299,0.0003343827762468128,0.530135834814634,0.6239945305779029,0.4446028236645405,1.0593247765176983,0.44622401812725404,0.40995145999677224,0.011630535207737082,0.1437181506937483,0.009713983977155035,0.4350444058093102,0.6696989730422198,0.025641725186792634,0.7296425091582591,0.45445785881738854,0.4610669415453828,0.004187427636538971,0.20305882447979914,0.004896773290276332,0.38145706176561706,0.5919403951723378,0.012662914304377822,1.0622186507455365
development,c2,0,20,179,0.1969008929210447,1,5.1631312580824,0.29412009992478066,0.40175221121986576,0.3098563702694083,0.47580225199971,0.01703010573089238,0.5400732293700156,0.7421644431963438,0.7331769702012759,0.9771322037940318,0.3558951820858872,0.4241941469049713,0.002248427145159299,0.35517583373558714,0.006653485627517702,0.554431854510291,0.7217139865329804,0.011678311151549955,0.6836405173270926,0.4099442167292265,0.4759856139372324,0.029402577228611282,0.19449453258328486,0.0040945323142850985,0.476435220362932,0.6056981716423716,0.10943386816420599,1.110220914881484
development,c2,0,21,197,0.2699821234054936,1,5.906387453276553,0.37038094925448684,0.4135159780537001,0.17833104711553457,0.2958984273818325,0.011300059302755742,0.4651451990256242,0.7081219055469723,0.5953101344072229,0.8603480580783553,0.5116497318096769,0.5173848677073634,0.007031120210774323,0.2575125389311846,0.010858931863747813,0.49516210876374017,0.6723099106390397,0.03950792720646424,0.8148846039192862,0.5229193220270995,0.46398821423106695,0.002904748429131649,0.14940661040140893,0.000631841480806979,0.3547377510343928,0.528264902607593,0.017194151446536375,0.9834739732790043
development,c2,0,22,176,0.28080027141212627,1,5.667544264930164,0.4480935184491873,0.4457160682561375,0.14991844009730498,0.2840367294950667,8.173765155310885e-05,0.4423190444192872,0.6287717765409968,0.5346411061857881,0.7792236242042451,0.4891190492203633,0.43231640718667436,0.0012454919585831786,0.10744739363035904,0.007694781920285252,0.5137175798437766,0.6075622928435617,0.005323473256662601,0.8254195295986831,0.4963708865685015,0.5740925481134341,0.025380416231795194,0.16254613259598244,0.015866666104983815,0.41503931317615456,0.509110236936875,0.13070178149694195,1.0847517939693896
development,c2,0,23,223,0.2550926073960683,1,5.670726898386794,0.4511425242645543,0.39006581028992493,0.14844853213425277,0.26440958592420555,0.015049238743317489,0.44084390837992365,0.6951536246908969,0.5688520106836656,0.7684940367883658,0.5678678947350022,0.5017204026203047,0.0031753997794274746,0.13796256601451673,0.000581911733982574,0.5540440862838271,0.7203727067990503,0.007197827023711109,0.8775514430006236,0.5604229425901447,0.4375074703132333,0.011891037220081339,0.13792085612948754,0.023613066546269944,0.3980416330274926,0.5941092057360824,0.05535241397166527,0.8657235285994711
development,c2,0,24,162,0.19712905433750172,1,5.533773698135897,0.410896658813168,0.34273574601822376,0.19974595834664502,0.2689534439787947,0.0038122312486563994,0.48444068443353716,0.7324328958834629,0.6329455417675178,0.7582585093370198,0.45596592638768974,0.475098005607318,0.006706695842753525,0.30563771491366876,0.012962888960085952,0.5131588083390168,0.6907791691495861,0.026399178589651812,0.8460847243610337,0.4702029861713028,0.476725321776753,0.006573211045311323,0.12178668123464803,0.015412024893907654,0.4096657571767776,0.5533295214055801,0.03900641138341037,1.097744832371262
development,c2,0,25,193,0.11663542350357253,1,5.763637449722646,0.4636821254174742,0.4252584465720202,0.11391988265172878,0.31359027029866177,0.002550085219979962,0.4712851621005048,0.7516396772880206,0.482523887691061,0.9364223187101579,0.5670742025821699,0.45607167999163667,0.0036426447157702035,0.17564397342365412,0.02426880119136507,0.4536177366636141,0.6339343239799559,0.013111000055999446,0.7933286193109935,0.5004857825575094,0.4830641318586607,0.011844826177344907,0.15624829281617422,0.006141110043155414,0.36708185617877737,0.5826787943140025,0.031363948896331546,1.011950797510386
