basis,split,shot_index,target,x_parent,time_parent,relation_j,event_fill,ara_score,count_score,ara_plus_count_score
X,development,11306,0,0.9537037037037037,0.9458689513029876,0.9893162338821977,0.08653846153846154,0.08005223734914045,0.13819806777576515,0.21825030512492105
X,development,11557,1,0.965909092386892,0.937062916449507,1.0882867428048417,0.07051282051282051,0.07877163235286311,0.030202815045787427,0.10897444739865403
X,development,11808,0,1.4558823529411764,1.0135747404659496,0.9626696250017951,0.05448717948717949,-0.37289810731644,-0.07779243768419028,-0.4506905450006387
X,development,12060,1,0.9112902945459952,0.8585607818307943,1.0167493815037703,0.09935897435897435,0.11502592726914505,0.2245942699597473,0.33962019722891734
X,development,12311,1,0.7142857361812978,1.0329670389555685,0.9670329610444314,0.022435897435897436,0.30099781854754426,-0.2937829431441457,0.007214875403366239
X,development,12562,0,1.0000000298023215,0.8269230476938769,1.0961538226558618,0.05128205128205128,0.04069759072703108,-0.09939148823018586,-0.05869389750316561
X,development,12813,1,0.9347826280756126,0.8628762465534261,0.971571900980823,0.07371794871794872,0.08929473641632708,0.05180186559178299,0.14109660200811597
X,development,13065,1,0.975,1.08461537361145,0.9461538791656494,0.0641025641025641,0.06629923124884511,-0.012995286046203697,0.053303945202640146
X,development,13316,1,1.2857142857142856,0.9780219963618687,0.942307710647583,0.04487179487179487,-0.22342302650101037,-0.14258958932217694,-0.3660126158232029
X,development,13567,1,1.0156249697320172,1.0961538822605048,1.0420673179010356,0.05128205128205128,0.04042274676012953,-0.09939148823018586,-0.05896874147006716
X,development,13818,1,1.1527777777777777,0.7948718070983887,1.0929487546284995,0.057692307692307696,-0.1004160974722574,-0.05619338713819473,-0.15660948461045818
X,development,14070,0,1.0595237854656996,1.1501831974260421,0.894688676773056,0.0673076923076923,-0.010945610463038933,0.008603764499791866,-0.002341845963245947
X,development,14321,0,1.0288461894678633,1.2011834951113372,0.8749999679051924,0.08333333333333333,0.01848994586653121,0.11659901722976959,0.13508896309631382
X,development,14572,0,1.2261904761904763,0.9377289726620629,1.054029283069429,0.0673076923076923,-0.16065073277558098,0.008603764499791866,-0.152046968275788
X,development,14823,0,1.0789473568633652,0.542510114751491,1.0485829434718954,0.060897435897435896,-0.05653497761710284,-0.03459433659219922,-0.09112931420930571
X,development,15075,0,1.1923076408149214,0.8165680594915254,0.8964496556878028,0.041666666666666664,-0.1553483375312754,-0.1641886398681725,-0.31953697739946585
X,development,15326,0,1.3653846386621682,1.2899408967700043,0.7559171179288308,0.041666666666666664,-0.2925604598127417,-0.1641886398681725,-0.45674909968093214
X,development,15577,1,1.015151500482971,0.8111888016904657,0.8916083987321507,0.10576923076923077,0.004287611296499097,0.2677923710517384,0.2720799823482673
X,development,15828,0,1.041666665010982,1.26923083189206,0.9487179538123626,0.038461538461538464,0.01958210974180986,-0.185787690414168,-0.1662055806723785
X,development,16080,1,1.0681817950296013,0.9090909327357264,1.0139860020120361,0.07051282051282051,-0.02376366424101589,0.030202815045787427,0.006439150804775043
X,development,16331,0,1.1129032258064515,1.0223325298678492,0.9838710292693107,0.09935897435897435,-0.059225300879318585,0.2245942699597473,0.16536896908045376
X,development,16582,0,0.6447368089181899,1.1740890656761236,0.9321862404950513,0.060897435897435896,0.37061597884507597,-0.03459433659219922,0.33602164225287307
X,development,16833,0,1.0714286030555247,1.049450566106164,0.8612637226491751,0.08974358974358974,-0.03257819382633223,0.1597971183217607,0.1272189244954463
X,development,17085,1,1.0,0.9340659550258091,1.1126373835972379,0.04487179487179487,0.050224672749851394,-0.14258958932217694,-0.09236491657234115
X,development,17336,1,1.15,0.7179487546284993,1.1192307472229004,0.04807692307692308,-0.10072573980953037,-0.12099053877618136,-0.22171627858572496
X,development,17587,1,1.3333333333333335,1.0085469881693523,0.9017093976338704,0.028846153846153848,-0.2686294555198325,-0.25058484205215464,-0.5192142975720146
X,development,17838,1,1.25,0.9822485263531024,1.0073964779193585,0.041666666666666664,-0.18389888777122942,-0.1641886398681725,-0.34808752763941986
X,development,18090,1,1.2884615384615383,0.8994082304147574,0.9423077289874737,0.041666666666666664,-0.23162945063418508,-0.1641886398681725,-0.39581809050237554
X,development,18341,0,1.1249999602635703,0.6538461446762085,1.0160256226857505,0.038461538461538464,-0.09359862684288957,-0.185787690414168,-0.2793863172570779
X,development,18592,0,0.9605263418768245,1.1012145820112083,1.0819838402902744,0.060897435897435896,0.0949231410653656,-0.03459433659219922,0.06032880447316274
X,development,18843,0,1.0,1.2544378594045589,0.816568074467295,0.041666666666666664,0.04235072416763518,-0.1641886398681725,-0.12183791570055527
X,development,19095,0,0.9999999523162841,0.7461538314819336,1.0307692050933839,0.0641025641025641,0.02793996135853657,-0.012995286046203697,0.014944675312331603
X,development,19346,0,1.3333333651224764,0.7076922724797183,0.9487180006809711,0.04807692307692308,-0.28555871192406923,-0.12099053877618136,-0.4065492507002638
X,development,19597,1,1.125,1.1538461844126382,1.0368589560190835,0.07692307692307693,-0.055044547950730036,0.07340091613777855,0.018356368187056812
X,development,19848,0,0.8452380725315638,0.5860805965605236,0.8946886289687384,0.0673076923076923,0.14221533535344932,0.008603764499791866,0.15081909985324232
X,development,20100,1,0.8125,1.3076923688252766,0.9022436141967773,0.038461538461538464,0.225154194793646,-0.185787690414168,0.039366504379457656
X,development,20351,0,1.0,0.9641025861104329,0.9692307472229004,0.04807692307692308,0.0373103306205308,-0.12099053877618136,-0.0836802081556638
X,development,20602,0,0.921875,0.822115421295166,1.0,0.10256410256410256,0.10102036662863446,0.24619332050574286,0.3472136871344047
X,development,20853,0,1.1666666616996129,0.7051282337842852,0.9983974396704864,0.07692307692307693,-0.12948320215315512,0.07340091613777855,-0.05608228601536826
X,development,21105,0,1.0437500000000002,0.7730769157409668,1.1456730842590332,0.1282051282051282,0.0023497728963255385,0.4189857248737072,0.4213354977700792
X,development,21356,0,1.1022727272727273,1.1048950715498491,0.9449300765991211,0.07051282051282051,-0.04768792764949059,0.030202815045787427,-0.017485112603699657
X,development,21607,1,0.9027778068442396,0.6837606778738055,0.9412393320603019,0.057692307692307696,0.10207803332231488,-0.05619338713819473,0.0458846461841141
