archive,seed,phase,ara_x,parent_pairs,child_pairs,parent_frobenius,child_frobenius,ratio_frobenius,reciprocal_frobenius,parent_spectral,child_spectral,ratio_spectral,wrong_phase_frobenius
greedy,60,A,1.2,9,8,0.021251178298016524,0.013352310641675235,1.5915730893563351,0.6283091908800874,0.014768358150868462,0.009412936126337229,1.5689427775406717,1.463458526736533
greedy,60,A,1.4,9,8,0.02394157584387974,0.01564517175840792,1.5302852671472416,0.6534729317914695,0.016626720932076802,0.011037135341314855,1.5064344522295274,1.4651001274013817
greedy,60,A,1.6,9,7,0.026637699487608538,0.01939365918497322,1.3735262249141829,0.7280530810851313,0.018489532598670158,0.013689704747670119,1.3506158780975122,1.3734208578975171
greedy,60,A,1.8,9,6,0.029600976244001494,0.03191309918890596,0.9275494074950816,1.0781096854997478,0.020559908619844,0.02249396744113427,0.9140187774188071,1.0682577698473221
greedy,60,B,0.2,8,7,0.011409221388336322,0.0039166794607211775,2.912983179439337,0.34329068806791757,0.008052355483774705,0.0028372543737134963,2.838080208238609,3.260909303043328
greedy,60,B,0.4,9,8,0.015067987819830032,0.0060775106156505335,2.4793025915952533,0.4033392307134934,0.010640670830198023,0.004257090999396345,2.4995168841133224,2.987569147895788
greedy,60,B,0.6,9,8,0.016753602210905223,0.008328592806628808,2.01157657720652,0.49712251143265035,0.011843426678410488,0.005835713258938462,2.0294737169051467,2.4299227847341993
greedy,60,B,0.8,9,8,0.01788335987013384,0.011296675214541304,1.5830640016200543,0.6316863999033733,0.012644144744242157,0.00797693280216527,1.5850885368885157,1.9965256719979954
greedy,60,B,1.0,9,8,0.019268379305219782,0.01344758787052617,1.432850224942673,0.6979096507033798,0.013578919699051574,0.009495421954718176,1.4300491082762625,1.7365312565166737
greedy,60,B,1.2,9,8,0.020557524870078843,0.014521202965283883,1.4156902096352562,0.7063692276699743,0.014465825848848424,0.010247197180234084,1.4116861024936354,1.5396230226935173
greedy,60,B,1.4,9,8,0.022505279030644386,0.01634125572451108,1.3772062202592898,0.7261076702163948,0.015881059619731394,0.011533909931167943,1.376901650394911,1.438480789995147
greedy,60,B,1.6,9,7,0.02523265169854061,0.0193951470406431,1.3009775922639228,0.7686527469391917,0.01780355800832767,0.013690554381989186,1.3004263751181184,1.3010774015298574
greedy,60,B,1.8,9,6,0.028531504725154658,0.027709581974987303,1.0296620407665942,0.9711924499571623,0.020134246109635833,0.019397973066693046,1.0379561844122256,0.8940374156789243
greedy,61,A,0.2,4,13,0.008501219202245086,0.006590959583772226,1.2898302734515563,0.7752958048689793,0.00589970397106143,0.00517966430746621,1.1390128048563535,1.7270522703991942
greedy,61,A,0.4,4,15,0.01656653200960928,0.008793038160653986,1.8840509624692834,0.5307712051957317,0.011654588123791903,0.006206754913033839,1.8777264910715128,2.1196056368193616
greedy,61,A,0.6,4,16,0.024138202925152532,0.014723155494558667,1.6394721181932397,0.6099524285304943,0.017005417461305312,0.010404795172882217,1.6343827224610965,2.4451437353904417
greedy,61,A,0.8,4,16,0.03135524374605397,0.016484271087608846,1.9021310423379032,0.5257261343944544,0.022090997505427007,0.011641048580030611,1.897681068295045,2.451339414332277
greedy,61,A,1.0,4,16,0.037578708289028796,0.018500202641776802,2.031259279515635,0.49230544327086373,0.026453573560962115,0.013025200958103847,2.0309531995745203,2.3665501260726596
greedy,61,A,1.2,4,16,0.0438597527578785,0.02090762681907816,2.097787239910776,0.47669276510735775,0.030929762731332393,0.014719951626627658,2.1012136123723395,2.312958826639963
greedy,61,A,1.4,4,16,0.049676596823215236,0.023895334932246416,2.0789244831290214,0.48101795332886954,0.03495777095840476,0.01680591694448136,2.0800870951515686,2.1929402442795816
greedy,61,A,1.6,4,16,0.05384792149278749,0.027081860383654663,1.9883390849059825,0.5029323255732734,0.03784415073095684,0.01908573836139823,1.9828497076905522,1.9825324158620599
greedy,61,A,1.8,4,16,0.05785715448607096,0.032240956922467714,1.7945234884065155,0.5572509952979053,0.040607772870417905,0.022752910991819073,1.784728683069109,1.796236682141765
greedy,61,B,0.2,4,13,0.010591677991932464,0.004922386744137221,2.151736249604446,0.464740973799103,0.0074450589712139175,0.0038674220339093195,1.9250702162670887,1.6070009013574458
greedy,61,B,0.4,4,16,0.01769010732227489,0.007815855799698991,2.26336152759576,0.4418207112772845,0.012494860162957996,0.005546482573595324,2.252753884496317,2.011831064424629
greedy,61,B,0.6,4,16,0.02450092007354809,0.009871895290154847,2.4818861377087984,0.40291937039592374,0.017298659539192345,0.0066865858582100795,2.5870690821912206,1.6641079476884597
greedy,61,B,0.8,4,16,0.030955275878812406,0.012791065799672163,2.420070099209856,0.4132111711666932,0.021845347682207163,0.008820696609498111,2.476601185748088,1.8778674358298653
greedy,61,B,1.0,4,16,0.036461523677874086,0.01587910937318343,2.2961945044254275,0.4355031762652129,0.02562191292514002,0.0110487506421466,2.318987345718763,1.970871583619164
greedy,61,B,1.2,4,16,0.04120741190126112,0.018962617169279054,2.1730867386818526,0.4601749125792275,0.028923582294026078,0.013284661778753922,2.1772163097357424,1.9709272725137532
greedy,61,B,1.4,4,16,0.04591070857018473,0.02265296418942544,2.02669761830181,0.4934135171273897,0.03218742909612124,0.015934898257755924,2.019933141427796,1.921325174991746
greedy,61,B,1.6,4,16,0.05056872173194436,0.027161180852305473,1.8618012967448736,0.5371142461595524,0.035417050529321835,0.019142300766842472,1.8501982055714972,1.8672543545961586
greedy,61,B,1.8,4,16,0.05538381550196573,0.032210206517486475,1.7194492519598912,0.5815815726228404,0.03876046305820606,0.022731848535325012,1.7051170738698518,1.717809295646882
greedy,62,A,0.2,4,7,0.009315910764978882,0.0059399254166899625,1.568354838059599,0.6376108108527409,0.006585619956007826,0.00456424565231589,1.4428714967754406,1.6112223757721686
greedy,62,A,0.4,4,7,0.01126765448504469,0.008307138546623929,1.3563821551554516,0.7372553496071264,0.007963999115100446,0.00585102015921019,1.3611300078267854,1.0875914481781959
greedy,62,A,0.6,4,7,0.013096464137978834,0.010455488893291565,1.2525922289852718,0.7983444067907899,0.00925554800714547,0.007371121681420635,1.2556498735429438,0.8818946359061993
greedy,62,A,0.8,4,7,0.014970327608685052,0.012652953479974083,1.1831488697384918,0.8452021766466525,0.010579124562266262,0.008924904611734924,1.1853487541319248,0.8271706745659346
greedy,62,A,1.0,4,7,0.015751771399540246,0.01494691288030569,1.053847809623287,0.9489036185950459,0.011137086891553974,0.010547344103466947,1.0559138663062275,0.7911740091646919
greedy,62,A,1.2,4,7,0.016221176490806254,0.017217835276127035,0.9421147450107927,1.0614418310463278,0.011468689375661093,0.012153534739584344,0.9436505199024368,0.7430647625252703
greedy,62,A,1.4,4,7,0.016634508922459892,0.019912259339095364,0.8353903311112467,1.1970452167788288,0.011760539686308219,0.014030449011418433,0.8382154895211915,0.6704351623705134
greedy,62,A,1.6,3,7,0.0175470012104171,0.023558661721598883,0.7448216463980968,1.3426032995092547,0.012405204751905548,0.016622259018695473,0.7463007728343724,0.6306373985114575
greedy,62,A,1.8,3,7,0.018019973331956637,0.02789705690481243,0.6459453193733877,1.5481186564987732,0.01273905695806067,0.019700606503060554,0.646632729610716,0.581307721141347
greedy,62,B,0.2,4,6,0.005946108120736055,0.005781890138233891,1.0284021277775999,0.9723822743939886,0.004142969570394266,0.004494976100785113,0.921688898339334,1.0010408723363293
greedy,62,B,0.4,4,7,0.009719379726238476,0.01036019040414388,0.9381468242466768,1.065931231822898,0.006869340005977973,0.007319819725816305,0.9384575390225073,1.1700033256564006
greedy,62,B,0.6,4,7,0.011104756073039602,0.01485037282772611,0.747776247900435,1.3372984269127899,0.007849857724915922,0.010496215255279329,0.747875070584861,1.0620982133283714
greedy,62,B,0.8,4,7,0.012035888726744106,0.01809823301163435,0.6650311507762608,1.503688960784386,0.008508058639425253,0.012885374557396802,0.6602880344321255,0.9512315639027197
greedy,62,B,1.0,4,7,0.012911963778946507,0.019909364080565158,0.6485372273417174,1.5419315312073756,0.009127267753367248,0.014083636115460018,0.6480760847937543,0.8638548897919606
greedy,62,B,1.2,4,7,0.013750995084464547,0.021830097871522472,0.6299099145314793,1.5875285924714968,0.009720242218302167,0.015430481422592726,0.6299377156224145,0.7986483122841028
greedy,62,B,1.4,4,7,0.014554271675094505,0.024811510278852134,0.5865935411235207,1.7047579454841408,0.010287890892886594,0.017480903315400573,0.5885216974927733,0.7309201546264976
greedy,62,B,1.6,3,7,0.016200873893107495,0.027824231883225848,0.5822577227324782,1.7174525316849356,0.011452251189387894,0.019627977069522063,0.5834656902656935,0.6876822666991448
greedy,62,B,1.8,3,7,0.017112638678564496,0.030999026292952023,0.552037941993528,1.8114696906317427,0.01209660113306503,0.021866856988691917,0.5531934076909446,0.613420933145548
greedy,64,A,0.2,3,9,0.01018201286381797,0.004272404389714653,2.383204382134344,0.4196031223744321,0.0065424507957587445,0.0034836837453980757,1.8780266160501167,2.451409376994567
greedy,64,A,0.4,3,9,0.015205944913438352,0.006159930193159165,2.4685255249036957,0.40510012552493774,0.010022131720678631,0.004296048201377011,2.3328722702567073,2.627863202484202
greedy,64,A,0.6,3,9,0.020599254992832952,0.008306756419975568,2.4798193123006653,0.40325518679513983,0.01383301232153315,0.0057998243864191635,2.385074340168722,2.7192155825450297
greedy,64,A,0.8,3,9,0.026281426074712233,0.010335261100591821,2.5428894170082743,0.39325343576147576,0.017856682078624335,0.007206458237418457,2.4778721377869344,2.7215433240496494
greedy,64,A,1.0,3,9,0.032323566113256805,0.012783947599377628,2.5284495154556517,0.39549929468130596,0.0221455225924785,0.009014459311629978,2.4566667646841025,2.7457556189498975
greedy,64,A,1.2,3,9,0.03852345907405996,0.01579223067841458,2.4393931331509293,0.4099380236871924,0.026549385365424377,0.011149487641914337,2.381220215502738,2.770313874902197
greedy,64,A,1.4,3,9,0.04532429836362084,0.017849471015351386,2.5392516296219543,0.3938168192290895,0.03139141564039357,0.012447404045365623,2.5219246941759814,2.825805312355959
greedy,64,A,1.6,3,8,0.05228401720918871,0.01881355638436045,2.7790608081230177,0.35983379603535975,0.03634976174978572,0.013078513760833951,2.77934958165062,2.8799055052377884
greedy,64,A,1.8,3,8,0.060310283972707,0.021111084941586422,2.8568064663461534,0.35004121272484967,0.04208892833862184,0.014703959011508519,2.8624214951687232,2.832266050504613
greedy,64,B,0.2,3,8,0.018563692090803902,0.004153534272721571,4.469372556456645,0.2237450531071431,0.013107555618336885,0.003258670413978734,4.022363096957993,4.345022239817458
greedy,64,B,0.4,3,9,0.029142998212701776,0.005786429407384559,5.036438909201915,0.198552989131454,0.02058727664956429,0.004326058977899061,4.758898747044462,4.731059817052176
greedy,64,B,0.6,3,9,0.037138844520380264,0.0075754401839493845,4.902532871828218,0.20397619478420487,0.02622952387349083,0.005327235285116139,4.92366536668166,4.470920133287055
greedy,64,B,0.8,3,9,0.04455658366717649,0.009656809738235414,4.614006579290678,0.21673137712641327,0.03145878036771381,0.006673445772462832,4.714023525526298,4.311123176619609
greedy,64,B,1.0,3,9,0.05126877623289085,0.011772193377362117,4.355074249075836,0.22961721036379668,0.036184005400163914,0.008148437133405219,4.44060680689607,4.010402564180317
greedy,64,B,1.2,3,9,0.05761309671700214,0.013905810248818824,4.143095273567095,0.24136543670139318,0.04064364573094593,0.009637010342347124,4.217453783602253,3.6481924491990805
greedy,64,B,1.4,3,9,0.06341375796875315,0.01603942712027553,3.9536173887776487,0.2529329223506812,0.04471079208826218,0.01112558355128903,4.0187368044242415,3.552696766991825
greedy,64,B,1.6,3,8,0.06817937628106054,0.018154768312397013,3.7554528434551346,0.2662794719264717,0.04805327508639688,0.012581047574500598,3.81949712866453,3.6239493952210693
greedy,64,B,1.8,3,8,0.07239625573340036,0.02129400377551458,3.399842345132245,0.2941312856555714,0.05097707073450547,0.014847979544841041,3.433266498014375,3.429300575205778
greedy,65,A,0.2,2,5,0.0040833701268325785,0.019801524188426924,0.2062149402225875,4.849309167030306,0.0027756873255147347,0.013887676500859421,0.19986693420911444,0.6853786495843409
greedy,65,A,0.4,2,6,0.007259404574322066,0.018565805028044606,0.39100941560876895,2.55748317068806,0.005048987346488299,0.01307451936168334,0.3861700156477679,0.8680834537910816
greedy,65,A,0.6,2,7,0.013468520309441729,0.015187343077533954,0.8868253150457361,1.1276177878936926,0.009485984404278194,0.010737086414033776,0.8834784445694369,1.2415992311839312
greedy,65,A,0.8,2,7,0.019470695144733888,0.017234763922612376,1.1297337887632986,0.8851642837864343,0.013725002490804921,0.012182776204751281,1.1265907097146028,1.431963391574018
greedy,65,A,1.0,2,7,0.022339448452312994,0.019278703332644462,1.1587630177640527,0.8629892261573885,0.015736098636269562,0.013625852971102005,1.1548707203609938,1.359393142499749
greedy,65,A,1.2,2,7,0.02476877980082086,0.023371955462614682,1.0597649751832066,0.9436054440534094,0.01743559329219468,0.016428914077563923,1.0612748481048742,1.285381501676387
greedy,65,A,1.4,2,7,0.027198111149328727,0.02771393589832006,0.9813875318582014,1.0189654622028437,0.0191350879481198,0.01950814253363492,0.980876980733972,1.2122679511876895
greedy,65,A,1.6,2,6,0.029904778166675527,0.032356762186339205,0.9242203529035767,1.0819930516119345,0.021036087619191686,0.022826673779748424,0.9215572896062795,1.008025315872001
greedy,65,A,1.8,2,5,0.032795613884672205,0.036451184414063774,0.8997132579324045,1.11146522648567,0.02306792300623673,0.025694509548742958,0.8977763503318269,0.8996409389226913
greedy,65,B,0.2,1,7,0.0077565105360284554,0.0059578309439738235,1.3019017506486896,0.7681071167634094,0.005474825186283384,0.0043158185050869635,1.2685485221008075,0.39171280262161723
greedy,65,B,0.4,2,7,0.016366120387824465,0.008362565307078367,1.9570693664982932,0.5109680919431386,0.011563684698092193,0.005848470748551446,1.9772151037869679,0.8815195658417503
greedy,65,B,0.6,2,7,0.019638386163573714,0.010847719595153724,1.8103700036961932,0.5523732706343575,0.013875222061628403,0.007546297382756906,1.838679468600446,1.2930758239486941
greedy,65,B,0.8,2,7,0.023113211078415907,0.013597201757603348,1.699850564142093,0.5882870065726605,0.016331307159422673,0.009512144780603598,1.7168900953572703,1.3410808051795178
greedy,65,B,1.0,2,7,0.026306810785001244,0.01643339792875049,1.600813836496776,0.6246822567378614,0.01858629639673872,0.011537014885243564,1.6110143379039539,1.364552912666909
greedy,65,B,1.2,2,7,0.029380378240729275,0.019269594099897626,1.524701459118195,0.655866100225513,0.020755591022517922,0.01356188498988353,1.5304355580364033,1.2570783085619663
greedy,65,B,1.4,2,7,0.03206739394740134,0.02243572563531194,1.429300503520598,0.6996429355036528,0.02264974707219105,0.01581310015084158,1.432340708408504,1.1570855206223225
greedy,65,B,1.6,2,6,0.034412247591512124,0.029666693579819613,1.159962349660719,0.8620969467608093,0.024294331643803395,0.020916308568046348,1.1615018761445135,1.0635256826173025
greedy,65,B,1.8,2,5,0.03631514569635724,0.03645411459814683,0.9961878404311415,1.0038267477418803,0.02562159939629708,0.025696733512172824,0.9970761219187586,0.9962679205108615
greedy,66,A,0.2,5,13,0.014393921085582878,0.010143491370303303,1.4190302490642808,0.7047066126035069,0.010177098396439193,0.007141321208270358,1.4251002160010817,1.6914124839797318
greedy,66,A,0.4,5,16,0.014751907147777053,0.0175398728525313,0.8410498338161044,1.1889901879686358,0.010429910411489,0.012552342277927292,0.8309134805724275,1.0305404928144797
greedy,66,A,0.6,5,17,0.01681852206854562,0.022946187706552417,0.7329549589513291,1.3643403155778413,0.011825341832268067,0.016027361692330763,0.7378221106675716,0.9539550203995999
greedy,66,A,0.8,5,17,0.022235798013112845,0.02523589602555859,0.8811178327328942,1.1349219852904102,0.015662610006407292,0.017828789879481943,0.8785010150594924,0.8720326378132648
greedy,66,A,1.0,5,17,0.027653073957680067,0.026012873699884316,1.0630534048917113,0.9406865124540623,0.019499878180546507,0.01836934897340655,1.0615443263001119,1.0855216249949518
greedy,66,A,1.2,5,17,0.032902155168264065,0.026519091519631114,1.2406969199494562,0.8059986157140926,0.023210719015925384,0.018709643858655048,1.240575138216121,1.292934038637924
greedy,66,A,1.4,5,17,0.038132512660637274,0.029825957878002643,1.2785008554163122,0.7821660781559467,0.02690748574741015,0.021056441765906497,1.2778742983526001,1.3886924712210575
greedy,66,A,1.6,5,17,0.042740527741940246,0.034224270571949024,1.2488367765819188,0.8007451564142849,0.030159162125197387,0.02414658470925416,1.2490032229542967,1.3649452153793529
greedy,66,A,1.8,5,16,0.047115322897110866,0.03586544864608454,1.3136688561193972,0.7612268459754911,0.03324404296014945,0.025304756964673082,1.3137467791751596,1.3519539651134773
greedy,66,B,0.2,5,14,0.013609020975061493,0.008510000500714857,1.5991798089692602,0.625320551442269,0.009621733341546188,0.005781851951211775,1.664126550236147,1.341650569635627
greedy,66,B,0.4,5,17,0.015983341390396914,0.014314728291256698,1.1165661733278855,0.8956029869860159,0.011255509944251427,0.010106356188746123,1.1137060414301385,0.9112575401645655
greedy,66,B,0.6,5,17,0.024032762314045195,0.017630309300642445,1.3631503511495084,0.7335947932351897,0.01698196031057974,0.012460825935910271,1.3628278252118282,1.0473531647778904
greedy,66,B,0.8,5,17,0.03080529827659117,0.02549881397658693,1.2081071027411967,0.8277411810020806,0.021770576205685316,0.018005786191004285,1.2090877884888984,1.2206936597532325
greedy,66,B,1.0,5,17,0.03378623753094746,0.025474456999240957,1.326279006926592,0.7539891642538447,0.023866550512812196,0.01798168243103364,1.3272701597500225,1.2988275697927876
greedy,66,B,1.2,5,17,0.03676717678530376,0.02544766723206214,1.4448152142990887,0.6921300316491489,0.025962524819939076,0.017954537615859995,1.446014671912536,1.386441792626507
greedy,66,B,1.4,5,17,0.03974811603966005,0.027459292428587807,1.4475287789381777,0.6908325516909871,0.028058499127065956,0.019322617485954284,1.4521065351245415,1.3326685500677662
greedy,66,B,1.6,5,17,0.043001424654686954,0.031312998690618925,1.3732771198170097,0.7281851460055279,0.030345004672809626,0.02190866713182596,1.3850684977877312,1.2564599313895057
greedy,66,B,1.8,5,16,0.046474243974995263,0.03484979822752782,1.333558480642373,0.7498733760204513,0.03278506510580956,0.024452966947629884,1.3407397628281368,1.295794301462583
greedy,67,A,0.2,3,6,0.03010368313525741,0.006036694905457314,4.986782271875787,0.2005301104962516,0.021274172161219684,0.004627427519968768,4.597407970068708,5.585297957232543
greedy,67,A,0.4,4,9,0.03791732782394666,0.006937211265648478,5.465788250057312,0.1829562277663271,0.02676993470249385,0.005303866881130633,5.047248602285294,3.1852391166926135
greedy,67,A,0.6,4,9,0.04327384500191109,0.009583095742609746,4.515643604550528,0.22145237480483954,0.030515743589919934,0.006974909170939467,4.375073974735315,3.0574025371778757
greedy,67,A,0.8,4,9,0.048601208009012964,0.012228979816182841,3.974265125918195,0.251618844822026,0.03423055177453774,0.008645951460748303,3.9591422563428433,3.1585528792211055
greedy,67,A,1.0,4,9,0.05398902031769649,0.014874863889755934,3.629547182268862,0.2755164624626511,0.037970750309330836,0.010316993750557136,3.6804083851732825,2.824197098925254
greedy,67,A,1.2,4,9,0.05944429956559569,0.016830136107809226,3.5320153791277646,0.28312447502619625,0.04175075575876719,0.01327323887660559,3.145483641702096,2.7040123232013173
greedy,67,A,1.4,4,9,0.06501097029371831,0.01801971753652155,3.60776855474882,0.27717964299115694,0.04560218647033694,0.013248697055436383,3.442012922442425,2.7257558554000365
greedy,67,A,1.6,4,9,0.07072127915974322,0.019591483267028316,3.6097970835502946,0.277023881635054,0.04955061056322273,0.013218228085002769,3.74865755414239,2.749927807069458
greedy,67,A,1.8,4,7,0.07680876187220094,0.03249702910003663,2.363562577851597,0.4230901307080975,0.053773141110495165,0.022869199975665118,2.3513345970875505,2.2630067090384958
greedy,67,B,0.2,3,8,0.029494550125390442,0.005389807914593955,5.472282239507683,0.1827391125370693,0.020811714511605666,0.003764592606842504,5.528278006437776,4.885877220451654
greedy,67,B,0.4,4,9,0.030570380361777713,0.01190407578044503,2.5680599590936786,0.3893990077836503,0.021508809538148283,0.00841165254276647,2.557025439269315,4.406724718498255
greedy,67,B,0.6,4,9,0.038023662680638864,0.014153793776155773,2.68646437004724,0.3722364648306933,0.026744041185837026,0.010263947047738253,2.605629302396908,3.967784910211484
greedy,67,B,0.8,4,9,0.04615372942968857,0.01538717566792738,2.999493242017778,0.3333896492886557,0.03247005598028513,0.012116241552710037,2.679878561270723,3.774127533403274
greedy,67,B,1.0,4,9,0.05441012745701167,0.019116590813807566,2.846225458658257,0.3513425111696567,0.03828644341769087,0.013462946940710426,2.8438382462844745,3.6578571649642453
greedy,67,B,1.2,4,9,0.06226463873314602,0.021983738408121886,2.832304386870905,0.35306939629634504,0.04381248975380673,0.015516028540022347,2.8236922638287196,3.699592108720682
greedy,67,B,1.4,4,9,0.06953706924034378,0.023850621164373212,2.9155244536865377,0.3429914637606792,0.04891314741004982,0.016822881187003855,2.9075368758971316,3.8589433546563194
greedy,67,B,1.6,4,9,0.07587815790513117,0.025717503920624534,2.9504479960156456,0.33893157966194404,0.05333919789309584,0.018129733833985362,2.942083892765599,3.8730175184250126
greedy,67,B,1.8,4,7,0.081399111701491,0.03394102260741214,2.3982515978677323,0.41697042999537354,0.057158340683499,0.023913506155250085,2.390211636571335,2.504817023455207
greedy,68,A,0.2,2,14,0.005919005873722655,0.003632973905258789,1.629245358783006,0.613781094792848,0.004124350078092057,0.002553583911627382,1.6151222050359944,1.1257680453511134
greedy,68,A,0.4,3,14,0.006972551820109656,0.005389690127254891,1.2936832462501806,0.7729867437787115,0.004930093765961536,0.0037646154158997966,1.309587626172745,0.9597205216551924
greedy,68,A,0.6,3,14,0.008263505584769312,0.007626733503933703,1.083492111073132,0.9229416529941892,0.005842577960101209,0.005358278985828345,1.0903833069449622,0.8477647672665425
greedy,68,A,0.8,3,14,0.00955445934942897,0.009820580256846824,0.9729017124795333,1.0278530576859652,0.006755062154240883,0.0067823255629062,0.9959802270751459,0.8203991742706782
greedy,68,A,1.0,3,14,0.010823893606430525,0.01195702119984096,0.9052332872483737,1.104687613774884,0.0076520250615138945,0.008129083709291891,0.9413145854024485,0.8104600355324393
greedy,68,A,1.2,3,14,0.012087246267263225,0.01401091094034302,0.8627023837871387,1.1591482981768806,0.00854460114814175,0.00947584185567758,0.901724752088611,0.8211829145068086
greedy,68,A,1.4,3,14,0.013391522149808027,0.015447039317873178,0.8669313176611915,1.1534939154093562,0.0094661040305126,0.010749616548803867,0.8805992276595126,0.8281867859564808
greedy,68,A,1.6,3,14,0.01479842502143963,0.01687787763885862,0.8767941881133571,1.140518508855255,0.010460149344647021,0.011808938415885886,0.8857823604682012,0.83730112079893
greedy,68,A,1.8,3,14,0.01604363284933987,0.01886043285416244,0.8506502991419463,1.1755712082964094,0.011339567846998423,0.013050689012600977,0.8688865266844995,0.8314559752051096
greedy,68,B,0.2,3,13,0.0029702211058848056,0.005257749052449422,0.5649225697641601,1.7701540946000316,0.0020990295473251675,0.004117711535126642,0.5097563366008374,0.8175729260222216
greedy,68,B,0.4,3,14,0.003946008229418157,0.00726518987849126,0.5431390363382509,1.8411491958704098,0.002786113406606152,0.005160293753094829,0.5399137219533697,0.7321400927047288
greedy,68,B,0.6,3,14,0.004921795352951508,0.009747403883524703,0.5049339713182959,1.9804569642822245,0.0034731972658871364,0.006727839247157017,0.5162426060276046,0.6453346443025645
greedy,68,B,0.8,3,14,0.005980680091605097,0.01164611039244735,0.5135345527450644,1.947288638426698,0.0042193136363143455,0.008193174383413727,0.5149791080800049,0.6089945741684071
greedy,68,B,1.0,3,14,0.007223038068500068,0.013355246566007005,0.5408389903399317,1.8489791192226608,0.005095769362301924,0.009387366005836525,0.542832713578406,0.6040834040334512
greedy,68,B,1.2,3,14,0.008465396045395038,0.014719310465102239,0.5751217807019902,1.738762177950218,0.005972225088289502,0.01032656650001589,0.578335992731012,0.6042002608852345
greedy,68,B,1.4,3,14,0.009900210554416578,0.016169688259807274,0.6122697231600542,1.6332671078994196,0.006986108677565566,0.011322622278626055,0.6170044805568923,0.6409131452757697
greedy,68,B,1.6,3,14,0.011452043578412662,0.017673958213885316,0.6479614492590298,1.5433016904686856,0.008083551942063255,0.012356857395057047,0.6541753848593262,0.6785239129857275
greedy,68,B,1.8,3,14,0.013342511605834995,0.01929582963834268,0.6914712586040941,1.4461917072572874,0.009421762505235343,0.013536587805787304,0.6960219695252339,0.7074340079575822
greedy,69,A,0.2,4,8,0.014301524750559916,0.007834811375273035,1.825382139472569,0.5478304944349586,0.010109467151757296,0.005318865928002793,1.9006809512781513,1.9757492510844998
greedy,69,A,0.4,5,9,0.011363279451712643,0.012674663036609374,0.8965350336250405,1.1154053801518613,0.008031830586361373,0.008562295892749774,0.9380463706191724,0.9675458537036474
greedy,69,A,0.6,5,9,0.01566741843033475,0.018297706253253422,0.8562504072087727,1.1678826562662037,0.011070825601236112,0.012645455759322428,0.8754785760153031,0.9454038305372556
greedy,69,A,0.8,5,9,0.01938882275542662,0.023960348632497727,0.8092045342415974,1.2357815084874924,0.013695644597802311,0.01674264130425357,0.8180097960005182,0.9378139350162181
greedy,69,A,1.0,5,9,0.023060886533303487,0.029901323881942884,0.7712329602646701,1.2966250815535971,0.016284736495898414,0.02093841020397183,0.7777446490569444,0.9344510226626971
greedy,69,A,1.2,5,9,0.026532598286652415,0.035842299131388033,0.7402593842931557,1.3508778425752215,0.018728755095723356,0.025134179103690084,0.7451508568654103,0.9368607484781553
greedy,69,A,1.4,5,9,0.030004310040001342,0.03862665532950163,0.7767773260214209,1.2873702237446918,0.021172773695548302,0.027271983597417688,0.7763562052579518,0.9414789718867447
greedy,69,A,1.6,5,9,0.03310260163893094,0.04568249983786689,0.7246232530272284,1.3800274774820456,0.023347026079056248,0.032012577832236336,0.7293079052054982,0.9134277625796899
greedy,69,A,1.8,5,9,0.03609103200998941,0.04931010708158695,0.7319195626623629,1.3662703540297412,0.025441788853890854,0.03476029934305058,0.7319208791272184,0.8677851059802111
greedy,69,B,0.2,5,8,0.006205491945735402,0.007238532289818522,0.8572859382645622,1.166471949865805,0.0043736219147079754,0.005382843967699431,0.8125113677737187,0.7920410139445312
greedy,69,B,0.4,5,9,0.007244778257277081,0.011744435065496273,0.6168690291933548,1.6210896522194411,0.005091971930558265,0.0083041443860267,0.613184416581975,0.571595334436216
greedy,69,B,0.6,5,9,0.010392619670901559,0.016572196900695065,0.6271117663624716,1.594612082947266,0.007292722840634175,0.011717611684207579,0.6223728040470011,0.567973904874208
greedy,69,B,0.8,5,9,0.01396794959642861,0.02067448779708239,0.6756128487207206,1.4801376289594101,0.009805576968902257,0.014617891350880907,0.6707928478556759,0.5829610332749374
greedy,69,B,1.0,5,9,0.01755034518823148,0.02467853956389497,0.7111581762280563,1.4061569330524255,0.012323583955174092,0.01744864497735711,0.70627741988941,0.586942078468638
greedy,69,B,1.2,5,9,0.021217456121114614,0.02832074919325225,0.7491841397391394,1.3347853310778748,0.014903372250128468,0.02002334040509559,0.7442999993315711,0.591966939490607
greedy,69,B,1.4,5,9,0.024884567053997744,0.031869336369639824,0.7808310397609632,1.280686792761378,0.017483160545082845,0.02253173731939528,0.7759348645536255,0.6442330261764037
greedy,69,B,1.6,5,9,0.0287243205929607,0.03623997758229182,0.7926141931996242,1.2616478591724443,0.020188602424199998,0.025371118352268084,0.7957316718912082,0.6287817149872935
greedy,69,B,1.8,5,9,0.032615977309746906,0.041589826514967204,0.7842297033388484,1.2751366031438391,0.02293182072764555,0.029165597793617524,0.7862626677469938,0.6614460856023195
greedy,70,A,0.2,4,9,0.003553009874916174,0.004942239027782897,0.718906927597564,1.391000645023397,0.002502387588524531,0.0033432676245518547,0.7484855744565054,0.826636768977649
greedy,70,A,0.4,4,9,0.004389195958213166,0.010308066668791353,0.42580205379364416,2.3485091043845188,0.003082413295659915,0.007097647224085491,0.4342866302512061,0.748837482974084
