family,source_seed,fixed_lineages,eligible,finite_historical_bins,finite_extension_bins,baseline_movement,geometric_return,active_return,return_movement_ratio,return_at_10pct,return_at_50pct,witness_bin_indices,final_three_median_x,final_three_movement_ratio,one_way_settling,minimum_x,maximum_x
fixed_A,20,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
fixed_A,21,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
fixed_A,22,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
fixed_A,23,28,1,5,4,0.00020298797377431543,False,False,nan,False,False,,1.994727054339118,1.2118915977501441e-09,True,0.5309566002194548,1.99830939336685
fixed_A,24,3,0,4,1,0.03275029259251072,False,False,nan,False,False,,nan,nan,False,0.07274991930742614,1.9990967715233219
fixed_A,25,19,1,5,3,0.00012989532702203078,False,False,nan,False,False,,1.9417741405381375,0.22792550071344275,False,0.8337323702575062,1.9982759307215483
fixed_A,26,10,0,5,1,0.00024186523149013827,False,False,nan,False,False,,nan,nan,False,0.8540195494954586,1.9982060538770918
fixed_A,27,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
fixed_A,28,14,1,5,3,0.000295656247061492,True,False,0.015873241533484253,False,False,"[0, 2, 10]",1.2412819577657883,0.015873241533484253,False,0.182018349197417,1.998331305035997
fixed_A,29,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
fixed_A,30,16,0,5,2,0.00019762712602499138,False,False,nan,False,False,,nan,nan,False,0.5191976059981036,1.9977611093174215
fixed_A,31,11,0,5,1,0.00013343439188252373,False,False,nan,False,False,,nan,nan,False,0.14411730899489428,1.9978291092296474
fixed_A,32,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
fixed_A,33,11,1,5,4,0.00019673244742693141,False,False,nan,False,False,,1.9679204505021917,2.2016963045237105e-07,True,0.22311590786394697,1.9987099036835456
fixed_A,34,6,0,5,2,0.0004951935815070517,False,False,nan,False,False,,nan,nan,False,0.0714723933319541,1.9968573613947669
fixed_A,35,7,1,5,3,0.0005894599927515114,False,False,nan,False,False,,0.7829301917639132,1.334278442935982,False,0.7617232545309693,1.999419551749306
fixed_A,36,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
fixed_A,37,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
fixed_A,38,24,0,5,2,0.00019639573393102664,True,False,0.056721774107141555,False,False,"[0, 1, 10]",nan,nan,False,0.18130055858090388,1.9978208224812104
fixed_A,39,7,0,5,2,0.00013506919490080134,False,False,nan,False,False,,nan,nan,False,0.812212043373452,1.9990480927645204
fixed_A,40,13,1,5,3,0.0021056305691640044,True,False,0.032638245702278024,False,False,"[0, 1, 10]",1.8415223872455946,0.032638245702278024,False,0.2867848137127319,1.9916245418864809
fixed_A,41,7,0,5,1,7.928490852497314e-05,False,False,nan,False,False,,nan,nan,False,0.6503625449972628,1.99919257749661
fixed_A,42,14,0,5,1,8.628938718317117e-05,False,False,nan,False,False,,nan,nan,False,0.7380097110530779,1.9981705343094807
fixed_A,43,13,0,5,2,0.0001578764143367048,False,False,nan,False,False,,nan,nan,False,0.7098354369161917,1.998479659280327
fixed_A,44,14,1,4,4,0.00016870629842714706,False,False,nan,False,False,,1.8267174960168304,2.8368094521713483e-07,True,0.38631256468978026,1.9968713349824203
fixed_A,45,1,0,4,1,0.045794122653108,False,False,nan,False,False,,nan,nan,False,0.10813884573778809,1.9996611583759094
fixed_A,46,3,0,4,1,0.0021771903839844955,False,False,nan,False,False,,nan,nan,False,0.0989338915486685,1.998362995023581
fixed_A,47,20,0,5,2,0.00016771709671402577,False,False,nan,False,False,,nan,nan,False,0.10481189795759072,1.9969376540244315
fixed_A,48,25,0,5,2,9.151526576820363e-05,False,False,nan,False,False,,nan,nan,False,0.04377500663896994,1.9864185459039883
fixed_A,49,1,0,3,2,3.1661489816208454e-05,False,False,nan,False,False,,nan,nan,False,0.00018713446738638506,1.9969090212132201
fixed_B,0,7,1,5,3,0.000286024223742612,False,False,nan,False,False,,1.9968198749239445,1.2855714931238992e-07,True,0.6570064980991293,1.9968198749239445
fixed_B,1,16,0,5,2,0.0004205308999329181,False,False,nan,False,False,,nan,nan,False,0.27396201427781974,1.9902478005943325
fixed_B,2,1,0,4,1,0.000166819201494828,False,False,nan,False,False,,nan,nan,False,0.09071166282293464,1.999450400278285
fixed_B,3,25,0,5,2,0.000443951480859207,False,False,nan,False,False,,nan,nan,False,0.17042531529923677,1.9985085445174033
fixed_B,4,4,0,4,1,0.0027611176039639674,False,False,nan,False,False,,nan,nan,False,0.8479960376287381,1.9969096555631296
fixed_B,5,23,1,5,4,0.00026790394507171994,False,False,nan,False,False,,1.9978619001099212,2.569236376406104e-09,True,0.448494231324567,1.9992970823242213
fixed_B,6,5,0,4,2,0.00746693399355265,True,False,0.000784825919864107,False,False,"[1, 3, 10]",nan,nan,False,0.04597567992031404,1.9981138263930793
fixed_B,7,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
fixed_B,8,4,0,4,2,6.742298560639774e-05,False,False,nan,False,False,,nan,nan,False,1.4502999490133472,1.9950319179279568
fixed_B,9,14,1,5,4,0.0001302259808312964,False,False,nan,False,False,,1.9730574552824236,9.60735892005568e-08,True,0.14137620799961448,1.997303597324458
fixed_B,10,26,1,5,4,0.00018535270773290647,False,False,nan,False,False,,1.978623638324715,6.146002425457866e-09,True,0.1180976931069676,1.9985640848502666
fixed_B,11,18,1,5,3,0.0002495591477265386,False,False,nan,False,False,,1.8715506178180767,0.040315287103573884,True,0.17118194312531843,1.998404904270525
fixed_B,12,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
fixed_B,13,4,0,5,1,0.000155355047332182,False,False,nan,False,False,,nan,nan,False,0.4410986434602825,1.9990739361646293
fixed_B,14,5,1,5,3,0.06499868526327444,False,False,nan,False,False,,1.1009029675845041,0.11818016541902059,False,0.3429655797379093,1.9983993929272759
fixed_B,15,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
fixed_B,16,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
fixed_B,17,5,0,4,1,0.00027028924537062714,False,False,nan,False,False,,nan,nan,False,0.8026803671671152,1.9988575281555372
fixed_B,18,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
fixed_B,19,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
fixed_B,20,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
fixed_B,21,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
fixed_B,22,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
fixed_B,23,10,0,5,1,0.00011657676602663194,False,False,nan,False,False,,nan,nan,False,1.1000010873885042,1.9961262602685768
fixed_B,24,8,0,5,1,0.034742475764438306,True,False,0.0005836435501145287,False,False,"[1, 3, 10]",nan,nan,False,0.09199122437019325,1.998968322271727
fixed_B,25,9,0,5,2,0.00012695189455601212,False,False,nan,False,False,,nan,nan,False,0.8348950774428204,1.9980767961690293
fixed_B,26,24,0,5,2,0.00014550602792135446,False,False,nan,False,False,,nan,nan,False,0.48692867430230924,1.9976361518368888
fixed_B,27,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
fixed_B,28,4,0,4,1,0.0002179436233768871,False,False,nan,False,False,,nan,nan,False,0.405234909389644,1.999336103917261
fixed_B,29,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
fixed_B,30,24,1,5,5,0.00028070524951144624,False,False,nan,False,False,,1.8477317131150905,4.311255490494844e-08,True,0.5894729887967787,1.9981438931815452
fixed_B,31,5,0,5,2,0.00012862178714482977,False,False,nan,False,False,,nan,nan,False,0.14411730899489428,1.9980881870454468
fixed_B,32,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
fixed_B,33,6,0,5,1,0.0001712356858495438,False,False,nan,False,False,,nan,nan,False,0.020695917088243365,1.998230463658264
fixed_B,34,15,1,5,3,0.000286100233301355,False,False,nan,False,False,,1.9465659760552327,0.16093087641233286,False,0.20202081555974816,1.9973606380364233
fixed_B,35,24,1,5,4,0.000570393294966692,False,False,nan,False,False,,1.0641540777402263,6.775205818148273e-07,False,0.04053733689069927,1.9967295368541529
fixed_B,36,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
fixed_B,37,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
fixed_B,38,12,0,5,2,0.00025353120019796274,False,False,nan,False,False,,nan,nan,False,0.25597037002807366,1.9988965861296508
fixed_B,39,17,1,5,4,0.00020081294062893046,True,False,0.03528766810037962,False,False,"[0, 2, 10]",1.9999979737669584,6.7559254385567045e-09,False,0.061268118601163324,1.9999979737669586
fixed_B,40,2,0,5,1,0.0010937249712669776,False,False,nan,False,False,,nan,nan,False,0.2622387519152787,1.9988555921264193
fixed_B,41,20,0,5,2,8.464410096709175e-05,True,False,0.04722228805489104,False,False,"[0, 2, 10]",nan,nan,False,0.036706239958450015,1.9982745610829193
fixed_B,42,34,0,5,2,0.00012176823825249208,False,False,nan,False,False,,nan,nan,False,0.4870780880400767,1.9969608796214304
fixed_B,43,28,1,5,5,0.0001926935534962721,False,False,nan,False,False,,1.8689671183095715,2.5177234830896276e-07,True,0.6162209989945229,1.9967750762636238
fixed_B,44,7,0,4,2,0.00012873912534699708,False,False,nan,False,False,,nan,nan,False,0.3652139748602219,1.9967164088033198
fixed_B,45,1,0,4,1,0.045794122653108,False,False,nan,False,False,,nan,nan,False,0.10813884573778809,1.9996611583759094
fixed_B,46,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
fixed_B,47,12,0,5,1,0.0001088890869883295,False,False,nan,False,False,,nan,nan,False,0.9618210111235487,1.9984942067248093
fixed_B,48,5,0,5,1,0.00010346984203465833,False,False,nan,False,False,,nan,nan,False,0.044212337609608965,1.9986300610094383
fixed_B,49,2,0,4,1,0.07980218643590763,False,False,nan,False,False,,nan,nan,False,0.001127369219440233,1.9989989295858288
alternating_AB,0,14,1,5,29,0.000240701240474333,False,False,nan,False,False,,0.9472534437159004,4547.618880162957,False,0.15740724720588084,1.9966312784708973
alternating_AB,1,23,1,5,30,0.00016926853341832154,True,True,4152.5771405990245,True,True,"[0, 1, 18]",0.35503836050656656,4477.879833969649,False,0.07185561859948852,1.9864637928285633
alternating_AB,2,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
alternating_AB,3,11,1,5,28,0.0005107258610619976,True,True,880.5400894123435,True,True,"[0, 1, 14]",0.8711191106484395,446.6181796077807,False,0.0657281627114259,1.9982698222439446
alternating_AB,4,1,0,4,4,0.0018090662649735316,True,True,147.75075680766338,True,True,"[1, 3, 11]",1.9993668845040697,219.13041001599507,False,0.0031608288065024803,1.999463543299624
alternating_AB,5,20,1,5,30,0.0003051734451039356,True,True,2010.7488677896233,True,True,"[0, 1, 18]",1.5964231781972085,1914.6765406577183,False,0.01961829113717084,1.999295909715857
alternating_AB,6,3,1,4,19,0.0033173226957894197,True,True,227.07432758451694,True,True,"[1, 3, 16]",1.924675737690087,209.7231984824011,False,0.00019733165089952376,1.999906348474666
alternating_AB,7,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
alternating_AB,8,2,0,4,14,8.472354626058685e-05,False,False,nan,False,False,,1.8831906062550705,4262.602761451691,False,0.0061241166143445325,1.9936720327885913
alternating_AB,9,8,1,5,28,0.00014995862183911425,True,True,3072.4459089538573,True,True,"[1, 2, 15]",1.2691187303465232,2474.578059410778,False,0.17238049695725877,1.9970552874606415
alternating_AB,10,12,1,5,26,0.0002822266732327844,False,False,nan,False,False,,1.13050908998574,2535.3651258222453,False,0.022937402228637715,1.9999294542648338
alternating_AB,11,14,1,5,30,0.00010542648000536803,True,True,5128.309471980272,True,True,"[1, 2, 14]",0.6837985493676838,5495.86618604111,False,0.0006670091890352836,1.9978941614559114
alternating_AB,12,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
alternating_AB,13,16,1,5,30,0.0003161493498764595,True,True,1637.084037657519,True,True,"[0, 1, 14]",1.150035650748459,1065.8162384080006,False,0.19212589903257704,1.9964000718188386
alternating_AB,14,5,1,5,26,0.06499868526327444,True,True,9.144232346310696,True,True,"[2, 3, 13]",0.06559337610798599,12.540001066458798,False,5.3288802260187396e-05,1.999635420500898
alternating_AB,15,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
alternating_AB,16,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
alternating_AB,17,5,1,4,25,0.00027028924537062714,False,False,nan,False,False,,1.493270823140573,1359.7617188420877,False,0.06346924645649388,1.9988575281555372
alternating_AB,18,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
alternating_AB,19,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
alternating_AB,20,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
alternating_AB,21,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
alternating_AB,22,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
alternating_AB,23,24,1,5,30,0.00019213330106691195,False,False,nan,False,False,,1.6201764414715947,2148.7490765902617,False,0.13620904136859513,1.998312375862004
alternating_AB,24,3,1,4,21,0.014563705560347393,True,True,70.36323414674318,True,True,"[2, 3, 13]",0.38632800330295447,32.00241911619345,False,0.0010136657218953182,1.9993139436692962
alternating_AB,25,5,1,5,17,0.00017069688493797584,True,True,3500.2236697270637,True,True,"[0, 1, 11]",0.1785088491609811,4290.952921698086,False,0.01597045148725884,1.9995415271285895
alternating_AB,26,21,1,5,30,0.00016038275270698773,False,False,nan,False,False,,0.7381940935074156,2506.7040895108653,False,0.08918824491174016,1.9975918906063055
alternating_AB,27,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
alternating_AB,28,13,1,5,30,0.0003123476396049337,True,True,1156.651070113997,True,True,"[0, 2, 12]",0.4429154738974631,4671.865948126481,False,0.0026796410953824346,1.9983323868262262
alternating_AB,29,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
alternating_AB,30,19,1,5,30,0.0001739777234359838,False,False,nan,False,False,,0.6241014325138079,2610.5775825266455,False,0.02068885796120512,1.9974078293696722
alternating_AB,31,10,1,4,29,0.00014003083334729002,False,False,nan,False,False,,1.052609154605737,4928.688109267673,False,0.006665941757590388,1.9979774367100411
alternating_AB,32,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
alternating_AB,33,6,1,5,29,0.0001121400712914576,True,True,11725.949004941065,True,True,"[0, 2, 13]",0.11696536276706004,5960.034364390146,False,1.8649898859357528e-05,1.9967449247863576
alternating_AB,34,10,1,5,30,0.0003610325896689869,True,True,2941.1039874076905,True,True,"[0, 2, 16]",0.60754975701522,1082.2779484322148,False,0.12671590671925814,1.9969690633146424
alternating_AB,35,10,1,5,27,0.0003057016668295286,False,False,nan,False,False,,1.1719770545094539,2173.707117180479,False,0.01244742941375876,1.9989500572381744
alternating_AB,36,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
alternating_AB,37,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
alternating_AB,38,19,1,5,28,0.0001452793555183031,True,True,2845.0267754645624,True,True,"[0, 1, 20]",0.7850201301248474,3588.9777099665084,False,0.16633757069116406,1.996828484158579
alternating_AB,39,14,1,5,29,0.00021563928235351904,True,True,2136.201259150478,True,True,"[0, 2, 13]",1.208604328400982,3674.0673834655204,False,0.07465212872887117,1.998171406585186
alternating_AB,40,9,1,5,27,0.0003022177534069262,True,True,963.9874132208143,True,True,"[0, 1, 18]",1.434870107494356,1347.4255326322198,False,0.01714678764068278,1.9996536084625873
alternating_AB,41,13,1,5,28,8.920832300894181e-05,True,True,1889.9717379575582,True,True,"[0, 2, 10]",1.345657024802019,4239.780494111427,False,0.01757086250208384,1.9983242994719923
alternating_AB,42,25,1,5,30,0.00013218781619522694,True,True,4765.993309710146,True,True,"[0, 1, 19]",1.125877056794756,4006.2886902843934,False,0.027612278834549198,1.996584472264681
alternating_AB,43,18,1,5,28,0.0002542260455560645,False,False,nan,False,False,,0.2751841019142587,2701.662944330599,False,0.0017913552737994776,1.9965936661904444
alternating_AB,44,5,1,4,22,0.0003095709263116039,True,True,3015.9382456490475,True,True,"[1, 2, 17]",0.17752672687420368,1367.1202202057998,False,0.013203889745146857,1.9998745949889662
alternating_AB,45,1,0,4,16,0.045794122653108,True,True,21.35903388024991,True,True,"[1, 2, 12]",1.3117606711491325,17.662042732441265,False,0.00036452726651459155,1.9999782135961526
alternating_AB,46,1,0,4,11,0.00013006929393747515,True,True,5124.312574574972,True,True,"[1, 2, 18]",1.9964149600973085,5940.83673308526,False,0.00023064417162188544,1.999847963033
alternating_AB,47,18,1,5,29,0.00014373748331312938,False,False,nan,False,False,,0.5793182160680538,6081.412039245588,False,0.26734777512917596,1.9968315789524014
alternating_AB,48,23,1,5,29,9.672345166344155e-05,True,True,3754.5750640901124,True,True,"[0, 2, 19]",1.4174433079882378,6765.167897233873,False,0.02479350602302688,1.986204805114505
alternating_AB,49,2,0,4,12,0.07980218643590763,True,True,6.040134933668939,True,True,"[1, 3, 15]",1.965197425885104,8.4196962398444,False,0.00010085400041670578,1.9989989295858288
alternating_BA,0,17,1,5,29,0.0004883007264931669,True,True,1334.1581502580361,True,True,"[0, 1, 14]",0.8729505590220804,1374.7540335475303,False,0.12812798259948188,1.9979350924307908
alternating_BA,1,23,1,5,30,0.00029358795403500377,True,True,2144.9278043077825,True,True,"[0, 1, 12]",1.201758927062988,1496.0821311691302,False,0.019071557836065622,1.9913451517848642
alternating_BA,2,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
alternating_BA,3,10,1,5,28,0.00015441766752092827,True,True,3075.4899799134273,True,True,"[0, 1, 10]",0.7069910288749335,5153.179000186483,False,0.0007619239237933728,1.9950210370697645
alternating_BA,4,1,0,4,9,0.0018090662649735316,True,True,145.25636128307713,True,True,"[1, 3, 11]",0.9782653538153534,237.90653677280363,False,0.0010976663501192085,1.99980904582178
alternating_BA,5,21,1,5,28,0.0002889694556969088,True,True,1918.4528349751524,True,True,"[0, 1, 24]",1.2892674637244688,1844.9497775342925,False,0.30438735079333057,1.9992934409527425
alternating_BA,6,4,1,4,24,0.009381907871129268,True,True,33.510592188657576,True,True,"[1, 3, 10]",0.0646428233703027,75.84829034796495,False,0.00037112883552881115,1.999987280958078
alternating_BA,7,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
alternating_BA,8,3,1,4,21,8.138550294346827e-05,False,False,nan,False,False,,1.9877383068452414,3334.126539844532,False,0.0006325985099771003,1.9999721954994307
alternating_BA,9,8,1,5,29,0.00012193935246913591,True,True,2380.935289668158,True,True,"[1, 2, 12]",1.4007387717330442,3592.4625035392723,False,0.001738903494015065,1.999409520841526
alternating_BA,10,8,1,5,27,0.00017404384284406218,False,False,nan,False,False,,0.11736001948569819,2575.885525457255,False,0.00021818151647923223,1.9980438900995023
alternating_BA,11,15,1,5,30,0.0002464105100024301,True,True,2423.7459868260466,True,True,"[1, 2, 12]",1.780654742195924,2178.5257124611894,False,0.13532802933283283,1.9998314433050135
alternating_BA,12,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
alternating_BA,13,14,1,5,30,0.00032806959132636435,True,True,2126.520196379569,True,True,"[0, 1, 20]",1.433883752915064,2057.1040651948488,False,0.18630613893473635,1.9962278519831491
alternating_BA,14,5,1,5,23,0.06499868526327444,True,True,6.338184950080765,True,True,"[2, 3, 17]",0.2409820154964254,10.665409117446444,False,0.0001175801870693105,1.9983993929272759
alternating_BA,15,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
alternating_BA,16,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
alternating_BA,17,5,1,4,27,0.00027028924537062714,False,False,nan,False,False,,1.2678397542050206,1185.2076384327581,False,0.0020539193283096724,1.9988575281555372
alternating_BA,18,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
alternating_BA,19,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
alternating_BA,20,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
alternating_BA,21,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
alternating_BA,22,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
alternating_BA,23,24,1,5,30,0.00019213330106691195,False,False,nan,False,False,,0.9666817639672883,2870.525417864084,False,0.2987379031248142,1.998312375862004
alternating_BA,24,3,1,4,23,0.014563705560347393,True,True,4.864546019854948,True,True,"[2, 3, 12]",1.8395733796681204,18.829906745192435,False,0.0055694101667521645,1.9993139436692962
alternating_BA,25,9,1,5,22,0.00015136514904271964,False,False,nan,False,False,,0.8137239923997786,1643.6753731882704,False,0.007183950900939928,1.9985169718480402
alternating_BA,26,22,1,5,29,0.0001580757784067398,False,False,nan,False,False,,1.472731474126988,2576.3387693067198,False,0.20467647955867463,1.9976559957087896
alternating_BA,27,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
alternating_BA,28,12,1,5,28,0.000338520914902368,True,True,1448.4002491849553,True,True,"[0, 2, 17]",1.9293424986936998,1992.1403272269158,False,0.026655053083155078,1.9983463049041024
alternating_BA,29,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
alternating_BA,30,17,1,5,30,0.00016019561371648377,False,False,nan,False,False,,0.8320568411918328,3487.826679904872,False,0.45967702235346464,1.9977257979043785
alternating_BA,31,7,1,4,27,0.00012372537526327335,True,True,3545.791603387599,True,True,"[1, 2, 13]",0.4622087560344039,4559.292685830698,False,0.023495651566361242,1.99903468138396
alternating_BA,32,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
alternating_BA,33,5,1,4,27,0.00011251141443508001,True,True,4637.4174587427,True,True,"[1, 2, 13]",0.05759835433985827,5418.412013056891,False,0.002161578138931697,1.999799808862793
alternating_BA,34,10,1,5,27,0.00017037399955029733,True,True,2170.7642889229182,True,True,"[0, 2, 16]",1.6329304973120562,3867.5193993256744,False,0.00660895258846339,1.994481090130103
alternating_BA,35,12,1,5,28,6.948209067212402e-05,False,False,nan,False,False,,0.6738507105726451,10566.756382835987,False,0.003523391171956769,1.9978901772368884
alternating_BA,36,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
alternating_BA,37,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
alternating_BA,38,20,1,5,29,0.0002297745877639739,True,True,2445.8932485632636,True,True,"[0, 1, 13]",0.852046927340556,789.9325653942083,False,0.012478564812129944,1.9978966201316575
alternating_BA,39,15,1,5,30,0.00020250040739083877,True,True,3834.090456186813,True,True,"[0, 2, 13]",0.16868795625265887,965.7128141182743,False,0.0010377292911415426,1.9981597942926694
alternating_BA,40,9,1,5,29,0.00025696568219847474,True,True,942.5598324403192,True,True,"[0, 1, 15]",1.9950174260740594,1586.581804071572,False,0.04918095604608397,1.9992476181878884
alternating_BA,41,11,1,5,30,9.450706997004618e-05,True,True,3256.3055762057766,True,True,"[1, 2, 13]",0.6119137253801955,4270.6256498304565,False,0.005788653898187057,1.99919257749661
alternating_BA,42,23,1,5,30,0.0001047507536912974,True,True,6328.148419122923,True,True,"[0, 1, 35]",0.3621632260924327,2233.7054838627314,False,0.2653966766205611,1.995700005038954
alternating_BA,43,16,1,5,29,0.00029335627553417354,False,False,nan,False,False,,1.9338769410390437,1164.2610654660314,False,0.030372897744135208,1.9966760444251284
alternating_BA,44,6,1,4,23,0.00029461836350319317,True,True,1199.0252127517376,True,True,"[1, 2, 14]",0.30247524498837375,1937.5414251566654,False,0.013065123457950523,1.9991300118140423
alternating_BA,45,1,0,4,13,0.045794122653108,True,True,24.689364004139854,True,True,"[1, 2, 12]",0.40534754990976085,7.316056896008309,False,0.0019208326908942697,1.9999996130349733
alternating_BA,46,1,0,4,6,0.00013006929393747515,True,True,1335.7502162363105,True,True,"[1, 2, 16]",1.9962137851951738,1005.9398491880432,False,0.004525608988390828,1.9999925309513893
alternating_BA,47,19,1,5,30,0.00013955014073637533,False,False,nan,False,False,,0.8458535691997944,3402.5254375669447,False,0.010260642911595563,1.9968678818429098
alternating_BA,48,22,1,5,29,9.992686289704268e-05,True,True,5419.124766743934,True,True,"[0, 2, 13]",1.4189950460355372,5464.364884490921,False,0.02479350602302688,1.986056608216502
